Num rows;TRSV fp64;TRSV fp32;TRSV Acc<fp64, fp64>;TRSV Acc<fp64, fp32>;TRSV Acc<fp32, fp32>;CUBLAS TRSV fp64;CUBLAS TRSV fp32
1450;+1.7324799299240112e-01;+1.3340799510478973e-01;+1.7353600263595581e-01;+1.4406399428844452e-01;+1.3331200182437897e-01;+1.6739200055599213e-01;+1.3955199718475342e-01
1500;+1.7584000527858734e-01;+1.3887999951839447e-01;+1.7644800245761871e-01;+1.4815999567508698e-01;+1.3814400136470795e-01;+1.7039999365806580e-01;+1.4505599439144135e-01
1550;+1.8150399625301361e-01;+1.4518399536609650e-01;+1.8102400004863739e-01;+1.5452800691127777e-01;+1.4460800588130951e-01;+1.7798399925231934e-01;+1.5343999862670898e-01
1600;+1.8310399353504181e-01;+1.4803199470043182e-01;+1.8419200181961060e-01;+1.5715199708938599e-01;+1.4822399616241455e-01;+1.7699199914932251e-01;+1.5699200332164764e-01
1650;+1.8883199989795685e-01;+1.6028800606727600e-01;+1.8780800700187683e-01;+1.6588799655437469e-01;+1.5948800742626190e-01;+1.8700799345970154e-01;+1.6716800630092621e-01
1700;+1.9363200664520264e-01;+1.6896000504493713e-01;+1.9366399943828583e-01;+1.7484800517559052e-01;+1.6761599481105804e-01;+1.9638399779796600e-01;+1.7535999417304993e-01
1750;+1.9699199497699738e-01;+1.7091199755668640e-01;+1.9679999351501465e-01;+1.7577600479125977e-01;+1.7100800573825836e-01;+1.9939200580120087e-01;+1.7632000148296356e-01
1800;+1.9340799748897552e-01;+1.7283199727535248e-01;+1.9315199553966522e-01;+1.7574399709701538e-01;+1.7116799950599670e-01;+1.9433599710464478e-01;+1.8160000443458557e-01
1850;+1.9843199849128723e-01;+1.7423999309539795e-01;+1.9785599410533905e-01;+1.8012799322605133e-01;+1.7392000555992126e-01;+1.9849599897861481e-01;+1.8259200453758240e-01
1900;+2.0144000649452209e-01;+1.8083199858665466e-01;+2.0127999782562256e-01;+1.8617600202560425e-01;+1.8009600043296814e-01;+2.0745599269866943e-01;+1.9183999300003052e-01
1950;+2.0438399910926819e-01;+1.8147200345993042e-01;+2.0425599813461304e-01;+1.8643200397491455e-01;+1.8006399273872375e-01;+2.1081599593162537e-01;+1.9254399836063385e-01
2000;+2.0876799523830414e-01;+1.8790400028228760e-01;+2.0803199708461761e-01;+1.9251200556755066e-01;+1.8624000251293182e-01;+2.1187199652194977e-01;+1.9903999567031860e-01
2050;+2.1097600460052490e-01;+1.8825599551200867e-01;+2.1145600080490112e-01;+1.9398400187492371e-01;+1.8876799941062927e-01;+2.2147199511528015e-01;+2.0431999862194061e-01
2100;+2.1564799547195435e-01;+1.9430400431156158e-01;+2.1564799547195435e-01;+1.9987200200557709e-01;+1.9404800236225128e-01;+2.2505599260330200e-01;+2.0863999426364899e-01
2150;+2.2096000611782074e-01;+1.9955199956893921e-01;+2.2127999365329742e-01;+2.0476800203323364e-01;+1.9948799908161163e-01;+2.3503999412059784e-01;+2.1667200326919556e-01
2200;+2.2495999932289124e-01;+2.0207999646663666e-01;+2.2495999932289124e-01;+2.1027199923992157e-01;+2.0227199792861938e-01;+2.3567999899387360e-01;+2.1772800385951996e-01
2250;+2.2931200265884399e-01;+2.0691199600696564e-01;+2.2959999740123749e-01;+2.1318399906158447e-01;+2.0800000429153442e-01;+2.4649600684642792e-01;+2.2617599368095398e-01
2300;+2.3257599771022797e-01;+2.0979200303554535e-01;+2.3263999819755554e-01;+2.1705600619316101e-01;+2.0889599621295929e-01;+2.4473600089550018e-01;+2.2687999904155731e-01
2350;+2.3689599335193634e-01;+2.1478399634361267e-01;+2.3574399948120117e-01;+2.2118400037288666e-01;+2.1427200734615326e-01;+2.5318399071693420e-01;+2.3507200181484222e-01
2400;+2.3871999979019165e-01;+2.1635200083255768e-01;+2.3849600553512573e-01;+2.2355200350284576e-01;+2.1561600267887115e-01;+2.5126400589942932e-01;+2.3427200317382812e-01
2450;+2.4524800479412079e-01;+2.2268800437450409e-01;+2.4592000246047974e-01;+2.3001599311828613e-01;+2.2288000583648682e-01;+2.6457598805427551e-01;+2.4368000030517578e-01
2500;+2.5088000297546387e-01;+2.2614400088787079e-01;+2.5135999917984009e-01;+2.3513600230216980e-01;+2.2534400224685669e-01;+2.7331200242042542e-01;+2.5001600384712219e-01
2550;+2.5273600220680237e-01;+2.2678400576114655e-01;+2.5254398584365845e-01;+2.3497599363327026e-01;+2.2687999904155731e-01;+2.7548798918724060e-01;+2.5254398584365845e-01
2600;+2.5868800282478333e-01;+2.3151999711990356e-01;+2.5916799902915955e-01;+2.4092799425125122e-01;+2.3097600042819977e-01;+2.8479999303817749e-01;+2.6012799143791199e-01
2650;+2.6611199975013733e-01;+2.3564800620079041e-01;+2.6486399769783020e-01;+2.4483199417591095e-01;+2.3500800132751465e-01;+2.8793600201606750e-01;+2.6211199164390564e-01
2700;+2.6976001262664795e-01;+2.4083200097084045e-01;+2.7049601078033447e-01;+2.5020799040794373e-01;+2.3999999463558197e-01;+2.9302400350570679e-01;+2.6899200677871704e-01
2750;+2.7145600318908691e-01;+2.4387200176715851e-01;+2.7193599939346313e-01;+2.5286400318145752e-01;+2.4137599766254425e-01;+2.9817599058151245e-01;+2.7184000611305237e-01
2800;+2.7708798646926880e-01;+2.4774399399757385e-01;+2.7843201160430908e-01;+2.5705599784851074e-01;+2.4767999351024628e-01;+3.0671998858451843e-01;+2.7804800868034363e-01
2850;+2.8233599662780762e-01;+2.5187200307846069e-01;+2.8204798698425293e-01;+2.6275199651718140e-01;+2.5139200687408447e-01;+3.1891199946403503e-01;+2.8502398729324341e-01
2900;+2.8582400083541870e-01;+2.5289601087570190e-01;+2.8620800375938416e-01;+2.6431998610496521e-01;+2.5167998671531677e-01;+3.2297599315643311e-01;+2.8739199042320251e-01
2950;+2.9123198986053467e-01;+2.5750398635864258e-01;+2.9206401109695435e-01;+2.6902401447296143e-01;+2.5824001431465149e-01;+3.3347201347351074e-01;+2.9644799232482910e-01
3000;+2.9516801238059998e-01;+2.6192000508308411e-01;+2.9535999894142151e-01;+2.7228799462318420e-01;+2.5996801257133484e-01;+3.3433601260185242e-01;+2.9804798960685730e-01
3050;+2.9964798688888550e-01;+2.6524800062179565e-01;+2.9872000217437744e-01;+2.7568000555038452e-01;+2.6675200462341309e-01;+3.4278398752212524e-01;+3.0598399043083191e-01
3100;+3.0483201146125793e-01;+2.6678401231765747e-01;+3.0390399694442749e-01;+2.7945598959922791e-01;+2.6745599508285522e-01;+3.4742400050163269e-01;+3.0713599920272827e-01
3150;+3.1183999776840210e-01;+2.7161601185798645e-01;+3.1126400828361511e-01;+2.8227201104164124e-01;+2.7270400524139404e-01;+3.5500800609588623e-01;+3.1596800684928894e-01
3200;+3.1132799386978149e-01;+2.7388799190521240e-01;+3.1017601490020752e-01;+2.8681600093841553e-01;+2.7347201108932495e-01;+3.5104000568389893e-01;+3.1472000479698181e-01
3250;+3.2028800249099731e-01;+2.8006398677825928e-01;+3.1990399956703186e-01;+2.9417601227760315e-01;+2.8278398513793945e-01;+3.7119999527931213e-01;+3.2579201459884644e-01
3300;+3.2483199238777161e-01;+2.8451201319694519e-01;+3.2425600290298462e-01;+2.9664000868797302e-01;+2.8448000550270081e-01;+3.8246399164199829e-01;+3.3427199721336365e-01
3350;+3.2767999172210693e-01;+2.8758400678634644e-01;+3.2681599259376526e-01;+3.0048000812530518e-01;+2.8892800211906433e-01;+3.8412800431251526e-01;+3.3878400921821594e-01
3400;+3.3302399516105652e-01;+2.9270398616790771e-01;+3.3427199721336365e-01;+3.0652800202369690e-01;+2.9235199093818665e-01;+3.9420801401138306e-01;+3.4415999054908752e-01
3450;+3.3462399244308472e-01;+2.9641601443290710e-01;+3.3520001173019409e-01;+3.1091201305389404e-01;+2.9689601063728333e-01;+3.9833599328994751e-01;+3.4832000732421875e-01
3500;+3.4255999326705933e-01;+3.0131199955940247e-01;+3.4236800670623779e-01;+3.1353598833084106e-01;+3.0035200715065002e-01;+4.0873599052429199e-01;+3.5369598865509033e-01
3550;+3.4665599465370178e-01;+3.0150398612022400e-01;+3.4729599952697754e-01;+3.1443199515342712e-01;+3.0121600627899170e-01;+4.1302400827407837e-01;+3.5718399286270142e-01
3600;+3.5376000404357910e-01;+3.0585598945617676e-01;+3.5283198952674866e-01;+3.2252800464630127e-01;+3.0720001459121704e-01;+4.1219198703765869e-01;+3.6124798655509949e-01
3650;+3.5747200250625610e-01;+3.1251201033592224e-01;+3.5628798604011536e-01;+3.2563200592994690e-01;+3.1254398822784424e-01;+4.3177598714828491e-01;+3.7215998768806458e-01
3700;+3.6329600214958191e-01;+3.1443199515342712e-01;+3.6287999153137207e-01;+3.2825601100921631e-01;+3.1420800089836121e-01;+4.3462398648262024e-01;+3.7424001097679138e-01
3750;+3.6700800061225891e-01;+3.1884801387786865e-01;+3.6739200353622437e-01;+3.3513599634170532e-01;+3.2009598612785339e-01;+4.5196801424026489e-01;+3.8441601395606995e-01
3800;+3.6662399768829346e-01;+3.2003200054168701e-01;+3.6726400256156921e-01;+3.3462399244308472e-01;+3.1856000423431396e-01;+4.4960001111030579e-01;+3.8572800159454346e-01
3850;+3.7862399220466614e-01;+3.2419198751449585e-01;+3.7734401226043701e-01;+3.3862400054931641e-01;+3.2412800192832947e-01;+4.5865601301193237e-01;+3.9392000436782837e-01
3900;+3.8095998764038086e-01;+3.2489600777626038e-01;+3.8092800974845886e-01;+3.3849599957466125e-01;+3.2425600290298462e-01;+4.6899199485778809e-01;+3.9609599113464355e-01
3950;+3.8569599390029907e-01;+3.2796800136566162e-01;+3.8454398512840271e-01;+3.4406399726867676e-01;+3.2838401198387146e-01;+4.7388800978660583e-01;+4.0281599760055542e-01
4000;+3.8543999195098877e-01;+3.3014398813247681e-01;+3.8598400354385376e-01;+3.4310400485992432e-01;+3.2908800244331360e-01;+4.6265599131584167e-01;+3.9871999621391296e-01
4050;+3.9759999513626099e-01;+3.3232000470161438e-01;+3.9807999134063721e-01;+3.4972798824310303e-01;+3.3235201239585876e-01;+4.8953598737716675e-01;+4.1135999560356140e-01
4100;+3.9609599113464355e-01;+3.3036801218986511e-01;+3.9599999785423279e-01;+3.4691199660301208e-01;+3.3059200644493103e-01;+4.9756801128387451e-01;+4.2233601212501526e-01
4150;+4.0444800257682800e-01;+3.3868798613548279e-01;+4.0409600734710693e-01;+3.5459199547767639e-01;+3.3833599090576172e-01;+5.0543999671936035e-01;+4.2393600940704346e-01
4200;+4.1168001294136047e-01;+3.4569600224494934e-01;+4.1177600622177124e-01;+3.6175999045372009e-01;+3.4700798988342285e-01;+5.1475197076797485e-01;+4.3078398704528809e-01
4250;+4.1443198919296265e-01;+3.4950399398803711e-01;+4.1567999124526978e-01;+3.6399999260902405e-01;+3.4934398531913757e-01;+5.2140802145004272e-01;+4.3513599038124084e-01
4300;+4.1872000694274902e-01;+3.5417601466178894e-01;+4.1900798678398132e-01;+3.7289598584175110e-01;+3.5545599460601807e-01;+5.3100800514221191e-01;+4.4569599628448486e-01
4350;+4.2313599586486816e-01;+3.6070400476455688e-01;+4.2239999771118164e-01;+3.8019201159477234e-01;+3.5987201333045959e-01;+5.3481602668762207e-01;+4.4985601305961609e-01
4400;+4.3350398540496826e-01;+3.7155199050903320e-01;+4.3286401033401489e-01;+3.9247998595237732e-01;+3.7158399820327759e-01;+5.3635197877883911e-01;+4.5609599351882935e-01
4450;+4.3926399946212769e-01;+3.7539198994636536e-01;+4.3935999274253845e-01;+3.9436799287796021e-01;+3.7475201487541199e-01;+5.6198400259017944e-01;+4.6636798977851868e-01
4500;+4.3868800997734070e-01;+3.7596800923347473e-01;+4.3827199935913086e-01;+3.9497599005699158e-01;+3.7673598527908325e-01;+5.6444799900054932e-01;+4.6953600645065308e-01
4550;+4.4800001382827759e-01;+3.8150399923324585e-01;+4.5001599192619324e-01;+4.0499201416969299e-01;+3.8531199097633362e-01;+5.7097601890563965e-01;+4.7600001096725464e-01
4600;+4.4982400536537170e-01;+3.8259199261665344e-01;+4.5014399290084839e-01;+4.0137600898742676e-01;+3.8198399543762207e-01;+5.7708799839019775e-01;+4.7391998767852783e-01
4650;+4.6361601352691650e-01;+3.9132800698280334e-01;+4.6316799521446228e-01;+4.1289600729942322e-01;+3.9068800210952759e-01;+5.8854401111602783e-01;+4.8595198988914490e-01
4700;+4.5884799957275391e-01;+3.9145600795745850e-01;+4.5987200736999512e-01;+4.1251200437545776e-01;+3.9126399159431458e-01;+5.9337598085403442e-01;+4.9004799127578735e-01
4750;+4.6672001481056213e-01;+3.9603200554847717e-01;+4.6617600321769714e-01;+4.1836801171302795e-01;+3.9568001031875610e-01;+5.9916800260543823e-01;+5.0073599815368652e-01
4800;+4.6889600157737732e-01;+3.9932799339294434e-01;+4.7014400362968445e-01;+4.2025598883628845e-01;+3.9756798744201660e-01;+5.9548801183700562e-01;+4.9263998866081238e-01
4850;+4.7846400737762451e-01;+4.0384000539779663e-01;+4.7667199373245239e-01;+4.2777600884437561e-01;+4.0393599867820740e-01;+6.2220799922943115e-01;+5.1209598779678345e-01
4900;+4.8543998599052429e-01;+4.0988799929618835e-01;+4.8694398999214172e-01;+4.3686398863792419e-01;+4.1247999668121338e-01;+6.3075202703475952e-01;+5.2054399251937866e-01
4950;+4.9046400189399719e-01;+4.1056001186370850e-01;+4.8899200558662415e-01;+4.3420800566673279e-01;+4.0931200981140137e-01;+6.3747197389602661e-01;+5.2131199836730957e-01
5000;+4.9283200502395630e-01;+4.1676801443099976e-01;+4.9321600794792175e-01;+4.3980801105499268e-01;+4.1811200976371765e-01;+6.5043199062347412e-01;+5.2748799324035645e-01
5050;+4.9932798743247986e-01;+4.2217600345611572e-01;+5.0000000000000000e-01;+4.4764798879623413e-01;+4.1916799545288086e-01;+6.5532797574996948e-01;+5.3545600175857544e-01
5100;+5.0400000810623169e-01;+4.2425599694252014e-01;+5.0633597373962402e-01;+4.4780799746513367e-01;+4.2393600940704346e-01;+6.6368001699447632e-01;+5.3846400976181030e-01
5150;+5.1817601919174194e-01;+4.3593600392341614e-01;+5.1964801549911499e-01;+4.5977601408958435e-01;+4.3571200966835022e-01;+6.7494398355484009e-01;+5.4403197765350342e-01
5200;+5.1862400770187378e-01;+4.3775999546051025e-01;+5.1571202278137207e-01;+4.6214398741722107e-01;+4.3612799048423767e-01;+6.7129600048065186e-01;+5.5260801315307617e-01
5250;+5.2876800298690796e-01;+4.3920001387596130e-01;+5.2860802412033081e-01;+4.6320000290870667e-01;+4.3907201290130615e-01;+6.9779199361801147e-01;+5.6147199869155884e-01
5300;+5.3555202484130859e-01;+4.4185599684715271e-01;+5.3567999601364136e-01;+4.6844801306724548e-01;+4.3833601474761963e-01;+7.0073598623275757e-01;+5.6438398361206055e-01
5350;+5.4025602340698242e-01;+4.4758400321006775e-01;+5.4211199283599854e-01;+4.7363200783729553e-01;+4.4729599356651306e-01;+7.1337598562240601e-01;+5.7599997520446777e-01
5400;+5.4025602340698242e-01;+4.4860801100730896e-01;+5.4063999652862549e-01;+4.7622400522232056e-01;+4.5103999972343445e-01;+7.1884799003601074e-01;+5.7385599613189697e-01
5450;+5.4185599088668823e-01;+4.5395201444625854e-01;+5.4566401243209839e-01;+4.8217600584030151e-01;+4.5440000295639038e-01;+7.3071998357772827e-01;+5.8694398403167725e-01
5500;+5.5241602659225464e-01;+4.6246400475502014e-01;+5.5238401889801025e-01;+4.8752000927925110e-01;+4.6236801147460938e-01;+7.3225599527359009e-01;+5.9004801511764526e-01
5550;+5.5683201551437378e-01;+4.6480000019073486e-01;+5.5811202526092529e-01;+4.8947200179100037e-01;+4.6374401450157166e-01;+7.5260800123214722e-01;+6.0198402404785156e-01
5600;+5.6515198945999146e-01;+4.6396800875663757e-01;+5.6614398956298828e-01;+4.8739200830459595e-01;+4.6620801091194153e-01;+7.3209601640701294e-01;+5.9283202886581421e-01
5650;+5.6576001644134521e-01;+4.7180798649787903e-01;+5.6697601079940796e-01;+4.9801599979400635e-01;+4.6992000937461853e-01;+7.7744001150131226e-01;+6.1465597152709961e-01
5700;+5.7446402311325073e-01;+4.7878399491310120e-01;+5.7305598258972168e-01;+5.0825601816177368e-01;+4.7654399275779724e-01;+7.8031998872756958e-01;+6.1964797973632812e-01
5750;+5.7910400629043579e-01;+4.8025599122047424e-01;+5.7923197746276855e-01;+5.1279997825622559e-01;+4.8259198665618896e-01;+7.9366397857666016e-01;+6.2659198045730591e-01
5800;+5.8774399757385254e-01;+4.8668798804283142e-01;+5.8630400896072388e-01;+5.1737600564956665e-01;+4.8601600527763367e-01;+8.0451202392578125e-01;+6.3625597953796387e-01
5850;+5.9167999029159546e-01;+4.8985600471496582e-01;+5.8867198228836060e-01;+5.1792001724243164e-01;+4.9103999137878418e-01;+8.1302398443222046e-01;+6.4268797636032104e-01
5900;+5.9814399480819702e-01;+4.9388799071311951e-01;+5.9728002548217773e-01;+5.2640002965927124e-01;+4.9427199363708496e-01;+8.2704001665115356e-01;+6.4710402488708496e-01
5950;+6.1286401748657227e-01;+4.9983999133110046e-01;+6.1299198865890503e-01;+5.3094398975372314e-01;+4.9779200553894043e-01;+8.3558398485183716e-01;+6.4953601360321045e-01
6000;+6.1500799655914307e-01;+5.0537598133087158e-01;+6.1737602949142456e-01;+5.3417599201202393e-01;+5.0540798902511597e-01;+8.3248001337051392e-01;+6.5763199329376221e-01
6050;+6.2211197614669800e-01;+5.1055997610092163e-01;+6.2128001451492310e-01;+5.4083198308944702e-01;+5.0963199138641357e-01;+8.5603201389312744e-01;+6.7375999689102173e-01
6100;+6.2681597471237183e-01;+5.1907199621200562e-01;+6.2665599584579468e-01;+5.4915201663970947e-01;+5.1836800575256348e-01;+8.5519999265670776e-01;+6.7251199483871460e-01
6150;+6.2108802795410156e-01;+5.1171201467514038e-01;+6.2028801441192627e-01;+5.4207998514175415e-01;+5.1465600728988647e-01;+8.7763202190399170e-01;+6.8579202890396118e-01
6200;+6.3583999872207642e-01;+5.2556800842285156e-01;+6.3945597410202026e-01;+5.6105601787567139e-01;+5.2367997169494629e-01;+8.7654399871826172e-01;+6.8393599987030029e-01
6250;+6.4604800939559937e-01;+5.2643197774887085e-01;+6.4512002468109131e-01;+5.5887997150421143e-01;+5.2566397190093994e-01;+8.9574402570724487e-01;+7.0198398828506470e-01
6300;+6.4809602499008179e-01;+5.3123199939727783e-01;+6.4972800016403198e-01;+5.6655997037887573e-01;+5.3152000904083252e-01;+9.0316802263259888e-01;+7.0102399587631226e-01
6350;+6.5644800662994385e-01;+5.3379201889038086e-01;+6.5737599134445190e-01;+5.6787198781967163e-01;+5.3443199396133423e-01;+9.2783999443054199e-01;+7.0876801013946533e-01
6400;+6.5561598539352417e-01;+5.3056001663208008e-01;+6.5478402376174927e-01;+5.6486397981643677e-01;+5.3331202268600464e-01;+8.9078402519226074e-01;+6.9766402244567871e-01
6450;+6.6345602273941040e-01;+5.4479998350143433e-01;+6.6502398252487183e-01;+5.7449597120285034e-01;+5.4326397180557251e-01;+9.3948799371719360e-01;+7.2393602132797241e-01
6500;+6.7308801412582397e-01;+5.5548799037933350e-01;+6.7353600263595581e-01;+5.9084802865982056e-01;+5.5574399232864380e-01;+9.5772802829742432e-01;+7.3609602451324463e-01
6550;+6.7548799514770508e-01;+5.5052798986434937e-01;+6.7286401987075806e-01;+5.8652800321578979e-01;+5.4799997806549072e-01;+9.6070402860641479e-01;+7.3686397075653076e-01
6600;+6.9177597761154175e-01;+5.5811202526092529e-01;+6.9520002603530884e-01;+5.9635198116302490e-01;+5.5670398473739624e-01;+9.6566402912139893e-01;+7.4015998840332031e-01
6650;+6.8457597494125366e-01;+5.5721598863601685e-01;+6.8502402305603027e-01;+5.9731197357177734e-01;+5.5712002515792847e-01;+9.7958397865295410e-01;+7.5718402862548828e-01
6700;+7.0761597156524658e-01;+5.6400001049041748e-01;+7.0585602521896362e-01;+5.9849601984024048e-01;+5.6540799140930176e-01;+9.8640000820159912e-01;+7.6032000780105591e-01
6750;+6.9936001300811768e-01;+5.7206398248672485e-01;+6.9990402460098267e-01;+6.1206400394439697e-01;+5.7231998443603516e-01;+1.0050560235977173e+00;+7.6752001047134399e-01
6800;+7.1612799167633057e-01;+5.7561600208282471e-01;+7.1603202819824219e-01;+6.1408001184463501e-01;+5.7455998659133911e-01;+1.0061119794845581e+00;+7.7056002616882324e-01
6850;+7.1772801876068115e-01;+5.8230400085449219e-01;+7.1804797649383545e-01;+6.1891198158264160e-01;+5.8025598526000977e-01;+1.0337920188903809e+00;+7.9190397262573242e-01
6900;+7.1683198213577271e-01;+5.8143997192382812e-01;+7.1747201681137085e-01;+6.2000000476837158e-01;+5.8355200290679932e-01;+1.0253119468688965e+00;+7.9071998596191406e-01
6950;+7.2454398870468140e-01;+5.8790397644042969e-01;+7.2255998849868774e-01;+6.2764799594879150e-01;+5.9215998649597168e-01;+1.0458879470825195e+00;+8.0185598134994507e-01
7000;+7.3436802625656128e-01;+5.8876800537109375e-01;+7.3523199558258057e-01;+6.3385599851608276e-01;+5.9388798475265503e-01;+1.0459519624710083e+00;+8.0243200063705444e-01
7050;+7.4451202154159546e-01;+6.0140800476074219e-01;+7.4371200799942017e-01;+6.4134401082992554e-01;+6.0048002004623413e-01;+1.0712640285491943e+00;+8.2345598936080933e-01
7100;+7.6182401180267334e-01;+6.0585600137710571e-01;+7.5689601898193359e-01;+6.4633601903915405e-01;+6.0454398393630981e-01;+1.0745279788970947e+00;+8.1932801008224487e-01
7150;+7.5644797086715698e-01;+6.0844802856445312e-01;+7.5964802503585815e-01;+6.4931201934814453e-01;+6.1043202877044678e-01;+1.0923839807510376e+00;+8.2976001501083374e-01
7200;+7.5315201282501221e-01;+6.0326397418975830e-01;+7.4915200471878052e-01;+6.4191997051239014e-01;+6.0259199142456055e-01;+1.0691519975662231e+00;+8.1155198812484741e-01
7250;+7.9654401540756226e-01;+6.1913597583770752e-01;+7.9708802700042725e-01;+6.6601598262786865e-01;+6.2003201246261597e-01;+1.1192959547042847e+00;+8.4377598762512207e-01
7300;+7.8361600637435913e-01;+6.2486398220062256e-01;+7.8428798913955688e-01;+6.7014402151107788e-01;+6.2668800354003906e-01;+1.1248320341110229e+00;+8.4921598434448242e-01
7350;+7.8851199150085449e-01;+6.2627202272415161e-01;+7.8956800699234009e-01;+6.6886401176452637e-01;+6.2643200159072876e-01;+1.1399999856948853e+00;+8.5193598270416260e-01
