Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
77000000;0.0000000000000000e+00;5.3393114485583350e-07;1.9591023737803763e-15;3.8260751807940548e-08;3.8900384994420329e-07;1.5373978096652653e-15;5.1024906448977986e-07
79000000;0.0000000000000000e+00;6.7532794085404949e-07;1.2430874680106781e-15;1.6353492954767067e-08;6.6033487774937073e-07;2.7740038696952699e-15;3.2979188066708374e-07
81000000;0.0000000000000000e+00;1.1878883557684036e-06;8.7375709375477365e-16;2.9620919268455835e-08;7.6703445273605729e-07;1.6727315616581257e-15;3.5202628096626016e-07
83000000;0.0000000000000000e+00;3.8416166508958821e-07;7.1656513586708772e-16;3.3791489851446752e-08;7.8707840036455456e-07;1.6772498753947825e-15;2.5329467928005990e-07
85000000;0.0000000000000000e+00;3.9068910448689179e-07;6.0234519030967740e-16;2.4868748537726877e-08;7.7955750254275554e-07;1.5691816779411658e-15;3.2848992023176545e-07
87000000;0.0000000000000000e+00;3.6494012054167974e-07;1.2657615757972167e-15;1.6005399196515490e-08;4.8377249404911604e-07;4.5043585152623161e-16;3.5578141102754854e-07
89000000;0.0000000000000000e+00;5.9187157255350829e-07;8.5601882684527746e-16;1.2658412893732328e-08;4.4758218517136961e-07;1.9216254080035686e-15;3.9982812163520580e-07
91000000;0.0000000000000000e+00;1.0600090477226050e-06;5.6264999057398603e-16;3.1891275585908819e-08;6.1786591430758039e-07;1.8995706023479515e-15;3.0145546563920909e-07
93000000;0.0000000000000000e+00;8.4420575730170162e-07;7.2471620714984196e-16;7.3516474340432455e-09;7.8400412939963594e-07;2.5989280291482615e-15;1.9231222897416824e-07
95000000;0.0000000000000000e+00;1.0692558486823920e-06;2.9768113764218984e-16;2.5046281437350489e-08;1.3094461907629952e-06;1.1304021194166186e-15;2.4468529787628368e-07
97000000;0.0000000000000000e+00;7.3361328588526788e-07;1.1215479555396205e-15;3.7427864473484938e-08;5.5130701981153027e-07;1.1735143087846839e-15;2.6575389393572481e-07
99000000;0.0000000000000000e+00;4.1736229151139341e-07;1.3039143690134114e-15;2.4482473752048247e-08;6.2144910814284177e-07;1.3777685337169944e-15;3.2582778388162684e-07
101000000;0.0000000000000000e+00;5.6671055403307756e-07;9.5949905500460111e-16;2.1746626271530727e-08;3.1206559005085703e-07;1.9145927032951865e-15;2.9285559561973404e-07
103000000;0.0000000000000000e+00;8.1152701159273240e-07;4.6403472873996668e-16;1.9928362226812601e-08;5.1875582339691388e-07;1.5196354692805084e-15;3.0039331621871081e-07
105000000;0.0000000000000000e+00;4.7253946943265231e-07;1.3667203520681485e-15;2.0629196288079606e-08;6.7174361398858738e-07;2.0921771167877842e-15;2.7784944532281295e-07
107000000;0.0000000000000000e+00;8.7339254827078240e-07;7.0512086364345127e-16;2.6444356152554038e-08;9.2005202056619960e-07;1.5927098882881590e-15;3.0765871319015951e-07
109000000;0.0000000000000000e+00;6.9091923178966469e-07;1.2701307551746079e-15;2.8404558526142258e-08;6.9331627701668683e-07;2.4479733550202670e-15;2.6876542011503904e-07
111000000;0.0000000000000000e+00;9.4340952843603370e-07;9.8555485591270805e-16;2.8062904956793700e-08;3.7436224599113010e-07;2.1555537967927012e-15;3.0489805870673065e-07
113000000;0.0000000000000000e+00;8.0007033882540994e-07;8.4326567466186600e-16;2.1597780757977321e-08;8.3226609685813744e-07;2.4826038002874371e-15;1.5594375183331515e-07
115000000;0.0000000000000000e+00;1.2378681189483351e-06;1.3224240649607989e-15;2.6975459294515251e-08;5.7346819417910313e-07;1.8638798828966592e-15;1.0507223557604394e-07
117000000;0.0000000000000000e+00;5.6841533820119116e-07;1.0290834877120954e-15;1.6130500768839792e-08;5.7914232901079270e-07;2.3473585152979526e-15;3.8699745587947044e-07
119000000;0.0000000000000000e+00;5.7721471382404539e-07;1.1834218074671391e-15;1.9325136514648215e-08;8.3489862605628125e-07;3.6955400839114943e-15;3.1850179779992675e-07
121000000;0.0000000000000000e+00;1.0296666155521532e-06;9.8185142103464365e-16;4.6079467444569158e-08;1.0996550487933457e-06;2.2904864614950694e-15;2.9652904459196263e-07
123000000;0.0000000000000000e+00;1.2702851743534414e-06;7.2491494672872998e-16;4.3286210979624562e-08;8.6356889732811369e-07;3.3012985337816955e-15;2.2207000321714731e-07
125000000;0.0000000000000000e+00;8.7669464571633244e-07;1.9839252265338966e-15;5.0080069083284483e-08;9.3456766763684282e-07;1.9283026250561382e-15;3.1941096723673987e-07
127000000;0.0000000000000000e+00;6.3738989050000184e-07;1.5181053213461456e-15;2.2281123386038431e-08;6.3826323782076396e-07;2.3100568334906516e-15;3.0117617655804293e-07
129000000;0.0000000000000000e+00;1.0692839321004469e-06;1.4392936548708555e-15;2.4507403641811173e-08;1.0124563698337916e-06;1.7269267005096750e-15;3.8691504809970881e-07
131000000;0.0000000000000000e+00;9.7415015055479487e-07;1.5875915974921062e-15;2.1156447029746746e-08;4.8642781613194287e-07;3.3452219074570201e-15;3.1615580870394127e-07
133000000;0.0000000000000000e+00;1.0602312107306891e-06;1.4414958020564793e-15;3.4930088891162382e-08;8.0454783067431176e-07;4.1369466908087553e-15;4.2708825687691338e-07
135000000;0.0000000000000000e+00;1.5512522867007946e-06;2.6427886224429669e-15;5.3058800486164223e-08;2.0431243470784961e-06;3.1474991671259878e-15;4.5925114113603979e-07
137000000;0.0000000000000000e+00;2.4996524188416305e-06;4.1779239339800091e-15;6.9359575469321263e-08;2.8436507085689274e-06;4.8077145103370970e-15;8.0330680152863443e-07
139000000;0.0000000000000000e+00;1.1962466236781099e-06;4.2407968299662695e-15;4.5804924475370707e-08;2.3324658086185820e-06;1.5982216263195409e-15;4.1571527412928849e-07
141000000;0.0000000000000000e+00;1.7432295204865076e-06;3.7871006562289595e-15;4.1374823179358384e-08;2.5909985541097542e-06;3.7803070919858412e-15;9.2225358352357469e-07
143000000;0.0000000000000000e+00;5.7409415956716312e-07;4.5307107395664875e-15;5.6105041837928324e-08;1.2530893449424531e-06;5.2004191808141592e-15;8.1856267828432918e-07
145000000;0.0000000000000000e+00;3.0389906630638008e-06;2.8975691739319999e-15;5.9690679376329289e-08;2.9739437456937041e-06;6.3833502296086538e-15;4.4326437652031625e-07
147000000;0.0000000000000000e+00;2.3395111908030329e-06;1.5308149698678429e-15;2.0218553065142049e-08;1.6385359978029211e-06;2.0659501458264197e-15;6.3907359951425212e-07
149000000;0.0000000000000000e+00;3.2416702124076521e-06;7.9340893025624076e-15;7.4044807049266997e-08;2.3886330563246173e-06;1.2099829369354381e-14;8.5354135797977662e-07
151000000;0.0000000000000000e+00;2.6509348349031212e-06;3.8758125264012344e-15;7.0308188206569648e-08;1.2913349360090475e-06;1.3587999212914328e-14;4.7667990761255695e-07
153000000;0.0000000000000000e+00;2.3343713844754883e-06;1.0529694754661881e-15;2.1264136276779746e-08;1.4760367516907363e-06;5.1720573580085242e-15;6.7854024462797543e-07
155000000;0.0000000000000000e+00;1.4255809692529410e-06;4.0304606345900932e-15;3.3882212053841371e-08;1.3714643828381070e-06;4.4636379583754337e-15;8.2587108160723128e-07
157000000;0.0000000000000000e+00;1.1482268257618054e-06;2.3893717702866970e-15;2.6464131964683623e-08;1.1757199002325271e-06;1.9969116905799587e-15;3.3313352413354167e-07
159000000;0.0000000000000000e+00;7.2867651130511348e-07;2.3825122789464460e-15;3.0985643812540580e-08;7.3596254694962124e-07;5.1457705116156533e-15;3.3911864581163575e-07
161000000;0.0000000000000000e+00;7.1809562297826467e-07;2.1750449282477071e-15;2.2502306868573230e-08;1.0176277858911328e-06;4.4648272933949001e-15;5.3945507421471815e-07
163000000;0.0000000000000000e+00;5.9826959658114887e-07;1.0530704631286021e-15;1.9634582075203412e-08;1.9699559066997366e-06;4.1184274944181739e-15;5.9377128536960056e-07
165000000;0.0000000000000000e+00;1.0985991067322785e-06;2.1814312768568632e-15;2.2131453566604774e-08;7.2399135403889443e-07;2.5618542270753250e-15;3.3814328536952245e-07
167000000;0.0000000000000000e+00;4.0006505455571191e-07;3.2553064759269418e-15;3.6017866415077295e-08;1.0866177309995656e-06;2.0757703242668305e-15;6.7067981836166702e-07
169000000;0.0000000000000000e+00;1.6025017564300263e-06;1.4801168195284867e-15;3.3427268534771490e-08;8.0101612555303902e-07;3.3929733457476715e-15;5.3608464836998023e-07
171000000;0.0000000000000000e+00;1.0882746752212170e-06;1.8720950404260333e-15;5.6530792315235486e-08;1.1412421621950266e-06;4.1537859729898333e-15;4.9621483978239708e-07
173000000;0.0000000000000000e+00;1.1259440339131028e-06;1.7623951067584456e-15;3.5674146115755978e-08;1.3872249938493373e-06;3.5666695957574186e-15;5.1240566996970860e-07
175000000;0.0000000000000000e+00;1.6996644629572657e-06;1.0891894832856733e-15;3.5414749058183268e-08;1.3439117338245040e-06;2.1508139927454994e-15;5.5690075474316140e-07
177000000;0.0000000000000000e+00;6.7161630796467939e-07;1.5932358677901951e-15;3.4924047475157208e-08;1.0008246792040120e-06;4.3862566948937856e-15;5.4485411910098366e-07
179000000;0.0000000000000000e+00;1.0064339602380245e-06;1.4515270534772151e-15;4.7239315257456850e-08;1.2670524703673576e-06;3.5978866626333522e-15;5.0140472178334703e-07
181000000;0.0000000000000000e+00;1.8469268074922356e-06;1.0027098588833012e-15;1.2229473223289163e-08;2.8041960016770029e-06;3.4331508035261385e-15;4.3750824462125551e-07
183000000;0.0000000000000000e+00;9.5543282159187522e-07;2.7419479888397618e-15;1.4643090876620159e-08;2.1349537308776510e-06;4.5639603094365491e-15;4.8231770424730173e-07
185000000;0.0000000000000000e+00;1.3022344778217956e-06;2.4733893836476651e-15;3.3853413999271881e-08;1.0131092769491176e-06;5.4698942259540691e-15;3.8687026519632040e-07
187000000;0.0000000000000000e+00;4.0660641580511215e-06;5.0798930539369516e-15;3.2954748115886752e-08;1.8685313584216462e-06;3.3364630001228083e-15;8.0925593551919028e-07
189000000;0.0000000000000000e+00;4.0048365277765499e-06;4.1563337284131372e-15;4.8950143981419245e-08;1.9217786273704563e-06;6.3997562905574828e-15;1.0149211926999722e-06
191000000;0.0000000000000000e+00;2.0085474872940762e-06;6.5340509500084814e-15;6.9100072059714393e-08;2.4085239444771175e-06;7.1987764415028743e-15;1.9553729759719719e-06
193000000;0.0000000000000000e+00;7.0903724930598750e-06;2.0374806171592474e-14;8.5593594681081989e-08;1.1952435804467360e-05;2.7094833046248979e-14;3.1253484225891127e-06
195000000;0.0000000000000000e+00;2.5282621782230329e-06;5.0546526805746731e-15;7.8067947953421186e-08;2.5985216849992711e-06;7.7707490274071819e-15;1.7524202595047286e-06
197000000;0.0000000000000000e+00;1.2108140638666511e-05;7.9307428195795729e-15;9.8734536243528512e-08;9.8690424960100897e-06;3.5741002842686971e-14;4.3110467697971449e-06
199000000;0.0000000000000000e+00;3.2963381743844503e-06;1.3716445167641318e-14;1.2291899744008992e-07;5.7533812669484231e-06;1.2829139535028469e-14;3.6642619598295502e-06
201000000;0.0000000000000000e+00;4.2931255339344152e-06;2.2204528958014041e-15;5.4125302160178073e-08;5.2108886877395314e-06;4.1773056784953796e-15;1.7176633680381408e-06
203000000;0.0000000000000000e+00;2.3810313067466236e-06;7.9551404518781635e-15;5.0779836692957002e-08;1.4197267232562732e-06;6.2773230551980162e-15;1.8221158661343539e-06
205000000;0.0000000000000000e+00;1.4542714469821705e-06;2.3600254926373776e-15;4.7125578470021976e-08;1.5673812187384608e-06;5.3704892009348352e-15;1.4206397472466914e-06
207000000;0.0000000000000000e+00;1.8853549836939589e-06;2.7216199977344095e-15;3.5192817268648683e-08;8.8946198385236583e-07;5.3425919846427110e-15;1.1048746516247612e-06
209000000;0.0000000000000000e+00;1.9123078426688796e-06;2.9802876577081443e-15;2.5607276736172343e-08;1.6261046541009101e-06;4.2688183731406778e-15;8.3612047365390390e-07
211000000;0.0000000000000000e+00;1.0204378838108131e-06;2.0031698947805292e-15;3.0687893109229715e-08;1.3496201433681087e-06;3.6215269608450578e-15;9.1337636163580911e-07
213000000;0.0000000000000000e+00;1.7031544057752111e-06;3.0003405600282251e-15;2.0583154218094423e-08;1.3203120315577257e-06;3.2463190432375392e-15;8.8327777609712274e-07
215000000;0.0000000000000000e+00;4.3312350480338794e-07;1.6453340234265628e-15;2.4043854829060834e-08;9.3884181772406598e-07;2.5245199265400847e-15;5.4537963461485944e-07
217000000;0.0000000000000000e+00;1.3034993565760361e-06;4.9557954867481923e-16;2.8857729801403073e-08;1.3073638075950475e-06;2.8140720245286596e-15;7.0095280610606361e-07
219000000;0.0000000000000000e+00;1.5843880134542863e-06;1.8564388768736244e-15;2.1309491427715874e-08;8.1768616595202006e-07;2.0081434254212372e-15;7.2761184992835184e-07
221000000;0.0000000000000000e+00;1.0514052248630871e-06;1.2500672013242603e-15;3.5181002834413079e-08;8.6493613469878733e-07;2.4224851070345438e-15;8.0737313550071257e-07
223000000;0.0000000000000000e+00;8.8267122174686128e-07;1.2621964703886845e-15;2.4277557162520174e-08;9.1448383959620132e-07;2.6009507457807956e-15;7.4566896998653535e-07
225000000;0.0000000000000000e+00;6.5936673309823614e-07;9.7483410391205329e-16;4.5387938964205105e-09;1.1066952749443879e-06;1.2745665803977318e-15;5.8631940896347202e-07
227000000;0.0000000000000000e+00;9.0413692860573197e-07;2.0304576416513563e-15;2.8875579636209376e-08;9.7352946996931797e-07;9.9658913621741832e-16;9.2042095995275655e-07
229000000;0.0000000000000000e+00;1.3005454929576046e-06;1.0653496010565635e-15;2.5055129103490320e-08;8.1051072889746959e-07;2.9532309488868588e-15;6.9186563928261675e-07
231000000;0.0000000000000000e+00;1.4188803399571612e-06;1.4905852024641988e-15;3.5947691399065917e-08;8.1502929127879082e-07;2.4209708607235119e-15;5.9466256134859962e-07
233000000;0.0000000000000000e+00;1.2227192859167481e-06;2.1974244417726017e-15;2.6137688037537617e-08;9.5142680780495897e-07;3.4537973877967272e-15;8.0073059778039522e-07
235000000;0.0000000000000000e+00;8.5143605517218776e-07;1.6032218358723493e-15;3.2383165973200162e-08;7.8311410933355946e-07;1.9008703044848253e-15;5.9049671050840636e-07
237000000;0.0000000000000000e+00;1.1979036732418066e-06;1.3995225491888260e-15;2.1949249569845604e-08;8.3594834872429402e-07;3.6920265297698688e-15;7.4262412546510722e-07
239000000;0.0000000000000000e+00;1.8815640128588188e-06;1.7553506541137602e-15;1.7434257899406445e-08;1.2425600771297317e-06;3.0833634755362557e-15;4.4383052457465931e-07
241000000;0.0000000000000000e+00;1.2937417075442019e-06;9.6899455662446809e-16;2.0109388125987032e-08;1.6919707050076163e-06;3.3194687094117154e-15;6.1935761670086941e-07
243000000;0.0000000000000000e+00;1.6594927878776885e-06;1.0503983837227371e-15;3.2723438131601387e-08;1.0152573803408488e-06;2.1052680762390259e-15;7.2875597900277085e-07
245000000;0.0000000000000000e+00;1.7821103698534565e-06;1.0442672471547097e-15;3.4843099427642442e-08;1.9472976689550970e-06;2.3743624424116213e-15;5.7090033968501129e-07
247000000;0.0000000000000000e+00;1.0676953583653122e-06;1.5405612562424572e-15;2.6489238670434260e-08;1.7274515910572406e-06;3.2169426147793415e-15;6.0194426548350161e-07
249000000;0.0000000000000000e+00;9.8914613951446405e-07;1.3837529128159119e-15;2.1506535244076345e-08;1.4632439352715959e-06;3.3362110223484283e-15;5.5611955712070639e-07
251000000;0.0000000000000000e+00;6.8205349952640968e-07;1.4618602709099925e-15;2.5855576785835122e-08;9.6221603407579188e-07;3.4667925214089245e-15;5.0335656335853645e-07
253000000;0.0000000000000000e+00;1.2836350636279018e-06;7.8127773477898667e-16;3.1284354776845433e-08;1.3428032319981039e-06;2.1549558150227864e-15;5.2643722498857012e-07
255000000;0.0000000000000000e+00;9.8519010450205041e-07;6.7867731318134716e-16;3.2576594159942251e-08;8.7387507528671400e-07;5.0028514589817480e-15;7.4842547210694466e-07
257000000;0.0000000000000000e+00;1.0207658329555220e-06;9.7642940524112330e-16;1.9767959487917724e-08;1.2701125016308026e-06;4.6455919270966853e-15;5.8008752959952562e-07
259000000;0.0000000000000000e+00;1.5057756214156609e-06;1.0593008999178854e-15;2.2464699628469522e-08;1.3611945488384283e-06;3.4673640531917774e-15;3.6404126890388666e-07
261000000;0.0000000000000000e+00;5.4932382018425919e-07;1.5206286776299335e-15;2.2421445934301414e-08;1.1021402675468121e-06;2.9414841246482843e-15;5.7399490175595420e-07
263000000;0.0000000000000000e+00;7.9045014363214649e-07;1.0948445148598798e-15;1.4821579472250088e-08;1.1798607255301510e-06;3.3903316032902991e-15;6.9690489496382208e-07
265000000;0.0000000000000000e+00;4.6620173435117284e-07;1.8209889424888939e-15;2.2290912681947433e-08;6.2901599289921740e-07;2.7104546936673876e-15;7.0312299289605473e-07
267000000;0.0000000000000000e+00;1.2593276177276105e-06;8.1055357029359478e-16;2.0029100772016698e-08;1.0288360750278319e-06;3.8193602619811040e-15;7.1970178948968404e-07
269000000;0.0000000000000000e+00;8.2347643619667099e-07;2.8881482634017758e-15;1.0462762933095249e-08;6.3703938755467131e-07;2.9425711148672519e-15;6.8534894861609961e-07
271000000;0.0000000000000000e+00;6.1980084236949649e-07;9.9228685620111051e-16;2.8121616197760715e-08;7.8755191284361880e-07;1.7856940025641818e-15;6.0071778018365171e-07
273000000;0.0000000000000000e+00;8.7455035818390841e-07;1.1438624217372206e-15;1.6137670494185070e-08;9.9427712157232202e-07;1.4497163872914785e-15;8.0213169095013855e-07
275000000;0.0000000000000000e+00;4.9262573137571651e-07;1.5177017431923399e-15;1.8475333438322069e-08;6.9734863674694596e-07;2.7229184023324889e-15;9.4627405262746152e-07
277000000;0.0000000000000000e+00;7.6031890029301845e-07;1.1965490078834687e-15;2.0235009472596860e-08;8.3664798741673637e-07;2.2632587772722624e-15;7.1802951222888509e-07
279000000;0.0000000000000000e+00;1.1232248849606622e-06;1.0199036207610121e-15;1.9937143395643370e-08;1.2244298721225680e-06;2.8500829572584017e-15;7.8025330820984246e-07
281000000;0.0000000000000000e+00;9.6002937426921646e-07;9.8435992346044259e-16;2.0204230452560046e-08;1.1601959355103643e-06;2.7261852501475528e-15;9.1093748824169817e-07
283000000;0.0000000000000000e+00;6.8104337891174175e-07;6.6083107616691858e-16;2.4751128826696992e-08;1.0824824601798472e-06;1.9051088654473706e-15;8.4335656070050219e-07
285000000;0.0000000000000000e+00;1.1698956502014843e-06;9.8393369564027099e-16;2.0105871450926682e-08;1.2634931805773928e-06;1.4942057992921557e-15;1.0102173100127961e-06
287000000;0.0000000000000000e+00;7.9850096597864267e-07;1.5784836422834669e-15;2.8219964902667917e-08;7.8858940594686664e-07;2.1246365988328609e-15;8.2865233879292248e-07
289000000;0.0000000000000000e+00;1.3728849658587991e-06;6.2406712549047173e-16;1.4731428226549098e-08;1.5601891587605521e-06;2.3540027763109049e-15;8.3626929019459780e-07
291000000;0.0000000000000000e+00;6.9111627327599107e-07;7.5415813063462554e-16;2.6471637960860709e-08;5.7919105006113591e-07;2.7267396752008170e-15;9.8145610800055784e-07
293000000;0.0000000000000000e+00;6.0086034779315264e-07;2.0217712207905356e-15;2.5182236668484403e-08;1.1176097707465401e-06;3.3351162332657949e-15;9.6244188250952375e-07
295000000;0.0000000000000000e+00;8.6626397822687508e-07;1.3483074794235427e-15;2.5776811497436499e-08;6.6175934377860366e-07;1.6381064092108748e-15;9.9718122156166852e-07
297000000;0.0000000000000000e+00;1.2739255751546618e-06;2.1235333945760005e-15;2.2930079195518276e-08;9.5124662434486950e-07;1.2768505937757679e-15;1.1376032844976831e-06
299000000;0.0000000000000000e+00;1.1725180914098410e-06;8.6705901455305460e-16;2.5883799867314424e-08;1.1612214824094754e-06;2.4163735694948667e-15;1.1433246179493117e-06
301000000;0.0000000000000000e+00;9.6103336338483840e-07;8.0185945743732232e-16;2.3491708966264285e-08;6.6745597665284549e-07;2.3475768662695248e-15;9.3710311242014195e-07
303000000;0.0000000000000000e+00;7.9409594321854016e-07;1.3642475553159562e-15;1.4250785882272966e-08;7.1904284496125175e-07;1.8822001417111684e-15;1.0688319115553085e-06
305000000;0.0000000000000000e+00;7.8299240996607607e-07;1.4961859787682545e-15;2.5381173905964993e-08;1.1387722553287539e-06;2.2644883570853500e-15;1.0975406789948805e-06
307000000;0.0000000000000000e+00;1.5130024821131721e-06;1.4874331640652010e-15;2.2222151849064255e-08;1.0528153339430068e-06;2.5069464598074991e-15;1.0364028974301642e-06
309000000;0.0000000000000000e+00;1.1012235192748470e-06;9.0385228565535810e-16;1.6010074351443237e-08;1.3452916803745084e-06;3.2961603176787175e-15;1.1896045409661702e-06
