Num Rows;Error GEMV fp64;Error GEMV fp32;Error GEMV Acc<fp64, fp64>;Error GEMV Acc<fp64, fp32>;Error CUBLAS GEMV fp64;Error CUBLAS GEMV fp32
7300;0.0000000000000000e+00;1.1587853826662683e-07;0.0000000000000000e+00;4.0556032705940154e-08;3.2850472111224413e-16;1.4810392282939486e-07
7400;0.0000000000000000e+00;1.1816973521724861e-07;0.0000000000000000e+00;4.0249581721204312e-08;3.2763173252685045e-16;1.4837120737480547e-07
7500;0.0000000000000000e+00;1.1414318812329294e-07;0.0000000000000000e+00;4.0326147631546975e-08;3.2897897816855578e-16;1.4878423700835659e-07
7600;0.0000000000000000e+00;1.1547648607305341e-07;0.0000000000000000e+00;4.0145136272260043e-08;3.3036483635400424e-16;1.5040938003469024e-07
7700;0.0000000000000000e+00;1.1562073353907928e-07;0.0000000000000000e+00;4.0408453559387013e-08;3.3412351334109272e-16;1.5357475574295267e-07
7800;0.0000000000000000e+00;1.1798943756689780e-07;0.0000000000000000e+00;4.0429441772303038e-08;3.3091095789164125e-16;1.5123020976010617e-07
7900;0.0000000000000000e+00;1.1530155903562555e-07;0.0000000000000000e+00;4.0046810523697019e-08;3.3440192512268061e-16;1.5200916354578947e-07
8000;0.0000000000000000e+00;1.1601258747100849e-07;0.0000000000000000e+00;4.0638054554394784e-08;3.3432445852529491e-16;1.5390374427479196e-07
8100;0.0000000000000000e+00;1.1859549621355007e-07;0.0000000000000000e+00;4.0211693292945234e-08;3.3421707883929030e-16;1.5196856346864830e-07
8200;0.0000000000000000e+00;1.1743487755554287e-07;0.0000000000000000e+00;4.0075277042337346e-08;3.3712285615868538e-16;1.5425631320405280e-07
8300;0.0000000000000000e+00;1.1640849138256949e-07;0.0000000000000000e+00;4.0281335670045690e-08;3.3896991983974644e-16;1.5333805662870884e-07
8400;0.0000000000000000e+00;1.1637003400135347e-07;0.0000000000000000e+00;4.0432702506625943e-08;3.3836320824318547e-16;1.5400335773785869e-07
8500;0.0000000000000000e+00;1.1777661464117580e-07;0.0000000000000000e+00;4.0245176661108677e-08;3.4038930912912504e-16;1.5462370946475022e-07
8600;0.0000000000000000e+00;1.1641337539323520e-07;0.0000000000000000e+00;4.0493521630506452e-08;3.3779392507803510e-16;1.5517248386352252e-07
8700;0.0000000000000000e+00;1.1633165815743035e-07;0.0000000000000000e+00;3.9961283323177087e-08;3.4027366382887079e-16;1.5406717387614263e-07
8800;0.0000000000000000e+00;1.1903169423871456e-07;0.0000000000000000e+00;3.9604260090588717e-08;3.4263643215763425e-16;1.5577982530810573e-07
8900;0.0000000000000000e+00;1.1895229176849379e-07;0.0000000000000000e+00;4.0325809514279603e-08;3.4310027794069581e-16;1.5574508681707921e-07
9000;0.0000000000000000e+00;1.1770714423877991e-07;0.0000000000000000e+00;4.0152382225657926e-08;3.4492170121368511e-16;1.5684249900280482e-07
9100;0.0000000000000000e+00;1.1880599604225090e-07;0.0000000000000000e+00;3.9919077253501903e-08;3.4530818583895502e-16;1.5609413091893269e-07
9200;0.0000000000000000e+00;1.1759405321687205e-07;0.0000000000000000e+00;4.0182291043590392e-08;3.4680723424581290e-16;1.5634503229619861e-07
9300;0.0000000000000000e+00;1.2034916457011159e-07;0.0000000000000000e+00;4.0578213495208812e-08;3.4915746628107195e-16;1.5756308901992478e-07
9400;0.0000000000000000e+00;1.2129070957549888e-07;0.0000000000000000e+00;3.9631483246380938e-08;3.5160868494833804e-16;1.5684892121071772e-07
9500;0.0000000000000000e+00;1.1943848172384041e-07;0.0000000000000000e+00;3.9871118828678469e-08;3.5305006088203403e-16;1.5883839521378300e-07
9600;0.0000000000000000e+00;1.1933403452644460e-07;0.0000000000000000e+00;3.9995422033725421e-08;3.5332689410462732e-16;1.5866288118693762e-07
9700;0.0000000000000000e+00;1.2047335898395249e-07;0.0000000000000000e+00;4.0593673185975028e-08;3.5155518719005262e-16;1.5877965939041321e-07
9800;0.0000000000000000e+00;1.2242072312631131e-07;0.0000000000000000e+00;4.0523262531279442e-08;3.4993779130176483e-16;1.5961625832253559e-07
9900;0.0000000000000000e+00;1.2147914077476571e-07;0.0000000000000000e+00;3.9670931268114528e-08;3.5521264832157790e-16;1.5962897443880687e-07
10000;0.0000000000000000e+00;1.2213819465184847e-07;0.0000000000000000e+00;3.9839817505474345e-08;3.5807980663649444e-16;1.6162389992145352e-07
10100;0.0000000000000000e+00;1.2133303625116702e-07;0.0000000000000000e+00;4.0168128485361354e-08;3.5793389085417930e-16;1.6201787805122667e-07
10200;0.0000000000000000e+00;1.2314071214178611e-07;0.0000000000000000e+00;4.0091159546008177e-08;3.5716078305587141e-16;1.6031577253448156e-07
10300;0.0000000000000000e+00;1.2395411018355686e-07;0.0000000000000000e+00;4.0364490724952147e-08;3.5842591641009901e-16;1.6248235428670935e-07
10400;0.0000000000000000e+00;1.2290754660645031e-07;0.0000000000000000e+00;3.9570209204946107e-08;3.5622386235706219e-16;1.6124044500011205e-07
10500;0.0000000000000000e+00;1.2411720575712339e-07;0.0000000000000000e+00;4.0255254513383480e-08;3.5808614146684408e-16;1.6170669393553842e-07
10600;0.0000000000000000e+00;1.2337270605483720e-07;0.0000000000000000e+00;3.9839551646629522e-08;3.5936521284537197e-16;1.6181266068194205e-07
10700;0.0000000000000000e+00;1.2347406791717155e-07;0.0000000000000000e+00;4.0172435983231994e-08;3.6191481553267272e-16;1.6280345377418108e-07
10800;0.0000000000000000e+00;1.2312626660837705e-07;0.0000000000000000e+00;4.0674752231612820e-08;3.6537743743545234e-16;1.6331043030175490e-07
10900;0.0000000000000000e+00;1.2394307055740729e-07;0.0000000000000000e+00;3.9798366441425431e-08;3.6204701151196156e-16;1.6409928323548044e-07
11000;0.0000000000000000e+00;1.2452458352071544e-07;0.0000000000000000e+00;4.0098559266008708e-08;3.6176065073252511e-16;1.6283865881329583e-07
11100;0.0000000000000000e+00;1.2516680508640930e-07;0.0000000000000000e+00;4.0325278432307426e-08;3.6737803683854888e-16;1.6566535254296355e-07
11200;0.0000000000000000e+00;1.2412675977754608e-07;0.0000000000000000e+00;3.9937345230601871e-08;3.6543518680508859e-16;1.6463165932807796e-07
11300;0.0000000000000000e+00;1.2426318372857217e-07;0.0000000000000000e+00;4.0070964801780520e-08;3.6928500944839675e-16;1.6718525473522356e-07
11400;0.0000000000000000e+00;1.2464457169497875e-07;0.0000000000000000e+00;4.0111849812358016e-08;3.6828364710231611e-16;1.6604358147923961e-07
11500;0.0000000000000000e+00;1.2749422073093744e-07;0.0000000000000000e+00;4.0198945091711408e-08;3.6265217590937557e-16;1.6654982039221006e-07
11600;0.0000000000000000e+00;1.2584626895765452e-07;0.0000000000000000e+00;4.0056273074745545e-08;3.6585558261836375e-16;1.6524712700168600e-07
11700;0.0000000000000000e+00;1.2642903384871697e-07;0.0000000000000000e+00;4.0290440563805114e-08;3.6737528329351235e-16;1.6702819203337343e-07
11800;0.0000000000000000e+00;1.2595458731784295e-07;0.0000000000000000e+00;4.0191982344983345e-08;3.7346551241683947e-16;1.6746092314455608e-07
11900;0.0000000000000000e+00;1.2641191403316699e-07;0.0000000000000000e+00;4.0482323689927333e-08;3.7048069538698812e-16;1.6803645395550845e-07
12000;0.0000000000000000e+00;1.2556790283231333e-07;0.0000000000000000e+00;4.0456718134376502e-08;3.6919599022568950e-16;1.6861647370336290e-07
12100;0.0000000000000000e+00;1.2821758284627852e-07;0.0000000000000000e+00;4.0079292143987936e-08;3.7229802660794861e-16;1.6972563454399515e-07
12200;0.0000000000000000e+00;1.2696491087066354e-07;0.0000000000000000e+00;4.0260622891217234e-08;3.7175954685563754e-16;1.6749338791205146e-07
12300;0.0000000000000000e+00;1.2854204728179058e-07;0.0000000000000000e+00;4.0139842105027854e-08;3.7489333713396776e-16;1.7023130515930925e-07
12400;0.0000000000000000e+00;1.2687642249491357e-07;0.0000000000000000e+00;4.0021386308986808e-08;3.7711763284324352e-16;1.7121350728661324e-07
12500;0.0000000000000000e+00;1.2741090189226050e-07;0.0000000000000000e+00;4.0265603614526381e-08;3.7511177498153027e-16;1.6988621031256893e-07
12600;0.0000000000000000e+00;1.2937988709350299e-07;0.0000000000000000e+00;4.0155409011365282e-08;3.7447867381836107e-16;1.7064582144936900e-07
12700;0.0000000000000000e+00;1.2797899791143127e-07;0.0000000000000000e+00;4.0227724789304084e-08;3.7358184409146689e-16;1.7066400952242388e-07
12800;0.0000000000000000e+00;1.2869731318627380e-07;0.0000000000000000e+00;4.0303205398470010e-08;3.7700358097543081e-16;1.6988552668069171e-07
12900;0.0000000000000000e+00;1.2934142554830828e-07;0.0000000000000000e+00;4.0440661698117388e-08;3.7990742838445035e-16;1.7164742102137400e-07
13000;0.0000000000000000e+00;1.2866647603374590e-07;0.0000000000000000e+00;3.9675499441092831e-08;3.7958111883663058e-16;1.7145203584283962e-07
13100;0.0000000000000000e+00;1.2914278122689750e-07;0.0000000000000000e+00;4.0367533726497209e-08;3.8056377347965784e-16;1.7217052325399289e-07
13200;0.0000000000000000e+00;1.3068360114032865e-07;0.0000000000000000e+00;4.0318835730410376e-08;3.8046422669315297e-16;1.7193158564056884e-07
13300;0.0000000000000000e+00;1.2946139626697521e-07;0.0000000000000000e+00;4.0017913390342551e-08;3.8341474575078041e-16;1.7280474900199882e-07
13400;0.0000000000000000e+00;1.3014508118447330e-07;0.0000000000000000e+00;3.9971866668160764e-08;3.8461248281353005e-16;1.7401271269263282e-07
13500;0.0000000000000000e+00;1.3058905614670446e-07;0.0000000000000000e+00;4.0004991638598858e-08;3.8153604095214639e-16;1.7274562113889814e-07
13600;0.0000000000000000e+00;1.3055710952661269e-07;0.0000000000000000e+00;4.0125586435860171e-08;3.8491167906943790e-16;1.7534218478473724e-07
13700;0.0000000000000000e+00;1.3182799955752792e-07;0.0000000000000000e+00;3.9935581985307314e-08;3.8564671613014897e-16;1.7394506939558858e-07
13800;0.0000000000000000e+00;1.3061532139464708e-07;0.0000000000000000e+00;4.0094295772380300e-08;3.8709333839824109e-16;1.7374765812924130e-07
13900;0.0000000000000000e+00;1.3054532233996185e-07;0.0000000000000000e+00;3.9697965662268216e-08;3.8916739028902616e-16;1.7624813677687932e-07
14000;0.0000000000000000e+00;1.3173831738346653e-07;0.0000000000000000e+00;4.0116695131555268e-08;3.8758654292881797e-16;1.7533872741443273e-07
14100;0.0000000000000000e+00;1.3157837441358183e-07;0.0000000000000000e+00;4.0236882142127100e-08;3.8783258526448412e-16;1.7740918838339185e-07
14200;0.0000000000000000e+00;1.3242898483078095e-07;0.0000000000000000e+00;3.9953082107918403e-08;3.8992275463996234e-16;1.7453770595853407e-07
14300;0.0000000000000000e+00;1.3099080027704672e-07;0.0000000000000000e+00;3.9964007007803343e-08;3.8655396460632209e-16;1.7648312612401503e-07
14400;0.0000000000000000e+00;1.3282193768609325e-07;0.0000000000000000e+00;4.0069845013873176e-08;3.9010730864479355e-16;1.7803025344413697e-07
14500;0.0000000000000000e+00;1.3259344814773770e-07;0.0000000000000000e+00;4.0156828327763804e-08;3.9379929656019306e-16;1.7767917291308839e-07
14600;0.0000000000000000e+00;1.3170575924118273e-07;0.0000000000000000e+00;4.0158248171327906e-08;3.9574207235946598e-16;1.7937969670108924e-07
14700;0.0000000000000000e+00;1.3225775360273676e-07;0.0000000000000000e+00;4.0308518417841014e-08;3.9767198884098539e-16;1.7825811049441417e-07
14800;0.0000000000000000e+00;1.3331538790012868e-07;0.0000000000000000e+00;3.9817387846067316e-08;3.9724041501364211e-16;1.7833260447461414e-07
14900;0.0000000000000000e+00;1.3396627235338586e-07;0.0000000000000000e+00;4.0245082374014075e-08;3.9334140833149217e-16;1.8096862830252691e-07
15000;0.0000000000000000e+00;1.3332069836859226e-07;0.0000000000000000e+00;3.9840130567286307e-08;3.9389412252240121e-16;1.8031129284852532e-07
15100;0.0000000000000000e+00;1.3353431935591004e-07;0.0000000000000000e+00;4.0331181001710729e-08;3.9819225373527281e-16;1.7982718618906588e-07
15200;0.0000000000000000e+00;1.3315008743512090e-07;0.0000000000000000e+00;4.0382572751332380e-08;4.0053129728439922e-16;1.8102898353934610e-07
15300;0.0000000000000000e+00;1.3493595624073281e-07;0.0000000000000000e+00;4.0232686883107822e-08;3.9921321883235135e-16;1.8102526142123858e-07
15400;0.0000000000000000e+00;1.3388116834434728e-07;0.0000000000000000e+00;4.0097586524109160e-08;4.0169513223130558e-16;1.8120478531364283e-07
15500;0.0000000000000000e+00;1.3472101920054127e-07;0.0000000000000000e+00;4.0135557665369199e-08;4.0336758164152313e-16;1.8203223186538301e-07
15600;0.0000000000000000e+00;1.3416093031289825e-07;0.0000000000000000e+00;4.0036315343508838e-08;3.9919015996337773e-16;1.8014193783500252e-07
15700;0.0000000000000000e+00;1.3601931665229534e-07;0.0000000000000000e+00;4.0247766056106267e-08;4.0662877611737837e-16;1.8257689110980145e-07
15800;0.0000000000000000e+00;1.3407325099346201e-07;0.0000000000000000e+00;4.0223295854634698e-08;4.0374119571240462e-16;1.8176323067087108e-07
15900;0.0000000000000000e+00;1.3461771843407305e-07;0.0000000000000000e+00;4.0059386232947089e-08;4.0932174553875640e-16;1.8294342532985004e-07
16000;0.0000000000000000e+00;1.3596763416690063e-07;0.0000000000000000e+00;3.9907976397119044e-08;4.0683261532597573e-16;1.8245227710457095e-07
16100;0.0000000000000000e+00;1.3553350232869621e-07;0.0000000000000000e+00;3.9920025046226606e-08;4.1009096946975708e-16;1.8290912105840761e-07
16200;0.0000000000000000e+00;1.3631450018438758e-07;0.0000000000000000e+00;4.0079883326533277e-08;4.0955584604089053e-16;1.8465243846240961e-07
16300;0.0000000000000000e+00;1.3700111254317217e-07;0.0000000000000000e+00;3.9945290809553087e-08;4.0691816473675036e-16;1.8392104696450782e-07
16400;0.0000000000000000e+00;1.3661230381801142e-07;0.0000000000000000e+00;4.0177613446110498e-08;4.1300336502937357e-16;1.8488543752019142e-07
16500;0.0000000000000000e+00;1.3600990802845435e-07;0.0000000000000000e+00;4.0224396333553512e-08;4.1413329675502208e-16;1.8489083832127653e-07
16600;0.0000000000000000e+00;1.3681134311097454e-07;0.0000000000000000e+00;4.0171077845921538e-08;4.1125712847233824e-16;1.8411407250232000e-07
16700;0.0000000000000000e+00;1.3662583916946434e-07;0.0000000000000000e+00;4.0031814294447477e-08;4.1125264840656033e-16;1.8489961686349265e-07
16800;0.0000000000000000e+00;1.3684158865262606e-07;0.0000000000000000e+00;4.0194285387435203e-08;4.1034879526388691e-16;1.8562796863518293e-07
16900;0.0000000000000000e+00;1.3788218625788440e-07;0.0000000000000000e+00;4.0269377192850707e-08;4.1233256917300217e-16;1.8533549732850340e-07
17000;0.0000000000000000e+00;1.3924994820566625e-07;0.0000000000000000e+00;4.0141763267229978e-08;4.1660149447889474e-16;1.8577600100384035e-07
17100;0.0000000000000000e+00;1.3807720139565088e-07;0.0000000000000000e+00;4.0075103485986056e-08;4.1283395391489503e-16;1.8537900251097571e-07
17200;0.0000000000000000e+00;1.3777874065889961e-07;0.0000000000000000e+00;3.9938154637466203e-08;4.1680370546708056e-16;1.8746464173577044e-07
17300;0.0000000000000000e+00;1.3770435368094658e-07;0.0000000000000000e+00;4.0311523681548988e-08;4.1702619724285244e-16;1.8686003659267434e-07
17400;0.0000000000000000e+00;1.3886851488371891e-07;0.0000000000000000e+00;4.0244448883940128e-08;4.1705140369548038e-16;1.8533622196942978e-07
17500;0.0000000000000000e+00;1.3789007323768745e-07;0.0000000000000000e+00;4.0067546578256760e-08;4.2193113226404305e-16;1.8749929356440389e-07
17600;0.0000000000000000e+00;1.3949563696380980e-07;0.0000000000000000e+00;4.0230458984408196e-08;4.1976321578072938e-16;1.8790673770324555e-07
17700;0.0000000000000000e+00;1.3870758654670300e-07;0.0000000000000000e+00;3.9850708348165114e-08;4.2062303807098730e-16;1.8839119156529008e-07
17800;0.0000000000000000e+00;1.3850120833646496e-07;0.0000000000000000e+00;4.0197569576308140e-08;4.2296392822537901e-16;1.8811460195381905e-07
17900;0.0000000000000000e+00;1.3863040338111805e-07;0.0000000000000000e+00;3.9861902429400711e-08;4.1871794033317215e-16;1.8869482910225792e-07
18000;0.0000000000000000e+00;1.4005093402451561e-07;0.0000000000000000e+00;4.0162187068853372e-08;4.2201869620349807e-16;1.9030174660652378e-07
18100;0.0000000000000000e+00;1.4002586512336119e-07;0.0000000000000000e+00;4.0016976890575655e-08;4.2418943142164139e-16;1.8803503725929198e-07
18200;0.0000000000000000e+00;1.3961843872035364e-07;0.0000000000000000e+00;4.0089966555675106e-08;4.2513651889851616e-16;1.9159660941451212e-07
