Vector Size;DOT fp64;DOT fp32;DOT Acc<fp64, fp64>;DOT Acc<fp64, fp32>;DOT Acc<fp32, fp32>;CUBLAS DOT fp64;CUBLAS DOT fp32;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
67000000;5.4777598381042480e-01;2.7983999252319336e-01;5.4761600494384766e-01;2.8240001201629639e-01;2.8025600314140320e-01;5.6396800279617310e-01;2.8729599714279175e-01;0.0000000000000000e+00;1.1604962718205247e-07;4.4366725799190365e-16;3.0463955292738333e-09;3.6033446366325273e-07;2.2183362899595183e-16;2.3514564989337878e-07
69000000;5.6367999315261841e-01;2.8886398673057556e-01;5.6419199705123901e-01;2.9120001196861267e-01;2.8873598575592041e-01;5.8073598146438599e-01;2.9596799612045288e-01;0.0000000000000000e+00;6.7828862141742043e-07;2.2137551354868842e-15;9.7569559923114887e-09;5.2972602910072954e-07;6.9179847983965130e-16;2.1308693248272484e-07
71000000;5.7996797561645508e-01;2.9580798745155334e-01;5.7980799674987793e-01;2.9878398776054382e-01;2.9670399427413940e-01;5.9481602907180786e-01;3.0374398827552795e-01;0.0000000000000000e+00;2.1771699340936298e-06;3.9070193227720725e-15;1.5738957789101412e-08;5.5632423139769805e-07;1.0655507243923832e-15;2.0642668751803458e-07
73000000;5.9663999080657959e-01;3.0384001135826111e-01;5.9660798311233521e-01;3.0707201361656189e-01;3.0438399314880371e-01;6.1401599645614624e-01;3.1177601218223572e-01;0.0000000000000000e+00;8.2035208765000849e-07;0.0000000000000000e+00;8.2303520400120444e-09;3.4661440854417722e-07;6.3028942142457732e-16;3.9783051576498618e-07
75000000;6.1129599809646606e-01;3.1222400069236755e-01;6.1199998855590820e-01;3.1523200869560242e-01;3.1267198920249939e-01;6.2758398056030273e-01;3.2047998905181885e-01;0.0000000000000000e+00;8.0574677086163961e-07;1.8608773278879155e-16;6.5060443469930650e-09;2.0915008627539544e-06;2.9774037246206647e-15;6.0593658923297795e-07
77000000;6.2704002857208252e-01;3.2047998905181885e-01;6.2704002857208252e-01;3.2313600182533264e-01;3.2095998525619507e-01;6.4643198251724243e-01;3.2921600341796875e-01;0.0000000000000000e+00;7.4309474196232261e-07;9.4388476833887094e-16;6.7696100279274775e-08;3.7174266611987380e-07;3.9643160270232582e-15;2.3635046556132425e-07
79000000;6.4371198415756226e-01;3.2857599854469299e-01;6.4441597461700439e-01;3.3206400275230408e-01;3.2879999279975891e-01;6.6140800714492798e-01;3.3689600229263306e-01;0.0000000000000000e+00;6.4794561105489519e-07;5.1127378409201557e-15;5.5973002478941373e-09;7.2449450268096237e-07;4.6258104274991887e-15;8.4400848444573188e-07
81000000;6.6000002622604370e-01;3.3657601475715637e-01;6.6016000509262085e-01;3.4019199013710022e-01;3.3657601475715637e-01;6.7974400520324707e-01;3.4460800886154175e-01;0.0000000000000000e+00;3.0221801471308763e-08;1.5613292376788470e-15;3.0221801471308763e-08;5.8904330264791366e-07;1.5613292376788470e-15;3.9630886175766850e-08
83000000;6.7606401443481445e-01;3.4524801373481750e-01;6.7673599720001221e-01;3.4774398803710938e-01;3.4591999650001526e-01;6.9577598571777344e-01;3.5350400209426880e-01;0.0000000000000000e+00;4.2644125103272553e-07;1.3180084676662731e-16;1.8810061968968161e-09;6.3872137345063989e-07;0.0000000000000000e+00;1.8810061968968161e-09
85000000;6.9299197196960449e-01;3.5350400209426880e-01;6.9187200069427490e-01;3.5638400912284851e-01;3.5347199440002441e-01;7.0886397361755371e-01;3.6278399825096130e-01;0.0000000000000000e+00;6.0053774763155786e-07;3.7241428873466098e-16;7.2255112713150330e-10;2.9918504712508167e-07;3.7241428873466098e-16;1.9921584770767726e-07
