Num rows;Error TRSV fp64;Error TRSV fp32;Error TRSV Acc<fp64, fp64>;Error TRSV Acc<fp64, fp32>;Error TRSV Acc<fp32, fp32>;Error CUBLAS TRSV fp64;Error CUBLAS TRSV fp32
800;+0.0000000000000000e+00;+7.9857781427916613e-07;+0.0000000000000000e+00;+2.6962420948035241e-07;+7.9857781427916613e-07;+9.7693754104042066e-16;+7.4894997170744239e-07
850;+0.0000000000000000e+00;+3.7044426695323858e-06;+0.0000000000000000e+00;+2.6333207619377282e-06;+3.7044426695323858e-06;+1.6233225661177909e-14;+6.5669882888677698e-06
900;+0.0000000000000000e+00;+2.2158157261968404e-06;+0.0000000000000000e+00;+2.5124572215141171e-07;+2.2158157261968404e-06;+1.4482264785247432e-15;+4.7017434100801490e-07
950;+0.0000000000000000e+00;+3.8065013393923264e-06;+0.0000000000000000e+00;+1.5572619246702043e-06;+3.8065013393923264e-06;+4.5964893889831914e-15;+1.0794267095255361e-06
1000;+0.0000000000000000e+00;+1.0041575765436312e-06;+0.0000000000000000e+00;+1.3049114431731256e-06;+1.0041575765436312e-06;+6.5863115062904952e-15;+8.2043874499966051e-07
1050;+0.0000000000000000e+00;+9.9665276956300078e-07;+0.0000000000000000e+00;+1.7327207459450029e-07;+9.9665276956300078e-07;+1.3590442993253889e-15;+2.0685067205572100e-06
1100;+0.0000000000000000e+00;+1.2991498605801884e-06;+0.0000000000000000e+00;+4.0791443026158781e-06;+1.2991498605801884e-06;+8.6592661443923530e-15;+3.9432735312962547e-06
1150;+0.0000000000000000e+00;+7.5954798543194470e-06;+0.0000000000000000e+00;+1.7208546665306176e-06;+7.5954798543194470e-06;+9.8702153564258863e-15;+1.7604664196094359e-06
1200;+0.0000000000000000e+00;+1.0915067299641619e-06;+0.0000000000000000e+00;+2.1349005506386787e-07;+1.0915067299641619e-06;+3.4832238251627084e-15;+2.3213151178672590e-06
1250;+0.0000000000000000e+00;+2.7761550707510926e-06;+0.0000000000000000e+00;+7.3546675275380700e-07;+2.7761550707510926e-06;+3.1206998829112652e-15;+8.7894354588904541e-07
1300;+0.0000000000000000e+00;+3.2459090992092707e-06;+0.0000000000000000e+00;+1.1735470548607262e-06;+3.2459090992092707e-06;+2.2171994000309501e-15;+4.1053384034350480e-06
1350;+0.0000000000000000e+00;+1.5565309449555187e-06;+0.0000000000000000e+00;+7.1681355474831496e-07;+1.5565309449555187e-06;+2.5897415407726907e-15;+3.4085524933663638e-07
1400;+0.0000000000000000e+00;+1.3444668218150249e-06;+0.0000000000000000e+00;+3.9056143508281355e-07;+1.3444668218150249e-06;+1.4756248731099565e-15;+8.9752134867750822e-07
1450;+0.0000000000000000e+00;+1.3027008917465661e-05;+0.0000000000000000e+00;+7.6464810486435759e-06;+1.3027008917465661e-05;+1.9673245858880299e-14;+1.7322511747454574e-05
1500;+0.0000000000000000e+00;+3.4901926722867153e-06;+0.0000000000000000e+00;+7.1236791680751677e-07;+3.4901926722867153e-06;+4.6805416523972598e-15;+4.5610900422483877e-06
1550;+0.0000000000000000e+00;+4.3072417219602788e-06;+0.0000000000000000e+00;+1.9532294395852277e-07;+4.3072417219602788e-06;+6.5808594006281133e-16;+3.2202666186319020e-07
1600;+0.0000000000000000e+00;+1.9915957696108009e-06;+0.0000000000000000e+00;+3.1441999573241807e-07;+1.9915957696108009e-06;+3.2955968958954710e-15;+2.5014774596617912e-07
1650;+0.0000000000000000e+00;+1.5329103608193283e-06;+0.0000000000000000e+00;+9.5743813563195570e-07;+1.5329103608193283e-06;+4.1377842825105474e-15;+1.4064525210227867e-06
1700;+0.0000000000000000e+00;+2.9755296593090017e-06;+0.0000000000000000e+00;+1.5718171208999437e-06;+2.9755296593090017e-06;+4.0105659522487390e-14;+1.3524313193977834e-06
1750;+0.0000000000000000e+00;+3.4430496095795003e-06;+0.0000000000000000e+00;+5.3630709507254187e-07;+3.4430496095795003e-06;+2.4151478103171471e-15;+2.6927865049411142e-06
1800;+0.0000000000000000e+00;+2.1366365691900234e-06;+0.0000000000000000e+00;+4.3042083907601457e-07;+2.1366365691900234e-06;+3.8399320815966573e-15;+1.1286371248494577e-06
1850;+0.0000000000000000e+00;+3.5211132869018589e-07;+0.0000000000000000e+00;+4.0649379763477739e-07;+3.5211132869018589e-07;+2.0698491573067954e-15;+4.7601452704381563e-07
1900;+0.0000000000000000e+00;+3.7988736188539748e-06;+0.0000000000000000e+00;+1.4270440281757755e-06;+3.7988736188539748e-06;+1.3486631992706383e-14;+1.7610155834403456e-06
1950;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.6604620500024005e-15;+nan
2000;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.8757436141356919e-15;+nan
2050;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.3949523022060928e-13;+nan
2100;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+8.9461957092456952e-15;+nan
2150;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.2147395259835101e-15;+nan
2200;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.9485762850022344e-15;+nan
2250;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.9525368590934686e-14;+nan
2300;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+8.2806943748627862e-16;+nan
2350;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.9601996393768286e-15;+nan
2400;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.5412515476738889e-13;+nan
2450;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.7689659871125622e-15;+nan
2500;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.3712913528394902e-14;+nan
2550;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.1410328327927540e-15;+nan
2600;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.9356367478475804e-14;+nan
2650;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.1876587974451184e-15;+nan
2700;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.6478606293996978e-14;+nan
2750;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+6.7639376851134386e-15;+nan
2800;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.2347586785897852e-14;+nan
2850;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.2068991492233661e-15;+nan
2900;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.4342261878597876e-15;+nan
2950;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.1592402624996506e-15;+nan
3000;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+7.4905956818683854e-15;+nan
3050;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.2533103886089259e-14;+nan
3100;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.2426482223659813e-15;+nan
3150;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.5894251583430905e-13;+nan
3200;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+9.1937782594999233e-15;+nan
3250;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.6660029120144126e-15;+nan
3300;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.7901499883662353e-15;+nan
3350;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.5654381336715930e-15;+nan
3400;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.2073064561963512e-14;+nan
3450;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.6253823904927903e-14;+nan
3500;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.3110780701377848e-15;+nan
3550;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.3294185471362965e-14;+nan
3600;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.0731937287468976e-14;+nan
3650;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.7718922519435605e-14;+nan
3700;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+7.6858233131374774e-15;+nan
3750;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.7333054451997316e-15;+nan
3800;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.6093476286523696e-14;+nan
3850;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.3286827145251407e-13;+nan
3900;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.7595058521669994e-14;+nan
3950;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.1061969209278872e-14;+nan
4000;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+9.1286127610905909e-15;+nan
4050;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.5092372326002989e-15;+nan
4100;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.6537358779497088e-15;+nan
4150;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+9.6295969275875378e-15;+nan
4200;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.9163604235794035e-15;+nan
4250;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.2828814348629051e-13;+nan
4300;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.4355544049938769e-14;+nan
4350;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.2836242079252819e-15;+nan
4400;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.4535864801436066e-15;+nan
4450;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.9325897725340107e-14;+nan
4500;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+7.2999766041599307e-15;+nan
4550;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.0584652066714120e-13;+nan
4600;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.6753396726859861e-14;+nan
4650;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.1403863868223513e-13;+nan
4700;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.0347958393753987e-14;+nan
4750;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.3266383792857941e-14;+nan
4800;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.7272433198652959e-14;+nan
4850;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.6993033098461362e-14;+nan
4900;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.7353654300467045e-14;+nan
4950;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+7.7023639814488135e-14;+nan
5000;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.4318473359615319e-14;+nan
5050;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.1053707612980732e-14;+nan
5100;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.7083776127646513e-13;+nan
5150;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+6.1924946940527908e-15;+nan
5200;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.4805252095649353e-14;+nan
5250;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.5209410311209038e-14;+nan
5300;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.0026935015013645e-14;+nan
5350;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.5150161008922700e-13;+nan
5400;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.8990083581935363e-14;+nan
5450;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.2575134789546885e-14;+nan
5500;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.1078145565233166e-14;+nan
5550;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+7.0899050816580075e-15;+nan
5600;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.2620153828774082e-14;+nan
5650;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+8.8580375599708596e-14;+nan
5700;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.4754722342398687e-15;+nan
5750;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.2649098866881628e-14;+nan
5800;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.1361362235359970e-15;+nan
5850;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.9526948679527419e-15;+nan
5900;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.3858203078768371e-14;+nan
5950;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.7647136686558811e-14;+nan
6000;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.5590738989786418e-14;+nan
6050;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+6.9751481384753000e-15;+nan
6100;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+7.7309178836341286e-15;+nan
6150;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.8145204950826683e-14;+nan
6200;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.2302874478549990e-14;+nan
6250;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.7869760087677664e-14;+nan
6300;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+7.3672425194600741e-14;+nan
6350;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.7103312639231538e-15;+nan
6400;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.8324652161727752e-15;+nan
6450;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.3876897701802288e-13;+nan
6500;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.8705120545497938e-13;+nan
6550;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.1529453228999268e-14;+nan
6600;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+9.5776982944934903e-15;+nan
6650;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.6107838224709458e-15;+nan
6700;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.3367552973477179e-13;+nan
6750;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+6.7097534430851405e-14;+nan
6800;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.0252862692972371e-13;+nan
6850;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.8276563635803485e-14;+nan
6900;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.2984166261758129e-14;+nan
6950;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.4892003979409297e-13;+nan
7000;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+6.9494765751625536e-15;+nan
7050;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.2848540693181255e-13;+nan
7100;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.2299182997435715e-13;+nan
7150;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.9298681252394275e-14;+nan
7200;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.5153031312431104e-14;+nan
7250;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.2822402792632516e-14;+nan
7300;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.0054263393218754e-14;+nan
7350;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+6.1934979277601112e-14;+nan
7400;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+8.8738767948143427e-15;+nan
7450;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.5399744170307274e-14;+nan
7500;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.7197556410149241e-14;+nan
7550;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+7.1568488754804334e-15;+nan
7600;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.7900715462272216e-15;+nan
7650;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.6355324447200950e-15;+nan
7700;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.6508358778880991e-15;+nan
7750;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.2499133095292039e-14;+nan
7800;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.8288635741343865e-14;+nan
7850;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+7.2708672455816162e-14;+nan
7900;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.9495106305726437e-13;+nan
7950;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+8.8470156098392987e-15;+nan
8000;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+8.2648738904089243e-14;+nan
8050;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.9492401769110986e-15;+nan
8100;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.7449621370532678e-14;+nan
8150;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.1400991908057217e-15;+nan
8200;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+9.6783416270537786e-14;+nan
8250;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.8402266793396077e-14;+nan
8300;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.1424076836459118e-13;+nan
8350;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.4202883548782994e-13;+nan
8400;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.6121643763976147e-14;+nan
8450;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.1755818066777172e-14;+nan
8500;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.1345931125417867e-14;+nan
8550;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.0039493334994153e-15;+nan
8600;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.0907557455761910e-14;+nan
8650;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.7105893847050807e-14;+nan
8700;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.6493684720357594e-14;+nan
8750;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.8692617958334963e-14;+nan
8800;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.3307698555233149e-13;+nan
8850;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.4828535921991607e-13;+nan
8900;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.4684163501963410e-14;+nan
8950;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+7.1944563144829397e-14;+nan
9000;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.7559001404427346e-14;+nan
9050;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+7.0692331541467366e-15;+nan
9100;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.0795025522493838e-13;+nan
9150;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.9820409188766098e-13;+nan
9200;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.5540031313185174e-14;+nan
9250;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.9051405428908806e-14;+nan
9300;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+6.8630962460676843e-14;+nan
9350;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.3294778489825241e-14;+nan
9400;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+8.7976199982487411e-14;+nan
9450;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.0138553880647751e-14;+nan
9500;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.8936192444908130e-13;+nan
9550;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.7929688816019121e-14;+nan
9600;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.4195105955991715e-15;+nan
9650;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.5456207849146748e-14;+nan
9700;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.2428978828829298e-14;+nan
9750;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+8.1659536331718656e-15;+nan
9800;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.5149168042131977e-14;+nan
9850;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.1758290370631245e-14;+nan
9900;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.9135160979978756e-14;+nan
9950;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.6994555146101863e-14;+nan
10000;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.5957314359757061e-14;+nan
10050;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.4588218476020861e-15;+nan
10100;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+6.4001051766435393e-14;+nan
10150;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.9971303738669765e-14;+nan
10200;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+7.0551470853623962e-14;+nan
10250;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.6430391042035154e-14;+nan
10300;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.7824480970682381e-13;+nan
10350;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.5959680553418704e-14;+nan
10400;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.9110412294760592e-13;+nan
10450;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.9593318522819146e-13;+nan
10500;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.4323580731105020e-14;+nan
10550;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.9380627554711476e-14;+nan
10600;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+9.0539646973748698e-13;+nan
10650;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+9.1593089149305719e-15;+nan
10700;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.7624536647639211e-14;+nan
