Num rows;Error TRSV fp64;Error TRSV fp32;Error TRSV Acc<fp64, fp64>;Error TRSV Acc<fp64, fp32>;Error TRSV Acc<fp32, fp32>;Error CUBLAS TRSV fp64;Error CUBLAS TRSV fp32
7250;+0.0000000000000000e+00;+1.9948414719240197e-05;+0.0000000000000000e+00;+3.0757405134252901e-06;+1.9948414719240197e-05;+5.3722062317868837e-14;+1.9674337536276705e-05
7300;+0.0000000000000000e+00;+2.0133403688300566e-05;+0.0000000000000000e+00;+3.0907577929631412e-06;+2.0133403688300566e-05;+5.4317546910025008e-14;+1.9894083643054837e-05
7350;+0.0000000000000000e+00;+2.0305405837982022e-05;+0.0000000000000000e+00;+3.1088533887705174e-06;+2.0305405837982022e-05;+5.5013118314788265e-14;+2.0049704405776361e-05
7400;+0.0000000000000000e+00;+2.0461793511226287e-05;+0.0000000000000000e+00;+3.1238106835779801e-06;+2.0461793511226287e-05;+5.5702231830084852e-14;+2.0259727708006935e-05
7450;+0.0000000000000000e+00;+2.0519718001842803e-05;+0.0000000000000000e+00;+3.1354832359141198e-06;+2.0519718001842803e-05;+5.6414344780813827e-14;+2.0431009249097278e-05
7500;+0.0000000000000000e+00;+2.0707052670154418e-05;+0.0000000000000000e+00;+3.1541505819209696e-06;+2.0707052670154418e-05;+5.6868311268198669e-14;+2.0564557803414174e-05
7550;+0.0000000000000000e+00;+2.0878355708507543e-05;+0.0000000000000000e+00;+3.1751071480153647e-06;+2.0878355708507543e-05;+5.7412505020605579e-14;+2.0697782911414269e-05
7600;+0.0000000000000000e+00;+2.1069500736782724e-05;+0.0000000000000000e+00;+3.1918258844446766e-06;+2.1069500736782724e-05;+5.8078999764340698e-14;+2.0847569878439518e-05
7650;+0.0000000000000000e+00;+2.1354085584162759e-05;+0.0000000000000000e+00;+3.2163231094493792e-06;+2.1354085584162759e-05;+5.8626560645194743e-14;+2.1003370651039624e-05
7700;+0.0000000000000000e+00;+2.1605962786778160e-05;+0.0000000000000000e+00;+3.2427607436088182e-06;+2.1605962786778160e-05;+5.9527293166698427e-14;+2.1274073238624007e-05
7750;+0.0000000000000000e+00;+2.1808640931948274e-05;+0.0000000000000000e+00;+3.2581249836969466e-06;+2.1808640931948274e-05;+6.0298570372158029e-14;+2.1436076681994511e-05
7800;+0.0000000000000000e+00;+2.1974467510245618e-05;+0.0000000000000000e+00;+3.2841151841687133e-06;+2.1974467510245618e-05;+6.0722902707707376e-14;+2.1489357608260601e-05
7850;+0.0000000000000000e+00;+2.2169853481847835e-05;+0.0000000000000000e+00;+3.3008187170581491e-06;+2.2169853481847835e-05;+6.1442336879495076e-14;+2.1644820148174168e-05
7900;+0.0000000000000000e+00;+2.2291865978741394e-05;+0.0000000000000000e+00;+3.3211433284426225e-06;+2.2291865978741394e-05;+6.2115371549563280e-14;+2.1798538767740176e-05
7950;+0.0000000000000000e+00;+2.2509106917681906e-05;+0.0000000000000000e+00;+3.3617801396059892e-06;+2.2509106917681906e-05;+6.2769091190470983e-14;+2.2005076774183385e-05
8000;+0.0000000000000000e+00;+2.2734176995489204e-05;+0.0000000000000000e+00;+3.3866731768536138e-06;+2.2734176995489204e-05;+6.3536457667920312e-14;+2.2212530060917952e-05
8050;+0.0000000000000000e+00;+2.2852080827584020e-05;+0.0000000000000000e+00;+3.4029283469599964e-06;+2.2852080827584020e-05;+6.3927849569593218e-14;+2.2353246056191661e-05
8100;+0.0000000000000000e+00;+2.3031429517703417e-05;+0.0000000000000000e+00;+3.4176231056468854e-06;+2.3031429517703417e-05;+6.4350150127498688e-14;+2.2580980069029361e-05
8150;+0.0000000000000000e+00;+2.3223754657881387e-05;+0.0000000000000000e+00;+3.4369664167921529e-06;+2.3223754657881387e-05;+6.4695594655062462e-14;+2.2808300411474850e-05
8200;+0.0000000000000000e+00;+2.3607247401176009e-05;+0.0000000000000000e+00;+3.4703613932109111e-06;+2.3607247401176009e-05;+6.5265904297547808e-14;+2.3126011594158588e-05
8250;+0.0000000000000000e+00;+2.3868999802707295e-05;+0.0000000000000000e+00;+3.4911643153838825e-06;+2.3868999802707295e-05;+6.5697238089110528e-14;+2.3329320133000343e-05
8300;+0.0000000000000000e+00;+2.4151015713818497e-05;+0.0000000000000000e+00;+3.5143925420792230e-06;+2.4151015713818497e-05;+6.6135341432697927e-14;+2.3483568095262379e-05
8350;+0.0000000000000000e+00;+2.4384330659949128e-05;+0.0000000000000000e+00;+3.5359275141493132e-06;+2.4384330659949128e-05;+6.6457960283641126e-14;+2.3575751143099540e-05
8400;+0.0000000000000000e+00;+2.4517865087864275e-05;+0.0000000000000000e+00;+3.5634176239537698e-06;+2.4517865087864275e-05;+6.6888711349437693e-14;+2.3856932238157715e-05
8450;+0.0000000000000000e+00;+2.4594336618653875e-05;+0.0000000000000000e+00;+3.5735122366036712e-06;+2.4594336618653875e-05;+6.7318332414695401e-14;+2.4158850265925465e-05
8500;+0.0000000000000000e+00;+2.4756506419289107e-05;+0.0000000000000000e+00;+3.5906583761707093e-06;+2.4756506419289107e-05;+6.7964432350895837e-14;+2.4436581710213888e-05
8550;+0.0000000000000000e+00;+2.4989335206574440e-05;+0.0000000000000000e+00;+3.6162860134203236e-06;+2.4989335206574440e-05;+6.8495213558635355e-14;+2.4703548489565253e-05
8600;+0.0000000000000000e+00;+2.5183855642698346e-05;+0.0000000000000000e+00;+3.6449014345802552e-06;+2.5183855642698346e-05;+6.9328160553109454e-14;+2.4983843453969426e-05
8650;+0.0000000000000000e+00;+2.5323830720576124e-05;+0.0000000000000000e+00;+3.6578889105165808e-06;+2.5323830720576124e-05;+6.9791479921495223e-14;+2.5219426748339554e-05
8700;+0.0000000000000000e+00;+2.5478907075890568e-05;+0.0000000000000000e+00;+3.6839953056987853e-06;+2.5478907075890568e-05;+7.0273631929573202e-14;+2.5465929207282368e-05
8750;+0.0000000000000000e+00;+2.5668471740563905e-05;+0.0000000000000000e+00;+3.7023303596932107e-06;+2.5668471740563905e-05;+7.0555011954035240e-14;+2.5651517207675999e-05
8800;+0.0000000000000000e+00;+2.5855191488114230e-05;+0.0000000000000000e+00;+3.7319009115827115e-06;+2.5855191488114230e-05;+7.1148105043653681e-14;+2.5903193040808357e-05
8850;+0.0000000000000000e+00;+2.6001655535525118e-05;+0.0000000000000000e+00;+3.7485467433366673e-06;+2.6001655535525118e-05;+7.1585371676217811e-14;+2.6084273512892561e-05
8900;+0.0000000000000000e+00;+2.6196293224607326e-05;+0.0000000000000000e+00;+3.7578805110930065e-06;+2.6196293224607326e-05;+7.2160771028436263e-14;+2.6239946114423460e-05
8950;+0.0000000000000000e+00;+2.6389664764394869e-05;+0.0000000000000000e+00;+3.7695752759703496e-06;+2.6389664764394869e-05;+7.2788230911799691e-14;+2.6407044547383794e-05
9000;+0.0000000000000000e+00;+2.6737066956027702e-05;+0.0000000000000000e+00;+3.7985469741560477e-06;+2.6737066956027702e-05;+7.3357367249936886e-14;+2.6603634662029876e-05
9050;+0.0000000000000000e+00;+2.7073389002136411e-05;+0.0000000000000000e+00;+3.8169515074728413e-06;+2.7073389002136411e-05;+7.4185188826978064e-14;+2.6903011060878768e-05
9100;+0.0000000000000000e+00;+2.7403521814904839e-05;+0.0000000000000000e+00;+3.8369276528520165e-06;+2.7403521814904839e-05;+7.4831157910358076e-14;+2.7112487304387811e-05
9150;+0.0000000000000000e+00;+2.7649795411741429e-05;+0.0000000000000000e+00;+3.8497398944670623e-06;+2.7649795411741429e-05;+7.5675946252206528e-14;+2.7375333761514433e-05
9200;+0.0000000000000000e+00;+2.7864274114636913e-05;+0.0000000000000000e+00;+3.8635201885460782e-06;+2.7864274114636913e-05;+7.6254476601638494e-14;+2.7616656819254975e-05
9250;+0.0000000000000000e+00;+2.8073049515880518e-05;+0.0000000000000000e+00;+3.8911281280636023e-06;+2.8073049515880518e-05;+7.7062332790048625e-14;+2.7828673689251295e-05
9300;+0.0000000000000000e+00;+2.8269788396328290e-05;+0.0000000000000000e+00;+3.9167954062728700e-06;+2.8269788396328290e-05;+7.7546027444006836e-14;+2.8051074608884269e-05
9350;+0.0000000000000000e+00;+2.8454363051025436e-05;+0.0000000000000000e+00;+3.9339201469027234e-06;+2.8454363051025436e-05;+7.8035735284411738e-14;+2.8363910487078506e-05
9400;+0.0000000000000000e+00;+2.8740200236506523e-05;+0.0000000000000000e+00;+3.9494261120194137e-06;+2.8740200236506523e-05;+7.8452298272139846e-14;+2.8531731328924874e-05
9450;+0.0000000000000000e+00;+2.9072957008429187e-05;+0.0000000000000000e+00;+3.9634342344068557e-06;+2.9072957008429187e-05;+7.8973464515729806e-14;+2.8741940564360119e-05
9500;+0.0000000000000000e+00;+2.9361910654621561e-05;+0.0000000000000000e+00;+3.9813717514619974e-06;+2.9361910654621561e-05;+7.9486499511445349e-14;+2.8959163334858153e-05
9550;+0.0000000000000000e+00;+2.9587327404815993e-05;+0.0000000000000000e+00;+4.0083199575838070e-06;+2.9587327404815993e-05;+7.9990266408062384e-14;+2.9216118103792069e-05
9600;+0.0000000000000000e+00;+2.9746053885235747e-05;+0.0000000000000000e+00;+4.0227964329543736e-06;+2.9746053885235747e-05;+8.0353793687984577e-14;+2.9401437679835085e-05
9650;+0.0000000000000000e+00;+2.9884978815829425e-05;+0.0000000000000000e+00;+4.0420722788546861e-06;+2.9884978815829425e-05;+8.0741469463031513e-14;+2.9538731045086937e-05
9700;+0.0000000000000000e+00;+3.0092963725004797e-05;+0.0000000000000000e+00;+4.0539020365364925e-06;+3.0092963725004797e-05;+8.1102063794435177e-14;+2.9633799844221047e-05
9750;+0.0000000000000000e+00;+3.0274144550343532e-05;+0.0000000000000000e+00;+4.0773433465819720e-06;+3.0274144550343532e-05;+8.1650061682235884e-14;+2.9832725501312067e-05
9800;+0.0000000000000000e+00;+3.0438808403190139e-05;+0.0000000000000000e+00;+4.0969939803439730e-06;+3.0438808403190139e-05;+8.1809319112109867e-14;+2.9947462465693900e-05
9850;+0.0000000000000000e+00;+3.0886130476896508e-05;+0.0000000000000000e+00;+4.1227422134750848e-06;+3.0886130476896508e-05;+8.2297974924935586e-14;+3.0172040692180130e-05
9900;+0.0000000000000000e+00;+3.1271395881135300e-05;+0.0000000000000000e+00;+4.1387334513379197e-06;+3.1271395881135300e-05;+8.2802588938298625e-14;+3.0451673531789380e-05
9950;+0.0000000000000000e+00;+3.1672910929886783e-05;+0.0000000000000000e+00;+4.1537954280570492e-06;+3.1672910929886783e-05;+8.2992901800663309e-14;+3.0662964043594010e-05
10000;+0.0000000000000000e+00;+3.1945520753657040e-05;+0.0000000000000000e+00;+4.1775833902503479e-06;+3.1945520753657040e-05;+8.3420495561368294e-14;+3.0900054785640148e-05
10050;+0.0000000000000000e+00;+3.2224561603231715e-05;+0.0000000000000000e+00;+4.1991354160164637e-06;+3.2224561603231715e-05;+8.4215980648532141e-14;+3.1124871503907203e-05
10100;+0.0000000000000000e+00;+3.2498107805383144e-05;+0.0000000000000000e+00;+4.2190672610231440e-06;+3.2498107805383144e-05;+8.4789901950338306e-14;+3.1381561923029324e-05
10150;+0.0000000000000000e+00;+3.2819013607038299e-05;+0.0000000000000000e+00;+4.2571835078497401e-06;+3.2819013607038299e-05;+8.5599443096749538e-14;+3.1685822180951277e-05
10200;+0.0000000000000000e+00;+3.3045853183224583e-05;+0.0000000000000000e+00;+4.2756921152720220e-06;+3.3045853183224583e-05;+8.6315144704977509e-14;+3.1926390648338858e-05
10250;+0.0000000000000000e+00;+3.3241556735747058e-05;+0.0000000000000000e+00;+4.2851613420046136e-06;+3.3241556735747058e-05;+8.7039908265109346e-14;+3.2075437782207628e-05
10300;+0.0000000000000000e+00;+3.3451195934523498e-05;+0.0000000000000000e+00;+4.3031057099331370e-06;+3.3451195934523498e-05;+8.7393346655557862e-14;+3.2198546747783386e-05
10350;+0.0000000000000000e+00;+3.3695433085332972e-05;+0.0000000000000000e+00;+4.3293825944145656e-06;+3.3695433085332972e-05;+8.8098504842664756e-14;+3.2416405574224259e-05
10400;+0.0000000000000000e+00;+3.4068118622981622e-05;+0.0000000000000000e+00;+4.3585767158820861e-06;+3.4068118622981622e-05;+8.9063997165533078e-14;+3.2638880465603625e-05
10450;+0.0000000000000000e+00;+3.4335258991800597e-05;+0.0000000000000000e+00;+4.3861515519574333e-06;+3.4335258991800597e-05;+8.9605269513177504e-14;+3.2845660242408544e-05
10500;+0.0000000000000000e+00;+3.4606749935475821e-05;+0.0000000000000000e+00;+4.4102154494157993e-06;+3.4606749935475821e-05;+8.9933333868068398e-14;+3.3185671494951523e-05
10550;+0.0000000000000000e+00;+3.4760115964819560e-05;+0.0000000000000000e+00;+4.4338249833008978e-06;+3.4760115964819560e-05;+9.0705577832409770e-14;+3.3459068470877439e-05
10600;+0.0000000000000000e+00;+3.5181278427312470e-05;+0.0000000000000000e+00;+4.4619887856440365e-06;+3.5181278427312470e-05;+9.1558985588084095e-14;+3.3717334249798984e-05
10650;+0.0000000000000000e+00;+3.5410523904004355e-05;+0.0000000000000000e+00;+4.4889477865415622e-06;+3.5410523904004355e-05;+9.2395045348798615e-14;+3.3865602311329184e-05
10700;+0.0000000000000000e+00;+3.5629575434670671e-05;+0.0000000000000000e+00;+4.5189100410170384e-06;+3.5629575434670671e-05;+9.2951270988643296e-14;+3.4117056108767079e-05
10750;+0.0000000000000000e+00;+3.5803211629748349e-05;+0.0000000000000000e+00;+4.5427044675008446e-06;+3.5803211629748349e-05;+9.3473095617810425e-14;+3.4404349067793474e-05
10800;+0.0000000000000000e+00;+3.5953856362832290e-05;+0.0000000000000000e+00;+4.5645552747705116e-06;+3.5953856362832290e-05;+9.4020525017784421e-14;+3.4581769579515755e-05
10850;+0.0000000000000000e+00;+3.6198441821663031e-05;+0.0000000000000000e+00;+4.5967387362077614e-06;+3.6198441821663031e-05;+9.4460777898681691e-14;+3.4786780323362033e-05
10900;+0.0000000000000000e+00;+3.6528944921523128e-05;+0.0000000000000000e+00;+4.6209402074753938e-06;+3.6528944921523128e-05;+9.5198816715994189e-14;+3.4955437332137192e-05
10950;+0.0000000000000000e+00;+3.6755152345290574e-05;+0.0000000000000000e+00;+4.6527193570015130e-06;+3.6755152345290574e-05;+9.5859745080242347e-14;+3.5197824998262029e-05
11000;+0.0000000000000000e+00;+3.6925764475456628e-05;+0.0000000000000000e+00;+4.6764543316865766e-06;+3.6925764475456628e-05;+9.6601894056369198e-14;+3.5408233304653344e-05
11050;+0.0000000000000000e+00;+3.7082337333959216e-05;+0.0000000000000000e+00;+4.6914937047089513e-06;+3.7082337333959216e-05;+9.7208607927079447e-14;+3.5686566831426289e-05
11100;+0.0000000000000000e+00;+3.7300442616010201e-05;+0.0000000000000000e+00;+4.7056831013760946e-06;+3.7300442616010201e-05;+9.7890776157794748e-14;+3.6019952848438405e-05
11150;+0.0000000000000000e+00;+3.7538678848973669e-05;+0.0000000000000000e+00;+4.7307684281569865e-06;+3.7538678848973669e-05;+9.8356234902104911e-14;+3.6368363562292713e-05
11200;+0.0000000000000000e+00;+3.7703823873676354e-05;+0.0000000000000000e+00;+4.7465188426521228e-06;+3.7703823873676354e-05;+9.8619897646817386e-14;+3.6553672743381585e-05
11250;+0.0000000000000000e+00;+3.7858868050480863e-05;+0.0000000000000000e+00;+4.7559235001454972e-06;+3.7858868050480863e-05;+9.9120428765127927e-14;+3.6796819632969485e-05
11300;+0.0000000000000000e+00;+3.8088354312548775e-05;+0.0000000000000000e+00;+4.7735708318610345e-06;+3.8088354312548775e-05;+9.9709682044528389e-14;+3.6993884485565975e-05
11350;+0.0000000000000000e+00;+3.8317303007312322e-05;+0.0000000000000000e+00;+4.7854149144744380e-06;+3.8317303007312322e-05;+1.0042897967605817e-13;+3.7221738371067177e-05
11400;+0.0000000000000000e+00;+3.8445713217803964e-05;+0.0000000000000000e+00;+4.8100066164132470e-06;+3.8445713217803964e-05;+1.0092311247430885e-13;+3.7437557514350577e-05
11450;+0.0000000000000000e+00;+3.8724389646267478e-05;+0.0000000000000000e+00;+4.8191723773131172e-06;+3.8724389646267478e-05;+1.0156737644638181e-13;+3.7638196659071461e-05
11500;+0.0000000000000000e+00;+3.8900968079725504e-05;+0.0000000000000000e+00;+4.8413764547024405e-06;+3.8900968079725504e-05;+1.0229658888284968e-13;+3.7951835497120412e-05
11550;+0.0000000000000000e+00;+3.9106355041503448e-05;+0.0000000000000000e+00;+4.8580216704192728e-06;+3.9106355041503448e-05;+1.0290459651415372e-13;+3.8218968629673973e-05
11600;+0.0000000000000000e+00;+3.9324063577024814e-05;+0.0000000000000000e+00;+4.8730531818228479e-06;+3.9324063577024814e-05;+1.0334992195217259e-13;+3.8550069148785983e-05
11650;+0.0000000000000000e+00;+3.9580027634819919e-05;+0.0000000000000000e+00;+4.8881131113411566e-06;+3.9580027634819919e-05;+1.0419878428207980e-13;+3.8876660502167132e-05
11700;+0.0000000000000000e+00;+3.9778580655916582e-05;+0.0000000000000000e+00;+4.8992329035402682e-06;+3.9778580655916582e-05;+1.0478581052967875e-13;+3.9057832071262100e-05
11750;+0.0000000000000000e+00;+3.9925439649294396e-05;+0.0000000000000000e+00;+4.9281146174561241e-06;+3.9925439649294396e-05;+1.0548793142982946e-13;+3.9433212893155782e-05
11800;+0.0000000000000000e+00;+4.0195779784397817e-05;+0.0000000000000000e+00;+4.9447178887164687e-06;+4.0195779784397817e-05;+1.0599319274153562e-13;+3.9779645332967206e-05
11850;+0.0000000000000000e+00;+4.0454958915280665e-05;+0.0000000000000000e+00;+4.9589237845758257e-06;+4.0454958915280665e-05;+1.0654289773891906e-13;+4.0103405017529177e-05
11900;+0.0000000000000000e+00;+4.0691749589870949e-05;+0.0000000000000000e+00;+4.9787116313552099e-06;+4.0691749589870949e-05;+1.0718066350538360e-13;+4.0337473191073554e-05
11950;+0.0000000000000000e+00;+4.0834600715283488e-05;+0.0000000000000000e+00;+4.9984961938639572e-06;+4.0834600715283488e-05;+1.0770291372055544e-13;+4.0578360085010688e-05
12000;+0.0000000000000000e+00;+4.0957048840395684e-05;+0.0000000000000000e+00;+5.0176138337480967e-06;+4.0957048840395684e-05;+1.0849280770208205e-13;+4.0747970362415279e-05
12050;+0.0000000000000000e+00;+4.1107812672826201e-05;+0.0000000000000000e+00;+5.0353627610462497e-06;+4.1107812672826201e-05;+1.0884935832324522e-13;+4.0870442975320162e-05
12100;+0.0000000000000000e+00;+4.1252592140726288e-05;+0.0000000000000000e+00;+5.0467213411880164e-06;+4.1252592140726288e-05;+1.0937968379242374e-13;+4.1161558389719264e-05
12150;+0.0000000000000000e+00;+4.1396314721864843e-05;+0.0000000000000000e+00;+5.0653603490588128e-06;+4.1396314721864843e-05;+1.0991709057655715e-13;+4.1400915263277864e-05
12200;+0.0000000000000000e+00;+4.1546394947991681e-05;+0.0000000000000000e+00;+5.0942842595580408e-06;+4.1546394947991681e-05;+1.1066589255719124e-13;+4.1681790039315452e-05
12250;+0.0000000000000000e+00;+4.1788708789219225e-05;+0.0000000000000000e+00;+5.1127174433500500e-06;+4.1788708789219225e-05;+1.1138761274519693e-13;+4.1960048002458343e-05
12300;+0.0000000000000000e+00;+4.1994218451035267e-05;+0.0000000000000000e+00;+5.1323357348495760e-06;+4.1994218451035267e-05;+1.1188805262227433e-13;+4.2259245451932776e-05
12350;+0.0000000000000000e+00;+4.2338325107119198e-05;+0.0000000000000000e+00;+5.1511373084854226e-06;+4.2338325107119198e-05;+1.1279425153350439e-13;+4.2597174021409159e-05
12400;+0.0000000000000000e+00;+4.2624697415791618e-05;+0.0000000000000000e+00;+5.1649052047292032e-06;+4.2624697415791618e-05;+1.1347642447975115e-13;+4.2868894365621205e-05
12450;+0.0000000000000000e+00;+4.2915867927298009e-05;+0.0000000000000000e+00;+5.1881142490802249e-06;+4.2915867927298009e-05;+1.1402669526133997e-13;+4.3058275246591158e-05
12500;+0.0000000000000000e+00;+4.3112942047482228e-05;+0.0000000000000000e+00;+5.2076632621210690e-06;+4.3112942047482228e-05;+1.1475736599448049e-13;+4.3227223419761917e-05
12550;+0.0000000000000000e+00;+4.3437316540654437e-05;+0.0000000000000000e+00;+5.2290854546085817e-06;+4.3437316540654437e-05;+1.1557301487075926e-13;+4.3534743914925571e-05
12600;+0.0000000000000000e+00;+4.3737027067168648e-05;+0.0000000000000000e+00;+5.2608365920916704e-06;+4.3737027067168648e-05;+1.1623792249281577e-13;+4.3770980044476050e-05
12650;+0.0000000000000000e+00;+4.4070970841437417e-05;+0.0000000000000000e+00;+5.2918980050568583e-06;+4.4070970841437417e-05;+1.1679844547052518e-13;+4.4064796839749691e-05
12700;+0.0000000000000000e+00;+4.4383256465514724e-05;+0.0000000000000000e+00;+5.3144401652290371e-06;+4.4383256465514724e-05;+1.1759370812986046e-13;+4.4290742512527094e-05
12750;+0.0000000000000000e+00;+4.4631822062585112e-05;+0.0000000000000000e+00;+5.3320538304196089e-06;+4.4631822062585112e-05;+1.1843525753046926e-13;+4.4487570129091130e-05
12800;+0.0000000000000000e+00;+4.4833036251150461e-05;+0.0000000000000000e+00;+5.3503094292605427e-06;+4.4833036251150461e-05;+1.1888308406111680e-13;+4.4794492469382899e-05
12850;+0.0000000000000000e+00;+4.5046887641765797e-05;+0.0000000000000000e+00;+5.3771795773117910e-06;+4.5046887641765797e-05;+1.1977493468962911e-13;+4.5057551800919592e-05
12900;+0.0000000000000000e+00;+4.5357244396900795e-05;+0.0000000000000000e+00;+5.4083455397064429e-06;+4.5357244396900795e-05;+1.2020129477326967e-13;+4.5294546022372191e-05
12950;+0.0000000000000000e+00;+4.5722932772681713e-05;+0.0000000000000000e+00;+5.4401432533590953e-06;+4.5722932772681713e-05;+1.2064266465204421e-13;+4.5512169732667788e-05
13000;+0.0000000000000000e+00;+4.6134691098984635e-05;+0.0000000000000000e+00;+5.4734809333095562e-06;+4.6134691098984635e-05;+1.2142495083188587e-13;+4.5883887286350005e-05
13050;+0.0000000000000000e+00;+4.6343224148589521e-05;+0.0000000000000000e+00;+5.5004191462381887e-06;+4.6343224148589521e-05;+1.2211615264116524e-13;+4.6194896292109364e-05
13100;+0.0000000000000000e+00;+4.6515668192925799e-05;+0.0000000000000000e+00;+5.5204500865629130e-06;+4.6515668192925799e-05;+1.2270059482884636e-13;+4.6410123781189045e-05
13150;+0.0000000000000000e+00;+4.6861544028516596e-05;+0.0000000000000000e+00;+5.5361338783751116e-06;+4.6861544028516596e-05;+1.2336483277105565e-13;+4.6723126039948409e-05
13200;+0.0000000000000000e+00;+4.7217284229391303e-05;+0.0000000000000000e+00;+5.5671361319238786e-06;+4.7217284229391303e-05;+1.2407674633360847e-13;+4.7032798052320530e-05
13250;+0.0000000000000000e+00;+4.7529242904156836e-05;+0.0000000000000000e+00;+5.6021942758737458e-06;+4.7529242904156836e-05;+1.2495979170358017e-13;+4.7564754045360528e-05
13300;+0.0000000000000000e+00;+4.7789403163328019e-05;+0.0000000000000000e+00;+5.6285928111662125e-06;+4.7789403163328019e-05;+1.2578505390051250e-13;+4.7816482407463969e-05
13350;+0.0000000000000000e+00;+4.7926607433914476e-05;+0.0000000000000000e+00;+5.6470967711811091e-06;+4.7926607433914476e-05;+1.2638438168145258e-13;+4.8005058160368901e-05
13400;+0.0000000000000000e+00;+4.8212347136964829e-05;+0.0000000000000000e+00;+5.6723243046338008e-06;+4.8212347136964829e-05;+1.2712706983332929e-13;+4.8277822132566051e-05
13450;+0.0000000000000000e+00;+4.8472481862045815e-05;+0.0000000000000000e+00;+5.6989462927706284e-06;+4.8472481862045815e-05;+1.2771038899865888e-13;+4.8588515241325519e-05
13500;+0.0000000000000000e+00;+4.8767158564006627e-05;+0.0000000000000000e+00;+5.7118690926889160e-06;+4.8767158564006627e-05;+1.2834929855206237e-13;+4.8836634319594353e-05
13550;+0.0000000000000000e+00;+4.8934171287549190e-05;+0.0000000000000000e+00;+5.7303482391700421e-06;+4.8934171287549190e-05;+1.2900183972691569e-13;+4.9040265107001155e-05
13600;+0.0000000000000000e+00;+4.9150275251532296e-05;+0.0000000000000000e+00;+5.7585380297423293e-06;+4.9150275251532296e-05;+1.2991878766596131e-13;+4.9633266305332235e-05
13650;+0.0000000000000000e+00;+4.9404523452601946e-05;+0.0000000000000000e+00;+5.7818560755342809e-06;+4.9404523452601946e-05;+1.3078357329466492e-13;+4.9808510965200599e-05
13700;+0.0000000000000000e+00;+4.9719457456093225e-05;+0.0000000000000000e+00;+5.7960227879078896e-06;+4.9719457456093225e-05;+1.3159394195648465e-13;+4.9973905350173042e-05
13750;+0.0000000000000000e+00;+4.9988077356794083e-05;+0.0000000000000000e+00;+5.8196137338484719e-06;+4.9988077356794083e-05;+1.3217082902753776e-13;+5.0197110114535390e-05
13800;+0.0000000000000000e+00;+5.0280946090347564e-05;+0.0000000000000000e+00;+5.8385107253551769e-06;+5.0280946090347564e-05;+1.3292007497473146e-13;+5.0433790265958016e-05
13850;+0.0000000000000000e+00;+5.0634796298579555e-05;+0.0000000000000000e+00;+5.8511368595024809e-06;+5.0634796298579555e-05;+1.3362189541317930e-13;+5.0783297400165860e-05
13900;+0.0000000000000000e+00;+5.1076283577953292e-05;+0.0000000000000000e+00;+5.8723313118746228e-06;+5.1076283577953292e-05;+1.3432649036542398e-13;+5.1082274483312601e-05
13950;+0.0000000000000000e+00;+5.1447518158085677e-05;+0.0000000000000000e+00;+5.8948031231895417e-06;+5.1447518158085677e-05;+1.3506404967874489e-13;+5.1373208990692540e-05
14000;+0.0000000000000000e+00;+5.1729043616798865e-05;+0.0000000000000000e+00;+5.9195035769048684e-06;+5.1729043616798865e-05;+1.3585618402446821e-13;+5.1722821326398024e-05
14050;+0.0000000000000000e+00;+5.2028759241412813e-05;+0.0000000000000000e+00;+5.9402140536520141e-06;+5.2028759241412813e-05;+1.3690256592372905e-13;+5.2146754233474746e-05
14100;+0.0000000000000000e+00;+5.2298446757349946e-05;+0.0000000000000000e+00;+5.9595233056611673e-06;+5.2298446757349946e-05;+1.3753117661470484e-13;+5.2650210169864028e-05
14150;+0.0000000000000000e+00;+5.2673116529055599e-05;+0.0000000000000000e+00;+5.9857528011630417e-06;+5.2673116529055599e-05;+1.3834289024245958e-13;+5.2999669280990097e-05
14200;+0.0000000000000000e+00;+5.3013385266093376e-05;+0.0000000000000000e+00;+6.0082247875467536e-06;+5.3013385266093376e-05;+1.3940740973352845e-13;+5.3422044582410386e-05
14250;+0.0000000000000000e+00;+5.3246645731894670e-05;+0.0000000000000000e+00;+6.0251148063897468e-06;+5.3246645731894670e-05;+1.3989443413738198e-13;+5.3575145211821159e-05
14300;+0.0000000000000000e+00;+5.3525776331253975e-05;+0.0000000000000000e+00;+6.0521861809965416e-06;+5.3525776331253975e-05;+1.4077844538449278e-13;+5.3850913180928520e-05
14350;+0.0000000000000000e+00;+5.3914065846754358e-05;+0.0000000000000000e+00;+6.0721549958429456e-06;+5.3914065846754358e-05;+1.4127009232209102e-13;+5.4196773738394977e-05
14400;+0.0000000000000000e+00;+5.4157129510444297e-05;+0.0000000000000000e+00;+6.0958368294583590e-06;+5.4157129510444297e-05;+1.4172482503395117e-13;+5.4557297346500029e-05
14450;+0.0000000000000000e+00;+5.4445952316315790e-05;+0.0000000000000000e+00;+6.1072955390839155e-06;+5.4445952316315790e-05;+1.4258833454909251e-13;+5.4799906237200674e-05
14500;+0.0000000000000000e+00;+5.4673529346226896e-05;+0.0000000000000000e+00;+6.1287110840623546e-06;+5.4673529346226896e-05;+1.4351128247457649e-13;+5.5159940057668608e-05
14550;+0.0000000000000000e+00;+5.4965552862379859e-05;+0.0000000000000000e+00;+6.1632833006475718e-06;+5.4965552862379859e-05;+1.4400671261112064e-13;+5.5424352432316407e-05
