Num rows;TRSV fp64;TRSV fp32;TRSV Acc<fp64, fp64>;TRSV Acc<fp64, fp32>;TRSV Acc<fp32, fp32>;CUBLAS TRSV fp64;CUBLAS TRSV fp32
2300;+2.8124800324440002e-01;+2.0681600272655487e-01;+2.7497598528862000e-01;+2.4959999322891235e-01;+2.0703999698162079e-01;+2.5884801149368286e-01;+2.5347200036048889e-01
2350;+2.8911998867988586e-01;+2.1075199544429779e-01;+2.8112000226974487e-01;+2.5481599569320679e-01;+2.1004800498485565e-01;+2.6752001047134399e-01;+2.6041600108146667e-01
2400;+2.9283198714256287e-01;+2.1244800090789795e-01;+2.8598400950431824e-01;+2.5702399015426636e-01;+2.1334399282932281e-01;+2.7097600698471069e-01;+2.6412799954414368e-01
2450;+2.9840001463890076e-01;+2.1676799654960632e-01;+2.9008001089096069e-01;+2.6339200139045715e-01;+2.1737599372863770e-01;+2.7728000283241272e-01;+2.7030399441719055e-01
2500;+3.0511999130249023e-01;+2.2224000096321106e-01;+2.9760000109672546e-01;+2.6742398738861084e-01;+2.2156800329685211e-01;+2.8643199801445007e-01;+2.7686399221420288e-01
2550;+3.0787199735641479e-01;+2.2428800165653229e-01;+3.0131199955940247e-01;+2.7110400795936584e-01;+2.2358399629592896e-01;+2.8940799832344055e-01;+2.8016000986099243e-01
2600;+3.1343999505043030e-01;+2.2729599475860596e-01;+3.0668801069259644e-01;+2.7606400847434998e-01;+2.2771200537681580e-01;+2.9868799448013306e-01;+2.8579199314117432e-01
2650;+3.1865599751472473e-01;+2.3007999360561371e-01;+3.0966401100158691e-01;+2.8057599067687988e-01;+2.3036800324916840e-01;+3.0160000920295715e-01;+2.9104000329971313e-01
2700;+3.2416000962257385e-01;+2.3539200425148010e-01;+3.1702399253845215e-01;+2.8479999303817749e-01;+2.3408000171184540e-01;+3.1049600243568420e-01;+2.9785600304603577e-01
2750;+3.2752001285552979e-01;+2.3731200397014618e-01;+3.1910398602485657e-01;+2.8851199150085449e-01;+2.3705600202083588e-01;+3.1561601161956787e-01;+3.0121600627899170e-01
2800;+3.3487999439239502e-01;+2.4166400730609894e-01;+3.2681599259376526e-01;+2.9308798909187317e-01;+2.4191999435424805e-01;+3.2409599423408508e-01;+3.0886399745941162e-01
2850;+3.4112000465393066e-01;+2.4687999486923218e-01;+3.3327999711036682e-01;+2.9750400781631470e-01;+2.4649600684642792e-01;+3.3286398649215698e-01;+3.1702399253845215e-01
2900;+3.4348800778388977e-01;+2.4790400266647339e-01;+3.3542400598526001e-01;+3.0204799771308899e-01;+2.4883200228214264e-01;+3.3510398864746094e-01;+3.2076799869537354e-01
2950;+3.5071998834609985e-01;+2.5366398692131042e-01;+3.4265598654747009e-01;+3.0627200007438660e-01;+2.5251200795173645e-01;+3.4473600983619690e-01;+3.2723200321197510e-01
3000;+3.5536000132560730e-01;+2.5465598702430725e-01;+3.4521600604057312e-01;+3.1104001402854919e-01;+2.5452798604965210e-01;+3.4921601414680481e-01;+3.2991999387741089e-01
3050;+3.6099201440811157e-01;+2.5987198948860168e-01;+3.5187199711799622e-01;+3.1465598940849304e-01;+2.5756800174713135e-01;+3.5603201389312744e-01;+3.3913600444793701e-01
3100;+3.6467200517654419e-01;+2.6271998882293701e-01;+3.5529598593711853e-01;+3.1846401095390320e-01;+2.6243200898170471e-01;+3.6326399445533752e-01;+3.4233599901199341e-01
3150;+3.6982399225234985e-01;+2.6662400364875793e-01;+3.6092799901962280e-01;+3.2332798838615417e-01;+2.6592001318931580e-01;+3.7088000774383545e-01;+3.4851199388504028e-01
3200;+3.7302398681640625e-01;+2.6950401067733765e-01;+3.6607998609542847e-01;+3.2723200321197510e-01;+2.6892799139022827e-01;+3.7427198886871338e-01;+3.5369598865509033e-01
3250;+3.8246399164199829e-01;+2.7504000067710876e-01;+3.7251201272010803e-01;+3.3276799321174622e-01;+2.7391999959945679e-01;+3.8492798805236816e-01;+3.6182400584220886e-01
3300;+3.8700801134109497e-01;+2.7843201160430908e-01;+3.7798398733139038e-01;+3.3891201019287109e-01;+2.7705600857734680e-01;+3.9302399754524231e-01;+3.6774399876594543e-01
3350;+3.9043200016021729e-01;+2.8124800324440002e-01;+3.8358399271965027e-01;+3.4172800183296204e-01;+2.8060799837112427e-01;+3.9686399698257446e-01;+3.7219199538230896e-01
3400;+3.9807999134063721e-01;+2.8572800755500793e-01;+3.8739201426506042e-01;+3.4687998890876770e-01;+2.8460800647735596e-01;+4.0905600786209106e-01;+3.7910398840904236e-01
3450;+4.0121600031852722e-01;+2.8819200396537781e-01;+3.9184001088142395e-01;+3.5040000081062317e-01;+2.8681600093841553e-01;+4.0940800309181213e-01;+3.8246399164199829e-01
3500;+4.0723198652267456e-01;+2.9276800155639648e-01;+3.9747199416160583e-01;+3.5526400804519653e-01;+2.9065600037574768e-01;+4.2310398817062378e-01;+3.9148798584938049e-01
3550;+4.1097599267959595e-01;+2.9478400945663452e-01;+4.0131199359893799e-01;+3.5971200466156006e-01;+2.9251199960708618e-01;+4.2719998955726624e-01;+3.9126399159431458e-01
3600;+4.1824001073837280e-01;+2.9894399642944336e-01;+4.0620800852775574e-01;+3.6323198676109314e-01;+2.9763200879096985e-01;+4.3644800782203674e-01;+4.0204799175262451e-01
3650;+4.2668798565864563e-01;+3.0480000376701355e-01;+4.1526401042938232e-01;+3.6953601241111755e-01;+3.0393600463867188e-01;+4.4275200366973877e-01;+4.0911999344825745e-01
3700;+4.2735999822616577e-01;+3.0707201361656189e-01;+4.1897600889205933e-01;+3.7177601456642151e-01;+3.0563199520111084e-01;+4.4956800341606140e-01;+4.1270399093627930e-01
3750;+4.3340799212455750e-01;+3.1024000048637390e-01;+4.2451199889183044e-01;+3.7708801031112671e-01;+3.1136000156402588e-01;+4.6191999316215515e-01;+4.1974401473999023e-01
3800;+4.3846398591995239e-01;+3.1484800577163696e-01;+4.2764800786972046e-01;+3.8144001364707947e-01;+3.1295999884605408e-01;+4.6623998880386353e-01;+4.2265599966049194e-01
3850;+4.4512000679969788e-01;+3.1791999936103821e-01;+4.3375998735427856e-01;+3.8659200072288513e-01;+3.1804800033569336e-01;+4.7663998603820801e-01;+4.3327999114990234e-01
3900;+4.4787201285362244e-01;+3.2009598612785339e-01;+4.3785598874092102e-01;+3.8982400298118591e-01;+3.2025599479675293e-01;+4.8089599609375000e-01;+4.3625599145889282e-01
3950;+4.5593601465225220e-01;+3.2559999823570251e-01;+4.4457599520683289e-01;+3.9574399590492249e-01;+3.2473599910736084e-01;+4.8912000656127930e-01;+4.4342398643493652e-01
4000;+4.6003198623657227e-01;+3.2969599962234497e-01;+4.4672000408172607e-01;+3.9705601334571838e-01;+3.2707199454307556e-01;+4.9401599168777466e-01;+4.4848001003265381e-01
4050;+4.6534401178359985e-01;+3.3206400275230408e-01;+4.5372799038887024e-01;+4.0438398718833923e-01;+3.3052799105644226e-01;+5.0015997886657715e-01;+4.5385599136352539e-01
4100;+4.7264000773429871e-01;+3.3711999654769897e-01;+4.6185600757598877e-01;+4.0873599052429199e-01;+3.3612799644470215e-01;+5.1372802257537842e-01;+4.6396800875663757e-01
4150;+4.7721600532531738e-01;+3.4134399890899658e-01;+4.6608000993728638e-01;+4.1536000370979309e-01;+3.3958399295806885e-01;+5.1334398984909058e-01;+4.6780800819396973e-01
4200;+4.8406401276588440e-01;+3.4457600116729736e-01;+4.7030401229858398e-01;+4.1971200704574585e-01;+3.4444800019264221e-01;+5.2947199344635010e-01;+4.7452801465988159e-01
4250;+4.8790401220321655e-01;+3.4768000245094299e-01;+4.7660800814628601e-01;+4.2310398817062378e-01;+3.4716799855232239e-01;+5.3465598821640015e-01;+4.7753599286079407e-01
4300;+4.9414399266242981e-01;+3.5289600491523743e-01;+4.8175999522209167e-01;+4.2544001340866089e-01;+3.5097599029541016e-01;+5.4812800884246826e-01;+4.8467200994491577e-01
4350;+4.9721598625183105e-01;+3.5548800230026245e-01;+4.8595198988914490e-01;+4.3241599202156067e-01;+3.5446399450302124e-01;+5.4607999324798584e-01;+4.9084800481796265e-01
4400;+5.0460797548294067e-01;+3.5977599024772644e-01;+4.9027198553085327e-01;+4.3654400110244751e-01;+3.5830399394035339e-01;+5.6262397766113281e-01;+4.9814400076866150e-01
4450;+5.1027202606201172e-01;+3.6463999748229980e-01;+4.9968001246452332e-01;+4.4409599900245667e-01;+3.6496001482009888e-01;+5.7087999582290649e-01;+5.0534397363662720e-01
4500;+5.1468801498413086e-01;+3.6665600538253784e-01;+5.0230401754379272e-01;+4.4563201069831848e-01;+3.6617600917816162e-01;+5.7673597335815430e-01;+5.1068800687789917e-01
4550;+5.2240002155303955e-01;+3.7145599722862244e-01;+5.1049602031707764e-01;+4.5027199387550354e-01;+3.7052801251411438e-01;+5.8758401870727539e-01;+5.2006399631500244e-01
4600;+5.2505600452423096e-01;+3.7424001097679138e-01;+5.1276797056198120e-01;+4.5398399233818054e-01;+3.7248000502586365e-01;+5.9296000003814697e-01;+5.1561599969863892e-01
4650;+5.3235197067260742e-01;+3.7897598743438721e-01;+5.1830399036407471e-01;+4.6035200357437134e-01;+3.7648001313209534e-01;+6.0425597429275513e-01;+5.3196799755096436e-01
4700;+5.3619199991226196e-01;+3.8083198666572571e-01;+5.2387201786041260e-01;+4.6291199326515198e-01;+3.8064000010490417e-01;+6.0553598403930664e-01;+5.3548800945281982e-01
4750;+5.4211199283599854e-01;+3.8748800754547119e-01;+5.3091198205947876e-01;+4.6873599290847778e-01;+3.8540801405906677e-01;+6.1475199460983276e-01;+5.4000002145767212e-01
4800;+5.4710400104522705e-01;+3.9116799831390381e-01;+5.3209602832794189e-01;+4.7340801358222961e-01;+3.8806399703025818e-01;+6.2655997276306152e-01;+5.4700797796249390e-01
4850;+5.5478399991989136e-01;+3.9311999082565308e-01;+5.3929597139358521e-01;+4.7606399655342102e-01;+3.9027199149131775e-01;+6.3225597143173218e-01;+5.5190402269363403e-01
4900;+5.5923199653625488e-01;+3.9987200498580933e-01;+5.4668802022933960e-01;+4.8060798645019531e-01;+3.9798399806022644e-01;+6.4620798826217651e-01;+5.6080001592636108e-01
4950;+5.6367999315261841e-01;+4.0150400996208191e-01;+5.5100798606872559e-01;+4.8534399271011353e-01;+3.9807999134063721e-01;+6.4201599359512329e-01;+5.6521600484848022e-01
5000;+5.7097601890563965e-01;+4.0563198924064636e-01;+5.5500799417495728e-01;+4.9084800481796265e-01;+4.0556800365447998e-01;+6.6496002674102783e-01;+5.7168000936508179e-01
5050;+5.7753598690032959e-01;+4.0854400396347046e-01;+5.6172800064086914e-01;+4.9635198712348938e-01;+4.0742400288581848e-01;+6.6764801740646362e-01;+5.7801598310470581e-01
5100;+5.8051198720932007e-01;+4.1267201304435730e-01;+5.6928002834320068e-01;+5.0124800205230713e-01;+4.1251200437545776e-01;+6.7302399873733521e-01;+5.8252799510955811e-01
5150;+5.8444797992706299e-01;+4.1580799221992493e-01;+5.6803202629089355e-01;+5.0470399856567383e-01;+4.1404798626899719e-01;+6.8364799022674561e-01;+5.8988797664642334e-01
5200;+5.9244799613952637e-01;+4.2054399847984314e-01;+5.7747197151184082e-01;+5.0835198163986206e-01;+4.1811200976371765e-01;+6.9686400890350342e-01;+6.0060799121856689e-01
5250;+5.9968000650405884e-01;+4.2726400494575500e-01;+5.8524799346923828e-01;+5.1638400554656982e-01;+4.2553600668907166e-01;+7.0038402080535889e-01;+6.0598397254943848e-01
5300;+6.0527998208999634e-01;+4.2921599745750427e-01;+5.8966398239135742e-01;+5.2054399251937866e-01;+4.2800000309944153e-01;+7.1248000860214233e-01;+6.1126399040222168e-01
5350;+6.0927999019622803e-01;+4.3302398920059204e-01;+5.9692800045013428e-01;+5.2623999118804932e-01;+4.3315199017524719e-01;+7.2614401578903198e-01;+6.2246400117874146e-01
5400;+6.1625599861145020e-01;+4.3657600879669189e-01;+6.0063999891281128e-01;+5.2784001827239990e-01;+4.3456000089645386e-01;+7.3721599578857422e-01;+6.2505602836608887e-01
5450;+6.2364798784255981e-01;+4.4166401028633118e-01;+6.0544002056121826e-01;+5.3446400165557861e-01;+4.3910399079322815e-01;+7.4768000841140747e-01;+6.3254398107528687e-01
5500;+6.2815999984741211e-01;+4.4537600874900818e-01;+6.1052799224853516e-01;+5.3776001930236816e-01;+4.4284799695014954e-01;+7.4048000574111938e-01;+6.3894397020339966e-01
5550;+6.3440001010894775e-01;+4.5036798715591431e-01;+6.1884802579879761e-01;+5.4262399673461914e-01;+4.4911998510360718e-01;+7.6425600051879883e-01;+6.4656001329421997e-01
5600;+6.3792002201080322e-01;+4.5139199495315552e-01;+6.2217599153518677e-01;+5.4809600114822388e-01;+4.5087999105453491e-01;+7.6758402585983276e-01;+6.4985597133636475e-01
5650;+6.4502400159835815e-01;+4.5875200629234314e-01;+6.3036799430847168e-01;+5.5385601520538330e-01;+4.5622399449348450e-01;+7.7872002124786377e-01;+6.5913599729537964e-01
5700;+6.5107202529907227e-01;+4.6489599347114563e-01;+6.3488000631332397e-01;+5.5791997909545898e-01;+4.6099200844764709e-01;+7.9206401109695435e-01;+6.7167997360229492e-01
5750;+6.5792000293731689e-01;+4.6726399660110474e-01;+6.4332801103591919e-01;+5.6352001428604126e-01;+4.6547201275825500e-01;+7.9881602525711060e-01;+6.7273598909378052e-01
5800;+6.6531199216842651e-01;+4.7183999419212341e-01;+6.4857602119445801e-01;+5.6937599182128906e-01;+4.6979200839996338e-01;+8.1331199407577515e-01;+6.8294399976730347e-01
5850;+6.6995197534561157e-01;+4.7388800978660583e-01;+6.5280002355575562e-01;+5.7420802116394043e-01;+4.7276800870895386e-01;+8.1913602352142334e-01;+6.8531197309494019e-01
5900;+6.7708802223205566e-01;+4.7999998927116394e-01;+6.6000002622604370e-01;+5.7843202352523804e-01;+4.7984001040458679e-01;+8.2454401254653931e-01;+7.0022398233413696e-01
5950;+6.8176001310348511e-01;+4.8345598578453064e-01;+6.6547197103500366e-01;+5.8367997407913208e-01;+4.8227199912071228e-01;+8.3548802137374878e-01;+6.9996798038482666e-01
6000;+6.8601602315902710e-01;+4.8783999681472778e-01;+6.7331200838088989e-01;+5.9008002281188965e-01;+4.8675200343132019e-01;+8.5078400373458862e-01;+7.1081602573394775e-01
6050;+6.9622397422790527e-01;+4.9408000707626343e-01;+6.8035197257995605e-01;+5.9516799449920654e-01;+4.9388799071311951e-01;+8.5897600650787354e-01;+7.2131198644638062e-01
6100;+7.0025599002838135e-01;+4.9628800153732300e-01;+6.8444800376892090e-01;+5.9824001789093018e-01;+4.9484801292419434e-01;+8.7123197317123413e-01;+7.2691202163696289e-01
6150;+7.0736002922058105e-01;+5.0073599815368652e-01;+6.8937599658966064e-01;+6.0508799552917480e-01;+5.0089597702026367e-01;+8.8262397050857544e-01;+7.3363202810287476e-01
6200;+7.1017599105834961e-01;+5.0454401969909668e-01;+6.9459199905395508e-01;+6.0742402076721191e-01;+5.0486397743225098e-01;+8.9235198497772217e-01;+7.3769599199295044e-01
6250;+7.1894401311874390e-01;+5.0976002216339111e-01;+7.0342397689819336e-01;+6.1427199840545654e-01;+5.0956797599792480e-01;+9.0812802314758301e-01;+7.4787199497222900e-01
6300;+7.2396802902221680e-01;+5.1235198974609375e-01;+7.0649600028991699e-01;+6.1939197778701782e-01;+5.1279997825622559e-01;+9.0924799442291260e-01;+7.5084799528121948e-01
6350;+7.3142397403717041e-01;+5.1868802309036255e-01;+7.1328002214431763e-01;+6.2451201677322388e-01;+5.1664000749588013e-01;+9.2368000745773315e-01;+7.6201599836349487e-01
6400;+7.3548799753189087e-01;+5.2351999282836914e-01;+7.1667200326919556e-01;+6.3055998086929321e-01;+5.2047997713088989e-01;+9.2892801761627197e-01;+7.6547199487686157e-01
6450;+7.4409598112106323e-01;+5.2643197774887085e-01;+7.2633600234985352e-01;+6.3446402549743652e-01;+5.2623999118804932e-01;+9.4022399187088013e-01;+7.7391999959945679e-01
6500;+7.5276798009872437e-01;+5.3263998031616211e-01;+7.3360002040863037e-01;+6.3958400487899780e-01;+5.3148800134658813e-01;+9.6566402912139893e-01;+7.8374397754669189e-01
6550;+7.5500798225402832e-01;+5.3753602504730225e-01;+7.3459202051162720e-01;+6.4473599195480347e-01;+5.3622400760650635e-01;+9.6179199218750000e-01;+7.8649598360061646e-01
6600;+7.6319998502731323e-01;+5.4240000247955322e-01;+7.4383997917175293e-01;+6.5078401565551758e-01;+5.4179197549819946e-01;+9.7916799783706665e-01;+7.9974400997161865e-01
6650;+7.6790398359298706e-01;+5.4547202587127686e-01;+7.4655997753143311e-01;+6.5443199872970581e-01;+5.4431998729705811e-01;+9.8771202564239502e-01;+8.0425602197647095e-01
6700;+7.7766400575637817e-01;+5.5136001110076904e-01;+7.5779199600219727e-01;+6.5948802232742310e-01;+5.4879999160766602e-01;+1.0051519870758057e+00;+8.0796802043914795e-01
6750;+7.7990400791168213e-01;+5.5523198843002319e-01;+7.6284801959991455e-01;+6.6550397872924805e-01;+5.5353599786758423e-01;+1.0064320564270020e+00;+8.1977599859237671e-01
6800;+7.8924798965454102e-01;+5.6201601028442383e-01;+7.6966398954391479e-01;+6.7264002561569214e-01;+5.5942398309707642e-01;+1.0224000215530396e+00;+8.2767999172210693e-01
6850;+7.9388797283172607e-01;+5.6540799140930176e-01;+7.7520000934600830e-01;+6.7897599935531616e-01;+5.6460797786712646e-01;+1.0429120063781738e+00;+8.3747202157974243e-01
6900;+7.9961597919464111e-01;+5.6959998607635498e-01;+7.8012800216674805e-01;+6.8092799186706543e-01;+5.6803202629089355e-01;+1.0427520275115967e+00;+8.4163200855255127e-01
6950;+8.0867201089859009e-01;+5.7551997900009155e-01;+7.8761601448059082e-01;+6.8665599822998047e-01;+5.7200002670288086e-01;+1.0583039522171021e+00;+8.5532802343368530e-01
7000;+8.1132799386978149e-01;+5.7772797346115112e-01;+7.9404801130294800e-01;+6.9116801023483276e-01;+5.7555198669433594e-01;+1.0582720041275024e+00;+8.4860801696777344e-01
7050;+8.2047998905181885e-01;+5.8345597982406616e-01;+7.9942399263381958e-01;+6.9468802213668823e-01;+5.8025598526000977e-01;+1.0828800201416016e+00;+8.6799997091293335e-01
7100;+8.2697600126266479e-01;+5.8713597059249878e-01;+8.0518400669097900e-01;+6.9836801290512085e-01;+5.8512002229690552e-01;+1.0793600082397461e+00;+8.6419200897216797e-01
7150;+8.3302402496337891e-01;+5.8905601501464844e-01;+8.1286400556564331e-01;+7.0576000213623047e-01;+5.8918398618698120e-01;+1.0998400449752808e+00;+8.7900799512863159e-01
7200;+8.3609598875045776e-01;+5.9494400024414062e-01;+8.1334400177001953e-01;+7.0979201793670654e-01;+5.9526401758193970e-01;+1.0970239639282227e+00;+8.8070398569107056e-01
7250;+8.4390401840209961e-01;+5.9852802753448486e-01;+8.2336002588272095e-01;+7.1699202060699463e-01;+5.9744000434875488e-01;+1.1222720146179199e+00;+8.8860797882080078e-01
7300;+8.5129600763320923e-01;+6.0393601655960083e-01;+8.2755202054977417e-01;+7.2364801168441772e-01;+6.0339200496673584e-01;+1.1342719793319702e+00;+9.0099197626113892e-01
7350;+8.5513597726821899e-01;+6.0796797275543213e-01;+8.3462399244308472e-01;+7.2320002317428589e-01;+6.0835200548171997e-01;+1.1398400068283081e+00;+9.0688002109527588e-01
