Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
41000000;0.0000000000000000e+00;1.8264890676403169e-06;1.7790241921038951e-15;5.9402942623431609e-08;1.3510239645448362e-15;6.9636560243783976e-07
43000000;0.0000000000000000e+00;1.0101208181788432e-06;1.3526143050098703e-15;4.0876783015908678e-08;2.5158980752666382e-15;4.8748417682091593e-07
45000000;0.0000000000000000e+00;9.6505477999303882e-07;1.4960712828336428e-15;3.6014976666415957e-08;1.1650931673405345e-15;5.4347591233331036e-07
47000000;0.0000000000000000e+00;2.6360544874680308e-06;2.1709324701605394e-15;3.8484725476323821e-08;1.3101064099135469e-15;5.2097772202884152e-07
49000000;0.0000000000000000e+00;1.4233107711796415e-06;3.3506010828448918e-15;6.1009948192475252e-08;6.6669432026424817e-15;8.7552410435424009e-07
51000000;0.0000000000000000e+00;1.1332767571244809e-06;3.7384691588552677e-15;3.6530682620685596e-08;1.5443225595346641e-15;5.7970516047241909e-07
53000000;0.0000000000000000e+00;1.2220264645715134e-06;5.1892610972372261e-15;4.4940576048079002e-08;3.9125447749027250e-15;8.9700777266083941e-07
55000000;0.0000000000000000e+00;3.1972715258681192e-06;4.3201787445904969e-15;7.6250721355476652e-08;6.1328542838307475e-15;9.4996030060677162e-07
57000000;0.0000000000000000e+00;1.7824234093011259e-06;4.4736947043418718e-15;3.7716849465226561e-08;7.5836118098433108e-15;1.2440687487910737e-06
59000000;0.0000000000000000e+00;4.7893491206070816e-06;5.2348283954389981e-15;8.5281041779800737e-08;1.4479003607349339e-14;1.2235679846300455e-06
61000000;0.0000000000000000e+00;2.6719101562406685e-06;2.9669388627245215e-15;7.9168943031864206e-08;4.2143793542112793e-15;7.9786220712546732e-07
63000000;0.0000000000000000e+00;3.8759382403715961e-06;1.9698054855045336e-14;1.1342707654886120e-07;4.8266965074630462e-15;1.4891054050292083e-06
65000000;0.0000000000000000e+00;2.3335864185696555e-06;5.3353377404871146e-15;4.3500875985497764e-08;7.6638074903956877e-15;1.3571162811102455e-06
67000000;0.0000000000000000e+00;3.5340317375808166e-06;4.5692012052250730e-15;4.8950611682705999e-08;5.1059348785290691e-15;7.5847963355428136e-07
69000000;0.0000000000000000e+00;1.6135711453640664e-05;8.2892154803036667e-15;8.3171509187329758e-08;9.9280029349322880e-15;1.4613133309436451e-06
71000000;0.0000000000000000e+00;7.5155880376771912e-06;1.6607341910521243e-14;5.5617030054954787e-08;1.9842113828145786e-14;5.0702471730747618e-06
73000000;0.0000000000000000e+00;5.1576874952315905e-06;5.4576667885196015e-15;6.4372258319076569e-08;7.6178666276411677e-15;1.3372873080794176e-06
75000000;0.0000000000000000e+00;1.3693917689470760e-06;3.0692247084777301e-15;3.5045769569041106e-08;4.7967173684831341e-15;8.2299657690392494e-07
77000000;0.0000000000000000e+00;1.4846838117807729e-06;3.3374308291782240e-15;2.5627124065425720e-08;3.2676909938181640e-15;4.5977696331262811e-07
