Num rows;TRSV fp64;TRSV fp32;TRSV Acc<fp64, fp64>;TRSV Acc<fp64, fp32>;TRSV Acc<fp32, fp32>;CUBLAS TRSV fp64;CUBLAS TRSV fp32
1900;+3.2528001070022583e-01;+2.8703999519348145e-01;+3.3759999275207520e-01;+3.2982400059700012e-01;+2.8803199529647827e-01;+2.1913599967956543e-01;+2.1145600080490112e-01
1950;+3.3087998628616333e-01;+2.9580798745155334e-01;+3.4476798772811890e-01;+3.4031999111175537e-01;+2.9731199145317078e-01;+2.2169600427150726e-01;+2.1654400229454041e-01
2000;+3.3859199285507202e-01;+3.0550399422645569e-01;+3.5199999809265137e-01;+3.5120001435279846e-01;+3.0585598945617676e-01;+2.3004800081253052e-01;+2.2374400496482849e-01
2050;+3.4697601199150085e-01;+3.1119999289512634e-01;+3.6172801256179810e-01;+3.5836800932884216e-01;+3.1398400664329529e-01;+2.3615999519824982e-01;+2.3043200373649597e-01
2100;+3.5190400481224060e-01;+3.1856000423431396e-01;+3.6633598804473877e-01;+3.6745598912239075e-01;+3.2044801115989685e-01;+2.3804800212383270e-01;+2.3411199450492859e-01
2150;+3.6044800281524658e-01;+3.2675200700759888e-01;+3.7430399656295776e-01;+3.7615999579429626e-01;+3.2870399951934814e-01;+2.4739199876785278e-01;+2.4108800292015076e-01
2200;+3.6623999476432800e-01;+3.3334401249885559e-01;+3.8092800974845886e-01;+3.8409599661827087e-01;+3.3273598551750183e-01;+2.4940800666809082e-01;+2.4406400322914124e-01
2250;+3.7334400415420532e-01;+3.4086400270462036e-01;+3.8975998759269714e-01;+3.9267200231552124e-01;+3.4112000465393066e-01;+2.5836798548698425e-01;+2.5244799256324768e-01
2300;+3.8067200779914856e-01;+3.4428799152374268e-01;+3.9504000544548035e-01;+3.9833599328994751e-01;+3.4761598706245422e-01;+2.5923201441764832e-01;+2.5417599081993103e-01
2350;+3.8851198554039001e-01;+3.5251200199127197e-01;+4.0336000919342041e-01;+4.0723198652267456e-01;+3.5382398962974548e-01;+2.6876801252365112e-01;+2.5977599620819092e-01
2400;+3.9392000436782837e-01;+3.5727998614311218e-01;+4.1007998585700989e-01;+4.1171199083328247e-01;+3.5961601138114929e-01;+2.7171200513839722e-01;+2.6547199487686157e-01
2450;+4.0236800909042358e-01;+3.6368000507354736e-01;+4.1852799057960510e-01;+4.2230400443077087e-01;+3.6559998989105225e-01;+2.7974399924278259e-01;+2.7107200026512146e-01
2500;+4.0966400504112244e-01;+3.7158399820327759e-01;+4.2595198750495911e-01;+4.2972800135612488e-01;+3.7356799840927124e-01;+2.8796800971031189e-01;+2.7798399329185486e-01
2550;+4.1712000966072083e-01;+3.7775999307632446e-01;+4.3366399407386780e-01;+4.3615999817848206e-01;+3.7929600477218628e-01;+2.9036799073219299e-01;+2.8044798970222473e-01
2600;+4.2335999011993408e-01;+3.8383999466896057e-01;+4.4153600931167603e-01;+4.4553598761558533e-01;+3.8579198718070984e-01;+2.9843199253082275e-01;+2.8863999247550964e-01
2650;+4.2899200320243835e-01;+3.8953599333763123e-01;+4.4793599843978882e-01;+4.5219200849533081e-01;+3.9267200231552124e-01;+3.0246400833129883e-01;+2.9036799073219299e-01
2700;+4.3827199935913086e-01;+3.9737600088119507e-01;+4.5673599839210510e-01;+4.6019199490547180e-01;+4.0016001462936401e-01;+3.1052801012992859e-01;+2.9926401376724243e-01
2750;+4.4323199987411499e-01;+4.0252798795700073e-01;+4.6396800875663757e-01;+4.6499198675155640e-01;+4.0463998913764954e-01;+3.1612798571586609e-01;+3.0272001028060913e-01
2800;+4.5235198736190796e-01;+4.1023999452590942e-01;+4.7212800383567810e-01;+4.7407999634742737e-01;+4.1148799657821655e-01;+3.2425600290298462e-01;+3.0992001295089722e-01
2850;+4.6079999208450317e-01;+4.1791999340057373e-01;+4.7974398732185364e-01;+4.8428800702095032e-01;+4.1846400499343872e-01;+3.3129599690437317e-01;+3.1740799546241760e-01
2900;+4.6729600429534912e-01;+4.2332801222801208e-01;+4.8537600040435791e-01;+4.8982399702072144e-01;+4.2601600289344788e-01;+3.3638399839401245e-01;+3.2086399197578430e-01
2950;+4.7488000988960266e-01;+4.3024000525474548e-01;+4.9411201477050781e-01;+4.9904000759124756e-01;+4.3068799376487732e-01;+3.4473600983619690e-01;+3.2831999659538269e-01
3000;+4.8083201050758362e-01;+4.3593600392341614e-01;+5.0041598081588745e-01;+5.0576001405715942e-01;+4.3724799156188965e-01;+3.4774398803710938e-01;+3.3187198638916016e-01
3050;+4.8940798640251160e-01;+4.4086399674415588e-01;+5.0867199897766113e-01;+5.1414400339126587e-01;+4.4518399238586426e-01;+3.5891199111938477e-01;+3.3894398808479309e-01
3100;+4.9379199743270874e-01;+4.4703999161720276e-01;+5.1510399580001831e-01;+5.2121597528457642e-01;+4.4985601305961609e-01;+3.6032000184059143e-01;+3.4284800291061401e-01
3150;+5.0457602739334106e-01;+4.5647999644279480e-01;+5.2553600072860718e-01;+5.2908802032470703e-01;+4.5651200413703918e-01;+3.7088000774383545e-01;+3.5094401240348816e-01
3200;+5.0966399908065796e-01;+4.5923200249671936e-01;+5.3059202432632446e-01;+5.3625601530075073e-01;+4.6297600865364075e-01;+3.7571200728416443e-01;+3.5231998562812805e-01
3250;+5.1823997497558594e-01;+4.6953600645065308e-01;+5.3990399837493896e-01;+5.4412800073623657e-01;+4.7104001045227051e-01;+3.8435199856758118e-01;+3.6083200573921204e-01
3300;+5.2547198534011841e-01;+4.7513601183891296e-01;+5.4889601469039917e-01;+5.5443197488784790e-01;+4.7756800055503845e-01;+3.9440000057220459e-01;+3.6649599671363831e-01
3350;+5.3091198205947876e-01;+4.8054400086402893e-01;+5.5539202690124512e-01;+5.5974400043487549e-01;+4.8342400789260864e-01;+3.9520001411437988e-01;+3.7171199917793274e-01
3400;+5.4073601961135864e-01;+4.8793599009513855e-01;+5.6304001808166504e-01;+5.6710398197174072e-01;+4.9148800969123840e-01;+4.0700799226760864e-01;+3.7811198830604553e-01
3450;+5.4672002792358398e-01;+4.9235200881958008e-01;+5.6931197643280029e-01;+5.7273602485656738e-01;+4.9520000815391541e-01;+4.0809598565101624e-01;+3.8419198989868164e-01
3500;+5.5366402864456177e-01;+5.0022399425506592e-01;+5.7843202352523804e-01;+5.8172798156738281e-01;+5.0371199846267700e-01;+4.2185598611831665e-01;+3.9151999354362488e-01
3550;+5.6038397550582886e-01;+5.0460797548294067e-01;+5.8419197797775269e-01;+5.9024000167846680e-01;+5.0911998748779297e-01;+4.2329600453376770e-01;+3.9440000057220459e-01
3600;+5.6966400146484375e-01;+5.1417601108551025e-01;+5.9097599983215332e-01;+5.9779202938079834e-01;+5.1638400554656982e-01;+4.3206399679183960e-01;+4.0259200334548950e-01
3650;+5.7622402906417847e-01;+5.2044802904129028e-01;+6.0144001245498657e-01;+6.0467201471328735e-01;+5.2428799867630005e-01;+4.4297599792480469e-01;+4.0755200386047363e-01
3700;+5.8307200670242310e-01;+5.2691197395324707e-01;+6.0777598619461060e-01;+6.1273598670959473e-01;+5.2726399898529053e-01;+4.4732800126075745e-01;+4.1164800524711609e-01
3750;+5.9119999408721924e-01;+5.3456002473831177e-01;+6.1695998907089233e-01;+6.2089598178863525e-01;+5.3583997488021851e-01;+4.5568001270294189e-01;+4.2003199458122253e-01
3800;+5.9779202938079834e-01;+5.3747200965881348e-01;+6.2310397624969482e-01;+6.2614399194717407e-01;+5.4121601581573486e-01;+4.6134400367736816e-01;+4.2259201407432556e-01
3850;+6.0409599542617798e-01;+5.4611200094223022e-01;+6.3055998086929321e-01;+6.3644802570343018e-01;+5.4915201663970947e-01;+4.7209599614143372e-01;+4.3174400925636292e-01
3900;+6.1155200004577637e-01;+5.4924798011779785e-01;+6.3843202590942383e-01;+6.4240002632141113e-01;+5.5427199602127075e-01;+4.7635200619697571e-01;+4.3478399515151978e-01
3950;+6.1974400281906128e-01;+5.5891197919845581e-01;+6.4611202478408813e-01;+6.5004801750183105e-01;+5.6294399499893188e-01;+4.8476800322532654e-01;+4.4243198633193970e-01
4000;+6.2550401687622070e-01;+5.6428802013397217e-01;+6.5280002355575562e-01;+6.5711998939514160e-01;+5.6652802228927612e-01;+4.8867198824882507e-01;+4.4556799530982971e-01
4050;+6.3577598333358765e-01;+5.7254397869110107e-01;+6.6246402263641357e-01;+6.6380798816680908e-01;+5.7606399059295654e-01;+5.0092798471450806e-01;+4.5686399936676025e-01
4100;+6.4233601093292236e-01;+5.7635200023651123e-01;+6.7136001586914062e-01;+6.7718398571014404e-01;+5.8326399326324463e-01;+5.0995200872421265e-01;+4.6153599023818970e-01
4150;+6.4825600385665894e-01;+5.8521598577499390e-01;+6.7596799135208130e-01;+6.8284797668457031e-01;+5.8956801891326904e-01;+5.1231998205184937e-01;+4.6486398577690125e-01
4200;+6.5903997421264648e-01;+5.9190398454666138e-01;+6.8566399812698364e-01;+6.9091200828552246e-01;+5.9747201204299927e-01;+5.2483201026916504e-01;+4.7404798865318298e-01
4250;+6.6479998826980591e-01;+5.9798401594161987e-01;+6.9126397371292114e-01;+6.9830399751663208e-01;+6.0169601440429688e-01;+5.3190398216247559e-01;+4.7798401117324829e-01
4300;+6.7142397165298462e-01;+6.0707199573516846e-01;+7.0047998428344727e-01;+7.0550400018692017e-01;+6.0940802097320557e-01;+5.3807997703552246e-01;+4.8528000712394714e-01
4350;+6.7935997247695923e-01;+6.1171197891235352e-01;+7.0777601003646851e-01;+7.1308797597885132e-01;+6.1456000804901123e-01;+5.4060798883438110e-01;+4.9043199419975281e-01
4400;+6.8697601556777954e-01;+6.1865597963333130e-01;+7.1459197998046875e-01;+7.2153598070144653e-01;+6.2316799163818359e-01;+5.5657601356506348e-01;+4.9638399481773376e-01
4450;+6.9555199146270752e-01;+6.2633597850799561e-01;+7.2457599639892578e-01;+7.2950398921966553e-01;+6.2944000959396362e-01;+5.6720000505447388e-01;+5.0614398717880249e-01
4500;+7.0115202665328979e-01;+6.3257598876953125e-01;+7.3161602020263672e-01;+7.3705601692199707e-01;+6.3526397943496704e-01;+5.7103997468948364e-01;+5.0934398174285889e-01
4550;+7.1119999885559082e-01;+6.3974398374557495e-01;+7.3996800184249878e-01;+7.4313598871231079e-01;+6.4249598979949951e-01;+5.7929599285125732e-01;+5.1561599969863892e-01
4600;+7.1702402830123901e-01;+6.4569598436355591e-01;+7.4710398912429810e-01;+7.5081598758697510e-01;+6.4908802509307861e-01;+5.8825600147247314e-01;+5.2121597528457642e-01
4650;+7.2512000799179077e-01;+6.5270400047302246e-01;+7.5539201498031616e-01;+7.5984001159667969e-01;+6.5545600652694702e-01;+5.9769600629806519e-01;+5.2860802412033081e-01
4700;+7.3107200860977173e-01;+6.5763199329376221e-01;+7.6435202360153198e-01;+7.6752001047134399e-01;+6.6265600919723511e-01;+6.0335999727249146e-01;+5.2912002801895142e-01
4750;+7.4111998081207275e-01;+6.6473597288131714e-01;+7.7142399549484253e-01;+7.7529597282409668e-01;+6.6784000396728516e-01;+6.1283200979232788e-01;+5.4211199283599854e-01
4800;+7.4476802349090576e-01;+6.7119997739791870e-01;+7.7683198451995850e-01;+7.8300797939300537e-01;+6.7552000284194946e-01;+6.1887997388839722e-01;+5.4278397560119629e-01
4850;+7.5356799364089966e-01;+6.7782402038574219e-01;+7.8630399703979492e-01;+7.8931200504302979e-01;+6.7974400520324707e-01;+6.2918400764465332e-01;+5.5129599571228027e-01
4900;+7.6441597938537598e-01;+6.8617600202560425e-01;+7.9430401325225830e-01;+7.9680001735687256e-01;+6.9062399864196777e-01;+6.3708800077438354e-01;+5.5996799468994141e-01
4950;+7.6729601621627808e-01;+6.9375997781753540e-01;+8.0086398124694824e-01;+8.0463999509811401e-01;+6.9625598192214966e-01;+6.4217597246170044e-01;+5.6419199705123901e-01
5000;+7.7689599990844727e-01;+6.9769597053527832e-01;+8.0937600135803223e-01;+8.1276798248291016e-01;+7.0294398069381714e-01;+6.5126401185989380e-01;+5.7020801305770874e-01
5050;+7.8275197744369507e-01;+7.0387202501296997e-01;+8.1628799438476562e-01;+8.2239997386932373e-01;+7.0911997556686401e-01;+6.5280002355575562e-01;+5.7395201921463013e-01
5100;+7.9116797447204590e-01;+7.1225601434707642e-01;+8.2288002967834473e-01;+8.2918399572372437e-01;+7.1459197998046875e-01;+6.6758400201797485e-01;+5.8374398946762085e-01
5150;+7.9798400402069092e-01;+7.1769601106643677e-01;+8.2972800731658936e-01;+8.3670401573181152e-01;+7.2195202112197876e-01;+6.7436802387237549e-01;+5.8524799346923828e-01
5200;+8.0716800689697266e-01;+7.2681599855422974e-01;+8.3910399675369263e-01;+8.4467202425003052e-01;+7.3065602779388428e-01;+6.8739199638366699e-01;+5.9887999296188354e-01
5250;+8.1545597314834595e-01;+7.3347198963165283e-01;+8.4732800722122192e-01;+8.5308802127838135e-01;+7.3756802082061768e-01;+6.9532799720764160e-01;+6.0457599163055420e-01
5300;+8.2208001613616943e-01;+7.3926401138305664e-01;+8.5567998886108398e-01;+8.6268800497055054e-01;+7.4089598655700684e-01;+7.0412802696228027e-01;+6.1132800579071045e-01
5350;+8.3155202865600586e-01;+7.4476802349090576e-01;+8.6611199378967285e-01;+8.7084800004959106e-01;+7.5151997804641724e-01;+7.1983999013900757e-01;+6.2057602405548096e-01
5400;+8.3923202753067017e-01;+7.4988800287246704e-01;+8.7193602323532104e-01;+8.7840002775192261e-01;+7.5808000564575195e-01;+7.2246402502059937e-01;+6.2332797050476074e-01
5450;+8.4732800722122192e-01;+7.5891202688217163e-01;+8.7948799133300781e-01;+8.8367998600006104e-01;+7.6550400257110596e-01;+7.3635202646255493e-01;+6.3244801759719849e-01
5500;+8.5097599029541016e-01;+7.6281601190567017e-01;+8.8735997676849365e-01;+8.9203202724456787e-01;+7.6963198184967041e-01;+7.4195200204849243e-01;+6.3772797584533691e-01
5550;+8.6137598752975464e-01;+7.7078402042388916e-01;+8.9907199144363403e-01;+9.0051198005676270e-01;+7.7888000011444092e-01;+7.5334399938583374e-01;+6.4419198036193848e-01
5600;+8.6435198783874512e-01;+7.7779197692871094e-01;+9.0339201688766479e-01;+9.0697598457336426e-01;+7.8329598903656006e-01;+7.5395202636718750e-01;+6.4876800775527954e-01
5650;+8.7737601995468140e-01;+7.8630399703979492e-01;+9.1385602951049805e-01;+9.1663998365402222e-01;+7.9161602258682251e-01;+7.6675200462341309e-01;+6.5792000293731689e-01
5700;+8.8531202077865601e-01;+7.9289597272872925e-01;+9.2201602458953857e-01;+9.2438399791717529e-01;+7.9916799068450928e-01;+7.8671997785568237e-01;+6.6675198078155518e-01
5750;+8.9164799451828003e-01;+8.0121600627899170e-01;+9.2921602725982666e-01;+9.3264001607894897e-01;+8.0454397201538086e-01;+7.9040002822875977e-01;+6.7071998119354248e-01
5800;+9.0192002058029175e-01;+8.0617600679397583e-01;+9.3878400325775146e-01;+9.4271999597549438e-01;+8.1136000156402588e-01;+8.0316799879074097e-01;+6.8019199371337891e-01
5850;+9.0729600191116333e-01;+8.1392002105712891e-01;+9.4335997104644775e-01;+9.4883197546005249e-01;+8.1756800413131714e-01;+8.0323201417922974e-01;+6.8374401330947876e-01
5900;+9.1465598344802856e-01;+8.1910401582717896e-01;+9.5337599515914917e-01;+9.5606398582458496e-01;+8.2806402444839478e-01;+8.1942397356033325e-01;+6.9404798746109009e-01
5950;+9.1952002048492432e-01;+8.2752001285552979e-01;+9.6038401126861572e-01;+9.6531200408935547e-01;+8.3395200967788696e-01;+8.2928001880645752e-01;+6.9241601228713989e-01
6000;+9.2950397729873657e-01;+8.3356797695159912e-01;+9.6912002563476562e-01;+9.7177600860595703e-01;+8.4102398157119751e-01;+8.4201598167419434e-01;+7.0736002922058105e-01
6050;+9.4112002849578857e-01;+8.4054398536682129e-01;+9.8031997680664062e-01;+9.8207998275756836e-01;+8.4691202640533447e-01;+8.5526400804519653e-01;+7.1836799383163452e-01
6100;+9.4400000572204590e-01;+8.4847998619079590e-01;+9.8764801025390625e-01;+9.8960000276565552e-01;+8.5084801912307739e-01;+8.6217600107192993e-01;+7.2172802686691284e-01
6150;+9.5638400316238403e-01;+8.5574400424957275e-01;+9.9283200502395630e-01;+9.9808001518249512e-01;+8.6153602600097656e-01;+8.6937600374221802e-01;+7.3068797588348389e-01
6200;+9.6252799034118652e-01;+8.6057597398757935e-01;+1.0029759407043457e+00;+1.0027199983596802e+00;+8.6844801902770996e-01;+8.7110400199890137e-01;+7.3408001661300659e-01
6250;+9.6934401988983154e-01;+8.6879998445510864e-01;+1.0096960067749023e+00;+1.0122879743576050e+00;+8.7596797943115234e-01;+8.8870400190353394e-01;+7.4243199825286865e-01
6300;+9.7660797834396362e-01;+8.7516802549362183e-01;+1.0166720151901245e+00;+1.0212160348892212e+00;+8.7894397974014282e-01;+8.8547199964523315e-01;+7.4355202913284302e-01
6350;+9.8464000225067139e-01;+8.8243198394775391e-01;+1.0267839431762695e+00;+1.0286079645156860e+00;+8.8908797502517700e-01;+9.0767997503280640e-01;+7.5382399559020996e-01
6400;+9.9046397209167480e-01;+8.8710397481918335e-01;+1.0321919918060303e+00;+1.0360959768295288e+00;+8.9468801021575928e-01;+9.2624002695083618e-01;+7.5980800390243530e-01
6450;+1.0021760463714600e+00;+8.9401602745056152e-01;+1.0409599542617798e+00;+1.0448000431060791e+00;+9.0172797441482544e-01;+9.3782401084899902e-01;+7.6937597990036011e-01
6500;+1.0075520277023315e+00;+9.0300798416137695e-01;+1.0504640340805054e+00;+1.0547840595245361e+00;+9.1088002920150757e-01;+9.4767999649047852e-01;+7.7708798646926880e-01
6550;+1.0162559747695923e+00;+9.1052800416946411e-01;+1.0592960119247437e+00;+1.0621440410614014e+00;+9.1529601812362671e-01;+9.4579201936721802e-01;+7.8291201591491699e-01
6600;+1.0257920026779175e+00;+9.1702401638031006e-01;+1.0672320127487183e+00;+1.0693440437316895e+00;+9.2463999986648560e-01;+9.6240001916885376e-01;+7.9686397314071655e-01
6650;+1.0304640531539917e+00;+9.2297601699829102e-01;+1.0751039981842041e+00;+1.0774079561233521e+00;+9.2966401576995850e-01;+9.6960002183914185e-01;+8.0102401971817017e-01
6700;+1.0388159751892090e+00;+9.3289601802825928e-01;+1.0847359895706177e+00;+1.0873600244522095e+00;+9.3747198581695557e-01;+9.8758399486541748e-01;+8.0732798576354980e-01
6750;+1.0449919700622559e+00;+9.3820798397064209e-01;+1.0919040441513062e+00;+1.0943039655685425e+00;+9.4419199228286743e-01;+9.8780798912048340e-01;+8.1011199951171875e-01
6800;+1.0535999536514282e+00;+9.4646400213241577e-01;+1.0975040197372437e+00;+1.1024639606475830e+00;+9.4825601577758789e-01;+1.0106240510940552e+00;+8.1852799654006958e-01
6850;+1.0650880336761475e+00;+9.5135998725891113e-01;+1.1081600189208984e+00;+1.1100800037384033e+00;+9.6108800172805786e-01;+1.0158400535583496e+00;+8.2752001285552979e-01
6900;+1.0725439786911011e+00;+9.5731198787689209e-01;+1.1156799793243408e+00;+1.1179840564727783e+00;+9.6464002132415771e-01;+1.0324480533599854e+00;+8.3382397890090942e-01
6950;+1.0789760351181030e+00;+9.6627199649810791e-01;+1.1242879629135132e+00;+1.1276479959487915e+00;+9.7487998008728027e-01;+1.0432319641113281e+00;+8.4572798013687134e-01
7000;+1.0872000455856323e+00;+9.7206401824951172e-01;+1.1331520080566406e+00;+1.1350079774856567e+00;+9.7987198829650879e-01;+1.0458879470825195e+00;+8.4937602281570435e-01
7050;+1.0975040197372437e+00;+9.8031997680664062e-01;+1.1415359973907471e+00;+1.1432000398635864e+00;+9.8713600635528564e-01;+1.0539840459823608e+00;+8.5535997152328491e-01
7100;+1.1031999588012695e+00;+9.8588800430297852e-01;+1.1487040519714355e+00;+1.1481599807739258e+00;+9.9360001087188721e-01;+1.0596480369567871e+00;+8.5782402753829956e-01
7150;+1.1097919940948486e+00;+9.9536001682281494e-01;+1.1568640470504761e+00;+1.1603840589523315e+00;+9.9884802103042603e-01;+1.0880320072174072e+00;+8.7193602323532104e-01
7200;+1.1168960332870483e+00;+1.0008319616317749e+00;+1.1623680591583252e+00;+1.1658560037612915e+00;+1.0033279657363892e+00;+1.0958399772644043e+00;+8.7526398897171021e-01
7250;+1.1267520189285278e+00;+1.0077760219573975e+00;+1.1709760427474976e+00;+1.1751359701156616e+00;+1.0140800476074219e+00;+1.0926719903945923e+00;+8.8492798805236816e-01
7300;+1.1344640254974365e+00;+1.0153599977493286e+00;+1.1820479631423950e+00;+1.1840959787368774e+00;+1.0234559774398804e+00;+1.1157439947128296e+00;+8.9747202396392822e-01
7350;+1.1426559686660767e+00;+1.0220479965209961e+00;+1.1904000043869019e+00;+1.1866240501403809e+00;+1.0288640260696411e+00;+1.1237119436264038e+00;+9.0118402242660522e-01
