Vector Size;DOT fp64;DOT fp32;DOT Acc<fp64, fp64>;DOT Acc<fp64, fp32>;CUBLAS DOT fp64;CUBLAS DOT fp32;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
21000000;3.9375999569892883e-01;2.0924800634384155e-01;3.9414399862289429e-01;2.1152000129222870e-01;4.0214401483535767e-01;2.1529600024223328e-01;0.0000000000000000e+00;8.2598577571395928e-07;1.3363708960949921e-15;8.9655337025217662e-08;1.3363708960949921e-15;1.9820944667678068e-07
23000000;4.3024000525474548e-01;2.2684800624847412e-01;4.2966398596763611e-01;2.2793599963188171e-01;4.3907201290130615e-01;2.3260800540447235e-01;0.0000000000000000e+00;1.1628463895907997e-06;6.3796957510567919e-15;3.5622327233479613e-07;8.3213422839871196e-16;1.0139301688885220e-06
25000000;4.6575999259948730e-01;2.4335999786853790e-01;4.6540799736976624e-01;2.4499200284481049e-01;4.7449600696563721e-01;2.5014400482177734e-01;0.0000000000000000e+00;7.3843526548638645e-07;2.9470762946715077e-15;1.9611344963805511e-07;8.6678714549161984e-16;8.6941338052438770e-08
27000000;5.0156801939010620e-01;2.6211199164390564e-01;5.0111997127532959e-01;2.6307201385498047e-01;5.0998401641845703e-01;2.6809599995613098e-01;0.0000000000000000e+00;1.6738280449800506e-06;1.0033166927874155e-15;3.1296071278191841e-07;3.7266048589246857e-15;1.7297726204259030e-07
29000000;5.3776001930236816e-01;2.7916800975799561e-01;5.3747200965881348e-01;2.8115200996398926e-01;5.4678398370742798e-01;2.8681600093841553e-01;0.0000000000000000e+00;9.8412092935085019e-07;7.5021565366632283e-15;4.8945803317984103e-07;4.8662636994572286e-15;2.2212559549582209e-07
31000000;5.7260799407958984e-01;2.9728001356124878e-01;5.7407999038696289e-01;2.9964798688888550e-01;5.8307200670242310e-01;3.0463999509811401e-01;0.0000000000000000e+00;3.7618932356842329e-06;6.6373648888138523e-15;9.6141259931155765e-07;6.4362326194558567e-15;1.9261981326756687e-06
33000000;6.0944002866744995e-01;3.1542399525642395e-01;6.1030399799346924e-01;3.1779199838638306e-01;6.2006402015686035e-01;3.2192000746726990e-01;0.0000000000000000e+00;3.0016269797279023e-07;1.5177874878947928e-15;9.8377169107244349e-08;2.1249024830527097e-15;1.8875087373616955e-07
35000000;6.4809602499008179e-01;3.3334401249885559e-01;6.4844799041748047e-01;3.3539199829101562e-01;6.5734398365020752e-01;3.3952000737190247e-01;0.0000000000000000e+00;2.4166923511607247e-07;4.1442971834768938e-16;9.4012534512829030e-08;9.6700267614460862e-16;5.4991112682897055e-08
37000000;6.8159997463226318e-01;3.4892800450325012e-01;6.7663997411727905e-01;3.5052800178527832e-01;6.8367999792098999e-01;3.5331198573112488e-01;0.0000000000000000e+00;8.5189495108613346e-07;7.4791615294086185e-16;1.1808247233029349e-07;1.4958323058817237e-16;1.1178767402320730e-07
39000000;7.1196800470352173e-01;3.6575999855995178e-01;7.1232002973556519e-01;3.6764800548553467e-01;7.1971201896667480e-01;3.7228798866271973e-01;0.0000000000000000e+00;1.0715098309285309e-08;3.1933129524716267e-15;1.6702187285274506e-07;2.2541032605682069e-15;1.9097864723128586e-07
41000000;7.4899202585220337e-01;3.8492798805236816e-01;7.4867200851440430e-01;3.8688001036643982e-01;7.5539201498031616e-01;3.9020800590515137e-01;0.0000000000000000e+00;2.7126594918848277e-07;8.5145291642471152e-16;1.2588080689020627e-07;7.0954409702059290e-16;1.0966763728317944e-07
43000000;7.8339201211929321e-01;4.0259200334548950e-01;7.8428798913955688e-01;4.0492799878120422e-01;7.9177600145339966e-01;4.0950399637222290e-01;0.0000000000000000e+00;2.8317852890143378e-07;2.3629810365362768e-15;9.6025958629850889e-08;4.0170677621116702e-15;2.9455372076646517e-08
45000000;8.2070398330688477e-01;4.2028799653053284e-01;8.2060801982879639e-01;4.2291200160980225e-01;8.2793599367141724e-01;4.2684799432754517e-01;0.0000000000000000e+00;2.3914697026443764e-07;1.4915365378484756e-16;1.2282941744111448e-07;2.9830730756969512e-16;7.8994453993230901e-08
47000000;8.5523200035095215e-01;4.3785598874092102e-01;8.5683202743530273e-01;4.4012799859046936e-01;8.6569601297378540e-01;4.4438400864601135e-01;0.0000000000000000e+00;1.3932624890154785e-06;1.8447755587711985e-15;8.8490776606318005e-08;0.0000000000000000e+00;2.1715496421652509e-07
49000000;8.9209598302841187e-01;4.5695999264717102e-01;8.9174401760101318e-01;4.5990398526191711e-01;8.9727997779846191e-01;4.6297600865364075e-01;0.0000000000000000e+00;3.0470092569927291e-07;2.0860130992622506e-15;1.1307271665110598e-07;1.7650880070680580e-15;3.9889768160687405e-08
51000000;9.2585599422454834e-01;4.7324800491333008e-01;9.2790400981903076e-01;4.7654399275779724e-01;9.3593597412109375e-01;4.8067200183868408e-01;0.0000000000000000e+00;8.1036196880091444e-07;1.3126387958721605e-15;1.2910573420943557e-07;1.8048783443242205e-15;2.4671441239878844e-07
53000000;9.6182399988174438e-01;4.9164798855781555e-01;9.6255999803543091e-01;4.9503999948501587e-01;9.6940797567367554e-01;4.9686399102210999e-01;0.0000000000000000e+00;4.8826908570051174e-07;2.3486436244708171e-15;1.6002257353112625e-07;6.4053917031022281e-16;1.4438223716433907e-07
55000000;9.9782401323318481e-01;5.0908797979354858e-01;9.9811202287673950e-01;5.1395201683044434e-01;1.0055680274963379e+00;5.1619201898574829e-01;0.0000000000000000e+00;1.3964416577965861e-06;1.4766835786584343e-15;9.4241731416498192e-08;6.8154626707312348e-16;1.2815153376067791e-07
57000000;1.0328639745712280e+00;5.2790397405624390e-01;1.0332159996032715e+00;5.3065598011016846e-01;1.0414079427719116e+00;5.3366398811340332e-01;0.0000000000000000e+00;1.2062558355569576e-07;1.3690405011089118e-15;9.2582054666211582e-08;1.5646177155530422e-15;8.9373851414383823e-08
59000000;1.0695040225982666e+00;5.4611200094223022e-01;1.0695680379867554e+00;5.5078399181365967e-01;1.0773119926452637e+00;5.5212801694869995e-01;0.0000000000000000e+00;7.6351214635265347e-07;3.5324476068518720e-15;1.1954662346261513e-07;4.7099301424691624e-16;1.8472203778873753e-07
61000000;1.1052160263061523e+00;5.6419199705123901e-01;1.1057280302047729e+00;5.6844800710678101e-01;1.1133439540863037e+00;5.7020801305770874e-01;0.0000000000000000e+00;1.0971589693360173e-06;1.0681223094124164e-15;1.7602242326300660e-07;1.3733001121016783e-15;3.2191915198407049e-08
63000000;1.1407040357589722e+00;5.8265602588653564e-01;1.1417920589447021e+00;5.8771198987960815e-01;1.1512639522552490e+00;5.8806401491165161e-01;0.0000000000000000e+00;1.2843189207494757e-07;3.8137761031655921e-16;2.1339004388044406e-07;5.7206641547483885e-16;2.3080716480846346e-07
65000000;1.1757440567016602e+00;6.0076802968978882e-01;1.1767040491104126e+00;6.0499197244644165e-01;1.1840000152587891e+00;6.0592001676559448e-01;0.0000000000000000e+00;1.1193627912799459e-06;7.4482090850596635e-16;1.7923731893252980e-07;8.9378509020715958e-16;2.8071391360081497e-10
67000000;1.2116800546646118e+00;6.1769598722457886e-01;1.2121599912643433e+00;6.2361598014831543e-01;1.2220799922943115e+00;6.2607997655868530e-01;0.0000000000000000e+00;3.1232154528109825e-06;2.7713427218112050e-15;4.4067487300766097e-07;4.5645644829831613e-15;1.4278652127898342e-06
69000000;1.2473280429840088e+00;6.3660800457000732e-01;1.2481919527053833e+00;6.4208000898361206e-01;1.2594239711761475e+00;6.4220798015594482e-01;0.0000000000000000e+00;7.0912802154581746e-07;6.9120852271012978e-16;7.6940213948080038e-07;1.1059336363362076e-15;1.5255254714788498e-06
71000000;1.2834559679031372e+00;6.5391999483108521e-01;1.2840960025787354e+00;6.6064000129699707e-01;1.2946560382843018e+00;6.5977597236633301e-01;0.0000000000000000e+00;5.7967469115950321e-07;2.7661058406609896e-15;2.6439140590834084e-07;3.9762771459501724e-15;1.6284619152259292e-07
73000000;1.3197760581970215e+00;6.7238402366638184e-01;1.3204159736633301e+00;6.7798399925231934e-01;1.3297280073165894e+00;6.8169599771499634e-01;0.0000000000000000e+00;1.9347899636102955e-07;3.9309459240407920e-16;3.2135067192192548e-07;3.1447567392326336e-15;7.5620573910707864e-07
75000000;1.3556480407714844e+00;6.8976002931594849e-01;1.3550720214843750e+00;6.9638401269912720e-01;1.3637119531631470e+00;6.9724798202514648e-01;0.0000000000000000e+00;1.0844584848937452e-06;1.3509444129334645e-15;2.4523898551028263e-07;1.2008394781630795e-15;4.3759140268533750e-08
77000000;1.3915519714355469e+00;7.0678400993347168e-01;1.3909440040588379e+00;7.1507197618484497e-01;1.4011199474334717e+00;7.1548801660537720e-01;0.0000000000000000e+00;6.3548940334844721e-07;6.4697047826834732e-16;3.3811533071549531e-07;2.1565682608944910e-16;1.7236989574177552e-07
79000000;1.4272639751434326e+00;7.2553598880767822e-01;1.4272320270538330e+00;7.3206400871276855e-01;1.4357119798660278e+00;7.3615998029708862e-01;0.0000000000000000e+00;6.5338435392813106e-08;2.7135073011753306e-16;3.8142434577035187e-07;5.4270146023506611e-16;1.1579407900183068e-06
81000000;1.4623039960861206e+00;7.4316799640655518e-01;1.4634560346603394e+00;7.5091201066970825e-01;1.4703359603881836e+00;7.5177597999572754e-01;0.0000000000000000e+00;2.0144727735194489e-05;6.3056717154850192e-14;1.0240969775654778e-05;1.2753043918958464e-14;8.0029742451665732e-06
83000000;1.4986239671707153e+00;7.6147198677062988e-01;1.4982719421386719e+00;7.6851201057434082e-01;1.5100799798965454e+00;7.6911997795104980e-01;0.0000000000000000e+00;1.5465804028482863e-06;2.2496412563538465e-14;1.6597878560153020e-06;2.7028064015186501e-14;1.2859112763076715e-06
85000000;1.5342080593109131e+00;7.8016000986099243e-01;1.5342719554901123e+00;7.8617602586746216e-01;1.5445120334625244e+00;7.8784000873565674e-01;0.0000000000000000e+00;5.3380625122880998e-06;1.9088938025271954e-14;1.3822906165488379e-06;3.8443000189783791e-15;1.2102767979070197e-06
87000000;1.5688960552215576e+00;7.9740798473358154e-01;1.5693759918212891e+00;8.0486398935317993e-01;1.5791360139846802e+00;8.0566400289535522e-01;0.0000000000000000e+00;5.7824464378561094e-06;9.0198197633821859e-15;7.7832957415775359e-07;6.0601914035224068e-15;1.7082630524848165e-06
89000000;1.6051199436187744e+00;8.1555199623107910e-01;1.6050879955291748e+00;8.2268798351287842e-01;1.6137599945068359e+00;8.2473599910736084e-01;0.0000000000000000e+00;1.2488945534407126e-06;2.8270401831671435e-15;9.0082848904153122e-07;9.6451959190408419e-15;8.8257886489613385e-08
91000000;1.6401599645614624e+00;8.3363199234008789e-01;1.6416959762573242e+00;8.4112000465393066e-01;1.6532479524612427e+00;8.4233599901199341e-01;0.0000000000000000e+00;2.1824994633074667e-07;5.3169624526067694e-15;5.2517258697585167e-07;1.0254141872884485e-14;1.0338277980452476e-06
93000000;1.6759040355682373e+00;8.5263997316360474e-01;1.6775039434432983e+00;8.6073601245880127e-01;1.6882879734039307e+00;8.6073601245880127e-01;0.0000000000000000e+00;1.7098979813033567e-06;4.5105028593222933e-15;5.2822177269004214e-07;1.1374311558291000e-14;2.4468938285051292e-06
95000000;1.7121599912643433e+00;8.7072002887725830e-01;1.7128000259399414e+00;8.7859201431274414e-01;1.7227519750595093e+00;8.7971198558807373e-01;0.0000000000000000e+00;1.9585151437866373e-06;3.8617014685007053e-15;4.8870151446587878e-07;4.7811541990961114e-15;1.3661622325678621e-06
97000000;1.7482880353927612e+00;8.8716799020767212e-01;1.7489600181579590e+00;8.9664000272750854e-01;1.7571519613265991e+00;8.9711999893188477e-01;0.0000000000000000e+00;1.8669721943357681e-06;1.9289277300243585e-16;2.4162177392605280e-07;1.3502494110170511e-15;1.6598551564157148e-06
99000000;1.7841279506683350e+00;9.0512001514434814e-01;1.7840319871902466e+00;9.1769599914550781e-01;1.7959680557250977e+00;9.1382402181625366e-01;0.0000000000000000e+00;9.8109819648457086e-07;3.5438662094967936e-16;2.1754914983910961e-07;7.0877324189935873e-16;1.1713580648744235e-06
101000000;1.8195840120315552e+00;9.2316800355911255e-01;1.8202240467071533e+00;9.3507200479507446e-01;1.8292800188064575e+00;9.3465602397918701e-01;0.0000000000000000e+00;8.8663705470621071e-07;7.1891496694882976e-16;3.1406788096360384e-07;1.7972874173720745e-15;8.8663705470621071e-07
103000000;1.8542720079421997e+00;9.4147199392318726e-01;1.8545919656753540e+00;9.5206397771835327e-01;1.8670400381088257e+00;9.5200002193450928e-01;0.0000000000000000e+00;1.6015625649605198e-07;4.5981066800398819e-16;3.1015464481875329e-07;4.4831540130388850e-15;1.5795953493981765e-06
105000000;1.8908480405807495e+00;9.6112000942230225e-01;1.8920960426330566e+00;9.7049599885940552e-01;1.9040960073471069e+00;9.7075200080871582e-01;0.0000000000000000e+00;4.0691041354240676e-07;2.7253882802130289e-15;2.3567760340849201e-07;5.4507765604260579e-15;9.5872583190620161e-07
107000000;1.9280320405960083e+00;9.7891199588775635e-01;1.9277440309524536e+00;9.9023997783660889e-01;1.9391679763793945e+00;9.9023997783660889e-01;0.0000000000000000e+00;1.9954363757781015e-07;5.0198107277849031e-16;2.3587250076020296e-07;6.0237728733418837e-15;9.1820773450934733e-07
109000000;1.9637119770050049e+00;9.9599999189376831e-01;1.9642560482025146e+00;1.0067199468612671e+00;1.9767040014266968e+00;1.0047359466552734e+00;0.0000000000000000e+00;5.3024728510994035e-07;9.0596502568044195e-16;2.0816925997247519e-07;4.5298251284022097e-16;8.5450479816138187e-07
111000000;1.9973119497299194e+00;1.0139839649200439e+00;1.9996800422668457e+00;1.0255680084228516e+00;2.0156159400939941e+00;1.0246399641036987e+00;0.0000000000000000e+00;5.2484782134525749e-07;6.3676012290068730e-16;1.8806365831791726e-07;3.8205607374041239e-16;5.6909773995689951e-07
113000000;2.0359039306640625e+00;1.0355199575424194e+00;2.0353279113769531e+00;1.0439039468765259e+00;2.0495040416717529e+00;1.0453759431838989e+00;0.0000000000000000e+00;1.3732501884256692e-06;4.5996920416605442e-16;1.8670630055459306e-07;1.8398768166642177e-15;5.4056647910154540e-07
115000000;2.0691199302673340e+00;1.0493119955062866e+00;2.0695040225982666e+00;1.0637760162353516e+00;2.0831680297851562e+00;1.0630719661712646e+00;0.0000000000000000e+00;1.3207208289668757e-06;3.9527532416166414e-16;1.6989120377932888e-07;3.9527532416166414e-16;4.8307967311015456e-07
117000000;2.1048960685729980e+00;1.0718079805374146e+00;2.1054720878601074e+00;1.0824639797210693e+00;2.1163198947906494e+00;1.0772160291671753e+00;0.0000000000000000e+00;1.5663974215261940e-07;5.9995778591641438e-16;1.4133505886701659e-07;1.1999155718328288e-15;1.6546014153382675e-07
119000000;2.1403200626373291e+00;1.0877439975738525e+00;2.1435840129852295e+00;1.0962239503860474e+00;2.1528000831604004e+00;1.0967999696731567e+00;0.0000000000000000e+00;6.2862727441243521e-07;3.1050354002042309e-16;1.4658422686015172e-07;0.0000000000000000e+00;2.9522663699244913e-07
121000000;2.1774399280548096e+00;1.1040639877319336e+00;2.1766400337219238e+00;1.1173440217971802e+00;2.1915519237518311e+00;1.1142079830169678e+00;0.0000000000000000e+00;9.2851585575293299e-07;1.1898300888782570e-15;1.4516816675653562e-07;1.3385588499880393e-15;1.8935818289401116e-07
123000000;2.2105920314788818e+00;1.1239360570907593e+00;2.2148799896240234e+00;1.1338880062103271e+00;2.2268159389495850e+00;1.1328959465026855e+00;0.0000000000000000e+00;3.5890477098232386e-07;7.1724120290443111e-16;1.7968895243987469e-07;5.3793090217832331e-16;2.6263828630050416e-07
125000000;2.2490880489349365e+00;1.1402239799499512e+00;2.2480640411376953e+00;1.1514559984207153e+00;2.2667839527130127e+00;1.1531200408935547e+00;0.0000000000000000e+00;9.0249472673897142e-07;0.0000000000000000e+00;1.5396645752514437e-07;1.0556881299371409e-15;6.9107986015761167e-08
127000000;2.2845120429992676e+00;1.1617920398712158e+00;2.2843840122222900e+00;1.1724159717559814e+00;2.2996799945831299e+00;1.1722879409790039e+00;0.0000000000000000e+00;6.9379805539319414e-07;1.9165579855922591e-15;1.3438689078027441e-07;5.4758799588350258e-16;2.6165016154504767e-07
129000000;2.3190720081329346e+00;1.1776000261306763e+00;2.3223679065704346e+00;1.1891839504241943e+00;2.3364799022674561e+00;1.1903040409088135e+00;0.0000000000000000e+00;1.6101350640815721e-08;2.1151205640828850e-16;1.0720969007539028e-07;4.2302411281657700e-16;9.7453319982097577e-08
131000000;2.3565440177917480e+00;1.1943039894104004e+00;2.3599679470062256e+00;1.2079999446868896e+00;2.3709120750427246e+00;1.2080960273742676e+00;0.0000000000000000e+00;1.3809990786017226e-07;6.7188271734039795e-16;1.1142465762070619e-07;8.9584362312053053e-16;2.8273342722466832e-07
133000000;2.3911359310150146e+00;1.2145919799804688e+00;2.3934400081634521e+00;1.2258880138397217e+00;2.4079999923706055e+00;1.2272640466690063e+00;0.0000000000000000e+00;6.8131117452188530e-07;5.0120266032352394e-16;1.3126103665931745e-07;1.2530066508088099e-16;2.6047277818462245e-07
135000000;2.4293439388275146e+00;1.2344000339508057e+00;2.4289920330047607e+00;1.2433279752731323e+00;2.4411840438842773e+00;1.2463999986648560e+00;0.0000000000000000e+00;2.1905699264317469e-07;0.0000000000000000e+00;1.2638380715962271e-07;6.2720172493016540e-16;2.5235991425654873e-07
137000000;2.4635200500488281e+00;1.2528640031814575e+00;2.4666240215301514e+00;1.2642879486083984e+00;2.4846720695495605e+00;1.2627199888229370e+00;0.0000000000000000e+00;7.9909301465041835e-07;2.1394851191239245e-16;1.0974320541067296e-07;1.4976395833867472e-15;2.3467157975262264e-07
139000000;2.5019838809967041e+00;1.2708799839019775e+00;2.5020160675048828e+00;1.2807680368423462e+00;2.5198080539703369e+00;1.2808959484100342e+00;0.0000000000000000e+00;3.1218886731936611e-07;1.1438834544981147e-16;1.1197477869963501e-07;6.8633007269886882e-16;4.2475243680636990e-07
141000000;2.5359680652618408e+00;1.2869759798049927e+00;2.5376319885253906e+00;1.2994240522384644e+00;2.5527040958404541e+00;1.3017280101776123e+00;0.0000000000000000e+00;2.4516571373634615e-07;0.0000000000000000e+00;9.2558829179674604e-08;1.8829391995610182e-16;2.6028192891809081e-07
143000000;2.5723841190338135e+00;1.3079359531402588e+00;2.5722880363464355e+00;1.3197120428085327e+00;2.5884480476379395e+00;1.3178559541702271e+00;0.0000000000000000e+00;8.2736313695230094e-07;8.6894645813355707e-16;8.5136247672358843e-08;1.0427357497602684e-15;1.7424622851203527e-07
145000000;2.6059839725494385e+00;1.3259840011596680e+00;2.6071999073028564e+00;1.3394880294799805e+00;2.6228480339050293e+00;1.3358399868011475e+00;0.0000000000000000e+00;7.6588713815150506e-07;1.4543323088926768e-16;7.3055179788580357e-08;2.9086646177853535e-16;6.3177296427855703e-08
147000000;2.6414399147033691e+00;1.3453760147094727e+00;2.6408319473266602e+00;1.3561279773712158e+00;2.6583039760589600e+00;1.3500800132751465e+00;0.0000000000000000e+00;9.9889700495634024e-07;3.2640701377479903e-16;8.0896470631110402e-08;6.5281402754959807e-16;2.1032406469821211e-07
149000000;2.6794559955596924e+00;1.3613439798355103e+00;2.6794559955596924e+00;1.3783999681472778e+00;2.6971518993377686e+00;1.3719999790191650e+00;0.0000000000000000e+00;2.2082656203582957e-07;1.5848927533325607e-15;8.8913172362006766e-08;3.5219838962945796e-16;1.2628402671318034e-07
151000000;2.7158079147338867e+00;1.3798719644546509e+00;2.7158079147338867e+00;1.3945599794387817e+00;2.7287359237670898e+00;1.3885439634323120e+00;0.0000000000000000e+00;9.3767325311885355e-07;6.9602270584569747e-16;9.0557052773284473e-08;5.2201702938427315e-16;1.9032456339867880e-07
153000000;2.7505919933319092e+00;1.3973439931869507e+00;2.7495360374450684e+00;1.4151999950408936e+00;2.7699201107025146e+00;1.4107199907302856e+00;0.0000000000000000e+00;7.0321831011152084e-08;6.1485124779587224e-16;7.9434974824864409e-08;1.9982665553365847e-15;1.5284576854827908e-07
155000000;2.7876160144805908e+00;1.4187840223312378e+00;2.7874560356140137e+00;1.4288959503173828e+00;2.8025920391082764e+00;1.4283200502395630e+00;0.0000000000000000e+00;2.4553532359945172e-07;1.3945648093085532e-16;7.2143543459630965e-08;4.1836944279256596e-16;2.4553532359945172e-07
157000000;2.8218240737915039e+00;1.4325759410858154e+00;2.8229119777679443e+00;1.4491519927978516e+00;2.8383679389953613e+00;1.4415359497070312e+00;0.0000000000000000e+00;1.2141690969568634e-07;1.4980715372422888e-16;8.1902822055886048e-08;8.9884292234537330e-16;2.8071860652456842e-07
159000000;2.8562879562377930e+00;1.4557759761810303e+00;2.8593280315399170e+00;1.4648640155792236e+00;2.8756160736083984e+00;1.4658240079879761e+00;0.0000000000000000e+00;2.5893326733329190e-07;4.8345919258074299e-16;9.2375354175182724e-08;0.0000000000000000e+00;1.7241487478808950e-07
161000000;2.8904640674591064e+00;1.4749120473861694e+00;2.8928000926971436e+00;1.4879039525985718e+00;2.9095680713653564e+00;1.4851839542388916e+00;0.0000000000000000e+00;9.7228638838657790e-08;1.0286125099763777e-15;8.4438785073939260e-08;1.1755571542587173e-15;2.5500924921740835e-07
163000000;2.9289278984069824e+00;1.4922239780426025e+00;2.9282240867614746e+00;1.5039039850234985e+00;2.9512639045715332e+00;1.5009599924087524e+00;0.0000000000000000e+00;1.0133519328982725e-06;1.4396871173022582e-16;8.1724324964096059e-08;1.2957184055720322e-15;3.1771841080362973e-07
165000000;2.9639039039611816e+00;1.5133440494537354e+00;2.9641919136047363e+00;1.5247039794921875e+00;2.9884479045867920e+00;1.5189440250396729e+00;0.0000000000000000e+00;6.5346218000604019e-07;4.0355617892533799e-16;7.7583925737745892e-08;0.0000000000000000e+00;2.2014703236027745e-07
167000000;2.9989120960235596e+00;1.5292479991912842e+00;2.9983999729156494e+00;1.5450880527496338e+00;3.0179839134216309e+00;1.5366400480270386e+00;0.0000000000000000e+00;2.4134495022215496e-07;1.3582100901307150e-16;7.8682143711687887e-08;6.7910504506535753e-16;1.9616514364349254e-07
169000000;3.0361599922180176e+00;1.5469119548797607e+00;3.0362238883972168e+00;1.5616960525512695e+00;3.0519680976867676e+00;1.5566079616546631e+00;0.0000000000000000e+00;3.5550402904279552e-07;2.8203015785999879e-16;8.3401215837968271e-08;5.6406031571999757e-16;1.7444422917350978e-07
171000000;3.0687999725341797e+00;1.5644799470901489e+00;3.0684800148010254e+00;1.5802880525588989e+00;3.0956799983978271e+00;1.5736960172653198e+00;0.0000000000000000e+00;5.8964554793600072e-07;1.5139784031739778e-15;8.2784147636102301e-08;8.2580640173126063e-16;2.9705732412979977e-07
173000000;3.1076478958129883e+00;1.5764160156250000e+00;3.1084160804748535e+00;1.5992640256881714e+00;3.1332480907440186e+00;1.5888639688491821e+00;0.0000000000000000e+00;2.0432273285846827e-07;1.3761828002867440e-16;8.5847361458729394e-08;5.5047312011469759e-16;2.0432273285846827e-07
175000000;3.1402239799499512e+00;1.5980800390243530e+00;3.1447360515594482e+00;1.6216000318527222e+00;3.1651198863983154e+00;1.6128319501876831e+00;0.0000000000000000e+00;7.5922713251730687e-07;0.0000000000000000e+00;8.5824476036349699e-08;9.3613683041592853e-16;4.0023810830145766e-07
177000000;3.1782720088958740e+00;1.6205760240554810e+00;3.1784000396728516e+00;1.6390080451965332e+00;3.1998400688171387e+00;1.6306879520416260e+00;0.0000000000000000e+00;8.5250350015065485e-07;2.9900646186547958e-16;9.8355339853365175e-08;1.0465226165291785e-15;1.9092766704083126e-07
179000000;3.2153279781341553e+00;1.6363840103149414e+00;3.2168319225311279e+00;1.6514879465103149e+00;3.2372159957885742e+00;1.6507519483566284e+00;0.0000000000000000e+00;8.3311891333400554e-07;1.3378665024161534e-15;9.7847395073243117e-08;1.4865183360179483e-15;4.4756386904940584e-08
181000000;3.2503359317779541e+00;1.6557120084762573e+00;3.2506880760192871e+00;1.6732480525970459e+00;3.2714240550994873e+00;1.6643840074539185e+00;0.0000000000000000e+00;2.9433137891821308e-07;0.0000000000000000e+00;9.4013266311186308e-08;8.9478741112135213e-16;1.0598973229415303e-07
183000000;3.2849280834197998e+00;1.6755199432373047e+00;3.2871038913726807e+00;1.6885440349578857e+00;3.3102719783782959e+00;1.6823040246963501e+00;0.0000000000000000e+00;1.3198135156943009e-06;0.0000000000000000e+00;8.2668543954164464e-08;1.3204412543909472e-16;4.3781814817175580e-08
