Num rows;Error TRSV fp64;Error TRSV fp32;Error TRSV Acc<fp64, fp64>;Error TRSV Acc<fp64, fp32>;Error TRSV Acc<fp32, fp32>;Error CUBLAS TRSV fp64;Error CUBLAS TRSV fp32
+14200;+0.0000000000000000e+00;+6.4586427550461948e-05;+0.0000000000000000e+00;+7.3942604650421320e-06;+6.4586427550461948e-05;+1.7270609953624488e-13;+7.0159053253052904e-05
+14300;+0.0000000000000000e+00;+6.5660226596296080e-05;+0.0000000000000000e+00;+7.3629023947354824e-06;+6.5660226596296080e-05;+1.6882676177458800e-13;+6.6811198502868095e-05
+14400;+0.0000000000000000e+00;+6.5807066041937302e-05;+0.0000000000000000e+00;+7.4242675522462378e-06;+6.5807066041937302e-05;+1.7024955707465424e-13;+6.7811497259961010e-05
+14500;+0.0000000000000000e+00;+7.0598934343297601e-05;+0.0000000000000000e+00;+7.5416002305160431e-06;+7.0598934343297601e-05;+1.7445658489767633e-13;+7.0692508851151123e-05
+14600;+0.0000000000000000e+00;+6.8802228124633898e-05;+0.0000000000000000e+00;+7.5786483579634116e-06;+6.8802228124633898e-05;+1.7168773380894161e-13;+7.0309625643162637e-05
+14700;+0.0000000000000000e+00;+7.0329196373623414e-05;+0.0000000000000000e+00;+7.6048334234859574e-06;+7.0329196373623414e-05;+1.7269463038681392e-13;+7.1121864717829282e-05
+14800;+0.0000000000000000e+00;+6.9352983533358011e-05;+0.0000000000000000e+00;+7.6828625218489299e-06;+6.9352983533358011e-05;+1.8317849022467050e-13;+6.9718120505464750e-05
+14900;+0.0000000000000000e+00;+6.9167989708084960e-05;+0.0000000000000000e+00;+7.7501083652615531e-06;+6.9167989708084960e-05;+1.8561348736917361e-13;+7.1889070881784318e-05
+15000;+0.0000000000000000e+00;+7.4410809800292552e-05;+0.0000000000000000e+00;+7.7884544251922343e-06;+7.4410809800292552e-05;+1.8960576983107335e-13;+7.5135234640131128e-05
+15100;+0.0000000000000000e+00;+7.1504885829098901e-05;+0.0000000000000000e+00;+7.8592335781645875e-06;+7.1504885829098901e-05;+1.8273356723449820e-13;+7.2975270307346180e-05
+15200;+0.0000000000000000e+00;+7.4012200889615160e-05;+0.0000000000000000e+00;+7.9078385541892286e-06;+7.4012200889615160e-05;+1.9336204819263618e-13;+7.5423907336145900e-05
+15300;+0.0000000000000000e+00;+7.5183956665355239e-05;+0.0000000000000000e+00;+7.9542477584577102e-06;+7.5183956665355239e-05;+1.9461873841350064e-13;+7.6043609322872950e-05
+15400;+0.0000000000000000e+00;+7.6122772011309170e-05;+0.0000000000000000e+00;+8.1083852795214392e-06;+7.6122772011309170e-05;+2.1240975573826872e-13;+7.4097434492537427e-05
+15500;+0.0000000000000000e+00;+7.4474853066576246e-05;+0.0000000000000000e+00;+8.0690740511663373e-06;+7.4474853066576246e-05;+1.9645466749396073e-13;+7.5650786098306657e-05
+15600;+0.0000000000000000e+00;+8.0524911688920921e-05;+0.0000000000000000e+00;+8.0943263610021396e-06;+8.0524911688920921e-05;+2.0374267277494224e-13;+7.7036435755301213e-05
+15700;+0.0000000000000000e+00;+7.7112195816969345e-05;+0.0000000000000000e+00;+8.2333877625156517e-06;+7.7112195816969345e-05;+2.0377114964527864e-13;+8.0034039825435484e-05
+15800;+0.0000000000000000e+00;+8.0948811091356566e-05;+0.0000000000000000e+00;+8.2977656469908783e-06;+8.0948811091356566e-05;+2.1324689432685811e-13;+8.0234433300779471e-05
+15900;+0.0000000000000000e+00;+7.6777914177420829e-05;+0.0000000000000000e+00;+8.3879599540411872e-06;+7.6777914177420829e-05;+2.1568895093093578e-13;+8.2249718882964473e-05
+16000;+0.0000000000000000e+00;+8.1056810855390513e-05;+0.0000000000000000e+00;+8.5458678513490294e-06;+8.1056810855390513e-05;+2.0995066195211839e-13;+8.4790433891875845e-05
+16100;+0.0000000000000000e+00;+8.0562467147803966e-05;+0.0000000000000000e+00;+8.5992841612682177e-06;+8.0562467147803966e-05;+2.1361527820565721e-13;+8.3075294881828889e-05
+16200;+0.0000000000000000e+00;+8.1656850572071047e-05;+0.0000000000000000e+00;+8.6382759974886110e-06;+8.1656850572071047e-05;+2.1760546481972847e-13;+8.7325330435004196e-05
+16300;+0.0000000000000000e+00;+8.2549812501832442e-05;+0.0000000000000000e+00;+8.7292194273376202e-06;+8.2549812501832442e-05;+2.3003107067669963e-13;+8.8275873112327098e-05
+16400;+0.0000000000000000e+00;+8.3257207557801681e-05;+0.0000000000000000e+00;+8.8200815405689783e-06;+8.3257207557801681e-05;+2.2271815319243741e-13;+8.5392280055426520e-05
+16500;+0.0000000000000000e+00;+8.5963315594631297e-05;+0.0000000000000000e+00;+8.9407433366073729e-06;+8.5963315594631297e-05;+2.2066175763747160e-13;+8.3263017616437652e-05
+16600;+0.0000000000000000e+00;+8.7051102496294794e-05;+0.0000000000000000e+00;+8.9448991315054534e-06;+8.7051102496294794e-05;+2.2233109700155308e-13;+8.6175977342509787e-05
+16700;+0.0000000000000000e+00;+8.5859109546748577e-05;+0.0000000000000000e+00;+8.9399054208801201e-06;+8.5859109546748577e-05;+2.2981075265762083e-13;+9.0515961683715609e-05
+16800;+0.0000000000000000e+00;+8.1885257356348369e-05;+0.0000000000000000e+00;+8.9951936280752581e-06;+8.1885257356348369e-05;+2.3180918103064500e-13;+9.0503980716828924e-05
+16900;+0.0000000000000000e+00;+8.8799959487975320e-05;+0.0000000000000000e+00;+9.0790305152661840e-06;+8.8799959487975320e-05;+2.3450629266954506e-13;+8.9247537670526504e-05
+17000;+0.0000000000000000e+00;+9.2190688634201295e-05;+0.0000000000000000e+00;+9.1168186255104075e-06;+9.2190688634201295e-05;+2.4431558070104009e-13;+8.9833522705371681e-05
+17100;+0.0000000000000000e+00;+8.8171399429508844e-05;+0.0000000000000000e+00;+9.1833341016625718e-06;+8.8171399429508844e-05;+2.3557601120367839e-13;+9.0154911282982293e-05
+17200;+0.0000000000000000e+00;+9.0581375957435003e-05;+0.0000000000000000e+00;+9.3161741626157412e-06;+9.0581375957435003e-05;+2.3835900018186405e-13;+9.3271464989139053e-05
+17300;+0.0000000000000000e+00;+9.3338438574206770e-05;+0.0000000000000000e+00;+9.4216173092447999e-06;+9.3338438574206770e-05;+2.3820629175691839e-13;+9.4104131831144951e-05
+17400;+0.0000000000000000e+00;+8.9027333487178614e-05;+0.0000000000000000e+00;+9.5162074810357177e-06;+8.9027333487178614e-05;+2.4175459414217472e-13;+9.2714132037341313e-05
+17500;+0.0000000000000000e+00;+9.1970377443119377e-05;+0.0000000000000000e+00;+9.5644600344022976e-06;+9.1970377443119377e-05;+2.3312012709874663e-13;+9.3081356874172804e-05
+17600;+0.0000000000000000e+00;+9.4840078643927423e-05;+0.0000000000000000e+00;+9.6035660749749597e-06;+9.4840078643927423e-05;+2.3712400645091825e-13;+9.8382633552163119e-05
+17700;+0.0000000000000000e+00;+9.6613601361534765e-05;+0.0000000000000000e+00;+9.7239741783681617e-06;+9.6613601361534765e-05;+2.3837932261906734e-13;+9.4111195485975207e-05
+17800;+0.0000000000000000e+00;+9.5186664611487731e-05;+0.0000000000000000e+00;+9.8897754096777812e-06;+9.5186664611487731e-05;+2.5838698022412307e-13;+9.5419001932477265e-05
+17900;+0.0000000000000000e+00;+9.7483308166213984e-05;+0.0000000000000000e+00;+9.7326837960992698e-06;+9.7483308166213984e-05;+2.5470491229997802e-13;+1.0012109914419623e-04
+18000;+0.0000000000000000e+00;+9.5620484026817361e-05;+0.0000000000000000e+00;+9.7215871946994401e-06;+9.5620484026817361e-05;+2.5401796590211686e-13;+9.8918023457230709e-05
+18100;+0.0000000000000000e+00;+9.3447883258702345e-05;+0.0000000000000000e+00;+9.8986412292745623e-06;+9.3447883258702345e-05;+2.6095962769014480e-13;+9.7671850122990213e-05
+18200;+0.0000000000000000e+00;+9.9951562580415649e-05;+0.0000000000000000e+00;+9.9122368642521224e-06;+9.9951562580415649e-05;+2.5289046700753582e-13;+9.9286649227939039e-05
+18300;+0.0000000000000000e+00;+9.7625490756585219e-05;+0.0000000000000000e+00;+1.0130807534312534e-05;+9.7625490756585219e-05;+2.6246444394730465e-13;+1.0217429033571927e-04
+18400;+0.0000000000000000e+00;+1.0032169862683283e-04;+0.0000000000000000e+00;+1.0121128386217890e-05;+1.0032169862683283e-04;+2.6082946355556688e-13;+1.0104244492687274e-04
+18500;+0.0000000000000000e+00;+1.0152118455141203e-04;+0.0000000000000000e+00;+1.0109246670741368e-05;+1.0152118455141203e-04;+2.6087814860066439e-13;+1.0019228100443723e-04
+18600;+0.0000000000000000e+00;+1.0352517600920829e-04;+0.0000000000000000e+00;+1.0271043244476058e-05;+1.0352517600920829e-04;+2.6977289145723439e-13;+1.0428701480205494e-04
+18700;+0.0000000000000000e+00;+1.0514948173856453e-04;+0.0000000000000000e+00;+1.0379973142391844e-05;+1.0514948173856453e-04;+2.7133238396405575e-13;+1.0159234553406754e-04
+18800;+0.0000000000000000e+00;+1.0348393144152161e-04;+0.0000000000000000e+00;+1.0481002957877568e-05;+1.0348393144152161e-04;+2.7564427190344167e-13;+1.0512009494734005e-04
+18900;+0.0000000000000000e+00;+1.0211756228787167e-04;+0.0000000000000000e+00;+1.0601509080593242e-05;+1.0211756228787167e-04;+2.7171870658121595e-13;+1.0689052956433943e-04
+19000;+0.0000000000000000e+00;+1.0804974621115817e-04;+0.0000000000000000e+00;+1.0636698712271771e-05;+1.0804974621115817e-04;+2.7684032838938331e-13;+1.1136619976944254e-04
+19100;+0.0000000000000000e+00;+1.1280105009869625e-04;+0.0000000000000000e+00;+1.0685165439614455e-05;+1.1280105009869625e-04;+2.8700166842698071e-13;+1.0827403080913713e-04
+19200;+0.0000000000000000e+00;+1.0549311599870512e-04;+0.0000000000000000e+00;+1.0778968253906578e-05;+1.0549311599870512e-04;+2.7338419094757544e-13;+1.0765645150745965e-04
+19300;+0.0000000000000000e+00;+1.0946931961149854e-04;+0.0000000000000000e+00;+1.0755754071408437e-05;+1.0946931961149854e-04;+2.8146010384859427e-13;+1.0407726068263729e-04
+19400;+0.0000000000000000e+00;+1.0072169444188972e-04;+0.0000000000000000e+00;+1.0688909795199415e-05;+1.0072169444188972e-04;+2.8410865402643327e-13;+1.0953771807427271e-04
+19500;+0.0000000000000000e+00;+1.1153058271310179e-04;+0.0000000000000000e+00;+1.0753584453121455e-05;+1.1153058271310179e-04;+2.9318598881916223e-13;+1.1707949390596316e-04
+19600;+0.0000000000000000e+00;+1.1253961436265786e-04;+0.0000000000000000e+00;+1.0803073268663058e-05;+1.1253961436265786e-04;+2.9159294877063301e-13;+1.0828562347168195e-04
+19700;+0.0000000000000000e+00;+1.0910249609837301e-04;+0.0000000000000000e+00;+1.0970314155992954e-05;+1.0910249609837301e-04;+2.9583360934840721e-13;+1.1190002138988483e-04
+19800;+0.0000000000000000e+00;+1.1255782050808739e-04;+0.0000000000000000e+00;+1.1035876269481951e-05;+1.1255782050808739e-04;+2.9261843287995366e-13;+1.1232922956966244e-04
+19900;+0.0000000000000000e+00;+1.1229877835996524e-04;+0.0000000000000000e+00;+1.1112583583789161e-05;+1.1229877835996524e-04;+2.9607307895621310e-13;+1.1214043244076029e-04
+20000;+0.0000000000000000e+00;+1.1211340221056671e-04;+0.0000000000000000e+00;+1.1092561470145293e-05;+1.1211340221056671e-04;+2.9499973075814813e-13;+1.1350877252298102e-04
+20100;+0.0000000000000000e+00;+1.1130996620526006e-04;+0.0000000000000000e+00;+1.1119939653043837e-05;+1.1130996620526006e-04;+3.0289150126986238e-13;+1.1332377988976849e-04
+20200;+0.0000000000000000e+00;+1.1493518257641861e-04;+0.0000000000000000e+00;+1.1108378253964737e-05;+1.1493518257641861e-04;+2.9899331379154495e-13;+1.1401996886915195e-04
+20300;+0.0000000000000000e+00;+1.1670222066908889e-04;+0.0000000000000000e+00;+1.1193602940298964e-05;+1.1670222066908889e-04;+2.9918676919573874e-13;+1.1455795771209644e-04
+20400;+0.0000000000000000e+00;+1.1498697315384134e-04;+0.0000000000000000e+00;+1.1218584597011052e-05;+1.1498697315384134e-04;+2.9798801519067600e-13;+1.1441948383549545e-04
+20500;+0.0000000000000000e+00;+1.1744094738080099e-04;+0.0000000000000000e+00;+1.1278246051942416e-05;+1.1744094738080099e-04;+3.1030429240128333e-13;+1.1627558264319466e-04
+20600;+0.0000000000000000e+00;+1.1862866255723954e-04;+0.0000000000000000e+00;+1.1366684738222700e-05;+1.1862866255723954e-04;+3.1401175922290267e-13;+1.2226931779047153e-04
+20700;+0.0000000000000000e+00;+1.1541593884219507e-04;+0.0000000000000000e+00;+1.1458093947233679e-05;+1.1541593884219507e-04;+3.2054820417123268e-13;+1.1797824192450732e-04
+20800;+0.0000000000000000e+00;+1.2118341297413622e-04;+0.0000000000000000e+00;+1.1525247943253569e-05;+1.2118341297413622e-04;+3.1909752113895098e-13;+1.1868189263179900e-04
+20900;+0.0000000000000000e+00;+1.2127519102050659e-04;+0.0000000000000000e+00;+1.1612411069355919e-05;+1.2127519102050659e-04;+3.0860006365290308e-13;+1.2163937297284067e-04
+21000;+0.0000000000000000e+00;+1.2220976333603362e-04;+0.0000000000000000e+00;+1.1763988587076386e-05;+1.2220976333603362e-04;+3.2526446707852918e-13;+1.2043135330300993e-04
+21100;+0.0000000000000000e+00;+1.2172209515045300e-04;+0.0000000000000000e+00;+1.1780851539189163e-05;+1.2172209515045300e-04;+3.2772626953634465e-13;+1.2350815318289685e-04
+21200;+0.0000000000000000e+00;+1.2073625873755385e-04;+0.0000000000000000e+00;+1.1836973103744026e-05;+1.2073625873755385e-04;+3.1595902909736933e-13;+1.2153504361356493e-04
+21300;+0.0000000000000000e+00;+1.2042047693537303e-04;+0.0000000000000000e+00;+1.1904082317571869e-05;+1.2042047693537303e-04;+3.2102732166821920e-13;+1.2149098975312701e-04
+21400;+0.0000000000000000e+00;+1.2020354655615359e-04;+0.0000000000000000e+00;+1.1917837846177419e-05;+1.2020354655615359e-04;+3.2216423815431333e-13;+1.2826610541490210e-04
+21500;+0.0000000000000000e+00;+1.2558726332696264e-04;+0.0000000000000000e+00;+1.1893487145392121e-05;+1.2558726332696264e-04;+3.3341721655543588e-13;+1.2744249215123707e-04
+21600;+0.0000000000000000e+00;+1.2533955272514847e-04;+0.0000000000000000e+00;+1.1982400772269885e-05;+1.2533955272514847e-04;+3.4982092949137151e-13;+1.2674659595939792e-04
+21700;+0.0000000000000000e+00;+1.2502395057187738e-04;+0.0000000000000000e+00;+1.2068807029019120e-05;+1.2502395057187738e-04;+3.2814801899714423e-13;+1.2884537128045377e-04
+21800;+0.0000000000000000e+00;+1.3248981490883311e-04;+0.0000000000000000e+00;+1.2181569094222585e-05;+1.3248981490883311e-04;+3.2620649921261895e-13;+1.2673007608632200e-04
+21900;+0.0000000000000000e+00;+1.2880578968346292e-04;+0.0000000000000000e+00;+1.2219609750787321e-05;+1.2880578968346292e-04;+3.4506700104060129e-13;+1.3033815891089689e-04
+22000;+0.0000000000000000e+00;+1.3511616665007814e-04;+0.0000000000000000e+00;+1.2270811650488686e-05;+1.3511616665007814e-04;+3.4025513605262429e-13;+1.3643589380709406e-04
+22100;+0.0000000000000000e+00;+1.2799126834541342e-04;+0.0000000000000000e+00;+1.2330942826635780e-05;+1.2799126834541342e-04;+3.5358633992047226e-13;+1.3026126627238994e-04
+22200;+0.0000000000000000e+00;+1.3248105356223708e-04;+0.0000000000000000e+00;+1.2409142400770960e-05;+1.3248105356223708e-04;+3.3425309343510438e-13;+1.3486319692366847e-04
+22300;+0.0000000000000000e+00;+1.2710294710037952e-04;+0.0000000000000000e+00;+1.2456166473748666e-05;+1.2710294710037952e-04;+3.5024692873735543e-13;+1.3233329900407142e-04
+22400;+0.0000000000000000e+00;+1.3213208559792488e-04;+0.0000000000000000e+00;+1.2454250353277957e-05;+1.3213208559792488e-04;+3.4803658940677273e-13;+1.3010763537878441e-04
+22500;+0.0000000000000000e+00;+1.3605170800727763e-04;+0.0000000000000000e+00;+1.2483975200039225e-05;+1.3605170800727763e-04;+3.4841473174732304e-13;+1.2770200007561637e-04
+22600;+0.0000000000000000e+00;+1.2930225080671955e-04;+0.0000000000000000e+00;+1.2421985744149111e-05;+1.2930225080671955e-04;+3.4757714436170257e-13;+1.3701522706410584e-04
+22700;+0.0000000000000000e+00;+1.3633238024749015e-04;+0.0000000000000000e+00;+1.2328941463087290e-05;+1.3633238024749015e-04;+3.5690697287133623e-13;+1.3510917984128451e-04
+22800;+0.0000000000000000e+00;+1.3068768766484514e-04;+0.0000000000000000e+00;+1.2473403881740386e-05;+1.3068768766484514e-04;+3.5842588029400086e-13;+1.4204823974294699e-04
+22900;+0.0000000000000000e+00;+1.3427976537648602e-04;+0.0000000000000000e+00;+1.2638621912592356e-05;+1.3427976537648602e-04;+3.5724785827487613e-13;+1.3696069637220365e-04
+23000;+0.0000000000000000e+00;+1.4514149516496212e-04;+0.0000000000000000e+00;+1.2844718096014700e-05;+1.4514149516496212e-04;+3.7093674385656294e-13;+1.3874342351401337e-04
+23100;+0.0000000000000000e+00;+1.4145253787773522e-04;+0.0000000000000000e+00;+1.3098732374686606e-05;+1.4145253787773522e-04;+3.7397865465001512e-13;+1.4422541606299221e-04
+23200;+0.0000000000000000e+00;+1.4306333880438851e-04;+0.0000000000000000e+00;+1.3139796733548582e-05;+1.4306333880438851e-04;+3.7444611416293511e-13;+1.4506105217263761e-04
+23300;+0.0000000000000000e+00;+1.4565158776980240e-04;+0.0000000000000000e+00;+1.3269410296949742e-05;+1.4565158776980240e-04;+3.8494794247193741e-13;+1.5397009755783778e-04
+23400;+0.0000000000000000e+00;+1.4474317818469307e-04;+0.0000000000000000e+00;+1.3216108277832325e-05;+1.4474317818469307e-04;+3.8715310302790119e-13;+1.5095588625165313e-04
+23500;+0.0000000000000000e+00;+1.5151803422240023e-04;+0.0000000000000000e+00;+1.3377556890922087e-05;+1.5151803422240023e-04;+3.7239745574118250e-13;+1.5381003847193494e-04
+23600;+0.0000000000000000e+00;+1.5177136641428629e-04;+0.0000000000000000e+00;+1.3622472271502512e-05;+1.5177136641428629e-04;+3.8838983457103148e-13;+1.4955197106918615e-04
+23700;+0.0000000000000000e+00;+1.4993031882280751e-04;+0.0000000000000000e+00;+1.3554629829209409e-05;+1.4993031882280751e-04;+3.9853796843551599e-13;+1.4960824316845127e-04
+23800;+0.0000000000000000e+00;+1.4864905979932426e-04;+0.0000000000000000e+00;+1.3589659281475172e-05;+1.4864905979932426e-04;+3.9607878739224541e-13;+1.5592250575446748e-04
+23900;+0.0000000000000000e+00;+1.5077943105241761e-04;+0.0000000000000000e+00;+1.3577075010678528e-05;+1.5077943105241761e-04;+4.1355079059123473e-13;+1.5522828151517460e-04
+24000;+0.0000000000000000e+00;+1.5935658830983556e-04;+0.0000000000000000e+00;+1.3596923578919760e-05;+1.5935658830983556e-04;+4.2653208426504157e-13;+1.5671585956853650e-04
