Random iter; Vector Size;Result DOT fp64;Result DOT fp32;Result DOT Acc<fp64, fp64>;Result DOT Acc<fp64, fp32>;Result DOT Acc<fp32, fp32>;Result CUBLAS DOT fp64;Result CUBLAS DOT fp32
0;35000000;1.9467987644106529e+03;1.9467976074218750e+03;1.9467987644106515e+03;1.9467989165957088e+03;1.9467978515625000e+03;1.9467987644106529e+03;1.9467989501953125e+03
0;37000000;1.6262776990316875e+03;1.6262786865234375e+03;1.6262776990316895e+03;1.6262778460774236e+03;1.6262770996093750e+03;1.6262776990316879e+03;1.6262773437500000e+03
0;39000000;1.4928912228888125e+03;1.4928928222656250e+03;1.4928912228888116e+03;1.4928913845077843e+03;1.4928928222656250e+03;1.4928912228888139e+03;1.4928908691406250e+03
0;41000000;9.5184143832901623e+02;9.5183978271484375e+02;9.5184143832901827e+02;9.5184160111757353e+02;9.5184033203125000e+02;9.5184143832901918e+02;9.5184161376953125e+02
0;43000000;7.1078248374946941e+02;7.1078106689453125e+02;7.1078248374947077e+02;7.1078264732121750e+02;7.1078210449218750e+02;7.1078248374947202e+02;7.1078234863281250e+02
0;45000000;9.1348451281384393e+02;9.1348596191406250e+02;9.1348451281384848e+02;9.1348468711201758e+02;9.1348645019531250e+02;9.1348451281384268e+02;9.1348449707031250e+02
0;47000000;1.2722600353631040e+03;1.2722608642578125e+03;1.2722600353631017e+03;1.2722602140718247e+03;1.2722606201171875e+03;1.2722600353631060e+03;1.2722602539062500e+03
0;49000000;9.5578040786151712e+02;9.5578173828125000e+02;9.5578040786151439e+02;9.5578060112589537e+02;9.5578149414062500e+02;9.5578040786151519e+02;9.5577966308593750e+02
0;51000000;4.1608519568639559e+02;4.1608557128906250e+02;4.1608519568639332e+02;4.1608537926252581e+02;4.1608673095703125e+02;4.1608519568639815e+02;4.1608526611328125e+02
0;53000000;7.1636105349079639e+02;7.1636163330078125e+02;7.1636105349079526e+02;7.1636124170112521e+02;7.1636212158203125e+02;7.1636105349079401e+02;7.1636083984375000e+02
0;55000000;6.0841435612989630e+02;6.0841662597656250e+02;6.0841435612989437e+02;6.0841455410211483e+02;6.0841815185546875e+02;6.0841435612989267e+02;6.0841418457031250e+02
0;57000000;6.8305876973895431e+02;6.8306036376953125e+02;6.8305876973895477e+02;6.8305895909528465e+02;6.8306219482421875e+02;6.8305876973895863e+02;6.8305871582031250e+02
0;59000000;8.4735969763283742e+02;8.4735894775390625e+02;8.4735969763284220e+02;8.4735990068005083e+02;8.4735968017578125e+02;8.4735969763283902e+02;8.4735986328125000e+02
0;61000000;4.9917350398466016e+02;4.9917486572265625e+02;4.9917350398466198e+02;4.9917372853699811e+02;4.9917544555664062e+02;4.9917350398465959e+02;4.9917343139648438e+02
0;63000000;2.6757196092303951e+02;2.6757479858398438e+02;2.6757196092303678e+02;2.6757216176861505e+02;2.6757217407226562e+02;2.6757196092303889e+02;2.6757247924804688e+02
0;65000000;1.0577210303981637e+02;1.0577354431152344e+02;1.0577210303981730e+02;1.0577230283888603e+02;1.0577368164062500e+02;1.0577210303981406e+02;1.0577130126953125e+02
0;67000000;9.3508584993017951e+02;9.3508654785156250e+02;9.3508584993018735e+02;9.3508603829055937e+02;9.3508740234375000e+02;9.3508584993017951e+02;9.3508532714843750e+02
0;69000000;1.2397279343708612e+03;1.2397282714843750e+03;1.2397279343708592e+03;1.2397281193806739e+03;1.2397285156250000e+03;1.2397279343708622e+03;1.2397265625000000e+03
0;71000000;2.5755448533505898e+02;2.5755487060546875e+02;2.5755448533506075e+02;2.5755469174099682e+02;2.5755593872070312e+02;2.5755448533505398e+02;2.5755355834960938e+02
0;73000000;2.6936409436951203e+02;2.6936203002929688e+02;2.6936409436951391e+02;2.6936429765611649e+02;2.6936300659179688e+02;2.6936409436951203e+02;2.6936315917968750e+02
0;75000000;2.4480360983909435e+02;2.4480082702636719e+02;2.4480360983909210e+02;2.4480381688346125e+02;2.4480177307128906e+02;2.4480360983908929e+02;2.4480209350585938e+02
0;77000000;8.3079706338411074e+02;8.3079376220703125e+02;8.3079706338411108e+02;8.3079731281724025e+02;8.3079455566406250e+02;8.3079706338411245e+02;8.3079492187500000e+02
0;79000000;1.2328365316707745e+03;1.2328374023437500e+03;1.2328365316707764e+03;1.2328367881823533e+03;1.2328361816406250e+03;1.2328365316707768e+03;1.2328350830078125e+03
0;81000000;1.3554529371917104e+03;1.3554564208984375e+03;1.3554529371917063e+03;1.3554532004762527e+03;1.3554539794921875e+03;1.3554529371917074e+03;1.3554519042968750e+03
0;83000000;1.6945874277902906e+03;1.6945874023437500e+03;1.6945874277902915e+03;1.6945876808975383e+03;1.6945877685546875e+03;1.6945874277902888e+03;1.6945855712890625e+03
0;85000000;1.7806269241673763e+03;1.7806270751953125e+03;1.7806269241673765e+03;1.7806271964538871e+03;1.7806276855468750e+03;1.7806269241673760e+03;1.7806246337890625e+03
0;87000000;1.1539126165763828e+03;1.1539138183593750e+03;1.1539126165763842e+03;1.1539128864801710e+03;1.1539129638671875e+03;1.1539126165763832e+03;1.1539106445312500e+03
0;89000000;1.0082293061462525e+03;1.0082299194335938e+03;1.0082293061462531e+03;1.0082295787535089e+03;1.0082313232421875e+03;1.0082293061462483e+03;1.0082270507812500e+03
0;91000000;2.0551433544982492e+03;2.0551411132812500e+03;2.0551433544982515e+03;2.0551436087553420e+03;2.0551420898437500e+03;2.0551433544982465e+03;2.0551411132812500e+03
0;93000000;2.7757976004782004e+03;2.7757971191406250e+03;2.7757976004782017e+03;2.7757978500688041e+03;2.7757976074218750e+03;2.7757976004782004e+03;2.7757946777343750e+03
0;95000000;2.6500597195961741e+03;2.6500600585937500e+03;2.6500597195961809e+03;2.6500599529174115e+03;2.6500600585937500e+03;2.6500597195961768e+03;2.6500581054687500e+03
0;97000000;2.4775062136982256e+03;2.4775097656250000e+03;2.4775062136982251e+03;2.4775064393371654e+03;2.4775107421875000e+03;2.4775062136982228e+03;2.4775043945312500e+03
0;99000000;2.8118820058988977e+03;2.8118835449218750e+03;2.8118820058988995e+03;2.8118822156362585e+03;2.8118828125000000e+03;2.8118820058988949e+03;2.8118798828125000e+03
0;101000000;2.5489051754107109e+03;2.5489062500000000e+03;2.5489051754107140e+03;2.5489053889551519e+03;2.5489064941406250e+03;2.5489051754107086e+03;2.5489020996093750e+03
0;103000000;2.5178441773656141e+03;2.5178442382812500e+03;2.5178441773656114e+03;2.5178443851859374e+03;2.5178459472656250e+03;2.5178441773656041e+03;2.5178413085937500e+03
0;105000000;1.9094356644183772e+03;1.9094351806640625e+03;1.9094356644183790e+03;1.9094358893775477e+03;1.9094373779296875e+03;1.9094356644183740e+03;1.9094333496093750e+03
0;107000000;2.5859026936929026e+03;2.5859038085937500e+03;2.5859026936929035e+03;2.5859028735174156e+03;2.5859038085937500e+03;2.5859026936929004e+03;2.5858999023437500e+03
0;109000000;2.7991738495262771e+03;2.7991723632812500e+03;2.7991738495262744e+03;2.7991740334432911e+03;2.7991743164062500e+03;2.7991738495262757e+03;2.7991708984375000e+03
0;111000000;3.1532885040009114e+03;3.1532905273437500e+03;3.1532885040009123e+03;3.1532886696107953e+03;3.1532900390625000e+03;3.1532885040009087e+03;3.1532861328125000e+03
0;113000000;2.4964322363302563e+03;2.4964362792968750e+03;2.4964322363302517e+03;2.4964324075261748e+03;2.4964353027343750e+03;2.4964322363302517e+03;2.4964287109375000e+03
0;115000000;2.5014292191288773e+03;2.5014311523437500e+03;2.5014292191288810e+03;2.5014293734846892e+03;2.5014313964843750e+03;2.5014292191288791e+03;2.5014255371093750e+03
0;117000000;2.6767330312730110e+03;2.6767346191406250e+03;2.6767330312730141e+03;2.6767331909878926e+03;2.6767341308593750e+03;2.6767330312730064e+03;2.6767292480468750e+03
0;119000000;2.3153180000195480e+03;2.3153190917968750e+03;2.3153180000195471e+03;2.3153181522878003e+03;2.3153173828125000e+03;2.3153180000195425e+03;2.3153137207031250e+03
0;121000000;2.0710441852057711e+03;2.0710458984375000e+03;2.0710441852057638e+03;2.0710443413207945e+03;2.0710444335937500e+03;2.0710441852057661e+03;2.0710402832031250e+03
0;123000000;1.3584808205168383e+03;1.3584825439453125e+03;1.3584808205168397e+03;1.3584809465241581e+03;1.3584849853515625e+03;1.3584808205168365e+03;1.3584770507812500e+03
0;125000000;6.3315465779688543e+02;6.3315435791015625e+02;6.3315465779688589e+02;6.3315479191834277e+02;6.3315277099609375e+02;6.3315465779688475e+02;6.3314978027343750e+02
0;127000000;8.7212713524350715e+02;8.7212847900390625e+02;8.7212713524350852e+02;8.7212728016444055e+02;8.7212872314453125e+02;8.7212713524350568e+02;8.7212255859375000e+02
0;129000000;1.8679408989809344e+03;1.8679418945312500e+03;1.8679408989809360e+03;1.8679410481153386e+03;1.8679399414062500e+03;1.8679408989809326e+03;1.8679360351562500e+03
0;131000000;1.5907623311219643e+03;1.5907633056640625e+03;1.5907623311219613e+03;1.5907624792521613e+03;1.5907631835937500e+03;1.5907623311219588e+03;1.5907570800781250e+03
0;133000000;1.5458262178674509e+03;1.5458277587890625e+03;1.5458262178674531e+03;1.5458263720487855e+03;1.5458260498046875e+03;1.5458262178674493e+03;1.5458217773437500e+03
0;135000000;1.9068968053938909e+03;1.9068984375000000e+03;1.9068968053938934e+03;1.9068969633842660e+03;1.9068967285156250e+03;1.9068968053938943e+03;1.9068916015625000e+03
0;137000000;2.3184533584576161e+03;2.3184545898437500e+03;2.3184533584576207e+03;2.3184535246922560e+03;2.3184543457031250e+03;2.3184533584576156e+03;2.3184482421875000e+03
0;139000000;2.1294868737843362e+03;2.1294868164062500e+03;2.1294868737843417e+03;2.1294870285963102e+03;2.1294853515625000e+03;2.1294868737843353e+03;2.1294819335937500e+03
0;141000000;1.9244730223221795e+03;1.9244744873046875e+03;1.9244730223221793e+03;1.9244731701818177e+03;1.9244739990234375e+03;1.9244730223221754e+03;1.9244688720703125e+03
0;143000000;2.0974021801413446e+03;2.0974030761718750e+03;2.0974021801413437e+03;2.0974023366445626e+03;2.0974023437500000e+03;2.0974021801413483e+03;2.0973974609375000e+03
0;145000000;2.2723155537349467e+03;2.2723156738281250e+03;2.2723155537349444e+03;2.2723157247157142e+03;2.2723178710937500e+03;2.2723155537349430e+03;2.2723115234375000e+03
0;147000000;1.7543982032320132e+03;1.7543999023437500e+03;1.7543982032320150e+03;1.7543983404983985e+03;1.7543969726562500e+03;1.7543982032320100e+03;1.7543928222656250e+03
0;149000000;1.5359382571978285e+03;1.5359382324218750e+03;1.5359382571978201e+03;1.5359383838529611e+03;1.5359394531250000e+03;1.5359382571978181e+03;1.5359338378906250e+03
0;151000000;2.2168006911760062e+03;2.2168027343750000e+03;2.2168006911760122e+03;2.2168008270325763e+03;2.2168010253906250e+03;2.2168006911760076e+03;2.2167971191406250e+03
0;153000000;3.0925145923043438e+03;3.0925148925781250e+03;3.0925145923043483e+03;3.0925147327899404e+03;3.0925146484375000e+03;3.0925145923043460e+03;3.0925107421875000e+03
0;155000000;2.5110722238046496e+03;2.5110722656250000e+03;2.5110722238046487e+03;2.5110723518154950e+03;2.5110720214843750e+03;2.5110722238046455e+03;2.5110690917968750e+03
0;157000000;1.8421805082621868e+03;1.8421809082031250e+03;1.8421805082621845e+03;1.8421806495182552e+03;1.8421813964843750e+03;1.8421805082621802e+03;1.8421772460937500e+03
0;159000000;1.9140743015466821e+03;1.9140759277343750e+03;1.9140743015466880e+03;1.9140744880055731e+03;1.9140759277343750e+03;1.9140743015466819e+03;1.9140700683593750e+03
0;161000000;2.8956938999148924e+03;2.8956958007812500e+03;2.8956938999148933e+03;2.8956940820513087e+03;2.8956979980468750e+03;2.8956938999148888e+03;2.8956904296875000e+03
0;163000000;3.0310959732384654e+03;3.0310976562500000e+03;3.0310959732384604e+03;3.0310961492740489e+03;3.0310981445312500e+03;3.0310959732384599e+03;3.0310939941406250e+03
0;165000000;3.5090514558363452e+03;3.5090527343750000e+03;3.5090514558363498e+03;3.5090516413296546e+03;3.5090541992187500e+03;3.5090514558363438e+03;3.5090478515625000e+03
0;167000000;2.9854257388033434e+03;2.9854277343750000e+03;2.9854257388033448e+03;2.9854259103928230e+03;2.9854272460937500e+03;2.9854257388033420e+03;2.9854228515625000e+03
0;169000000;2.5543395096717254e+03;2.5543408203125000e+03;2.5543395096717236e+03;2.5543396535623888e+03;2.5543403320312500e+03;2.5543395096717181e+03;2.5543364257812500e+03
0;171000000;3.1687408244289604e+03;3.1687456054687500e+03;3.1687408244289627e+03;3.1687409681492732e+03;3.1687443847656250e+03;3.1687408244289554e+03;3.1687375488281250e+03
0;173000000;3.0249167951559243e+03;3.0249145507812500e+03;3.0249167951559234e+03;3.0249169190414318e+03;3.0249167480468750e+03;3.0249167951559166e+03;3.0249130859375000e+03
0;175000000;2.4277609195672517e+03;2.4277626953125000e+03;2.4277609195672530e+03;2.4277610524668999e+03;2.4277646484375000e+03;2.4277609195672476e+03;2.4277583007812500e+03
0;177000000;1.9841656878294027e+03;1.9841656494140625e+03;1.9841656878294004e+03;1.9841658109613750e+03;1.9841676025390625e+03;1.9841656878294020e+03;1.9841611328125000e+03
0;179000000;2.1811737245159347e+03;2.1811730957031250e+03;2.1811737245159311e+03;2.1811738760130156e+03;2.1811772460937500e+03;2.1811737245159252e+03;2.1811694335937500e+03
0;181000000;2.0156881703020299e+03;2.0156931152343750e+03;2.0156881703020210e+03;2.0156883654365165e+03;2.0156936035156250e+03;2.0156881703020176e+03;2.0156835937500000e+03
0;183000000;1.7798515833445781e+03;1.7798511962890625e+03;1.7798515833445726e+03;1.7798517783782600e+03;1.7798557128906250e+03;1.7798515833445665e+03;1.7798470458984375e+03
0;185000000;2.0318200952789473e+03;2.0318223876953125e+03;2.0318200952789443e+03;2.0318202844764737e+03;2.0318238525390625e+03;2.0318200952789380e+03;2.0318156738281250e+03
0;187000000;2.1807993994307826e+03;2.1808010253906250e+03;2.1807993994307822e+03;2.1807995731099254e+03;2.1808012695312500e+03;2.1807993994307699e+03;2.1807934570312500e+03
0;189000000;1.9071422769303970e+03;1.9071451416015625e+03;1.9071422769303961e+03;1.9071424450835866e+03;1.9071448974609375e+03;1.9071422769303838e+03;1.9071368408203125e+03
0;191000000;1.1473083953885998e+03;1.1473070068359375e+03;1.1473083953886028e+03;1.1473085607360308e+03;1.1473103027343750e+03;1.1473083953885880e+03;1.1473034667968750e+03
0;193000000;1.3477822784112961e+03;1.3477849121093750e+03;1.3477822784112941e+03;1.3477824367372473e+03;1.3477856445312500e+03;1.3477822784112855e+03;1.3477774658203125e+03
0;195000000;9.0269747405599344e+02;9.0270001220703125e+02;9.0269747405598514e+02;9.0269762358470086e+02;9.0269952392578125e+02;9.0269747405598423e+02;9.0269165039062500e+02
0;197000000;1.0437552069712115e+03;1.0437532958984375e+03;1.0437552069712119e+03;1.0437553739693180e+03;1.0437563476562500e+03;1.0437552069712019e+03;1.0437496337890625e+03
0;199000000;1.5050508688052896e+03;1.5050522460937500e+03;1.5050508688052901e+03;1.5050510280305216e+03;1.5050513916015625e+03;1.5050508688052832e+03;1.5050451660156250e+03
0;201000000;1.3232905893256388e+03;1.3232947998046875e+03;1.3232905893256373e+03;1.3232907231552936e+03;1.3232941894531250e+03;1.3232905893256325e+03;1.3232844238281250e+03
0;203000000;1.6285329106557365e+03;1.6285350341796875e+03;1.6285329106557276e+03;1.6285330307973522e+03;1.6285323486328125e+03;1.6285329106557210e+03;1.6285275878906250e+03
0;205000000;3.0428267299086579e+03;3.0428278808593750e+03;3.0428267299086579e+03;3.0428268201471847e+03;3.0428261718750000e+03;3.0428267299086483e+03;3.0428208007812500e+03
0;207000000;3.3579834245520474e+03;3.3579846191406250e+03;3.3579834245520460e+03;3.3579835137039081e+03;3.3579890136718750e+03;3.3579834245520374e+03;3.3579770507812500e+03
0;209000000;3.3971924577679711e+03;3.3971950683593750e+03;3.3971924577679715e+03;3.3971925560270433e+03;3.3971950683593750e+03;3.3971924577679633e+03;3.3971867675781250e+03
0;211000000;3.3335216915395481e+03;3.3335219726562500e+03;3.3335216915395526e+03;3.3335217923097321e+03;3.3335229492187500e+03;3.3335216915395422e+03;3.3335146484375000e+03
0;213000000;4.2406667199150652e+03;4.2406689453125000e+03;4.2406667199150679e+03;4.2406668217274191e+03;4.2406669921875000e+03;4.2406667199150652e+03;4.2406591796875000e+03
0;215000000;4.7285453290385949e+03;4.7285498046875000e+03;4.7285453290385904e+03;4.7285454410918819e+03;4.7285454101562500e+03;4.7285453290385885e+03;4.7285390625000000e+03
0;217000000;5.3403192266961478e+03;5.3403203125000000e+03;5.3403192266961496e+03;5.3403193591610425e+03;5.3403198242187500e+03;5.3403192266961505e+03;5.3403129882812500e+03
0;219000000;5.1181722811850450e+03;5.1181787109375000e+03;5.1181722811850523e+03;5.1181724062345302e+03;5.1181713867187500e+03;5.1181722811850377e+03;5.1181640625000000e+03
0;221000000;4.8758161028641080e+03;4.8758203125000000e+03;4.8758161028641116e+03;4.8758162067929416e+03;4.8758203125000000e+03;4.8758161028641052e+03;4.8758090820312500e+03
0;223000000;5.0172825316803655e+03;5.0172856445312500e+03;5.0172825316803674e+03;5.0172826435346869e+03;5.0172905273437500e+03;5.0172825316803601e+03;5.0172763671875000e+03
0;225000000;4.0252740423904393e+03;4.0252766113281250e+03;4.0252740423904356e+03;4.0252741781615132e+03;4.0252785644531250e+03;4.0252740423904324e+03;4.0252673339843750e+03
0;227000000;3.5722110690610320e+03;3.5722109375000000e+03;3.5722110690610375e+03;3.5722112047696169e+03;3.5722109375000000e+03;3.5722110690610220e+03;3.5722036132812500e+03
0;229000000;3.0217678621438954e+03;3.0217663574218750e+03;3.0217678621438981e+03;3.0217680126791793e+03;3.0217670898437500e+03;3.0217678621438822e+03;3.0217626953125000e+03
0;231000000;2.8291192351713389e+03;2.8291181640625000e+03;2.8291192351713416e+03;2.8291193786480958e+03;2.8291196289062500e+03;2.8291192351713285e+03;2.8291145019531250e+03
0;233000000;2.8886501212488579e+03;2.8886523437500000e+03;2.8886501212488611e+03;2.8886502629646429e+03;2.8886508789062500e+03;2.8886501212488470e+03;2.8886459960937500e+03
0;235000000;3.0667458235819404e+03;3.0667504882812500e+03;3.0667458235819408e+03;3.0667459882871685e+03;3.0667480468750000e+03;3.0667458235819254e+03;3.0667412109375000e+03
0;237000000;2.0561500438560538e+03;2.0561545410156250e+03;2.0561500438560520e+03;2.0561502186234547e+03;2.0561542968750000e+03;2.0561500438560379e+03;2.0561445312500000e+03
0;239000000;2.0033956685792555e+03;2.0033991699218750e+03;2.0033956685792562e+03;2.0033958484896643e+03;2.0033974609375000e+03;2.0033956685792416e+03;2.0033906250000000e+03
0;241000000;2.5505924755403739e+03;2.5505939941406250e+03;2.5505924755403785e+03;2.5505926515462338e+03;2.5505952148437500e+03;2.5505924755403657e+03;2.5505878906250000e+03
0;243000000;1.9789749400510357e+03;1.9789769287109375e+03;1.9789749400510368e+03;1.9789750660934096e+03;1.9789774169921875e+03;1.9789749400510241e+03;1.9789709472656250e+03
0;245000000;1.9041104324486494e+03;1.9041120605468750e+03;1.9041104324486480e+03;1.9041105475554850e+03;1.9041123046875000e+03;1.9041104324486398e+03;1.9041068115234375e+03
0;247000000;1.9533143532879287e+03;1.9533175048828125e+03;1.9533143532879260e+03;1.9533144625583320e+03;1.9533184814453125e+03;1.9533143532879099e+03;1.9533106689453125e+03
0;249000000;1.6145076883558975e+03;1.6145126953125000e+03;1.6145076883559004e+03;1.6145077845538372e+03;1.6145111083984375e+03;1.6145076883558834e+03;1.6145039062500000e+03
0;251000000;1.3933998844081179e+03;1.3934027099609375e+03;1.3933998844081204e+03;1.3933999548020768e+03;1.3933997802734375e+03;1.3933998844081059e+03;1.3933958740234375e+03
0;253000000;1.3167981227973135e+03;1.3168013916015625e+03;1.3167981227973107e+03;1.3167981976254198e+03;1.3167995605468750e+03;1.3167981227973023e+03;1.3167941894531250e+03
0;255000000;1.0078425685505115e+03;1.0078486328125000e+03;1.0078425685505101e+03;1.0078426321495924e+03;1.0078485107421875e+03;1.0078425685504967e+03;1.0078386230468750e+03
0;257000000;6.6806408510444169e+02;6.6806341552734375e+02;6.6806408510444430e+02;6.6806414624298418e+02;6.6806628417968750e+02;6.6806408510443521e+02;6.6806103515625000e+02
0;259000000;1.0601805235491668e+03;1.0601795654296875e+03;1.0601805235491681e+03;1.0601806017537785e+03;1.0601804199218750e+03;1.0601805235491554e+03;1.0601767578125000e+03
0;261000000;1.5072545599283346e+03;1.5072568359375000e+03;1.5072545599283333e+03;1.5072546418563097e+03;1.5072586669921875e+03;1.5072545599283185e+03;1.5072507324218750e+03
0;263000000;1.4841832062666042e+03;1.4841854248046875e+03;1.4841832062666058e+03;1.4841832668210748e+03;1.4841842041015625e+03;1.4841832062665915e+03;1.4841791992187500e+03
0;265000000;9.3014531841489384e+02;9.3014385986328125e+02;9.3014531841489475e+02;9.3014538036515296e+02;9.3014404296875000e+02;9.3014531841488815e+02;9.3014306640625000e+02
0;267000000;1.3430754292605211e+03;1.3430761718750000e+03;1.3430754292605241e+03;1.3430754814838886e+03;1.3430734863281250e+03;1.3430754292605072e+03;1.3430723876953125e+03
0;269000000;1.3620288186357827e+03;1.3620300292968750e+03;1.3620288186357814e+03;1.3620288700119045e+03;1.3620307617187500e+03;1.3620288186357716e+03;1.3620258789062500e+03
0;271000000;1.6714328335962152e+03;1.6714381103515625e+03;1.6714328335962100e+03;1.6714328955786243e+03;1.6714346923828125e+03;1.6714328335962014e+03;1.6714299316406250e+03
0;273000000;1.9693990753801022e+03;1.9694019775390625e+03;1.9693990753801036e+03;1.9693991374659795e+03;1.9694044189453125e+03;1.9693990753800977e+03;1.9693962402343750e+03
0;275000000;1.8086541049391644e+03;1.8086558837890625e+03;1.8086541049391644e+03;1.8086541945217696e+03;1.8086553955078125e+03;1.8086541049391481e+03;1.8086513671875000e+03
0;277000000;1.2997149760890786e+03;1.2997199707031250e+03;1.2997149760890836e+03;1.2997150944032605e+03;1.2997163085937500e+03;1.2997149760890707e+03;1.2997131347656250e+03
0;279000000;1.9867211270087134e+03;1.9867250976562500e+03;1.9867211270087075e+03;1.9867212326718484e+03;1.9867238769531250e+03;1.9867211270087009e+03;1.9867197265625000e+03
0;281000000;2.7673654632326648e+03;2.7673693847656250e+03;2.7673654632326657e+03;2.7673655712285777e+03;2.7673696289062500e+03;2.7673654632326561e+03;2.7673635253906250e+03
0;283000000;3.1967544193084332e+03;3.1967568359375000e+03;3.1967544193084373e+03;3.1967545554766425e+03;3.1967570800781250e+03;3.1967544193084323e+03;3.1967529296875000e+03
0;285000000;3.3559561202011537e+03;3.3559570312500000e+03;3.3559561202011587e+03;3.3559562627638029e+03;3.3559562988281250e+03;3.3559561202011469e+03;3.3559548339843750e+03
0;287000000;3.0976819768894602e+03;3.0976835937500000e+03;3.0976819768894575e+03;3.0976821171998167e+03;3.0976833496093750e+03;3.0976819768894575e+03;3.0976809082031250e+03
0;289000000;2.7851485469346567e+03;2.7851499023437500e+03;2.7851485469346617e+03;2.7851487003492775e+03;2.7851496582031250e+03;2.7851485469346471e+03;2.7851472167968750e+03
0;291000000;2.2514624310678505e+03;2.2514638671875000e+03;2.2514624310678450e+03;2.2514625786424485e+03;2.2514648437500000e+03;2.2514624310678323e+03;2.2514609375000000e+03
0;293000000;3.0369660286923681e+03;3.0369697265625000e+03;3.0369660286923613e+03;3.0369661824174659e+03;3.0369643554687500e+03;3.0369660286923613e+03;3.0369636230468750e+03
0;295000000;3.2045435876600482e+03;3.2045466308593750e+03;3.2045435876600450e+03;3.2045437399760108e+03;3.2045449218750000e+03;3.2045435876600327e+03;3.2045441894531250e+03
0;297000000;3.2247810952440354e+03;3.2247814941406250e+03;3.2247810952440395e+03;3.2247812481368255e+03;3.2247841796875000e+03;3.2247810952440323e+03;3.2247827148437500e+03
0;299000000;3.6659391175158562e+03;3.6659418945312500e+03;3.6659391175158557e+03;3.6659392784316710e+03;3.6659433593750000e+03;3.6659391175158571e+03;3.6659377441406250e+03
0;301000000;3.9734999630235698e+03;3.9735002441406250e+03;3.9734999630235725e+03;3.9735001221087896e+03;3.9735007324218750e+03;3.9734999630235693e+03;3.9735004882812500e+03
0;303000000;3.9175275384366364e+03;3.9175297851562500e+03;3.9175275384366373e+03;3.9175277121221193e+03;3.9175322265625000e+03;3.9175275384366341e+03;3.9175263671875000e+03
