Vector Size;DOT fp64;DOT fp32;DOT Acc<fp64, fp64>;DOT Acc<fp64, fp32>;DOT Acc<fp32, fp32>;CUBLAS DOT fp64;CUBLAS DOT fp32;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
41000000;9.8303997516632080e-01;2.3244799673557281e-01;9.0521597862243652e-01;7.1475201845169067e-01;2.3142400383949280e-01;4.6796798706054688e-01;2.5292798876762390e-01;0.0000000000000000e+00;1.1734225884337569e-06;3.0130739953915909e-15;4.8098467374467077e-08;4.8015182393545664e-07;1.5782768547289285e-15;2.9014902550709919e-07
43000000;1.0137599706649780e+00;2.4371199309825897e-01;9.2979198694229126e-01;7.3011201620101929e-01;2.4268800020217896e-01;4.8947200179100037e-01;2.6521599292755127e-01;0.0000000000000000e+00;7.5532124553933243e-07;1.3830866253681403e-15;3.2765724633179225e-08;4.2036546952662757e-07;1.3830866253681403e-15;1.2782267602936669e-08
45000000;1.0014719963073730e+00;2.5497600436210632e-01;8.9804798364639282e-01;7.2396802902221680e-01;2.5497600436210632e-01;5.1097601652145386e-01;2.7750399708747864e-01;0.0000000000000000e+00;3.4576004748836103e-07;1.5476443543843633e-15;3.8031891175453850e-08;9.8490253671142591e-07;1.1904956572187410e-16;9.0103051799135096e-08
47000000;9.8406398296356201e-01;2.6521599292755127e-01;8.9292800426483154e-01;7.1987199783325195e-01;2.6726400852203369e-01;5.3350400924682617e-01;2.8876799345016479e-01;0.0000000000000000e+00;8.9937691997327637e-07;1.9732782763594518e-16;3.8136030414909813e-08;5.8155820761561029e-07;5.9198348290783554e-16;2.6595835867149925e-07
49000000;1.0045440196990967e+00;2.7852800488471985e-01;8.5401600599288940e-01;7.1679997444152832e-01;2.7750399708747864e-01;5.5603200197219849e-01;3.0105599761009216e-01;0.0000000000000000e+00;9.0416370441323924e-08;8.2522913779457088e-16;3.0959330167895773e-08;7.1067449818476685e-07;2.1455957582658845e-15;1.7902467440467291e-07
51000000;9.0112000703811646e-01;2.8876799345016479e-01;8.0486398935317993e-01;7.1884799003601074e-01;2.8979200124740601e-01;5.7753598690032959e-01;3.1334400177001953e-01;0.0000000000000000e+00;4.5309476420945390e-08;1.9926842189216674e-16;4.2980075596373530e-08;1.6865336236715126e-07;1.1956105313530004e-15;4.5309476420945390e-08
53000000;8.0998402833938599e-01;3.0105599761009216e-01;8.1203198432922363e-01;7.1679997444152832e-01;3.0208000540733337e-01;5.9903997182846069e-01;3.2460799813270569e-01;0.0000000000000000e+00;1.4681466417601808e-06;1.9765512614470564e-16;8.9645787309852595e-08;1.8926077930993134e-06;2.1742063875917620e-15;1.2358267576156654e-07
55000000;8.2943999767303467e-01;3.1027200818061829e-01;8.2841598987579346e-01;7.3113602399826050e-01;3.1129598617553711e-01;6.2156802415847778e-01;3.3689600229263306e-01;0.0000000000000000e+00;5.9441106748644906e-08;9.1347240666399806e-15;5.0640082459587588e-07;5.1223209285234280e-06;4.3088321069056512e-15;1.7250074752289542e-06
57000000;8.4582400321960449e-01;3.2051199674606323e-01;8.4275197982788086e-01;7.4649602174758911e-01;3.2051199674606323e-01;6.4614397287368774e-01;3.5020801424980164e-01;0.0000000000000000e+00;4.3373464264706161e-07;4.8926051981999966e-15;1.2266201295974416e-07;3.6461102646775705e-07;2.4463025990999983e-15;8.8116561750538851e-08
59000000;8.6015999317169189e-01;3.3177599310874939e-01;8.5913598537445068e-01;7.4035197496414185e-01;3.3280000090599060e-01;6.6560000181198120e-01;3.6147201061248779e-01;0.0000000000000000e+00;6.2899044584679836e-06;6.6218460392228616e-15;3.0107243958833854e-07;2.1423151825666240e-06;5.3342648649295278e-15;1.7473066800998278e-06
61000000;8.6732798814773560e-01;3.4303998947143555e-01;8.7654399871826172e-01;7.3523199558258057e-01;3.4303998947143555e-01;6.8607997894287109e-01;3.7273600697517395e-01;0.0000000000000000e+00;3.6895911696539614e-06;1.8802878683095498e-14;5.3724447445716590e-07;2.4056230549085790e-07;1.5512374913553785e-14;6.6117558160830958e-07
63000000;8.8268798589706421e-01;3.5430398583412170e-01;8.8985598087310791e-01;7.2908800840377808e-01;3.5532799363136292e-01;7.1065598726272583e-01;3.8502401113510132e-01;0.0000000000000000e+00;1.0309128194584045e-06;1.0440349341651936e-14;9.9250483148243667e-08;8.5470913228069127e-08;4.7799189756960664e-15;1.7939348497330880e-08
65000000;8.9702397584915161e-01;3.6659198999404907e-01;9.0419197082519531e-01;7.3011201620101929e-01;3.6659198999404907e-01;7.3318397998809814e-01;3.9731198549270630e-01;0.0000000000000000e+00;5.1182435649902650e-06;3.1439053728509917e-15;3.3699267035254575e-08;4.6962757287992115e-06;2.6199211440424928e-15;2.6561344879315548e-07
67000000;9.1033601760864258e-01;3.7683200836181641e-01;9.1340798139572144e-01;7.2703999280929565e-01;3.7683200836181641e-01;7.5571197271347046e-01;4.0857601165771484e-01;0.0000000000000000e+00;1.5452019010489719e-06;3.7711716929311860e-15;2.7772774854899627e-08;8.3062576478101319e-07;8.8733451598380849e-16;3.6033446233225146e-07
69000000;9.1545599699020386e-01;3.8809600472450256e-01;9.2467200756072998e-01;7.4137598276138306e-01;3.8809600472450256e-01;7.7926397323608398e-01;4.2086398601531982e-01;0.0000000000000000e+00;1.6987128584168323e-06;1.1068775677434452e-15;1.9566901811143007e-08;1.4015876737834497e-06;1.5219566556472371e-15;9.7569532251175966e-09
