Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
115000000;0.0000000000000000e+00;1.1194220644134711e-06;8.1842854619467633e-16;2.6975460184151993e-08;6.6582657415809435e-07;1.9407799089448117e-15;8.1754799616759065e-08
117000000;0.0000000000000000e+00;8.3640503575156990e-07;1.4321032778306567e-15;1.6130505519144467e-08;8.0240076829502641e-07;1.4642736088302547e-15;3.0665470468867206e-07
119000000;0.0000000000000000e+00;4.5459207779700899e-07;1.8481548098767983e-15;1.9325129606265176e-08;7.1581065762852450e-07;1.4393883079416239e-15;1.2517380446220712e-07
121000000;0.0000000000000000e+00;7.4656765673402622e-07;8.5567940979885076e-16;4.6079466631109163e-08;1.2799688226427072e-06;9.6466921379560513e-16;2.4864544124916594e-07
123000000;0.0000000000000000e+00;9.6908354607016735e-07;1.2687557714808336e-15;4.3286210647567900e-08;2.9012635232325495e-07;1.1920480017144488e-15;2.2207000169405475e-07
125000000;0.0000000000000000e+00;8.5563272857443068e-07;1.0973151886939910e-15;5.0080063310052466e-08;1.0345655642881369e-06;2.7965835046452090e-15;2.2278447964867370e-07
127000000;0.0000000000000000e+00;4.2826430849767067e-07;1.0130183773930268e-15;2.2281132014303093e-08;4.0663935967346642e-07;1.3245185351356726e-15;1.9685589930916282e-07
129000000;0.0000000000000000e+00;7.2511998942968228e-07;8.2830079258281178e-16;2.4507405528862318e-08;5.4885585599321093e-07;1.5313675576354264e-15;2.5012178548025925e-07
131000000;0.0000000000000000e+00;1.6421704226111700e-06;1.1921092200647155e-15;2.1156443525735384e-08;1.2076604642353471e-06;1.3259775538279187e-15;3.6525518994902556e-07
133000000;0.0000000000000000e+00;9.0989949427118472e-07;1.1536904459658090e-15;3.4930088493746031e-08;9.9004749919231108e-07;2.0920568061183122e-15;2.3297544350383590e-07
135000000;0.0000000000000000e+00;1.6294047540469664e-06;1.1650984388686242e-15;5.3058794855226998e-08;1.3746783773530979e-06;2.5791394212301446e-15;6.8321534586308470e-07
137000000;0.0000000000000000e+00;7.4193314253372561e-07;8.1511978598818077e-16;6.9359578082504342e-08;1.8534317247819194e-06;3.4295616417683139e-15;3.5822003172872197e-07
139000000;0.0000000000000000e+00;1.4897611883300523e-06;2.8011815874830596e-15;4.5804927949089054e-08;1.7270894389731548e-06;3.1499026629997103e-15;4.6904342321958985e-07
141000000;0.0000000000000000e+00;2.0416978324798586e-06;2.2262872004902706e-15;4.1374811447544761e-08;9.0711976700045283e-07;3.3251777277373700e-15;2.6497452869242644e-07
143000000;0.0000000000000000e+00;1.1470889371783449e-06;1.6748271741778308e-15;5.6105053691058327e-08;1.0451687127697905e-06;3.3257324722072715e-15;3.5326446170295297e-07
145000000;0.0000000000000000e+00;2.6270087147475824e-06;3.6236339764733967e-15;5.9690678353323328e-08;1.1992085264224984e-06;5.6717798852882719e-15;5.9998561763734655e-07
147000000;0.0000000000000000e+00;1.4659754346277254e-06;2.2232843292218957e-15;2.0218554825546541e-08;1.6326187547650790e-06;4.5696065495185838e-15;6.6463530954633194e-07
149000000;0.0000000000000000e+00;2.0019488993196574e-06;2.5570354832735166e-15;7.4044793546426423e-08;1.6028877807564958e-06;1.5319245347996773e-15;8.3339933519709722e-07
151000000;0.0000000000000000e+00;2.3070283651971626e-06;4.0987883257708417e-15;7.0308176812178415e-08;9.7172253227718025e-07;1.5780510766818813e-15;1.8477956070372633e-06
153000000;0.0000000000000000e+00;9.5594795766287701e-07;1.7249999019191395e-15;2.1264134691698110e-08;1.6003258771191027e-06;4.7552038188568101e-15;8.6497303184994407e-07
155000000;0.0000000000000000e+00;1.7520007339384068e-06;1.6347450273143091e-15;3.3882212279653341e-08;2.0401635804356324e-06;2.6954456691531598e-15;1.0133540019461528e-06
157000000;0.0000000000000000e+00;5.5220509804678846e-07;1.5720994940480486e-15;2.6464128193127677e-08;7.4936049953104068e-07;2.6604634921822247e-15;6.1385820056646890e-07
159000000;0.0000000000000000e+00;1.0254036936905787e-06;2.4612104487040762e-15;3.0985650259700015e-08;1.3026275696213433e-06;2.4476980257016960e-15;5.5618144916756261e-07
161000000;0.0000000000000000e+00;1.5604123265236950e-06;1.6742701276360715e-15;2.2502304413429095e-08;1.3808237715477583e-06;1.9961717202475946e-15;1.0462141905857867e-06
163000000;0.0000000000000000e+00;8.0597331858399743e-07;2.0824051695793604e-15;1.9634577233485357e-08;7.1560765359316986e-07;2.7830863802496633e-15;5.6860069089005048e-07
165000000;0.0000000000000000e+00;1.0868271710839561e-06;2.3566549332738284e-15;2.2131448532743654e-08;1.2657610652154334e-06;1.7642897529720098e-15;5.6961344733012176e-07
167000000;0.0000000000000000e+00;1.2056560229718838e-06;1.8208692912694997e-15;3.6017870034132348e-08;1.2816771365581769e-06;1.9473996693581754e-15;3.7938683852947005e-07
169000000;0.0000000000000000e+00;1.2572835187052224e-06;1.7685948110202539e-15;3.3427268730083517e-08;1.4180371803658829e-06;1.9667721734035019e-15;5.3665609733793837e-07
171000000;0.0000000000000000e+00;9.1442728992308071e-07;1.7868039436230838e-15;5.6530792516822875e-08;1.0822941719983062e-06;1.2901466145616711e-15;1.0600852972391608e-06
173000000;0.0000000000000000e+00;1.1859812337910514e-06;5.3064395739317794e-16;3.5674145799703018e-08;6.7274948730120659e-07;1.7570314355056979e-15;8.7639807781644807e-07
175000000;0.0000000000000000e+00;4.6098072194986832e-07;5.8282952867069141e-16;3.5414749146528566e-08;7.6118098598053526e-07;1.7959836645456475e-15;8.4020827409151849e-07
177000000;0.0000000000000000e+00;3.6303579222726083e-07;1.0593309675388423e-15;3.4924047041860905e-08;6.6029136777660616e-07;2.5672354716002540e-15;1.1791723896840301e-06
179000000;0.0000000000000000e+00;1.5142070588784420e-06;1.7935608598291581e-15;4.7239307616479174e-08;9.2047933698103612e-07;2.8514511163917360e-15;9.9608759450664977e-07
181000000;0.0000000000000000e+00;7.5607236852259686e-07;2.5672258174731977e-15;1.2229475152893913e-08;6.3179977642909245e-07;2.4753252821605859e-15;9.3964730840665083e-07
183000000;0.0000000000000000e+00;1.3107644502380910e-06;8.8211024755809941e-16;1.4643094782353969e-08;4.5088541098018505e-07;3.0949715506237996e-15;1.3992740347388142e-06
185000000;0.0000000000000000e+00;2.3047353298980915e-06;1.7226731818768207e-15;3.3853406935121855e-08;1.4242361670577069e-06;2.2231802432256376e-15;2.4021380391961231e-06
187000000;0.0000000000000000e+00;1.2323786702060816e-06;1.1308961958176598e-15;3.2954746560132470e-08;1.5344430615310502e-06;1.8493558837244053e-15;1.7439585241335009e-06
189000000;0.0000000000000000e+00;3.5402669552082959e-06;4.5311811714343126e-15;4.8950144063055096e-08;2.3674462810415284e-06;6.9959967853876706e-15;3.4271334359393604e-06
191000000;0.0000000000000000e+00;3.5095398353267148e-06;5.4707803452784948e-15;6.9100072156322564e-08;1.5132008722532594e-06;2.7055495537402649e-15;4.2088208653365499e-06
193000000;0.0000000000000000e+00;6.4280870560925121e-06;9.4496987225893562e-15;8.5593530580578770e-08;6.0969208257503946e-06;8.7812247612149833e-15;1.5878052247952414e-05
195000000;0.0000000000000000e+00;1.0480263828999214e-06;4.8616229933636656e-15;7.8067950598989181e-08;1.8352007804536726e-06;7.2269875479710489e-15;3.6041602372582843e-06
197000000;0.0000000000000000e+00;5.5024743631379568e-06;8.7108569855875730e-15;9.8734561064088180e-08;9.4557448235787459e-06;1.8275739845522167e-14;2.1504169732295509e-05
199000000;0.0000000000000000e+00;3.4393567591451925e-06;3.6994831671848064e-15;1.2291899422571315e-07;3.1221391987670072e-06;1.1968721890613644e-14;9.8575192851084325e-06
201000000;0.0000000000000000e+00;3.4037113913541399e-06;3.8714530699691229e-15;5.4125303438851665e-08;5.9915760005875610e-06;8.0236118027696858e-15;4.2688840285378481e-06
203000000;0.0000000000000000e+00;1.7108248143981265e-06;4.6590451087722302e-15;5.0779835355342305e-08;1.7352426175815422e-06;4.2720944430070395e-15;4.5982383416726411e-06
205000000;0.0000000000000000e+00;2.3526957761310049e-06;2.4786858405340541e-15;4.7125581391829497e-08;1.9661114245543264e-06;4.9158437461643642e-15;4.6680586072895681e-06
207000000;0.0000000000000000e+00;1.0912102350956533e-06;1.4666328577270012e-15;3.5192823538502926e-08;1.8410944114451321e-06;1.9339322995791331e-15;3.5607735723839936e-06
209000000;0.0000000000000000e+00;1.3396313362237145e-06;2.4036493610275856e-15;2.5607271726732732e-08;9.3262234903433590e-07;2.9382850900319402e-15;1.8431506060340113e-06
211000000;0.0000000000000000e+00;1.3563063684236273e-06;1.4018517648908822e-15;3.0687892754915251e-08;9.5102131671770786e-07;4.0776681466610833e-15;2.0311238810450961e-06
213000000;0.0000000000000000e+00;1.2626774905721943e-06;1.4488877363412310e-15;2.0583153417310216e-08;8.3820054885451940e-07;1.7609346879822024e-15;1.6670969371102980e-06
215000000;0.0000000000000000e+00;8.7081430848258697e-07;1.5362169591308026e-15;2.4043851894687691e-08;6.0098048634773084e-07;2.7160842814100981e-15;2.2435914959083147e-06
217000000;0.0000000000000000e+00;1.2113266530112390e-06;9.3272320692634204e-16;2.8857725847890430e-08;8.4007176729678783e-07;2.0651579974495750e-15;1.4081093725359658e-06
219000000;0.0000000000000000e+00;7.1494919588244747e-07;2.2840470315563901e-15;2.1309491474880079e-08;8.8753431634895676e-07;4.2684579454563840e-15;1.4645506054281453e-06
221000000;0.0000000000000000e+00;1.3203685814587939e-06;1.3359925339220825e-15;3.5181002313519461e-08;1.2481282454034082e-06;1.0613395473614956e-15;1.8944286755047573e-06
223000000;0.0000000000000000e+00;3.0711058367497128e-07;1.3255803052034094e-15;2.4277556451257396e-08;6.2641865141384298e-07;8.1938556233044145e-16;1.5573154379203744e-06
225000000;0.0000000000000000e+00;9.4616878683394353e-07;8.7242165091017744e-16;4.5387995716843784e-09;3.7822895436361529e-07;2.0337067313131657e-15;1.4268172909492119e-06
227000000;0.0000000000000000e+00;4.6845806861943957e-07;1.0422156647405636e-15;2.8875578686450937e-08;4.1698152633390107e-07;1.7664897072934976e-15;1.5951608511088314e-06
229000000;0.0000000000000000e+00;6.8000157115935012e-07;3.3050430777000708e-16;2.5055127507570590e-08;6.1667457130441172e-07;2.9619797529536539e-15;1.3785704572015719e-06
231000000;0.0000000000000000e+00;3.9832755000207338e-07;1.3879791773895010e-15;3.5947692506675700e-08;8.3074671349742199e-07;1.9242753024789751e-15;1.3376455948917162e-06
233000000;0.0000000000000000e+00;4.0887339891896449e-07;1.1048395580813817e-15;2.6137686423976768e-08;7.0545545159520564e-07;2.3089708419833762e-15;1.3226983831694115e-06
235000000;0.0000000000000000e+00;6.5031546107228824e-07;7.5459981757786019e-16;3.2383168705025617e-08;7.5116988741450080e-07;2.9379714466338718e-15;1.6719465209034443e-06
237000000;0.0000000000000000e+00;5.9264384828297949e-07;1.0598346435273466e-15;2.1949249140257810e-08;9.1407777148094086e-07;1.9295116551655572e-15;1.6479829318527690e-06
239000000;0.0000000000000000e+00;4.7723008969725417e-07;1.6922276748191898e-15;1.7434253730849587e-08;4.5282788080103784e-07;2.9252338907264294e-15;1.6153419122986571e-06
241000000;0.0000000000000000e+00;6.3971986319589939e-07;1.5022600158753900e-15;2.0109390219565945e-08;5.9761070362451398e-07;1.9587657614939007e-15;1.6052631257202159e-06
243000000;0.0000000000000000e+00;7.9552355446307963e-07;1.0621541459648303e-15;3.2723435975025235e-08;1.0077887628793159e-06;2.3670535956801099e-15;1.7692725174748993e-06
245000000;0.0000000000000000e+00;7.7984634616929205e-07;4.8082557952972271e-16;3.4843100330046688e-08;7.9225410323009001e-07;2.2522720895742725e-15;1.5511937834855422e-06
247000000;0.0000000000000000e+00;3.6877972825544509e-07;9.9640860758844315e-16;2.6489237810056663e-08;5.9674873461456148e-07;2.8959456110988833e-15;1.5390661097990449e-06
249000000;0.0000000000000000e+00;3.6526329864772496e-07;6.6953610097526316e-16;2.1506532309579112e-08;8.4292681391145168e-07;2.7249710370124761e-15;1.4672415861225178e-06
251000000;0.0000000000000000e+00;9.3839925732524958e-07;1.0900336499761719e-15;2.5855576438281900e-08;9.0316826470707066e-07;2.0752492224076466e-15;1.5886807716657886e-06
253000000;0.0000000000000000e+00;7.8817067362264847e-07;8.6632547147822579e-16;3.1284355904402616e-08;5.4060852671422090e-07;3.0869237457051456e-15;1.6195741819410034e-06
255000000;0.0000000000000000e+00;8.7160707110633522e-07;3.4300476929647322e-16;3.2576591751537473e-08;6.4670108147479891e-07;1.9392778844327852e-15;1.6950273148486830e-06
257000000;0.0000000000000000e+00;5.0300548379911246e-07;1.1252319457991766e-15;1.9767961420741133e-08;5.1513514854122797e-07;2.0442416947682334e-15;1.4648659440663846e-06
259000000;0.0000000000000000e+00;5.5564944260273278e-07;1.0512864470144297e-15;2.2464703832480072e-08;8.1479960079587390e-07;1.6596060085016872e-15;1.6163776243069656e-06
261000000;0.0000000000000000e+00;8.3596239357046544e-07;5.8611335190085005e-16;2.2421447785407885e-08;5.8630323031497541e-07;1.0199327166714865e-15;1.5604544132101102e-06
263000000;0.0000000000000000e+00;7.3851005160073381e-07;9.5739231683625040e-16;1.4821573974301437e-08;4.9261667287150931e-07;2.3564824870500195e-15;1.5782542138003011e-06
265000000;0.0000000000000000e+00;7.7950562379407335e-07;8.9225726113231983e-16;2.2290914640100065e-08;8.3765237729017155e-07;1.0592697499514815e-15;1.7358361960791808e-06
267000000;0.0000000000000000e+00;6.3082450635380992e-07;5.7627211374367926e-16;2.0029099461736872e-08;6.1117489361251075e-07;1.8684643153189069e-15;1.4792647529877211e-06
269000000;0.0000000000000000e+00;5.9238766471674930e-07;9.2141151530703969e-16;1.0462765146146815e-08;8.1429417333242614e-07;9.9600275240592825e-16;1.5543807424314448e-06
271000000;0.0000000000000000e+00;4.8382302235934230e-07;8.4453682516594270e-16;2.8121617101907115e-08;9.4131135385549162e-07;2.1603781993520227e-15;1.5312279521599152e-06
273000000;0.0000000000000000e+00;7.2673283336991194e-07;4.8029730548074300e-16;1.6137668685730334e-08;7.1012428378924802e-07;2.0856141480685124e-15;1.8048700594043703e-06
275000000;0.0000000000000000e+00;9.6123611527734891e-07;1.4806106494815408e-15;1.8475335927709708e-08;5.7273294096240200e-07;1.4604224970375943e-15;1.5846078409112100e-06
277000000;0.0000000000000000e+00;3.5654783130667449e-07;1.4053027749007598e-15;2.0235014768326057e-08;3.6562686058274889e-07;1.6456470701381952e-15;1.7603090541222727e-06
279000000;0.0000000000000000e+00;6.9889506255573003e-07;1.0703823957918894e-15;1.9937142489157623e-08;7.3618423193261590e-07;1.7605861581165490e-15;1.5198302140417559e-06
281000000;0.0000000000000000e+00;8.4245290920176859e-07;5.3327045859778189e-16;2.0204223425814833e-08;7.7877456426440283e-07;2.5413634747338440e-15;1.8720195947640936e-06
283000000;0.0000000000000000e+00;6.8585693676413736e-07;3.9817178324178518e-16;2.4751127701258840e-08;6.5124317172317726e-07;1.6070428244404531e-15;1.7670128787904089e-06
285000000;0.0000000000000000e+00;2.2513929908333636e-07;1.0502097975507744e-15;2.0105875604413007e-08;4.5479319162146335e-07;3.2713617059845852e-15;1.6337283635415840e-06
287000000;0.0000000000000000e+00;7.7109379097954219e-07;5.4776197832775144e-16;2.8219963996148673e-08;1.2897531483668764e-06;1.4824147102264389e-15;1.7694707063540759e-06
289000000;0.0000000000000000e+00;4.4087458141230906e-07;7.8766839132953299e-16;1.4731427744337285e-08;5.5860034552372028e-07;2.3092248095943362e-15;1.7464920148295008e-06
291000000;0.0000000000000000e+00;6.3004900832815497e-07;4.8449907553233739e-16;2.6471637659902637e-08;8.1591396266300247e-07;6.5415416719195694e-16;1.9499431285988624e-06
293000000;0.0000000000000000e+00;2.3213666661753306e-07;1.1086819970012789e-15;2.5182240756276971e-08;4.2144094459921184e-07;1.3570658948926959e-15;1.7285393386315707e-06
295000000;0.0000000000000000e+00;6.0849028636697988e-07;1.1138522952650534e-15;2.5776815170151492e-08;3.0631228244397509e-07;1.0529882677631617e-15;1.8073089817652677e-06
297000000;0.0000000000000000e+00;8.2653015111555800e-07;7.9965901222981636e-16;2.2930078944671493e-08;5.0361774869014862e-07;1.5787717113643404e-15;1.6352142334763452e-06
299000000;0.0000000000000000e+00;7.2332997744820423e-07;5.4875576104313271e-16;2.5883798811759882e-08;7.4768310306113128e-07;1.8172313886369800e-15;1.6913046317228289e-06
301000000;0.0000000000000000e+00;5.5658062036878025e-07;5.6269698446699292e-16;2.3491711428315954e-08;8.3752183651556316e-07;1.5693352104591688e-15;1.7433875303959112e-06
303000000;0.0000000000000000e+00;1.1427541229070987e-06;1.0048610073256493e-15;1.4250785253995099e-08;1.1920445722478165e-06;1.6931147199098081e-15;1.8873859618767487e-06
305000000;0.0000000000000000e+00;3.6755666382709756e-07;1.1207982669745984e-15;2.5381170376087766e-08;5.1654649722776552e-07;1.5738532137339407e-15;1.8652512476755427e-06
307000000;0.0000000000000000e+00;1.0634507938799740e-06;1.0474185668337760e-15;2.2222155364501543e-08;6.3495551794849707e-07;1.3936432946167178e-15;1.7395031980561634e-06
309000000;0.0000000000000000e+00;5.8909332363505790e-07;6.5455286396009351e-16;1.6010074247248480e-08;9.5414433414611910e-07;1.4724124820948948e-15;1.9062649918470385e-06
