Random iter; Vector Size;Result DOT fp64;Result DOT fp32;Result DOT Acc<fp64, fp64>;Result DOT Acc<fp64, fp32>;Result DOT Acc<fp32, fp32>;Result CUBLAS DOT fp64;Result CUBLAS DOT fp32
4;137000000;-1.1421047601347112e+01;-1.1421699523925781e+01;-1.1421047601347269e+01;-1.1421116227173407e+01;-1.1420142173767090e+01;-1.1421047601341911e+01;-1.1420806884765625e+01
5;137000000;-1.1957401725898644e+03;-1.1957399902343750e+03;-1.1957401725898692e+03;-1.1957402070575815e+03;-1.1957398681640625e+03;-1.1957401725898694e+03;-1.1957406005859375e+03
6;137000000;-2.2271843922090934e+03;-2.2271818847656250e+03;-2.2271843922090929e+03;-2.2271844598094517e+03;-2.2271845703125000e+03;-2.2271843922091020e+03;-2.2271835937500000e+03
7;137000000;-2.9038219261745880e+03;-2.9038249511718750e+03;-2.9038219261745876e+03;-2.9038219742190090e+03;-2.9038249511718750e+03;-2.9038219261745880e+03;-2.9038215332031250e+03
8;137000000;-4.8378040895594841e+03;-4.8377963867187500e+03;-4.8378040895594813e+03;-4.8378041320502343e+03;-4.8377998046875000e+03;-4.8378040895594877e+03;-4.8378027343750000e+03
9;137000000;-5.2225993577793179e+03;-5.2226020507812500e+03;-5.2225993577793197e+03;-5.2225994172995379e+03;-5.2225981445312500e+03;-5.2225993577793197e+03;-5.2225986328125000e+03
0;139000000;1.0916711767930090e+03;1.0916715087890625e+03;1.0916711767930140e+03;1.0916712473040873e+03;1.0916740722656250e+03;1.0916711767930090e+03;1.0916707763671875e+03
1;139000000;5.9052457479513961e+01;5.9050468444824219e+01;5.9052457479513507e+01;5.9052525137913314e+01;5.9052894592285156e+01;5.9052457479509826e+01;5.9052856445312500e+01
2;139000000;6.6728060602847870e+02;6.6728063964843750e+02;6.6728060602848166e+02;6.6728065012956085e+02;6.6727972412109375e+02;6.6728060602847927e+02;6.6727868652343750e+02
3;139000000;5.6485536006441771e+02;5.6485772705078125e+02;5.6485536006441794e+02;5.6485531435462201e+02;5.6485717773437500e+02;5.6485536006441089e+02;5.6485565185546875e+02
4;139000000;9.9042309837651530e+00;9.9039993286132812e+00;9.9042309837662259e+00;9.9041801725591156e+00;9.9049606323242188e+00;9.9042309837641369e+00;9.9052124023437500e+00
5;139000000;-9.8557621322211719e+02;-9.8557592773437500e+02;-9.8557621322211514e+02;-9.8557624051495725e+02;-9.8557849121093750e+02;-9.8557621322212617e+02;-9.8557678222656250e+02
6;139000000;-2.1521045344324539e+03;-2.1521057128906250e+03;-2.1521045344324612e+03;-2.1521045918831496e+03;-2.1521054687500000e+03;-2.1521045344324621e+03;-2.1521044921875000e+03
7;139000000;-2.8481819049308310e+03;-2.8481835937500000e+03;-2.8481819049308274e+03;-2.8481819409433037e+03;-2.8481826171875000e+03;-2.8481819049308297e+03;-2.8481831054687500e+03
8;139000000;-5.1171506015862706e+03;-5.1171557617187500e+03;-5.1171506015862687e+03;-5.1171506274948042e+03;-5.1171542968750000e+03;-5.1171506015862597e+03;-5.1171494140625000e+03
9;139000000;-5.1372352449361388e+03;-5.1372377929687500e+03;-5.1372352449361433e+03;-5.1372352961458619e+03;-5.1372353515625000e+03;-5.1372352449361370e+03;-5.1372353515625000e+03
0;141000000;-1.1581536314559717e+02;-1.1581552124023438e+02;-1.1581536314559773e+02;-1.1581529083897306e+02;-1.1581561279296875e+02;-1.1581536314560333e+02;-1.1581536865234375e+02
1;141000000;2.4151868695566822e+02;2.4151705932617188e+02;2.4151868695566699e+02;2.4151875175523810e+02;2.4151795959472656e+02;2.4151868695566372e+02;2.4151867675781250e+02
2;141000000;6.2919615343626197e+02;6.2919427490234375e+02;6.2919615343626651e+02;6.2919618310667499e+02;6.2919458007812500e+02;6.2919615343626265e+02;6.2919384765625000e+02
3;141000000;-1.7487803087933270e+02;-1.7488302612304688e+02;-1.7487803087933165e+02;-1.7487803811630863e+02;-1.7488285827636719e+02;-1.7487803087933548e+02;-1.7488012695312500e+02
4;141000000;7.6284776619370473e+02;7.6285028076171875e+02;7.6284776619370257e+02;7.6284769309082264e+02;7.6285040283203125e+02;7.6284776619370336e+02;7.6284783935546875e+02
5;141000000;-4.3512228388447249e+02;-4.3512078857421875e+02;-4.3512228388446988e+02;-4.3512231720172133e+02;-4.3512057495117188e+02;-4.3512228388447920e+02;-4.3512274169921875e+02
6;141000000;-1.5371294388002166e+03;-1.5371269531250000e+03;-1.5371294388002116e+03;-1.5371294755441625e+03;-1.5371308593750000e+03;-1.5371294388002243e+03;-1.5371291503906250e+03
7;141000000;-2.8337732625223921e+03;-2.8337722167968750e+03;-2.8337732625223839e+03;-2.8337733086688913e+03;-2.8337717285156250e+03;-2.8337732625223862e+03;-2.8337741699218750e+03
8;141000000;-4.7689887398079863e+03;-4.7689868164062500e+03;-4.7689887398079882e+03;-4.7689887594741476e+03;-4.7689873046875000e+03;-4.7689887398079773e+03;-4.7689873046875000e+03
9;141000000;-4.7931402578880570e+03;-4.7931406250000000e+03;-4.7931402578880561e+03;-4.7931403072872026e+03;-4.7931411132812500e+03;-4.7931402578880570e+03;-4.7931391601562500e+03
0;143000000;-8.7088630393360620e+02;-8.7088586425781250e+02;-8.7088630393360518e+02;-8.7088624637337637e+02;-8.7088586425781250e+02;-8.7088630393361052e+02;-8.7088604736328125e+02
1;143000000;8.1901633500173557e+02;8.1901422119140625e+02;8.1901633500173580e+02;8.1901639109291159e+02;8.1901727294921875e+02;8.1901633500173557e+02;8.1901696777343750e+02
2;143000000;7.8614209163841991e+01;7.8613067626953125e+01;7.8614209163840059e+01;7.8614248199662427e+01;7.8614761352539062e+01;7.8614209163838950e+01;7.8612670898437500e+01
3;143000000;-2.8208694998646001e+02;-2.8208999633789062e+02;-2.8208694998646104e+02;-2.8208697835656324e+02;-2.8209146118164062e+02;-2.8208694998647070e+02;-2.8208703613281250e+02
4;143000000;6.7512149135170887e+02;6.7511987304687500e+02;6.7512149135170193e+02;6.7512144299443969e+02;6.7512011718750000e+02;6.7512149135171035e+02;6.7512145996093750e+02
5;143000000;-5.1009783635266712e+02;-5.1009942626953125e+02;-5.1009783635266791e+02;-5.1009786502685563e+02;-5.1009902954101562e+02;-5.1009783635267422e+02;-5.1009735107421875e+02
6;143000000;-1.3141180367522918e+03;-1.3141173095703125e+03;-1.3141180367522907e+03;-1.3141180556538220e+03;-1.3141149902343750e+03;-1.3141180367523011e+03;-1.3141186523437500e+03
7;143000000;-2.5926182379346974e+03;-2.5926203613281250e+03;-2.5926182379347001e+03;-2.5926182767247419e+03;-2.5926210937500000e+03;-2.5926182379346965e+03;-2.5926184082031250e+03
8;143000000;-4.6553700315156266e+03;-4.6553720703125000e+03;-4.6553700315156220e+03;-4.6553700386182245e+03;-4.6553720703125000e+03;-4.6553700315156293e+03;-4.6553681640625000e+03
9;143000000;-5.0499260801878590e+03;-5.0499257812500000e+03;-5.0499260801878527e+03;-5.0499261193783732e+03;-5.0499252929687500e+03;-5.0499260801878581e+03;-5.0499252929687500e+03
0;145000000;-5.3298975925625700e+02;-5.3298980712890625e+02;-5.3298975925626007e+02;-5.3298969031102683e+02;-5.3298852539062500e+02;-5.3298975925626246e+02;-5.3298925781250000e+02
1;145000000;-4.5668318933987950e+02;-4.5668283081054688e+02;-4.5668318933988041e+02;-4.5668312445711786e+02;-4.5668203735351562e+02;-4.5668318933988212e+02;-4.5668188476562500e+02
2;145000000;3.9630810740520388e+02;3.9630975341796875e+02;3.9630810740520468e+02;3.9630813960769552e+02;3.9630944824218750e+02;3.9630810740519860e+02;3.9630639648437500e+02
3;145000000;-6.4573243300548859e+02;-6.4573242187500000e+02;-6.4573243300548916e+02;-6.4573246091150065e+02;-6.4573394775390625e+02;-6.4573243300549689e+02;-6.4573315429687500e+02
4;145000000;2.3805080480757431e+02;2.3804913330078125e+02;2.3805080480757206e+02;2.3805079528213625e+02;2.3805101013183594e+02;2.3805080480756874e+02;2.3805065917968750e+02
5;145000000;4.2010177427154520e+02;4.2010205078125000e+02;4.2010177427154491e+02;4.2010174009895513e+02;4.2010241699218750e+02;4.2010177427154167e+02;4.2010180664062500e+02
6;145000000;-6.9689553320470259e+02;-6.9689642333984375e+02;-6.9689553320470327e+02;-6.9689556848394670e+02;-6.9689678955078125e+02;-6.9689553320471509e+02;-6.9689550781250000e+02
7;145000000;-1.9418191731164993e+03;-1.9418201904296875e+03;-1.9418191731164968e+03;-1.9418191915408293e+03;-1.9418222656250000e+03;-1.9418191731165011e+03;-1.9418199462890625e+03
8;145000000;-4.6431755827710558e+03;-4.6431684570312500e+03;-4.6431755827710504e+03;-4.6431755953823176e+03;-4.6431699218750000e+03;-4.6431755827710695e+03;-4.6431728515625000e+03
9;145000000;-4.6687289851267842e+03;-4.6687275390625000e+03;-4.6687289851267788e+03;-4.6687290178816374e+03;-4.6687294921875000e+03;-4.6687289851267733e+03;-4.6687280273437500e+03
0;147000000;-9.4617171954431149e+02;-9.4617480468750000e+02;-9.4617171954431126e+02;-9.4617162953195157e+02;-9.4617468261718750e+02;-9.4617171954431046e+02;-9.4617163085937500e+02
1;147000000;-1.2216494742087282e+03;-1.2216545410156250e+03;-1.2216494742087305e+03;-1.2216494250541682e+03;-1.2216518554687500e+03;-1.2216494742087273e+03;-1.2216484375000000e+03
2;147000000;9.2846582210758697e+02;9.2846203613281250e+02;9.2846582210758447e+02;9.2846584979175532e+02;9.2846343994140625e+02;9.2846582210757992e+02;9.2846484375000000e+02
3;147000000;-9.0172491584014494e+02;-9.0172308349609375e+02;-9.0172491584014165e+02;-9.0172492840652171e+02;-9.0172357177734375e+02;-9.0172491584015074e+02;-9.0172583007812500e+02
4;147000000;1.6865585691741714e+02;1.6865811157226562e+02;1.6865585691741964e+02;1.6865582873537227e+02;1.6865779113769531e+02;1.6865585691741899e+02;1.6865637207031250e+02
5;147000000;1.3535683449667192e+02;1.3535899353027344e+02;1.3535683449666840e+02;1.3535682071372682e+02;1.3536254882812500e+02;1.3535683449666419e+02;1.3535693359375000e+02
6;147000000;-6.5669493769573694e+02;-6.5669567871093750e+02;-6.5669493769573796e+02;-6.5669497319967559e+02;-6.5669592285156250e+02;-6.5669493769574910e+02;-6.5669464111328125e+02
7;147000000;-1.7138622578114882e+03;-1.7138636474609375e+03;-1.7138622578114873e+03;-1.7138622644987465e+03;-1.7138621826171875e+03;-1.7138622578114919e+03;-1.7138632812500000e+03
8;147000000;-4.3238993574798997e+03;-4.3239028320312500e+03;-4.3238993574798878e+03;-4.3238993622905782e+03;-4.3238974609375000e+03;-4.3238993574799151e+03;-4.3238974609375000e+03
9;147000000;-4.4911635605232932e+03;-4.4911645507812500e+03;-4.4911635605232905e+03;-4.4911635923701488e+03;-4.4911635742187500e+03;-4.4911635605232877e+03;-4.4911616210937500e+03
0;149000000;-1.1326605194146384e+03;-1.1326621093750000e+03;-1.1326605194146359e+03;-1.1326604437809544e+03;-1.1326590576171875e+03;-1.1326605194146364e+03;-1.1326608886718750e+03
1;149000000;-5.5734646200331497e+02;-5.5734393310546875e+02;-5.5734646200331224e+02;-5.5734640084487262e+02;-5.5734362792968750e+02;-5.5734646200331781e+02;-5.5734582519531250e+02
2;149000000;-4.7096407433476094e+02;-4.7096295166015625e+02;-4.7096407433476111e+02;-4.7096403872669487e+02;-4.7096453857421875e+02;-4.7096407433475963e+02;-4.7096417236328125e+02
3;149000000;-4.9726319818977356e+02;-4.9726312255859375e+02;-4.9726319818976549e+02;-4.9726322867546315e+02;-4.9726321411132812e+02;-4.9726319818977800e+02;-4.9726391601562500e+02
4;149000000;-2.5181361283137514e+02;-2.5181414794921875e+02;-2.5181361283137801e+02;-2.5181364197716044e+02;-2.5181300354003906e+02;-2.5181361283138006e+02;-2.5181271362304688e+02
5;149000000;-3.1197659277469251e+02;-3.1197772216796875e+02;-3.1197659277469381e+02;-3.1197656443642865e+02;-3.1197525024414062e+02;-3.1197659277468824e+02;-3.1197729492187500e+02
6;149000000;1.6210075607802111e+02;1.6210192871093750e+02;1.6210075607803014e+02;1.6210072067195685e+02;1.6209986877441406e+02;1.6210075607801741e+02;1.6210131835937500e+02
7;149000000;-1.0983939535507091e+03;-1.0983913574218750e+03;-1.0983939535507059e+03;-1.0983939781761048e+03;-1.0983937988281250e+03;-1.0983939535507093e+03;-1.0983939208984375e+03
8;149000000;-3.6490495203539840e+03;-3.6490473632812500e+03;-3.6490495203539772e+03;-3.6490495105188652e+03;-3.6490463867187500e+03;-3.6490495203539767e+03;-3.6490476074218750e+03
9;149000000;-4.4942415057259304e+03;-4.4942421875000000e+03;-4.4942415057259313e+03;-4.4942415328829757e+03;-4.4942407226562500e+03;-4.4942415057259323e+03;-4.4942407226562500e+03
0;151000000;-3.2296486482861741e+02;-3.2296646118164062e+02;-3.2296486482862349e+02;-3.2296479060420108e+02;-3.2296472167968750e+02;-3.2296486482862019e+02;-3.2296582031250000e+02
1;151000000;-9.8760951879245761e+02;-9.8761053466796875e+02;-9.8760951879245988e+02;-9.8760943817023087e+02;-9.8760906982421875e+02;-9.8760951879246136e+02;-9.8760919189453125e+02
2;151000000;-1.1189299376591789e+03;-1.1189290771484375e+03;-1.1189299376591759e+03;-1.1189299061073402e+03;-1.1189274902343750e+03;-1.1189299376591780e+03;-1.1189302978515625e+03
3;151000000;-2.3833698136881694e+02;-2.3833636474609375e+02;-2.3833698136882313e+02;-2.3833701514023693e+02;-2.3833729553222656e+02;-2.3833698136882663e+02;-2.3833630371093750e+02
4;151000000;-4.8216223287344502e+02;-4.8216088867187500e+02;-4.8216223287343956e+02;-4.8216225411282016e+02;-4.8216067504882812e+02;-4.8216223287344440e+02;-4.8216128540039062e+02
5;151000000;-3.0628913150818681e+02;-3.0628656005859375e+02;-3.0628913150818607e+02;-3.0628913955415584e+02;-3.0628533935546875e+02;-3.0628913150818062e+02;-3.0628967285156250e+02
6;151000000;-3.0612870116863547e+01;-3.0613784790039062e+01;-3.0612870116863149e+01;-3.0612878682903073e+01;-3.0612632751464844e+01;-3.0612870116875683e+01;-3.0614501953125000e+01
7;151000000;-1.1805929384654858e+03;-1.1805917968750000e+03;-1.1805929384654851e+03;-1.1805929579094682e+03;-1.1805917968750000e+03;-1.1805929384654887e+03;-1.1805952148437500e+03
8;151000000;-3.3176009739711299e+03;-3.3175996093750000e+03;-3.3176009739711435e+03;-3.3176009611269460e+03;-3.3176003417968750e+03;-3.3176009739711490e+03;-3.3176005859375000e+03
9;151000000;-4.1130828583085995e+03;-4.1130854492187500e+03;-4.1130828583086040e+03;-4.1130828825590361e+03;-4.1130839843750000e+03;-4.1130828583086013e+03;-4.1130820312500000e+03
0;153000000;9.9892168191701558e+01;9.9892715454101562e+01;9.9892168191702154e+01;9.9892250912481103e+01;9.9892272949218750e+01;9.9892168191701330e+01;9.9891113281250000e+01
1;153000000;-1.3209995222397654e+03;-1.3209989013671875e+03;-1.3209995222397645e+03;-1.3209994590960810e+03;-1.3209984130859375e+03;-1.3209995222397642e+03;-1.3209984130859375e+03
2;153000000;-9.4536337610141049e+02;-9.4536297607421875e+02;-9.4536337610141368e+02;-9.4536334378203048e+02;-9.4536297607421875e+02;-9.4536337610141254e+02;-9.4536358642578125e+02
3;153000000;-1.9061646609518748e+03;-1.9061644287109375e+03;-1.9061646609518780e+03;-1.9061646875007577e+03;-1.9061628417968750e+03;-1.9061646609518805e+03;-1.9061629638671875e+03
4;153000000;1.0338129546843686e+02;1.0338265991210938e+02;1.0338129546843344e+02;1.0338125840577121e+02;1.0338265991210938e+02;1.0338129546843379e+02;1.0338250732421875e+02
5;153000000;-8.6381318895474578e+02;-8.6380578613281250e+02;-8.6381318895474180e+02;-8.6381318475299224e+02;-8.6380718994140625e+02;-8.6381318895474124e+02;-8.6381311035156250e+02
6;153000000;-5.6305456036577152e+02;-5.6305395507812500e+02;-5.6305456036577300e+02;-5.6305454208338097e+02;-5.6305523681640625e+02;-5.6305456036578300e+02;-5.6305615234375000e+02
7;153000000;-2.8562983683795983e+02;-2.8562661743164062e+02;-2.8562983683795898e+02;-2.8562985536637024e+02;-2.8562780761718750e+02;-2.8562983683796563e+02;-2.8563110351562500e+02
8;153000000;-2.7382050659591205e+03;-2.7382036132812500e+03;-2.7382050659591191e+03;-2.7382050513182126e+03;-2.7382050781250000e+03;-2.7382050659591350e+03;-2.7382043457031250e+03
9;153000000;-3.6132896309619955e+03;-3.6132861328125000e+03;-3.6132896309620005e+03;-3.6132896329014420e+03;-3.6132875976562500e+03;-3.6132896309619973e+03;-3.6132885742187500e+03
0;155000000;-2.6968711435970420e+02;-2.6968862915039062e+02;-2.6968711435970368e+02;-2.6968704410272301e+02;-2.6968704223632812e+02;-2.6968711435970215e+02;-2.6968670654296875e+02
1;155000000;-5.9034165809933518e+02;-5.9034008789062500e+02;-5.9034165809933734e+02;-5.9034159706098740e+02;-5.9034283447265625e+02;-5.9034165809933552e+02;-5.9034118652343750e+02
2;155000000;-1.1846804390402331e+03;-1.1846802978515625e+03;-1.1846804390402338e+03;-1.1846803946780858e+03;-1.1846810302734375e+03;-1.1846804390402312e+03;-1.1846810302734375e+03
3;155000000;-1.9860652562177770e+03;-1.9860684814453125e+03;-1.9860652562177695e+03;-1.9860652830636800e+03;-1.9860673828125000e+03;-1.9860652562177734e+03;-1.9860651855468750e+03
4;155000000;5.5722103379536158e+01;5.5720703125000000e+01;5.5722103379540009e+01;5.5722063103902769e+01;5.5719848632812500e+01;5.5722103379533564e+01;5.5723510742187500e+01
5;155000000;-9.7730087323466137e+02;-9.7729913330078125e+02;-9.7730087323465966e+02;-9.7730086160990686e+02;-9.7730053710937500e+02;-9.7730087323466250e+02;-9.7729962158203125e+02
6;155000000;-4.1036595119412118e+02;-4.1036535644531250e+02;-4.1036595119412686e+02;-4.1036595074184419e+02;-4.1036669921875000e+02;-4.1036595119413300e+02;-4.1036645507812500e+02
7;155000000;-6.8654612873494034e+02;-6.8654443359375000e+02;-6.8654612873493920e+02;-6.8654611406195397e+02;-6.8654565429687500e+02;-6.8654612873494102e+02;-6.8654956054687500e+02
8;155000000;-3.0012596298180829e+03;-3.0012565917968750e+03;-3.0012596298180897e+03;-3.0012596204820088e+03;-3.0012553710937500e+03;-3.0012596298180943e+03;-3.0012592773437500e+03
9;155000000;-3.2805856088583232e+03;-3.2805878906250000e+03;-3.2805856088583246e+03;-3.2805856113658201e+03;-3.2805847167968750e+03;-3.2805856088583269e+03;-3.2805852050781250e+03
0;157000000;-1.1179464838841761e+03;-1.1179486083984375e+03;-1.1179464838841766e+03;-1.1179464254308928e+03;-1.1179472656250000e+03;-1.1179464838841757e+03;-1.1179458007812500e+03
1;157000000;-1.3908602154281937e+02;-1.3908804321289062e+02;-1.3908602154282141e+02;-1.3908595303237325e+02;-1.3908728027343750e+02;-1.3908602154281107e+02;-1.3908532714843750e+02
2;157000000;-1.1964636345179356e+03;-1.1964639892578125e+03;-1.1964636345179356e+03;-1.1964635992304936e+03;-1.1964637451171875e+03;-1.1964636345179370e+03;-1.1964641113281250e+03
3;157000000;-1.8476792749119652e+03;-1.8476801757812500e+03;-1.8476792749119581e+03;-1.8476793014568721e+03;-1.8476789550781250e+03;-1.8476792749119682e+03;-1.8476788330078125e+03
4;157000000;-1.7033286018633191e+03;-1.7033259277343750e+03;-1.7033286018633253e+03;-1.7033286254272825e+03;-1.7033282470703125e+03;-1.7033286018633214e+03;-1.7033269042968750e+03
5;157000000;-4.7088208780263892e+02;-4.7088409423828125e+02;-4.7088208780263960e+02;-4.7088208707877203e+02;-4.7088665771484375e+02;-4.7088208780264574e+02;-4.7088098144531250e+02
6;157000000;-1.3270582636573120e+03;-1.3270577392578125e+03;-1.3270582636573210e+03;-1.3270582574544819e+03;-1.3270563964843750e+03;-1.3270582636573263e+03;-1.3270590820312500e+03
7;157000000;-1.1444760003809877e+03;-1.1444770507812500e+03;-1.1444760003809902e+03;-1.1444759690991275e+03;-1.1444770507812500e+03;-1.1444760003809938e+03;-1.1444796142578125e+03
8;157000000;-2.3456078498472057e+03;-2.3456052246093750e+03;-2.3456078498472107e+03;-2.3456078370899618e+03;-2.3456079101562500e+03;-2.3456078498472029e+03;-2.3456069335937500e+03
9;157000000;-2.9227569996411212e+03;-2.9227568359375000e+03;-2.9227569996411203e+03;-2.9227570033694064e+03;-2.9227556152343750e+03;-2.9227569996411239e+03;-2.9227558593750000e+03
0;159000000;-1.1560228022948738e+03;-1.1560217285156250e+03;-1.1560228022948716e+03;-1.1560227409241252e+03;-1.1560211181640625e+03;-1.1560228022948695e+03;-1.1560219726562500e+03
1;159000000;-7.3442982284407060e+02;-7.3443194580078125e+02;-7.3442982284407231e+02;-7.3442976603336626e+02;-7.3443182373046875e+02;-7.3442982284406935e+02;-7.3442810058593750e+02
2;159000000;-6.2217577981996931e+02;-6.2217523193359375e+02;-6.2217577981996715e+02;-6.2217574261144557e+02;-6.2217620849609375e+02;-6.2217577981996556e+02;-6.2217602539062500e+02
3;159000000;-2.3163014786641020e+03;-2.3162978515625000e+03;-2.3163014786641038e+03;-2.3163015003607861e+03;-2.3162973632812500e+03;-2.3163014786641097e+03;-2.3163012695312500e+03
4;159000000;-1.6207573685899263e+03;-1.6207574462890625e+03;-1.6207573685899238e+03;-1.6207573959514780e+03;-1.6207589111328125e+03;-1.6207573685899240e+03;-1.6207552490234375e+03
5;159000000;-8.6487923928819384e+02;-8.6487622070312500e+02;-8.6487923928819134e+02;-8.6487924621370996e+02;-8.6487707519531250e+02;-8.6487923928819009e+02;-8.6487756347656250e+02
6;159000000;-1.1486693086207297e+03;-1.1486679687500000e+03;-1.1486693086207308e+03;-1.1486692985037430e+03;-1.1486667480468750e+03;-1.1486693086207383e+03;-1.1486690673828125e+03
7;159000000;-1.4058966074718703e+03;-1.4058956298828125e+03;-1.4058966074718733e+03;-1.4058965872866293e+03;-1.4058959960937500e+03;-1.4058966074718710e+03;-1.4058989257812500e+03
8;159000000;-2.7164863507709501e+03;-2.7164802246093750e+03;-2.7164863507709520e+03;-2.7164863048607335e+03;-2.7164816894531250e+03;-2.7164863507709542e+03;-2.7164868164062500e+03
9;159000000;-2.6860458350039949e+03;-2.6860446777343750e+03;-2.6860458350039912e+03;-2.6860458459063789e+03;-2.6860439453125000e+03;-2.6860458350039958e+03;-2.6860454101562500e+03
0;161000000;-6.3396037685479985e+02;-6.3396191406250000e+02;-6.3396037685479916e+02;-6.3396027984343937e+02;-6.3396154785156250e+02;-6.3396037685480155e+02;-6.3395898437500000e+02
1;161000000;-1.1898435077826750e+03;-1.1898435058593750e+03;-1.1898435077826755e+03;-1.1898434634337432e+03;-1.1898431396484375e+03;-1.1898435077826762e+03;-1.1898421630859375e+03
2;161000000;1.3146603911359199e+02;1.3146679687500000e+02;1.3146603911359449e+02;1.3146606150826275e+02;1.3146527099609375e+02;1.3146603911359057e+02;1.3146582031250000e+02
3;161000000;-2.0799659915533371e+03;-2.0799633789062500e+03;-2.0799659915533393e+03;-2.0799660205464115e+03;-2.0799619140625000e+03;-2.0799659915533512e+03;-2.0799663085937500e+03
4;161000000;-1.4543087969940677e+03;-1.4543088378906250e+03;-1.4543087969940646e+03;-1.4543088224463959e+03;-1.4543076171875000e+03;-1.4543087969940641e+03;-1.4543068847656250e+03
5;161000000;-2.3983493996193315e+03;-2.3983513183593750e+03;-2.3983493996193333e+03;-2.3983493960216010e+03;-2.3983532714843750e+03;-2.3983493996193306e+03;-2.3983474121093750e+03
6;161000000;-8.3662975394852026e+02;-8.3662829589843750e+02;-8.3662975394851674e+02;-8.3662976261011420e+02;-8.3662561035156250e+02;-8.3662975394852458e+02;-8.3663116455078125e+02
7;161000000;-1.8505546157280517e+03;-1.8505520019531250e+03;-1.8505546157280514e+03;-1.8505545767770564e+03;-1.8505523681640625e+03;-1.8505546157280510e+03;-1.8505563964843750e+03
8;161000000;-3.1445884349568255e+03;-3.1445888671875000e+03;-3.1445884349568200e+03;-3.1445883739945466e+03;-3.1445876464843750e+03;-3.1445884349568291e+03;-3.1445893554687500e+03
9;161000000;-1.8481159588386281e+03;-1.8481148681640625e+03;-1.8481159588386331e+03;-1.8481159601326049e+03;-1.8481130371093750e+03;-1.8481159588386354e+03;-1.8481151123046875e+03
0;163000000;-4.8977343134433522e+02;-4.8977194213867188e+02;-4.8977343134433465e+02;-4.8977334187345798e+02;-4.8977371215820312e+02;-4.8977343134433602e+02;-4.8977136230468750e+02
1;163000000;-1.1882713827905486e+03;-1.1882696533203125e+03;-1.1882713827905484e+03;-1.1882713176203388e+03;-1.1882703857421875e+03;-1.1882713827905518e+03;-1.1882697753906250e+03
2;163000000;-7.1698888017355864e+02;-7.1699017333984375e+02;-7.1698888017355068e+02;-7.1698885798354388e+02;-7.1699041748046875e+02;-7.1698888017355523e+02;-7.1698864746093750e+02
3;163000000;-1.8236608484982639e+03;-1.8236557617187500e+03;-1.8236608484982685e+03;-1.8236608684207397e+03;-1.8236569824218750e+03;-1.8236608484982664e+03;-1.8236596679687500e+03
4;163000000;-2.0126581852802155e+03;-2.0126589355468750e+03;-2.0126581852802124e+03;-2.0126582212334142e+03;-2.0126569824218750e+03;-2.0126581852802083e+03;-2.0126569824218750e+03
5;163000000;-2.1791648931984364e+03;-2.1791630859375000e+03;-2.1791648931984314e+03;-2.1791648915907463e+03;-2.1791579589843750e+03;-2.1791648931984387e+03;-2.1791628417968750e+03
6;163000000;-1.3208500326051901e+03;-1.3208487548828125e+03;-1.3208500326051903e+03;-1.3208500310465686e+03;-1.3208468017578125e+03;-1.3208500326051967e+03;-1.3208493652343750e+03
7;163000000;-1.8498322538673108e+03;-1.8498339843750000e+03;-1.8498322538673117e+03;-1.8498322283192456e+03;-1.8498321533203125e+03;-1.8498322538673101e+03;-1.8498332519531250e+03
8;163000000;-3.2861919045882355e+03;-3.2861811523437500e+03;-3.2861919045882319e+03;-3.2861918569847785e+03;-3.2861833496093750e+03;-3.2861919045882187e+03;-3.2861918945312500e+03
9;163000000;-2.7825415235266078e+03;-2.7825424804687500e+03;-2.7825415235266041e+03;-2.7825414843835488e+03;-2.7825395507812500e+03;-2.7825415235266119e+03;-2.7825410156250000e+03
0;165000000;1.2217777972846577e+01;1.2217102050781250e+01;1.2217777972846502e+01;1.2217876356461900e+01;1.2220214843750000e+01;1.2217777972846079e+01;1.2220703125000000e+01
1;165000000;-7.9555771480228839e+02;-7.9555303955078125e+02;-7.9555771480228486e+02;-7.9555762563972439e+02;-7.9555511474609375e+02;-7.9555771480228623e+02;-7.9555554199218750e+02
2;165000000;-1.2413306234497072e+03;-1.2413303222656250e+03;-1.2413306234497090e+03;-1.2413306078866910e+03;-1.2413291015625000e+03;-1.2413306234497074e+03;-1.2413304443359375e+03
3;165000000;-1.2753504358729899e+03;-1.2753540039062500e+03;-1.2753504358729899e+03;-1.2753504646181830e+03;-1.2753542480468750e+03;-1.2753504358729895e+03;-1.2753499755859375e+03
4;165000000;-1.5895974286163737e+03;-1.5895980224609375e+03;-1.5895974286163762e+03;-1.5895974606146067e+03;-1.5895987548828125e+03;-1.5895974286163689e+03;-1.5895961914062500e+03
5;165000000;-1.8050838305455347e+03;-1.8050870361328125e+03;-1.8050838305455329e+03;-1.8050838118233821e+03;-1.8050853271484375e+03;-1.8050838305455322e+03;-1.8050815429687500e+03
6;165000000;-2.7743517690931299e+03;-2.7743522949218750e+03;-2.7743517690931340e+03;-2.7743517618458659e+03;-2.7743530273437500e+03;-2.7743517690931344e+03;-2.7743515625000000e+03
7;165000000;-1.1950496559524013e+03;-1.1950489501953125e+03;-1.1950496559524036e+03;-1.1950496461531163e+03;-1.1950496826171875e+03;-1.1950496559524022e+03;-1.1950506591796875e+03
