Vector Size;DOT fp64;DOT fp32;DOT Acc<fp64, fp64>;DOT Acc<fp64, fp32>;CUBLAS DOT fp64;CUBLAS DOT fp32;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
127000000;1.3578239679336548e+00;7.0656001567840576e-01;1.4018559455871582e+00;7.4035197496414185e-01;1.4233599901199341e+00;7.6697599887847900e-01;0.0000000000000000e+00;1.7642000207419516e-07;5.8669894613438212e-16;2.3584124236709894e-12;1.1733978922687642e-15;7.5565276550288517e-08
129000000;1.3793280124664307e+00;7.1782398223876953e-01;1.4254080057144165e+00;7.5264000892639160e-01;1.4438400268554688e+00;7.7926397323608398e-01;0.0000000000000000e+00;4.3011893697227084e-07;3.4655980072278034e-16;2.4167925303070956e-12;8.0863953501982077e-16;6.6035399765268711e-08
131000000;1.4008320569992065e+00;7.2908800840377808e-01;1.4479360580444336e+00;7.6492798328399658e-01;1.4663679599761963e+00;7.8950399160385132e-01;0.0000000000000000e+00;4.3041916212829382e-07;1.1375778325479570e-16;2.6597707302803782e-12;1.2513356158027527e-15;2.9064482265903237e-09
133000000;1.4223359823226929e+00;7.4035197496414185e-01;1.4704639911651611e+00;7.7619200944900513e-01;1.4919680356979370e+00;8.0383998155593872e-01;0.0000000000000000e+00;1.6771766886152849e-07;3.3613795523810879e-16;1.8949216996622986e-12;5.6022992539684796e-16;4.7409208470529414e-08
135000000;1.4428160190582275e+00;7.5161600112915039e-01;1.4919680356979370e+00;7.8745597600936890e-01;1.5134719610214233e+00;8.1510400772094727e-01;0.0000000000000000e+00;3.5726520424663571e-07;0.0000000000000000e+00;1.3010018056010453e-12;2.2077071196352373e-16;1.6890838223968375e-09
137000000;1.4643199443817139e+00;7.6288002729415894e-01;1.5134719610214233e+00;7.9872000217437744e-01;1.5370240211486816e+00;8.2534402608871460e-01;0.0000000000000000e+00;4.9131424591467548e-07;2.1754526623292463e-16;1.4790902651176547e-12;1.5228168636304725e-15;9.2654381504089844e-08
139000000;1.4858239889144897e+00;7.7209597826004028e-01;1.5339519977569580e+00;8.1203198432922363e-01;1.5564800500869751e+00;8.3558398485183716e-01;0.0000000000000000e+00;4.4844205343919245e-07;2.1441561496339751e-16;1.0765808027312188e-12;6.4324684489019256e-16;1.2011973570567799e-08
141000000;1.5073280334472656e+00;7.8438401222229004e-01;1.5575040578842163e+00;8.2329601049423218e-01;1.5769599676132202e+00;8.4889602661132812e-01;0.0000000000000000e+00;3.0489582028084194e-08;0.0000000000000000e+00;9.9218841619900562e-13;8.4549502871666426e-16;8.2990839761561251e-08
143000000;1.5288319587707520e+00;7.9462397098541260e-01;1.5800319910049438e+00;8.3660799264907837e-01;1.6056319475173950e+00;8.6425602436065674e-01;0.0000000000000000e+00;3.3583555913194090e-07;8.3366898622235899e-16;8.7681135625936612e-13;1.2505034793335386e-15;1.5608742745591918e-10
145000000;1.5493119955062866e+00;8.0691200494766235e-01;1.6025600433349609e+00;8.4582400321960449e-01;1.6230399608612061e+00;8.7449598312377930e-01;0.0000000000000000e+00;2.8188803685959261e-07;2.0554563151075882e-16;1.2893877464669902e-12;1.4388194205753118e-15;4.9166375080798455e-08
147000000;1.5728640556335449e+00;8.1817597150802612e-01;1.6230399608612061e+00;8.5913598537445068e-01;1.6517119407653809e+00;8.8780802488327026e-01;0.0000000000000000e+00;6.3267103640976612e-07;2.0274601883518681e-16;1.5430999493546068e-12;2.4329522260222417e-15;2.0419603808729419e-08
149000000;1.5933439731597900e+00;8.2841598987579346e-01;1.6465920209884644e+00;8.7142401933670044e-01;1.6680959463119507e+00;8.9907199144363403e-01;0.0000000000000000e+00;1.1673688312621348e-06;2.0002499160228318e-16;1.1401424521330141e-12;1.2001499496136991e-15;1.3894765045276384e-08
151000000;1.6138240098953247e+00;8.3968001604080200e-01;1.6670720577239990e+00;8.8371199369430542e-01;1.6926720142364502e+00;9.0931200981140137e-01;0.0000000000000000e+00;6.1960106201563729e-07;5.9212941517506197e-16;9.9773806456997954e-13;1.9737647172502067e-15;1.6193056278487075e-08
153000000;1.6353280544281006e+00;8.5196799039840698e-01;1.6895999908447266e+00;8.9600002765655518e-01;1.7131520509719849e+00;9.2262399196624756e-01;0.0000000000000000e+00;9.1228888549447185e-07;1.9479905658217829e-16;1.0511357093174342e-12;3.8959811316435657e-16;2.8948638981651153e-08
155000000;1.6568319797515869e+00;8.6220800876617432e-01;1.7131520509719849e+00;9.0521597862243652e-01;1.7305599451065063e+00;9.3491202592849731e-01;0.0000000000000000e+00;1.2461302114333313e-06;3.8457181663629490e-16;9.0259005364538407e-13;1.3460013582270321e-15;7.3376798711848530e-09
157000000;1.6783360242843628e+00;8.7347197532653809e-01;1.7346559762954712e+00;9.1852802038192749e-01;1.7592320442199707e+00;9.4924801588058472e-01;0.0000000000000000e+00;3.9727504994346972e-07;0.0000000000000000e+00;1.1785114743811306e-12;1.7085378977819227e-15;1.0397971998194128e-08
159000000;1.6998399496078491e+00;8.8473600149154663e-01;1.7561600208282471e+00;9.3081599473953247e-01;1.7807359695434570e+00;9.6255999803543091e-01;0.0000000000000000e+00;1.9725061661551378e-06;3.7489508266627165e-16;1.6536622096409242e-12;1.6870278719982225e-15;4.0196483198428899e-08
161000000;1.7203199863433838e+00;8.9600002765655518e-01;1.7756160497665405e+00;9.4310402870178223e-01;1.8012160062789917e+00;9.7280001640319824e-01;0.0000000000000000e+00;1.0611136048848899e-06;1.8511675996856368e-16;1.1999268381162299e-12;1.6660508397170732e-15;3.2108236373996818e-08
163000000;1.7428480386734009e+00;9.0726399421691895e-01;1.8001919984817505e+00;9.5641601085662842e-01;1.8237440586090088e+00;9.8611199855804443e-01;0.0000000000000000e+00;6.4729645882486196e-07;3.6569343670919559e-16;1.1477288511118103e-12;1.6456204651913800e-15;3.9859132249818427e-08
165000000;1.7623039484024048e+00;9.1852802038192749e-01;1.8227200508117676e+00;9.6767997741699219e-01;1.8421759605407715e+00;1.0024960041046143e+00;0.0000000000000000e+00;2.1995053877529937e-06;3.6126338104550034e-16;8.2566745737949110e-13;1.4450535241820014e-15;3.0940322069171286e-08
167000000;1.7838079929351807e+00;9.2979198694229126e-01;1.8431999683380127e+00;9.7894400358200073e-01;1.8688000440597534e+00;1.0106879472732544e+00;0.0000000000000000e+00;1.3810770178974830e-06;0.0000000000000000e+00;9.3821358240387085e-13;1.4277551187428129e-15;3.9666680651268986e-08
169000000;1.8053120374679565e+00;9.4003200531005859e-01;1.8647040128707886e+00;9.9020802974700928e-01;1.8944000005722046e+00;1.0229760408401489e+00;0.0000000000000000e+00;1.3907518415004830e-06;1.7636047548392111e-16;7.1672897236665540e-13;2.6454071322588167e-15;6.5192511107193707e-08
171000000;1.8257919549942017e+00;9.5027202367782593e-01;1.8882559537887573e+00;1.0014719963073730e+00;1.9148800373077393e+00;1.0362880229949951e+00;0.0000000000000000e+00;7.4505638106899266e-07;3.4859234517641162e-16;1.0178896479151220e-13;4.1831081421169396e-15;3.5399800153229675e-09
173000000;1.8493440151214600e+00;9.6255999803543091e-01;1.9107840061187744e+00;1.0137599706649780e+00;1.9374079704284668e+00;1.0475519895553589e+00;0.0000000000000000e+00;2.4402082046928700e-06;1.7228145621819105e-16;2.7944052198590588e-13;3.1010662119274388e-15;3.5392739158614123e-08
175000000;1.8698240518569946e+00;9.7280001640319824e-01;1.9302400350570679e+00;1.0250240564346313e+00;1.9578880071640015e+00;1.0608639717102051e+00;0.0000000000000000e+00;8.8174972479395121e-07;6.8124504328420375e-16;1.0440080288330421e-13;2.2140463906736620e-15;3.2601894414723566e-08
177000000;1.8913279771804810e+00;9.8303997516632080e-01;1.9558399915695190e+00;1.0362880229949951e+00;1.9804160594940186e+00;1.0741759538650513e+00;0.0000000000000000e+00;7.5237523975287058e-07;1.6838470800583445e-16;2.8507531065387772e-13;6.7353883202333781e-16;6.1232426032643802e-08
179000000;1.9118080139160156e+00;9.9635201692581177e-01;1.9773440361022949e+00;1.0506240129470825e+00;2.0019199848175049e+00;1.0833920240402222e+00;0.0000000000000000e+00;1.2789120237578138e-07;0.0000000000000000e+00;7.0414482635900133e-13;1.6650386057200315e-16;5.0890956577842940e-08
181000000;1.9343359470367432e+00;1.0065920352935791e+00;1.9978239536285400e+00;1.0618879795074463e+00;2.0264959335327148e+00;1.0987520217895508e+00;0.0000000000000000e+00;3.7929515765011052e-07;0.0000000000000000e+00;5.6875130102802558e-13;1.6466453417140288e-16;2.5680763111485577e-08
