Vector Size;DOT fp64;DOT fp32;DOT Acc<fp64, fp64>;DOT Acc<fp64, fp32>;CUBLAS DOT fp64;CUBLAS DOT fp32;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
21000000;3.9375999569892883e-01;2.0870399475097656e-01;3.9395201206207275e-01;2.1052800118923187e-01;4.0182399749755859e-01;2.1606400609016418e-01;0.0000000000000000e+00;7.6266216555268031e-07;1.7737281552231609e-16;1.0581707428430334e-11;2.3058466017901092e-15;8.5172368489156128e-10
23000000;4.2915201187133789e-01;2.2703999280929565e-01;4.2960000038146973e-01;2.2879999876022339e-01;4.3840000033378601e-01;2.3388800024986267e-01;0.0000000000000000e+00;2.0004308007355934e-07;0.0000000000000000e+00;6.6212528544057529e-12;0.0000000000000000e+00;2.6156759155522872e-08
25000000;4.6544000506401062e-01;2.4393600225448608e-01;4.6608000993728638e-01;2.4713599681854248e-01;4.7452801465988159e-01;2.5363200902938843e-01;0.0000000000000000e+00;1.6759446116807102e-07;2.9799702171128612e-16;5.5932550990099847e-12;1.0429895759895015e-15;7.2384438061061952e-08
27000000;5.0182402133941650e-01;2.6332798600196838e-01;5.0108802318572998e-01;2.6518398523330688e-01;5.1078397035598755e-01;2.6921600103378296e-01;0.0000000000000000e+00;1.5083751257694802e-06;2.7595179644793038e-16;8.9117252903876885e-12;1.2417830840156868e-15;4.7205046814426645e-08
29000000;5.3820800781250000e-01;2.8067201375961304e-01;5.3817600011825562e-01;2.8252801299095154e-01;5.4582399129867554e-01;2.8780800104141235e-01;0.0000000000000000e+00;1.3181964898197887e-07;0.0000000000000000e+00;6.7623561428920072e-12;1.2846421244095758e-16;6.1177488030984076e-09
31000000;5.7260799407958984e-01;2.9743999242782593e-01;5.7311999797821045e-01;2.9951998591423035e-01;5.8016002178192139e-01;3.0457600951194763e-01;0.0000000000000000e+00;5.4880577846025773e-07;0.0000000000000000e+00;6.1408392753696123e-12;1.2018473970779159e-16;3.1907438878384505e-08
33000000;6.0537600517272949e-01;3.1366398930549622e-01;6.0569602251052856e-01;3.1529599428176880e-01;6.1299198865890503e-01;3.1859201192855835e-01;0.0000000000000000e+00;1.1589276345454586e-06;2.2578741520106269e-16;8.3953405657135139e-12;5.6446853800265669e-16;7.3500271328454338e-09
35000000;6.4054399728775024e-01;3.3068799972534180e-01;6.4067202806472778e-01;3.3356800675392151e-01;6.4758402109146118e-01;3.3990401029586792e-01;0.0000000000000000e+00;1.0454969026247198e-06;6.3866797025192367e-16;5.3196784135516896e-12;1.0644466170865394e-15;1.6850135661702448e-08
37000000;6.7683202028274536e-01;3.5004800558090210e-01;6.7798399925231934e-01;3.5180801153182983e-01;6.8473601341247559e-01;3.5462400317192078e-01;0.0000000000000000e+00;3.7934730262764387e-07;6.0415341380885577e-16;3.3552666758231156e-12;2.0138447126961859e-16;5.4994908368170045e-08
39000000;7.1347200870513916e-01;3.6729601025581360e-01;7.1254402399063110e-01;3.6985599994659424e-01;7.1987199783325195e-01;3.7478399276733398e-01;0.0000000000000000e+00;2.2533814527071877e-07;3.8211433730826881e-16;1.3202050354000686e-13;2.2926860238496125e-15;2.0192072511752895e-08
41000000;7.4896001815795898e-01;3.8428801298141479e-01;7.4854397773742676e-01;3.8784000277519226e-01;7.5353598594665527e-01;3.9151999354362488e-01;0.0000000000000000e+00;8.5492981476328744e-07;3.6348484493323314e-16;1.2605654422284525e-12;5.4522726739984976e-16;7.4352053973353561e-08
43000000;7.8390401601791382e-01;4.0348801016807556e-01;7.8454399108886719e-01;4.0547201037406921e-01;7.9254400730133057e-01;4.0793600678443909e-01;0.0000000000000000e+00;6.9098846725558512e-07;3.4657959563279062e-16;2.7471631647833149e-12;2.2527673716131391e-15;3.9748704697698775e-08
45000000;8.2150399684906006e-01;4.2070400714874268e-01;8.2239997386932373e-01;4.2291200160980225e-01;8.2684797048568726e-01;4.2847999930381775e-01;0.0000000000000000e+00;1.2282757203780363e-06;1.6559310067049568e-16;9.9355860402297399e-13;1.6559310067049568e-16;7.2548173665637494e-08
47000000;8.5465598106384277e-01;4.3840000033378601e-01;8.5526400804519653e-01;4.4076800346374512e-01;8.6291199922561646e-01;4.4601601362228394e-01;0.0000000000000000e+00;5.3109449892663370e-08;1.5855033462427075e-16;1.2197277242645149e-12;1.5855033462427074e-15;3.2011612854974038e-08
49000000;8.9193600416183472e-01;4.5667201280593872e-01;8.9135998487472534e-01;4.5964801311492920e-01;8.9852797985076904e-01;4.6444800496101379e-01;0.0000000000000000e+00;1.8632389426632287e-08;3.0414851282749230e-16;1.4358851290585912e-12;4.5622276924123842e-16;1.8632389426632287e-08
51000000;9.2726397514343262e-01;4.7472000122070312e-01;9.2771202325820923e-01;4.7820800542831421e-01;9.3420797586441040e-01;4.8124799132347107e-01;0.0000000000000000e+00;4.7604712655166455e-07;1.4610885067338765e-16;2.4248224857755417e-12;1.1688708053871012e-15;8.3839166990197325e-08
53000000;9.6243202686309814e-01;4.9219200015068054e-01;9.6326398849487305e-01;4.9699199199676514e-01;9.7087997198104858e-01;4.9961599707603455e-01;0.0000000000000000e+00;1.2332916056594836e-06;1.4059126013217887e-16;2.7921424262250724e-13;3.7959640235688299e-15;4.9857481129182198e-08
55000000;9.9785602092742920e-01;5.1107197999954224e-01;9.9894398450851440e-01;5.1481598615646362e-01;1.0049279928207397e+00;5.1724797487258911e-01;0.0000000000000000e+00;5.2681402077543253e-07;1.3547222274079837e-16;9.8298644820723284e-13;2.4385000093343707e-15;1.7696350360795680e-08
57000000;1.0335040092468262e+00;5.2924799919128418e-01;1.0343680381774902e+00;5.3353601694107056e-01;1.0434240102767944e+00;5.3324800729751587e-01;0.0000000000000000e+00;1.1952357283411057e-07;0.0000000000000000e+00;1.9132578312460164e-12;3.9214138783480563e-16;2.0829296845767966e-08
59000000;1.0695040225982666e+00;5.4678398370742798e-01;1.0701760053634644e+00;5.5209600925445557e-01;1.0756800174713135e+00;5.5478399991989136e-01;0.0000000000000000e+00;6.8391320461377137e-07;5.0514842089738452e-16;2.5588293260557013e-12;5.0514842089738452e-16;6.1885402298209997e-08
61000000;1.1049920320510864e+00;5.6473600864410400e-01;1.1053119897842407e+00;5.6940799951553345e-01;1.1117440462112427e+00;5.7222402095794678e-01;0.0000000000000000e+00;3.7209192431736809e-07;1.2214687037701605e-16;2.4110570743719199e-12;1.2214687037701605e-16;8.6947787563412687e-08
63000000;1.1419199705123901e+00;5.8185601234436035e-01;1.1424640417098999e+00;5.8790397644042969e-01;1.1496640443801880e+00;5.8998399972915649e-01;0.0000000000000000e+00;1.9437353048825328e-06;3.5480976823430992e-16;3.0657929373899273e-12;1.1826992274476997e-15;2.4630814988247479e-08
65000000;1.1778880357742310e+00;6.0073602199554443e-01;1.1780159473419189e+00;6.0643202066421509e-01;1.1822400093078613e+00;6.0736000537872314e-01;0.0000000000000000e+00;3.3595557295989170e-07;2.2926255233118706e-16;2.2669481174507776e-12;2.2926255233118706e-16;3.3297613712584689e-08
67000000;1.2118719816207886e+00;6.1910402774810791e-01;1.2140480279922485e+00;6.2492799758911133e-01;1.2195839881896973e+00;6.2534397840499878e-01;0.0000000000000000e+00;7.3258804172857498e-07;1.1120887490438386e-16;1.4678459398629625e-12;8.8967099923507090e-16;1.6130320619649330e-08
69000000;1.2499519586563110e+00;6.3760000467300415e-01;1.2504320144653320e+00;6.4435201883316040e-01;1.2549439668655396e+00;6.4233601093292236e-01;0.0000000000000000e+00;6.0725566453642628e-07;2.1596711502755633e-16;2.2510252399322196e-12;4.3193423005511266e-16;2.7523354502160943e-08
71000000;1.2844799757003784e+00;6.5494400262832642e-01;1.2860159873962402e+00;6.6153597831726074e-01;1.2935359477996826e+00;6.6102397441864014e-01;0.0000000000000000e+00;7.6735615261025497e-07;1.0494027120760056e-15;2.7181629048192696e-12;4.1976108483040224e-16;2.1395154912270945e-08
73000000;1.3205120563507080e+00;6.7206400632858276e-01;1.3212159872055054e+00;6.8095999956130981e-01;1.3281600475311279e+00;6.7894399166107178e-01;0.0000000000000000e+00;3.7038914241122532e-07;8.1650550692999845e-16;3.0327055791147467e-12;2.0412637673249960e-15;6.7968913747305240e-08
75000000;1.3538880348205566e+00;6.9049602746963501e-01;1.3571840524673462e+00;6.9744002819061279e-01;1.3629759550094604e+00;6.9721597433090210e-01;0.0000000000000000e+00;7.3342385860028767e-07;9.9342209767807558e-16;2.4793828713849407e-12;1.1921065172136906e-15;1.3251340013646376e-08
77000000;1.3885760307312012e+00;7.0902401208877563e-01;1.3917119503021240e+00;7.1689599752426147e-01;1.4009920358657837e+00;7.1705597639083862e-01;0.0000000000000000e+00;5.9758865267440893e-07;1.9352366999886253e-16;2.9647826243825740e-12;1.3546656899920376e-15;7.8102506645027120e-08
79000000;1.4264320135116577e+00;7.2649598121643066e-01;1.4272960424423218e+00;7.3456001281738281e-01;1.4362560510635376e+00;7.3504000902175903e-01;0.0000000000000000e+00;4.2718906807755959e-07;3.7725649823919662e-16;1.7966840728641739e-12;3.7725649823919662e-16;2.2112987542351805e-08
81000000;1.4619840383529663e+00;7.4569600820541382e-01;1.4633920192718506e+00;7.5292801856994629e-01;1.4703040122985840e+00;7.5289601087570190e-01;0.0000000000000000e+00;6.7161356964354921e-07;3.6794630280623050e-16;2.1131156170161821e-12;1.2878120598218069e-15;1.9775265397582742e-08
83000000;1.4983359575271606e+00;7.6284801959991455e-01;1.4983999729156494e+00;7.7056002616882324e-01;1.5074239969253540e+00;7.7043199539184570e-01;0.0000000000000000e+00;1.8843777957492527e-06;1.7953849049191121e-16;3.3027900710891987e-12;1.7953849049191121e-16;4.3402066840661230e-08
85000000;1.5341119766235352e+00;7.8153598308563232e-01;1.5344320535659790e+00;7.8937602043151855e-01;1.5420160293579102e+00;7.8966397047042847e-01;0.0000000000000000e+00;6.1716141399991127e-07;0.0000000000000000e+00;3.0844499558471344e-12;1.4025008324870454e-15;4.1680249390908117e-08
87000000;1.5704640150070190e+00;8.0009597539901733e-01;1.5702719688415527e+00;8.0617600679397583e-01;1.5790400505065918e+00;8.0390399694442749e-01;0.0000000000000000e+00;1.0009784334017545e-06;1.7128402891676856e-16;2.1795892679658798e-12;5.1385208675030562e-16;1.0553107569624513e-08
89000000;1.6049599647521973e+00;8.1513601541519165e-01;1.6070719957351685e+00;8.2428801059722900e-01;1.6149760484695435e+00;8.2259202003479004e-01;0.0000000000000000e+00;2.1033825213309265e-08;0.0000000000000000e+00;2.0644620044272187e-12;8.3717031809700667e-16;2.1033825213309265e-08
91000000;1.6408319473266602e+00;8.3644801378250122e-01;1.6407359838485718e+00;8.4156799316406250e-01;1.6464960575103760e+00;8.4396797418594360e-01;0.0000000000000000e+00;1.1160759126936796e-06;1.6375690323018734e-16;1.3506669378425852e-12;1.1462983226113114e-15;1.1475253907513029e-07
93000000;1.6768640279769897e+00;8.5052800178527832e-01;1.6777919530868530e+00;8.6179202795028687e-01;1.6869119405746460e+00;8.6368000507354736e-01;0.0000000000000000e+00;6.1459435808180219e-07;4.8069912396241407e-16;9.1893649197481499e-13;1.6023304132080469e-15;1.2423144896763474e-08
95000000;1.7124799489974976e+00;8.7120002508163452e-01;1.7130880355834961e+00;8.8166397809982300e-01;1.7219519615173340e+00;8.8012802600860596e-01;0.0000000000000000e+00;1.5815750936170826e-06;3.1372129062037891e-16;2.0617763219571305e-12;3.1372129062037891e-16;1.4993849263905350e-07
97000000;1.7477439641952515e+00;8.8928002119064331e-01;1.7504320144653320e+00;9.0028798580169678e-01;1.7611520290374756e+00;8.9763200283050537e-01;0.0000000000000000e+00;1.7750323506740264e-08;0.0000000000000000e+00;1.7989825541527651e-12;7.6813943388247864e-16;1.7750323506740264e-08
99000000;1.7850240468978882e+00;9.0809601545333862e-01;1.7849919795989990e+00;9.1772800683975220e-01;1.7921919822692871e+00;9.1743999719619751e-01;0.0000000000000000e+00;1.1447777448035141e-06;3.0104985470166494e-16;1.4081606953670377e-12;1.6557742008591570e-15;1.3403374445461689e-08
101000000;1.8192960023880005e+00;9.2403197288513184e-01;1.8208960294723511e+00;9.3619197607040405e-01;1.8324480056762695e+00;9.3279999494552612e-01;0.0000000000000000e+00;9.4074044914964831e-07;1.4754404589088972e-16;1.5154248953453283e-12;2.9508809178177945e-16;8.9016935059305261e-08
103000000;1.8552320003509521e+00;9.4355201721191406e-01;1.8548480272293091e+00;9.5503997802734375e-01;1.8633279800415039e+00;9.5001602172851562e-01;0.0000000000000000e+00;1.1151468727321798e-06;1.4468026270115859e-16;1.3129733840130140e-12;4.3404078810347574e-16;4.9972496039379070e-08
105000000;1.8904320001602173e+00;9.6236801147460938e-01;1.8926080465316772e+00;9.6966397762298584e-01;1.9001599550247192e+00;9.7318398952484131e-01;0.0000000000000000e+00;1.0729822965359695e-06;2.8384468420201517e-16;1.1613505254125450e-12;4.2576702630302270e-16;8.2460592455698367e-08
107000000;1.9275200366973877e+00;9.7974401712417603e-01;1.9283839464187622e+00;9.8924797773361206e-01;1.9393279552459717e+00;9.8992002010345459e-01;0.0000000000000000e+00;9.9507535837588094e-08;0.0000000000000000e+00;1.5519992969879967e-12;6.9633852162060149e-16;9.9507535837588094e-08
109000000;1.9628159999847412e+00;9.9731200933456421e-01;1.9634239673614502e+00;1.0092799663543701e+00;1.9763200283050537e+00;1.0095679759979248e+00;0.0000000000000000e+00;1.6340130026186058e-06;2.7342851012509259e-16;1.3799936906013424e-12;0.0000000000000000e+00;5.4138853754480657e-08
111000000;1.9989119768142700e+00;1.0172480344772339e+00;1.9995839595794678e+00;1.0255359411239624e+00;2.0104639530181885e+00;1.0268160104751587e+00;0.0000000000000000e+00;9.1741105793510275e-07;0.0000000000000000e+00;1.9971334428048829e-12;1.3425204643754255e-16;1.9577183979164895e-08
113000000;2.0335679054260254e+00;1.0330879688262939e+00;2.0353920459747314e+00;1.0455679893493652e+00;2.0473599433898926e+00;1.0455360412597656e+00;0.0000000000000000e+00;7.6307614455025877e-07;1.3187427760709510e-16;2.4697414710256770e-12;1.3187427760709510e-16;1.5717956020626789e-08
115000000;2.0697920322418213e+00;1.0522559881210327e+00;2.0719358921051025e+00;1.0633280277252197e+00;2.0837121009826660e+00;1.0597120523452759e+00;0.0000000000000000e+00;8.1279510450124350e-07;2.5916007070023163e-16;2.4835309575203200e-12;5.1832014140046327e-16;4.7549835191745372e-08
117000000;2.1056001186370850e+00;1.0701760053634644e+00;2.1059839725494385e+00;1.0823999643325806e+00;2.1161599159240723e+00;1.0820480585098267e+00;0.0000000000000000e+00;8.8269933706279909e-07;0.0000000000000000e+00;2.6541501970684502e-12;1.7831039281615386e-15;6.2189641755779700e-09
119000000;2.1427841186523438e+00;1.0878720283508301e+00;2.1436800956726074e+00;1.0998400449752808e+00;2.1565759181976318e+00;1.0988800525665283e+00;0.0000000000000000e+00;3.9202917130318968e-07;1.2522677190007582e-16;2.7968147236162936e-12;2.3793086661014406e-15;1.1354496117668427e-08
121000000;2.1769599914550781e+00;1.1059839725494385e+00;2.1788480281829834e+00;1.1176960468292236e+00;2.1908800601959229e+00;1.1177920103073120e+00;0.0000000000000000e+00;1.7398524083232464e-06;3.6947482010244299e-16;2.4937087191447555e-12;1.2315827336748101e-16;2.0729950201480595e-08
123000000;2.2140159606933594e+00;1.1217919588088989e+00;2.2129919528961182e+00;1.1347520351409912e+00;2.2257599830627441e+00;1.1360960006713867e+00;0.0000000000000000e+00;1.5372924683073223e-06;1.2115398244839563e-16;2.6630856881981845e-12;2.4230796489679127e-16;2.3764708880729342e-08
125000000;2.2487680912017822e+00;1.1428480148315430e+00;2.2508800029754639e+00;1.1552000045776367e+00;2.2595200538635254e+00;1.1505279541015625e+00;0.0000000000000000e+00;1.6557943916537258e-07;2.3843260905574305e-16;3.2627118223187879e-12;4.7686521811148609e-16;2.6431859246071756e-08
127000000;2.2843201160430908e+00;1.1562880277633667e+00;2.2864000797271729e+00;1.1703679561614990e+00;2.3005759716033936e+00;1.1732159852981567e+00;0.0000000000000000e+00;1.2568956307468656e-08;1.1733978922687649e-16;2.3595858215632593e-12;4.6935915690750595e-16;7.5565275963589611e-08
129000000;2.3221440315246582e+00;1.1765120029449463e+00;2.3241600990295410e+00;1.1914880275726318e+00;2.3290240764617920e+00;1.1889280080795288e+00;0.0000000000000000e+00;4.3815115497538067e-07;6.9311960144555880e-16;2.4111320535619504e-12;1.8483189371881568e-15;6.6035402422227009e-08
131000000;2.3580799102783203e+00;1.1944320201873779e+00;2.3576319217681885e+00;1.2118079662322998e+00;2.3699519634246826e+00;1.2095040082931519e+00;0.0000000000000000e+00;1.8612618286964958e-07;2.2751556650959140e-16;2.6605670347631616e-12;1.1375778325479569e-15;2.9064483403481066e-09
133000000;2.3927040100097656e+00;1.2126400470733643e+00;2.3937280178070068e+00;1.2275840044021606e+00;2.4063999652862549e+00;1.2273919582366943e+00;0.0000000000000000e+00;6.7444155611638638e-07;0.0000000000000000e+00;1.8987312631550013e-12;2.8011496269842461e-15;4.7409206229609818e-08
135000000;2.4290881156921387e+00;1.2302720546722412e+00;2.4278080463409424e+00;1.2483199834823608e+00;2.4456961154937744e+00;1.2449280023574829e+00;0.0000000000000000e+00;5.9431595097535771e-07;0.0000000000000000e+00;1.3012225763130091e-12;0.0000000000000000e+00;1.6890836016261259e-09
137000000;2.4626560211181641e+00;1.2460160255432129e+00;2.4655361175537109e+00;1.2676479816436768e+00;2.4809598922729492e+00;1.2646399736404419e+00;0.0000000000000000e+00;7.9341673658205916e-07;2.1754526623292416e-16;1.4788727198514185e-12;6.5263579869877251e-16;9.2654383679542310e-08
139000000;2.4989759922027588e+00;1.2688000202178955e+00;2.5002880096435547e+00;1.2878079414367676e+00;2.5105280876159668e+00;1.2829120159149170e+00;0.0000000000000000e+00;8.1780651676374828e-07;6.4324684489018990e-16;1.0718636592020197e-12;3.4306498394143464e-15;1.2011969496671065e-08
141000000;2.5349760055541992e+00;1.2884479761123657e+00;2.5354239940643311e+00;1.3052480220794678e+00;2.5533120632171631e+00;1.2980799674987793e+00;0.0000000000000000e+00;1.1652937956970585e-06;0.0000000000000000e+00;9.8605857724080555e-13;3.3819801148666428e-15;8.2990843989036040e-08
143000000;2.5703999996185303e+00;1.3067200183868408e+00;2.5728321075439453e+00;1.3215680122375488e+00;2.5847680568695068e+00;1.3207679986953735e+00;0.0000000000000000e+00;1.1204924466228425e-07;0.0000000000000000e+00;8.8077128394392230e-13;1.2505034793335386e-15;1.5608742745591918e-10
145000000;2.6040000915527344e+00;1.3237760066986084e+00;2.6089599132537842e+00;1.3411200046539307e+00;2.6271040439605713e+00;1.3379839658737183e+00;0.0000000000000000e+00;1.7153656580170426e-07;2.0554563151075874e-16;1.2912376571505863e-12;1.0277281575537938e-15;4.9166375491889697e-08
147000000;2.6424000263214111e+00;1.3420799970626831e+00;2.6462399959564209e+00;1.3575040102005005e+00;2.6581759452819824e+00;1.3554559946060181e+00;0.0000000000000000e+00;3.0612571650326444e-07;2.0274601883518684e-16;1.5445191714864535e-12;2.6356982448574289e-15;2.0419603605983404e-08
149000000;2.6805119514465332e+00;1.3607360124588013e+00;2.6806080341339111e+00;1.3780479431152344e+00;2.6962881088256836e+00;1.3682880401611328e+00;0.0000000000000000e+00;9.3492835419133765e-08;4.0004998320456670e-16;1.1433428519986516e-12;2.0002499160228332e-15;1.3894764245176428e-08
151000000;2.7145600318908691e+00;1.3778879642486572e+00;2.7161920070648193e+00;1.3959360122680664e+00;2.7291200160980225e+00;1.3918080329895020e+00;0.0000000000000000e+00;1.6193057067992949e-08;5.9212941517506147e-16;9.9418528807892821e-13;9.8688235862510256e-16;1.6193057067992949e-08
153000000;2.7516479492187500e+00;1.3969600200653076e+00;2.7545280456542969e+00;1.4149440526962280e+00;2.7689280509948730e+00;1.4090559482574463e+00;0.0000000000000000e+00;1.0168708353856695e-06;1.9479905658217777e-16;1.0462657329028768e-12;2.3375886789861331e-15;2.8948636254464281e-08
155000000;2.7869760990142822e+00;1.4143999814987183e+00;2.7887680530548096e+00;1.4330879449844360e+00;2.8054399490356445e+00;1.4327360391616821e+00;0.0000000000000000e+00;1.9912773917155036e-07;3.8457181663629377e-16;8.9682147639583715e-13;1.5382872665451751e-15;7.3376827554734565e-09
157000000;2.8220798969268799e+00;1.4324480295181274e+00;2.8247680664062500e+00;1.4519360065460205e+00;2.8468799591064453e+00;1.4486399888992310e+00;0.0000000000000000e+00;8.0494807416318219e-07;0.0000000000000000e+00;1.1758537487623561e-12;5.6951263259397294e-16;1.1231622520555930e-07
159000000;2.8591361045837402e+00;1.4511040449142456e+00;2.8622720241546631e+00;1.4708479642868042e+00;2.8777279853820801e+00;1.4654719829559326e+00;0.0000000000000000e+00;3.4210187554037854e-07;0.0000000000000000e+00;1.6469140981529231e-12;3.3740557439964279e-15;4.0196478137345080e-08
161000000;2.8961920738220215e+00;1.4685440063476562e+00;2.8990399837493896e+00;1.4871360063552856e+00;2.9156479835510254e+00;1.4858880043029785e+00;0.0000000000000000e+00;6.7275571264262757e-08;3.7023351993712592e-16;1.1947435688371054e-12;2.2214011196227556e-15;3.2108232486544731e-08
163000000;2.9286398887634277e+00;1.4858239889144897e+00;2.9351360797882080e+00;1.5024640560150146e+00;2.9495999813079834e+00;1.5008000135421753e+00;0.0000000000000000e+00;1.0215099742652141e-06;7.3138687341839286e-16;1.1524828657890327e-12;7.3138687341839286e-16;5.8305954566429108e-08
165000000;2.9668800830841064e+00;1.5041279792785645e+00;2.9710080623626709e+00;1.5253119468688965e+00;2.9824960231781006e+00;1.5233600139617920e+00;0.0000000000000000e+00;1.3886029260609344e-06;1.8063169052275054e-16;8.3036388133308422e-13;5.4189507156825162e-16;6.6035580344828087e-08
167000000;3.0011839866638184e+00;1.5236159563064575e+00;3.0056319236755371e+00;1.5417920351028442e+00;3.0200319290161133e+00;1.5402560234069824e+00;0.0000000000000000e+00;1.6850037506309078e-06;1.7846938984285204e-16;9.3785664362418745e-13;8.9234694921426018e-16;5.6148341117644360e-08
169000000;3.0394558906555176e+00;1.5410560369491577e+00;3.0413119792938232e+00;1.5630400180816650e+00;3.0585920810699463e+00;1.5569599866867065e+00;0.0000000000000000e+00;6.9226995987605018e-07;0.0000000000000000e+00;7.1567080951375438e-13;7.0544190193568700e-16;6.5192514634403448e-08
171000000;3.0731520652770996e+00;1.5598720312118530e+00;3.0771200656890869e+00;1.5795840024948120e+00;3.0921599864959717e+00;1.5770560503005981e+00;0.0000000000000000e+00;9.0034559891331778e-08;5.2288851776462021e-16;1.0562348058845328e-13;1.0457770355292404e-15;3.5399852442081637e-09
173000000;3.1083519458770752e+00;1.5749440193176270e+00;3.1123199462890625e+00;1.5966399908065796e+00;3.1247038841247559e+00;1.5958720445632935e+00;0.0000000000000000e+00;1.8144653145257056e-06;0.0000000000000000e+00;2.8478124712867074e-13;1.7228145621819162e-16;3.5392735885266568e-08
175000000;3.1467199325561523e+00;1.5950720310211182e+00;3.1473920345306396e+00;1.6145600080490112e+00;3.1690239906311035e+00;1.6057920455932617e+00;0.0000000000000000e+00;3.9834254039508021e-07;3.4062252164210128e-16;1.0763671683890400e-13;3.4062252164210128e-16;3.2601892711610903e-08
177000000;3.1800959110260010e+00;1.6132800579071045e+00;3.1827840805053711e+00;1.6327680349349976e+00;3.2055358886718750e+00;1.6282240152359009e+00;0.0000000000000000e+00;1.0556417956628194e-06;1.6838470800583438e-16;2.8692754244194181e-13;1.0103082480350064e-15;2.9168425384532818e-08
179000000;3.2173440456390381e+00;1.6323200464248657e+00;3.2185599803924561e+00;1.6521600484848022e+00;3.2322239875793457e+00;1.6481920480728149e+00;0.0000000000000000e+00;1.1111930772867315e-06;1.6650386057200325e-16;7.0098125300813370e-13;8.3251930286001629e-16;5.0890955911827531e-08
181000000;3.2495040893554688e+00;1.6504960060119629e+00;3.2527360916137695e+00;1.6694719791412354e+00;3.2753920555114746e+00;1.6682239770889282e+00;0.0000000000000000e+00;4.1633723055578897e-07;1.6466453417140281e-16;5.7006861730139654e-13;3.2932906834280562e-16;2.5680762617491962e-08
183000000;3.2879359722137451e+00;1.6705280542373657e+00;3.2915520668029785e+00;1.6893759965896606e+00;3.3104000091552734e+00;1.6820800304412842e+00;0.0000000000000000e+00;7.5151554017890920e-07;3.2573636842190788e-16;1.4723283852670236e-13;1.6286818421095392e-15;5.2002015433958477e-08
