Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
35000000;0.0000000000000000e+00;6.5287124201712193e-07;6.3865165979852722e-16;6.2871009324477253e-12;5.8530468508928329e-07;1.0644111375058110e-15;4.0178581737593452e-08
37000000;0.0000000000000000e+00;7.3113768449234826e-07;1.2081779952434675e-15;4.8914977580386565e-12;7.3324108322750657e-07;1.3089162625677226e-15;3.0168543579271784e-08
39000000;0.0000000000000000e+00;6.2543092056483927e-07;6.6865112318635723e-16;5.3782566123746739e-12;8.1077826604167600e-07;1.1462517365043176e-15;4.3436810166090859e-08
41000000;0.0000000000000000e+00;7.4097259773206664e-07;1.2720136598606502e-15;4.8410772406754622e-12;9.1854611147967143e-07;1.4537591717573142e-15;3.5554079464075095e-08
43000000;0.0000000000000000e+00;5.2027700703382557e-07;6.0644870639022087e-16;5.1107826339166452e-12;4.2724534718534825e-07;1.3860894868793478e-15;2.8022831124058316e-08
45000000;0.0000000000000000e+00;4.5004369932689230e-07;7.4505307150124587e-16;4.4022036730443193e-12;3.0861065882412474e-07;1.2417598919894160e-15;3.3788990255844670e-08
47000000;0.0000000000000000e+00;4.7347623026168507e-07;1.1889368323731619e-15;5.3418598652971887e-12;3.9688676020979619e-07;1.3475070435817427e-15;4.5651512010956412e-08
49000000;0.0000000000000000e+00;4.0625543198597407e-07;1.0644315791196252e-15;4.9091173830855856e-12;4.2648261322361521e-07;1.6725412301371146e-15;4.1212167066246231e-08
51000000;0.0000000000000000e+00;5.1850277811803977e-07;7.3041615563976358e-16;5.3541228713195575e-12;4.7929658907020497e-07;1.0226055477464637e-15;2.6773124831372384e-08
53000000;0.0000000000000000e+00;4.7862729380005985e-07;7.7326643815230395e-16;4.8621588573151351e-12;5.4903347554130693e-07;7.7320976231265307e-16;1.7903056120965192e-08
55000000;0.0000000000000000e+00;7.3062252887097372e-07;3.3867247634269440e-16;5.6981719747918010e-12;7.3614596236834022e-07;8.8053672044775815e-16;1.7916212837994624e-08
57000000;0.0000000000000000e+00;5.4903297203817865e-07;6.5359845523387151e-16;5.3228914148960633e-12;7.1847751071270012e-07;1.3071277604410214e-15;1.3800694915679800e-08
59000000;0.0000000000000000e+00;6.4475580034274957e-07;4.4202723464724005e-16;5.4588803425092871e-12;5.2373752560853009e-07;8.2089352768708050e-16;2.5312148277697802e-08
61000000;0.0000000000000000e+00;6.4269958057470568e-07;6.7177028467450043e-16;5.1183174917579907e-12;6.7289001672729091e-07;7.3286716203966469e-16;4.8717133795991819e-08
63000000;0.0000000000000000e+00;2.4433398597610771e-07;4.7309835079664404e-16;5.3929012306385272e-12;3.5665552808482743e-07;7.0965148115577218e-16;2.9969007936930990e-08
65000000;0.0000000000000000e+00;3.5548714853770323e-07;6.8781796999293967e-16;5.4143511080711325e-12;4.1702725197508829e-07;8.0245786315801473e-16;4.4250560144321678e-08
67000000;0.0000000000000000e+00;6.2411144227342487e-07;6.6727671421389988e-16;4.9617917918981038e-12;6.5396583429205140e-07;5.0043600337533853e-16;2.4425890429939856e-08
69000000;0.0000000000000000e+00;8.2247491147204850e-07;1.1878274272274638e-15;4.9359181812352572e-12;8.2247355483194979e-07;5.3993687026192916e-16;4.4138870960261268e-08
71000000;0.0000000000000000e+00;5.4492618270005554e-07;5.2473207871499920e-16;4.7461077342619762e-12;6.2878824012646237e-07;1.0494663037993460e-15;3.8048044335355734e-08
73000000;0.0000000000000000e+00;3.9054265931776712e-07;9.1863304672889413e-16;4.1766634251108746e-12;5.9583146153338878e-07;1.2248716344258531e-15;2.4634582160784900e-08
75000000;0.0000000000000000e+00;3.9465743101229385e-07;9.9347124247778954e-16;4.2495462991988833e-12;3.6700708668259423e-07;1.0928343084241589e-15;3.7841825119188775e-08
77000000;0.0000000000000000e+00;8.3017302735503068e-07;7.7411976961580934e-16;4.3867188229645531e-12;8.2123324326203998e-07;1.1611796544237140e-15;3.9912675827532112e-08
79000000;0.0000000000000000e+00;9.5620273047033813e-07;1.6976951492049034e-15;4.0897313198125021e-12;9.6731953180461740e-07;7.5454574881976783e-16;5.2992992818201078e-08
81000000;0.0000000000000000e+00;9.4543353411305833e-07;8.2789704173607256e-16;3.9308715079176042e-12;9.3233151007946282e-07;1.5637714630044816e-15;4.1930782058491235e-08
83000000;0.0000000000000000e+00;6.3754583901757105e-07;3.5909012293935851e-16;4.0074684918816496e-12;6.3754583901757105e-07;1.2568106082823649e-15;3.7198673656784576e-08
85000000;0.0000000000000000e+00;5.5375551666564771e-07;9.6424055781001836e-16;4.0096549378791444e-12;4.5963267044117498e-07;1.1395513993806129e-15;5.4123593969925789e-08
87000000;0.0000000000000000e+00;5.6875986599120733e-07;8.5643550260681728e-16;3.9768395988180688e-12;6.9258610396829909e-07;1.1133764338532726e-15;2.7167494745942327e-08
89000000;0.0000000000000000e+00;9.1129210954718321e-07;1.1720501472174740e-15;4.0153582930958354e-12;7.5397540316114667e-07;5.8603573166442466e-16;1.1124240903042678e-08
91000000;0.0000000000000000e+00;4.1543730396538879e-07;7.3690412487955144e-16;3.5346739985301584e-12;5.0868100578632686e-07;1.2281754512174721e-15;5.2898761741918577e-08
