Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
97000000;0.0000000000000000e+00;1.3556646740402940e-06;2.4096697687188607e-15;1.3615753034194949e-07;1.4847042702426584e-06;2.6572716679663974e-15;9.8082785926377320e-07
99000000;0.0000000000000000e+00;9.9514070525749777e-06;3.2707670619779711e-15;8.2568634131912442e-07;6.0322511845372745e-06;9.1214522076222994e-15;7.9428677462465191e-07
101000000;0.0000000000000000e+00;8.2530448028690362e-07;2.3414610081387010e-15;1.1473833075900452e-07;1.3276651838014694e-06;3.1349473723686285e-15;8.2731080522892201e-07
103000000;0.0000000000000000e+00;1.2539147872287463e-06;2.7698050030030081e-15;1.4883019553233782e-07;1.5348878179127846e-06;4.6120173775864312e-15;9.2432865080137749e-07
105000000;0.0000000000000000e+00;1.9358948194289226e-06;2.4579927151720398e-15;1.1167439053533899e-07;9.4589307778026568e-07;2.4038295429311156e-15;1.0889000669438728e-06
107000000;0.0000000000000000e+00;1.2613694916184318e-06;2.1261605290161813e-15;1.0090907396505024e-07;8.7136595728721638e-07;2.7578929782850107e-15;6.8458434212724037e-07
109000000;0.0000000000000000e+00;1.5503761707429332e-06;2.5374352549672738e-15;9.0546891539161536e-08;1.5370838819751449e-06;3.1147675167104086e-15;4.9353410970204820e-07
111000000;0.0000000000000000e+00;1.3441166197095568e-06;1.3678073931711789e-15;8.1614246982352149e-08;8.8908275823438949e-07;2.0104558733478790e-15;4.3386061310558953e-07
113000000;0.0000000000000000e+00;9.3584117003312476e-07;1.1012713311795748e-15;7.2322623383292587e-08;1.1986959353106102e-06;1.8479006735812311e-15;6.1626929891361031e-07
115000000;0.0000000000000000e+00;1.0487701021318648e-06;1.9534619096122635e-15;6.7007627002608197e-08;1.0915645868981699e-06;2.5347658696092763e-15;6.8868844533975951e-07
117000000;0.0000000000000000e+00;9.7103211189789115e-07;2.5845394522327155e-15;6.6190305257103147e-08;9.0396934242531399e-07;2.2465995530127173e-15;7.2262389939076992e-07
119000000;0.0000000000000000e+00;6.2037046442686557e-07;1.8068585248362137e-15;5.8828246297908166e-08;1.0763307230909886e-06;2.4317385899728894e-15;7.8004599155888707e-07
121000000;0.0000000000000000e+00;1.0765214137092010e-06;2.0888894018881548e-15;6.4996415743178547e-08;9.4897868959899748e-07;2.5052087639748431e-15;8.9643602106442788e-07
123000000;0.0000000000000000e+00;9.8627670394548895e-07;1.4424354331452224e-15;5.7123748964447359e-08;1.3641798505677691e-06;2.8528289360888080e-15;8.2632456872077380e-07
125000000;0.0000000000000000e+00;6.6567410496539279e-07;2.7213716496913842e-15;6.5657005111998966e-08;1.0245521067715356e-06;2.5857116478653070e-15;1.3818950986213987e-06
127000000;0.0000000000000000e+00;1.2876811406924051e-06;2.4642332574093433e-15;5.8367272198900862e-08;1.3988328975445700e-06;2.6250681659643271e-15;1.2424353667227924e-06
129000000;0.0000000000000000e+00;2.0645603275948982e-06;3.4261117667747750e-15;7.4858098935415746e-08;1.3128637287147909e-06;2.7415600021300668e-15;1.4870191723011653e-06
131000000;0.0000000000000000e+00;1.4376956139185059e-06;2.5146783367933396e-15;6.5680845423967861e-08;1.0770432967855561e-06;4.3535660174361407e-15;1.2947263753874497e-06
133000000;0.0000000000000000e+00;1.4971056156528464e-06;2.1276259291666901e-15;7.1676530488917876e-08;6.8717209986151379e-07;1.8097430044370842e-15;9.7993573376981685e-07
135000000;0.0000000000000000e+00;9.7790795693171639e-07;1.5839192748877148e-15;6.5473508694971260e-08;7.0346610299337195e-07;4.8243464498271308e-15;1.1140511499786121e-06
137000000;0.0000000000000000e+00;1.2364259662000121e-06;4.5951783662284136e-15;9.4558890655230639e-08;2.6181227788264410e-06;5.2973279165693457e-15;1.0838461250655604e-06
139000000;0.0000000000000000e+00;1.5102883675670282e-06;3.5898602702883021e-15;6.3230980372078968e-08;1.6732263183875956e-06;3.7234159561789077e-15;1.0740699129318192e-06
141000000;0.0000000000000000e+00;1.8016881633047821e-06;2.5590305583530714e-15;6.5947016958639365e-08;9.6558471897658278e-07;4.0743994210241089e-15;1.1053412760019025e-06
143000000;0.0000000000000000e+00;1.2113452483150115e-06;2.5937622105038720e-15;4.7846229757334991e-08;1.2255952186400511e-06;3.1681662630782459e-15;9.8310783021177601e-07
145000000;0.0000000000000000e+00;1.4087752753234410e-06;1.6619266464402354e-15;4.4011691851800460e-08;1.3957957675897004e-06;3.1046286132232679e-15;1.0681805842807439e-06
147000000;0.0000000000000000e+00;1.5470249708092097e-06;1.6168323790884097e-15;4.4178118687485469e-08;9.0679666687590822e-07;2.8616087949557506e-15;1.3554667786928001e-06
149000000;0.0000000000000000e+00;9.9175120070365969e-07;2.2938828210283106e-15;4.4681434832760125e-08;1.0735265834934549e-06;3.1227354054177535e-15;1.2090205198330067e-06
151000000;0.0000000000000000e+00;1.4431476810839417e-06;1.8510231221569359e-15;4.2962000747600647e-08;8.1340093433615902e-07;2.1635498855692636e-15;1.2263519666501146e-06
153000000;0.0000000000000000e+00;8.3503098780752322e-07;2.0846621437500521e-15;3.8123077724259788e-08;7.7036734557651189e-07;2.5997012373031762e-15;9.4146855313322840e-07
155000000;0.0000000000000000e+00;1.2249360944287623e-06;1.1861934012471339e-15;3.8516330631859068e-08;1.5207270418535384e-06;2.1244005430832118e-15;1.0292849667247095e-06
157000000;0.0000000000000000e+00;1.4431333373195929e-06;1.0704523084921630e-15;3.5215413137994654e-08;1.2159942654863015e-06;2.3929077676647091e-15;1.0636057614781388e-06
159000000;0.0000000000000000e+00;1.5642029660457010e-06;2.4359709785358353e-15;4.7134467338853913e-08;1.4009482156486103e-06;2.0633128516831171e-15;1.2860475438434140e-06
161000000;0.0000000000000000e+00;1.1646721139772943e-06;1.5273770899960144e-15;4.0783833855018998e-08;1.3122637025092722e-06;2.0851208620947579e-15;9.9618732463644558e-07
163000000;0.0000000000000000e+00;7.9249411583180792e-07;2.3714910676062556e-15;3.8107795495024316e-08;9.8641636166264525e-07;2.2172931047104967e-15;7.1614400616964543e-07
165000000;0.0000000000000000e+00;1.2966920201270438e-06;1.8404844746546354e-15;3.4380512219104592e-08;1.2252366369852175e-06;2.5911933026240152e-15;7.6177546817891507e-07
167000000;0.0000000000000000e+00;1.4050714342896567e-06;1.4111587742732119e-15;3.3764355617781072e-08;1.0012340349326729e-06;1.9241889025514704e-15;6.3108088755437470e-07
169000000;0.0000000000000000e+00;1.5582099031499115e-06;1.8914467801917407e-15;3.4393486424956256e-08;1.8964595043861126e-06;2.2021335057565073e-15;5.9185258091342110e-07
171000000;0.0000000000000000e+00;7.5184259274733216e-07;1.2858092306610832e-15;2.9272810318123445e-08;1.2955343467100991e-06;3.0986173720909984e-15;4.8305684230952057e-07
173000000;0.0000000000000000e+00;1.5182563465265773e-06;1.2121345618457521e-15;3.4441822086557358e-08;1.4368068301801480e-06;1.5164295666001812e-15;6.4880319863779441e-07
175000000;0.0000000000000000e+00;8.4774465922027108e-07;1.3227072493720861e-15;2.8895744296636272e-08;1.2714662357717400e-06;2.9698886887247626e-15;4.1021810847012239e-07
177000000;0.0000000000000000e+00;1.4686263707670054e-06;1.9425216811277030e-15;3.0639167958833068e-08;1.4543564495574217e-06;2.2406467406844260e-15;6.7612983211091227e-07
179000000;0.0000000000000000e+00;7.0352581276282861e-07;1.7120905309960547e-15;3.0197338675472245e-08;9.5571964298957155e-07;2.0968400006879667e-15;5.8202909636756802e-07
181000000;0.0000000000000000e+00;1.8838401411795101e-06;1.4472240854062097e-15;3.4985730204995909e-08;1.6786212258524177e-06;3.2918238811091696e-15;6.9355036146821827e-07
183000000;0.0000000000000000e+00;1.4157426387777464e-06;1.3218950960474433e-15;3.7094686763864491e-08;1.2280054333007003e-06;2.8833965851317422e-15;6.8327188368388069e-07
185000000;0.0000000000000000e+00;1.4042612440124063e-06;1.0102822365249233e-15;3.7714062174482291e-08;6.7182209562672854e-07;2.9103710296736346e-15;7.0006512745456457e-07
187000000;0.0000000000000000e+00;1.4375752754657650e-06;1.6548584807683646e-15;4.0694019047847511e-08;1.2459770684062601e-06;3.1217300491847919e-15;7.4359826312141435e-07
189000000;0.0000000000000000e+00;1.4250545473070080e-06;9.7714012567996528e-16;3.9524796219406401e-08;1.5696772152211311e-06;3.1467180240133803e-15;7.4484954565781923e-07
191000000;0.0000000000000000e+00;1.0532573191670868e-06;1.3225725555957732e-15;4.9830034628948891e-08;1.2675664663102839e-06;3.4698083975391474e-15;9.9608544738750711e-07
193000000;0.0000000000000000e+00;1.1743036324095484e-06;1.9469079717325321e-15;5.0051510291191253e-08;9.3418235919631836e-07;2.5769014279069456e-15;7.5727494851676602e-07
195000000;0.0000000000000000e+00;1.3743175163478217e-06;2.0067036363086818e-15;6.2896511795761921e-08;1.7110989329185885e-06;4.1005944293312280e-15;1.2542220715647176e-06
197000000;0.0000000000000000e+00;1.5226166121378065e-06;1.5620286267495106e-15;6.8547555769750799e-08;1.3324473779761440e-06;5.1234213424389146e-15;1.1466460223829657e-06
199000000;0.0000000000000000e+00;2.7327430154294719e-06;3.4165062007393598e-15;1.1694149006442978e-07;2.3842980174764434e-06;4.4003329267222732e-15;1.3630819558797900e-06
201000000;0.0000000000000000e+00;1.8200623125624005e-06;1.9267183264599644e-15;7.6874853350385821e-08;1.4409554683621334e-06;6.1044499426291488e-15;1.1916418721174441e-06
203000000;0.0000000000000000e+00;2.0713195873143492e-06;3.5369459445272242e-15;9.0242123285587618e-08;1.5934840311792579e-06;3.5937440597600135e-15;1.2141964727681084e-06
205000000;0.0000000000000000e+00;2.8259583136834027e-06;4.3082170133325068e-15;7.8991460285733724e-08;1.4003348152547961e-06;5.5998992296764427e-15;1.0700961284817043e-06
207000000;0.0000000000000000e+00;5.0823639181423519e-06;8.9849152510091284e-15;1.8884519154195198e-07;7.2098943976872538e-06;1.9770829864179110e-14;7.8543886721805009e-07
209000000;0.0000000000000000e+00;2.2455651423881818e-06;4.6187791352452599e-15;5.5010538138601451e-08;1.7344644073495466e-06;4.4647679087895440e-15;9.3367445484766508e-07
211000000;0.0000000000000000e+00;6.5772971818499395e-06;4.0824469387315615e-14;2.2880963846352656e-07;3.0555769903511157e-06;1.2184647473263758e-14;1.2741108374397503e-06
213000000;0.0000000000000000e+00;1.5474384022671211e-06;2.5382589858415021e-15;4.1623692049776404e-08;1.3905397695183412e-06;4.2705695083741036e-15;7.2811313201880991e-07
215000000;0.0000000000000000e+00;2.4270946691021637e-06;3.7600801063031542e-15;3.1125831505943969e-08;1.2965620393605748e-06;3.2171075444369880e-15;7.7766175064997151e-07
217000000;0.0000000000000000e+00;1.6032151360645181e-06;1.6065848018266160e-15;2.5836822202647042e-08;1.4040005154318524e-06;4.7686605979074435e-15;6.4860116629594168e-07
219000000;0.0000000000000000e+00;1.5780777244455968e-06;1.3764352054153925e-15;2.0486748977844132e-08;1.1286160595849101e-06;3.4969618868766973e-15;7.8258069043487653e-07
221000000;0.0000000000000000e+00;1.7782350686992311e-06;1.1628098119921894e-15;1.7382504630274997e-08;1.2817611369686686e-06;1.5895685795821392e-15;7.6658570188401844e-07
223000000;0.0000000000000000e+00;9.9924234745338676e-07;1.7742179379015320e-15;1.6991464112116277e-08;1.4074484077170454e-06;2.5951929066256330e-15;6.4162468154826726e-07
225000000;0.0000000000000000e+00;1.7775248188988135e-06;1.2364715579559473e-15;1.8116798588837722e-08;1.6428249928173658e-06;3.5251824607985613e-15;1.0448695822659992e-06
227000000;0.0000000000000000e+00;1.0049858533426049e-06;1.0994843756619368e-15;1.8837612931288931e-08;6.1593762279734811e-07;3.0985048550405266e-15;6.9949988436574654e-07
229000000;0.0000000000000000e+00;1.1484549788813743e-06;1.1156974305250615e-15;2.3304031812565663e-08;1.0074892816423306e-06;2.8487867757983092e-15;1.3536087229830839e-06
231000000;0.0000000000000000e+00;9.0671885776126540e-07;2.0035625226786952e-15;2.1807658388854978e-08;8.7208467345528102e-07;3.6145693608288964e-15;9.3572212054524186e-07
233000000;0.0000000000000000e+00;1.2088268367574496e-06;1.0776248713152280e-15;2.0683118420352453e-08;1.2595418114983043e-06;2.0816135845220529e-15;6.9012173162541421e-07
235000000;0.0000000000000000e+00;1.2857665090517493e-06;1.0669137127995517e-15;2.1743535595879774e-08;8.8616451897044228e-07;2.1548805322488814e-15;7.2994385893100997e-07
237000000;0.0000000000000000e+00;1.3716346433958152e-06;5.0228633015246462e-16;2.4569548802644360e-08;1.4791550273094037e-06;2.8682658742311852e-15;7.2204446294458188e-07
239000000;0.0000000000000000e+00;1.1704394340534674e-06;6.4640457519717546e-16;2.5100329647870926e-08;1.1882856826959926e-06;2.5802070054377349e-15;7.9097850448082437e-07
241000000;0.0000000000000000e+00;8.2958010030482195e-07;1.1085830226481508e-15;2.9942231678629333e-08;9.2537405629200791e-07;2.5160905958197686e-15;7.7989738118563221e-07
243000000;0.0000000000000000e+00;9.1404131090118417e-07;1.3586291949483664e-15;2.6617149403724858e-08;7.3826917131211265e-07;3.2965908219179067e-15;8.1568440468543203e-07
245000000;0.0000000000000000e+00;8.5620697393630222e-07;1.1347558202511823e-15;2.9969377929488574e-08;5.3280047676021783e-07;2.7532590719665607e-15;6.7217679940795585e-07
247000000;0.0000000000000000e+00;8.8230178311764019e-07;1.4653834409371760e-15;3.0227844579347277e-08;1.1125156582515188e-06;3.7215732897988172e-15;6.9958046905710508e-07
249000000;0.0000000000000000e+00;1.5264622567036686e-06;1.2459968584658134e-15;3.2146886290510391e-08;1.5527521555401668e-06;4.0384200680770938e-15;9.0557193451777176e-07
251000000;0.0000000000000000e+00;1.0946949357203857e-06;1.5319046673363720e-15;3.1353698106455015e-08;7.4585969431645557e-07;3.7255997120236330e-15;9.7953308453791214e-07
253000000;0.0000000000000000e+00;1.2266458906838940e-06;2.1647652959606388e-15;3.2091939940437955e-08;1.0672127022195635e-06;5.5940192787126518e-15;1.0752622241868577e-06
255000000;0.0000000000000000e+00;1.8713064426616143e-06;1.5616703585804976e-15;3.1244859224621634e-08;1.5142168008033246e-06;5.2261993200528708e-15;1.3938816928983400e-06
257000000;0.0000000000000000e+00;1.1062612415661105e-06;1.2838963477132452e-15;3.3030406309847440e-08;1.1844082876988595e-06;5.8515690727450260e-15;1.3330386358337464e-06
259000000;0.0000000000000000e+00;1.4809462163671661e-06;2.4994199942695072e-15;3.4775929045942723e-08;1.1666624165877096e-06;5.1250419019037081e-15;1.5940996323336298e-06
261000000;0.0000000000000000e+00;3.0477675703315996e-06;3.8309105713737623e-15;3.5439135994130301e-08;2.1815444405064749e-06;8.2614544680243777e-15;1.3680605818597265e-06
263000000;0.0000000000000000e+00;1.7132249264690542e-06;2.2178540767010858e-15;3.5521256084021433e-08;1.6972380550326117e-06;6.2852204334360098e-15;1.3799501590207384e-06
265000000;0.0000000000000000e+00;2.0583726256825008e-06;2.8726321434439730e-15;3.1398952762437907e-08;2.0346354208431355e-06;7.6511462485774388e-15;1.7112034751504951e-06
267000000;0.0000000000000000e+00;3.5268887779015864e-06;4.2412490787980128e-15;3.0152073455265920e-08;3.7628146107286873e-06;1.8797051115896538e-14;3.2039889232294247e-06
269000000;0.0000000000000000e+00;4.1563726567270487e-06;2.3167131326376684e-15;3.5981181997618972e-08;3.2322855978851466e-06;1.5888273908176045e-14;2.3261435707247395e-06
271000000;0.0000000000000000e+00;3.9418427864950299e-06;4.0679708330011609e-15;6.1756896959765815e-08;4.7784299642715178e-06;2.8036092340514324e-14;1.5684661523452114e-06
273000000;0.0000000000000000e+00;1.7064526455210940e-06;6.5056603431323419e-15;3.2432110547365751e-08;2.2735175474717471e-06;8.5701678736802615e-15;1.5474555445486750e-06
275000000;0.0000000000000000e+00;3.4234435469489169e-06;3.3992775488903661e-15;3.4210325248228082e-08;3.5868091158390389e-06;8.0217361024213202e-15;1.9491459383866342e-06
277000000;0.0000000000000000e+00;2.6095984241108027e-06;3.6270179944901993e-15;3.3162527527677824e-08;2.8474623045699718e-06;6.9232188374897625e-15;1.9887472801783869e-06
279000000;0.0000000000000000e+00;1.4814503203618702e-06;3.2373953894843163e-15;3.0735954124862612e-08;1.6482008071412739e-06;6.8686971789764714e-15;1.3634224518666045e-06
281000000;0.0000000000000000e+00;2.4922515737500314e-06;3.8028417801839889e-15;3.7544748394859677e-08;2.1300196022018497e-06;4.0200982226005749e-15;1.5773672352371897e-06
283000000;0.0000000000000000e+00;1.5579747413025173e-06;1.4121056818565861e-15;3.4010553399917294e-08;1.9850240940996378e-06;8.0235425263309146e-15;1.5772397691617685e-06
285000000;0.0000000000000000e+00;1.7108636162828605e-06;2.1400788565977731e-15;4.1423052805565361e-08;2.1302662183900047e-06;5.5877200114583309e-15;1.6846234532284640e-06
287000000;0.0000000000000000e+00;1.6003837079134368e-06;1.8430566245956483e-15;3.8792356553239532e-08;1.3967686333513477e-06;6.2367702759503065e-15;1.4681801905335644e-06
289000000;0.0000000000000000e+00;2.1000646591280352e-06;2.5747724458260724e-15;4.4393177191663061e-08;1.4380166455996883e-06;6.8525309640743758e-15;1.2999040513527499e-06
291000000;0.0000000000000000e+00;1.6589227910752624e-06;2.4747114529784040e-15;3.5677698911336876e-08;1.3031768978699304e-06;6.1529011401434157e-15;1.2569558857745735e-06
293000000;0.0000000000000000e+00;1.3133604202116708e-06;3.3893524979336089e-15;3.5809870445132621e-08;1.1291121624664210e-06;4.5646293581443044e-15;1.3752227087484275e-06
295000000;0.0000000000000000e+00;1.4721029372185006e-06;1.5865817512476736e-15;3.3643052104791186e-08;1.7453557997108081e-06;3.6516764876986971e-15;1.1183033069306356e-06
297000000;0.0000000000000000e+00;1.0044982734881706e-06;2.2656936523159580e-15;2.9754927753949013e-08;1.4049549391851074e-06;4.1366109693352946e-15;1.1479635913898647e-06
299000000;0.0000000000000000e+00;9.4595602477419252e-07;1.4548305798410699e-15;3.1140826109620064e-08;8.0822015788860650e-07;2.3574213989550655e-15;1.1714792601398935e-06
301000000;0.0000000000000000e+00;1.2498644252923650e-06;1.8798760294722852e-15;2.8591943928672021e-08;1.2494358588331025e-06;2.3357461351534840e-15;8.6728111862708671e-07
303000000;0.0000000000000000e+00;9.7551713616852856e-07;1.3942651387839214e-15;2.6766396063405396e-08;9.7648270678516570e-07;3.0340498654423826e-15;9.2222534503992762e-07
305000000;0.0000000000000000e+00;1.2260967737105129e-06;2.2661895326064327e-15;2.8621119184042369e-08;1.7858713806784728e-06;4.7981810859649560e-15;8.0170606765618951e-07
307000000;0.0000000000000000e+00;8.6256790106231996e-07;1.6891126515427471e-15;2.9128433762948271e-08;1.5698572138095375e-06;3.3866747452308221e-15;6.9127072126504269e-07
309000000;0.0000000000000000e+00;9.0258189785708821e-07;1.2629224604819975e-15;2.8785252641697053e-08;1.2534187785965336e-06;2.8803181676904702e-15;8.7858556884643430e-07
