Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
79000000;0.0000000000000000e+00;6.3624259642350025e-07;1.2342971561479236e-15;1.6818446192872640e-08;9.1201624823933443e-07;1.6605947443021324e-15;4.7576929121249314e-07
81000000;0.0000000000000000e+00;6.4982783258429398e-07;7.6166320073833205e-16;1.6587121410654739e-08;4.4825703119501340e-07;1.6409168360823432e-15;3.9230403125501107e-07
83000000;0.0000000000000000e+00;6.0446422469024209e-07;1.2705488322308826e-15;2.2508031730881727e-08;6.1645463553109730e-07;1.0371681882724609e-15;4.0756373411815503e-07
85000000;0.0000000000000000e+00;5.0881856178210924e-07;1.2953395921694161e-15;1.4890980345600015e-08;2.6361819838324202e-07;9.7446724078908528e-16;2.9137389684728896e-07
87000000;0.0000000000000000e+00;8.0121049749793278e-07;6.3917068297413357e-16;1.6115513105317493e-08;4.2555495159551092e-07;1.3781807085684333e-15;3.2041525830977949e-07
89000000;0.0000000000000000e+00;5.0357343816779715e-07;1.1953508965084612e-15;1.3618153875760069e-08;3.7128133352390125e-07;1.4932831005860100e-15;2.7320955707679415e-07
91000000;0.0000000000000000e+00;6.5838704656336451e-07;3.9016240943499383e-16;1.5272489730456474e-08;6.4512400693931128e-07;7.3552790693446436e-16;2.0609816073960696e-07
93000000;0.0000000000000000e+00;7.7861941788527974e-07;1.8302747015736911e-15;1.5388422832381998e-08;8.5207486988958763e-07;1.5775863027096307e-15;3.4798506533613759e-07
95000000;0.0000000000000000e+00;8.2450634956444852e-07;5.5462296233788739e-16;1.5957335696926420e-08;6.5292203354012804e-07;6.4954458133671165e-16;3.1468154282787528e-07
97000000;0.0000000000000000e+00;9.8863580608283921e-07;1.7216209281533346e-15;1.4549621676198207e-08;4.3871869680008428e-07;1.0798059384998919e-15;3.2313283450696385e-07
99000000;0.0000000000000000e+00;3.4360010642585915e-07;4.6799368673291448e-16;1.6771130925255322e-08;4.8538068575233325e-07;1.5219592431229222e-15;1.6633609457237022e-07
101000000;0.0000000000000000e+00;7.0369040414415956e-07;6.4706144376587449e-16;1.7185304550729059e-08;8.5771655665015844e-07;1.5776174637447780e-15;3.3948250617517505e-07
103000000;0.0000000000000000e+00;1.1025209720526582e-06;1.7442049920634488e-15;1.6143990916361623e-08;9.5786908209560783e-07;1.6531608486565686e-15;1.8921806061953493e-07
105000000;0.0000000000000000e+00;2.4812243357619762e-07;1.2073248911444961e-15;1.5465429790320026e-08;5.3729143295199883e-07;1.4133397278486655e-15;2.8219327022816380e-07
107000000;0.0000000000000000e+00;6.3473061500916196e-07;1.1782653739637335e-15;1.8118515454172326e-08;4.0744013670726448e-07;1.6664141954953639e-15;5.3928244969444296e-07
109000000;0.0000000000000000e+00;6.1786042178986473e-07;1.6764117030884319e-15;1.7143732607955511e-08;4.0460100137820883e-07;9.3433792727559303e-16;2.5146856519486607e-07
111000000;0.0000000000000000e+00;2.6381329294680671e-07;1.6886632520401662e-15;2.0024003827448466e-08;8.3580476822993540e-07;1.6619054829264797e-15;3.7412024086519650e-07
113000000;0.0000000000000000e+00;2.7974906941236360e-07;1.5529787467870601e-15;2.5772657805289498e-08;5.3275003288176608e-07;2.3010499550191589e-15;1.2166420550842607e-07
115000000;0.0000000000000000e+00;1.0658644208659217e-06;2.0664318916120183e-15;2.0396920914926627e-08;6.7318962111565177e-07;2.1827137521032898e-15;8.1754800203193565e-08
117000000;0.0000000000000000e+00;9.4961089081333447e-07;1.3551517289191632e-15;2.1520048838662838e-08;9.8207821258562803e-07;2.1805865582310359e-15;3.0665470334410329e-07
119000000;0.0000000000000000e+00;4.9596730690926846e-07;9.5669449057503912e-16;2.0239498662477385e-08;5.6933973251842378e-07;1.6291542788453274e-15;1.2517380543867827e-07
121000000;0.0000000000000000e+00;7.6364259935507942e-07;1.3645678386904010e-15;2.5891898472436311e-08;8.3599078452491621e-07;2.9633915348456542e-15;2.4864544047178901e-07
123000000;0.0000000000000000e+00;7.3728602468774187e-07;1.5638570606317615e-15;2.8734979087825930e-08;5.4853435059300820e-07;1.2077843951745186e-15;2.2207000250552272e-07
125000000;0.0000000000000000e+00;5.3429784122818826e-07;2.1962055026899031e-15;3.3009743924248441e-08;1.4061730265078763e-06;2.0171775804112803e-15;2.2278447921743498e-07
127000000;0.0000000000000000e+00;1.1326242999423003e-06;1.0705526992145428e-15;2.8926788420076696e-08;8.5459761277750622e-07;1.4055855354300906e-15;1.9685590157153848e-07
129000000;0.0000000000000000e+00;6.7823378137099658e-07;1.6367398646096159e-15;2.6010396142202485e-08;1.0121678330668795e-06;1.5234348139652025e-15;2.5012178638414494e-07
131000000;0.0000000000000000e+00;5.3040103137821669e-07;1.7321453901824864e-15;2.4838147831125938e-08;1.3445315175699556e-06;2.5319232162806168e-15;3.6525519071787704e-07
133000000;0.0000000000000000e+00;8.1184102491351069e-07;1.4403294884073914e-15;3.3199107296252125e-08;6.5399089107565709e-07;2.2847428539445077e-15;2.3297544122791041e-07
135000000;0.0000000000000000e+00;1.3018017190405326e-06;2.4180453112954859e-15;2.8163804513206930e-08;9.5907096441747943e-07;3.2634601545511712e-15;6.8321534783213052e-07
137000000;0.0000000000000000e+00;7.7868679701635983e-07;3.5357036422757844e-15;4.1306180306837742e-08;9.9610961403029881e-07;4.0313974586472712e-15;3.5822003246128022e-07
139000000;0.0000000000000000e+00;5.7026523088968089e-07;2.7285841603179629e-15;4.6141150661436148e-08;1.8164854351684428e-06;2.9681396294300782e-15;4.6904342499614754e-07
141000000;0.0000000000000000e+00;2.3013492102521116e-06;4.0198327919814734e-15;4.4269526533276617e-08;2.3280739994457189e-06;3.5577384303125984e-15;2.6497452774560232e-07
143000000;0.0000000000000000e+00;1.6080361404460801e-06;1.2177890113936993e-15;6.1153483302286852e-08;1.5903223285313490e-06;3.5748543593150637e-15;3.5326446322657201e-07
145000000;0.0000000000000000e+00;7.2163463479143144e-07;1.2316453838625350e-15;4.6919746728432113e-08;1.6976792440837419e-06;9.3137747478760873e-15;5.9998562477949533e-07
147000000;0.0000000000000000e+00;2.6463510612460699e-06;2.2775060802541328e-15;3.5026666642761760e-08;1.7246948963162405e-06;5.0028665791195813e-15;6.6463529468764260e-07
149000000;0.0000000000000000e+00;2.2443116477332356e-06;3.5443863652213444e-15;7.1191000866170219e-08;1.1381545214894519e-06;3.9377369533518910e-15;8.3339933816036977e-07
151000000;0.0000000000000000e+00;1.8079046120337664e-06;3.3769084301234494e-15;3.6124246288492750e-08;1.1425558252655883e-06;4.7778608532002649e-15;1.8477956208915741e-06
153000000;0.0000000000000000e+00;1.0215706785643143e-06;2.8050015820760517e-15;3.3328636112568253e-08;1.0015297773332524e-06;4.1232505609654024e-15;8.6497303108899879e-07
155000000;0.0000000000000000e+00;1.7021372319142990e-06;2.0848806909181977e-15;1.7444654403143393e-08;8.8090412882245867e-07;1.6835890580649376e-15;1.0133540034191750e-06
157000000;0.0000000000000000e+00;1.0185072290101974e-06;2.1589832365399319e-15;1.4100344135219050e-08;5.8646482699864709e-07;1.4673231498783413e-15;6.1385820196921094e-07
159000000;0.0000000000000000e+00;1.0476555873543913e-06;1.7550176927580075e-15;1.5619755745359094e-08;1.5863841164878064e-06;2.5201388207732065e-15;5.5618144977794874e-07
161000000;0.0000000000000000e+00;1.0280630517210350e-06;1.4142563324626418e-15;1.8443866266605417e-08;1.5976552597648576e-06;2.5957186125798384e-15;1.0462141900943146e-06
163000000;0.0000000000000000e+00;1.2113995545854317e-06;1.2340183074115563e-15;1.4276639679460429e-08;1.4795141130888305e-06;2.1518623958878888e-15;5.6860068920223918e-07
165000000;0.0000000000000000e+00;1.2809159010569457e-06;1.4702776829801441e-15;1.3994227019297018e-08;1.0301769305476119e-06;1.5123522398334291e-15;5.6961344618993283e-07
167000000;0.0000000000000000e+00;9.1051180014432407e-07;1.2196717010546100e-15;1.4345057612087718e-08;9.6496950179874305e-07;1.3385216546752439e-15;3.7938683710590530e-07
169000000;0.0000000000000000e+00;7.5994264293980086e-07;1.3179670230025105e-15;1.5032602205505200e-08;7.0768840776202175e-07;2.9929009003232184e-15;5.3665609685824667e-07
171000000;0.0000000000000000e+00;1.3539948869859294e-06;2.4233616975488807e-15;1.1879538444829586e-08;1.1096539561701287e-06;1.9903299750966735e-15;1.0600852940055576e-06
173000000;0.0000000000000000e+00;8.2681939505359222e-07;8.2481691590891668e-16;1.0932705778460897e-08;1.0333851018198444e-06;2.2210910576302135e-15;8.7639807798607340e-07
175000000;0.0000000000000000e+00;1.8603758833396543e-07;1.3409646224226204e-15;6.8054244814260978e-09;5.1467516021009564e-07;1.2743698407351764e-15;8.4020827322724418e-07
177000000;0.0000000000000000e+00;1.0994197297995838e-06;1.2416716894047731e-15;8.6921431792342763e-09;6.9636318632289244e-07;2.4374882634840196e-15;1.1791723877370698e-06
179000000;0.0000000000000000e+00;1.0331793961417954e-06;9.7975307469022856e-16;1.0422207209972025e-08;9.2361022796215920e-07;2.2769212696287405e-15;9.9608759158939821e-07
181000000;0.0000000000000000e+00;9.3106487757441289e-07;1.9554320821016516e-15;1.3150514686232756e-08;1.5351851632520065e-06;2.4067993758783446e-15;9.3964731053159550e-07
183000000;0.0000000000000000e+00;1.5576094846738279e-06;2.7699754727005652e-15;2.5764682328797703e-08;1.3727208550851416e-06;5.1541261494122520e-15;1.3992740309404312e-06
185000000;0.0000000000000000e+00;1.9805589378742364e-06;2.1385825553361254e-15;2.7030200563392621e-08;1.5729469599970421e-06;3.0207077824814300e-15;2.4021380465563113e-06
187000000;0.0000000000000000e+00;8.9678577298164013e-07;1.6611649419580274e-15;1.9521629810262974e-08;1.1661676478503652e-06;2.4388543355209403e-15;1.7439585248493914e-06
189000000;0.0000000000000000e+00;4.1369955097201051e-06;1.2892504127362971e-15;3.2991463354903740e-08;3.1226988865562912e-06;1.8148385250919319e-15;3.4271334383639617e-06
191000000;0.0000000000000000e+00;1.3294740693983867e-06;2.0561198350224632e-15;5.0473484318924859e-08;9.6261233987232713e-07;3.9068996610443569e-15;4.2088208623592850e-06
193000000;0.0000000000000000e+00;4.7249729590748755e-06;7.1900310896794428e-15;9.4036990056853897e-08;8.4744449209379950e-06;3.0538456900991294e-14;1.5878052270029091e-05
195000000;0.0000000000000000e+00;7.2112452481033375e-07;6.1336023923650883e-15;4.9999470969176403e-08;1.0868451475958056e-06;4.2986293382959898e-15;3.6041602289909103e-06
197000000;0.0000000000000000e+00;7.5358876102683636e-06;9.9095209701060560e-15;8.5509361713342337e-08;3.7749268583583274e-06;2.2697956127177819e-14;2.1504169760123875e-05
199000000;0.0000000000000000e+00;4.2893947700584320e-06;8.7326210381251641e-15;1.1558091265474820e-07;1.8640044859781925e-06;1.0619661709810975e-14;9.8575192857328771e-06
201000000;0.0000000000000000e+00;2.5492611451969270e-06;5.8359244161643109e-15;4.2892703161102047e-08;3.7737613015256817e-06;7.3168011450413693e-15;4.2688840253030988e-06
203000000;0.0000000000000000e+00;1.4530037668281037e-06;3.1739405887947361e-15;2.2019437902632862e-08;1.7429005021708353e-06;4.6065234071110856e-15;4.5982383381986837e-06
205000000;0.0000000000000000e+00;1.5778851062971054e-06;4.7507435284779391e-15;2.3324974527887394e-08;2.0497805870371299e-06;3.6242787880097813e-15;4.6680586078338198e-06
207000000;0.0000000000000000e+00;1.2468070386046871e-06;2.7752536407331082e-15;2.2256770147894823e-08;1.0650600249288242e-06;2.9740153929364418e-15;3.5607735699776984e-06
209000000;0.0000000000000000e+00;1.2532127444721304e-06;1.5610004948895986e-15;2.1329533408155015e-08;1.4108438369180140e-06;3.1137695088527724e-15;1.8431506088009384e-06
211000000;0.0000000000000000e+00;1.2300711079699237e-06;1.3064450021473195e-15;2.1897982265052024e-08;1.1076421406855006e-06;1.2778526341781162e-15;2.0311238792662968e-06
213000000;0.0000000000000000e+00;5.9924888469190373e-07;8.3159858602020028e-16;1.8400179351254200e-08;8.5697977763657641e-07;3.2454268550713767e-15;1.6670969418601646e-06
215000000;0.0000000000000000e+00;8.0376233481932056e-07;1.0328434258222834e-15;2.4900012419223891e-08;1.0312999102983031e-06;2.0643001415621868e-15;2.2435914956014939e-06
217000000;0.0000000000000000e+00;1.1367366492376035e-06;1.4544564538357934e-15;1.8533889977450716e-08;1.2696440372177276e-06;2.6954275244513387e-15;1.4081093728214039e-06
219000000;0.0000000000000000e+00;1.1435469846237624e-06;5.3491325576750038e-16;1.8861612292976185e-08;9.1761430831484123e-07;2.6730437744284693e-15;1.4645506056244761e-06
221000000;0.0000000000000000e+00;1.0540077430898878e-06;7.8782163402537177e-16;1.7920191487667780e-08;1.4028041028943628e-06;2.0025940476719466e-15;1.8944286731612234e-06
223000000;0.0000000000000000e+00;2.8503866867414622e-07;7.8907446634961884e-16;1.9113516155299030e-08;6.2293151930707135e-07;1.7872928783574316e-15;1.5573154375006552e-06
225000000;0.0000000000000000e+00;8.3098752944047475e-07;7.6010933320022909e-16;1.7109425380222546e-08;6.2527340920381917e-07;1.0170931751115891e-15;1.4268172900734465e-06
227000000;0.0000000000000000e+00;4.0003811342668434e-07;7.1017935613789276e-16;1.3383913909844262e-08;7.5023378153794794e-07;1.1413316701176616e-15;1.5951608502426174e-06
229000000;0.0000000000000000e+00;4.1377125179607827e-07;1.1026314727904121e-15;9.1136508825322261e-09;6.1448622228480847e-07;2.0593440543667558e-15;1.3785704559063188e-06
231000000;0.0000000000000000e+00;9.7215737767736172e-07;3.6763693941868377e-16;6.2137749875232929e-09;7.3618465050871893e-07;2.3494038782050984e-15;1.3376455969148209e-06
233000000;0.0000000000000000e+00;5.9438582093308048e-07;1.0762431534789359e-15;6.2780431024581944e-09;5.5330710698296734e-07;1.8242847538482229e-15;1.3226983843925711e-06
235000000;0.0000000000000000e+00;4.4228507105769532e-07;1.1178944883376280e-15;8.6165655615043419e-09;2.7842703746597896e-07;1.3319292280687913e-15;1.6719465204451753e-06
237000000;0.0000000000000000e+00;4.4078881708895261e-07;1.1186917158089101e-15;6.8317938392036412e-09;8.5261447523049311e-07;2.2962422593988138e-15;1.6479829306896721e-06
239000000;0.0000000000000000e+00;5.5336156993961524e-07;6.2406891325479977e-16;1.0416384320844303e-08;5.7681820466545142e-07;2.7597183917996529e-15;1.6153419122986571e-06
241000000;0.0000000000000000e+00;6.1529695593809696e-07;1.0285693755282928e-15;1.4274404699743936e-08;5.6686868620025547e-07;2.6735266087603782e-15;1.6052631281229762e-06
243000000;0.0000000000000000e+00;1.0383026983990577e-06;8.4899687249127625e-16;1.3405284883536842e-08;4.3986127418448636e-07;1.7658911113779520e-15;1.7692725178031968e-06
245000000;0.0000000000000000e+00;4.6721424658018068e-07;1.4782124912421052e-15;1.2584763904679128e-08;7.3182463055129236e-07;2.0060301221883924e-15;1.5511937837744398e-06
247000000;0.0000000000000000e+00;4.8668555701362829e-07;1.1904879535937341e-15;1.2166375468701640e-08;5.0496802498173107e-07;3.0594724203091798e-15;1.5390661107187929e-06
249000000;0.0000000000000000e+00;5.9217346595250232e-07;8.8018714559353691e-16;1.2391014364550114e-08;8.6383096736098394e-07;1.7165035535489258e-15;1.4672415872788067e-06
251000000;0.0000000000000000e+00;1.3505325711634478e-06;1.0715641972824075e-15;1.1861231610143445e-08;8.4159880962866334e-07;2.0146091343683953e-15;1.5886807706754254e-06
253000000;0.0000000000000000e+00;7.1464419695228666e-07;5.5381437756663096e-16;1.2206954458787551e-08;5.3055664162116187e-07;3.1887615749364974e-15;1.6195741820103642e-06
255000000;0.0000000000000000e+00;4.3180793569529337e-07;1.4379669371354001e-15;1.1102588369410839e-08;5.9092671190857407e-07;2.4831181616044681e-15;1.6950273158378608e-06
257000000;0.0000000000000000e+00;9.0474836909624498e-07;7.0318624159062874e-16;1.0100728792648207e-08;4.4684400218428965e-07;2.1525067970424135e-15;1.4648659449974540e-06
259000000;0.0000000000000000e+00;3.2477865574172522e-07;1.8745130756437590e-15;6.5076441548073299e-09;7.1233070972719881e-07;2.6419213149034386e-15;1.6163776230215722e-06
261000000;0.0000000000000000e+00;1.0521122328652793e-06;8.2952791620372697e-16;7.0766032081784310e-09;8.8420477942669583e-07;1.7602403841195696e-15;1.5604544134422230e-06
263000000;0.0000000000000000e+00;3.9842860430053827e-07;9.6681695679365390e-16;7.0606114260179592e-09;6.7346306736460063e-07;2.2710743600859528e-15;1.5782542137890766e-06
265000000;0.0000000000000000e+00;7.2344429816738101e-07;4.8203684655357479e-16;6.9131678021879681e-09;5.1638268783090547e-07;1.6384227427719411e-15;1.7358361950076094e-06
267000000;0.0000000000000000e+00;5.3325182654449225e-07;7.0436822200383289e-16;6.8430415164941721e-09;6.4921619119803677e-07;1.4108920278530592e-15;1.4792647539302822e-06
269000000;0.0000000000000000e+00;5.1257091755841836e-07;2.9220072162046127e-16;6.9166665882313702e-09;5.5118812701367623e-07;9.2283587973198981e-16;1.5543807421482116e-06
271000000;0.0000000000000000e+00;4.5133560745629550e-07;1.7825105633542111e-15;7.2373586399464897e-09;6.7203782418771422e-07;1.2598023064857269e-15;1.5312279513901958e-06
273000000;0.0000000000000000e+00;1.0424653590029083e-06;7.0513075745928013e-16;6.7315029056780083e-09;5.0165780564597945e-07;1.9521503372184906e-15;1.8048700595600643e-06
275000000;0.0000000000000000e+00;9.1121110548268342e-07;6.7537040631539203e-16;5.8889823118440790e-09;7.9663615275568699e-07;2.2899532341618363e-15;1.5846078394632046e-06
277000000;0.0000000000000000e+00;5.1962797027261533e-07;6.7564816540140140e-16;5.2322584543655108e-09;2.6144897806734680e-07;9.8384812899381969e-16;1.7603090548347691e-06
279000000;0.0000000000000000e+00;8.0111656091470683e-07;1.3277848611215584e-15;5.5015546594098509e-09;3.8689819682455859e-07;1.4438173837215921e-15;1.5198302127499576e-06
281000000;0.0000000000000000e+00;6.6283315603553549e-07;4.8873860459266830e-16;5.0948940819970331e-09;6.9358482413417068e-07;2.5347240808093961e-15;1.8720195944162821e-06
283000000;0.0000000000000000e+00;1.0832494677819421e-06;6.2389399275038469e-16;4.2506543467914336e-09;6.9542181439984813e-07;2.3550871243633103e-15;1.7670128780971794e-06
285000000;0.0000000000000000e+00;5.7299479370540705e-07;5.3202669134383796e-16;7.7049186105375091e-09;2.2033473964455345e-07;1.7755914717949213e-15;1.6337283645061101e-06
287000000;0.0000000000000000e+00;1.0160341349218196e-06;7.8078254841512231e-16;7.1249127463348855e-09;8.7407357036413340e-07;1.7695834723249703e-15;1.7694707060032996e-06
289000000;0.0000000000000000e+00;5.1408333372100406e-07;7.9831115651757475e-16;4.6098944893419779e-09;4.0195611847149219e-07;1.7020007545632027e-15;1.7464920152518264e-06
291000000;0.0000000000000000e+00;8.1615318435640915e-07;6.3718052502888585e-16;3.5752688131944723e-09;4.1128393943112146e-07;2.2056920221292695e-15;1.9499431287567667e-06
293000000;0.0000000000000000e+00;3.3965917065598214e-07;5.6014588704618093e-16;4.0504012122153868e-09;4.2325367573450173e-07;1.2408421803228404e-15;1.7285393385797778e-06
295000000;0.0000000000000000e+00;6.3097705827160469e-07;9.4438101615339983e-16;3.0168937181586549e-09;6.5399495746866611e-07;1.8001264486011234e-15;1.8073089807599351e-06
297000000;0.0000000000000000e+00;6.6059848521571355e-07;7.5629068234834049e-16;4.7629226409099546e-09;3.3703443812579826e-07;1.3576014789206528e-15;1.6352142326190515e-06
299000000;0.0000000000000000e+00;1.1180138215361140e-06;4.5409045568174737e-16;8.2584272589336250e-09;5.7588511564500772e-07;1.5612730677444696e-15;1.6913046308276641e-06
301000000;0.0000000000000000e+00;1.1923272274145038e-06;6.3187250069106354e-16;5.0906469136308966e-09;1.1539057390075357e-06;1.9557016350084849e-15;1.7433875308354112e-06
303000000;0.0000000000000000e+00;1.0560084742911025e-06;7.6265201818659683e-16;7.9996480424149093e-09;8.3870967090733898e-07;1.3823365194660089e-15;1.8873859620436099e-06
305000000;0.0000000000000000e+00;3.4116361816425813e-07;1.5608946095791320e-15;6.1218430410361702e-09;6.1962607643626697e-07;1.5251430577564173e-15;1.8652512466096059e-06
307000000;0.0000000000000000e+00;7.8804555330338272e-07;6.4933204296583190e-16;9.6065461421975607e-09;7.4090551489429682e-07;9.7757550504700233e-16;1.7395031986039069e-06
309000000;0.0000000000000000e+00;7.8360709964436827e-07;3.6386107253901781e-16;1.2964269107461127e-08;1.1152311883343148e-06;1.8054447620272624e-15;1.9062649909483666e-06
311000000;0.0000000000000000e+00;7.1378486952347071e-07;1.3703915221235943e-15;1.6477813511337558e-08;4.0380600209231634e-07;2.5711819945384782e-15;1.9923468453819504e-06
