Vector Size;DOT fp64;DOT fp32;DOT Acc<fp64, fp64>;DOT Acc<fp64, fp32>;DOT Acc<fp32, fp32>;CUBLAS DOT fp64;CUBLAS DOT fp32;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
41000000;7.6083201169967651e-01;3.8400000333786011e-01;7.6083201169967651e-01;4.7820800542831421e-01;3.8400000333786011e-01;7.5571197271347046e-01;3.9321601390838623e-01;0.0000000000000000e+00;2.6454572010415711e-07;1.9110214477940173e-15;1.7102486996112830e-07;1.6752569829561671e-06;3.1054098526652783e-15;1.8431695443966424e-07
43000000;7.9564797878265381e-01;4.0140798687934875e-01;7.9667198657989502e-01;4.8230400681495667e-01;4.0243199467658997e-01;7.9155200719833374e-01;4.1062399744987488e-01;0.0000000000000000e+00;3.6249105290113691e-06;3.9986507940482341e-15;2.3012911827483526e-07;1.8216327182124015e-06;4.7983809528578801e-16;1.9009565129904984e-07
45000000;8.3148801326751709e-01;4.1984000802040100e-01;8.3046400547027588e-01;4.8844799399375916e-01;4.2086398601531982e-01;8.2739198207855225e-01;4.3110400438308716e-01;0.0000000000000000e+00;3.3235530987527456e-06;2.9868969501345231e-15;1.9080583725287712e-07;3.9917106361147207e-06;9.9563231671150764e-16;1.7234588057129483e-08
47000000;8.6630398035049438e-01;4.3827199935913086e-01;8.6732798814773560e-01;4.9459201097488403e-01;4.3929600715637207e-01;8.6118400096893311e-01;4.4543999433517456e-01;0.0000000000000000e+00;9.3935643147712369e-07;1.9658798990426005e-15;1.4046556139972973e-07;3.6367075823268622e-07;2.1445962535010188e-15;1.7177553381787369e-07
49000000;9.0214401483535767e-01;4.5670399069786072e-01;9.0316802263259888e-01;5.0687998533248901e-01;4.5772799849510193e-01;8.9907199144363403e-01;4.6592000126838684e-01;0.0000000000000000e+00;4.5993806841173706e-07;3.6873448549290045e-15;2.0220584197955097e-07;1.8389849968938348e-06;1.9031457315762606e-15;7.7923293859306646e-07
51000000;9.3695998191833496e-01;4.7411200404167175e-01;9.3798398971557617e-01;5.2223998308181763e-01;4.7513601183891296e-01;9.3286401033401489e-01;4.8435199260711670e-01;0.0000000000000000e+00;9.0270614662683351e-07;1.0109499302806591e-14;4.4119840668033321e-07;7.5037149297417324e-06;1.6393782653199878e-15;1.6926072628073365e-07
53000000;9.7177600860595703e-01;4.9151998758316040e-01;9.7177600860595703e-01;5.3759998083114624e-01;4.9459201097488403e-01;9.6972799301147461e-01;5.0380802154541016e-01;0.0000000000000000e+00;1.4910626810032834e-06;2.8566085063073326e-15;2.6273110696045713e-07;7.2418067256408113e-07;2.0631061434441849e-15;2.9823933677470245e-07
55000000;1.0076160430908203e+00;5.1097601652145386e-01;1.0086400508880615e+00;5.5603200197219849e-01;5.1200002431869507e-01;1.0065920352935791e+00;5.1916801929473877e-01;0.0000000000000000e+00;7.2120583175534518e-07;5.6057275724774888e-15;3.2539044143235462e-07;3.4298026985889272e-06;9.3428792874624820e-16;2.8197819299783334e-07
57000000;1.0424319505691528e+00;5.2838397026062012e-01;1.0434559583663940e+00;5.7139199972152710e-01;5.2940797805786133e-01;1.0424319505691528e+00;5.3862398862838745e-01;0.0000000000000000e+00;9.0397503576183574e-07;5.6588871320869896e-15;2.7721820993706477e-07;9.0397503576183574e-07;4.6602599911304619e-15;7.8937048079184071e-08
59000000;1.0782719850540161e+00;5.4681599140167236e-01;1.0782719850540161e+00;5.9084802865982056e-01;5.4783999919891357e-01;1.0782719850540161e+00;5.5603200197219849e-01;0.0000000000000000e+00;1.3891680597653941e-06;1.6099916676123504e-15;2.3962340259923571e-07;2.6857046021205594e-06;6.7082986150514594e-16;1.9548771422425208e-07
61000000;1.1141120195388794e+00;5.6422400474548340e-01;1.1130880117416382e+00;6.0927999019622803e-01;5.6627202033996582e-01;1.1141120195388794e+00;5.7446402311325073e-01;0.0000000000000000e+00;3.5227561095036503e-06;3.4162521692590526e-16;4.4984827925986502e-07;1.1847323626753700e-06;2.8468768077158769e-15;1.4541672596052125e-07
63000000;1.1499520540237427e+00;5.8265602588653564e-01;1.1499520540237427e+00;6.2771201133728027e-01;5.8470398187637329e-01;1.1489280462265015e+00;5.9391999244689941e-01;0.0000000000000000e+00;1.7708263938823559e-09;2.4218343834598958e-14;7.5062264966421312e-07;1.8230887303234117e-06;1.2534055142467882e-14;1.9371424526182425e-06
65000000;1.1847679615020752e+00;6.0211199522018433e-01;1.1857919692993164e+00;6.4819198846817017e-01;6.0313600301742554e-01;1.1857919692993164e+00;6.1132800579071045e-01;0.0000000000000000e+00;6.4131489629359316e-06;9.4047466342771662e-16;1.8889580830131825e-06;2.8052298545821557e-05;3.1573077986501914e-14;7.5801677673301060e-06
67000000;1.2206079959869385e+00;6.2054401636123657e-01;1.2206079959869385e+00;6.6457599401473999e-01;6.2156802415847778e-01;1.2236800193786621e+00;6.2873601913452148e-01;0.0000000000000000e+00;4.8528245180352321e-07;4.1336872788990918e-15;2.0143645281003680e-07;1.1380049398462744e-06;4.3768453541284501e-15;5.5907352906487847e-07
69000000;1.2564480304718018e+00;6.3795202970504761e-01;1.2564480304718018e+00;6.8198400735855103e-01;6.3795202970504761e-01;1.2574720382690430e+00;6.4614397287368774e-01;0.0000000000000000e+00;1.2050556666230059e-06;2.7510916202588458e-15;1.4923420806754123e-07;6.1426323975743628e-07;1.8340610801725640e-15;1.1065902621454109e-06
71000000;1.2912640571594238e+00;6.5535998344421387e-01;1.2902400493621826e+00;6.9836801290512085e-01;6.5740799903869629e-01;1.2933119535446167e+00;6.6560000181198120e-01;0.0000000000000000e+00;7.5093451543319534e-06;7.7246554550974934e-15;8.0140689324810885e-07;2.5327737714551938e-06;1.4345788702323916e-14;3.5991819249287850e-06
73000000;1.3271039724349976e+00;6.7276799678802490e-01;1.3271039724349976e+00;7.1679997444152832e-01;6.7584002017974854e-01;1.3260799646377563e+00;6.8095999956130981e-01;0.0000000000000000e+00;4.2649072086396203e-06;1.3294776338372600e-14;7.5469083236410150e-07;1.1855665506106507e-05;1.3294776338372600e-14;3.4718429089042743e-06
75000000;1.3619199991226196e+00;6.9222402572631836e-01;1.3619199991226196e+00;7.3420798778533936e-01;6.9324797391891479e-01;1.3649920225143433e+00;7.0143997669219971e-01;0.0000000000000000e+00;1.1180539206507840e-05;4.9923018141385796e-15;8.4575699048056495e-07;8.2509946364384402e-06;1.1377804134548389e-14;6.1940803638365218e-06
77000000;1.3987840414047241e+00;7.1065598726272583e-01;1.3977600336074829e+00;7.5161600112915039e-01;7.1167999505996704e-01;1.4028799533843994e+00;7.1884799003601074e-01;0.0000000000000000e+00;8.8794309714622865e-07;1.6420881979317345e-15;3.0023352223414378e-07;1.1818062266155776e-06;1.3684068316097788e-15;2.5776560915949851e-06
79000000;1.4335999488830566e+00;7.2908800840377808e-01;1.4335999488830566e+00;7.6902401447296143e-01;7.3011201620101929e-01;1.4346239566802979e+00;7.3625600337982178e-01;0.0000000000000000e+00;1.0032829808951295e-06;7.3772530129388178e-16;2.0806617070795510e-07;7.0623553941178863e-07;1.8443132532347045e-16;1.1750649233160366e-06
81000000;1.4694399833679199e+00;7.4649602174758911e-01;1.4694399833679199e+00;7.8847998380661011e-01;7.4854397773742676e-01;1.4725120067596436e+00;7.5468802452087402e-01;0.0000000000000000e+00;2.0297900286610040e-06;0.0000000000000000e+00;1.9424100854373734e-07;1.3093205286108658e-06;8.3873688714827667e-16;7.6202928403328162e-07
83000000;1.5052800178527832e+00;7.6390397548675537e-01;1.5052800178527832e+00;8.0691200494766235e-01;7.6697599887847900e-01;1.5073280334472656e+00;7.7516800165176392e-01;0.0000000000000000e+00;2.0108988998546286e-07;1.2075877853392961e-15;1.4936216599448008e-07;7.7737322832783461e-07;4.0252926177976540e-16;1.0955476212848735e-06
85000000;1.5390720367431641e+00;7.8336000442504883e-01;1.5400960445404053e+00;8.2432001829147339e-01;7.8438401222229004e-01;1.5421439409255981e+00;7.9360002279281616e-01;0.0000000000000000e+00;8.4817281125908402e-08;1.6600095958585919e-15;1.5291609049817803e-07;2.9048132704683614e-07;1.1492374125174867e-15;1.2862763583469433e-06
87000000;1.5759359598159790e+00;8.0179202556610107e-01;1.5749119520187378e+00;8.4070402383804321e-01;8.0281597375869751e-01;1.5779839754104614e+00;8.0998402833938599e-01;0.0000000000000000e+00;7.2412073967881383e-07;5.1231917188529363e-15;2.3390314573662813e-07;1.0414852716539782e-06;2.7586416947669656e-15;1.7090073387974453e-06
89000000;1.6117759943008423e+00;8.1817597150802612e-01;1.6117759943008423e+00;8.5606402158737183e-01;8.2022398710250854e-01;1.6128000020980835e+00;8.2739198207855225e-01;0.0000000000000000e+00;3.6031005867236869e-07;1.0148301911649860e-15;2.7038219289392609e-07;1.2741883720952723e-06;5.8634633267310300e-15;2.2369564051092898e-06
91000000;1.6476160287857056e+00;8.3763200044631958e-01;1.6455680131912231e+00;8.7551999092102051e-01;8.4070402383804321e-01;1.6527359485626221e+00;8.4991997480392456e-01;0.0000000000000000e+00;3.3499877391370134e-07;1.7701825029037495e-15;1.2371745304461926e-07;1.4018097345648798e-07;2.2127281286296869e-16;1.0905404681968666e-06
93000000;1.6834559440612793e+00;8.5401600599288940e-01;1.6834559440612793e+00;8.9395201206207275e-01;8.5606402158737183e-01;1.6875519752502441e+00;8.6630398035049438e-01;0.0000000000000000e+00;1.7340514203978032e-07;1.4744324864583426e-15;8.9916714083686278e-08;8.5451818296744961e-08;6.5530332731481896e-16;1.0529383794701337e-06
95000000;1.7182719707489014e+00;8.7347197532653809e-01;1.7172479629516602e+00;9.1136002540588379e-01;8.7244802713394165e-01;1.7213439941406250e+00;8.8268798589706421e-01;0.0000000000000000e+00;7.7280596112283149e-07;0.0000000000000000e+00;8.8043764108933011e-08;2.2004719151170101e-07;1.7159890681850740e-16;6.0909096290499473e-07
97000000;1.7551360130310059e+00;8.9190399646759033e-01;1.7541120052337646e+00;9.2672002315521240e-01;8.9292800426483154e-01;1.7561600208282471e+00;9.0214401483535767e-01;0.0000000000000000e+00;7.4386994164873057e-07;1.1013026285193137e-15;9.1075024965447287e-08;1.6307559614904722e-06;1.8355043808655227e-16;7.3427342475417225e-07
99000000;1.7899520397186279e+00;9.0931200981140137e-01;1.7899520397186279e+00;9.4515198469161987e-01;9.1033601760864258e-01;1.7920000553131104e+00;9.2057597637176514e-01;0.0000000000000000e+00;1.1320526667634825e-07;1.6172348268258549e-16;7.4589673689780725e-08;6.3415306851404355e-07;9.7034089609551297e-16;7.5504106971981048e-07
101000000;1.8268159627914429e+00;9.2672002315521240e-01;1.8257919549942017e+00;9.6358400583267212e-01;9.2979198694229126e-01;1.8237440586090088e+00;9.4003200531005859e-01;0.0000000000000000e+00;1.5310670139747860e-07;3.5681778614081958e-16;8.3778885980050305e-08;4.2158856939224974e-07;1.9624978237745076e-15;1.2067146978453138e-06
103000000;1.8616319894790649e+00;9.4515198469161987e-01;1.8606079816818237e+00;9.8099201917648315e-01;9.4617599248886108e-01;1.8688000440597534e+00;9.5539200305938721e-01;0.0000000000000000e+00;5.5759134084795504e-07;5.4182942094803576e-16;8.2538995871538448e-08;1.6973473368421658e-07;2.7091471047401788e-15;1.1393762515935628e-06
105000000;1.8984960317611694e+00;9.6358400583267212e-01;1.8964480161666870e+00;9.9839997291564941e-01;9.6870398521423340e-01;1.8995200395584106e+00;9.7484797239303589e-01;0.0000000000000000e+00;5.7299960251816774e-07;7.1447395588211504e-16;1.1781447960633230e-07;4.4513950775327480e-07;1.4289479117642301e-15;1.2123000763426325e-06
107000000;1.9333120584487915e+00;9.8303997516632080e-01;1.9322880506515503e+00;1.0158079862594604e+00;9.8508799076080322e-01;1.9343359470367432e+00;9.9532800912857056e-01;0.0000000000000000e+00;4.3114570646866342e-07;8.7928163730910381e-16;6.9540322955193856e-08;1.3532717496372672e-07;2.2861322570036699e-15;1.0794486440177102e-06
109000000;1.9691519737243652e+00;9.9942398071289062e-01;1.9671039581298828e+00;1.0352640151977539e+00;9.9942398071289062e-01;1.9722239971160889e+00;1.0127359628677368e+00;0.0000000000000000e+00;7.6455686096623224e-09;9.7474621155829454e-16;6.5704035072788756e-08;7.9573245984978757e-08;0.0000000000000000e+00;1.0542713437453552e-06
111000000;2.0060160160064697e+00;1.0168319940567017e+00;2.0029439926147461e+00;1.0536960363388062e+00;1.0188800096511841e+00;2.0070400238037109e+00;1.0311679840087891e+00;0.0000000000000000e+00;6.4166118471308861e-07;1.4421368368592907e-16;5.2519737017322712e-08;1.0287818441298099e-06;1.2979231531733616e-15;7.5197318918710810e-07
113000000;2.0387840270996094e+00;1.0352640151977539e+00;2.0398080348968506e+00;1.0711040496826172e+00;1.0383360385894775e+00;2.0449280738830566e+00;1.0496000051498413e+00;0.0000000000000000e+00;8.3713132436373513e-07;2.1859068038070599e-15;6.8576233638844018e-08;1.2283145841327022e-06;3.6431780063450999e-16;1.4121724193078258e-06
115000000;2.0766720771789551e+00;1.0536960363388062e+00;2.0756480693817139e+00;1.0885119438171387e+00;1.0557440519332886e+00;2.0807681083679199e+00;1.0700800418853760e+00;0.0000000000000000e+00;4.8004276291471222e-07;9.0897505196015323e-16;6.1707045967132864e-08;7.9595022163826362e-09;9.0897505196015323e-16;1.4719662976096673e-06
117000000;2.1114881038665771e+00;1.0711040496826172e+00;2.1104640960693359e+00;1.1059199571609497e+00;1.0741759538650513e+00;2.1166079044342041e+00;1.0885119438171387e+00;0.0000000000000000e+00;2.2837731908181639e-07;3.3977789011718776e-16;5.9667839746629010e-08;3.1958575195414160e-07;1.8687783956445327e-15;1.4133744726200370e-06
119000000;2.1473278999328613e+00;1.0874880552291870e+00;2.1473278999328613e+00;1.1233279705047607e+00;1.0915839672088623e+00;2.1493759155273438e+00;1.1028480529785156e+00;0.0000000000000000e+00;3.6609947481564331e-07;1.9640816116085355e-16;6.5765589939586980e-08;3.6609947481564331e-07;1.5712652892868284e-15;1.8482629259244355e-06
121000000;2.1841919422149658e+00;1.1079679727554321e+00;2.1821439266204834e+00;1.1407359838485718e+00;1.1100159883499146e+00;2.1913599967956543e+00;1.1223039627075195e+00;0.0000000000000000e+00;9.4511375871972082e-07;2.6348873914031857e-15;7.5379862165784511e-08;1.6524109571396854e-06;2.1957394928359882e-15;1.8840750349601378e-06
123000000;2.2179839611053467e+00;1.1274240016937256e+00;2.2169599533081055e+00;1.1581439971923828e+00;1.1315200328826904e+00;2.2282240390777588e+00;1.1417599916458130e+00;0.0000000000000000e+00;1.6280757796449837e-06;1.0042409374174005e-15;9.2756049879178105e-08;1.0889280317059687e-06;3.6822167705304686e-15;2.7749641618569704e-06
125000000;2.2548480033874512e+00;1.1448320150375366e+00;2.2538239955902100e+00;1.1776000261306763e+00;1.1499520540237427e+00;2.2579200267791748e+00;1.1632640361785889e+00;0.0000000000000000e+00;2.9754897735163647e-07;3.0524552215921169e-15;2.1183048285195030e-07;1.1651354342868069e-06;8.9778094752709322e-16;7.7035261254949356e-06
127000000;2.2906880378723145e+00;1.1663360595703125e+00;2.2886400222778320e+00;1.1980799436569214e+00;1.1683839559555054e+00;2.2937600612640381e+00;1.1786240339279175e+00;0.0000000000000000e+00;2.1108439857412086e-07;3.2588952094087076e-15;1.6616950662943536e-07;2.8704855842194003e-06;0.0000000000000000e+00;5.2476864561714528e-06
129000000;2.3255040645599365e+00;1.1857919692993164e+00;2.3244800567626953e+00;1.2165119647979736e+00;1.1878399848937988e+00;2.3326721191406250e+00;1.2001279592514038e+00;0.0000000000000000e+00;4.4728630156913166e-07;1.2172423419139038e-15;7.9838930561999255e-08;6.6366710901903506e-07;3.2865543231675402e-15;2.6038429221226317e-06
131000000;2.3613440990447998e+00;1.2042239904403687e+00;2.3592960834503174e+00;1.2349439859390259e+00;1.2062720060348511e+00;2.3664638996124268e+00;1.2154879570007324e+00;0.0000000000000000e+00;8.4283680660052095e-07;3.8592121002999843e-15;9.3119003808373595e-08;3.8241486884730148e-07;1.2864040334333280e-15;3.3009606331784551e-06
133000000;2.3971838951110840e+00;1.2226560115814209e+00;2.3951361179351807e+00;1.2513279914855957e+00;1.2257280349731445e+00;2.4063999652862549e+00;1.2318719625473022e+00;0.0000000000000000e+00;5.2302110120320427e-07;3.2359529175614029e-15;9.9740401645093917e-08;3.6508573810863605e-07;4.8539293763421037e-15;2.8725892053300137e-06
135000000;2.4330239295959473e+00;1.2390400171279907e+00;2.4299519062042236e+00;1.2687360048294067e+00;1.2431360483169556e+00;2.4391679763793945e+00;1.2492799758911133e+00;0.0000000000000000e+00;4.7180541108823316e-07;1.9078005672888218e-15;8.2852085373930341e-08;9.8392672632546667e-07;2.3847507091110272e-16;2.7289528091444770e-06
137000000;2.4668159484863281e+00;1.2564480304718018e+00;2.4678399562835693e+00;1.2892160415649414e+00;1.2595200538635254e+00;2.4811520576477051e+00;1.2707840204238892e+00;0.0000000000000000e+00;4.2582073257139889e-07;7.8457019500101735e-16;7.1700659921617184e-08;1.0991104548273835e-07;7.8457019500101735e-16;2.2067599931674387e-06
139000000;2.5036799907684326e+00;1.2759040594100952e+00;2.5016319751739502e+00;1.3056000471115112e+00;1.2789759635925293e+00;2.5118720531463623e+00;1.2881920337677002e+00;0.0000000000000000e+00;2.5623982397547842e-07;1.4948349742810495e-15;7.2699190616201549e-08;7.7558885365107467e-07;2.9896699485620990e-15;2.3198971792285846e-06
141000000;2.5384960174560547e+00;1.2922879457473755e+00;2.5374720096588135e+00;1.3240319490432739e+00;1.2984319925308228e+00;2.5446400642395020e+00;1.3086719512939453e+00;0.0000000000000000e+00;6.3437723833433749e-07;2.4811193136634694e-15;7.6831233515410290e-08;2.0298485407896261e-06;3.0718620073928670e-15;2.1565653665762397e-06
143000000;2.5743360519409180e+00;1.3107199668884277e+00;2.5743360519409180e+00;1.3414399623870850e+00;1.3127679824829102e+00;2.5794560909271240e+00;1.3250559568405151e+00;0.0000000000000000e+00;1.0092168692264222e-06;3.0354039738728026e-15;7.4617650373251329e-08;3.1080825505148683e-07;4.7699205303715471e-15;2.2500233302566092e-06
145000000;2.6101760864257812e+00;1.3281279802322388e+00;2.6091520786285400e+00;1.3588479757308960e+00;1.3312000036239624e+00;2.6193919181823730e+00;1.3455359935760498e+00;0.0000000000000000e+00;5.4590764194110279e-08;1.0006254416095696e-15;7.5245173446593862e-08;6.9749860657615500e-07;2.0012508832191391e-16;1.7736521830975739e-06
147000000;2.6449921131134033e+00;1.3475840091705322e+00;2.6460158824920654e+00;1.3793280124664307e+00;1.3537280559539795e+00;2.6531839370727539e+00;1.3619199991226196e+00;0.0000000000000000e+00;4.2310491906796542e-07;2.9808480911347305e-15;7.8241294734408231e-08;1.3859644923992088e-06;1.2960209091890132e-16;3.0671294435199893e-06
149000000;2.6818559169769287e+00;1.3670400381088257e+00;2.6798079013824463e+00;1.3957120180130005e+00;1.3701119422912598e+00;2.6920959949493408e+00;1.3783040046691895e+00;0.0000000000000000e+00;2.5455898528514215e-07;1.4803568722746345e-15;8.2461087901709120e-08;6.5193925733691747e-07;2.3685709956394155e-15;2.8772687808268590e-06
151000000;2.7176959514617920e+00;1.3854720592498779e+00;2.7156479358673096e+00;1.4141440391540527e+00;1.3864959478378296e+00;2.7310080528259277e+00;1.3967360258102417e+00;0.0000000000000000e+00;1.7963151114281892e-07;2.2565045561662278e-15;6.1284970341373739e-08;1.5076439585748601e-07;2.0513677783329344e-16;1.6113471081441402e-06
153000000;2.7525119781494141e+00;1.4028799533843994e+00;2.7535359859466553e+00;1.4346239566802979e+00;1.4069759845733643e+00;2.7668480873107910e+00;1.4172159433364868e+00;0.0000000000000000e+00;2.5498829526488212e-07;1.6175253860398955e-15;4.5427623892654225e-08;2.1868570247314917e-07;1.6175253860398955e-15;1.2449793642388837e-06
155000000;2.7883520126342773e+00;1.4213119745254517e+00;2.7873280048370361e+00;1.4530559778213501e+00;1.4295040369033813e+00;2.8016641139984131e+00;1.4387199878692627e+00;0.0000000000000000e+00;1.7779691749622798e-07;5.4329064681077191e-16;5.0978558664756355e-08;7.6115080756496608e-07;2.1731625872430876e-15;1.2472790492889145e-06
157000000;2.8252160549163818e+00;1.4428160190582275e+00;2.8231680393218994e+00;1.4694399833679199e+00;1.4428160190582275e+00;2.8354558944702148e+00;1.4561280012130737e+00;0.0000000000000000e+00;1.5057629656658029e-06;0.0000000000000000e+00;7.6678732741215069e-08;2.1710192773925196e-07;2.8388067899641698e-15;1.7708191031127346e-06
