Vector Size;DOT fp64;DOT fp32;DOT Acc<fp64, fp64>;DOT Acc<fp64, fp32>;DOT Acc<fp32, fp32>;CUBLAS DOT fp64;CUBLAS DOT fp32;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
103000000;1.1919360160827637e+00;5.7548797130584717e-01;1.1909120082855225e+00;7.7926397323608398e-01;5.7651197910308838e-01;1.1560959815979004e+00;6.2976002693176270e-01;0.0000000000000000e+00;1.8939512155048299e-06;1.4467927084283233e-15;1.1525150715340024e-12;1.6609289392501709e-06;8.6807562505699391e-16;2.9773005467556429e-08
105000000;1.2144639492034912e+00;5.8777600526809692e-01;1.2154879570007324e+00;7.7209597826004028e-01;5.8777600526809692e-01;1.1806720495223999e+00;6.4204800128936768e-01;0.0000000000000000e+00;5.2091465026415512e-07;5.6769766276561318e-16;1.0363320833786270e-12;5.9710974075146586e-07;5.6769766276561318e-16;1.2450983147020544e-08
107000000;1.2349439859390259e+00;6.0006397962570190e-01;1.2339199781417847e+00;7.7619200944900513e-01;5.9903997182846069e-01;1.2011519670486450e+00;6.5535998344421387e-01;0.0000000000000000e+00;9.4105462680543794e-07;4.1780338614437827e-16;1.4533987126009105e-12;9.4105462680543794e-07;1.8104813399589725e-15;3.0940141337317696e-08
109000000;1.2564480304718018e+00;6.1132800579071045e-01;1.2544000148773193e+00;7.8745597600936890e-01;6.1030399799346924e-01;1.2236800193786621e+00;6.6969597339630127e-01;0.0000000000000000e+00;2.4195366571572143e-07;5.4685792099805346e-16;1.5343466118402886e-12;2.4195366571572143e-07;5.4685792099805346e-16;2.1759582630234742e-08
111000000;1.2779519557952881e+00;6.2156802415847778e-01;1.2738560438156128e+00;7.9360002279281616e-01;6.2156802415847778e-01;1.2441600561141968e+00;6.8198400735855103e-01;0.0000000000000000e+00;8.2640697869414535e-07;0.0000000000000000e+00;1.4221046430855593e-12;8.2640697869414535e-07;2.6849894139253454e-15;1.1056328629274446e-07
113000000;1.2933119535446167e+00;6.3283199071884155e-01;1.2912640571594238e+00;8.0076801776885986e-01;6.3180798292160034e-01;1.2687360048294067e+00;6.9222402572631836e-01;0.0000000000000000e+00;1.9679412148970273e-07;1.3187322256135743e-16;7.0881857126729618e-13;2.6759301875459769e-07;1.5824786707362891e-15;1.5602570304982090e-08
115000000;1.3168640136718750e+00;6.4409601688385010e-01;1.3127679824829102e+00;8.1100797653198242e-01;6.4409601688385010e-01;1.2902400493621826e+00;7.0451200008392334e-01;0.0000000000000000e+00;6.9880827836518578e-08;6.4788865274719953e-16;3.6346553419117896e-13;6.9252200913417554e-08;6.4788865274719953e-16;3.1431346155051266e-10
117000000;1.3383680582046509e+00;6.5535998344421387e-01;1.3342720270156860e+00;8.2227200269699097e-01;6.5535998344421387e-01;1.3137919902801514e+00;7.1987199783325195e-01;0.0000000000000000e+00;2.0622382452616452e-06;5.0944669752824085e-16;3.0897942205087805e-13;1.7887311321442704e-06;2.0377867901129634e-15;5.7441881398009484e-08
119000000;1.3578239679336548e+00;6.6764801740646362e-01;1.3547519445419312e+00;8.3046400547027588e-01;6.6560000181198120e-01;1.3363200426101685e+00;7.3011201620101929e-01;0.0000000000000000e+00;5.9627681820092997e-07;1.2522176242934653e-16;1.8445165605842745e-13;6.6350473999862052e-07;2.5044352485869306e-16;8.7744779782855807e-09
121000000;1.3803520202636719e+00;6.7788797616958618e-01;1.3752319812774658e+00;8.3865600824356079e-01;6.7891198396682739e-01;1.3557759523391724e+00;7.4239999055862427e-01;0.0000000000000000e+00;6.7558062726088158e-08;6.1576634105421124e-16;3.2179948983493075e-13;6.7558062726088158e-08;3.0788317052710558e-15;1.3079415953431830e-07
123000000;1.4049279689788818e+00;6.8915200233459473e-01;1.3977600336074829e+00;8.4889602661132812e-01;6.8915200233459473e-01;1.3793280124664307e+00;7.5673598051071167e-01;0.0000000000000000e+00;1.6401280391107915e-07;7.2690527137376436e-16;2.3527500616797505e-13;2.2905518657441920e-07;2.3018666926835871e-15;3.1114344078941023e-08
125000000;1.4223359823226929e+00;7.0041602849960327e-01;1.4192639589309692e+00;8.5606402158737183e-01;7.0143997669219971e-01;1.4018559455871582e+00;7.6902401447296143e-01;0.0000000000000000e+00;1.7283935778445044e-08;1.0729093056578229e-15;9.6204201073984782e-14;1.7283935778445044e-08;8.3448501551163999e-16;1.7283935778445044e-08
127000000;1.4366719722747803e+00;7.1167999505996704e-01;1.4366719722747803e+00;8.6220800876617432e-01;7.1065598726272583e-01;1.4254080057144165e+00;7.8028798103332520e-01;0.0000000000000000e+00;7.8093840865071485e-07;2.3466872157403966e-16;1.5124399105446855e-13;8.4393181393537920e-07;1.1733436078701982e-15;2.5017545234742380e-08
129000000;1.4622720479965210e+00;7.2089600563049316e-01;1.4592000246047974e+00;8.7347197532653809e-01;7.2294402122497559e-01;1.4499839544296265e+00;7.9052799940109253e-01;0.0000000000000000e+00;1.1756295803721511e-07;4.6206683748592259e-16;1.1712239163174423e-12;1.1756295803721511e-07;4.6206683748592259e-16;6.4721641857964306e-09
131000000;1.4776320457458496e+00;7.3420798778533936e-01;1.4725120067596436e+00;8.7756800651550293e-01;7.3318397998809814e-01;1.4694399833679199e+00;8.0588799715042114e-01;0.0000000000000000e+00;3.2949286305115441e-07;4.5500805281912286e-16;1.0340058000314568e-12;5.1270330426441446e-07;7.9626409243346510e-16;3.6928019375365610e-08
133000000;1.5011839866638184e+00;7.4342399835586548e-01;1.5011839866638184e+00;8.8883197307586670e-01;7.4649602174758911e-01;1.4919680356979370e+00;8.1715202331542969e-01;0.0000000000000000e+00;4.5675490767936470e-07;2.2408372579538316e-16;1.6153075373960195e-12;5.7705894191149001e-07;1.1204186289769158e-16;9.5842804982988866e-08
135000000;1.5216640233993530e+00;7.5468802452087402e-01;1.5196160078048706e+00;8.9702397584915161e-01;7.5673598051071167e-01;1.5134719610214233e+00;8.2943999767303467e-01;0.0000000000000000e+00;5.5356794044579539e-07;4.4152992876221488e-16;1.6581656474664980e-12;3.1652336491593008e-07;6.6229489314332235e-16;7.9478789386064762e-08
137000000;1.5482879877090454e+00;7.6800000667572021e-01;1.5400960445404053e+00;9.0521597862243652e-01;7.6697599887847900e-01;1.5390720367431641e+00;8.4479999542236328e-01;0.0000000000000000e+00;1.1355174821131383e-06;1.0877005517122490e-15;2.0004988547091687e-12;9.0193556724087505e-07;8.7016044136979932e-16;8.4398865187953302e-08
139000000;1.5615999698638916e+00;7.7824002504348755e-01;1.5554560422897339e+00;9.1136002540588379e-01;7.7824002504348755e-01;1.5595519542694092e+00;8.5504001379013062e-01;0.0000000000000000e+00;5.6361361107815417e-07;1.2864425996898952e-15;3.0353613139683078e-12;4.4850467578962671e-07;1.0720354997415794e-15;1.1931065364483244e-08
141000000;1.5820800065994263e+00;7.8950399160385132e-01;1.5779839754104614e+00;9.1750401258468628e-01;7.8847998380661011e-01;1.5800319910049438e+00;8.6732798814773560e-01;0.0000000000000000e+00;7.9572690297168690e-07;6.3410045722714229e-16;2.4793327877581261e-12;7.9572690297168690e-07;4.2273363815142818e-16;1.1208667241805404e-07
143000000;1.6025600433349609e+00;8.0076801776885986e-01;1.5994880199432373e+00;9.2672002315521240e-01;8.0076801776885986e-01;1.6025600433349609e+00;8.7961602210998535e-01;0.0000000000000000e+00;1.4581526266012356e-06;2.0841190708463379e-15;2.1410155214804430e-12;1.4581526266012356e-06;1.6672952566770703e-15;3.5788484348097030e-09
145000000;1.6240639686584473e+00;8.1305599212646484e-01;1.6179200410842896e+00;9.3695998191833496e-01;8.1203198432922363e-01;1.6250879764556885e+00;8.9190399646759033e-01;0.0000000000000000e+00;2.7620621087051749e-07;1.6442969976755843e-15;1.8749096515995851e-12;5.4834499907339830e-08;2.0553712470944804e-16;5.4834499907339830e-08
147000000;1.6506880521774292e+00;8.2432001829147339e-01;1.6353280544281006e+00;9.4720000028610229e-01;8.2329601049423218e-01;1.6496640443801880e+00;9.0316802263259888e-01;0.0000000000000000e+00;1.1913477214763547e-06;2.4328863510283116e-15;1.6851792791456104e-12;1.4090387071545084e-06;1.0137026462617964e-15;5.9526997534900816e-09
149000000;1.6691199541091919e+00;8.3455997705459595e-01;1.6558079719543457e+00;9.5744001865386963e-01;8.3251202106475830e-01;1.6701439619064331e+00;9.1648000478744507e-01;0.0000000000000000e+00;1.6732172281005953e-07;2.0002002308689236e-15;2.2392241584577600e-12;4.7448141615782402e-08;8.0008009234756945e-16;5.9936790597138556e-08
151000000;1.6916480064392090e+00;8.4479999542236328e-01;1.6793600320816040e+00;9.6870398521423340e-01;8.4479999542236328e-01;1.6947200298309326e+00;9.2876797914505005e-01;0.0000000000000000e+00;4.7350560195411812e-07;7.8948168332773257e-16;1.3407372687113219e-12;3.6754316412025439e-07;5.9211126249579945e-16;5.6306587215200625e-08
153000000;1.7080320119857788e+00;8.5401600599288940e-01;1.7029119729995728e+00;9.7689598798751831e-01;8.5606402158737183e-01;1.7182719707489014e+00;9.4003200531005859e-01;0.0000000000000000e+00;5.0256048732067576e-07;1.5583125832482681e-15;1.5448721372177518e-12;6.0713707453937247e-07;1.1687344374362010e-15;2.0322448772807700e-08
155000000;1.7285120487213135e+00;8.6732798814773560e-01;1.7244160175323486e+00;9.7996801137924194e-01;8.6630398035049438e-01;1.7377279996871948e+00;9.5334398746490479e-01;0.0000000000000000e+00;7.7845177907282380e-07;5.7683471624764790e-16;1.1079072116729822e-12;4.6876599888768790e-07;2.8841735812382393e-15;5.5851625307506681e-08
157000000;1.7489919662475586e+00;8.7961602210998535e-01;1.7428480386734009e+00;9.8918402194976807e-01;8.7859201431274414e-01;1.7561600208282471e+00;9.6665602922439575e-01;0.0000000000000000e+00;1.7768664640945682e-07;1.1389884845835981e-15;1.3620403961478859e-12;3.8151657523475487e-07;1.1389884845835981e-15;2.6143282415841245e-08
