Vector Size;DOT fp64;DOT fp32;DOT Acc<fp64, fp64>;DOT Acc<fp64, fp32>;DOT Acc<fp32, fp32>;CUBLAS DOT fp64;CUBLAS DOT fp32;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
41000000;7.6288002729415894e-01;3.8604798913002014e-01;7.6288002729415894e-01;4.8230400681495667e-01;3.8604798913002014e-01;7.5366401672363281e-01;3.9321601390838623e-01;0.0000000000000000e+00;2.1311894113676238e-07;2.8695942813253233e-16;4.8098468952743905e-08;4.4420919596952897e-07;1.2913174265963954e-15;2.4906156852877086e-07
43000000;7.9769599437713623e-01;4.0243199467658997e-01;7.9769599437713623e-01;4.8537600040435791e-01;4.0345600247383118e-01;7.8950399160385132e-01;4.1062399744987488e-01;0.0000000000000000e+00;1.2866609424026711e-06;1.1525721878067852e-15;3.2765725439979802e-08;1.2247826942413047e-06;1.0373149690261066e-15;1.2782268986023312e-08
45000000;8.3046400547027588e-01;4.2086398601531982e-01;8.3251202106475830e-01;4.9049600958824158e-01;4.2188799381256104e-01;8.2636797428131104e-01;4.2803201079368591e-01;0.0000000000000000e+00;1.5401730024524338e-07;4.7619826288749661e-16;3.8031891770701694e-08;5.3750279377908249e-07;8.3334696005311911e-16;3.7725446521676149e-08
47000000;8.6732798814773560e-01;4.3929600715637207e-01;8.6835199594497681e-01;4.9663999676704407e-01;4.3929600715637207e-01;8.6118400096893311e-01;4.4748800992965698e-01;0.0000000000000000e+00;1.6001878689897159e-07;7.8931131054378151e-16;3.8136033572155091e-08;5.4079216113082796e-08;1.9732782763594538e-16;5.1860354672805995e-08
49000000;9.0112000703811646e-01;4.5670399069786072e-01;9.0316802263259888e-01;5.0687998533248901e-01;4.5772799849510193e-01;8.9804798364639282e-01;4.6489599347114563e-01;0.0000000000000000e+00;1.7540854177881464e-07;4.9513748267674237e-16;3.0959330663033243e-08;4.4484958596462811e-07;1.3203666204713130e-15;9.0416370111232247e-08
51000000;9.3695998191833496e-01;4.7513601183891296e-01;9.3798398971557617e-01;5.2121597528457642e-01;4.7615998983383179e-01;9.3286401033401489e-01;4.8435199260711670e-01;0.0000000000000000e+00;2.7563478136266284e-07;1.9926842189216682e-16;4.2980078585399872e-08;6.1671942574566111e-08;1.1956105313530010e-15;6.1671942574566111e-08
53000000;9.7177600860595703e-01;4.9356800317764282e-01;9.7280001640319824e-01;5.3555202484130859e-01;4.9459201097488403e-01;9.6972799301147461e-01;5.0073599815368652e-01;0.0000000000000000e+00;1.9476318813809311e-07;1.9765512614470556e-16;8.9645784542680792e-08;7.6027440237495496e-07;1.3835858830129389e-15;5.4804382670538875e-07
55000000;1.0076160430908203e+00;5.1097601652145386e-01;1.0096640586853027e+00;5.5398398637771606e-01;5.1200002431869507e-01;1.0045440196990967e+00;5.1916801929473877e-01;0.0000000000000000e+00;8.9222428288820245e-07;3.1023591169720938e-15;5.0640084045238210e-07;5.8827915576097337e-07;6.8941313710490979e-15;3.1068476101425290e-07
57000000;1.0434559583663940e+00;5.2940797805786133e-01;1.0424319505691528e+00;5.7139199972152710e-01;5.2940797805786133e-01;1.0424319505691528e+00;5.3759998083114624e-01;0.0000000000000000e+00;9.1759995512967615e-07;3.6050775144631528e-15;1.2266201180096916e-07;1.0558471874882851e-06;3.8625830512105209e-16;2.5750151991850032e-07
59000000;1.0782719850540161e+00;5.4681599140167236e-01;1.0782719850540161e+00;5.8982402086257935e-01;5.4783999919891357e-01;1.0751999616622925e+00;5.5398398637771606e-01;0.0000000000000000e+00;3.4865559794246171e-06;9.3809485555657038e-15;3.0107244786564556e-07;4.4740772355916057e-06;5.5182050326857078e-16;2.2027783464075316e-06
61000000;1.1130880117416382e+00;5.6422400474548340e-01;1.1130880117416382e+00;6.0825598239898682e-01;5.6627202033996582e-01;1.1110399961471558e+00;5.7344001531600952e-01;0.0000000000000000e+00;7.5592332800063748e-06;7.9912234403153470e-15;5.3724451582348292e-07;8.4004598322412530e-06;3.7605757366189872e-15;1.6706474143622283e-06
63000000;1.1489280462265015e+00;5.8367997407913208e-01;1.1499520540237427e+00;6.2668800354003906e-01;5.8470398187637329e-01;1.1479040384292603e+00;5.8880001306533813e-01;0.0000000000000000e+00;7.6078656531536684e-07;5.0314936586274149e-16;9.9250489814972293e-08;5.2231316456865362e-07;2.7673215122450779e-15;7.6078656531536684e-07
65000000;1.1847679615020752e+00;6.0108798742294312e-01;1.1837439537048340e+00;6.4512002468109131e-01;6.0211199522018433e-01;1.1837439537048340e+00;6.1030399799346924e-01;0.0000000000000000e+00;3.3594141860975010e-07;2.8819132584467338e-15;3.3699271489120426e-08;2.2668236297831891e-07;1.3099605720212427e-15;1.5698444882793032e-08
67000000;1.2206079959869385e+00;6.1952000856399536e-01;1.2206079959869385e+00;6.6457599401473999e-01;6.2156802415847778e-01;1.2175359725952148e+00;6.2771201133728027e-01;0.0000000000000000e+00;1.9085827622379927e-06;2.8838371769473643e-15;2.7772781953575626e-08;2.4123844427943006e-07;2.4401699189554622e-15;3.0463988567782581e-09
69000000;1.2544000148773193e+00;6.3795202970504761e-01;1.2544000148773193e+00;6.8300801515579224e-01;6.3999998569488525e-01;1.2554240226745605e+00;6.4512002468109131e-01;0.0000000000000000e+00;9.5589989392781952e-07;4.1507908790379073e-16;1.9566907760609877e-08;5.1021211697774687e-07;6.9179847983965120e-16;8.4038252289016617e-08
71000000;1.2902400493621826e+00;6.5535998344421387e-01;1.2902400493621826e+00;7.0143997669219971e-01;6.5740799903869629e-01;1.2902400493621826e+00;6.6355198621749878e-01;0.0000000000000000e+00;2.7029263858021572e-07;1.9535096613860327e-15;2.0100726456725282e-08;2.0642668574211632e-07;1.0655507243923815e-15;1.7494877371574931e-07
73000000;1.3260799646377563e+00;6.7379200458526611e-01;1.3260799646377563e+00;7.1884799003601074e-01;6.7584002017974854e-01;1.3271039724349976e+00;6.8198400735855103e-01;0.0000000000000000e+00;8.8802890147200141e-07;5.0423153713966312e-15;3.7779585737554549e-10;1.4358397716283617e-07;1.3866367271340736e-15;4.8196803366700221e-07
75000000;1.3619199991226196e+00;6.9120001792907715e-01;1.3608959913253784e+00;7.3728001117706299e-01;6.9427198171615601e-01;1.3639680147171021e+00;7.0041602849960327e-01;0.0000000000000000e+00;1.5919754064492509e-06;9.3043866394395983e-16;4.5318079549222115e-09;7.9273467993460245e-07;1.1165263967327518e-15;7.0584168228036313e-07
77000000;1.3967360258102417e+00;7.1065598726272583e-01;1.3977600336074829e+00;7.5468802452087402e-01;7.1270400285720825e-01;1.3987840414047241e+00;7.1782398223876953e-01;0.0000000000000000e+00;2.7039380819679749e-07;1.3214386756744229e-15;2.1741493101249009e-08;1.0471413104458017e-06;3.7755390733554940e-16;8.4444359988540194e-07
79000000;1.4325759410858154e+00;7.2806400060653687e-01;1.4335999488830566e+00;7.7311998605728149e-01;7.2908800840377808e-01;1.4335999488830566e+00;7.3625600337982178e-01;0.0000000000000000e+00;7.8984879721973043e-07;1.7042459469733795e-15;1.7339684710428232e-08;1.3630588591694343e-07;1.9477096536838624e-15;1.7589685568611391e-06
81000000;1.4684159755706787e+00;7.4547201395034790e-01;1.4673919677734375e+00;7.9052799940109253e-01;7.4854397773742676e-01;1.4704639911651611e+00;7.5468802452087402e-01;0.0000000000000000e+00;1.7933626146991806e-07;9.1077538864599404e-16;2.9909132540608130e-09;3.0963255205961121e-07;1.0408861584525647e-15;7.3815776264652296e-07
83000000;1.5042560100555420e+00;7.6492798328399658e-01;1.5042560100555420e+00;8.0896002054214478e-01;7.6697599887847900e-01;1.5052800178527832e+00;7.7516800165176392e-01;0.0000000000000000e+00;9.8875956310969280e-07;5.2720338706651023e-16;2.6851986849052122e-09;7.0571939988580645e-07;1.8452118547327859e-15;9.9252157945751178e-07
85000000;1.5411200523376465e+00;7.8336000442504883e-01;1.5400960445404053e+00;8.2636797428131104e-01;7.8336000442504883e-01;1.5411200523376465e+00;7.9155200719833374e-01;0.0000000000000000e+00;7.0050694444206406e-07;1.8620714436733098e-16;6.1782705603430872e-09;9.9246650897173158e-08;2.2344857324079716e-15;6.9906184740160108e-07
87000000;1.5759359598159790e+00;8.0076801776885986e-01;1.5749119520187378e+00;8.4377598762512207e-01;8.0179202556610107e-01;1.5759359598159790e+00;8.0896002054214478e-01;0.0000000000000000e+00;6.3739217987249024e-07;1.4458435095101477e-15;4.2538294428953100e-09;1.5429953906924830e-06;9.6389567300676517e-16;1.4136235034324839e-06
89000000;1.6117759943008423e+00;8.1715202331542969e-01;1.6117759943008423e+00;8.6015999317169189e-01;8.1919997930526733e-01;1.6107519865036011e+00;8.2841598987579346e-01;0.0000000000000000e+00;1.6793724606150089e-07;6.3944403297436628e-16;3.9996955696052765e-09;6.0928688042436505e-08;1.2788880659487326e-15;2.1207220949778730e-06
91000000;1.6476160287857056e+00;8.3558398485183716e-01;1.6465920209884644e+00;8.7859201431274414e-01;8.3763200044631958e-01;1.6465920209884644e+00;8.4684801101684570e-01;0.0000000000000000e+00;7.5795461718351721e-07;3.2156394864048351e-15;1.0297451545480730e-08;2.7787536505410806e-07;1.5006317603222564e-15;1.3137053472917332e-06
93000000;1.6834559440612793e+00;8.5299199819564819e-01;1.6824320554733276e+00;8.9702397584915161e-01;8.5606402158737183e-01;1.6844799518585205e+00;8.6630398035049438e-01;0.0000000000000000e+00;1.2821034099163928e-06;6.1256244992297628e-15;2.5358173274838630e-08;3.6223139581912021e-07;3.8285153120186022e-15;3.0342754551393288e-06
95000000;1.7182719707489014e+00;8.7244802713394165e-01;1.7182719707489014e+00;9.1545599699020386e-01;8.7551999092102051e-01;1.7172479629516602e+00;8.8371199369430542e-01;0.0000000000000000e+00;8.0489205737466343e-07;5.0504924389647772e-15;7.4299083293021965e-09;4.3514717349882828e-07;1.9513266241454821e-15;2.1530670136320177e-06
97000000;1.7551360130310059e+00;8.8985598087310791e-01;1.7530879974365234e+00;9.3184000253677368e-01;8.9190399646759033e-01;1.7541120052337646e+00;9.0316802263259888e-01;0.0000000000000000e+00;2.3520421915503336e-07;2.6562763270067183e-15;6.3196007991773058e-09;5.9172359270606010e-07;2.3242417861308788e-15;1.0126135882735605e-06
99000000;1.7909760475158691e+00;9.0931200981140137e-01;1.7879040241241455e+00;9.4822400808334351e-01;9.1136002540588379e-01;1.7909760475158691e+00;9.1852802038192749e-01;0.0000000000000000e+00;3.4483829923652144e-07;5.8707159665533823e-16;3.2137087344531723e-09;7.5829752303324511e-07;7.3383949581917279e-16;1.1327924580006403e-06
101000000;1.8257919549942017e+00;9.2672002315521240e-01;1.8257919549942017e+00;9.6563202142715454e-01;9.2774397134780884e-01;1.8268159627914429e+00;9.4208002090454102e-01;0.0000000000000000e+00;8.6838509865020882e-07;4.2505937119512246e-16;1.0792844866695151e-08;2.8081022029254199e-06;6.3758905679268369e-16;1.5277360301603463e-06
103000000;1.8606079816818237e+00;9.4412797689437866e-01;1.8606079816818237e+00;9.8406398296356201e-01;9.4720000028610229e-01;1.8606079816818237e+00;9.5641601085662842e-01;0.0000000000000000e+00;5.1182081450173639e-07;1.4887404411117911e-15;1.4797876877919596e-08;1.0867020622002030e-06;5.3169301468278256e-15;1.5434228841150427e-06
105000000;1.8974720239639282e+00;9.6255999803543091e-01;1.8954240083694458e+00;1.0004479885101318e+00;9.6460801362991333e-01;1.9005440473556519e+00;9.7587198019027710e-01;0.0000000000000000e+00;1.9753335560130694e-06;6.3932605903113878e-16;1.2110312401246130e-08;2.0611424471074228e-06;1.4384836328200622e-15;5.1312428572317694e-07
107000000;1.9333120584487915e+00;9.7996801137924194e-01;1.9322880506515503e+00;1.0199040174484253e+00;9.8303997516632080e-01;1.9353599548339844e+00;9.9430400133132935e-01;0.0000000000000000e+00;2.0447349445623327e-06;1.0874390973399373e-15;1.2776196277756961e-08;2.3783431845242462e-06;2.6409235221112766e-15;1.7917598149996749e-06
109000000;1.9691519737243652e+00;9.9839997291564941e-01;1.9681279659271240e+00;1.0362880229949951e+00;1.0014719963073730e+00;1.9701759815216064e+00;1.0158079862594604e+00;0.0000000000000000e+00;4.1294149535721234e-07;1.8832741416701672e-15;1.4208438976070385e-09;4.9702610002881954e-07;1.1299644850021002e-15;1.0025636530210595e-06
111000000;2.0029439926147461e+00;1.0158079862594604e+00;2.0029439926147461e+00;1.0536960363388062e+00;1.0199040174484253e+00;2.0070400238037109e+00;1.0311679840087891e+00;0.0000000000000000e+00;1.0777775757033475e-06;4.0389802245940088e-15;1.9510753568335337e-08;2.9174515907207373e-07;3.4012465049212701e-15;2.4473003104787688e-06
113000000;2.0398080348968506e+00;1.0352640151977539e+00;2.0387840270996094e+00;1.0690560340881348e+00;1.0373120307922363e+00;2.0428800582885742e+00;1.0475519895553589e+00;0.0000000000000000e+00;1.4901518875275601e-06;4.0535856146791084e-15;3.0692041688013620e-08;1.5808290627701790e-06;3.3779880122325902e-15;1.3087975370423224e-06
115000000;2.0746240615844727e+00;1.0536960363388062e+00;2.0736000537872314e+00;1.0895359516143799e+00;1.0557440519332886e+00;2.0787200927734375e+00;1.0700800418853760e+00;0.0000000000000000e+00;1.4634617594455588e-07;2.5125642719017093e-15;3.0671763447598168e-08;2.6366649552328389e-06;5.2184027185650889e-15;2.0326827559326920e-06
117000000;2.1114881038665771e+00;1.0731519460678101e+00;2.1094400882720947e+00;1.1079679727554321e+00;1.0751999616622925e+00;2.1145598888397217e+00;1.0844160318374634e+00;0.0000000000000000e+00;1.7235616050962001e-06;6.4197687576371281e-15;8.7955467654524999e-08;5.9240896426564608e-06;2.0061777367616025e-16;1.8307313497624817e-06
119000000;2.1463038921356201e+00;1.0915839672088623e+00;2.1463038921356201e+00;1.1243519783020020e+00;1.0936319828033447e+00;2.1493759155273438e+00;1.1048959493637085e+00;0.0000000000000000e+00;4.7035122306883672e-06;1.1508612118634243e-15;9.6862005882107499e-08;1.6141926886956587e-06;1.7262918177951363e-15;6.9532917699304176e-08
121000000;2.1821439266204834e+00;1.1089919805526733e+00;2.1821439266204834e+00;1.1427839994430542e+00;1.1120640039443970e+00;2.1862399578094482e+00;1.1243519783020020e+00;0.0000000000000000e+00;5.6342087176780846e-07;3.8052978057897091e-15;6.0251088553671864e-08;2.2233055262677619e-07;6.0006619245145417e-15;7.2057115664672544e-07
123000000;2.2179839611053467e+00;1.1274240016937256e+00;2.2169599533081055e+00;1.1601920127868652e+00;1.1304960250854492e+00;2.2200319766998291e+00;1.1417599916458130e+00;0.0000000000000000e+00;2.8736998255400275e-07;2.1965545205701892e-15;3.5530866265359262e-08;9.9910226695462292e-07;2.3962412951674789e-15;2.4866012140792463e-07
125000000;2.2548480033874512e+00;1.1479040384292603e+00;2.2538239955902100e+00;1.1796480417251587e+00;1.1519999504089355e+00;2.2568960189819336e+00;1.1601920127868652e+00;0.0000000000000000e+00;6.1138619297841345e-07;2.0643042478177266e-16;3.5019924711706458e-08;2.7890672172700035e-07;3.3028867965083625e-15;1.3834906345300650e-06
127000000;2.2896640300750732e+00;1.1632640361785889e+00;2.2896640300750732e+00;1.1960320472717285e+00;1.1683839559555054e+00;2.2927360534667969e+00;1.1755520105361938e+00;0.0000000000000000e+00;2.8805843749818798e-07;1.1030296986151647e-15;2.7105836509231988e-08;8.0338426311163199e-09;1.1030296986151647e-15;6.5817378765981833e-07
129000000;2.3265280723571777e+00;1.1816960573196411e+00;2.3255040645599365e+00;1.2134399414062500e+00;1.1868159770965576e+00;2.3285760879516602e+00;1.1909120082855225e+00;0.0000000000000000e+00;1.9059868911665839e-06;5.0610002721285747e-16;5.6868998609730206e-08;1.8515446440430395e-07;8.4350004535476238e-16;1.0908557416476093e-06
131000000;2.3603200912475586e+00;1.2001279592514038e+00;2.3613440990447998e+00;1.2328959703445435e+00;1.2042239904403687e+00;2.3633921146392822e+00;1.2113920450210571e+00;0.0000000000000000e+00;4.9570734910259576e-07;2.5111978169308785e-15;9.2336393758889015e-08;2.3341469793590819e-06;2.5111978169308785e-15;1.7213337692735865e-06
133000000;2.3971838951110840e+00;1.2185599803924561e+00;2.3961598873138428e+00;1.2503039836883545e+00;1.2226560115814209e+00;2.4033279418945312e+00;1.2328959703445435e+00;0.0000000000000000e+00;2.4939175821794283e-06;3.5176769163689345e-15;9.0496039794089511e-08;1.4043761893646180e-06;4.4647437784682626e-15;1.6956261084116659e-07
135000000;2.4319999217987061e+00;1.2380160093307495e+00;2.4319999217987061e+00;1.2677119970321655e+00;1.2369920015335083e+00;2.4360959529876709e+00;1.2523519992828369e+00;0.0000000000000000e+00;5.1199490633954218e-06;6.9592772730852100e-15;4.1658734373587459e-07;2.6291267057540022e-06;2.1393333839484164e-14;4.5664329839195507e-06
137000000;2.4688639640808105e+00;1.2554240226745605e+00;2.4668159484863281e+00;1.2881920337677002e+00;1.2564480304718018e+00;2.4750080108642578e+00;1.2677119970321655e+00;0.0000000000000000e+00;2.7664278062283903e-06;2.7693192838783064e-15;2.2810094993043810e-07;4.5490062780729818e-07;9.2310642795943549e-15;2.3534369813520201e-06
139000000;2.5047039985656738e+00;1.2707840204238892e+00;2.5036799907684326e+00;1.3066240549087524e+00;1.2779519557952881e+00;2.5047039985656738e+00;1.2871680259704590e+00;0.0000000000000000e+00;9.7503529225287205e-07;1.0414018446066542e-15;6.4590027654712505e-08;1.4223139787108375e-06;3.3324859027412938e-15;3.6680076712102413e-07
141000000;2.5405440330505371e+00;1.2922879457473755e+00;2.5395200252532959e+00;1.3240319490432739e+00;1.2974079847335815e+00;2.5436160564422607e+00;1.3066240549087524e+00;0.0000000000000000e+00;1.4803658784481216e-05;6.8713497280221671e-15;6.2432675446095031e-07;1.1114630989327004e-05;2.2331886616072043e-14;4.7547603864364028e-08
143000000;2.5753600597381592e+00;1.3107199668884277e+00;2.5753600597381592e+00;1.3414399623870850e+00;1.3107199668884277e+00;2.5794560909271240e+00;1.3271039724349976e+00;0.0000000000000000e+00;6.1648312121024672e-07;3.9162461463034992e-15;6.6093850865497691e-08;2.1583301240107062e-06;5.6132861430350154e-15;2.9460828953547941e-07
145000000;2.6101760864257812e+00;1.3271039724349976e+00;2.6122241020202637e+00;1.3598719835281372e+00;1.3312000036239624e+00;2.6122241020202637e+00;1.3424639701843262e+00;0.0000000000000000e+00;1.0059365804419726e-06;4.2660045806604559e-15;1.2935564063437252e-07;3.2311068937164372e-06;3.8394041225944106e-15;9.4081312390108044e-07
147000000;2.6480638980865479e+00;1.3455359935760498e+00;2.6470398902893066e+00;1.3783040046691895e+00;1.3516800403594971e+00;2.6531839370727539e+00;1.3608959913253784e+00;0.0000000000000000e+00;1.1319119106345542e-06;4.8061820227038649e-15;9.5133208175912301e-08;3.0026289218156500e-06;5.8875729778122345e-15;9.3730269104784424e-08
149000000;2.6839039325714111e+00;1.3670400381088257e+00;2.6828799247741699e+00;1.3967360258102417e+00;1.3680640459060669e+00;2.6900479793548584e+00;1.3813760280609131e+00;0.0000000000000000e+00;1.6139066890062678e-06;4.0148600846569503e-15;6.6775241656422266e-08;9.6726821044561569e-07;2.0074300423284752e-15;3.2600874667568877e-07
151000000;2.7187199592590332e+00;1.3834240436553955e+00;2.7187199592590332e+00;1.4151680469512939e+00;1.3895679712295532e+00;2.7248640060424805e+00;1.3957120180130005e+00;0.0000000000000000e+00;1.5771370867664498e-06;1.3200372173062643e-14;2.2982195087889219e-07;2.5424986193869135e-07;1.2848362248447638e-14;2.9584762555001506e-06
153000000;2.7566080093383789e+00;1.4028799533843994e+00;2.7545599937438965e+00;1.4335999488830566e+00;1.4079999923706055e+00;2.7617280483245850e+00;1.4151680469512939e+00;0.0000000000000000e+00;3.2283669579764860e-06;1.3799409226249305e-14;8.2810076043033304e-07;6.5477998594851930e-06;1.1807741915244250e-14;1.0560492071072745e-05
