Vector Size;DOT fp64;DOT fp32;DOT Acc<fp64, fp64>;DOT Acc<fp64, fp32>;CUBLAS DOT fp64;CUBLAS DOT fp32;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
27262976;5.0102400779724121e-01;2.5951999425888062e-01;5.0150400400161743e-01;2.6134398579597473e-01;5.0752002000808716e-01;2.6559999585151672e-01;0.0000000000000000e+00;1.0307900908483505e-06;3.1005132945395914e-15;3.4605229368763089e-07;3.2636982047785171e-15;5.9274393292529908e-07
27787264;5.1049602031707764e-01;2.6416000723838806e-01;5.1081597805023193e-01;2.6579201221466064e-01;5.1696002483367920e-01;2.7020800113677979e-01;0.0000000000000000e+00;1.2094226395455873e-06;7.4921152907720006e-15;5.2049007840236483e-07;1.4062124084218216e-14;7.1437048336516783e-07
28311552;5.2019202709197998e-01;2.6895999908447266e-01;5.1984000205993652e-01;2.7072000503540039e-01;5.2595198154449463e-01;2.7481600642204285e-01;0.0000000000000000e+00;8.6725225227211310e-07;5.1157542574701337e-16;2.8585316549983962e-07;1.1510447079307802e-15;5.2393979555012896e-07
28835840;5.2924799919128418e-01;2.7344000339508057e-01;5.2940797805786133e-01;2.7590399980545044e-01;5.3519999980926514e-01;2.7884799242019653e-01;0.0000000000000000e+00;5.0138038581176554e-07;5.3095864689350559e-16;6.3577460348169578e-07;5.7078054541051848e-15;7.1010868940424420e-07
29360128;5.3878402709960938e-01;2.7859199047088623e-01;5.3868800401687622e-01;2.7980801463127136e-01;5.4547202587127686e-01;2.8460800647735596e-01;0.0000000000000000e+00;8.6767990009789806e-07;7.0593188251761589e-15;4.1297296574478403e-07;1.2549900133646504e-15;1.2045637166108841e-06
29884416;5.4828798770904541e-01;2.8303998708724976e-01;5.4812800884246826e-01;2.8512001037597656e-01;5.5452799797058105e-01;2.8927999734878540e-01;0.0000000000000000e+00;3.2632404568924497e-06;6.3124145840258928e-15;1.1738180753112843e-06;5.5090163642407794e-15;3.1400058469052468e-06
30408704;5.5724799633026123e-01;2.8768000006675720e-01;5.5776000022888184e-01;2.9008001089096069e-01;5.6307202577590942e-01;2.9372799396514893e-01;0.0000000000000000e+00;1.1455972004534842e-06;7.5458420376778720e-15;1.3510728264767758e-06;8.4165161189483960e-15;4.9044135777915436e-07
30932992;5.6662398576736450e-01;2.9232001304626465e-01;5.6704002618789673e-01;2.9423999786376953e-01;5.7363200187683105e-01;2.9855999350547791e-01;0.0000000000000000e+00;6.5078267162889599e-06;2.8319980673874988e-15;8.0149870384491169e-07;7.4964654724963205e-15;6.8411908295983422e-08
31457280;5.7606399059295654e-01;2.9718399047851562e-01;5.7641601562500000e-01;2.9945600032806396e-01;5.8112001419067383e-01;3.0348798632621765e-01;0.0000000000000000e+00;2.1833435773675254e-06;2.3339830989620787e-15;3.1923353830681482e-07;2.9823117375626559e-15;9.3029594243516806e-07
31981568;5.8537602424621582e-01;3.0239999294281006e-01;5.8518397808074951e-01;3.0384001135826111e-01;5.9209597110748291e-01;3.0841600894927979e-01;0.0000000000000000e+00;3.8909015338901695e-07;1.5441620980897085e-15;2.1627352769539078e-07;3.4314713290882415e-16;2.5569984629329269e-07
32505856;5.9472000598907471e-01;3.0710399150848389e-01;5.9558397531509399e-01;3.0790400505065918e-01;6.0028797388076782e-01;3.1248000264167786e-01;0.0000000000000000e+00;5.2686877937573134e-07;1.8384014152957079e-15;1.5572808730442947e-07;3.4316826418853213e-15;4.7718233471943767e-10
33030144;6.0416001081466675e-01;3.1142398715019226e-01;6.0460799932479858e-01;3.1366398930549622e-01;6.1027199029922485e-01;3.1760001182556152e-01;0.0000000000000000e+00;5.1090791363668574e-08;2.9127878372637346e-16;9.0935845131902705e-08;1.3107545267686804e-15;2.8565945076181190e-07
33554432;6.1366397142410278e-01;3.1612798571586609e-01;6.1398398876190186e-01;3.1785601377487183e-01;6.1958402395248413e-01;3.2300800085067749e-01;0.0000000000000000e+00;5.0852590976240096e-07;3.2986442288512410e-16;1.0155004427340058e-07;1.8142543258681827e-15;3.3143129621171063e-07
34078720;6.2304002046585083e-01;3.2022398710250854e-01;6.2307202816009521e-01;3.2319998741149902e-01;6.2899202108383179e-01;3.2822400331497192e-01;0.0000000000000000e+00;3.6352718962725060e-07;1.5143579583222483e-15;9.9289822141096261e-08;8.4130997684569348e-16;3.5915257764290353e-07
34603008;6.3254398107528687e-01;3.2550400495529175e-01;6.3292801380157471e-01;3.2716798782348633e-01;6.3756799697875977e-01;3.3206400275230408e-01;0.0000000000000000e+00;1.2703059586715101e-06;5.5453629749141799e-16;8.6383855525810688e-08;1.1090725949828360e-15;1.4383747824226429e-07
35127296;6.4179199934005737e-01;3.2956799864768982e-01;6.4230400323867798e-01;3.3219200372695923e-01;6.4796799421310425e-01;3.3699199557304382e-01;0.0000000000000000e+00;4.5611672041093777e-08;9.3909152000576890e-16;9.3101436030321650e-08;9.3909152000576890e-16;1.7046157972903341e-07
35651584;6.5097600221633911e-01;3.3504000306129456e-01;6.5148800611495972e-01;3.3689600229263306e-01;6.5705597400665283e-01;3.4128001332283020e-01;0.0000000000000000e+00;1.1620353385805877e-07;2.7991230339156056e-16;9.7531066807574979e-08;2.7991230339156056e-16;3.4073239743789044e-08
36175872;6.6064000129699707e-01;3.3913600444793701e-01;6.6057598590850830e-01;3.4204798936843872e-01;6.6688001155853271e-01;3.4563198685646057e-01;0.0000000000000000e+00;1.5646231594880323e-07;2.8332153227491373e-16;1.0447491688046529e-07;4.2498229841237058e-16;2.9985895231620782e-07
36700160;6.7014402151107788e-01;3.4467199444770813e-01;6.7001599073410034e-01;3.4627199172973633e-01;6.7584002017974854e-01;3.5020801424980164e-01;0.0000000000000000e+00;9.5621725216580644e-07;2.5424523177157926e-15;1.1670291690308717e-07;2.5424523177157926e-15;1.5329449067839983e-07
37224448;6.7910397052764893e-01;3.4940800070762634e-01;6.7952001094818115e-01;3.5120001435279846e-01;6.8569600582122803e-01;3.5574400424957275e-01;0.0000000000000000e+00;4.8608985842277876e-07;3.0716109177581489e-16;1.2743616757206228e-07;3.0716109177581489e-16;5.8579820214910459e-07
37748736;6.8819200992584229e-01;3.5321599245071411e-01;6.8841600418090820e-01;3.5580798983573914e-01;6.9536000490188599e-01;3.6076799035072327e-01;0.0000000000000000e+00;1.5262822462884044e-07;1.4817269466697226e-15;1.4690165521571297e-07;2.0373745516708683e-15;3.4455683611712789e-07
38273024;6.9782400131225586e-01;3.5903999209403992e-01;6.9788801670074463e-01;3.6105599999427795e-01;7.0355200767517090e-01;3.6496001482009888e-01;0.0000000000000000e+00;6.3294544616057512e-07;5.8278395898212395e-16;1.6127195229891756e-07;3.6909650735534518e-15;2.0140056865996743e-07
38797312;7.0643198490142822e-01;3.6351999640464783e-01;7.0713597536087036e-01;3.6582401394844055e-01;7.1328002214431763e-01;3.6947199702262878e-01;0.0000000000000000e+00;5.3099029401176330e-07;1.2846739138045934e-15;1.5759135496336624e-07;3.6704968965845530e-16;3.8344539921133671e-08
39321600;7.1657598018646240e-01;3.6768001317977905e-01;7.1663999557495117e-01;3.7091198563575745e-01;7.2198402881622314e-01;3.7529599666595459e-01;0.0000000000000000e+00;9.3708124730191181e-07;6.2309457421952488e-16;1.3435972880085865e-07;6.2309457421952488e-16;6.6482809668552262e-08
39845888;7.2598397731781006e-01;3.7334400415420532e-01;7.2665601968765259e-01;3.7555199861526489e-01;7.3222398757934570e-01;3.7999999523162842e-01;0.0000000000000000e+00;5.5579326162176014e-07;1.0021383290371308e-15;1.3936982781443133e-07;2.1712997129137836e-15;1.7774342961439650e-08
40370176;7.3519998788833618e-01;3.7785598635673523e-01;7.3558402061462402e-01;3.8076800107955933e-01;7.4115198850631714e-01;3.8352000713348389e-01;0.0000000000000000e+00;2.2166667823988507e-07;1.8273709077986290e-16;1.5261223246539316e-07;9.1368545389931450e-16;1.2356044965667327e-07
40894464;7.4448001384735107e-01;3.8271999359130859e-01;7.4457597732543945e-01;3.8499200344085693e-01;7.5270402431488037e-01;3.8937601447105408e-01;0.0000000000000000e+00;1.2046557049960145e-06;1.8721313777887701e-15;1.4730699007302681e-07;2.2125189010230920e-15;3.4866965527795347e-07
41418752;7.5372797250747681e-01;3.8761600852012634e-01;7.5395202636718750e-01;3.9030399918556213e-01;7.6080000400543213e-01;3.9327999949455261e-01;0.0000000000000000e+00;5.1113602508583206e-07;2.2711521751270305e-15;1.0206961648025076e-07;1.8926268126058588e-15;9.8521744689784296e-08
41943040;7.6332801580429077e-01;3.9190399646759033e-01;7.6364797353744507e-01;3.9484798908233643e-01;7.7075201272964478e-01;3.9894399046897888e-01;0.0000000000000000e+00;5.6375730161846568e-07;2.7035238147886971e-16;1.0524313071065223e-07;1.0814095259154788e-15;1.6196434641119780e-07
42467328;7.7263998985290527e-01;3.9625599980354309e-01;7.7286398410797119e-01;3.9967998862266541e-01;7.7891200780868530e-01;4.0275201201438904e-01;0.0000000000000000e+00;4.0610856375474532e-07;1.9811808654159256e-15;9.0874879111788585e-08;2.2013120726843618e-15;5.1562437737146290e-08
42991616;7.8233599662780762e-01;4.0092799067497253e-01;7.8230398893356323e-01;4.0454399585723877e-01;7.8816002607345581e-01;4.0761598944664001e-01;0.0000000000000000e+00;1.4057006661296698e-07;3.5776114594235106e-15;9.7204672288973711e-08;3.9353726053658613e-15;3.0759688968758161e-07
43515904;7.9167997837066650e-01;4.0623998641967773e-01;7.9145598411560059e-01;4.0918400883674622e-01;7.9632002115249634e-01;4.1219198703765869e-01;0.0000000000000000e+00;3.1842378375892572e-07;8.8840784801293646e-16;8.5394891073174362e-08;9.9945882901455366e-16;1.5853654783173689e-07
44040192;8.0108797550201416e-01;4.1075199842453003e-01;8.0032002925872803e-01;4.1302400827407837e-01;8.0694401264190674e-01;4.1724801063537598e-01;0.0000000000000000e+00;3.9688962851343720e-07;1.7124037029239633e-15;9.0931671803745760e-08;5.7080123430798775e-16;9.3424898260410967e-08
44564480;8.0982398986816406e-01;4.1484799981117249e-01;8.1036800146102905e-01;4.1849601268768311e-01;8.1606400012969971e-01;4.2134401202201843e-01;0.0000000000000000e+00;2.1355723692757676e-06;3.3614202762818280e-15;1.0093532933186465e-07;2.4899409453939467e-15;2.6408475662406107e-07
45088768;8.1987202167510986e-01;4.1967999935150146e-01;8.1993597745895386e-01;4.2271998524665833e-01;8.2560002803802490e-01;4.2636799812316895e-01;0.0000000000000000e+00;5.2893679491835809e-07;5.9942001112581474e-16;1.2196272278957599e-07;2.9971000556290737e-16;1.2667283486315023e-07
45613056;8.2892799377441406e-01;4.2428800463676453e-01;8.2905602455139160e-01;4.2761600017547607e-01;8.3510398864746094e-01;4.3116798996925354e-01;0.0000000000000000e+00;1.1680508904307186e-06;2.4675531821900894e-16;9.7689634573626719e-08;2.4675531821900895e-15;1.5670663690017678e-07
46137344;8.3836799860000610e-01;4.2905598878860474e-01;8.3884799480438232e-01;4.3257600069046021e-01;8.4492802619934082e-01;4.3577599525451660e-01;0.0000000000000000e+00;1.2526120702113199e-06;2.3982164635857938e-16;9.0927607869013858e-08;8.3937576225502784e-16;2.2258594222834394e-07
46661632;8.4745597839355469e-01;4.3379199504852295e-01;8.4803199768066406e-01;4.3702399730682373e-01;8.5516798496246338e-01;4.4163200259208679e-01;0.0000000000000000e+00;1.5449937546651460e-06;6.9954709643652915e-16;8.7038330514548978e-08;1.2825030101336369e-15;1.0532221867029234e-07
47185920;8.5692799091339111e-01;4.3868800997734070e-01;8.5702401399612427e-01;4.4140800833702087e-01;8.6361598968505859e-01;4.4537600874900818e-01;0.0000000000000000e+00;5.6595965620472293e-07;9.2440118562849650e-16;8.6095026051492092e-08;1.1555014820356206e-16;6.9675548622470679e-08
47710208;8.6620801687240601e-01;4.4332799315452576e-01;8.6617600917816162e-01;4.4684800505638123e-01;8.7203198671340942e-01;4.5052799582481384e-01;0.0000000000000000e+00;2.2737299069409919e-07;7.0446698246237640e-16;9.2796082571754650e-08;5.8705581871864700e-16;2.9040762925217652e-07
