Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
337000000;0.0000000000000000e+00;2.3036155768173703e-06;1.6897498005667434e-15;4.3222236961294261e-08;1.4771397063439124e-06;2.2709840451607140e-15;1.3346557732279282e-06
339000000;0.0000000000000000e+00;1.6822099019087168e-06;2.6386493075761682e-15;3.8874289643151095e-08;1.5002017178482201e-06;3.3156341786257142e-15;1.3245570186377031e-06
341000000;0.0000000000000000e+00;1.9656015738254289e-06;2.6064894005303512e-15;4.5411701163262984e-08;1.8469712232274696e-06;3.9564971608799562e-15;1.4480150335617124e-06
343000000;0.0000000000000000e+00;1.6970683965229426e-06;2.5133887418427067e-15;4.6458716940535797e-08;8.5793485093804079e-07;5.2731566967103590e-15;1.4986170206710104e-06
345000000;0.0000000000000000e+00;1.7227804349996863e-06;2.6867276098291337e-15;4.2932531767302488e-08;9.7805713629913260e-07;5.2185814339508144e-15;1.3713823552197186e-06
347000000;0.0000000000000000e+00;2.3780077814386221e-06;3.1813415996642098e-15;4.9134898296108283e-08;2.2109936783657656e-06;2.8286316578954793e-15;1.5053084942026636e-06
349000000;0.0000000000000000e+00;2.0826463953840778e-06;3.2545784658860056e-15;5.3739966668364800e-08;1.6824881025006321e-06;5.8787166671999919e-15;1.8946285889471291e-06
351000000;0.0000000000000000e+00;2.0713155245144598e-06;6.4443403894042610e-15;8.5258329141049049e-08;2.4397369813701787e-06;6.9471003169773638e-15;2.3752940336791449e-06
353000000;0.0000000000000000e+00;2.7731400946352740e-06;3.5820851329283249e-15;7.7521197255694944e-08;2.1936046105587398e-06;5.9486337664443940e-15;2.9466671437856701e-06
355000000;0.0000000000000000e+00;3.6979357630699713e-06;7.9934225780293260e-15;1.2891272379059881e-07;4.9730740152001481e-06;8.2955665423092876e-15;4.5792110319063422e-06
357000000;0.0000000000000000e+00;3.1712815886098601e-06;4.8237709891537508e-15;7.7050396360399707e-08;3.6240178398874402e-06;5.2371870897676970e-15;2.9533624330603511e-06
359000000;0.0000000000000000e+00;3.3760796989961463e-06;3.3499213000243454e-15;7.0293185422386230e-08;3.2372966647432931e-06;7.2958610126587673e-15;2.4210560295041964e-06
361000000;0.0000000000000000e+00;2.7629520921031376e-06;6.0783597581573019e-15;8.5460716041804519e-08;2.4450335385604472e-06;9.2057749880658610e-15;2.9339491694943800e-06
