Num rows;Error TRSV fp64;Error TRSV fp32;Error TRSV Acc<fp64, fp64>;Error TRSV Acc<fp64, fp32>;Error TRSV Acc<fp32, fp32>;Error CUBLAS TRSV fp64;Error CUBLAS TRSV fp32
1050;+0.0000000000000000e+00;+1.6278387466361392e-06;+0.0000000000000000e+00;+5.0271090985555002e-07;+1.6278387466361392e-06;+3.7603912595402962e-15;+1.3910001382923214e-06
1100;+0.0000000000000000e+00;+1.7310549136573065e-06;+0.0000000000000000e+00;+5.2124786614373839e-07;+1.7310549136573065e-06;+3.9774036232470766e-15;+1.4956604533824006e-06
1150;+0.0000000000000000e+00;+1.7927871134700700e-06;+0.0000000000000000e+00;+5.4104914387046998e-07;+1.7927871134700700e-06;+4.1963448983271216e-15;+1.5772874129410547e-06
1200;+0.0000000000000000e+00;+1.8515016717857370e-06;+0.0000000000000000e+00;+5.6000424578394252e-07;+1.8515016717857370e-06;+4.4102431095835973e-15;+1.6591327158542913e-06
1250;+0.0000000000000000e+00;+1.9671669978422388e-06;+0.0000000000000000e+00;+5.7090694001245529e-07;+1.9671669978422388e-06;+4.5337118224575476e-15;+1.7317073832351985e-06
1300;+0.0000000000000000e+00;+2.1158452000796861e-06;+0.0000000000000000e+00;+5.9246737555459934e-07;+2.1158452000796861e-06;+4.8517565372281136e-15;+1.8437423294368125e-06
1350;+0.0000000000000000e+00;+2.2247187075584571e-06;+0.0000000000000000e+00;+6.2352297664175849e-07;+2.2247187075584571e-06;+5.0956599705593020e-15;+1.9286740994799056e-06
1400;+0.0000000000000000e+00;+2.3412859928750252e-06;+0.0000000000000000e+00;+6.4157021008407020e-07;+2.3412859928750252e-06;+5.3184687838194468e-15;+2.0112597571892400e-06
1450;+0.0000000000000000e+00;+2.4209783580073178e-06;+0.0000000000000000e+00;+6.6089294192593598e-07;+2.4209783580073178e-06;+5.5457601624709076e-15;+2.1116484584770020e-06
1500;+0.0000000000000000e+00;+2.4765273228378932e-06;+0.0000000000000000e+00;+6.7179844524552006e-07;+2.4765273228378932e-06;+5.7007633601880819e-15;+2.1966971558177993e-06
1550;+0.0000000000000000e+00;+2.5405513237545480e-06;+0.0000000000000000e+00;+6.8634894715112613e-07;+2.5405513237545480e-06;+5.9609439133187539e-15;+2.3088084362248541e-06
1600;+0.0000000000000000e+00;+2.6079390331570180e-06;+0.0000000000000000e+00;+7.0144078594609949e-07;+2.6079390331570180e-06;+6.2572793136182035e-15;+2.4004132236904235e-06
1650;+0.0000000000000000e+00;+2.6760450354111569e-06;+0.0000000000000000e+00;+7.1369379792874695e-07;+2.6760450354111569e-06;+6.6050246779497830e-15;+2.5482123371231761e-06
1700;+0.0000000000000000e+00;+2.7592329501425689e-06;+0.0000000000000000e+00;+7.3386203352999974e-07;+2.7592329501425689e-06;+6.8591337522408107e-15;+2.6420563141408406e-06
1750;+0.0000000000000000e+00;+2.8623564408409024e-06;+0.0000000000000000e+00;+7.4663781445255523e-07;+2.8623564408409024e-06;+7.1837926387617797e-15;+2.7064975167737440e-06
1800;+0.0000000000000000e+00;+2.9118264662106608e-06;+0.0000000000000000e+00;+7.5957754321527020e-07;+2.9118264662106608e-06;+7.3911910663748882e-15;+2.8050398135482062e-06
1850;+0.0000000000000000e+00;+3.0030335079975608e-06;+0.0000000000000000e+00;+7.8769860077170514e-07;+3.0030335079975608e-06;+7.8356351197576222e-15;+2.9100568516756517e-06
1900;+0.0000000000000000e+00;+3.0822120504798850e-06;+0.0000000000000000e+00;+8.0313014715432704e-07;+3.0822120504798850e-06;+8.0622445359203828e-15;+2.9798334345317853e-06
1950;+0.0000000000000000e+00;+3.2167891518953324e-06;+0.0000000000000000e+00;+8.2542440887899795e-07;+3.2167891518953324e-06;+8.2505799581078249e-15;+3.0907625755988582e-06
2000;+0.0000000000000000e+00;+3.3114945628556565e-06;+0.0000000000000000e+00;+8.3979364880231334e-07;+3.3114945628556565e-06;+8.6453298611708570e-15;+3.1898603166331510e-06
2050;+0.0000000000000000e+00;+3.3884776564211051e-06;+0.0000000000000000e+00;+8.6090245003826385e-07;+3.3884776564211051e-06;+8.9953730952933430e-15;+3.2901442535163385e-06
2100;+0.0000000000000000e+00;+3.5032827373460307e-06;+0.0000000000000000e+00;+8.7932779754143577e-07;+3.5032827373460307e-06;+9.4540178401040974e-15;+3.3508489407743836e-06
2150;+0.0000000000000000e+00;+3.6329502031676317e-06;+0.0000000000000000e+00;+8.9540823099676469e-07;+3.6329502031676317e-06;+9.7691619998385675e-15;+3.4438083488683203e-06
2200;+0.0000000000000000e+00;+3.7967429342766805e-06;+0.0000000000000000e+00;+9.1874591745300349e-07;+3.7967429342766805e-06;+1.0068873359662411e-14;+3.5576320089123486e-06
2250;+0.0000000000000000e+00;+3.9559424593388306e-06;+0.0000000000000000e+00;+9.3837110180895731e-07;+3.9559424593388306e-06;+1.0302325848983288e-14;+3.6628446356964463e-06
2300;+0.0000000000000000e+00;+4.1249937895741678e-06;+0.0000000000000000e+00;+9.5304887248884671e-07;+4.1249937895741678e-06;+1.0565471900543452e-14;+3.7503575187770511e-06
2350;+0.0000000000000000e+00;+4.2165842803037563e-06;+0.0000000000000000e+00;+9.6636777548559390e-07;+4.2165842803037563e-06;+1.0835836455027825e-14;+3.8596946544054145e-06
2400;+0.0000000000000000e+00;+4.3927466732568362e-06;+0.0000000000000000e+00;+1.0028525999979637e-06;+4.3927466732568362e-06;+1.1125497994011151e-14;+3.9775987119485371e-06
2450;+0.0000000000000000e+00;+4.5378750234384928e-06;+0.0000000000000000e+00;+1.0352333865229889e-06;+4.5378750234384928e-06;+1.1553824060335161e-14;+4.1350090705756566e-06
2500;+0.0000000000000000e+00;+4.7359492449886138e-06;+0.0000000000000000e+00;+1.0754828262619795e-06;+4.7359492449886138e-06;+1.1763447202766541e-14;+4.2768892580716076e-06
2550;+0.0000000000000000e+00;+4.8730960410021399e-06;+0.0000000000000000e+00;+1.1029941815458937e-06;+4.8730960410021399e-06;+1.2002505557854465e-14;+4.4052657005241919e-06
2600;+0.0000000000000000e+00;+5.0190890764552520e-06;+0.0000000000000000e+00;+1.1169408171883971e-06;+5.0190890764552520e-06;+1.2300784729151163e-14;+4.5423625011673315e-06
2650;+0.0000000000000000e+00;+5.2317850524369420e-06;+0.0000000000000000e+00;+1.1367603923792780e-06;+5.2317850524369420e-06;+1.2491325811760111e-14;+4.7411237118418579e-06
2700;+0.0000000000000000e+00;+5.3587208659847315e-06;+0.0000000000000000e+00;+1.1520116947915608e-06;+5.3587208659847315e-06;+1.2635584284564234e-14;+4.9116119697024735e-06
2750;+0.0000000000000000e+00;+5.4805227164346466e-06;+0.0000000000000000e+00;+1.1779170834773331e-06;+5.4805227164346466e-06;+1.3064496535462975e-14;+5.0546555152470886e-06
2800;+0.0000000000000000e+00;+5.6371118476008700e-06;+0.0000000000000000e+00;+1.2045856449624144e-06;+5.6371118476008700e-06;+1.3394610590278615e-14;+5.1562466407604506e-06
2850;+0.0000000000000000e+00;+5.7839971555893443e-06;+0.0000000000000000e+00;+1.2280867518675210e-06;+5.7839971555893443e-06;+1.3678460723780932e-14;+5.2861642016478366e-06
2900;+0.0000000000000000e+00;+5.8207049810255374e-06;+0.0000000000000000e+00;+1.2394004253113120e-06;+5.8207049810255374e-06;+1.3880837294552326e-14;+5.3638210259743112e-06
2950;+0.0000000000000000e+00;+5.9134080621994388e-06;+0.0000000000000000e+00;+1.2626834707172031e-06;+5.9134080621994388e-06;+1.4068822643456969e-14;+5.5077084012500925e-06
3000;+0.0000000000000000e+00;+5.9969474927045680e-06;+0.0000000000000000e+00;+1.2877467670594800e-06;+5.9969474927045680e-06;+1.4388199029793041e-14;+5.6846912368026560e-06
3050;+0.0000000000000000e+00;+6.1430749592174427e-06;+0.0000000000000000e+00;+1.3189414821019077e-06;+6.1430749592174427e-06;+1.4799974050590457e-14;+5.8670196947630687e-06
3100;+0.0000000000000000e+00;+6.3064483753481840e-06;+0.0000000000000000e+00;+1.3316852722528855e-06;+6.3064483753481840e-06;+1.5163789954958116e-14;+6.0055818891336072e-06
3150;+0.0000000000000000e+00;+6.4335469670204441e-06;+0.0000000000000000e+00;+1.3597676094601926e-06;+6.4335469670204441e-06;+1.5516475036578183e-14;+6.1204516276506298e-06
3200;+0.0000000000000000e+00;+6.5865345800713490e-06;+0.0000000000000000e+00;+1.3854884392925186e-06;+6.5865345800713490e-06;+1.5900511072938240e-14;+6.2689655473960049e-06
3250;+0.0000000000000000e+00;+6.7437959047126318e-06;+0.0000000000000000e+00;+1.4083165565732497e-06;+6.7437959047126318e-06;+1.6294001229953921e-14;+6.3108606947002980e-06
3300;+0.0000000000000000e+00;+6.9037870618185949e-06;+0.0000000000000000e+00;+1.4349594434644205e-06;+6.9037870618185949e-06;+1.6773185505343616e-14;+6.4688186148126305e-06
3350;+0.0000000000000000e+00;+7.0443647615634762e-06;+0.0000000000000000e+00;+1.4540123505240350e-06;+7.0443647615634762e-06;+1.7191683263099713e-14;+6.5589062498079764e-06
3400;+0.0000000000000000e+00;+7.1924076159943821e-06;+0.0000000000000000e+00;+1.4838060642166311e-06;+7.1924076159943821e-06;+1.7686832874946842e-14;+6.6984042121524208e-06
3450;+0.0000000000000000e+00;+7.2953151061234692e-06;+0.0000000000000000e+00;+1.5146029201061346e-06;+7.2953151061234692e-06;+1.8151246002248673e-14;+6.8526076188208077e-06
3500;+0.0000000000000000e+00;+7.4008031829236617e-06;+0.0000000000000000e+00;+1.5437427467708430e-06;+7.4008031829236617e-06;+1.8748940937349778e-14;+6.9898912935000165e-06
3550;+0.0000000000000000e+00;+7.5155616682293816e-06;+0.0000000000000000e+00;+1.5623965376204850e-06;+7.5155616682293816e-06;+1.9205219531399640e-14;+7.1405833950690458e-06
3600;+0.0000000000000000e+00;+7.7156496245101094e-06;+0.0000000000000000e+00;+1.5824907093494747e-06;+7.7156496245101094e-06;+1.9737854585630234e-14;+7.3214985165387149e-06
3650;+0.0000000000000000e+00;+7.8646514380300482e-06;+0.0000000000000000e+00;+1.5990568972694720e-06;+7.8646514380300482e-06;+2.0241231539071249e-14;+7.4478599208032309e-06
3700;+0.0000000000000000e+00;+8.0283427211118898e-06;+0.0000000000000000e+00;+1.6256325108904751e-06;+8.0283427211118898e-06;+2.0412695510322642e-14;+7.6065273541073155e-06
3750;+0.0000000000000000e+00;+8.1341100245655729e-06;+0.0000000000000000e+00;+1.6696387320261794e-06;+8.1341100245655729e-06;+2.0691274299706177e-14;+7.7532467615162143e-06
3800;+0.0000000000000000e+00;+8.3693800279045197e-06;+0.0000000000000000e+00;+1.6895028200372679e-06;+8.3693800279045197e-06;+2.1057605457057170e-14;+7.9222426011004632e-06
3850;+0.0000000000000000e+00;+8.4862654055686379e-06;+0.0000000000000000e+00;+1.7023197398692679e-06;+8.4862654055686379e-06;+2.1318409338775707e-14;+8.0518806427111754e-06
3900;+0.0000000000000000e+00;+8.5827052063107853e-06;+0.0000000000000000e+00;+1.7266904871380465e-06;+8.5827052063107853e-06;+2.1712829945679557e-14;+8.1725206711992868e-06
3950;+0.0000000000000000e+00;+8.7480035421377761e-06;+0.0000000000000000e+00;+1.7561753798812687e-06;+8.7480035421377761e-06;+2.2117138870811035e-14;+8.3668307770006491e-06
4000;+0.0000000000000000e+00;+8.9767989123233646e-06;+0.0000000000000000e+00;+1.7829575797501577e-06;+8.9767989123233646e-06;+2.2717392567566674e-14;+8.4643000596203685e-06
4050;+0.0000000000000000e+00;+9.2211511672861899e-06;+0.0000000000000000e+00;+1.7966817223631364e-06;+9.2211511672861899e-06;+2.3272329269716585e-14;+8.6051507897399725e-06
4100;+0.0000000000000000e+00;+9.4489719419830430e-06;+0.0000000000000000e+00;+1.8322005885338383e-06;+9.4489719419830430e-06;+2.3647777872665573e-14;+8.7793040472195966e-06
4150;+0.0000000000000000e+00;+9.6093207419763717e-06;+0.0000000000000000e+00;+1.8596006669798992e-06;+9.6093207419763717e-06;+2.4151853815089001e-14;+8.8832170254996641e-06
4200;+0.0000000000000000e+00;+9.7670357830587906e-06;+0.0000000000000000e+00;+1.8934116676141046e-06;+9.7670357830587906e-06;+2.4502072823324110e-14;+9.0528511023202912e-06
4250;+0.0000000000000000e+00;+9.8795018632415515e-06;+0.0000000000000000e+00;+1.9129533194388413e-06;+9.8795018632415515e-06;+2.4906840282807173e-14;+9.2206664583240610e-06
4300;+0.0000000000000000e+00;+9.9575585518091404e-06;+0.0000000000000000e+00;+1.9277296117733332e-06;+9.9575585518091404e-06;+2.5144929056475385e-14;+9.4047414102980557e-06
4350;+0.0000000000000000e+00;+1.0124358855831696e-05;+0.0000000000000000e+00;+1.9458926361326787e-06;+1.0124358855831696e-05;+2.5534417581841491e-14;+9.5930069188810576e-06
4400;+0.0000000000000000e+00;+1.0252105335089165e-05;+0.0000000000000000e+00;+1.9630795977296197e-06;+1.0252105335089165e-05;+2.5826605801137958e-14;+9.6966681941991140e-06
4450;+0.0000000000000000e+00;+1.0322098737885312e-05;+0.0000000000000000e+00;+1.9799708700406475e-06;+1.0322098737885312e-05;+2.5994862882695228e-14;+9.8487794769167735e-06
4500;+0.0000000000000000e+00;+1.0487443687201030e-05;+0.0000000000000000e+00;+1.9943121980779547e-06;+1.0487443687201030e-05;+2.6508115073246793e-14;+1.0076148057076041e-05
4550;+0.0000000000000000e+00;+1.0733913988266455e-05;+0.0000000000000000e+00;+2.0117603982798225e-06;+1.0733913988266455e-05;+2.6965963116000789e-14;+1.0384674583011129e-05
4600;+0.0000000000000000e+00;+1.0980258417616326e-05;+0.0000000000000000e+00;+2.0316259874205736e-06;+1.0980258417616326e-05;+2.7406214497688985e-14;+1.0597696904096951e-05
4650;+0.0000000000000000e+00;+1.1198437994147195e-05;+0.0000000000000000e+00;+2.0450410606691062e-06;+1.1198437994147195e-05;+2.7830077243411207e-14;+1.0775212246984747e-05
4700;+0.0000000000000000e+00;+1.1356098858795905e-05;+0.0000000000000000e+00;+2.0801065471724618e-06;+1.1356098858795905e-05;+2.8149115821154217e-14;+1.0931470681987690e-05
4750;+0.0000000000000000e+00;+1.1559805971680435e-05;+0.0000000000000000e+00;+2.0974814648050344e-06;+1.1559805971680435e-05;+2.8525318042616711e-14;+1.1129457425000534e-05
4800;+0.0000000000000000e+00;+1.1669598476122521e-05;+0.0000000000000000e+00;+2.1179295170295868e-06;+1.1669598476122521e-05;+2.9013375526894271e-14;+1.1277743206206091e-05
4850;+0.0000000000000000e+00;+1.1758901250486716e-05;+0.0000000000000000e+00;+2.1400816093773309e-06;+1.1758901250486716e-05;+2.9489070762609936e-14;+1.1383754514977045e-05
4900;+0.0000000000000000e+00;+1.1918090255584541e-05;+0.0000000000000000e+00;+2.1624369538864767e-06;+1.1918090255584541e-05;+3.0078869561759171e-14;+1.1549242980230924e-05
4950;+0.0000000000000000e+00;+1.2158051173908150e-05;+0.0000000000000000e+00;+2.1771921921764786e-06;+1.2158051173908150e-05;+3.0398682684439980e-14;+1.1690672154227747e-05
5000;+0.0000000000000000e+00;+1.2411014330483066e-05;+0.0000000000000000e+00;+2.2036138617701522e-06;+1.2411014330483066e-05;+3.1020784502429872e-14;+1.1909768144256621e-05
5050;+0.0000000000000000e+00;+1.2643741846152900e-05;+0.0000000000000000e+00;+2.2422696084042016e-06;+1.2643741846152900e-05;+3.1556146813889335e-14;+1.2132779858839813e-05
5100;+0.0000000000000000e+00;+1.2824123469440511e-05;+0.0000000000000000e+00;+2.2734602645267666e-06;+1.2824123469440511e-05;+3.2188581904596622e-14;+1.2300589609491384e-05
5150;+0.0000000000000000e+00;+1.3006539549391519e-05;+0.0000000000000000e+00;+2.2968433721336554e-06;+1.3006539549391519e-05;+3.2447797883947494e-14;+1.2476070160262354e-05
5200;+0.0000000000000000e+00;+1.3139210984713174e-05;+0.0000000000000000e+00;+2.3224676506529213e-06;+1.3139210984713174e-05;+3.2987871247878270e-14;+1.2666068743891373e-05
5250;+0.0000000000000000e+00;+1.3293904076017411e-05;+0.0000000000000000e+00;+2.3345550743802555e-06;+1.3293904076017411e-05;+3.3523037000416646e-14;+1.2767402647329305e-05
5300;+0.0000000000000000e+00;+1.3422926490490226e-05;+0.0000000000000000e+00;+2.3566074593021316e-06;+1.3422926490490226e-05;+3.3998691270186099e-14;+1.2977028602389852e-05
5350;+0.0000000000000000e+00;+1.3578744226487580e-05;+0.0000000000000000e+00;+2.3866763606414239e-06;+1.3578744226487580e-05;+3.4535673839427508e-14;+1.2995711580791281e-05
5400;+0.0000000000000000e+00;+1.3842379315468440e-05;+0.0000000000000000e+00;+2.4119861635750890e-06;+1.3842379315468440e-05;+3.4775558450543337e-14;+1.3137157269880205e-05
5450;+0.0000000000000000e+00;+1.4008181564026311e-05;+0.0000000000000000e+00;+2.4358035582208698e-06;+1.4008181564026311e-05;+3.5261582307063039e-14;+1.3326579737314753e-05
5500;+0.0000000000000000e+00;+1.4152694428679222e-05;+0.0000000000000000e+00;+2.4667866064544981e-06;+1.4152694428679222e-05;+3.5559982624908067e-14;+1.3588614168130877e-05
5550;+0.0000000000000000e+00;+1.4343413496880196e-05;+0.0000000000000000e+00;+2.4922618573137807e-06;+1.4343413496880196e-05;+3.5984955845750461e-14;+1.3820531669790972e-05
5600;+0.0000000000000000e+00;+1.4539331790069038e-05;+0.0000000000000000e+00;+2.5260056388479041e-06;+1.4539331790069038e-05;+3.6384280824729796e-14;+1.4080053179937514e-05
5650;+0.0000000000000000e+00;+1.4784017282406442e-05;+0.0000000000000000e+00;+2.5415215190958104e-06;+1.4784017282406442e-05;+3.6637512497222028e-14;+1.4271577544131873e-05
5700;+0.0000000000000000e+00;+1.4914447801447510e-05;+0.0000000000000000e+00;+2.5574018024073261e-06;+1.4914447801447510e-05;+3.6833601575622836e-14;+1.4411884901259964e-05
5750;+0.0000000000000000e+00;+1.5157971714886162e-05;+0.0000000000000000e+00;+2.5846882113685022e-06;+1.5157971714886162e-05;+3.7110608643501050e-14;+1.4557571791831878e-05
5800;+0.0000000000000000e+00;+1.5288140265311288e-05;+0.0000000000000000e+00;+2.6027100451686252e-06;+1.5288140265311288e-05;+3.7493763446922921e-14;+1.4712963805288409e-05
5850;+0.0000000000000000e+00;+1.5396114168055695e-05;+0.0000000000000000e+00;+2.6202326342498010e-06;+1.5396114168055695e-05;+3.7777879663448456e-14;+1.4816557828936085e-05
5900;+0.0000000000000000e+00;+1.5589168945211481e-05;+0.0000000000000000e+00;+2.6531991904203902e-06;+1.5589168945211481e-05;+3.8165212943008511e-14;+1.4989943273341635e-05
5950;+0.0000000000000000e+00;+1.5753804968729738e-05;+0.0000000000000000e+00;+2.6685085335381656e-06;+1.5753804968729738e-05;+3.8471108607718721e-14;+1.5146165696689813e-05
6000;+0.0000000000000000e+00;+1.5932617802941301e-05;+0.0000000000000000e+00;+2.6782787285018905e-06;+1.5932617802941301e-05;+3.8783068547563024e-14;+1.5326331616209534e-05
6050;+0.0000000000000000e+00;+1.6010244867533152e-05;+0.0000000000000000e+00;+2.6907837349258178e-06;+1.6010244867533152e-05;+3.8997466557612780e-14;+1.5554653031119753e-05
6100;+0.0000000000000000e+00;+1.6219673821363586e-05;+0.0000000000000000e+00;+2.7087979267546324e-06;+1.6219673821363586e-05;+3.9506134310725415e-14;+1.5711231340379713e-05
6150;+0.0000000000000000e+00;+1.6396739336395539e-05;+0.0000000000000000e+00;+2.7296994766481442e-06;+1.6396739336395539e-05;+4.0011198496140823e-14;+1.5818407010332731e-05
6200;+0.0000000000000000e+00;+1.6574815536764179e-05;+0.0000000000000000e+00;+2.7540444986751438e-06;+1.6574815536764179e-05;+4.0507966289279588e-14;+1.6034692870765623e-05
6250;+0.0000000000000000e+00;+1.6721717398394987e-05;+0.0000000000000000e+00;+2.7797968279528376e-06;+1.6721717398394987e-05;+4.1040233746951531e-14;+1.6217194059723044e-05
6300;+0.0000000000000000e+00;+1.6954096496963076e-05;+0.0000000000000000e+00;+2.7933450930543702e-06;+1.6954096496963076e-05;+4.1464366724108170e-14;+1.6431633119988923e-05
6350;+0.0000000000000000e+00;+1.7100984301455767e-05;+0.0000000000000000e+00;+2.7941595731515283e-06;+1.7100984301455767e-05;+4.1801697121323954e-14;+1.6569407233455220e-05
6400;+0.0000000000000000e+00;+1.7249764586087836e-05;+0.0000000000000000e+00;+2.8106144308690836e-06;+1.7249764586087836e-05;+4.2471113887032836e-14;+1.6689665162836119e-05
6450;+0.0000000000000000e+00;+1.7392124776098212e-05;+0.0000000000000000e+00;+2.8229273227230238e-06;+1.7392124776098212e-05;+4.2813782843433751e-14;+1.6846761375660677e-05
6500;+0.0000000000000000e+00;+1.7488140774953193e-05;+0.0000000000000000e+00;+2.8385449180634831e-06;+1.7488140774953193e-05;+4.3406879083811512e-14;+1.6990796074087352e-05
6550;+0.0000000000000000e+00;+1.7613255281635964e-05;+0.0000000000000000e+00;+2.8563929060250292e-06;+1.7613255281635964e-05;+4.3890844442896857e-14;+1.7122141670779264e-05
6600;+0.0000000000000000e+00;+1.7806887910314215e-05;+0.0000000000000000e+00;+2.8778940793812858e-06;+1.7806887910314215e-05;+4.4223017710873125e-14;+1.7321727956421016e-05
6650;+0.0000000000000000e+00;+1.7951710060071950e-05;+0.0000000000000000e+00;+2.8929011824256850e-06;+1.7951710060071950e-05;+4.4791880064865817e-14;+1.7500007704854985e-05
6700;+0.0000000000000000e+00;+1.8134350221465282e-05;+0.0000000000000000e+00;+2.9213455410398684e-06;+1.8134350221465282e-05;+4.5125852558732005e-14;+1.7668614428546911e-05
6750;+0.0000000000000000e+00;+1.8260561638933015e-05;+0.0000000000000000e+00;+2.9336196889989686e-06;+1.8260561638933015e-05;+4.5523918378195783e-14;+1.7726298895705491e-05
6800;+0.0000000000000000e+00;+1.8464353945855058e-05;+0.0000000000000000e+00;+2.9441498620483568e-06;+1.8464353945855058e-05;+4.5982988743868749e-14;+1.7826418599184939e-05
6850;+0.0000000000000000e+00;+1.8611770334444503e-05;+0.0000000000000000e+00;+2.9546314403167134e-06;+1.8611770334444503e-05;+4.6334590401971922e-14;+1.7951896989847075e-05
6900;+0.0000000000000000e+00;+1.8794221081558886e-05;+0.0000000000000000e+00;+2.9595024849757810e-06;+1.8794221081558886e-05;+4.7084104471491144e-14;+1.8103412294619523e-05
6950;+0.0000000000000000e+00;+1.9024583180974807e-05;+0.0000000000000000e+00;+2.9754701492119448e-06;+1.9024583180974807e-05;+4.7838059133168673e-14;+1.8355614030873672e-05
7000;+0.0000000000000000e+00;+1.9248096029362951e-05;+0.0000000000000000e+00;+2.9885409322839950e-06;+1.9248096029362951e-05;+4.8523467664025224e-14;+1.8631892211608107e-05
7050;+0.0000000000000000e+00;+1.9491437674219753e-05;+0.0000000000000000e+00;+3.0016568782864086e-06;+1.9491437674219753e-05;+4.9340049327709965e-14;+1.8924393191087159e-05
7100;+0.0000000000000000e+00;+1.9684074209569354e-05;+0.0000000000000000e+00;+3.0158797480010601e-06;+1.9684074209569354e-05;+4.9774149978182710e-14;+1.9072028156822844e-05
7150;+0.0000000000000000e+00;+1.9890830877642890e-05;+0.0000000000000000e+00;+3.0362745782631087e-06;+1.9890830877642890e-05;+5.0296631520629042e-14;+1.9267417451014000e-05
7200;+0.0000000000000000e+00;+2.0016616907652535e-05;+0.0000000000000000e+00;+3.0575559512879003e-06;+2.0016616907652535e-05;+5.0834693026369579e-14;+1.9467305455688001e-05
7250;+0.0000000000000000e+00;+2.0214492437302479e-05;+0.0000000000000000e+00;+3.0757405158749640e-06;+2.0214492437302479e-05;+5.1116139061833463e-14;+1.9674337541030738e-05
7300;+0.0000000000000000e+00;+2.0370990829690054e-05;+0.0000000000000000e+00;+3.0907577950328014e-06;+2.0370990829690054e-05;+5.1579782042919253e-14;+1.9894083647599352e-05
