Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
177000000;0.0000000000000000e+00;8.1762464218578835e-07;6.7284934845824452e-16;9.8374941697068229e-08;1.9139624779576312e-15;2.5164028379187873e-07
179000000;0.0000000000000000e+00;9.8114866317718366e-07;9.2158554748565325e-16;9.7843926217508355e-08;2.2742447217670543e-15;2.2119809735346947e-07
181000000;0.0000000000000000e+00;1.0072203799229207e-06;8.3508610633552351e-16;9.4018313586120739e-08;1.8044421071825981e-15;3.1855718142569298e-07
183000000;0.0000000000000000e+00;6.1976723350155311e-07;1.5714706854694968e-15;8.2675346274971447e-08;1.9278870450615489e-15;3.3746267705099501e-07
185000000;0.0000000000000000e+00;1.1008743396363112e-06;7.7557966098601907e-16;9.3098364410616057e-08;1.7944298926869394e-15;2.2886149851801526e-07
187000000;0.0000000000000000e+00;1.2095160321053581e-06;9.5510559394281936e-16;9.0365357313586632e-08;3.0017254900189252e-15;2.9651355995119290e-07
189000000;0.0000000000000000e+00;1.2022830958316831e-06;5.3146382883327626e-16;8.7938678765466375e-08;1.8221439828794426e-15;1.6415659251242908e-07
191000000;0.0000000000000000e+00;7.0361902191164355e-07;1.0581969809228553e-15;8.5465659973442781e-08;1.5158243743534755e-15;1.7386385052865805e-07
193000000;0.0000000000000000e+00;6.7687162288202833e-07;1.6014619218408774e-15;8.1057517055391566e-08;2.4617936460905642e-15;2.2373330211357184e-07
195000000;0.0000000000000000e+00;1.2310104701422967e-06;8.5312888894885667e-16;8.4292119503803411e-08;2.0682019247671847e-15;1.3992938854613959e-07
197000000;0.0000000000000000e+00;1.0239158279246230e-06;1.4341639813148374e-15;7.6327168441163961e-08;2.5217334388193571e-15;1.5689867524058980e-07
199000000;0.0000000000000000e+00;9.8143151090730166e-07;1.0614907791744207e-15;7.3685593329937645e-08;1.8724992079888777e-15;1.6924520666535297e-07
201000000;0.0000000000000000e+00;8.0683339159899592e-07;1.4876167420811213e-15;7.7312755923232465e-08;1.2376652069887191e-15;1.7451163640243565e-07
203000000;0.0000000000000000e+00;6.3766554256730380e-07;7.5527571058974147e-16;7.6629832799869641e-08;1.9810891046312787e-15;1.8499644106832518e-07
205000000;0.0000000000000000e+00;1.0979639782425850e-06;1.2471784819781306e-15;8.1971823591128261e-08;3.0843897640169488e-15;1.4616156264900878e-07
207000000;0.0000000000000000e+00;1.1381197371604127e-06;1.3399080775778973e-15;7.5770885093728765e-08;2.5786718279839116e-15;2.5186625244811945e-07
209000000;0.0000000000000000e+00;1.0174843229543227e-06;6.0679158466103875e-16;7.8044762887023297e-08;2.2852399095874278e-15;2.7382972082446873e-07
211000000;0.0000000000000000e+00;1.0060389524454860e-06;7.7394962106747923e-16;7.1161679730396007e-08;1.9655542728839790e-15;2.0392400448338064e-07
213000000;0.0000000000000000e+00;1.0287871515184768e-06;8.7129085452116493e-16;8.3134117927668826e-08;2.6683663378695378e-15;2.2527668913753229e-07
215000000;0.0000000000000000e+00;9.8855735532567013e-07;1.1210342481068366e-15;8.1813995433062577e-08;2.0259624230068481e-15;2.1775143808654329e-07
217000000;0.0000000000000000e+00;8.6941334779504875e-07;1.1724250687168930e-15;9.5829658518328162e-08;1.9646019910494982e-15;9.6318557619132219e-08
219000000;0.0000000000000000e+00;7.7836044809807374e-07;1.5247396808871917e-15;9.3658975099644314e-08;1.8174687115698144e-15;7.7296325451580601e-08
221000000;0.0000000000000000e+00;6.1265439798566306e-07;6.3566235677146046e-16;1.0393391516818224e-07;2.0240570236627855e-15;6.1860215130174338e-08
223000000;0.0000000000000000e+00;7.8790948220693332e-07;1.4948363125990241e-15;1.1523280809808116e-07;2.5754865718822476e-15;7.5980140631079437e-08
225000000;0.0000000000000000e+00;1.1521450676628319e-06;1.3972215393618040e-15;1.2058320853318178e-07;2.4083746042575873e-15;9.5635624851156578e-08
227000000;0.0000000000000000e+00;1.1234309328518359e-06;9.6118502560471400e-16;1.3099442857537583e-07;1.9031523569985165e-15;8.8106672687340566e-08
229000000;0.0000000000000000e+00;8.7900160006223908e-07;7.7226916137812775e-16;1.3275215459212839e-07;3.0504287266375786e-15;1.0707541834626973e-07
231000000;0.0000000000000000e+00;4.6776788364335266e-07;8.4661922569512419e-16;1.7318958370532397e-07;3.0681804178826721e-15;1.0544435945730136e-07
233000000;0.0000000000000000e+00;7.1673605951608701e-07;1.1003071835453326e-15;1.4257328581705724e-07;2.3666703268788432e-15;9.8019035343724839e-08
235000000;0.0000000000000000e+00;7.2661802188696854e-07;1.0300769983658026e-15;1.2051409764949245e-07;2.9637310104734904e-15;1.5245635888190630e-07
237000000;0.0000000000000000e+00;8.6275899923610466e-07;5.7815051315174647e-16;1.4086982588866863e-07;2.0533826584833989e-15;1.3978216041259197e-07
239000000;0.0000000000000000e+00;1.2085791519130785e-06;1.2940615335997511e-15;1.5558376626448802e-07;2.6977731207338665e-15;7.3560044468568931e-08
241000000;0.0000000000000000e+00;1.2388321721180194e-06;1.5308759706604557e-15;1.6866433064682719e-07;4.5451645942189605e-15;1.7920807176001801e-07
243000000;0.0000000000000000e+00;1.1339696910842437e-06;1.0767994651707235e-15;1.5810854175269903e-07;4.2392687692383984e-15;9.8540738938203482e-08
245000000;0.0000000000000000e+00;8.2148288226037226e-07;1.0643777317993246e-15;1.5112327358646738e-07;2.6296892713097403e-15;1.8101005787522363e-07
247000000;0.0000000000000000e+00;9.0466053208504727e-07;1.1533387963875351e-15;1.5418986261763573e-07;2.2647551734533485e-15;1.4423595821990524e-07
249000000;0.0000000000000000e+00;5.6452736522901125e-07;1.8324168067265476e-15;1.4905255619145206e-07;1.7128887206507706e-15;2.6238846482988100e-07
251000000;0.0000000000000000e+00;7.3630625789282258e-07;2.4399310101041348e-15;1.3134789436360737e-07;3.2002251989394550e-15;2.1680329038768174e-07
253000000;0.0000000000000000e+00;1.0603518674495382e-06;1.2282268867611949e-15;1.3018208193830964e-07;2.6293872753851117e-15;1.4792713631409053e-07
255000000;0.0000000000000000e+00;8.0701302281259405e-07;1.3513927510223870e-15;1.3567847345456651e-07;2.1549269807852868e-15;1.1510904040658266e-07
257000000;0.0000000000000000e+00;9.2984610738742593e-07;2.0193298685341813e-15;1.4648954317885812e-07;2.6074946440976623e-15;3.3100036234009794e-07
259000000;0.0000000000000000e+00;1.6368942620515660e-06;1.9788501643847068e-15;1.7161057473105048e-07;2.2320228133750083e-15;2.2438855022367434e-07
261000000;0.0000000000000000e+00;8.2300902670964211e-07;1.5865627390143485e-15;1.8880688969546318e-07;2.2339806785514703e-15;3.3630425123122149e-07
263000000;0.0000000000000000e+00;1.0113230511420280e-06;1.4786629995778735e-15;1.5289833217394892e-07;3.1419983325496999e-15;5.3341210150698565e-07
265000000;0.0000000000000000e+00;1.1184294971438223e-06;2.5848535155132076e-15;1.5143947500177423e-07;1.4686980923232574e-15;3.3276454778556181e-07
267000000;0.0000000000000000e+00;1.2358783385383329e-06;1.5771560678695453e-15;1.5025264028409938e-07;2.3466184852441482e-15;3.7353025576037233e-07
269000000;0.0000000000000000e+00;9.6359239004024391e-07;1.7415064547054800e-15;1.3946017398035032e-07;1.9903750439895582e-15;2.2133477461913883e-07
271000000;0.0000000000000000e+00;8.2309877022793645e-07;1.2716092577567305e-15;1.4158800678548841e-07;2.2668145333331896e-15;3.7924135770319023e-07
273000000;0.0000000000000000e+00;9.8441149732954552e-07;1.0171125418628814e-15;1.3922114693391349e-07;1.5256208569437525e-15;3.3409889319226442e-07
275000000;0.0000000000000000e+00;3.6872854867586778e-07;1.4422891218816813e-15;1.1127281340287755e-07;2.2847602221591498e-15;2.4292998700875146e-07
277000000;0.0000000000000000e+00;1.2569526516873720e-06;1.2271013521908998e-15;1.1479709956389747e-07;1.9344443137878864e-15;3.0892799291914279e-07
279000000;0.0000000000000000e+00;9.6525291126067806e-07;1.6557670262570438e-15;1.2368044360507364e-07;1.0085116870076011e-15;2.1874108900175920e-07
281000000;0.0000000000000000e+00;1.0494134861149128e-06;1.7864614906204864e-15;1.3480401618640630e-07;1.3767409358542218e-15;1.5878378714566065e-07
283000000;0.0000000000000000e+00;9.2948229998872537e-07;1.0571010340007191e-15;1.3549702407483038e-07;1.1872273283788893e-15;1.9565109090437863e-07
285000000;0.0000000000000000e+00;1.0332541827356034e-06;1.7537184534600916e-15;1.4322238587210558e-07;1.9273450904798500e-15;1.8663698501964749e-07
287000000;0.0000000000000000e+00;1.1578903613182335e-06;1.5674594337580605e-15;1.2093628163955925e-07;2.6765823961789181e-15;2.3635201758981226e-07
289000000;0.0000000000000000e+00;8.4588872581784895e-07;1.6942953416272023e-15;1.1430989949228241e-07;9.4436840874494507e-16;2.0076981111941626e-07
291000000;0.0000000000000000e+00;1.0774259587704154e-06;1.3092565848480174e-15;1.2583113292803221e-07;2.1102015488255813e-15;2.2614266434831725e-07
293000000;0.0000000000000000e+00;1.1003888695789513e-06;1.2151623533269065e-15;1.4393859108411625e-07;2.4988260580483111e-15;3.6810457717606025e-07
295000000;0.0000000000000000e+00;1.1643106574357360e-06;1.3091325565115823e-15;1.6384068860540814e-07;2.9924181641532684e-15;2.3342085623043914e-07
297000000;0.0000000000000000e+00;1.0338126143151369e-06;1.4201071178651925e-15;1.4415491641489550e-07;2.0240895767310947e-15;4.3737916994012438e-07
299000000;0.0000000000000000e+00;6.9462171517294781e-07;1.5352740986174456e-15;1.3886345692037351e-07;3.1758525019323933e-15;3.3517031840008700e-07
301000000;0.0000000000000000e+00;1.2847029918900096e-06;1.5397458266605161e-15;1.3020324235813860e-07;1.7638125061321135e-15;2.1987890093026769e-07
303000000;0.0000000000000000e+00;8.3059884723840514e-07;1.3045595218899136e-15;1.2594551769710441e-07;1.7305206121156420e-15;2.3391340271674691e-07
305000000;0.0000000000000000e+00;8.3868924776433878e-07;1.2409300652306063e-15;1.1890746286393160e-07;2.0932053724713281e-15;3.2038026032267731e-07
307000000;0.0000000000000000e+00;8.9510201352737511e-07;9.6781511864498477e-16;1.2292678049133281e-07;2.8645050963096390e-15;2.6536948213228614e-07
309000000;0.0000000000000000e+00;7.2316681319554255e-07;9.3127988837825032e-16;1.3604086685867810e-07;1.3303706189035982e-15;3.3250695226539163e-07
311000000;0.0000000000000000e+00;1.1189527913349956e-06;1.4772501337897900e-15;1.4764598392378582e-07;3.4260507394896050e-15;3.4858696687672037e-07
313000000;0.0000000000000000e+00;9.8310871125252498e-07;1.3062358570820296e-15;1.4476618460581937e-07;4.2489594964918555e-15;2.7364937283896879e-07
315000000;0.0000000000000000e+00;1.3799844845615208e-06;1.3255966668410107e-15;1.3580837555547487e-07;2.2185713255366966e-15;3.9276016630021738e-07
317000000;0.0000000000000000e+00;1.5703391268364123e-06;8.0040521328346973e-16;1.5962964331455655e-07;2.7055136470547458e-15;5.1362941335911880e-07
319000000;0.0000000000000000e+00;9.4670137672249506e-07;1.6342175829434889e-15;1.5866947054615902e-07;3.3784429945351874e-15;4.3395652574316749e-07
321000000;0.0000000000000000e+00;1.0603092965880514e-06;1.6023006674403693e-15;1.5071040113068011e-07;2.2013419874373586e-15;3.5688915311640103e-07
323000000;0.0000000000000000e+00;7.4859396943187897e-07;9.4529170736705062e-16;1.5151107858312043e-07;4.0860865135398184e-15;3.1611984547800517e-07
325000000;0.0000000000000000e+00;6.1180966350249596e-07;1.2836875210456478e-15;1.3918486343881142e-07;1.9952598953755791e-15;2.8974676105268642e-07
327000000;0.0000000000000000e+00;9.0677488948708123e-07;1.3878503981331417e-15;1.3945465522422915e-07;2.5655011903682720e-15;3.4016136065626223e-07
329000000;0.0000000000000000e+00;7.0981167134982021e-07;1.6011397181818824e-15;1.5320324499579206e-07;3.3079248693314710e-15;4.2244182143288450e-07
331000000;0.0000000000000000e+00;9.6572471851029628e-07;1.5768324024323609e-15;1.4614599917139239e-07;3.0958164574172017e-15;2.8353334300267954e-07
333000000;0.0000000000000000e+00;1.2280255399024881e-06;9.9496837573665426e-16;1.4786430926384035e-07;2.8530817535378375e-15;4.5769488584671743e-07
335000000;0.0000000000000000e+00;1.1924943178209509e-06;1.1311695078999689e-15;1.5308029560808204e-07;3.2026558997773273e-15;2.6928046767106353e-07
337000000;0.0000000000000000e+00;1.2524998490759014e-06;1.2454846016381273e-15;1.7251613479633209e-07;2.0119325784760646e-15;3.2065927154863141e-07
339000000;0.0000000000000000e+00;1.7059068588264415e-06;9.8745035865005826e-16;1.6453372053316124e-07;3.1445514945091509e-15;2.5358651999310522e-07
341000000;0.0000000000000000e+00;9.6229459236435329e-07;8.3268443273522032e-16;1.5812054150458670e-07;3.1672108523495061e-15;1.9719646574791906e-07
343000000;0.0000000000000000e+00;8.4538412975384377e-07;1.5476610739019971e-15;1.4220120270039842e-07;2.9731989766628557e-15;3.0836581837772854e-07
345000000;0.0000000000000000e+00;1.1066717398660105e-06;1.4125766517213933e-15;1.4434767729430288e-07;3.2326077580225646e-15;2.6811445496183280e-07
347000000;0.0000000000000000e+00;1.3322340906150153e-06;5.3664513712916639e-16;1.4620840263749302e-07;2.3613196056937325e-15;1.4516677877075311e-07
349000000;0.0000000000000000e+00;1.3870145484754998e-06;1.0941886906562183e-15;1.6102623885492575e-07;2.9573175001871010e-15;3.1112283017955668e-07
351000000;0.0000000000000000e+00;8.9653568990018510e-07;1.2806107291348192e-15;1.5973989685234516e-07;2.6669554885245235e-15;2.7236679293302750e-07
353000000;0.0000000000000000e+00;1.0591598715968272e-06;7.0859851115811012e-16;1.3355114698532807e-07;2.2649692987541870e-15;3.1245064436975972e-07
355000000;0.0000000000000000e+00;9.4585660966752248e-07;1.3879131244404102e-15;1.4728354912340573e-07;2.6383290697451504e-15;4.0725333026542832e-07
357000000;0.0000000000000000e+00;1.0491967829122587e-06;1.1766218934933173e-15;1.7041619457956845e-07;3.0122365419946877e-15;3.9792036044982959e-07
