Vector Size;DOT fp64;DOT fp32;DOT Acc<fp64, fp64>;DOT Acc<fp64, fp32>;CUBLAS DOT fp64;CUBLAS DOT fp32;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
84988308;1.5333440303802490e+00;7.7987200021743774e-01;1.5348160266876221e+00;7.8393602371215820e-01;1.5417920351028442e+00;7.8620797395706177e-01;0.0000000000000000e+00;2.5079360010095941e-06;1.3623529476575148e-14;1.3701254126485626e-06;1.0479638058903961e-15;4.4582574110008697e-07
89211509;1.6090559959411621e+00;8.1587201356887817e-01;1.6081279516220093e+00;8.2179200649261475e-01;1.6174080371856689e+00;8.2601600885391235e-01;0.0000000000000000e+00;1.7429595479614033e-07;2.0421136058000749e-14;1.7915145002293683e-06;3.0713388631233122e-14;2.6323636137248057e-06
93434710;1.6848319768905640e+00;8.5711997747421265e-01;1.6864320039749146e+00;8.6067199707031250e-01;1.6910079717636108e+00;8.6531198024749756e-01;0.0000000000000000e+00;1.1689796937811557e-06;1.9282261615868999e-15;3.2541531660242721e-07;5.4231360794631556e-15;1.8159850299770422e-06
97657911;1.7605760097503662e+00;8.9503997564315796e-01;1.7597440481185913e+00;9.0185600519180298e-01;1.7684799432754517e+00;9.0364801883697510e-01;0.0000000000000000e+00;9.8394115915990047e-07;2.2967159281663862e-15;2.2977076290509392e-07;3.8278598802773105e-15;1.7032144778863420e-06
101881112;1.8356800079345703e+00;9.3136000633239746e-01;1.8369280099868774e+00;9.4015997648239136e-01;1.8468159437179565e+00;9.4067198038101196e-01;0.0000000000000000e+00;1.8405761300595337e-06;2.7848384214879238e-15;3.2024858435739181e-07;8.4755951958328117e-16;1.3205417846275818e-06
106104313;1.9110399484634399e+00;9.6847999095916748e-01;1.9119039773941040e+00;9.7731202840805054e-01;1.9215680360794067e+00;9.7836798429489136e-01;0.0000000000000000e+00;6.3510240058511679e-07;1.2731469036183363e-15;3.3934374037874790e-07;7.6388814217100175e-15;1.7970788173195557e-06
110327514;1.9870400428771973e+00;1.0096960067749023e+00;1.9905600547790527e+00;1.0190080404281616e+00;1.9973440170288086e+00;1.0157760381698608e+00;0.0000000000000000e+00;8.3145837404321053e-07;9.5790009543243287e-16;2.3841497712809928e-07;3.1930003181081101e-16;8.3145837404321053e-07
114550715;2.0629119873046875e+00;1.0487040281295776e+00;2.0646400451660156e+00;1.0559040307998657e+00;2.0720639228820801e+00;1.0555520057678223e+00;0.0000000000000000e+00;1.8290657512823976e-06;4.1218240003828429e-16;1.7795672373680096e-07;6.1827360005742644e-16;2.7317728839717642e-07
118773916;2.1381120681762695e+00;1.0869120359420776e+00;2.1405439376831055e+00;1.0948480367660522e+00;2.1503360271453857e+00;1.0945600271224976e+00;0.0000000000000000e+00;2.4183414297385732e-08;1.7398077199280385e-15;1.3576847077496192e-07;1.4498397666066988e-15;2.4183414297385732e-08
122997117;2.2139520645141602e+00;1.1252479553222656e+00;2.2171521186828613e+00;1.1353919506072998e+00;2.2217600345611572e+00;1.1324800252914429e+00;0.0000000000000000e+00;1.4916144731363304e-07;0.0000000000000000e+00;1.8006319185787912e-07;3.5979698238244745e-16;4.4003086752879446e-08
127220318;2.2894079685211182e+00;1.1645439863204956e+00;2.2903680801391602e+00;1.1757440567016602e+00;2.3012800216674805e+00;1.1710079908370972e+00;0.0000000000000000e+00;1.4529578442590814e-07;1.4263428360798239e-16;1.3877858095904018e-07;4.2790285082394716e-16;1.6100900726642848e-07
131443519;2.3652160167694092e+00;1.2027200460433960e+00;2.3653759956359863e+00;1.2123199701309204e+00;2.3796479701995850e+00;1.2102400064468384e+00;0.0000000000000000e+00;2.2183758848392277e-08;4.3860821694671891e-16;1.1061786931109230e-07;4.3860821694671891e-16;1.3992175556983171e-07
135666720;2.4402880668640137e+00;1.2394880056381226e+00;2.4414079189300537e+00;1.2501120567321777e+00;2.4478399753570557e+00;1.2495039701461792e+00;0.0000000000000000e+00;4.6295956043407628e-07;8.0741343720795562e-16;1.3471601302708694e-07;4.0370671860397781e-16;5.3520569183322459e-07
139889921;2.5159039497375488e+00;1.2756799459457397e+00;2.5167679786682129e+00;1.2901120185852051e+00;2.5330879688262939e+00;1.2879040241241455e+00;0.0000000000000000e+00;3.6966124908298107e-08;1.4847554437282114e-15;1.0204340440304962e-07;4.2421584106520330e-16;2.6471527038582086e-07
144113122;2.5896959304809570e+00;1.3162879943847656e+00;2.5924479961395264e+00;1.3291200399398804e+00;2.6025600433349609e+00;1.3266880512237549e+00;0.0000000000000000e+00;2.3085210321117299e-08;9.7467062295904487e-16;7.8868790748196361e-08;1.4620059344385675e-15;2.3085210321117299e-08
148336323;2.6674239635467529e+00;1.3587199449539185e+00;2.6671359539031982e+00;1.3746559619903564e+00;2.6795520782470703e+00;1.3647359609603882e+00;0.0000000000000000e+00;6.1014687753559354e-07;3.6317329565299208e-16;9.1153483233720386e-08;1.8158664782649604e-16;1.2270393140742481e-07
152559524;2.7399361133575439e+00;1.3957120180130005e+00;2.7454080581665039e+00;1.4112000465393066e+00;2.7623679637908936e+00;1.4046080112457275e+00;0.0000000000000000e+00;2.9123361161473381e-07;4.6800464417657581e-16;7.9175286908538429e-08;1.0920108364120104e-15;1.2372822485519130e-07
156782725;2.8176319599151611e+00;1.4334080219268799e+00;2.8182079792022705e+00;1.4492800235748291e+00;2.8397760391235352e+00;1.4436479806900024e+00;0.0000000000000000e+00;3.5592313539964086e-07;1.1474541408505719e-15;7.8013793572476578e-08;4.3029530281896449e-16;2.7891879151506297e-07
161005926;2.8944320678710938e+00;1.4717119932174683e+00;2.8917438983917236e+00;1.4884480237960815e+00;2.9153599739074707e+00;1.4815360307693481e+00;0.0000000000000000e+00;3.0122502351066701e-07;7.3856663788746965e-16;8.4826249593809640e-08;4.4313998273248184e-16;3.8052801240175092e-07
165229127;2.9696960449218750e+00;1.5063999891281128e+00;2.9686079025268555e+00;1.5287040472030640e+00;2.9879999160766602e+00;1.5199359655380249e+00;0.0000000000000000e+00;1.9912873658168858e-07;4.0125379306266803e-16;7.6294552701915000e-08;5.3500505741689074e-16;2.7093589985669321e-07
169452328;3.0443520545959473e+00;1.5495040416717529e+00;3.0442240238189697e+00;1.5688960552215576e+00;3.0674240589141846e+00;1.5595200061798096e+00;0.0000000000000000e+00;4.8715715601385638e-07;5.6884681517942744e-16;8.5209276532428421e-08;2.8442340758971372e-16;1.2363746089349285e-07
173675529;3.1181759834289551e+00;1.5870079994201660e+00;3.1179521083831787e+00;1.6084799766540527e+00;3.1463038921356201e+00;1.5985280275344849e+00;0.0000000000000000e+00;1.8249860909943985e-07;2.7348277210160725e-16;8.5801453205400504e-08;9.5718970235562537e-16;3.2932355437391789e-07
177898730;3.1929600238800049e+00;1.6242239475250244e+00;3.1946239471435547e+00;1.6487679481506348e+00;3.2183680534362793e+00;1.6365120410919189e+00;0.0000000000000000e+00;5.3700826086255239e-07;7.6502084801825233e-16;1.0088603677876948e-07;3.0600833920730091e-16;2.0228313181167812e-07
182121931;3.2666881084442139e+00;1.6645120382308960e+00;3.2750399112701416e+00;1.6886719465255737e+00;3.2883520126342773e+00;1.6734080314636230e+00;0.0000000000000000e+00;5.8756971087252714e-08;1.1720722376271302e-15;9.0466834162775941e-08;1.7581083564406953e-15;1.9899465305842049e-08
186345132;3.3448638916015625e+00;1.7029440402984619e+00;3.3462080955505371e+00;1.7267199754714966e+00;3.3689599037170410e+00;1.7081919908523560e+00;0.0000000000000000e+00;1.0821636438487621e-06;0.0000000000000000e+00;9.2738062111269748e-08;1.0689219325552880e-15;2.2954628252326051e-07
190568333;3.4188480377197266e+00;1.7396800518035889e+00;3.4235520362854004e+00;1.7653119564056396e+00;3.4485440254211426e+00;1.7536000013351440e+00;0.0000000000000000e+00;4.3198808770164402e-07;1.5168554047788912e-16;9.1023424090611862e-08;1.5168554047788912e-16;5.6625239019819505e-08
194791534;3.4932799339294434e+00;1.7790720462799072e+00;3.4951679706573486e+00;1.8042559623718262e+00;3.5262720584869385e+00;1.7892160415649414e+00;0.0000000000000000e+00;1.3131880967421518e-07;1.2777520794906930e-16;8.3585316439803314e-08;8.9442645564348515e-16;1.3131880967421518e-07
199014735;3.5685760974884033e+00;1.8175359964370728e+00;3.5725119113922119e+00;1.8411200046539307e+00;3.6060481071472168e+00;1.8334720134735107e+00;0.0000000000000000e+00;3.9761404074719981e-07;3.5768727820145457e-16;7.3459290905557950e-08;4.7691637093527273e-16;5.0460381523363006e-08
203237936;3.6452159881591797e+00;1.8557120561599731e+00;3.6497919559478760e+00;1.8859519958496094e+00;3.6717760562896729e+00;1.8693759441375732e+00;0.0000000000000000e+00;8.5464535642328019e-07;1.2116976704333897e-16;7.4785640459122016e-08;1.2116976704333897e-16;1.2114249366749378e-07
207461137;3.7194559574127197e+00;1.8922239542007446e+00;3.7247679233551025e+00;1.9200320243835449e+00;3.7580480575561523e+00;1.9089920520782471e+00;0.0000000000000000e+00;9.9738972875973475e-07;1.2933458268088796e-16;7.8504086095925363e-08;1.4226804094897677e-15;1.1358587695270897e-07
211684338;3.7954239845275879e+00;1.9320640563964844e+00;3.7971839904785156e+00;1.9604799747467041e+00;3.8352639675140381e+00;1.9459520578384399e+00;0.0000000000000000e+00;1.3129600210159609e-07;3.9287699001649748e-16;7.7880711076126363e-08;1.0476719733773265e-15;6.0987926123605453e-08
215907539;3.8706240653991699e+00;1.9685759544372559e+00;3.8710720539093018e+00;1.9983680248260498e+00;3.9137918949127197e+00;1.9890559911727905e+00;0.0000000000000000e+00;4.3567178802073554e-07;9.5968192396310377e-16;8.3011608450945475e-08;4.1129225312704449e-16;2.8846455666416805e-07
220130740;3.9479999542236328e+00;2.0144319534301758e+00;3.9494080543518066e+00;2.0394880771636963e+00;3.9867839813232422e+00;2.0243198871612549e+00;0.0000000000000000e+00;7.0035421198474030e-07;7.9179309356370658e-16;9.7064868114429241e-08;1.7419448058401544e-15;1.4982714852895663e-07
224353941;4.0236802101135254e+00;2.0472960472106934e+00;4.0233922004699707e+00;2.0781118869781494e+00;4.0631999969482422e+00;2.0652480125427246e+00;0.0000000000000000e+00;8.0150321549844108e-07;5.6991857526586975e-16;1.2404227143897599e-07;5.6991857526586975e-16;2.9154870671722753e-07
228577142;4.0994877815246582e+00;2.0929920673370361e+00;4.0987839698791504e+00;2.1233599185943604e+00;4.1257600784301758e+00;2.1039679050445557e+00;0.0000000000000000e+00;1.1817028720660116e-07;4.0034663967525757e-16;1.3879026479036027e-07;0.0000000000000000e+00;3.3310475276519206e-07
232800343;4.1750078201293945e+00;2.1288640499114990e+00;4.1773757934570312e+00;2.1659200191497803e+00;4.2167358398437500e+00;2.1441919803619385e+00;0.0000000000000000e+00;9.2134196139305191e-07;1.6436079581538131e-15;1.4105118288496404e-07;2.6708629319999466e-15;5.9043997259386606e-07
237023544;4.2501120567321777e+00;2.1688640117645264e+00;4.2515840530395508e+00;2.2042880058288574e+00;4.2832322120666504e+00;2.1787838935852051e+00;0.0000000000000000e+00;2.2188333645662554e-07;2.0047114171105604e-16;1.4188522170853693e-07;2.0047114171105606e-15;8.5438791034433351e-07
241246745;4.3284158706665039e+00;2.2066559791564941e+00;4.3249921798706055e+00;2.2445120811462402e+00;4.3636159896850586e+00;2.2105920314788818e+00;0.0000000000000000e+00;3.1140944863770576e-07;3.6323861598998310e-15;1.7165998730666706e-07;2.4215907732665541e-15;6.3642986037130585e-07
245469946;4.4017920494079590e+00;2.2450239658355713e+00;4.4034237861633301e+00;2.2830400466918945e+00;4.4419841766357422e+00;2.2595200538635254e+00;0.0000000000000000e+00;1.8980103917057566e-07;1.1623738388547604e-15;1.4020156312973048e-07;1.9372897314246008e-15;6.4225856476395279e-07
249693147;4.4785919189453125e+00;2.2730560302734375e+00;4.4795517921447754e+00;2.3247361183166504e+00;4.5236158370971680e+00;2.2990400791168213e+00;0.0000000000000000e+00;8.3411932100377489e-07;2.0876501490550487e-15;1.3843746960887499e-07;9.4893188593411295e-16;5.9235167467274138e-07
253916348;4.5519361495971680e+00;2.3213438987731934e+00;4.5565757751464844e+00;2.3637440204620361e+00;4.5943679809570312e+00;2.3436479568481445e+00;0.0000000000000000e+00;6.1869837300512085e-08;1.4671047821051608e-15;1.3532103441131278e-07;2.3840452709208861e-15;7.2577604506784684e-07
258139549;4.6260480880737305e+00;2.3526079654693604e+00;4.6317439079284668e+00;2.4048318862915039e+00;4.6803841590881348e+00;2.3787519931793213e+00;0.0000000000000000e+00;3.6955063169276975e-07;5.5637340327669577e-16;1.6447336569702476e-07;2.1142189324514437e-15;6.4603173616822187e-07
262362750;4.7029118537902832e+00;2.3970561027526855e+00;4.7065281867980957e+00;2.4465279579162598e+00;4.7475199699401855e+00;2.4215359687805176e+00;0.0000000000000000e+00;1.3296982871976894e-06;5.7831799087637789e-16;1.7066005810189567e-07;1.2722995799280315e-15;1.0192161800098806e-06
266585951;4.7777280807495117e+00;2.4340159893035889e+00;4.7815999984741211e+00;2.4846720695495605e+00;4.8249602317810059e+00;2.4572160243988037e+00;0.0000000000000000e+00;1.3162525496876056e-06;8.1786443416054849e-16;1.6022891355434487e-07;1.6357288683210970e-15;5.4986985511797924e-07
270809152;4.8600959777832031e+00;2.4711680412292480e+00;4.8574719429016113e+00;2.5253760814666748e+00;4.9062399864196777e+00;2.4935998916625977e+00;0.0000000000000000e+00;6.1843006674813019e-07;9.2751154189195556e-16;1.4183965375672019e-07;1.1130138502703466e-15;9.1720244717976640e-07
275032353;4.9295358657836914e+00;2.5147199630737305e+00;4.9352321624755859e+00;2.5621440410614014e+00;4.9760317802429199e+00;2.5352001190185547e+00;0.0000000000000000e+00;1.0588176931223103e-06;1.5660005358824057e-15;1.1130987295675415e-07;0.0000000000000000e+00;8.5195534299513470e-07
279255554;5.0081601142883301e+00;2.5549759864807129e+00;5.0068159103393555e+00;2.6082880496978760e+00;5.0448322296142578e+00;2.5711359977722168e+00;0.0000000000000000e+00;1.5163431224587576e-07;7.8298795010740746e-16;1.2847946717550745e-07;2.9753542104081485e-15;7.7316528844430778e-07
283478755;5.0849280357360840e+00;2.5840959548950195e+00;5.0776319503784180e+00;2.6428799629211426e+00;5.1391358375549316e+00;2.6105599403381348e+00;0.0000000000000000e+00;4.0808060157196110e-08;1.6070331175058423e-16;1.3156674791999479e-07;8.0351655875292107e-16;9.0823820879332507e-07
287701956;5.1613121032714844e+00;2.6280000209808350e+00;5.1626877784729004e+00;2.6811521053314209e+00;5.2105278968811035e+00;2.6524159908294678e+00;0.0000000000000000e+00;7.5903956225040708e-07;0.0000000000000000e+00;1.2129600042432619e-07;1.3284024906049092e-15;8.3828185743197698e-07
291925157;5.2321600914001465e+00;2.6671679019927979e+00;5.2319679260253906e+00;2.7265601158142090e+00;5.2861118316650391e+00;2.6917119026184082e+00;0.0000000000000000e+00;3.6028009757568343e-07;1.8270859116022947e-15;1.3778411556392463e-07;1.8270859116022947e-15;1.1628422354828178e-06
296148358;5.3092160224914551e+00;2.7066879272460938e+00;5.3046078681945801e+00;2.7586240768432617e+00;5.3587841987609863e+00;2.7351679801940918e+00;0.0000000000000000e+00;7.3086884134616776e-07;1.6921340538791781e-16;1.5145071244608737e-07;1.5229206484912603e-15;1.1850976177123535e-06
300371559;5.3848319053649902e+00;2.7428479194641113e+00;5.3855361938476562e+00;2.7983999252319336e+00;5.4408640861511230e+00;2.7742400169372559e+00;0.0000000000000000e+00;4.9482956913280356e-07;1.0117170338573294e-15;1.3568261423271702e-07;1.7343720580411361e-15;1.0379910157857228e-06
304594760;5.4635200500488281e+00;2.7823040485382080e+00;5.4634561538696289e+00;2.8403840065002441e+00;5.5226879119873047e+00;2.8143680095672607e+00;0.0000000000000000e+00;4.0740566391075387e-07;1.3859476886344043e-15;1.1965482051098338e-07;1.7639334218983327e-15;8.1326475459154193e-07
308817961;5.5338239669799805e+00;2.8288319110870361e+00;5.5492482185363770e+00;2.8797121047973633e+00;5.5941119194030762e+00;2.8498239517211914e+00;0.0000000000000000e+00;7.6979822668743865e-07;1.2813509185809817e-15;1.3237111825980218e-07;1.7084678914413089e-15;1.1519760246044438e-06
313041162;5.6170878410339355e+00;2.8688321113586426e+00;5.6150398254394531e+00;2.9221439361572266e+00;5.6722879409790039e+00;2.8956160545349121e+00;0.0000000000000000e+00;4.9095074121957876e-07;1.0347895715268094e-15;1.4273679327371516e-07;1.7739249797602448e-15;1.2845913426391322e-06
317264363;5.6890559196472168e+00;2.9040639400482178e+00;5.6874241828918457e+00;2.9604799747467041e+00;5.7432641983032227e+00;2.9343678951263428e+00;0.0000000000000000e+00;6.9368409991521639e-07;1.5483043259429157e-16;1.5490881132037076e-07;2.9417782192915400e-15;1.0519189666820722e-06
321487564;5.7605757713317871e+00;2.9444479942321777e+00;5.7613759040832520e+00;3.0070400238037109e+00;5.8215999603271484e+00;2.9613120555877686e+00;0.0000000000000000e+00;7.5725187728814797e-08;3.0501804219566558e-16;1.5430191409967850e-07;3.3551984641523213e-15;8.1262410293400135e-07
325710765;5.8379840850830078e+00;2.9834880828857422e+00;5.8414721488952637e+00;3.0449919700622559e+00;5.8928318023681641e+00;3.0094079971313477e+00;0.0000000000000000e+00;1.2394705040335983e-06;8.2663400941435534e-16;1.3617243189530960e-07;2.4799020282430659e-15;8.3157635041407564e-07
329933966;5.9187521934509277e+00;3.0255360603332520e+00;5.9141120910644531e+00;3.0764799118041992e+00;5.9836158752441406e+00;3.0499520301818848e+00;0.0000000000000000e+00;4.6658544423451482e-07;1.5805947358942630e-16;1.6090068493392882e-07;1.4225352623048367e-15;7.2115804544310044e-07
334157167;5.9927039146423340e+00;3.0599999427795410e+00;5.9913601875305176e+00;3.1238079071044922e+00;6.0528001785278320e+00;3.0940160751342773e+00;0.0000000000000000e+00;2.5741158302164338e-07;1.4913140878230002e-16;1.5319677468120829e-07;5.9652563512920008e-16;8.1786179110723091e-07
338380368;6.0642881393432617e+00;3.0920960903167725e+00;6.0668802261352539e+00;3.1609919071197510e+00;6.1263680458068848e+00;3.1291840076446533e+00;0.0000000000000000e+00;8.7000115758432790e-07;7.5631890475883145e-16;1.6477142361135544e-07;1.5126378095176629e-15;1.0324194056486138e-06
342603569;6.1462078094482422e+00;3.1386880874633789e+00;6.1457920074462891e+00;3.2011198997497559e+00;6.2089281082153320e+00;3.1673600673675537e+00;0.0000000000000000e+00;6.9488802973929419e-08;2.6195464644772749e-16;1.3804798824034327e-07;9.1684126256704617e-16;7.0235003770855996e-07
346826770;6.2201600074768066e+00;3.1808319091796875e+00;6.2258877754211426e+00;3.2460479736328125e+00;6.2852478027343750e+00;3.2124800682067871e+00;0.0000000000000000e+00;4.8533605804182953e-08;2.7849125842231353e-16;1.5201949660801860e-07;1.3924562921115676e-16;8.4854952955510791e-07
351049971;6.2980160713195801e+00;3.2177920341491699e+00;6.3003840446472168e+00;3.2939519882202148e+00;6.3562879562377930e+00;3.2498240470886230e+00;0.0000000000000000e+00;9.0966471914596927e-07;4.4906941915937949e-16;1.5909674507611715e-07;1.9459674830239776e-15;9.0966471914596927e-07
355273172;6.3634238243103027e+00;3.2551679611206055e+00;6.3738880157470703e+00;3.3258240222930908e+00;6.4389758110046387e+00;3.2920000553131104e+00;0.0000000000000000e+00;2.0478852141032619e-07;8.3394377606622993e-16;1.4952762626305964e-07;2.5018313281986898e-15;8.7636875483042712e-07
359496373;6.4462080001831055e+00;3.2964799404144287e+00;6.4513602256774902e+00;3.3793919086456299e+00;6.5140480995178223e+00;3.3272318840026855e+00;0.0000000000000000e+00;4.7578187680592249e-07;8.3520413454111132e-16;1.8348981420247658e-07;0.0000000000000000e+00;6.5514059897282536e-07
363719574;6.5245118141174316e+00;3.3339838981628418e+00;6.5215997695922852e+00;3.4106879234313965e+00;6.5954880714416504e+00;3.3751680850982666e+00;0.0000000000000000e+00;3.6735513008384757e-07;1.0687834286316330e-15;1.7134073663804953e-07;7.6341673473688066e-16;7.7721136869809872e-07
367942775;6.5907521247863770e+00;3.3721280097961426e+00;6.5993599891662598e+00;3.4566719532012939e+00;6.6646399497985840e+00;3.3994879722595215e+00;0.0000000000000000e+00;1.4245494224978328e-08;7.7856291230175525e-16;1.7875169314824443e-07;1.2457006596828083e-15;7.3813251117329644e-07
372165976;6.6747841835021973e+00;3.4140799045562744e+00;6.6675839424133301e+00;3.4888319969177246e+00;6.7432641983032227e+00;3.4555199146270752e+00;0.0000000000000000e+00;5.3575308546248071e-07;3.6891581632386484e-16;2.1498046110537258e-07;2.5824107142670539e-15;7.5163802448413503e-07
376389177;6.7545280456542969e+00;3.4483520984649658e+00;6.7472958564758301e+00;3.5312640666961670e+00;6.8277759552001953e+00;3.4849278926849365e+00;0.0000000000000000e+00;4.1492649695700140e-07;3.1716034610794015e-16;1.8824505305071820e-07;9.5148103832382030e-16;7.5547482548741236e-07
380612378;6.8221759796142578e+00;3.4873600006103516e+00;6.8274240493774414e+00;3.5657920837402344e+00;6.8973441123962402e+00;3.5313599109649658e+00;0.0000000000000000e+00;2.3879286213173447e-07;2.8949023129049007e-16;1.6549486280619322e-07;2.4606669659691653e-15;6.1601100255235538e-07
