Num rows;TRSV fp64;TRSV fp32;TRSV Acc<fp64, fp64>;TRSV Acc<fp64, fp32>;TRSV Acc<fp32, fp32>;CUBLAS TRSV fp64;CUBLAS TRSV fp32
+3300;+5.9606397151947021e-01;+4.0147200226783752e-01;+5.9577602148056030e-01;+4.0934398770332336e-01;+4.0124800801277161e-01;+3.4067198634147644e-01;+3.0323201417922974e-01
+3400;+6.4739197492599487e-01;+4.1206398606300354e-01;+6.4694398641586304e-01;+4.1964799165725708e-01;+4.0924799442291260e-01;+3.5347199440002441e-01;+3.1497600674629211e-01
+3500;+6.5478402376174927e-01;+4.2707198858261108e-01;+6.5571200847625732e-01;+4.3312001228332520e-01;+4.2563199996948242e-01;+3.6438399553298950e-01;+3.2943999767303467e-01
+3600;+7.0755201578140259e-01;+4.4969600439071655e-01;+7.0675200223922729e-01;+4.5552000403404236e-01;+4.4518399238586426e-01;+3.7705600261688232e-01;+3.4483200311660767e-01
+3700;+7.0131200551986694e-01;+4.7216001152992249e-01;+6.9878399372100830e-01;+4.7801598906517029e-01;+4.7081598639488220e-01;+3.8822400569915771e-01;+3.6144000291824341e-01
+3800;+7.3395198583602905e-01;+4.9292799830436707e-01;+7.3334401845932007e-01;+5.0025600194931030e-01;+4.8086398839950562e-01;+3.9929598569869995e-01;+3.8019201159477234e-01
+3900;+7.3641598224639893e-01;+5.3110402822494507e-01;+7.3401600122451782e-01;+5.2976000308990479e-01;+5.2345597743988037e-01;+4.1023999452590942e-01;+3.9926400780677795e-01
+4000;+7.8102397918701172e-01;+5.7433599233627319e-01;+7.8025597333908081e-01;+5.7497602701187134e-01;+5.6006401777267456e-01;+4.2063999176025391e-01;+4.2473599314689636e-01
+4100;+7.7324801683425903e-01;+5.7913601398468018e-01;+7.7411198616027832e-01;+5.7238399982452393e-01;+5.7782399654388428e-01;+4.3180799484252930e-01;+4.4796800613403320e-01
+4200;+8.2406401634216309e-01;+6.1008000373840332e-01;+8.2108801603317261e-01;+5.9785598516464233e-01;+5.9107202291488647e-01;+4.4278401136398315e-01;+4.7001600265502930e-01
+4300;+8.2076799869537354e-01;+6.4131200313568115e-01;+8.1756800413131714e-01;+6.0582399368286133e-01;+6.4003199338912964e-01;+4.5203199982643127e-01;+4.8950400948524475e-01
+4400;+8.6476802825927734e-01;+7.0767998695373535e-01;+8.6371201276779175e-01;+6.8851202726364136e-01;+7.0566397905349731e-01;+4.6112000942230225e-01;+5.0681602954864502e-01
+4500;+8.6291199922561646e-01;+7.2540801763534546e-01;+8.6188799142837524e-01;+7.0115202665328979e-01;+7.2534400224685669e-01;+4.7200000286102295e-01;+5.2518397569656372e-01
+4600;+8.9209598302841187e-01;+7.5059199333190918e-01;+8.9587199687957764e-01;+7.2563201189041138e-01;+7.5020802021026611e-01;+4.8332801461219788e-01;+5.4419201612472534e-01
+4700;+8.9686399698257446e-01;+7.7292799949645996e-01;+8.9571201801300049e-01;+7.4828797578811646e-01;+7.7606397867202759e-01;+4.9321600794792175e-01;+5.6275200843811035e-01
+4800;+9.3241602182388306e-01;+8.4169602394104004e-01;+9.3366402387619019e-01;+8.0499202013015747e-01;+8.4195202589035034e-01;+5.0419199466705322e-01;+5.7897597551345825e-01
+4900;+9.3331199884414673e-01;+8.1254398822784424e-01;+9.3023997545242310e-01;+7.8252798318862915e-01;+8.1414401531219482e-01;+5.1401597261428833e-01;+5.9516799449920654e-01
+5000;+9.8329597711563110e-01;+8.3587199449539185e-01;+9.8182398080825806e-01;+8.0342400074005127e-01;+8.3539199829101562e-01;+5.2527999877929688e-01;+6.1033600568771362e-01
+5100;+9.8006397485733032e-01;+8.5564798116683960e-01;+9.7807997465133667e-01;+8.1961601972579956e-01;+8.5382401943206787e-01;+5.3539198637008667e-01;+6.2463998794555664e-01
+5200;+1.0182399749755859e+00;+9.2015999555587769e-01;+1.0187519788742065e+00;+8.7971198558807373e-01;+9.1910398006439209e-01;+5.4435199499130249e-01;+6.3654398918151855e-01
+5300;+1.0178560018539429e+00;+9.1606402397155762e-01;+1.0172799825668335e+00;+8.7900799512863159e-01;+9.1686397790908813e-01;+5.5574399232864380e-01;+6.4928001165390015e-01
+5400;+1.0500160455703735e+00;+9.3231999874114990e-01;+1.0492160320281982e+00;+8.9241600036621094e-01;+9.2604798078536987e-01;+5.6400001049041748e-01;+6.6255998611450195e-01
+5500;+1.0451519489288330e+00;+9.5481598377227783e-01;+1.0440000295639038e+00;+9.1071999073028564e-01;+9.5135998725891113e-01;+5.7737600803375244e-01;+6.7423999309539795e-01
+5600;+1.0843839645385742e+00;+1.0143680572509766e+00;+1.0856000185012817e+00;+9.5913600921630859e-01;+1.0108159780502319e+00;+5.8713597059249878e-01;+6.8857598304748535e-01
+5700;+1.0867520570755005e+00;+9.8572802543640137e-01;+1.0866240262985229e+00;+9.4700801372528076e-01;+9.7980797290802002e-01;+5.9683197736740112e-01;+6.9964802265167236e-01
+5800;+1.1335999965667725e+00;+1.0011520385742188e+00;+1.1316159963607788e+00;+9.5750397443771362e-01;+1.0022399425506592e+00;+6.0870397090911865e-01;+7.1328002214431763e-01
+5900;+1.1314239501953125e+00;+1.0216000080108643e+00;+1.1333119869232178e+00;+9.6870398521423340e-01;+1.0181440114974976e+00;+6.1894398927688599e-01;+7.2230398654937744e-01
+6000;+1.1708159446716309e+00;+1.0773119926452637e+00;+1.1691839694976807e+00;+1.0232000350952148e+00;+1.0788799524307251e+00;+6.2924802303314209e-01;+7.3715198040008545e-01
+6100;+1.1760640144348145e+00;+1.0650559663772583e+00;+1.1721600294113159e+00;+1.0148799419403076e+00;+1.0650880336761475e+00;+6.3929599523544312e-01;+7.4687999486923218e-01
+6200;+1.2013440132141113e+00;+1.0746879577636719e+00;+1.2042560577392578e+00;+1.0303679704666138e+00;+1.0776640176773071e+00;+6.4822399616241455e-01;+7.5948798656463623e-01
+6300;+1.2058240175247192e+00;+1.0993280410766602e+00;+1.2025279998779297e+00;+1.0471680164337158e+00;+1.0973119735717773e+00;+6.6169601678848267e-01;+7.7100801467895508e-01
+6400;+1.2387520074844360e+00;+1.1562240123748779e+00;+1.2388479709625244e+00;+1.0894080400466919e+00;+1.1561280488967896e+00;+6.7129600048065186e-01;+7.8419202566146851e-01
+6500;+1.2456959486007690e+00;+1.1377600431442261e+00;+1.2450560331344604e+00;+1.0853760242462158e+00;+1.1353919506072998e+00;+6.8191999197006226e-01;+7.9587197303771973e-01
+6600;+1.2916159629821777e+00;+1.1524800062179565e+00;+1.2876160144805908e+00;+1.0955200195312500e+00;+1.1512960195541382e+00;+6.9228798151016235e-01;+8.1049597263336182e-01
+6700;+1.2927999496459961e+00;+1.1667519807815552e+00;+1.2892800569534302e+00;+1.1106239557266235e+00;+1.1706240177154541e+00;+7.0291197299957275e-01;+8.2166397571563721e-01
+6800;+1.3250559568405151e+00;+1.2206399440765381e+00;+1.3230079412460327e+00;+1.1613440513610840e+00;+1.2205120325088501e+00;+7.1228802204132080e-01;+8.3347201347351074e-01
+6900;+1.3330880403518677e+00;+1.2111040353775024e+00;+1.3333760499954224e+00;+1.1547520160675049e+00;+1.2109119892120361e+00;+7.2348797321319580e-01;+8.4560000896453857e-01
+7000;+1.3549120426177979e+00;+1.2209919691085815e+00;+1.3547840118408203e+00;+1.1661759614944458e+00;+1.2224320173263550e+00;+7.3350399732589722e-01;+8.5686397552490234e-01
+7100;+1.3590719699859619e+00;+1.2442879676818848e+00;+1.3594239950180054e+00;+1.1836800575256348e+00;+1.2449280023574829e+00;+7.4735999107360840e-01;+8.6873602867126465e-01
+7200;+1.3889600038528442e+00;+1.2979840040206909e+00;+1.3866560459136963e+00;+1.2224320173263550e+00;+1.2951999902725220e+00;+7.5612801313400269e-01;+8.8319998979568481e-01
+7300;+1.4016640186309814e+00;+1.2842880487442017e+00;+1.3968640565872192e+00;+1.2241599559783936e+00;+1.2817599773406982e+00;+7.6828801631927490e-01;+8.9472001791000366e-01
+7400;+1.4456319808959961e+00;+1.2977279424667358e+00;+1.4467519521713257e+00;+1.2322560548782349e+00;+1.2958079576492310e+00;+7.7651202678680420e-01;+9.0604799985885620e-01
+7500;+1.4493759870529175e+00;+1.3146560192108154e+00;+1.4508160352706909e+00;+1.2511680126190186e+00;+1.3137919902801514e+00;+7.8825598955154419e-01;+9.1728001832962036e-01
+7600;+1.4834560155868530e+00;+1.3664000034332275e+00;+1.4799679517745972e+00;+1.2951680421829224e+00;+1.3664959669113159e+00;+7.9728001356124878e-01;+9.3219202756881714e-01
+7700;+1.4897600412368774e+00;+1.3554240465164185e+00;+1.4916160106658936e+00;+1.2903039455413818e+00;+1.3580160140991211e+00;+8.0825597047805786e-01;+9.4294399023056030e-01
+7800;+1.5082240104675293e+00;+1.3679679632186890e+00;+1.5099519491195679e+00;+1.3053439855575562e+00;+1.3637759685516357e+00;+8.1942397356033325e-01;+9.5551997423171997e-01
+7900;+1.5192639827728271e+00;+1.3929920196533203e+00;+1.5179200172424316e+00;+1.3195519447326660e+00;+1.3931200504302979e+00;+8.3116799592971802e-01;+9.6678400039672852e-01
+8000;+1.5450559854507446e+00;+1.4429440498352051e+00;+1.5459200143814087e+00;+1.3624639511108398e+00;+1.4412800073623657e+00;+8.4083199501037598e-01;+9.8108798265457153e-01
+8100;+1.5574079751968384e+00;+1.4227520227432251e+00;+1.5582400560379028e+00;+1.3631680011749268e+00;+1.4258559942245483e+00;+8.5369598865509033e-01;+9.9702399969100952e-01
+8200;+1.6045119762420654e+00;+1.4413440227508545e+00;+1.6010559797286987e+00;+1.3698559999465942e+00;+1.4423040151596069e+00;+8.6374402046203613e-01;+1.0065280199050903e+00
+8300;+1.6073919534683228e+00;+1.4608639478683472e+00;+1.6097600460052490e+00;+1.3892799615859985e+00;+1.4597439765930176e+00;+8.7231999635696411e-01;+1.0186560153961182e+00
+8400;+1.6396800279617310e+00;+1.5060160160064697e+00;+1.6453440189361572e+00;+1.4346879720687866e+00;+1.5089919567108154e+00;+8.8268798589706421e-01;+1.0296959877014160e+00
+8500;+1.6534080505371094e+00;+1.5039360523223877e+00;+1.6515840291976929e+00;+1.4283519983291626e+00;+1.4988160133361816e+00;+8.9468801021575928e-01;+1.0434880256652832e+00
+8600;+1.6701760292053223e+00;+1.5169279575347900e+00;+1.6680959463119507e+00;+1.4430400133132935e+00;+1.5151360034942627e+00;+9.0508800745010376e-01;+1.0528960227966309e+00
+8700;+1.6770240068435669e+00;+1.5398080348968506e+00;+1.6760959625244141e+00;+1.4616960287094116e+00;+1.5377600193023682e+00;+9.1567999124526978e-01;+1.0660480260848999e+00
+8800;+1.7035200595855713e+00;+1.5903040170669556e+00;+1.6977920532226562e+00;+1.4997760057449341e+00;+1.5829759836196899e+00;+9.2624002695083618e-01;+1.0800640583038330e+00
+8900;+1.7157759666442871e+00;+1.5728000402450562e+00;+1.7136640548706055e+00;+1.4975680112838745e+00;+1.5725760459899902e+00;+9.3910402059555054e-01;+1.0940799713134766e+00
+9000;+1.7642560005187988e+00;+1.5900160074234009e+00;+1.7570559978485107e+00;+1.5091520547866821e+00;+1.5894720554351807e+00;+9.5033597946166992e-01;+1.1031680107116699e+00
+9100;+1.7737280130386353e+00;+1.6104320287704468e+00;+1.7632639408111572e+00;+1.5245120525360107e+00;+1.6073919534683228e+00;+9.5756798982620239e-01;+1.1173440217971802e+00
+9200;+1.7989439964294434e+00;+1.6487040519714355e+00;+1.7984639406204224e+00;+1.5755519866943359e+00;+1.6526399850845337e+00;+9.6931201219558716e-01;+1.1277760267257690e+00
+9300;+1.8114559650421143e+00;+1.6517759561538696e+00;+1.8108160495758057e+00;+1.5703040361404419e+00;+1.6528320312500000e+00;+9.7654402256011963e-01;+1.1418880224227905e+00
+9400;+1.8308479785919189e+00;+1.6633599996566772e+00;+1.8308479785919189e+00;+1.5828800201416016e+00;+1.6646720170974731e+00;+9.9097597599029541e-01;+1.1541759967803955e+00
+9500;+1.8387199640274048e+00;+1.6856960058212280e+00;+1.8351039886474609e+00;+1.6014399528503418e+00;+1.6859200000762939e+00;+1.0011839866638184e+00;+1.1664320230484009e+00
+9600;+1.8615360260009766e+00;+1.7312320470809937e+00;+1.8573440313339233e+00;+1.6392320394515991e+00;+1.7310080528259277e+00;+1.0119680166244507e+00;+1.1772799491882324e+00
+9700;+1.8742400407791138e+00;+1.7192319631576538e+00;+1.8750079870223999e+00;+1.6429439783096313e+00;+1.7206720113754272e+00;+1.0249279737472534e+00;+1.1921919584274292e+00
+9800;+1.9243839979171753e+00;+1.7370879650115967e+00;+1.9236799478530884e+00;+1.6472320556640625e+00;+1.7332479953765869e+00;+1.0370880365371704e+00;+1.2020159959793091e+00
+9900;+1.9347200393676758e+00;+1.7602880001068115e+00;+1.9329279661178589e+00;+1.6669440269470215e+00;+1.7545919418334961e+00;+1.0455679893493652e+00;+1.2161279916763306e+00
+10000;+1.9671679735183716e+00;+1.7940160036087036e+00;+1.9638400077819824e+00;+1.7069120407104492e+00;+1.7960000038146973e+00;+1.0596799850463867e+00;+1.2261439561843872e+00
+10100;+1.9695039987564087e+00;+1.7950079441070557e+00;+1.9730240106582642e+00;+1.7117439508438110e+00;+1.7892800569534302e+00;+1.0661439895629883e+00;+1.2422399520874023e+00
+10200;+1.9936319589614868e+00;+1.8118720054626465e+00;+1.9897279739379883e+00;+1.7216320037841797e+00;+1.8051840066909790e+00;+1.0794880390167236e+00;+1.2506239414215088e+00
+10300;+1.9959039688110352e+00;+1.8253439664840698e+00;+1.9949760437011719e+00;+1.7371200323104858e+00;+1.8275840282440186e+00;+1.0890560150146484e+00;+1.2677760124206543e+00
+10400;+2.0206079483032227e+00;+1.8747839927673340e+00;+2.0174078941345215e+00;+1.7698240280151367e+00;+1.8758399486541748e+00;+1.1036479473114014e+00;+1.2763839960098267e+00
+10500;+2.0347518920898438e+00;+1.8663359880447388e+00;+2.0350720882415771e+00;+1.7782080173492432e+00;+1.8589119911193848e+00;+1.1132479906082153e+00;+1.2928639650344849e+00
+10600;+2.0887360572814941e+00;+1.8828799724578857e+00;+2.0849599838256836e+00;+1.7917439937591553e+00;+1.8827840089797974e+00;+1.1250879764556885e+00;+1.3007040023803711e+00
+10700;+2.0933759212493896e+00;+1.8981120586395264e+00;+2.0936319828033447e+00;+1.8004479408264160e+00;+1.9026240110397339e+00;+1.1310399770736694e+00;+1.3153599500656128e+00
+10800;+2.1148800849914551e+00;+1.9388480186462402e+00;+2.1199040412902832e+00;+1.8458880186080933e+00;+1.9382400512695312e+00;+1.1439679861068726e+00;+1.3252480030059814e+00
+10900;+2.1333758831024170e+00;+1.9424959421157837e+00;+2.1309759616851807e+00;+1.8436800241470337e+00;+1.9431359767913818e+00;+1.1532479524612427e+00;+1.3367999792098999e+00
+11000;+2.1493120193481445e+00;+1.9563200473785400e+00;+2.1482880115509033e+00;+1.8560960292816162e+00;+1.9558399915695190e+00;+1.1640640497207642e+00;+1.3490560054779053e+00
+11100;+2.1605119705200195e+00;+1.9703040122985840e+00;+2.1541759967803955e+00;+1.8754880428314209e+00;+1.9718719720840454e+00;+1.1795519590377808e+00;+1.3683840036392212e+00
+11200;+2.1766719818115234e+00;+2.0151679515838623e+00;+2.1779839992523193e+00;+1.9090559482574463e+00;+2.0151679515838623e+00;+1.1896640062332153e+00;+1.3746559619903564e+00
+11300;+2.1965761184692383e+00;+2.0112318992614746e+00;+2.1931838989257812e+00;+1.9169919490814209e+00;+2.0120639801025391e+00;+1.2025279998779297e+00;+1.3914879560470581e+00
+11400;+2.2470080852508545e+00;+2.0233280658721924e+00;+2.2517440319061279e+00;+1.9271999597549438e+00;+2.0282239913940430e+00;+1.2121280431747437e+00;+1.4018880128860474e+00
+11500;+2.2553598880767822e+00;+2.0473918914794922e+00;+2.2551360130310059e+00;+1.9416320323944092e+00;+2.0440959930419922e+00;+1.2229759693145752e+00;+1.4135680198669434e+00
+11600;+2.2850239276885986e+00;+2.0861759185791016e+00;+2.2847681045532227e+00;+1.9815039634704590e+00;+2.0853440761566162e+00;+1.2327680587768555e+00;+1.4273279905319214e+00
+11700;+2.3022079467773438e+00;+2.0909759998321533e+00;+2.3019199371337891e+00;+1.9882880449295044e+00;+2.0880959033966064e+00;+1.2453119754791260e+00;+1.4424320459365845e+00
+11800;+2.3174080848693848e+00;+2.1080319881439209e+00;+2.3175361156463623e+00;+2.0066239833831787e+00;+2.1048319339752197e+00;+1.2567039728164673e+00;+1.4527039527893066e+00
+11900;+2.3256320953369141e+00;+2.1260159015655518e+00;+2.3234241008758545e+00;+2.0176000595092773e+00;+2.1219840049743652e+00;+1.2680959701538086e+00;+1.4700479507446289e+00
+12000;+2.3461439609527588e+00;+2.1717119216918945e+00;+2.3456320762634277e+00;+2.0491840839385986e+00;+2.1637120246887207e+00;+1.2783039808273315e+00;+1.4753279685974121e+00
+12100;+2.3562560081481934e+00;+2.1647679805755615e+00;+2.3576641082763672e+00;+2.0542399883270264e+00;+2.1642560958862305e+00;+1.2879040241241455e+00;+1.4924800395965576e+00
+12200;+2.4183681011199951e+00;+2.1773760318756104e+00;+2.4120318889617920e+00;+2.0722560882568359e+00;+2.1786239147186279e+00;+1.3018879890441895e+00;+1.5040639638900757e+00
+12300;+2.4247040748596191e+00;+2.1989760398864746e+00;+2.4238400459289551e+00;+2.0861439704895020e+00;+2.1973121166229248e+00;+1.3089920282363892e+00;+1.5183680057525635e+00
+12400;+2.4513280391693115e+00;+2.2411201000213623e+00;+2.4559040069580078e+00;+2.1299839019775391e+00;+2.2284159660339355e+00;+1.3234879970550537e+00;+1.5302720069885254e+00
+12500;+2.4678080081939697e+00;+2.2435200214385986e+00;+2.4627840518951416e+00;+2.1311039924621582e+00;+2.2441279888153076e+00;+1.3328319787979126e+00;+1.5423040390014648e+00
+12600;+2.4780480861663818e+00;+2.2606079578399658e+00;+2.4728319644927979e+00;+2.1506240367889404e+00;+2.2628479003906250e+00;+1.3447680473327637e+00;+1.5514880418777466e+00
+12700;+2.4850559234619141e+00;+2.2765119075775146e+00;+2.4839680194854736e+00;+2.1595840454101562e+00;+2.2718079090118408e+00;+1.3546240329742432e+00;+1.5678399801254272e+00
+12800;+2.5002880096435547e+00;+2.3188159465789795e+00;+2.4984319210052490e+00;+2.1971518993377686e+00;+2.3224320411682129e+00;+1.3683199882507324e+00;+1.5801600217819214e+00
+12900;+2.5139839649200439e+00;+2.3146560192108154e+00;+2.5173759460449219e+00;+2.2019839286804199e+00;+2.3139519691467285e+00;+1.3793920278549194e+00;+1.5954560041427612e+00
+13000;+2.5793280601501465e+00;+2.3286080360412598e+00;+2.5762560367584229e+00;+2.2205440998077393e+00;+2.3330240249633789e+00;+1.3920320272445679e+00;+1.6059520244598389e+00
+13100;+2.5873279571533203e+00;+2.3443839550018311e+00;+2.5887680053710938e+00;+2.2250878810882568e+00;+2.3453760147094727e+00;+1.4016959667205811e+00;+1.6173119544982910e+00
+13200;+2.6188800334930420e+00;+2.3915839195251465e+00;+2.6179840564727783e+00;+2.2691841125488281e+00;+2.3908479213714600e+00;+1.4084479808807373e+00;+1.6288640499114990e+00
+13300;+2.6256320476531982e+00;+2.3955519199371338e+00;+2.6277120113372803e+00;+2.2785599231719971e+00;+2.4003839492797852e+00;+1.4226239919662476e+00;+1.6415040493011475e+00
+13400;+2.6424000263214111e+00;+2.4049279689788818e+00;+2.6440000534057617e+00;+2.2867200374603271e+00;+2.4097599983215332e+00;+1.4347519874572754e+00;+1.6539200544357300e+00
+13500;+2.6530559062957764e+00;+2.4325759410858154e+00;+2.6494081020355225e+00;+2.3050880432128906e+00;+2.4262080192565918e+00;+1.4479360580444336e+00;+1.6670720577239990e+00
+13600;+2.6697919368743896e+00;+2.4728000164031982e+00;+2.6678080558776855e+00;+2.3363840579986572e+00;+2.4705920219421387e+00;+1.4587839841842651e+00;+1.6756160259246826e+00
+13700;+2.6800320148468018e+00;+2.4648640155792236e+00;+2.6807999610900879e+00;+2.3396480083465576e+00;+2.4600319862365723e+00;+1.4686080217361450e+00;+1.6922240257263184e+00
+13800;+2.7502079010009766e+00;+2.4836480617523193e+00;+2.7440319061279297e+00;+2.3569281101226807e+00;+2.4752960205078125e+00;+1.4816960096359253e+00;+1.7033599615097046e+00
+13900;+2.7545280456542969e+00;+2.4994881153106689e+00;+2.7543039321899414e+00;+2.3696959018707275e+00;+2.5017280578613281e+00;+1.4932160377502441e+00;+1.7166080474853516e+00
+14000;+2.7829759120941162e+00;+2.5395839214324951e+00;+2.7776000499725342e+00;+2.4112958908081055e+00;+2.5366079807281494e+00;+1.5045759677886963e+00;+1.7282880544662476e+00
+14100;+2.7925119400024414e+00;+2.5472960472106934e+00;+2.7897920608520508e+00;+2.4138560295104980e+00;+2.5475521087646484e+00;+1.5163199901580811e+00;+1.7398719787597656e+00
+14200;+2.8073599338531494e+00;+2.5612480640411377e+00;+2.8018879890441895e+00;+2.4272000789642334e+00;+2.5602879524230957e+00;+1.5240319967269897e+00;+1.7519999742507935e+00
+14300;+2.8066880702972412e+00;+2.5834879875183105e+00;+2.8050239086151123e+00;+2.4518721103668213e+00;+2.5794880390167236e+00;+1.5364480018615723e+00;+1.7636799812316895e+00
+14400;+2.8321919441223145e+00;+2.6166079044342041e+00;+2.8262400627136230e+00;+2.4753921031951904e+00;+2.6148800849914551e+00;+1.5485440492630005e+00;+1.7770240306854248e+00
+14500;+2.8451519012451172e+00;+2.6162879467010498e+00;+2.8427839279174805e+00;+2.4797120094299316e+00;+2.6067199707031250e+00;+1.5642240047454834e+00;+1.7904959917068481e+00
