Num rows;Error TRSV fp64;Error TRSV fp32;Error TRSV Acc<fp64, fp64>;Error TRSV Acc<fp64, fp32>;Error TRSV Acc<fp32, fp32>;Error CUBLAS TRSV fp64;Error CUBLAS TRSV fp32
7300;+0.0000000000000000e+00;+1.9006331437924903e-05;+0.0000000000000000e+00;+3.1101486111755407e-06;+1.9006331437924903e-05;+4.7457582670433711e-14;+1.9894083645819098e-05
7350;+0.0000000000000000e+00;+1.9111165152469029e-05;+0.0000000000000000e+00;+3.1269435493967926e-06;+1.9111165152469029e-05;+4.8021555540104762e-14;+2.0049704409253736e-05
7400;+0.0000000000000000e+00;+1.9275724556244044e-05;+0.0000000000000000e+00;+3.1408536464919416e-06;+1.9275724556244044e-05;+4.8750645443734838e-14;+2.0259727711347569e-05
7450;+0.0000000000000000e+00;+1.9499401322910597e-05;+0.0000000000000000e+00;+3.1515337060115090e-06;+1.9499401322910597e-05;+4.9403943632162761e-14;+2.0431009251511386e-05
7500;+0.0000000000000000e+00;+1.9625571554568095e-05;+0.0000000000000000e+00;+3.1694373035256729e-06;+1.9625571554568095e-05;+4.9961639486480036e-14;+2.0564557807622309e-05
7550;+0.0000000000000000e+00;+1.9759624237441975e-05;+0.0000000000000000e+00;+3.1895589070582467e-06;+1.9759624237441975e-05;+5.0631490148099230e-14;+2.0697782914256082e-05
7600;+0.0000000000000000e+00;+1.9922787213762716e-05;+0.0000000000000000e+00;+3.2069628373563177e-06;+1.9922787213762716e-05;+5.1245677950050834e-14;+2.0847569880968826e-05
7650;+0.0000000000000000e+00;+2.0110812687194076e-05;+0.0000000000000000e+00;+3.2344002791300329e-06;+2.0110812687194076e-05;+5.1884711497558838e-14;+2.1002289750475728e-05
7700;+0.0000000000000000e+00;+2.0389284821187740e-05;+0.0000000000000000e+00;+3.2623027542107415e-06;+2.0389284821187740e-05;+5.2537115293380562e-14;+2.1270326992267242e-05
7750;+0.0000000000000000e+00;+2.0582229101376867e-05;+0.0000000000000000e+00;+3.2761302542312748e-06;+2.0582229101376867e-05;+5.3023175849598759e-14;+2.1424593105110872e-05
7800;+0.0000000000000000e+00;+2.0850982877761441e-05;+0.0000000000000000e+00;+3.3003558818380283e-06;+2.0850982877761441e-05;+5.3751301205523141e-14;+2.1478209307679478e-05
7850;+0.0000000000000000e+00;+2.1083231091120172e-05;+0.0000000000000000e+00;+3.3166603686312180e-06;+2.1083231091120172e-05;+5.4252486241466533e-14;+2.1615544281499877e-05
7900;+0.0000000000000000e+00;+2.1289162349867374e-05;+0.0000000000000000e+00;+3.3375727699922176e-06;+2.1289162349867374e-05;+5.4719501664363780e-14;+2.1758008866511499e-05
7950;+0.0000000000000000e+00;+2.1491591206091486e-05;+0.0000000000000000e+00;+3.3760031535590674e-06;+2.1491591206091486e-05;+5.5409172271637524e-14;+2.1943928210074896e-05
8000;+0.0000000000000000e+00;+2.1739306602716695e-05;+0.0000000000000000e+00;+3.4011509566734142e-06;+2.1739306602716695e-05;+5.5889612427751504e-14;+2.2150071290343420e-05
8050;+0.0000000000000000e+00;+2.1870059897612649e-05;+0.0000000000000000e+00;+3.4165796552069988e-06;+2.1870059897612649e-05;+5.6288505831805562e-14;+2.2287301116211997e-05
8100;+0.0000000000000000e+00;+2.2080599845335226e-05;+0.0000000000000000e+00;+3.4299439737121575e-06;+2.2080599845335226e-05;+5.6637297014188932e-14;+2.2500107883805928e-05
8150;+0.0000000000000000e+00;+2.2410605753411760e-05;+0.0000000000000000e+00;+3.4479754414735156e-06;+2.2410605753411760e-05;+5.7150229852770078e-14;+2.2714728583678672e-05
8200;+0.0000000000000000e+00;+2.2602483247666311e-05;+0.0000000000000000e+00;+3.4799097614196177e-06;+2.2602483247666311e-05;+5.7941230474491513e-14;+2.3035180056384965e-05
8250;+0.0000000000000000e+00;+2.2798727487553939e-05;+0.0000000000000000e+00;+3.5015648821884792e-06;+2.2798727487553939e-05;+5.8520822824368850e-14;+2.3271417067641881e-05
8300;+0.0000000000000000e+00;+2.3011092174306531e-05;+0.0000000000000000e+00;+3.5228710497221927e-06;+2.3011092174306531e-05;+5.9037449738372083e-14;+2.3412569519314018e-05
8350;+0.0000000000000000e+00;+2.3166937568179914e-05;+0.0000000000000000e+00;+3.5435510697690023e-06;+2.3166937568179914e-05;+5.9585723600659174e-14;+2.3517587413172427e-05
8400;+0.0000000000000000e+00;+2.3416164927044140e-05;+0.0000000000000000e+00;+3.5722096381163877e-06;+2.3416164927044140e-05;+6.0176549937075044e-14;+2.3802247488676542e-05
8450;+0.0000000000000000e+00;+2.3669163366755782e-05;+0.0000000000000000e+00;+3.5809583926393506e-06;+2.3669163366755782e-05;+6.1006494813660796e-14;+2.4050471198339267e-05
8500;+0.0000000000000000e+00;+2.3841012808577801e-05;+0.0000000000000000e+00;+3.5982752520768470e-06;+2.3841012808577801e-05;+6.1525126747259320e-14;+2.4344212152939662e-05
8550;+0.0000000000000000e+00;+2.4074828923396395e-05;+0.0000000000000000e+00;+3.6233550817697479e-06;+2.4074828923396395e-05;+6.2140699552195320e-14;+2.4618544644606166e-05
8600;+0.0000000000000000e+00;+2.4347848492495891e-05;+0.0000000000000000e+00;+3.6508685236578561e-06;+2.4347848492495891e-05;+6.2841058395873373e-14;+2.4888979618275736e-05
8650;+0.0000000000000000e+00;+2.4537867234833455e-05;+0.0000000000000000e+00;+3.6620860814108320e-06;+2.4537867234833455e-05;+6.3482436786156098e-14;+2.5150854477065359e-05
8700;+0.0000000000000000e+00;+2.4753759895822866e-05;+0.0000000000000000e+00;+3.6867222408880891e-06;+2.4753759895822866e-05;+6.4376378723707098e-14;+2.5435306974277360e-05
8750;+0.0000000000000000e+00;+2.4889602724742191e-05;+0.0000000000000000e+00;+3.7036656864546759e-06;+2.4889602724742191e-05;+6.5251920565515836e-14;+2.5715811774649732e-05
8800;+0.0000000000000000e+00;+2.5149876739384430e-05;+0.0000000000000000e+00;+3.7319664528154376e-06;+2.5149876739384430e-05;+6.5812922695482345e-14;+2.5953590714470723e-05
8850;+0.0000000000000000e+00;+2.5423610931339433e-05;+0.0000000000000000e+00;+3.7489388271939203e-06;+2.5423610931339433e-05;+6.6308074702523503e-14;+2.6150295152550409e-05
8900;+0.0000000000000000e+00;+2.5624646454016390e-05;+0.0000000000000000e+00;+3.7581558055595677e-06;+2.5624646454016390e-05;+6.6630744287054046e-14;+2.6322873687553090e-05
8950;+0.0000000000000000e+00;+2.5894507763803788e-05;+0.0000000000000000e+00;+3.7715425363961543e-06;+2.5894507763803788e-05;+6.7090808285233538e-14;+2.6465774670816154e-05
9000;+0.0000000000000000e+00;+2.6125152704642644e-05;+0.0000000000000000e+00;+3.7996077793321889e-06;+2.6125152704642644e-05;+6.7977462920152282e-14;+2.6627613716404076e-05
9050;+0.0000000000000000e+00;+2.6325430982522870e-05;+0.0000000000000000e+00;+3.8181360597992793e-06;+2.6325430982522870e-05;+6.8884950726356071e-14;+2.6907964900558425e-05
9100;+0.0000000000000000e+00;+2.6434465351818614e-05;+0.0000000000000000e+00;+3.8384668613944477e-06;+2.6434465351818614e-05;+6.9784169211295908e-14;+2.7168354111079521e-05
9150;+0.0000000000000000e+00;+2.6597527478628938e-05;+0.0000000000000000e+00;+3.8530410506826322e-06;+2.6597527478628938e-05;+7.0514507490782804e-14;+2.7450967938520676e-05
9200;+0.0000000000000000e+00;+2.6735528229180043e-05;+0.0000000000000000e+00;+3.8674798283564610e-06;+2.6735528229180043e-05;+7.1194927420398656e-14;+2.7735856308489650e-05
9250;+0.0000000000000000e+00;+2.6876506087722631e-05;+0.0000000000000000e+00;+3.8949313029198863e-06;+2.6876506087722631e-05;+7.1758695087058718e-14;+2.7937643364540045e-05
9300;+0.0000000000000000e+00;+2.7076533642522054e-05;+0.0000000000000000e+00;+3.9219231078002680e-06;+2.7076533642522054e-05;+7.2458903749135792e-14;+2.8148660880268691e-05
9350;+0.0000000000000000e+00;+2.7254334641496463e-05;+0.0000000000000000e+00;+3.9392225985699273e-06;+2.7254334641496463e-05;+7.2928279093890893e-14;+2.8438481394203889e-05
9400;+0.0000000000000000e+00;+2.7401539748452182e-05;+0.0000000000000000e+00;+3.9539972989952196e-06;+2.7401539748452182e-05;+7.3443724187501205e-14;+2.8588942871539174e-05
9450;+0.0000000000000000e+00;+2.7681784383523331e-05;+0.0000000000000000e+00;+3.9683097194726859e-06;+2.7681784383523331e-05;+7.4072633834342428e-14;+2.8769982284849789e-05
9500;+0.0000000000000000e+00;+2.8007026719908490e-05;+0.0000000000000000e+00;+3.9878433921110918e-06;+2.8007026719908490e-05;+7.4700650974019746e-14;+2.8929298035014328e-05
9550;+0.0000000000000000e+00;+2.8294466413359615e-05;+0.0000000000000000e+00;+4.0135227286117798e-06;+2.8294466413359615e-05;+7.5037774329458037e-14;+2.9155067700889479e-05
9600;+0.0000000000000000e+00;+2.8518110377150603e-05;+0.0000000000000000e+00;+4.0286361096134910e-06;+2.8518110377150603e-05;+7.5175113915164697e-14;+2.9312824649576073e-05
9650;+0.0000000000000000e+00;+2.8757314983129886e-05;+0.0000000000000000e+00;+4.0470050998726137e-06;+2.8757314983129886e-05;+7.5943851302490264e-14;+2.9512615936607468e-05
9700;+0.0000000000000000e+00;+2.8868683363274586e-05;+0.0000000000000000e+00;+4.0596513954461427e-06;+2.8868683363274586e-05;+7.6240295353842426e-14;+2.9576687102949396e-05
9750;+0.0000000000000000e+00;+2.9084524325694971e-05;+0.0000000000000000e+00;+4.0835934089796580e-06;+2.9084524325694971e-05;+7.6806661088923990e-14;+2.9872078282994265e-05
9800;+0.0000000000000000e+00;+2.9190430566011945e-05;+0.0000000000000000e+00;+4.1039159912273545e-06;+2.9190430566011945e-05;+7.6972100167823594e-14;+3.0052270509215101e-05
9850;+0.0000000000000000e+00;+2.9418174367629563e-05;+0.0000000000000000e+00;+4.1287831114372854e-06;+2.9418174367629563e-05;+7.7574224503109183e-14;+3.0281764609624801e-05
9900;+0.0000000000000000e+00;+2.9653748690890106e-05;+0.0000000000000000e+00;+4.1450874177449069e-06;+2.9653748690890106e-05;+7.8140417312923516e-14;+3.0477188487753308e-05
9950;+0.0000000000000000e+00;+2.9991680089455300e-05;+0.0000000000000000e+00;+4.1590095698120020e-06;+2.9991680089455300e-05;+7.8776626589803867e-14;+3.0754873174602058e-05
10000;+0.0000000000000000e+00;+3.0324807865411259e-05;+0.0000000000000000e+00;+4.1830187359442870e-06;+3.0324807865411259e-05;+7.9460828843788746e-14;+3.0960014234790899e-05
10050;+0.0000000000000000e+00;+3.0584233519990878e-05;+0.0000000000000000e+00;+4.2048453958343202e-06;+3.0584233519990878e-05;+8.0364259304880257e-14;+3.1142256450427186e-05
10100;+0.0000000000000000e+00;+3.0799026773448578e-05;+0.0000000000000000e+00;+4.2238318421686131e-06;+3.0799026773448578e-05;+8.0941039375923097e-14;+3.1439037265412641e-05
10150;+0.0000000000000000e+00;+3.1072830088877853e-05;+0.0000000000000000e+00;+4.2622210834923311e-06;+3.1072830088877853e-05;+8.1883323271176807e-14;+3.1687020297616842e-05
10200;+0.0000000000000000e+00;+3.1376775910443954e-05;+0.0000000000000000e+00;+4.2813245552656289e-06;+3.1376775910443954e-05;+8.2517740844301508e-14;+3.1905714029970994e-05
10250;+0.0000000000000000e+00;+3.1722269204245225e-05;+0.0000000000000000e+00;+4.2922251057881812e-06;+3.1722269204245225e-05;+8.2952500348439376e-14;+3.2112581593920274e-05
10300;+0.0000000000000000e+00;+3.2009462137178905e-05;+0.0000000000000000e+00;+4.3101261279026390e-06;+3.2009462137178905e-05;+8.3443083407902483e-14;+3.2268730167810509e-05
10350;+0.0000000000000000e+00;+3.2255872617004278e-05;+0.0000000000000000e+00;+4.3345014660632045e-06;+3.2255872617004278e-05;+8.4305282376170153e-14;+3.2438113480252007e-05
10400;+0.0000000000000000e+00;+3.2530576131658476e-05;+0.0000000000000000e+00;+4.3639540070723991e-06;+3.2530576131658476e-05;+8.4924158779747405e-14;+3.2666437894256536e-05
10450;+0.0000000000000000e+00;+3.2848589006756774e-05;+0.0000000000000000e+00;+4.3896597604348237e-06;+3.2848589006756774e-05;+8.5413258819776875e-14;+3.2779623136692276e-05
10500;+0.0000000000000000e+00;+3.3110143215851403e-05;+0.0000000000000000e+00;+4.4123868495289309e-06;+3.3110143215851403e-05;+8.5966721189320245e-14;+3.2998129884894681e-05
10550;+0.0000000000000000e+00;+3.3390145351426571e-05;+0.0000000000000000e+00;+4.4359625193678440e-06;+3.3390145351426571e-05;+8.6571289402008445e-14;+3.3196833045904230e-05
10600;+0.0000000000000000e+00;+3.3720110800315946e-05;+0.0000000000000000e+00;+4.4637151867224547e-06;+3.3720110800315946e-05;+8.7243618136676988e-14;+3.3365007384323116e-05
10650;+0.0000000000000000e+00;+3.4058034442718065e-05;+0.0000000000000000e+00;+4.4894230498067868e-06;+3.4058034442718065e-05;+8.8096942553584926e-14;+3.3464618091979627e-05
10700;+0.0000000000000000e+00;+3.4274592170435697e-05;+0.0000000000000000e+00;+4.5202403805670156e-06;+3.4274592170435697e-05;+8.8701771171762036e-14;+3.3686002088004617e-05
10750;+0.0000000000000000e+00;+3.4488956561185654e-05;+0.0000000000000000e+00;+4.5451149328037134e-06;+3.4488956561185654e-05;+8.9188439393507694e-14;+3.4023842375599528e-05
10800;+0.0000000000000000e+00;+3.4666270187083369e-05;+0.0000000000000000e+00;+4.5672517387145794e-06;+3.4666270187083369e-05;+8.9723417714496343e-14;+3.4167518821022690e-05
10850;+0.0000000000000000e+00;+3.4900143462283619e-05;+0.0000000000000000e+00;+4.5990796632005623e-06;+3.4900143462283619e-05;+9.0445195706831421e-14;+3.4359617690004296e-05
10900;+0.0000000000000000e+00;+3.5081314556216318e-05;+0.0000000000000000e+00;+4.6223790741636054e-06;+3.5081314556216318e-05;+9.1201682275021782e-14;+3.4514845082207543e-05
10950;+0.0000000000000000e+00;+3.5302355875098597e-05;+0.0000000000000000e+00;+4.6544144506690683e-06;+3.5302355875098597e-05;+9.1909545309035650e-14;+3.4767432148255488e-05
11000;+0.0000000000000000e+00;+3.5509283087904906e-05;+0.0000000000000000e+00;+4.6774323002122912e-06;+3.5509283087904906e-05;+9.2550005659364970e-14;+3.4966002512379279e-05
11050;+0.0000000000000000e+00;+3.5823205428808566e-05;+0.0000000000000000e+00;+4.6924200296527065e-06;+3.5823205428808566e-05;+9.3326982908150727e-14;+3.5207088053906015e-05
11100;+0.0000000000000000e+00;+3.6017122292633991e-05;+0.0000000000000000e+00;+4.7072379810366571e-06;+3.6017122292633991e-05;+9.4002829293114527e-14;+3.5504234705386857e-05
11150;+0.0000000000000000e+00;+3.6184892979819088e-05;+0.0000000000000000e+00;+4.7318073940994041e-06;+3.6184892979819088e-05;+9.4671055583003987e-14;+3.5896096906682030e-05
11200;+0.0000000000000000e+00;+3.6380565505909414e-05;+0.0000000000000000e+00;+4.7478865110718637e-06;+3.6380565505909414e-05;+9.5357067434912296e-14;+3.6172379595355534e-05
11250;+0.0000000000000000e+00;+3.6557445685182501e-05;+0.0000000000000000e+00;+4.7566951645234608e-06;+3.6557445685182501e-05;+9.6152126734418277e-14;+3.6425790407559137e-05
11300;+0.0000000000000000e+00;+3.6789081044902814e-05;+0.0000000000000000e+00;+4.7735724215251318e-06;+3.6789081044902814e-05;+9.6626192536757247e-14;+3.6762368631110586e-05
11350;+0.0000000000000000e+00;+3.6940037014904957e-05;+0.0000000000000000e+00;+4.7851378911629129e-06;+3.6940037014904957e-05;+9.7175422609716753e-14;+3.7099027586466957e-05
11400;+0.0000000000000000e+00;+3.7174113083453714e-05;+0.0000000000000000e+00;+4.8091561874079752e-06;+3.7174113083453714e-05;+9.7651245260999290e-14;+3.7278592704783085e-05
11450;+0.0000000000000000e+00;+3.7325922110173448e-05;+0.0000000000000000e+00;+4.8194016148268237e-06;+3.7325922110173448e-05;+9.8389428568162097e-14;+3.7504243154676948e-05
11500;+0.0000000000000000e+00;+3.7567823243814340e-05;+0.0000000000000000e+00;+4.8410996633102651e-06;+3.7567823243814340e-05;+9.9189184716327934e-14;+3.7827412673879575e-05
11550;+0.0000000000000000e+00;+3.7692119967880157e-05;+0.0000000000000000e+00;+4.8569203826816062e-06;+3.7692119967880157e-05;+9.9913395878292755e-14;+3.8005614714531162e-05
11600;+0.0000000000000000e+00;+3.7899098881057426e-05;+0.0000000000000000e+00;+4.8721060336378189e-06;+3.7899098881057426e-05;+1.0078115382914866e-13;+3.8226105969856326e-05
11650;+0.0000000000000000e+00;+3.8206523893988026e-05;+0.0000000000000000e+00;+4.8875158401424244e-06;+3.8206523893988026e-05;+1.0143162484215471e-13;+3.8502517768637296e-05
11700;+0.0000000000000000e+00;+3.8449378420495783e-05;+0.0000000000000000e+00;+4.8982643791487591e-06;+3.8449378420495783e-05;+1.0212545297752696e-13;+3.8738572109257884e-05
11750;+0.0000000000000000e+00;+3.8588132656515666e-05;+0.0000000000000000e+00;+4.9274937805934827e-06;+3.8588132656515666e-05;+1.0307293313447262e-13;+3.9044743585725662e-05
11800;+0.0000000000000000e+00;+3.8772315773498137e-05;+0.0000000000000000e+00;+4.9455316869060816e-06;+3.8772315773498137e-05;+1.0383189447474410e-13;+3.9301589488690055e-05
11850;+0.0000000000000000e+00;+3.8949523876040221e-05;+0.0000000000000000e+00;+4.9600152866441733e-06;+3.8949523876040221e-05;+1.0466373157243978e-13;+3.9503654237944206e-05
11900;+0.0000000000000000e+00;+3.9245022344779667e-05;+0.0000000000000000e+00;+4.9802392518176540e-06;+3.9245022344779667e-05;+1.0545328659111877e-13;+3.9720901263852265e-05
11950;+0.0000000000000000e+00;+3.9460648701001307e-05;+0.0000000000000000e+00;+4.9992000898200619e-06;+3.9460648701001307e-05;+1.0634044976963953e-13;+3.9988058873316416e-05
12000;+0.0000000000000000e+00;+3.9646078831050018e-05;+0.0000000000000000e+00;+5.0174590770064090e-06;+3.9646078831050018e-05;+1.0716856443426589e-13;+4.0212998247004901e-05
12050;+0.0000000000000000e+00;+3.9779111633806948e-05;+0.0000000000000000e+00;+5.0337767626915975e-06;+3.9779111633806948e-05;+1.0822480562470229e-13;+4.0445097212530319e-05
12100;+0.0000000000000000e+00;+3.9993755321290818e-05;+0.0000000000000000e+00;+5.0442425718164765e-06;+3.9993755321290818e-05;+1.0900218067093379e-13;+4.0573349710162337e-05
12150;+0.0000000000000000e+00;+4.0303865893129114e-05;+0.0000000000000000e+00;+5.0620237798253226e-06;+4.0303865893129114e-05;+1.0946903149694673e-13;+4.0829051920037556e-05
12200;+0.0000000000000000e+00;+4.0566181417638993e-05;+0.0000000000000000e+00;+5.0915134048572755e-06;+4.0566181417638993e-05;+1.1007915454879196e-13;+4.1091774784749436e-05
12250;+0.0000000000000000e+00;+4.0848919312570384e-05;+0.0000000000000000e+00;+5.1102260524485970e-06;+4.0848919312570384e-05;+1.1075766194065319e-13;+4.1330206366924111e-05
12300;+0.0000000000000000e+00;+4.1091069587898205e-05;+0.0000000000000000e+00;+5.1277277180988649e-06;+4.1091069587898205e-05;+1.1195680569726412e-13;+4.1559314466532979e-05
12350;+0.0000000000000000e+00;+4.1458299967764219e-05;+0.0000000000000000e+00;+5.1443427315385005e-06;+4.1458299967764219e-05;+1.1289391770738612e-13;+4.1870158881496559e-05
12400;+0.0000000000000000e+00;+4.1639808356946849e-05;+0.0000000000000000e+00;+5.1574481309036383e-06;+4.1639808356946849e-05;+1.1338513474348757e-13;+4.2060296571294290e-05
12450;+0.0000000000000000e+00;+4.1915171280488241e-05;+0.0000000000000000e+00;+5.1805400454805651e-06;+4.1915171280488241e-05;+1.1438356471792866e-13;+4.2380255839462548e-05
12500;+0.0000000000000000e+00;+4.2188364172360463e-05;+0.0000000000000000e+00;+5.1999738887531744e-06;+4.2188364172360463e-05;+1.1494920132902968e-13;+4.2605437706087754e-05
12550;+0.0000000000000000e+00;+4.2323827153992396e-05;+0.0000000000000000e+00;+5.2232482365298033e-06;+4.2323827153992396e-05;+1.1575602470414963e-13;+4.2867057824480225e-05
12600;+0.0000000000000000e+00;+4.2627457015721006e-05;+0.0000000000000000e+00;+5.2543478279019992e-06;+4.2627457015721006e-05;+1.1667781146688844e-13;+4.3126746003840563e-05
12650;+0.0000000000000000e+00;+4.2925748975629299e-05;+0.0000000000000000e+00;+5.2865456479853232e-06;+4.2925748975629299e-05;+1.1728616587421144e-13;+4.3509040242237615e-05
12700;+0.0000000000000000e+00;+4.3101427914244830e-05;+0.0000000000000000e+00;+5.3080486935502675e-06;+4.3101427914244830e-05;+1.1775149283647174e-13;+4.3783161582777761e-05
12750;+0.0000000000000000e+00;+4.3438694244668548e-05;+0.0000000000000000e+00;+5.3241784982575712e-06;+4.3438694244668548e-05;+1.1813795847039820e-13;+4.3977584371877598e-05
12800;+0.0000000000000000e+00;+4.3784394805561893e-05;+0.0000000000000000e+00;+5.3423043913277535e-06;+4.3784394805561893e-05;+1.1896996734583390e-13;+4.4327865849210212e-05
12850;+0.0000000000000000e+00;+4.4041284294495430e-05;+0.0000000000000000e+00;+5.3689785529176855e-06;+4.4041284294495430e-05;+1.1981898054164638e-13;+4.4551807325448708e-05
12900;+0.0000000000000000e+00;+4.4222157127474766e-05;+0.0000000000000000e+00;+5.4016266241859010e-06;+4.4222157127474766e-05;+1.2040578515237757e-13;+4.4837803348140463e-05
12950;+0.0000000000000000e+00;+4.4646007491839240e-05;+0.0000000000000000e+00;+5.4336096544503399e-06;+4.4646007491839240e-05;+1.2111365405613250e-13;+4.5129161370031542e-05
13000;+0.0000000000000000e+00;+4.4980393906690618e-05;+0.0000000000000000e+00;+5.4682070254298523e-06;+4.4980393906690618e-05;+1.2196566622424717e-13;+4.5413422661816211e-05
13050;+0.0000000000000000e+00;+4.5121851345745071e-05;+0.0000000000000000e+00;+5.4962313559072489e-06;+4.5121851345745071e-05;+1.2277326318647828e-13;+4.5709566676100473e-05
13100;+0.0000000000000000e+00;+4.5278740318059171e-05;+0.0000000000000000e+00;+5.5145729319064437e-06;+4.5278740318059171e-05;+1.2336095628941958e-13;+4.5962895557331768e-05
13150;+0.0000000000000000e+00;+4.5532732859626423e-05;+0.0000000000000000e+00;+5.5312367021865955e-06;+4.5532732859626423e-05;+1.2400216688280579e-13;+4.6342302501512444e-05
13200;+0.0000000000000000e+00;+4.5750788610940473e-05;+0.0000000000000000e+00;+5.5612266488016518e-06;+4.5750788610940473e-05;+1.2492197421888641e-13;+4.6800741017661063e-05
13250;+0.0000000000000000e+00;+4.6026923721415374e-05;+0.0000000000000000e+00;+5.5957673541427291e-06;+4.6026923721415374e-05;+1.2552327077660878e-13;+4.7230113279492828e-05
13300;+0.0000000000000000e+00;+4.6297038680535094e-05;+0.0000000000000000e+00;+5.6232146807256731e-06;+4.6297038680535094e-05;+1.2608982188177506e-13;+4.7568981347214295e-05
13350;+0.0000000000000000e+00;+4.6511966183099336e-05;+0.0000000000000000e+00;+5.6423500554761191e-06;+4.6511966183099336e-05;+1.2647219032051475e-13;+4.7944569541602309e-05
13400;+0.0000000000000000e+00;+4.6735136116740972e-05;+0.0000000000000000e+00;+5.6690029081443482e-06;+4.6735136116740972e-05;+1.2686712826371525e-13;+4.8309217276520290e-05
13450;+0.0000000000000000e+00;+4.6921718793836369e-05;+0.0000000000000000e+00;+5.6951554078570896e-06;+4.6921718793836369e-05;+1.2755495675071660e-13;+4.8621330650332724e-05
13500;+0.0000000000000000e+00;+4.7308168562844802e-05;+0.0000000000000000e+00;+5.7061959345841389e-06;+4.7308168562844802e-05;+1.2865776013669910e-13;+4.8901565616990492e-05
13550;+0.0000000000000000e+00;+4.7574345195278878e-05;+0.0000000000000000e+00;+5.7225213169191668e-06;+4.7574345195278878e-05;+1.2931858398671967e-13;+4.9052407086043894e-05
13600;+0.0000000000000000e+00;+4.7893185778647068e-05;+0.0000000000000000e+00;+5.7517222501385462e-06;+4.7893185778647068e-05;+1.3008937186084821e-13;+4.9464398343844482e-05
13650;+0.0000000000000000e+00;+4.8156308510400946e-05;+0.0000000000000000e+00;+5.7762677555407663e-06;+4.8156308510400946e-05;+1.3110489676370341e-13;+4.9725805098266458e-05
13700;+0.0000000000000000e+00;+4.8414733886343698e-05;+0.0000000000000000e+00;+5.7921216800181306e-06;+4.8414733886343698e-05;+1.3186082622908076e-13;+4.9909624611104713e-05
13750;+0.0000000000000000e+00;+4.8723391291551014e-05;+0.0000000000000000e+00;+5.8165390078091052e-06;+4.8723391291551014e-05;+1.3258353962906806e-13;+5.0183855857837512e-05
13800;+0.0000000000000000e+00;+4.9055769610726429e-05;+0.0000000000000000e+00;+5.8350478533481440e-06;+4.9055769610726429e-05;+1.3323389982616536e-13;+5.0409574612493327e-05
13850;+0.0000000000000000e+00;+4.9337351825465604e-05;+0.0000000000000000e+00;+5.8476757764448652e-06;+4.9337351825465604e-05;+1.3423777105499640e-13;+5.0625996261776537e-05
13900;+0.0000000000000000e+00;+4.9853534293489916e-05;+0.0000000000000000e+00;+5.8693018427101723e-06;+4.9853534293489916e-05;+1.3475295122505938e-13;+5.0941367139353010e-05
13950;+0.0000000000000000e+00;+5.0220426265795980e-05;+0.0000000000000000e+00;+5.8928148265126031e-06;+5.0220426265795980e-05;+1.3596031472859611e-13;+5.1178551559121194e-05
14000;+0.0000000000000000e+00;+5.0634399852700832e-05;+0.0000000000000000e+00;+5.9170757866630486e-06;+5.0634399852700832e-05;+1.3688528132684014e-13;+5.1500482191219440e-05
14050;+0.0000000000000000e+00;+5.0811052728061045e-05;+0.0000000000000000e+00;+5.9382281637897709e-06;+5.0811052728061045e-05;+1.3758115797167375e-13;+5.1740842207930243e-05
14100;+0.0000000000000000e+00;+5.1112025069251547e-05;+0.0000000000000000e+00;+5.9581856313657523e-06;+5.1112025069251547e-05;+1.3828799209073581e-13;+5.2129141772405788e-05
14150;+0.0000000000000000e+00;+5.1620501930843301e-05;+0.0000000000000000e+00;+5.9856959069295123e-06;+5.1620501930843301e-05;+1.3908433524836909e-13;+5.2459092942819978e-05
14200;+0.0000000000000000e+00;+5.2051347694850735e-05;+0.0000000000000000e+00;+6.0083096668694199e-06;+5.2051347694850735e-05;+1.4008917479085799e-13;+5.2697474412352915e-05
14250;+0.0000000000000000e+00;+5.2228214417053410e-05;+0.0000000000000000e+00;+6.0239700856297081e-06;+5.2228214417053410e-05;+1.4077565862781660e-13;+5.2915225069863609e-05
14300;+0.0000000000000000e+00;+5.2528914807132758e-05;+0.0000000000000000e+00;+6.0483134119970465e-06;+5.2528914807132758e-05;+1.4146794366201429e-13;+5.3175130990983351e-05
14350;+0.0000000000000000e+00;+5.2803803316264273e-05;+0.0000000000000000e+00;+6.0670171041967385e-06;+5.2803803316264273e-05;+1.4214390901300602e-13;+5.3526054042830488e-05
14400;+0.0000000000000000e+00;+5.3004475670387860e-05;+0.0000000000000000e+00;+6.0907172073585908e-06;+5.3004475670387860e-05;+1.4306835484539257e-13;+5.3818320577428744e-05
14450;+0.0000000000000000e+00;+5.3261723067084842e-05;+0.0000000000000000e+00;+6.1034519078780464e-06;+5.3261723067084842e-05;+1.4388018716787532e-13;+5.4154663494477971e-05
14500;+0.0000000000000000e+00;+5.3561949136818007e-05;+0.0000000000000000e+00;+6.1267995992229868e-06;+5.3561949136818007e-05;+1.4500778840295247e-13;+5.4396858019099928e-05
14550;+0.0000000000000000e+00;+5.3840090118486539e-05;+0.0000000000000000e+00;+6.1613712212863180e-06;+5.3840090118486539e-05;+1.4574129971649105e-13;+5.4796855923629243e-05
14600;+0.0000000000000000e+00;+5.4147241823787633e-05;+0.0000000000000000e+00;+6.1844380023080380e-06;+5.4147241823787633e-05;+1.4648678990008606e-13;+5.5150722662104900e-05
