Vector Size;DOT fp64;DOT fp32;DOT Acc<fp64, fp64>;DOT Acc<fp64, fp32>;CUBLAS DOT fp64;CUBLAS DOT fp32;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
165229127;2.9655039310455322e+00;1.5114239454269409e+00;2.9716479778289795e+00;1.5288319587707520e+00;2.9880321025848389e+00;1.5247360467910767e+00;0.0000000000000000e+00;1.9673122269395165e-06;1.8038103893584921e-16;9.8650390194015931e-13;0.0000000000000000e+00;6.6355763561418006e-08
169452328;3.0464000701904297e+00;1.5493119955062866e+00;3.0474240779876709e+00;1.5677440166473389e+00;3.0586879253387451e+00;1.5656960010528564e+00;0.0000000000000000e+00;1.0987147508693075e-06;7.0355402623526322e-16;3.5740544532751369e-13;1.7588850655881580e-16;3.4438324249285573e-08
173675529;3.1201279163360596e+00;1.5872000455856323e+00;3.1211519241333008e+00;1.6066559553146362e+00;3.1385600566864014e+00;1.6005120277404785e+00;0.0000000000000000e+00;1.8591687042007001e-06;1.7161153566872169e-16;1.4707108606809449e-13;5.1483460700616507e-16;1.6503870916957289e-08
177898730;3.1959040164947510e+00;1.6250879764556885e+00;3.1969280242919922e+00;1.6424959897994995e+00;3.2174079418182373e+00;1.6373759508132935e+00;0.0000000000000000e+00;6.1071680970310741e-08;3.3506921864009337e-16;5.5738764520779533e-13;8.3767304660023344e-16;6.1071680970310741e-08
182121931;3.2716801166534424e+00;1.6680959463119507e+00;3.2757759094238281e+00;1.6824320554733276e+00;3.2931840419769287e+00;1.6793600320816040e+00;0.0000000000000000e+00;4.0047967977458172e-07;1.6365181768847398e-16;3.5463348893092312e-13;8.1825908844236996e-16;4.9040077323106682e-08
186345132;3.3464319705963135e+00;1.7018879652023315e+00;3.3484799861907959e+00;1.7223680019378662e+00;3.3781759738922119e+00;1.7162239551544189e+00;0.0000000000000000e+00;5.3009545314077787e-07;1.5994434297684285e-16;7.2758681620165809e-13;1.5994434297684285e-16;1.4878661441467428e-08
190568333;3.4222080707550049e+00;1.7448960542678833e+00;3.4252800941467285e+00;1.7633279561996460e+00;3.4457600116729736e+00;1.7530879974365234e+00;0.0000000000000000e+00;1.2005470213660235e-06;1.5640134131134334e-16;9.4935614175985404e-13;1.0948093891794033e-15;5.8962939851639113e-08
194791534;3.4969599246978760e+00;1.7838079929351807e+00;3.4990079402923584e+00;1.8022400140762329e+00;3.5215361118316650e+00;1.7981439828872681e+00;0.0000000000000000e+00;1.0698920126515404e-06;0.0000000000000000e+00;5.3951647909499336e-13;6.1204365183776894e-16;1.9796036271915964e-09
199014735;3.5717120170593262e+00;1.8227200508117676e+00;3.5737600326538086e+00;1.8442239761352539e+00;3.5962879657745361e+00;1.8339840173721313e+00;0.0000000000000000e+00;2.7141647047790693e-07;1.4976777596714108e-16;6.2917442683795964e-13;7.4883887983570538e-16;5.0207379408855908e-08
203237936;3.6485118865966797e+00;1.8565119504928589e+00;3.6505599021911621e+00;1.8841600418090820e+00;3.6741120815277100e+00;1.8728959560394287e+00;0.0000000000000000e+00;5.5607719091140069e-07;2.9331241674800388e-16;8.5383244515343934e-13;7.3328104187000973e-16;8.3664476870125891e-08
207461137;3.7222399711608887e+00;1.9025919437408447e+00;3.7263360023498535e+00;1.9230719804763794e+00;3.7570559978485107e+00;1.9138560295104980e+00;0.0000000000000000e+00;1.2800211124490418e-06;4.3100588538629141e-16;9.0266999262735630e-13;1.7240235415451656e-15;3.1214516550957262e-08
211684338;3.8000640869140625e+00;1.9384319782257080e+00;3.8010880947113037e+00;1.9630080461502075e+00;3.8328320980072021e+00;1.9507199525833130e+00;0.0000000000000000e+00;2.3481315546915509e-07;1.4079989303858417e-16;1.2845174241910034e-12;1.5487988234244259e-15;6.7552312471353455e-08
215907539;3.8778879642486572e+00;1.9763200283050537e+00;3.8799359798431396e+00;2.0029439926147461e+00;3.9014399051666260e+00;1.9916800260543823e+00;0.0000000000000000e+00;5.5334765781748784e-07;0.0000000000000000e+00;1.0858713254440440e-12;8.2827713611292442e-16;3.4556772788178368e-08
220130740;3.9505920410156250e+00;2.0213758945465088e+00;3.9557120800018311e+00;2.0428800582885742e+00;3.9802880287170410e+00;2.0264959335327148e+00;0.0000000000000000e+00;5.1938828433323368e-07;1.3539625296672810e-16;1.8401704740708016e-12;2.7079250593345620e-16;8.3246425463453557e-08
224353941;4.0273919105529785e+00;2.0561919212341309e+00;4.0345602035522461e+00;2.0817921161651611e+00;4.0560641288757324e+00;2.0664319992065430e+00;0.0000000000000000e+00;4.1398083188769506e-08;1.3284641942737892e-16;1.8897403163544651e-12;1.5941570331285472e-15;4.1398083188769506e-08
228577142;4.1021437644958496e+00;2.0971519947052002e+00;4.1041917800903320e+00;2.1207039356231689e+00;4.1328639984130859e+00;2.1063680648803711e+00;0.0000000000000000e+00;5.6993290016089799e-07;5.2156493623055442e-16;1.2681851424445932e-12;2.6078246811527725e-15;7.9910074943588651e-08
232800343;4.1779198646545410e+00;2.1360640525817871e+00;4.1809921264648438e+00;2.1575679779052734e+00;4.2147841453552246e+00;2.1514239311218262e+00;0.0000000000000000e+00;4.4223853064367832e-07;0.0000000000000000e+00;1.3006114322447068e-12;2.5605107436651377e-16;2.9839409202488104e-08
237023544;4.2506241798400879e+00;2.1739521026611328e+00;4.2567682266235352e+00;2.1964800357818604e+00;4.2885122299194336e+00;2.1841919422149658e+00;0.0000000000000000e+00;3.6800307252936519e-07;1.2574616215226111e-16;6.9537627670200396e-13;1.5089539458271334e-15;3.0455788753443691e-08
241246745;4.3294720649719238e+00;2.2118399143218994e+00;4.3315200805664062e+00;2.2394878864288330e+00;4.3632640838623047e+00;2.2272000312805176e+00;0.0000000000000000e+00;6.4746741847916285e-07;1.2354390360452576e-16;9.7562620676494011e-13;3.7063171081357731e-16;5.0523264677346288e-08
245469946;4.4042239189147949e+00;2.2497279644012451e+00;4.4083199501037598e+00;2.2804479598999023e+00;4.4359679222106934e+00;2.2691841125488281e+00;0.0000000000000000e+00;1.0658013379241861e-06;1.2141868494367200e-16;1.2336138390277075e-12;8.4993079460570399e-16;2.2822776011388404e-08
249693147;4.4820480346679688e+00;2.2886400222778320e+00;4.4861440658569336e+00;2.3193600177764893e+00;4.5209598541259766e+00;2.3050239086151123e+00;0.0000000000000000e+00;8.3979534077040365e-08;4.7746286558675223e-16;1.6566767778696337e-12;3.5809714919006419e-16;1.9895553053617084e-08
253916348;4.5588479042053223e+00;2.3255040645599365e+00;4.5608959197998047e+00;2.3521280288696289e+00;4.5957121849060059e+00;2.3398399353027344e+00;0.0000000000000000e+00;9.8971311694199904e-08;4.6952697835306463e-16;1.7042655496770363e-12;1.7607261688239922e-15;2.7066376844307125e-08
258139549;4.6284799575805664e+00;2.3664638996124268e+00;4.6346240043640137e+00;2.3961598873138428e+00;4.6755838394165039e+00;2.3879680633544922e+00;0.0000000000000000e+00;3.5866162100565385e-07;1.1546167182046925e-16;2.0275069571674400e-12;1.5010017336661001e-15;4.8721555749153736e-08
262362750;4.7073278427124023e+00;2.4063999652862549e+00;4.7124481201171875e+00;2.4371199607849121e+00;4.7575039863586426e+00;2.4176640510559082e+00;0.0000000000000000e+00;9.0063981922280760e-07;2.2720620747998378e-16;2.3255691366613742e-12;0.0000000000000000e+00;1.4213209440993290e-08
266585951;4.7851519584655762e+00;2.4432640075683594e+00;4.7871999740600586e+00;2.4719359874725342e+00;4.8189439773559570e+00;2.4627199172973633e+00;0.0000000000000000e+00;7.9856625909698566e-07;1.1180383094027892e-16;2.8138788171049398e-12;7.8262681658195241e-16;4.1772886451033354e-08
270809152;4.8588800430297852e+00;2.4842240810394287e+00;4.8660478591918945e+00;2.5057280063629150e+00;4.9008641242980957e+00;2.5036799907684326e+00;0.0000000000000000e+00;3.7270209965585643e-07;4.4024047320093560e-16;2.7957471250625414e-12;6.6036070980140340e-16;1.8173643135809686e-08
275032353;4.9346561431884766e+00;2.5210878849029541e+00;4.9356799125671387e+00;2.5579519271850586e+00;4.9868798255920410e+00;2.5384960174560547e+00;0.0000000000000000e+00;5.5883101496650515e-07;2.1674138354917563e-16;2.7214048118434493e-12;1.5171896848442295e-15;2.2979706304433432e-08
279255554;5.0155520439147949e+00;2.5599999427795410e+00;5.0165758132934570e+00;2.5948159694671631e+00;5.0595841407775879e+00;2.5825281143188477e+00;0.0000000000000000e+00;5.1015778050070315e-07;8.5384965226394947e-16;2.2829805077407347e-12;0.0000000000000000e+00;6.2851021401583596e-08
283478755;5.0903038978576660e+00;2.5948159694671631e+00;5.0913281440734863e+00;2.6306560039520264e+00;5.1281919479370117e+00;2.6204159259796143e+00;0.0000000000000000e+00;1.1297951663236866e-07;4.2056623094627030e-16;2.4880698222781354e-12;0.0000000000000000e+00;8.4628650105278720e-11
287701956;5.1630082130432129e+00;2.6378240585327148e+00;5.1671037673950195e+00;2.6726400852203369e+00;5.2111358642578125e+00;2.6613759994506836e+00;0.0000000000000000e+00;9.1608814444217596e-07;0.0000000000000000e+00;1.9157495432750413e-12;2.2791742349151477e-15;2.6180980728868709e-08
291925157;5.2377600669860840e+00;2.6757121086120605e+00;5.2449278831481934e+00;2.7125759124755859e+00;5.2858881950378418e+00;2.6941440105438232e+00;0.0000000000000000e+00;1.2922125027017161e-06;2.0419740042893047e-16;1.1767896186719262e-12;2.0419740042893047e-16;8.6308412142316259e-08
296148358;5.3155841827392578e+00;2.7156479358673096e+00;5.3176321983337402e+00;2.7514879703521729e+00;5.3544960021972656e+00;2.7361280918121338e+00;0.0000000000000000e+00;8.4983278375628185e-07;0.0000000000000000e+00;5.9842024914741058e-13;1.6102798497071256e-15;9.3384423704730324e-08
300371559;5.3862400054931641e+00;2.7555840015411377e+00;5.3882880210876465e+00;2.7893760204315186e+00;5.4394879341125488e+00;2.7781119346618652e+00;0.0000000000000000e+00;5.1214436268197050e-07;3.9691172147536258e-16;1.1417165668238804e-12;2.5799261895898566e-15;2.0581532047949177e-08
304594760;5.4620161056518555e+00;2.7934720516204834e+00;5.4640641212463379e+00;2.8293120861053467e+00;5.5142397880554199e+00;2.8159999847412109e+00;0.0000000000000000e+00;2.1532009484276067e-07;0.0000000000000000e+00;1.2482032914858404e-12;1.9570449850828480e-15;5.1839896494696601e-09
308817961;5.5408639907836914e+00;2.8313601016998291e+00;5.5418882369995117e+00;2.8702719211578369e+00;5.5869441032409668e+00;2.8559360504150391e+00;0.0000000000000000e+00;9.0175902591984634e-07;1.9302695769224410e-16;1.1934856794111453e-12;1.9302695769224410e-16;7.2714555385282320e-08
313041162;5.6135678291320801e+00;2.8712959289550781e+00;5.6135678291320801e+00;2.9091839790344238e+00;5.6637439727783203e+00;2.8948481082916260e+00;0.0000000000000000e+00;6.5735683371167725e-07;3.8084791250814198e-16;1.0795134080043284e-12;1.1425437375244260e-15;5.8274747713721151e-08
317264363;5.6883201599121094e+00;2.9091839790344238e+00;5.6924161911010742e+00;2.9491200447082520e+00;5.7446398735046387e+00;2.9419519901275635e+00;0.0000000000000000e+00;1.2448577719030359e-07;3.7577579910866417e-16;1.3449015850099090e-12;1.8788789955433209e-16;2.3614229202804926e-08
321487564;5.7671680450439453e+00;2.9470720291137695e+00;5.7661437988281250e+00;2.9880321025848389e+00;5.8204159736633301e+00;2.9777920246124268e+00;0.0000000000000000e+00;1.2218590149853450e-06;7.4168094351350806e-16;9.9070032029816847e-13;5.5626070763513105e-16;7.2248489825287070e-08
325710765;5.8419198989868164e+00;2.9911038875579834e+00;5.8419198989868164e+00;3.0300159454345703e+00;5.8951678276062012e+00;3.0177280902862549e+00;0.0000000000000000e+00;4.4191472435350460e-07;1.8301661967727109e-16;1.3911093261669375e-12;1.8301661967727109e-16;4.9366773232963751e-08
329933966;5.9146242141723633e+00;3.0300159454345703e+00;5.9197440147399902e+00;3.0648319721221924e+00;5.9760642051696777e+00;3.0535678863525391e+00;0.0000000000000000e+00;2.8604136158283532e-07;3.6134679023039544e-16;1.5357238584791807e-12;1.8067339511519772e-16;4.9535096460623226e-09
334157167;5.9924478530883789e+00;3.0658559799194336e+00;5.9975681304931641e+00;3.1068160533905029e+00;6.0518398284912109e+00;3.0914559364318848e+00;0.0000000000000000e+00;1.2397701016948004e-06;0.0000000000000000e+00;1.3959013843235666e-12;4.2813588784364982e-15;5.2707980406786868e-09
338380368;6.0712962150573730e+00;3.1057920455932617e+00;6.0764160156250000e+00;3.1498239040374756e+00;6.1153278350830078e+00;3.1385600566864014e+00;0.0000000000000000e+00;9.0370497137995416e-08;3.5232778616745606e-16;1.2241628930388262e-12;7.0465557233491212e-16;4.2067728033361489e-09
342603569;6.1450238227844238e+00;3.1395840644836426e+00;6.1491198539733887e+00;3.1866879463195801e+00;6.1982722282409668e+00;3.1703040599822998e+00;0.0000000000000000e+00;8.0578192852432733e-07;0.0000000000000000e+00;1.7357456521562047e-12;0.0000000000000000e+00;3.4919972183193389e-08
346826770;6.2197761535644531e+00;3.1877119541168213e+00;6.2279682159423828e+00;3.2245759963989258e+00;6.2801918983459473e+00;3.2122879028320312e+00;0.0000000000000000e+00;6.5913957280040129e-07;5.1561791069435672e-16;1.6271182535144917e-12;8.5936318449059459e-16;1.3225637565035642e-08
351049971;6.2986240386962891e+00;3.2245759963989258e+00;6.3088641166687012e+00;3.2624640464782715e+00;6.3651838302612305e+00;3.2542719841003418e+00;0.0000000000000000e+00;2.1118397975924577e-06;3.3960909569730332e-16;2.0048822964490303e-12;2.0376545741838199e-15;1.5087980891632821e-08
355273172;6.3754239082336426e+00;3.2614400386810303e+00;6.3836159706115723e+00;3.3085439205169678e+00;6.4419841766357422e+00;3.3044478893280029e+00;0.0000000000000000e+00;2.5083456369357150e-07;1.6778702296924324e-16;1.8233415786067663e-12;1.6778702296924324e-16;1.9405352436216201e-08
359496373;6.4532480239868164e+00;3.3024001121520996e+00;6.4501757621765137e+00;3.3515520095825195e+00;6.5279998779296875e+00;3.3290240764617920e+00;0.0000000000000000e+00;3.9529089128969638e-07;1.6581561228525836e-16;1.6719188186722599e-12;1.8239717351378420e-15;4.9817003667428881e-08
363719574;6.5259518623352051e+00;3.3413119316101074e+00;6.5310721397399902e+00;3.3791999816894531e+00;6.5986561775207520e+00;3.3699839115142822e+00;0.0000000000000000e+00;1.9321308419406238e-06;3.2777692397257793e-16;1.6095485851673439e-12;1.4749961578766008e-15;3.5820152222148280e-09
367942775;6.6058239936828613e+00;3.3720319271087646e+00;6.6027522087097168e+00;3.4191360473632812e+00;6.6488318443298340e+00;3.4191360473632812e+00;0.0000000000000000e+00;8.9655755119385936e-07;1.6200662599655828e-16;1.8186863834373631e-12;3.0781258939346072e-15;6.0185544343107286e-08
372165976;6.6816000938415527e+00;3.4191360473632812e+00;6.6775040626525879e+00;3.4641919136047363e+00;6.7420158386230469e+00;3.4570240974426270e+00;0.0000000000000000e+00;1.2119732416043599e-06;9.6100589191807009e-16;1.9602918518642100e-12;6.4067059461204669e-16;8.1223191310287416e-09
376389177;6.7604479789733887e+00;3.4560000896453857e+00;6.7583999633789062e+00;3.5031039714813232e+00;6.8198399543762207e+00;3.4908161163330078e+00;0.0000000000000000e+00;3.3592121557473623e-07;1.5837147979937325e-16;2.2043726273274763e-12;1.5837147979937326e-15;8.9203988398659238e-08
