Num rows;GEMV fp64;GEMV fp32;GEMV Acc<fp64, fp64>;GEMV Acc<fp64, fp32>;GEMV Acc<fp32, fp32>;CUBLAS GEMV fp64;CUBLAS GEMV fp32
+2100;+1.7855999991297722e-02;+1.4208000153303146e-02;+1.7184000462293625e-02;+1.5936000272631645e-02;+1.4208000153303146e-02;+2.8287999331951141e-02;+1.2768000364303589e-02
+2200;+2.1247999742627144e-02;+1.5007999725639820e-02;+2.0832000300288200e-02;+1.7376000061631203e-02;+1.4944000169634819e-02;+2.9727999120950699e-02;+1.3439999893307686e-02
+2300;+2.4736000224947929e-02;+1.5871999785304070e-02;+2.4383999407291412e-02;+1.8848000094294548e-02;+1.5744000673294067e-02;+3.1679999083280563e-02;+1.3472000136971474e-02
+2400;+2.8511999174952507e-02;+1.6767999157309532e-02;+2.8192000463604927e-02;+1.9967999309301376e-02;+1.6511999070644379e-02;+3.3472001552581787e-02;+1.4431999996304512e-02
+2500;+3.1392000615596771e-02;+1.8239999189972878e-02;+3.1231999397277832e-02;+2.1279999986290932e-02;+1.7920000478625298e-02;+3.5456001758575439e-02;+1.5168000012636185e-02
+2600;+3.5519998520612717e-02;+1.9104000180959702e-02;+3.5360001027584076e-02;+2.3264000192284584e-02;+1.9200000911951065e-02;+3.7983998656272888e-02;+1.5168000012636185e-02
+2700;+3.8047999143600464e-02;+2.0800000056624413e-02;+3.8111999630928040e-02;+2.4831999093294144e-02;+2.0640000700950623e-02;+3.9808001369237900e-02;+1.6351999714970589e-02
+2800;+4.0256001055240631e-02;+2.2112000733613968e-02;+3.9967998862266541e-02;+2.6912000030279160e-02;+2.2143999114632607e-02;+4.2304001748561859e-02;+1.8303999677300453e-02
+2900;+4.2431998997926712e-02;+2.3264000192284584e-02;+4.2335998266935349e-02;+2.8896000236272812e-02;+2.3903999477624893e-02;+4.4256001710891724e-02;+1.9200000911951065e-02
+3000;+4.4576000422239304e-02;+2.5248000398278236e-02;+4.4032000005245209e-02;+3.1007999554276466e-02;+2.5119999423623085e-02;+4.7231998294591904e-02;+2.2080000489950180e-02
+3100;+4.8191998153924942e-02;+2.7680000290274620e-02;+4.8000000417232513e-02;+3.4527998417615891e-02;+2.7648000046610832e-02;+4.9120001494884491e-02;+2.4191999807953835e-02
+3200;+5.0560001283884048e-02;+3.0912000685930252e-02;+5.0400000065565109e-02;+3.7567999213933945e-02;+3.0688000842928886e-02;+5.1295999437570572e-02;+2.6528000831604004e-02
+3300;+5.3056001663208008e-02;+3.3376000821590424e-02;+5.2992001175880432e-02;+4.0288001298904419e-02;+3.3183999359607697e-02;+5.4719999432563782e-02;+2.9791999608278275e-02
+3400;+5.5456001311540604e-02;+3.5711999982595444e-02;+5.5392000824213028e-02;+4.2784001678228378e-02;+3.5999998450279236e-02;+5.6960001587867737e-02;+3.2255999743938446e-02
+3500;+5.8111999183893204e-02;+3.8240000605583191e-02;+5.8015998452901840e-02;+4.5279998332262039e-02;+3.8400001823902130e-02;+6.0543999075889587e-02;+3.5135999321937561e-02
+3600;+6.7744001746177673e-02;+4.2720001190900803e-02;+6.7359998822212219e-02;+5.2799999713897705e-02;+4.2688000947237015e-02;+6.2688000500202179e-02;+3.5264000296592712e-02
+3700;+7.1584001183509827e-02;+4.3200001120567322e-02;+7.1776002645492554e-02;+5.3344000130891800e-02;+4.3072000145912170e-02;+6.7648001015186310e-02;+3.8688000291585922e-02
+3800;+7.3440000414848328e-02;+4.4831998646259308e-02;+7.2959996759891510e-02;+5.4432000964879990e-02;+4.4927999377250671e-02;+7.0367999374866486e-02;+4.1184000670909882e-02
+3900;+7.5392000377178192e-02;+4.6879999339580536e-02;+7.5039997696876526e-02;+5.5167999118566513e-02;+4.6592000871896744e-02;+7.1744002401828766e-02;+4.0479999035596848e-02
+4000;+7.3119997978210449e-02;+4.8512000590562820e-02;+7.2832003235816956e-02;+5.2512001246213913e-02;+4.9024000763893127e-02;+7.5103998184204102e-02;+4.3616000562906265e-02
+4100;+7.5871996581554413e-02;+4.5728001743555069e-02;+7.5999997556209564e-02;+5.0751999020576477e-02;+4.5855998992919922e-02;+7.7855996787548065e-02;+4.2335998266935349e-02
+4200;+7.9360000789165497e-02;+4.8319999128580093e-02;+7.9039998352527618e-02;+5.2831999957561493e-02;+4.8128001391887665e-02;+8.4767997264862061e-02;+4.5311998575925827e-02
+4300;+8.1983998417854309e-02;+4.9568001180887222e-02;+8.2240000367164612e-02;+5.5583998560905457e-02;+4.9120001494884491e-02;+8.9504003524780273e-02;+4.6528000384569168e-02
+4400;+8.5983999073505402e-02;+5.0528001040220261e-02;+8.5983999073505402e-02;+5.7312000542879105e-02;+5.0655998289585114e-02;+9.3344002962112427e-02;+4.9311999231576920e-02
+4500;+8.9504003524780273e-02;+5.1904000341892242e-02;+8.9280001819133759e-02;+5.8655999600887299e-02;+5.1584001630544662e-02;+9.6831999719142914e-02;+5.1008000969886780e-02
+4600;+9.2639997601509094e-02;+5.3056001663208008e-02;+9.2992000281810760e-02;+6.0127999633550644e-02;+5.3472001105546951e-02;+1.0153599828481674e-01;+5.3727999329566956e-02
+4700;+9.7216002643108368e-02;+5.7023998349905014e-02;+9.7248002886772156e-02;+6.4992003142833710e-02;+5.7023998349905014e-02;+1.0422399640083313e-01;+5.5008001625537872e-02
+4800;+1.0118400305509567e-01;+5.8848001062870026e-02;+1.0096000134944916e-01;+6.7423999309539795e-02;+5.8784000575542450e-02;+1.0742399841547012e-01;+5.8175999671220779e-02
+4900;+1.0553599894046783e-01;+6.0832001268863678e-02;+1.0502400249242783e-01;+6.9664001464843750e-02;+6.0991998761892319e-02;+1.1177600175142288e-01;+5.9424001723527908e-02
+5000;+1.0918399691581726e-01;+6.2720000743865967e-02;+1.0915199667215347e-01;+7.1616001427173615e-02;+6.2591999769210815e-02;+1.1599999666213989e-01;+6.2240000814199448e-02
+5100;+1.1299200356006622e-01;+6.4672000706195831e-02;+1.1296000331640244e-01;+7.4111998081207275e-02;+6.4736001193523407e-02;+1.2111999839544296e-01;+6.5087996423244476e-02
+5200;+1.1795199662446976e-01;+6.8768002092838287e-02;+1.1801599711179733e-01;+7.9071998596191406e-02;+6.8479999899864197e-02;+1.2579199671745300e-01;+6.5375998616218567e-02
+5300;+1.2198399752378464e-01;+7.0496000349521637e-02;+1.2217599898576736e-01;+8.1440001726150513e-02;+7.0784002542495728e-02;+1.2870399653911591e-01;+6.9472000002861023e-02
+5400;+1.2636800110340118e-01;+7.2576001286506653e-02;+1.2617599964141846e-01;+8.3552002906799316e-02;+7.2448000311851501e-02;+1.2783999741077423e-01;+7.0143997669219971e-02
+5500;+1.3055999577045441e-01;+7.4752002954483032e-02;+1.3033600151538849e-01;+8.6208000779151917e-02;+7.4943996965885162e-02;+1.3887999951839447e-01;+7.2672002017498016e-02
+5600;+1.3468800485134125e-01;+7.6768003404140472e-02;+1.3471999764442444e-01;+8.8927999138832092e-02;+7.7183999121189117e-02;+1.4384000003337860e-01;+7.9296000301837921e-02
+5700;+1.3984000682830811e-01;+7.9488001763820648e-02;+1.4003199338912964e-01;+9.1264002025127411e-02;+7.9520002007484436e-02;+1.4886400103569031e-01;+7.7279999852180481e-02
+5800;+1.4502400159835815e-01;+8.2047998905181885e-02;+1.4486399292945862e-01;+9.3855999410152435e-02;+8.2464002072811127e-02;+1.5411199629306793e-01;+8.2208000123500824e-02
+5900;+1.5027199685573578e-01;+8.5312001407146454e-02;+1.5068799257278442e-01;+9.6831999719142914e-02;+8.5152000188827515e-02;+1.5795199573040009e-01;+8.2336001098155975e-02
+6000;+1.5535999834537506e-01;+8.9535996317863464e-02;+1.5513600409030914e-01;+1.0063999891281128e-01;+9.0496003627777100e-02;+1.5744000673294067e-01;+8.6272001266479492e-02
+6100;+1.6006399691104889e-01;+9.7056001424789429e-02;+1.5980799496173859e-01;+1.0499200224876404e-01;+9.6320003271102905e-02;+1.6265599429607391e-01;+9.0080000460147858e-02
+6200;+1.6134400665760040e-01;+8.9472003281116486e-02;+1.6243200004100800e-01;+9.6096001565456390e-02;+8.9023999869823456e-02;+1.7372800409793854e-01;+8.9472003281116486e-02
+6300;+1.6620799899101257e-01;+9.2543996870517731e-02;+1.6643199324607849e-01;+9.9072001874446869e-02;+9.1903999447822571e-02;+1.7801600694656372e-01;+9.3503996729850769e-02
+6400;+1.7193600535392761e-01;+9.4527997076511383e-02;+1.7331199347972870e-01;+1.0249599814414978e-01;+9.4623997807502747e-02;+1.8403199315071106e-01;+9.4687998294830322e-02
+6500;+1.7750400304794312e-01;+9.7024001181125641e-02;+1.7721599340438843e-01;+1.0508800297975540e-01;+9.7088001668453217e-02;+1.8137599527835846e-01;+9.8912000656127930e-02
+6600;+1.8348799645900726e-01;+9.9423997104167938e-02;+1.8272000551223755e-01;+1.0787200182676315e-01;+9.9136002361774445e-02;+1.8790400028228760e-01;+1.0089600086212158e-01
+6700;+1.9001600146293640e-01;+1.0339199751615524e-01;+1.8950399756431580e-01;+1.1376000195741653e-01;+1.0358399897813797e-01;+1.9190399348735809e-01;+1.0409600287675858e-01
+6800;+1.9283199310302734e-01;+1.0636799782514572e-01;+1.9350400567054749e-01;+1.1692799627780914e-01;+1.0623999685049057e-01;+1.9756799936294556e-01;+1.0553599894046783e-01
+6900;+2.0060800015926361e-01;+1.0889600217342377e-01;+1.9929599761962891e-01;+1.1990399658679962e-01;+1.0905600339174271e-01;+2.0582400262355804e-01;+1.0972800105810165e-01
+7000;+2.0486399531364441e-01;+1.1151999980211258e-01;+2.0550400018692017e-01;+1.2409599870443344e-01;+1.1184000223875046e-01;+2.0992000401020050e-01;+1.1187200248241425e-01
+7100;+2.1155199408531189e-01;+1.1472000181674957e-01;+2.1385599672794342e-01;+1.2908799946308136e-01;+1.1744000017642975e-01;+2.2057600319385529e-01;+1.1574400216341019e-01
+7200;+2.1843199431896210e-01;+1.1891199648380280e-01;+2.1644799411296844e-01;+1.3132800161838531e-01;+1.1840000003576279e-01;+2.2086399793624878e-01;+1.1731199920177460e-01
+7300;+2.2371199727058411e-01;+1.2246400117874146e-01;+2.2377599775791168e-01;+1.3504000008106232e-01;+1.2201599776744843e-01;+2.2847999632358551e-01;+1.3708800077438354e-01
+7400;+2.2867199778556824e-01;+1.2524800002574921e-01;+2.2867199778556824e-01;+1.3974399864673615e-01;+1.2527999281883240e-01;+2.3190400004386902e-01;+1.4182400703430176e-01
+7500;+2.3615999519824982e-01;+1.2870399653911591e-01;+2.3356799781322479e-01;+1.4351999759674072e-01;+1.2886400520801544e-01;+2.4076800048351288e-01;+1.4227199554443359e-01
+7600;+2.4048000574111938e-01;+1.3132800161838531e-01;+2.3964799940586090e-01;+1.4623999595642090e-01;+1.3167999684810638e-01;+2.4544000625610352e-01;+1.4611199498176575e-01
+7700;+2.7526399493217468e-01;+1.3775999844074249e-01;+2.7446401119232178e-01;+1.6278399527072906e-01;+1.3811199367046356e-01;+2.5071999430656433e-01;+1.4774399995803833e-01
+7800;+2.6435199379920959e-01;+1.3948799669742584e-01;+2.6473599672317505e-01;+1.6067199409008026e-01;+1.3907200098037720e-01;+2.6015999913215637e-01;+1.5104000270366669e-01
+7900;+2.6831999421119690e-01;+1.4150400459766388e-01;+2.6831999421119690e-01;+1.6191999614238739e-01;+1.4192000031471252e-01;+2.6745599508285522e-01;+1.5356799960136414e-01
+8000;+2.6655998826026917e-01;+1.4416000247001648e-01;+2.6576000452041626e-01;+1.5568000078201294e-01;+1.4412799477577209e-01;+2.7027198672294617e-01;+1.5564799308776855e-01
+8100;+2.8112000226974487e-01;+1.5484799444675446e-01;+2.8303998708724976e-01;+1.7433600127696991e-01;+1.5561600029468536e-01;+2.7827200293540955e-01;+1.5919999778270721e-01
+8200;+2.7897599339485168e-01;+1.4543999731540680e-01;+2.7958399057388306e-01;+1.5619200468063354e-01;+1.4540800452232361e-01;+2.8384000062942505e-01;+1.6079999506473541e-01
+8300;+2.8521600365638733e-01;+1.4944000542163849e-01;+2.8758400678634644e-01;+1.6099199652671814e-01;+1.4924800395965576e-01;+2.9203200340270996e-01;+1.6470399498939514e-01
+8400;+2.9273599386215210e-01;+1.5267199277877808e-01;+2.9436799883842468e-01;+1.6543999314308167e-01;+1.5248000621795654e-01;+2.9948800802230835e-01;+1.6822400689125061e-01
+8500;+2.9923200607299805e-01;+1.5593600273132324e-01;+2.9967999458312988e-01;+1.6864000260829926e-01;+1.5561600029468536e-01;+3.0687999725341797e-01;+1.7056000232696533e-01
+8600;+3.0752000212669373e-01;+1.5836800634860992e-01;+3.0752000212669373e-01;+1.7177599668502808e-01;+1.5830400586128235e-01;+3.1324800848960876e-01;+1.7465600371360779e-01
+8700;+3.1459200382232666e-01;+1.6169600188732147e-01;+3.1459200382232666e-01;+1.7632000148296356e-01;+1.6143999993801117e-01;+3.2192000746726990e-01;+1.7622399330139160e-01
+8800;+3.2182401418685913e-01;+1.6723200678825378e-01;+3.2192000746726990e-01;+1.8371200561523438e-01;+1.6668799519538879e-01;+3.2627201080322266e-01;+1.8009600043296814e-01
+8900;+3.2953599095344543e-01;+1.7129600048065186e-01;+3.2873600721359253e-01;+1.8799999356269836e-01;+1.7116799950599670e-01;+3.3545601367950439e-01;+1.8355199694633484e-01
+9000;+3.3609598875045776e-01;+1.7481599748134613e-01;+3.3632001280784607e-01;+1.9152000546455383e-01;+1.7462399601936340e-01;+3.4191998839378357e-01;+1.8748800456523895e-01
+9100;+3.4268799424171448e-01;+1.7811200022697449e-01;+3.4422400593757629e-01;+1.9542400538921356e-01;+1.7808000743389130e-01;+3.5027199983596802e-01;+1.8937599658966064e-01
+9200;+3.4988799691200256e-01;+1.8102400004863739e-01;+3.5030400753021240e-01;+1.9830399751663208e-01;+1.8111999332904816e-01;+3.5772800445556641e-01;+1.9446399807929993e-01
+9300;+3.5833600163459778e-01;+1.8671999871730804e-01;+3.5872000455856323e-01;+2.0582400262355804e-01;+1.8697600066661835e-01;+3.6361598968505859e-01;+1.9519999623298645e-01
+9400;+3.6614400148391724e-01;+1.9084799289703369e-01;+3.6671999096870422e-01;+2.1075199544429779e-01;+1.9062399864196777e-01;+3.7225601077079773e-01;+2.0243200659751892e-01
+9500;+3.7455999851226807e-01;+1.9523200392723083e-01;+3.7366399168968201e-01;+2.1590399742126465e-01;+1.9478400051593781e-01;+3.7920001149177551e-01;+2.0499199628829956e-01
+9600;+3.8009598851203918e-01;+1.9894400238990784e-01;+3.8111999630928040e-01;+2.1900799870491028e-01;+1.9840000569820404e-01;+3.8684800267219543e-01;+2.0755200088024139e-01
+9700;+3.8892799615859985e-01;+2.0224000513553619e-01;+3.9027199149131775e-01;+2.2348800301551819e-01;+2.0217600464820862e-01;+3.9571198821067810e-01;+2.1180799603462219e-01
+9800;+3.9878401160240173e-01;+2.0793600380420685e-01;+3.9891201257705688e-01;+2.2838400304317474e-01;+2.0684799551963806e-01;+4.0252798795700073e-01;+2.1478399634361267e-01
+9900;+4.0707200765609741e-01;+2.1167999505996704e-01;+4.0639999508857727e-01;+2.3241600394248962e-01;+2.1187199652194977e-01;+4.1200000047683716e-01;+2.2195200622081757e-01
+10000;+4.1827198863029480e-01;+2.1830399334430695e-01;+4.1510400176048279e-01;+2.3795199394226074e-01;+2.1718400716781616e-01;+4.1891199350357056e-01;+2.2208000719547272e-01
+10100;+4.2147201299667358e-01;+2.2204799950122833e-01;+4.2316800355911255e-01;+2.4303999543190002e-01;+2.2300800681114197e-01;+4.3065598607063293e-01;+2.2134399414062500e-01
+10200;+4.3193599581718445e-01;+2.3036800324916840e-01;+4.3174400925636292e-01;+2.5337600708007812e-01;+2.3011200129985809e-01;+4.3740800023078918e-01;+2.2742399573326111e-01
+10300;+4.3926399946212769e-01;+2.2505599260330200e-01;+4.3887999653816223e-01;+2.3993599414825439e-01;+2.2537599503993988e-01;+4.4556799530982971e-01;+2.3132799565792084e-01
+10400;+4.4652798771858215e-01;+2.3078399896621704e-01;+4.4729599356651306e-01;+2.4579200148582458e-01;+2.2956800460815430e-01;+4.5487999916076660e-01;+2.3440000414848328e-01
+10500;+4.5683199167251587e-01;+2.3491199314594269e-01;+4.5689600706100464e-01;+2.5206398963928223e-01;+2.3462399840354919e-01;+4.6156799793243408e-01;+2.3779200017452240e-01
+10600;+4.6428799629211426e-01;+2.3814399540424347e-01;+4.6502399444580078e-01;+2.5574401021003723e-01;+2.3820799589157104e-01;+4.7167998552322388e-01;+2.4537600576877594e-01
+10700;+4.7337600588798523e-01;+2.4214400351047516e-01;+4.7235199809074402e-01;+2.6076799631118774e-01;+2.4252800643444061e-01;+4.7929599881172180e-01;+2.4675199389457703e-01
+10800;+4.8271998763084412e-01;+2.4825599789619446e-01;+4.8265600204467773e-01;+2.6867198944091797e-01;+2.4780799448490143e-01;+4.8870399594306946e-01;+2.5126400589942932e-01
+10900;+4.9039998650550842e-01;+2.5267198681831360e-01;+4.9094399809837341e-01;+2.7337598800659180e-01;+2.5222399830818176e-01;+4.9651199579238892e-01;+2.5555199384689331e-01
+11000;+5.0019198656082153e-01;+2.5705599784851074e-01;+5.0012797117233276e-01;+2.7775999903678894e-01;+2.5702399015426636e-01;+5.0851202011108398e-01;+2.6115199923515320e-01
+11100;+5.0896000862121582e-01;+2.6150399446487427e-01;+5.0831997394561768e-01;+2.8352001309394836e-01;+2.6108801364898682e-01;+5.1638400554656982e-01;+2.6831999421119690e-01
+11200;+5.1715201139450073e-01;+2.6595199108123779e-01;+5.1862400770187378e-01;+2.8966400027275085e-01;+2.6582399010658264e-01;+5.2419197559356689e-01;+2.7279999852180481e-01
+11300;+5.2777600288391113e-01;+2.7200001478195190e-01;+5.2710402011871338e-01;+2.9753598570823669e-01;+2.7235201001167297e-01;+5.3286397457122803e-01;+2.7404800057411194e-01
+11400;+5.3683197498321533e-01;+2.7686399221420288e-01;+5.3776001930236816e-01;+3.0287998914718628e-01;+2.7686399221420288e-01;+5.4265600442886353e-01;+2.7862399816513062e-01
+11500;+5.4595202207565308e-01;+2.8124800324440002e-01;+5.4588800668716431e-01;+3.0758398771286011e-01;+2.8137600421905518e-01;+5.5270397663116455e-01;+2.8604799509048462e-01
+11600;+5.5555200576782227e-01;+2.8604799509048462e-01;+5.5555200576782227e-01;+3.1276801228523254e-01;+2.8575998544692993e-01;+5.5996799468994141e-01;+2.9097598791122437e-01
+11700;+5.6534397602081299e-01;+2.9014399647712708e-01;+5.6400001049041748e-01;+3.1670400500297546e-01;+2.8992000222206116e-01;+5.7113599777221680e-01;+2.9583999514579773e-01
+11800;+5.7635200023651123e-01;+2.9679998755455017e-01;+5.7446402311325073e-01;+3.2841598987579346e-01;+2.9638400673866272e-01;+5.7855999469757080e-01;+2.9951998591423035e-01
+11900;+5.8403199911117554e-01;+3.0127999186515808e-01;+5.8409601449966431e-01;+3.3280000090599060e-01;+3.0127999186515808e-01;+5.8985602855682373e-01;+3.0435198545455933e-01
+12000;+5.9190398454666138e-01;+3.0444800853729248e-01;+5.9248000383377075e-01;+3.2646399736404419e-01;+3.0425599217414856e-01;+6.0067200660705566e-01;+3.0998399853706360e-01
+12100;+6.0441601276397705e-01;+3.1139200925827026e-01;+6.0329598188400269e-01;+3.3420801162719727e-01;+3.1062400341033936e-01;+6.0886400938034058e-01;+3.1491199135780334e-01
+12200;+6.1702400445938110e-01;+3.1667199730873108e-01;+6.1536002159118652e-01;+3.4073600172996521e-01;+3.1571200489997864e-01;+6.2035202980041504e-01;+3.1977599859237671e-01
+12300;+6.2355202436447144e-01;+3.1808000802993774e-01;+6.2329602241516113e-01;+3.3075198531150818e-01;+3.1391999125480652e-01;+6.2672001123428345e-01;+3.2444798946380615e-01
+12400;+6.3382399082183838e-01;+3.2217600941658020e-01;+6.3308799266815186e-01;+3.3622398972511292e-01;+3.1961598992347717e-01;+6.3855999708175659e-01;+3.3027198910713196e-01
+12500;+6.4339202642440796e-01;+3.2719999551773071e-01;+6.4214402437210083e-01;+3.4140801429748535e-01;+3.2505598664283752e-01;+6.4838397502899170e-01;+3.3471998572349548e-01
+12600;+6.5292799472808838e-01;+3.3254399895668030e-01;+6.5302401781082153e-01;+3.4774398803710938e-01;+3.3232000470161438e-01;+6.6070401668548584e-01;+3.3952000737190247e-01
+12700;+6.6255998611450195e-01;+3.3792001008987427e-01;+6.6377598047256470e-01;+3.5305601358413696e-01;+3.3564800024032593e-01;+6.7680001258850098e-01;+3.4553599357604980e-01
+12800;+6.7491197586059570e-01;+3.4217599034309387e-01;+6.7372798919677734e-01;+3.5779199004173279e-01;+3.3929601311683655e-01;+6.8297600746154785e-01;+3.4931200742721558e-01
+12900;+6.8406397104263306e-01;+3.4822401404380798e-01;+6.8499201536178589e-01;+3.6796799302101135e-01;+3.4649598598480225e-01;+6.9507199525833130e-01;+3.5641598701477051e-01
+13000;+6.9503998756408691e-01;+3.5318401455879211e-01;+6.9577598571777344e-01;+3.7388798594474792e-01;+3.5219201445579529e-01;+7.0710402727127075e-01;+3.6025598645210266e-01
+13100;+7.0470398664474487e-01;+3.5839998722076416e-01;+7.0508801937103271e-01;+3.8035199046134949e-01;+3.5839998722076416e-01;+7.1452802419662476e-01;+3.6793598532676697e-01
+13200;+7.1606397628784180e-01;+3.6390399932861328e-01;+7.1606397628784180e-01;+3.8668799400329590e-01;+3.6246401071548462e-01;+7.2614401578903198e-01;+3.7020799517631531e-01
+13300;+7.2809600830078125e-01;+3.7020799517631531e-01;+7.2608000040054321e-01;+3.9331200718879700e-01;+3.6825600266456604e-01;+7.3798400163650513e-01;+3.7881600856781006e-01
+13400;+7.3884797096252441e-01;+3.7475201487541199e-01;+7.3865598440170288e-01;+4.0348801016807556e-01;+3.7478399276733398e-01;+7.4607998132705688e-01;+3.8144001364707947e-01
+13500;+7.4809598922729492e-01;+3.8217601180076599e-01;+7.4944001436233521e-01;+4.0995201468467712e-01;+3.8115200400352478e-01;+7.5564801692962646e-01;+3.8790398836135864e-01
+13600;+7.6163202524185181e-01;+3.8694399595260620e-01;+7.6086401939392090e-01;+4.1785600781440735e-01;+3.8668799400329590e-01;+7.6352000236511230e-01;+3.9401599764823914e-01
+13700;+7.7116799354553223e-01;+3.9190399646759033e-01;+7.7142399549484253e-01;+4.2316800355911255e-01;+3.9184001088142395e-01;+7.7654397487640381e-01;+4.0022400021553040e-01
+13800;+7.8313601016998291e-01;+3.9795199036598206e-01;+7.8284800052642822e-01;+4.2956799268722534e-01;+3.9715200662612915e-01;+7.8902399539947510e-01;+4.0627199411392212e-01
+13900;+7.9398399591445923e-01;+4.0409600734710693e-01;+7.9590398073196411e-01;+4.3721601366996765e-01;+4.0412798523902893e-01;+7.9622399806976318e-01;+4.1145598888397217e-01
+14000;+8.0550402402877808e-01;+4.1164800524711609e-01;+8.0687999725341797e-01;+4.4406399130821228e-01;+4.1107198596000671e-01;+8.1327998638153076e-01;+4.1887998580932617e-01
+14100;+8.1929600238800049e-01;+4.1654399037361145e-01;+8.1785601377487183e-01;+4.4979199767112732e-01;+4.1769599914550781e-01;+8.2524800300598145e-01;+4.2284798622131348e-01
+14200;+8.2963198423385620e-01;+4.2393600940704346e-01;+8.2998400926589966e-01;+4.5638400316238403e-01;+4.2399999499320984e-01;+8.3651202917098999e-01;+4.3068799376487732e-01
+14300;+8.4230399131774902e-01;+4.3148800730705261e-01;+8.3999997377395630e-01;+4.6496000885963440e-01;+4.3126401305198669e-01;+8.4921598434448242e-01;+4.3369600176811218e-01
+14400;+8.5174399614334106e-01;+4.3257600069046021e-01;+8.5145598649978638e-01;+4.4758400321006775e-01;+4.3097600340843201e-01;+8.5635197162628174e-01;+4.4070398807525635e-01
+14500;+8.6371201276779175e-01;+4.3686398863792419e-01;+8.6227202415466309e-01;+4.5497599244117737e-01;+4.3516799807548523e-01;+8.7206399440765381e-01;+4.4678398966789246e-01
