Vector Size;DOT fp64;DOT fp32;DOT Acc<fp64, fp64>;DOT Acc<fp64, fp32>;DOT Acc<fp32, fp32>;CUBLAS DOT fp64;CUBLAS DOT fp32;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
21000000;2.3654399812221527e-01;1.2902399897575378e-01;2.3859199881553650e-01;1.3721600174903870e-01;1.3209599256515503e-01;2.4780799448490143e-01;1.3619199395179749e-01;0.0000000000000000e+00;1.7004625191673094e-07;2.6793671009399598e-15;2.6109328864782563e-08;8.2389818785510925e-07;2.3139988599026928e-15;4.1842049042780954e-07
23000000;2.5804799795150757e-01;1.4131200313568115e-01;2.6214399933815002e-01;1.4847999811172485e-01;1.4336000382900238e-01;2.7238398790359497e-01;1.4847999811172485e-01;0.0000000000000000e+00;1.3767608676390102e-08;2.9007826606287372e-15;1.2500659671392844e-07;1.0149185010142351e-06;1.2431925688408875e-15;1.3211002477740700e-06
25000000;2.7852800488471985e-01;1.5052799880504608e-01;2.8262400627136230e-01;1.5974399447441101e-01;1.5360000729560852e-01;2.9286399483680725e-01;1.6076800227165222e-01;0.0000000000000000e+00;3.7711134264203656e-05;1.9604199788501891e-15;1.1258375816894208e-06;5.6655998579273448e-05;1.8820031796961819e-14;1.6029789548068227e-05
27000000;2.9900801181793213e-01;1.5974399447441101e-01;3.0208000540733337e-01;1.6486400365829468e-01;1.6076800227165222e-01;3.1641599535942078e-01;1.7305600643157959e-01;0.0000000000000000e+00;2.7016276880330774e-07;6.1333621316428677e-16;5.0641187387216380e-08;2.5751393736722673e-06;2.2488994482690514e-15;1.4860098825254231e-06
29000000;3.1948798894882202e-01;1.7100800573825836e-01;3.2153600454330444e-01;1.7612800002098083e-01;1.7100800573825836e-01;3.3996799588203430e-01;1.8432000279426575e-01;0.0000000000000000e+00;8.3612026541584474e-07;1.5114096649784557e-15;2.4688380173246810e-08;9.0988680043789914e-07;2.3358149367848860e-15;3.4414429493702498e-07
31000000;3.3996799588203430e-01;1.8124799430370331e-01;3.4406399726867676e-01;1.8636800348758698e-01;1.8124799430370331e-01;3.6044800281524658e-01;1.9660800695419312e-01;0.0000000000000000e+00;8.7047795231970754e-07;1.2422159350191141e-16;7.0186429998134028e-08;3.3695027077199185e-07;8.6955115451338000e-16;3.9665029135611721e-07
33000000;3.6147201061248779e-01;1.9353599846363068e-01;3.6454400420188904e-01;1.9763199985027313e-01;1.9456000626087189e-01;3.8297599554061890e-01;2.0889599621295929e-01;0.0000000000000000e+00;7.4975451062422427e-07;1.1407689351064677e-16;4.6424845519217387e-08;5.6602081305266075e-07;9.1261514808517417e-16;3.2104254962390949e-07
35000000;3.8297599554061890e-01;2.0377600193023682e-01;3.8707199692726135e-01;2.0992000401020050e-01;2.0582400262355804e-01;4.0550398826599121e-01;2.2015999257564545e-01;0.0000000000000000e+00;3.4817482247141804e-07;1.0649297550649311e-15;3.0547150906059031e-08;2.2355498634622815e-07;2.0115339817893143e-15;2.8708052065929993e-07
37000000;4.0652799606323242e-01;2.1401600539684296e-01;4.0550398826599121e-01;2.1811200678348541e-01;2.1401600539684296e-01;4.2393600940704346e-01;2.2630399465560913e-01;0.0000000000000000e+00;3.8686357037865681e-07;1.9571605792221618e-15;3.6616042012840102e-08;5.7631713262733916e-07;1.1416770045462610e-15;2.2606960426152243e-07
39000000;4.2495998740196228e-01;2.2425599396228790e-01;4.2700800299644470e-01;2.2835199534893036e-01;2.2528000175952911e-01;4.4441598653793335e-01;2.3859199881553650e-01;0.0000000000000000e+00;8.5745187017780201e-07;1.0395802728042912e-15;7.6083297357093883e-08;7.6083297357093883e-08;6.2374816368257474e-16;7.0528527546361427e-07
41000000;4.4441598653793335e-01;2.3347200453281403e-01;4.4748800992965698e-01;2.3756800591945648e-01;2.3347200453281403e-01;4.6694400906562805e-01;2.4985599517822266e-01;0.0000000000000000e+00;6.3421199009349283e-07;5.7391885626506278e-16;1.7971310539450481e-08;1.6356030943688118e-06;2.1521957109939854e-15;2.9014902923757068e-07
43000000;4.6489599347114563e-01;2.4371199309825897e-01;4.6796798706054688e-01;2.4780799448490143e-01;2.4473600089550018e-01;4.9049600958824158e-01;2.6111999154090881e-01;0.0000000000000000e+00;4.8224371676593652e-07;6.9154331268407072e-16;1.2782268524994431e-08;4.2036546860457016e-07;2.3051443756135691e-15;1.2782268524994431e-08
45000000;4.8640000820159912e-01;2.5395199656486511e-01;4.8844799399375916e-01;2.5804799795150757e-01;2.5497600436210632e-01;5.1200002431869507e-01;2.7340799570083618e-01;0.0000000000000000e+00;7.9315978994450645e-07;4.7619826288749641e-16;3.7725446045477872e-08;7.2924554102219996e-07;1.1904956572187410e-16;9.0103051799135096e-08
47000000;5.0790399312973022e-01;2.6624000072479248e-01;5.1097601652145386e-01;2.7033600211143494e-01;2.6624000072479248e-01;5.3452801704406738e-01;2.8569599986076355e-01;0.0000000000000000e+00;5.1860354672805995e-08;1.3812947934516176e-15;5.1860354672805995e-08;5.8155820860224994e-07;3.9465565527189075e-16;2.6595835768486039e-07
49000000;5.2940797805786133e-01;2.7647998929023743e-01;5.3145599365234375e-01;2.8159999847412109e-01;2.7647998929023743e-01;5.5705600976943970e-01;2.9798400402069092e-01;0.0000000000000000e+00;4.4123345564941055e-07;1.6504582755891380e-15;1.8080641673333511e-09;1.0651077117275188e-06;1.6504582755891381e-16;1.7902467209403093e-07
51000000;5.5091202259063721e-01;2.8979200124740601e-01;5.5398398637771606e-01;2.9286399483680725e-01;2.8979200124740601e-01;5.7958400249481201e-01;3.1129598617553711e-01;0.0000000000000000e+00;3.8261619995963782e-07;1.9926842189216699e-16;4.5309477616555979e-08;2.7563478056558938e-07;2.3912210627060040e-15;4.5309477616555979e-08
53000000;5.7241600751876831e-01;3.0208000540733337e-01;5.7651197910308838e-01;3.0515199899673462e-01;3.0208000540733337e-01;6.0006397962570190e-01;3.2153600454330444e-01;0.0000000000000000e+00;1.7467386740852610e-08;9.8827563072352701e-16;1.2358267457563563e-07;8.3145491593741172e-07;9.8827563072352701e-16;1.2358267457563563e-07
55000000;5.9289598464965820e-01;3.1129598617553711e-01;5.9596800804138184e-01;3.1436800956726074e-01;3.1027200818061829e-01;6.2259197235107422e-01;3.3484798669815063e-01;0.0000000000000000e+00;2.8090343225247792e-06;1.7235328427622896e-15;4.9574769963542177e-07;8.1758592876280878e-06;1.2581789752164715e-14;1.7250074583383614e-06
57000000;6.1440002918243408e-01;3.2153600454330444e-01;6.1644798517227173e-01;3.2460799813270569e-01;3.2256001234054565e-01;6.4409601688385010e-01;3.4713599085807800e-01;0.0000000000000000e+00;5.7198187461941220e-07;1.9312915256052610e-15;8.8116561364280511e-08;2.9548740990219409e-07;2.0600442939789452e-15;8.8116561364280511e-08
59000000;6.3488000631332397e-01;3.3382400870323181e-01;6.3795202970504761e-01;3.3587199449539185e-01;3.3177599310874939e-01;6.6662400960922241e-01;3.5839998722076416e-01;0.0000000000000000e+00;2.6360758069713060e-06;1.2875811742933294e-15;2.6602479217053771e-07;6.6103329463733244e-07;1.6554615098057093e-15;1.7473066764210180e-06
61000000;6.5740799903869629e-01;3.4406399726867676e-01;6.6048002243041992e-01;3.4713599085807800e-01;3.4406399726867676e-01;6.8812799453735352e-01;3.6966401338577271e-01;0.0000000000000000e+00;7.1386200327202223e-06;4.7007196707738698e-15;5.1654159261738902e-07;4.1943270998980641e-06;1.4415540323706534e-14;6.6117558051147423e-07
63000000;6.7788797616958618e-01;3.5635200142860413e-01;6.8300801515579224e-01;3.5839998722076416e-01;3.5532799363136292e-01;7.0963197946548462e-01;3.8297599554061890e-01;0.0000000000000000e+00;2.0438862938157293e-06;1.3836607561225409e-15;8.5470916624327046e-08;1.8412915996235153e-06;1.3836607561225409e-15;1.7939351893589040e-08
65000000;6.9939202070236206e-01;3.6659198999404907e-01;7.0451200008392334e-01;3.6966401338577271e-01;3.6556801199913025e-01;7.3420798778533936e-01;3.9526399970054626e-01;0.0000000000000000e+00;2.6567645154335960e-06;2.8819132584467275e-15;1.5698447109725968e-08;2.0238127611470195e-06;2.4889250868403558e-15;2.6561344368430792e-07
67000000;7.2089600563049316e-01;3.7785598635673523e-01;7.2499197721481323e-01;3.8092800974845886e-01;3.7785598635673523e-01;7.5775998830795288e-01;4.0755200386047363e-01;0.0000000000000000e+00;1.3070098582883261e-06;1.3310017739757162e-15;3.0463915362685234e-09;1.3070098582883261e-06;3.5493380639352434e-15;3.6033445967024883e-07
69000000;7.4239999055862427e-01;3.8809600472450256e-01;7.4547201395034790e-01;3.9219200611114502e-01;3.8809600472450256e-01;7.7824002504348755e-01;4.1984000802040100e-01;0.0000000000000000e+00;2.6643697087520459e-06;1.3835969596793068e-16;9.7569529483982078e-09;1.2530250817434782e-06;1.7986760475830988e-15;9.7569529483982078e-09
71000000;7.6288002729415894e-01;3.9833599328994751e-01;7.6595199108123779e-01;4.0243199467658997e-01;3.9936000108718872e-01;7.9769599437713623e-01;4.3212801218032837e-01;0.0000000000000000e+00;3.6073279059950817e-06;2.3086932361834995e-15;1.5738958854652150e-08;1.1283874195189479e-06;1.7759178739873074e-15;5.5632423033214797e-07
73000000;7.8336000442504883e-01;4.1062399744987488e-01;7.8540802001953125e-01;4.1267201304435730e-01;4.1062399744987488e-01;8.2329601049423218e-01;4.4339200854301453e-01;0.0000000000000000e+00;1.8190435453929629e-06;4.5380838342569915e-15;8.2303597295430505e-09;2.6311652810029655e-06;2.8993313385530783e-15;9.3924499848212672e-07
75000000;8.0486398935317993e-01;4.2086398601531982e-01;8.0896002054214478e-01;4.2495998740196228e-01;4.2086398601531982e-01;8.4684801101684570e-01;4.5465600490570068e-01;0.0000000000000000e+00;1.0641113516132388e-07;0.0000000000000000e+00;6.5060443469930650e-09;1.5919754086823000e-06;6.3269829148189126e-15;2.0631622597565472e-07
77000000;8.2739198207855225e-01;4.3315199017524719e-01;8.3148801326751709e-01;4.3724799156188965e-01;4.3212801218032837e-01;8.6630398035049438e-01;4.6796798706054688e-01;0.0000000000000000e+00;5.7444037535883522e-07;7.5510781467109781e-16;6.7696098957836197e-08;4.3904817744316288e-07;4.9082007953621355e-15;6.4174588800356246e-07
79000000;8.4684801101684570e-01;4.4441598653793335e-01;8.5299199819564819e-01;4.4748800992965698e-01;4.4441598653793335e-01;8.9190399646759033e-01;4.7923201322555542e-01;0.0000000000000000e+00;2.8811861144842325e-06;4.5040785741439264e-15;5.5973047519726859e-09;2.5544146588328393e-06;4.8692741342096501e-15;5.8259131542053501e-07
81000000;8.6937600374221802e-01;4.5465600490570068e-01;8.7551999092102051e-01;4.5875200629234314e-01;4.5465600490570068e-01;9.1340798139572144e-01;4.9254399538040161e-01;0.0000000000000000e+00;2.1258024316642399e-06;1.6914400074854163e-15;3.0221802251973357e-08;2.4052131822525421e-06;2.3419938565182686e-15;6.6830507421878216e-07
83000000;8.8985598087310791e-01;4.6387198567390442e-01;8.9497601985931396e-01;4.6899199485778809e-01;4.6387198567390442e-01;9.3695998191833496e-01;5.0483202934265137e-01;0.0000000000000000e+00;8.5100149389153987e-07;2.6360169353325408e-16;1.8810042198841110e-09;2.8492116744376939e-07;4.2176270965320653e-15;1.8810042198841110e-09
85000000;9.1238397359848022e-01;4.7615998983383179e-01;9.1443198919296265e-01;4.7923201322555542e-01;4.7615998983383179e-01;9.5641601085662842e-01;5.1712000370025635e-01;0.0000000000000000e+00;9.9246647917858552e-08;1.8620714436733042e-16;7.2255149954579173e-10;7.2255149954579173e-10;2.6069000211426258e-15;2.0066095033435448e-07
87000000;9.3388801813125610e-01;4.8742398619651794e-01;9.3593597412109375e-01;4.9254399538040161e-01;4.8742398619651794e-01;9.8099201917648315e-01;5.3145599365234375e-01;0.0000000000000000e+00;1.8459057626979867e-07;5.6628870789147559e-15;9.4672546202001176e-09;1.3883914188019932e-07;2.4097391825169174e-16;5.5218689009799473e-08
89000000;9.5436799526214600e-01;4.9971199035644531e-01;9.5948797464370728e-01;5.0278401374816895e-01;4.9971199035644531e-01;9.9942398071289062e-01;5.4067200422286987e-01;0.0000000000000000e+00;2.8237021247402577e-07;1.4920360769401890e-15;5.3504278370088199e-08;7.4752649099369321e-07;3.8366641978462002e-15;7.4010208068190085e-07
91000000;9.7689598798751831e-01;5.0995200872421265e-01;9.7996801137924194e-01;5.1404798030853271e-01;5.0995200872421265e-01;1.0240000486373901e+00;5.5398398637771606e-01;0.0000000000000000e+00;5.0805980619448633e-07;1.9293836918429025e-15;6.7401295048639180e-08;5.0805980619448633e-07;4.0731433494461273e-15;6.4286239629176472e-07
93000000;9.9635201692581177e-01;5.2223998308181763e-01;1.0024960041046143e+00;5.2531200647354126e-01;5.2223998308181763e-01;1.0444799661636353e+00;5.6831997632980347e-01;0.0000000000000000e+00;4.1596893212935154e-06;2.4885349528120877e-15;4.8852306954738346e-08;1.1793324858979020e-06;1.2825526295262298e-14;2.5439415767167720e-07
95000000;1.0188800096511841e+00;5.3350400924682617e-01;1.0250240564346313e+00;5.3555202484130859e-01;5.3145599365234375e-01;1.0680320262908936e+00;5.7958400249481201e-01;0.0000000000000000e+00;2.2222474469427685e-06;2.2956783813476227e-15;3.7781436877609987e-09;1.8109429825015629e-07;7.0018190631102498e-15;1.2702643831303920e-07
97000000;1.0393600463867188e+00;5.4272001981735229e-01;1.0434559583663940e+00;5.4681599140167236e-01;5.4272001981735229e-01;1.0926079750061035e+00;5.9391999244689941e-01;0.0000000000000000e+00;9.2348375053039610e-07;2.6562763270067333e-15;3.2185316652824123e-08;2.3520421351044749e-07;0.0000000000000000e+00;2.3520421351044749e-07
99000000;1.0608639717102051e+00;5.5603200197219849e-01;1.0639359951019287e+00;5.5808001756668091e-01;5.5500799417495728e-01;1.1130880117416382e+00;6.0518401861190796e-01;0.0000000000000000e+00;6.7950210451501279e-07;1.4676789916383493e-15;2.9656638372696104e-08;1.9995420352829986e-06;4.4030369749150481e-16;3.4483830187834451e-07
101000000;1.0823680162429810e+00;5.6627202033996582e-01;1.0844160318374634e+00;5.6831997632980347e-01;5.6524801254272461e-01;1.1345920562744141e+00;6.1747199296951294e-01;0.0000000000000000e+00;3.8672596733427833e-07;1.0626484279878045e-15;4.4422948932770982e-08;1.5852395506660677e-07;6.3758905679268272e-15;2.7262496120044258e-07
103000000;1.1038719415664673e+00;5.7651197910308838e-01;1.1079679727554321e+00;5.8060801029205322e-01;5.7651197910308838e-01;1.1591680049896240e+00;6.2976002693176270e-01;0.0000000000000000e+00;3.7128467845950056e-06;1.7014176469848981e-15;5.9080209276300653e-08;2.5710447298079106e-06;3.4028352939697961e-15;1.0827218455107947e-06
105000000;1.1253759860992432e+00;5.8880001306533813e-01;1.1284480094909668e+00;5.9187197685241699e-01;5.8880001306533813e-01;1.1776000261306763e+00;6.4204800128936768e-01;0.0000000000000000e+00;1.8860665443516527e-06;1.4384836328200637e-15;1.7290597241224380e-09;2.1434932176347133e-06;4.7949454427335458e-16;1.7334684191282928e-07
107000000;1.1468800306320190e+00;6.0108798742294312e-01;1.1519999504089355e+00;6.0518401861190796e-01;6.0006397962570190e-01;1.2001279592514038e+00;6.5433597564697266e-01;0.0000000000000000e+00;7.9370404579259443e-07;2.1748781946798722e-15;4.0316554112188858e-08;1.6277246456973777e-06;4.5051048318368781e-15;8.7710610578307280e-07
109000000;1.1673599481582642e+00;6.1030399799346924e-01;1.1724799871444702e+00;6.1542397737503052e-01;6.1030399799346924e-01;1.2236800193786621e+00;6.6764801740646362e-01;0.0000000000000000e+00;1.3229090930031702e-06;2.2599289700041954e-15;8.5114552233493305e-09;2.3339841989876477e-06;4.7081853541754074e-15;3.1183398701869261e-07
111000000;1.1878399848937988e+00;6.2156802415847778e-01;1.1950080394744873e+00;6.2566399574279785e-01;6.2156802415847778e-01;1.2472319602966309e+00;6.7891198396682739e-01;0.0000000000000000e+00;7.0123760739313601e-06;1.4242719739357546e-14;6.3491389074847223e-08;5.1863457608974998e-06;2.7635127852484793e-14;2.9174517820407970e-07
113000000;1.2103680372238159e+00;6.3283199071884155e-01;1.2144639492034912e+00;6.3590401411056519e-01;6.3283199071884155e-01;1.2677119970321655e+00;6.9222402572631836e-01;0.0000000000000000e+00;7.9282313236730744e-06;1.3511952048930279e-15;5.1360097677339219e-08;4.1197899634831044e-06;6.2492778226302540e-15;3.9317077565279119e-08
115000000;1.2318719625473022e+00;6.4512002468109131e-01;1.2359679937362671e+00;6.4921599626541138e-01;6.4409601688385010e-01;1.2943359613418579e+00;7.0451200008392334e-01;0.0000000000000000e+00;1.4101030597577000e-06;4.4453060195184032e-15;4.2582894827129920e-08;3.0517180864671345e-06;1.9327417476166968e-16;2.5010945976781991e-07
117000000;1.2523519992828369e+00;6.5433597564697266e-01;1.2564480304718018e+00;6.6048002243041992e-01;6.5535998344421387e-01;1.3107199668884277e+00;7.1782398223876953e-01;0.0000000000000000e+00;8.7244416620793860e-06;1.0833359778512715e-14;1.0797389272495685e-07;3.9853843889344498e-06;6.0185332102848421e-16;1.1850323638942604e-06
119000000;1.2728320360183716e+00;6.6764801740646362e-01;1.2799999713897705e+00;6.7071998119354248e-01;6.6662400960922241e-01;1.3342720270156860e+00;7.2908800840377808e-01;0.0000000000000000e+00;4.8733783317946254e-06;1.5824341663122364e-15;6.9532935393796530e-08;4.5644463775953488e-06;2.6038234918410434e-14;1.3052607521909019e-06
121000000;1.2953599691390991e+00;6.7788797616958618e-01;1.3004800081253052e+00;6.8198400735855103e-01;6.7788797616958618e-01;1.3578239679336548e+00;7.4239999055862427e-01;0.0000000000000000e+00;2.1349237060676054e-06;9.3668869065594202e-15;6.5180282237263374e-08;3.8635768397357168e-06;1.1562251025284284e-14;7.9914628459679228e-07
123000000;1.3178880214691162e+00;6.8915200233459473e-01;1.3230079412460327e+00;6.9427198171615601e-01;6.9017601013183594e-01;1.3793280124664307e+00;7.5366401672363281e-01;0.0000000000000000e+00;6.2521972835849707e-06;1.9968677459729038e-15;7.2957943165786466e-08;2.4999865558514708e-06;2.3962412951674845e-15;2.4866011921137068e-07
125000000;1.3393919467926025e+00;7.0143997669219971e-01;1.3445119857788086e+00;7.0553600788116455e-01;7.0041602849960327e-01;1.4049279689788818e+00;7.6595199108123779e-01;0.0000000000000000e+00;1.2726641406036146e-06;6.3993431682349748e-15;5.7253744402042391e-08;4.4866323627006189e-06;2.8900259469448274e-15;5.3572746015095687e-08
127000000;1.3598719835281372e+00;7.0963197946548462e-01;1.3629440069198608e+00;7.1577602624893188e-01;7.1167999505996704e-01;1.4254080057144165e+00;7.7926397323608398e-01;0.0000000000000000e+00;3.0429797158867928e-06;2.7575742465379167e-16;8.0338445614183071e-09;1.1763352759558011e-06;3.1712103835186045e-15;1.5607998462607074e-07
129000000;1.3813760280609131e+00;7.2089600563049316e-01;1.3864959478378296e+00;7.2499197721481323e-01;7.2396802902221680e-01;1.4448640346527100e+00;7.9257601499557495e-01;0.0000000000000000e+00;1.6342765184529758e-06;1.1640300625895599e-14;8.6555908309286161e-08;1.0002856243826689e-06;6.9167003719089792e-15;2.6769616375794530e-07
131000000;1.4028799533843994e+00;7.3420798778533936e-01;1.4069759845733643e+00;7.3830401897430420e-01;7.3420798778533936e-01;1.4694399833679199e+00;8.0383998155593872e-01;0.0000000000000000e+00;1.8438964140301691e-06;1.1414535531503963e-15;1.1710585824341074e-07;7.9120038933745388e-07;2.2829071063007926e-16;1.2801942579078674e-07
133000000;1.4243839979171753e+00;7.4547201395034790e-01;1.4295040369033813e+00;7.4956798553466797e-01;7.4547201395034790e-01;1.4929920434951782e+00;8.1510400772094727e-01;0.0000000000000000e+00;6.7801526433908582e-07;1.7588384581844610e-15;1.2098175705843877e-07;7.7470659274732251e-07;2.3000195222412185e-15;6.0537917148476542e-07
135000000;1.4448640346527100e+00;7.5775998830795288e-01;1.4520319700241089e+00;7.6083201169967651e-01;7.5673598051071167e-01;1.5124479532241821e+00;8.2841598987579346e-01;0.0000000000000000e+00;6.6422676150278528e-06;1.8815823738341297e-14;4.1521172092436818e-07;7.1956343718687793e-06;1.4820683081570200e-14;3.7363081977795601e-06
137000000;1.4653439521789551e+00;7.6800000667572021e-01;1.4735360145568848e+00;7.7107197046279907e-01;7.6697599887847900e-01;1.5339519977569580e+00;8.4172797203063965e-01;0.0000000000000000e+00;8.6666999487348377e-07;1.6923617845923270e-14;2.0710614980509734e-07;2.1882406344778912e-06;1.1384979278166563e-14;4.5490064473092377e-07
139000000;1.4888960123062134e+00;7.7926397323608398e-01;1.4929920434951782e+00;7.8233599662780762e-01;7.7824002504348755e-01;1.5564800500869751e+00;8.5196799039840698e-01;0.0000000000000000e+00;1.7577729966785225e-06;2.2910840581346467e-15;8.0477922461147047e-08;8.1407945045478656e-07;3.5407662716626356e-15;4.7862043561131148e-07
141000000;1.5093760490417480e+00;7.8847998380661011e-01;1.5134719610214233e+00;7.9257601499557495e-01;7.9052799940109253e-01;1.5820800065994263e+00;8.6630398035049438e-01;0.0000000000000000e+00;1.4210779324028899e-05;1.6932968972626169e-14;6.1120735293009084e-07;1.9349068038708016e-05;2.1104859878925368e-14;1.1015555519629479e-06
143000000;1.5319039821624756e+00;8.0076801776885986e-01;1.5370240211486816e+00;8.0486398935317993e-01;8.0076801776885986e-01;1.6087039709091187e+00;8.7859201431274414e-01;0.0000000000000000e+00;9.2536389346948184e-07;5.7438276812450636e-15;8.4356437396513872e-08;6.1648310933095946e-07;1.3706861512062083e-14;6.8656706400370680e-07
145000000;1.5513600111007690e+00;8.1100797653198242e-01;1.5575040578842163e+00;8.1612801551818848e-01;8.1203198432922363e-01;1.6281599998474121e+00;8.8883197307586670e-01;0.0000000000000000e+00;1.5785100167100954e-06;1.9197020612971934e-15;1.3921031065141146e-07;5.1284653599238761e-06;1.5144316261344526e-14;2.4695622160644338e-08
147000000;1.5738879442214966e+00;8.2329601049423218e-01;1.5800319910049438e+00;8.2636797428131104e-01;8.2432001829147339e-01;1.6486400365829468e+00;9.0112000703811646e-01;0.0000000000000000e+00;2.8725272670781866e-07;3.4844819664602736e-15;9.3730277275293098e-08;1.4544493181849115e-06;6.9689639329205473e-15;4.8077517614034422e-07
149000000;1.5953919887542725e+00;8.3353602886199951e-01;1.5994880199432373e+00;8.3865600824356079e-01;8.3558398485183716e-01;1.6711679697036743e+00;9.1443198919296265e-01;0.0000000000000000e+00;6.4932797792628953e-07;6.2230331312182228e-15;1.0508358039446534e-07;4.2840281967478886e-07;1.1643094245505062e-14;2.6894993656425008e-09
151000000;1.6168960332870483e+00;8.4479999542236328e-01;1.6240639686584473e+00;8.4991997480392456e-01;8.4479999542236328e-01;1.6926720142364502e+00;9.2774397134780884e-01;0.0000000000000000e+00;2.8639843018933175e-06;1.7424491268442534e-14;2.5424987091494211e-07;8.8169768136181766e-06;4.5761290199950087e-15;1.2371790760727117e-07
153000000;1.6373759508132935e+00;8.5504001379013062e-01;1.6455680131912231e+00;8.6015999317169189e-01;8.5708802938461304e-01;1.7151999473571777e+00;9.4003200531005859e-01;0.0000000000000000e+00;5.0963556563081043e-05;9.9867889451818206e-14;8.1957704815783095e-07;5.8219305372915397e-05;1.6217862389611503e-14;1.6597163840333878e-06
155000000;1.6588799953460693e+00;8.6732798814773560e-01;1.6640000343322754e+00;8.7040001153945923e-01;8.6937600374221802e-01;1.7356799840927124e+00;9.5334398746490479e-01;0.0000000000000000e+00;2.6437767462173268e-06;3.2248641565067485e-14;2.6743354514689129e-07;3.3536608564842488e-06;3.1616315259870084e-14;1.7385031458095418e-06
157000000;1.6814080476760864e+00;8.7961602210998535e-01;1.6844799518585205e+00;8.8473600149154663e-01;8.7859201431274414e-01;1.7623039484024048e+00;9.6153599023818970e-01;0.0000000000000000e+00;1.5727973957232283e-06;1.0169255806111904e-15;6.5075895973349762e-08;8.0845652626482519e-07;6.9150939481560954e-15;6.5075895973349762e-08
