Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
185000000;0.0000000000000000e+00;6.9786573632317148e-07;2.0943989902128848e-16;2.0098174994084078e-13;1.2244178758082072e-15;4.2340958074499818e-08
187000000;0.0000000000000000e+00;1.1285460049264479e-06;2.0719929804217971e-16;9.9978442584842471e-13;1.3069494131587355e-15;2.4691900443352892e-08
189000000;0.0000000000000000e+00;1.0868498488146078e-06;2.0500853734151466e-16;6.8800865165841659e-13;1.6873779621551276e-15;1.4350153136973425e-08
191000000;0.0000000000000000e+00;4.6862552834703507e-07;1.4044305323708349e-16;9.1364447764094444e-13;7.1782004585190981e-16;3.9340085876490832e-08
193000000;0.0000000000000000e+00;6.0709405730949442e-07;2.9341994345116041e-16;5.6934279221541232e-13;6.1772619643216867e-16;4.3307403508137234e-08
195000000;0.0000000000000000e+00;6.9258676320275512e-07;1.8341668212982570e-16;4.8804122147037560e-13;1.2074931553615863e-15;4.4612595416138317e-08
197000000;0.0000000000000000e+00;7.5569471894677947e-07;2.2694717163110431e-16;5.0321752783658451e-13;9.8343774371735326e-16;2.6768399102528551e-08
199000000;0.0000000000000000e+00;8.3307984710269223e-07;2.6960222864431544e-16;6.1515739549635789e-13;1.7074807803469704e-15;3.7348707565539112e-08
201000000;0.0000000000000000e+00;5.6527143349244975e-07;1.6311790016125526e-16;7.2809899002536637e-13;1.6608367969394749e-15;3.7240441977342606e-08
203000000;0.0000000000000000e+00;1.0252183463429010e-06;1.4682826113897607e-16;8.9262772708500274e-13;1.4242341259622836e-15;3.8655628218778022e-08
205000000;0.0000000000000000e+00;7.3616217221609329e-07;1.1631606344338047e-16;1.0206734563876152e-12;1.3667137463441214e-15;4.7465153396243939e-08
207000000;0.0000000000000000e+00;6.5307398512849269e-07;2.0158455528815357e-16;7.4875703316273797e-13;1.1087150539143021e-15;6.1691924452960765e-08
209000000;0.0000000000000000e+00;5.7591115036776462e-07;2.4243724659951015e-16;9.9858475700641637e-13;9.6974898483483167e-16;4.7744785108789321e-08
211000000;0.0000000000000000e+00;7.6668245646763704e-07;1.6950924827322206e-16;1.3607072377008542e-12;7.4866584621974734e-16;3.1219512456251175e-08
213000000;0.0000000000000000e+00;8.9126559609637951e-07;1.9590229753461238e-16;1.1030278876481940e-12;1.6091974462281914e-15;4.1341591634505485e-08
215000000;0.0000000000000000e+00;6.3640251493410346e-07;1.6635548750339028e-16;1.1590402700877286e-12;1.2060772842611120e-15;3.7603311977846696e-08
217000000;0.0000000000000000e+00;6.5427223267064320e-07;2.0602462786423216e-16;1.4148672635158122e-12;8.1036353899004916e-16;4.7604890653276529e-08
219000000;0.0000000000000000e+00;7.9036329306515782e-07;2.4497093014754671e-16;1.5837915015204784e-12;1.1704166651298049e-15;3.9044489138998658e-08
221000000;0.0000000000000000e+00;8.9254443670194771e-07;2.6972729544643585e-16;1.5736564718184024e-12;1.8746047034092818e-15;4.0832540080002042e-08
223000000;0.0000000000000000e+00;7.4605377160076548e-07;2.0048054356199318e-16;2.0235704160374733e-12;1.0959603065637244e-15;3.7905329866118138e-08
225000000;0.0000000000000000e+00;8.8390285780117046e-07;1.9869723996072277e-16;2.0361830811350630e-12;8.4777488953873397e-16;1.3394138456813852e-08
227000000;0.0000000000000000e+00;7.3520457040907861e-07;2.3633529226805894e-16;1.2494652990151048e-12;2.0219797170010453e-15;4.0419427325835900e-08
229000000;0.0000000000000000e+00;5.4673169586977608e-07;2.8633074347301716e-16;1.0119969700382147e-12;1.1713530437470475e-15;3.5171123270050965e-08
231000000;0.0000000000000000e+00;5.5039167185961808e-07;1.8063232436633024e-16;9.8706533620422449e-13;1.1999147248316890e-15;3.3267598853301429e-08
233000000;0.0000000000000000e+00;6.5900146134397750e-07;1.9187395056021660e-16;1.1857426410948585e-12;1.8036151351919973e-15;3.1425902447783440e-08
235000000;0.0000000000000000e+00;5.4501329264574299e-07;1.6487679850038396e-16;1.1071603847905234e-12;1.1414547571749463e-15;9.3598962985933438e-09
237000000;0.0000000000000000e+00;6.1791029856513861e-07;1.6348631793407263e-16;7.2992868078818477e-13;7.7970397552360672e-16;2.1628819046841180e-08
239000000;0.0000000000000000e+00;7.7914346485163349e-07;2.4941240987726587e-16;8.1802282026217764e-13;8.9788467343659567e-16;3.9373439049396403e-08
241000000;0.0000000000000000e+00;6.3060137687579306e-07;1.4840474153605358e-16;9.3789323174437956e-13;1.2738073635016192e-15;3.4076771790911057e-08
243000000;0.0000000000000000e+00;4.4305483506779901e-07;1.7171361037579179e-16;1.1890063623530356e-12;8.3403753083325099e-16;2.9250709063779501e-08
245000000;0.0000000000000000e+00;6.1271072063210332e-07;2.3113855040710361e-16;1.1690014675914316e-12;8.2723270646326237e-16;3.1635668135738015e-08
247000000;0.0000000000000000e+00;8.8413038702094516e-07;2.1719947874555675e-16;1.3126329830525757e-12;1.0135975678574802e-15;4.0768081975677632e-08
249000000;0.0000000000000000e+00;8.0533833023249685e-07;1.3166744656908131e-16;1.5862815144640722e-12;1.0054604982233319e-15;2.8309105346659555e-08
251000000;0.0000000000000000e+00;6.2141307466708565e-07;1.3061969460466122e-16;1.8440057243037945e-12;8.9058882446719265e-16;3.9684769680148359e-09
253000000;0.0000000000000000e+00;5.2466184121445857e-07;2.5917427520889244e-16;1.8774937891473953e-12;1.4725811053982227e-15;5.0498085039549547e-08
255000000;0.0000000000000000e+00;6.0894919987134921e-07;1.0519466655930710e-16;1.9187390359908003e-12;1.2389594128933677e-15;4.8745463833242440e-08
257000000;0.0000000000000000e+00;3.7433592413270141e-07;1.7396062963377498e-16;1.9721684606393146e-12;1.1017506526748661e-15;2.4953095669832903e-08
259000000;0.0000000000000000e+00;5.9715464435532829e-07;2.3015687720622751e-16;2.1237035343961893e-12;1.2658628195695986e-15;3.7202722889330745e-08
261000000;0.0000000000000000e+00;9.3046425505151968e-07;1.4845473423473098e-16;2.1351330877331019e-12;5.0246217830695194e-16;2.5686395575580334e-08
263000000;0.0000000000000000e+00;6.1891717296724741e-07;1.5865914437414518e-16;2.2542291241868270e-12;8.7262529414003295e-16;3.1414360112496988e-08
265000000;0.0000000000000000e+00;4.7559136110230946e-07;2.0245062102530944e-16;2.6537789803415263e-12;1.1247256743751887e-15;1.9911343880799359e-08
267000000;0.0000000000000000e+00;4.9214632877134191e-07;1.5628275645481762e-16;2.9996577394555544e-12;1.3395664846618091e-15;3.0054505600437421e-08
269000000;0.0000000000000000e+00;5.1189822655517424e-07;3.3240120860847043e-16;2.7241830290787330e-12;1.2188044335920919e-15;3.4139378249621159e-08
271000000;0.0000000000000000e+00;5.1559928282262879e-07;4.3992934105788693e-16;2.8003042318969824e-12;1.2537986226810369e-15;6.1676939354459288e-08
273000000;0.0000000000000000e+00;6.3556371722495468e-07;2.8385844370927878e-16;2.8042157354475382e-12;1.2664453649141131e-15;6.0080084622621315e-08
275000000;0.0000000000000000e+00;7.7223567077449622e-07;3.0347333513650229e-16;2.7238899486609077e-12;1.6907800097310138e-15;2.5259999363291722e-08
277000000;0.0000000000000000e+00;6.3658460858460884e-07;4.7344263808513578e-16;2.8947574079057260e-12;1.2266468337885949e-15;5.7407095420293968e-09
279000000;0.0000000000000000e+00;6.1788118560954109e-07;4.2731665424463854e-16;2.4145100215657606e-12;1.3246816286350481e-15;3.6103065534879224e-08
281000000;0.0000000000000000e+00;5.0177776577558035e-07;2.9699074241877418e-16;2.3366807335854252e-12;1.5273809607556311e-15;6.3245051020062142e-08
283000000;0.0000000000000000e+00;3.9206045955410535e-07;2.1063922580529751e-16;2.6305469044130616e-12;1.5376663458197977e-15;3.0839240480486844e-08
285000000;0.0000000000000000e+00;6.9604819905355876e-07;4.6015258838114848e-16;2.3638665919820452e-12;9.8305325630195347e-16;4.3395360393678806e-08
287000000;0.0000000000000000e+00;6.0132446784324564e-07;3.5309788065008267e-16;1.9631826753042660e-12;1.1216050324766314e-15;3.1915353265341126e-08
289000000;0.0000000000000000e+00;8.4761277887109718e-07;3.5065391017590970e-16;1.6266834887513062e-12;1.2994821375755604e-15;3.6438172042801581e-08
291000000;0.0000000000000000e+00;6.9315194185561618e-07;2.2533173231148989e-16;1.4741611608001904e-12;1.1471433615449349e-15;2.3702862287683464e-08
293000000;0.0000000000000000e+00;7.5971206814536351e-07;2.2379268930845879e-16;1.0886700543265646e-12;1.3631009251245840e-15;5.7401482608816591e-08
295000000;0.0000000000000000e+00;8.4478550213820642e-07;3.2330848012751512e-16;9.1383141943505233e-13;8.0827120243994638e-16;4.2317745021841754e-08
297000000;0.0000000000000000e+00;5.1205589900939798e-07;2.2077833717660686e-16;8.2219859722038554e-13;1.6257313884960206e-15;5.8108083126037712e-08
299000000;0.0000000000000000e+00;5.5645327133226126e-07;3.5885789106896901e-16;1.0110422333920205e-12;1.0367005736339199e-15;3.5938202174835328e-08
301000000;0.0000000000000000e+00;5.7166694206266816e-07;2.5745389951642369e-16;1.1389166393811956e-12;1.5645275432274462e-15;5.1689766353255931e-08
303000000;0.0000000000000000e+00;5.2385393852517394e-07;3.1477389202574587e-16;1.2810903938706668e-12;1.5738694628941683e-15;3.5307681409102575e-08
305000000;0.0000000000000000e+00;8.1994369631988335e-07;1.7590022190630732e-16;1.1497620266222984e-12;1.2117570843731549e-15;3.4628100768698986e-08
307000000;0.0000000000000000e+00;6.6421145340925177e-07;3.1067237757680852e-16;1.1078771146964617e-12;1.3397746274585856e-15;1.8928079391100468e-08
309000000;0.0000000000000000e+00;7.3447627450471308e-07;3.2795214044702208e-16;1.2092174173238113e-12;1.9677128475543995e-15;4.2400911530922877e-08
311000000;0.0000000000000000e+00;5.7535323404622566e-07;2.8750976573061186e-16;1.1759341089163928e-12;1.2075410136155480e-15;5.2805193851254322e-08
313000000;0.0000000000000000e+00;5.6093824105553181e-07;1.5235903855351555e-16;1.0763975645266159e-12;1.6759494255070225e-15;4.9633884561668489e-08
315000000;0.0000000000000000e+00;4.5686035888506166e-07;2.8385908689446397e-16;1.3906067447141798e-12;1.8734699790464542e-15;3.3108867536726043e-08
317000000;0.0000000000000000e+00;5.9596002767335270e-07;1.3163124001263258e-16;1.2044258449101121e-12;1.9932730622669354e-15;4.8135750998259544e-08
319000000;0.0000000000000000e+00;6.9738338772892867e-07;2.9898552734822757e-16;1.1242977019797652e-12;1.7939131647021804e-15;5.2548926758022608e-08
321000000;0.0000000000000000e+00;6.0137873310818539e-07;1.4856135717432035e-16;1.0596695894501724e-12;1.3927627205020840e-15;3.9193187823701930e-08
323000000;0.0000000000000000e+00;7.9224203971402372e-07;2.7682923795065853e-16;1.0989567080974670e-12;9.2276412629057376e-16;1.3775834063258729e-08
325000000;0.0000000000000000e+00;8.2526000237205554e-07;2.2010129624812525e-16;1.1452787502216915e-12;1.3756330955252726e-15;3.8133117261702485e-08
327000000;0.0000000000000000e+00;5.9808535317601827e-07;2.0052466250685594e-16;1.3270357564645295e-12;1.4948202109019398e-15;2.1361051444341406e-08
329000000;0.0000000000000000e+00;5.2819795947381455e-07;1.2683070895495770e-16;1.6001868125589377e-12;1.3589004503632193e-15;3.9041515871964986e-08
331000000;0.0000000000000000e+00;6.0447151462412892e-07;1.9810135723249717e-16;1.5368343156794564e-12;1.2426357901545747e-15;3.1323232925190685e-08
333000000;0.0000000000000000e+00;7.9915721350368181e-07;2.6851473022610700e-16;1.4701360489703984e-12;1.6289893618299632e-15;1.1978434404852401e-08
335000000;0.0000000000000000e+00;6.9693388430765734e-07;2.4911786753331762e-16;1.3958963823963337e-12;1.6014720049943669e-15;4.9203514135731523e-08
337000000;0.0000000000000000e+00;6.8386293211604767e-07;2.2995068616331636e-16;1.3399226472168029e-12;2.0518676576414356e-15;1.7396056114108944e-08
339000000;0.0000000000000000e+00;5.4557616940128119e-07;2.6376277491637716e-16;1.2509740932522689e-12;1.7935868769993315e-15;4.3918900405250631e-08
341000000;0.0000000000000000e+00;9.0331707120299947e-07;2.0977240470542432e-16;1.4319588762466166e-12;1.5383309691842964e-15;4.9550154757362519e-08
343000000;0.0000000000000000e+00;5.9579433135325335e-07;1.3903242695003228e-16;1.6887399955024220e-12;1.7205262861848177e-15;4.6171156050800510e-08
345000000;0.0000000000000000e+00;6.0280750462123311e-07;1.7278335167063376e-16;1.8851182025359594e-12;1.1576484584179348e-15;2.0951420213600161e-08
347000000;0.0000000000000000e+00;7.8426834395732224e-07;1.8896599716952819e-16;1.7048855823460142e-12;1.1166172545905738e-15;4.8841113995376190e-08
349000000;0.0000000000000000e+00;6.9407435128046180e-07;3.0744335031066192e-16;1.6655572695880118e-12;1.2297734003661585e-15;2.9011546405679332e-08
351000000;0.0000000000000000e+00;5.7613408212477732e-07;3.3965727357128887e-16;1.9456417771230754e-12;1.2737147759681661e-15;7.7715217706340988e-09
353000000;0.0000000000000000e+00;5.7305316498271492e-07;2.5330129436347820e-16;1.8601940438073037e-12;1.0469786834041763e-15;2.9542156678046398e-08
355000000;0.0000000000000000e+00;1.1100900902069255e-06;2.8545711009909664e-16;1.8211156123965028e-12;1.3601191712506802e-15;4.2309811546022083e-08
357000000;0.0000000000000000e+00;8.8007593704246505e-07;8.3487557017647102e-17;1.7810066572039406e-12;1.5862635826379566e-15;9.3920836066654305e-09
