Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
77000000;0.0000000000000000e+00;7.7383791391154763e-07;2.1287603974476952e-16;2.9643956107480719e-12;7.7409468673208075e-16;5.8814349021637174e-08
79000000;0.0000000000000000e+00;4.3784689412396717e-07;1.5090259942855029e-16;1.7959107033985505e-12;1.2260836236245074e-15;1.8575581900635984e-08
81000000;0.0000000000000000e+00;5.9425458873810333e-07;2.9435703286521061e-16;2.1108710768837989e-12;9.9345498410588325e-16;4.3865507632979836e-08
83000000;0.0000000000000000e+00;9.0836635329475665e-07;1.7953848469409607e-16;3.2991633069113442e-12;1.0413232179365567e-15;4.1907516742587735e-08
85000000;0.0000000000000000e+00;4.4601881875408778e-07;2.1037512575933307e-16;3.0848882433222117e-12;1.1921257102795483e-15;4.1703822796719789e-08
87000000;0.0000000000000000e+00;5.9949930965351479e-07;2.3979764011089082e-16;2.1780648311976504e-12;8.2216333431952506e-16;4.6681699926872295e-08
89000000;0.0000000000000000e+00;7.6531440868130117e-07;1.3394724945810432e-16;2.0641103601208981e-12;8.2042689674386072e-16;3.8537790959076364e-08
91000000;0.0000000000000000e+00;7.4098188187858906e-07;1.9650827782737336e-16;1.3479649064827179e-12;1.0480441471267410e-15;5.7515219957405089e-08
93000000;0.0000000000000000e+00;6.1044573084909493e-07;3.2046607383318314e-16;9.2002605325526208e-13;9.1332831082696101e-16;3.7695966876481137e-08
95000000;0.0000000000000000e+00;5.9810491869567079e-07;3.9215161359919985e-16;2.0632194378307210e-12;1.2235130355266079e-15;4.2800550127133256e-08
97000000;0.0000000000000000e+00;5.6013873103056141e-07;2.1507903626246475e-16;1.7990593254884160e-12;9.3713008735031373e-16;3.3254273447128548e-08
99000000;0.0000000000000000e+00;5.5686947100271212e-07;2.2578738815496206e-16;1.4077693074454609e-12;1.0687269633043578e-15;2.8829517018091620e-08
101000000;0.0000000000000000e+00;7.4760466084814384e-07;2.9508808331157229e-16;1.5151887816472757e-12;9.4428186485700564e-16;3.7047659324867148e-08
103000000;0.0000000000000000e+00;5.1236353138582225e-07;3.3276460053138180e-16;1.3116133721546550e-12;7.5233735471285088e-16;3.3365354341482770e-08
105000000;0.0000000000000000e+00;6.3211967053246952e-07;2.4126798054756649e-16;1.1604138329689909e-12;9.6507192032524594e-16;4.0353193958667479e-08
107000000;0.0000000000000000e+00;6.4331740993279926e-07;9.7487392754728285e-17;1.5499938388359518e-12;1.0723613203064666e-15;4.4293423811161417e-08
109000000;0.0000000000000000e+00;7.4021733656881822e-07;2.7342850768102140e-16;1.3794194734480859e-12;1.3671425285433150e-15;4.7547029772325880e-08
111000000;0.0000000000000000e+00;4.9179166066176326e-07;1.2082683898381202e-16;1.9959654024219495e-12;8.8606348437396709e-16;4.8835792100754729e-08
113000000;0.0000000000000000e+00;6.9617662939208396e-07;1.8462398323265570e-16;2.4690292757171285e-12;8.5718277823320504e-16;3.1266763557352297e-08
115000000;0.0000000000000000e+00;6.7332308088997302e-07;1.2958003156835919e-16;2.4826238247589144e-12;8.4227020230445316e-16;3.7454572883544603e-08
117000000;0.0000000000000000e+00;7.7247880086378777e-07;2.0378329808794375e-16;2.6529656084586581e-12;9.5523420923671808e-16;2.7643737809790455e-08
119000000;0.0000000000000000e+00;6.7767466355024645e-07;1.6279479952449144e-16;2.7939720065045715e-12;1.7030840606048456e-15;3.9134542685746723e-08
121000000;0.0000000000000000e+00;7.9509445278083818e-07;1.6010575568784547e-16;2.4951989247040437e-12;8.7442373973553875e-16;3.7049504300239608e-08
123000000;0.0000000000000000e+00;6.4841926837660019e-07;1.8173096916173929e-16;2.6635944570559622e-12;7.7538546177286144e-16;3.4156388199164236e-08
125000000;0.0000000000000000e+00;3.6204874848091000e-07;2.2651097486923539e-16;3.2627594585644275e-12;7.3914107555338802e-16;3.3436823295841871e-08
127000000;0.0000000000000000e+00;6.3979350892774974e-07;2.4641355821285607e-16;2.3596679711903755e-12;8.0964455012462429e-16;2.6920769062274785e-08
129000000;0.0000000000000000e+00;4.7767463190026069e-07;2.3103985889331993e-16;2.4132690999700662e-12;8.6639947607886583e-16;3.4225544705416190e-08
131000000;0.0000000000000000e+00;4.5752378631268852e-07;1.8201244950606189e-16;2.6602029301527617e-12;8.3043178990996872e-16;3.0746312962112203e-08
133000000;0.0000000000000000e+00;5.4791021616972971e-07;1.3445517973516034e-16;1.8978012476729799e-12;1.4902115745230696e-15;4.0556068426132764e-08
135000000;0.0000000000000000e+00;4.6547760112518161e-07;1.9869363768967240e-16;1.3023264124290476e-12;7.2854333831875932e-16;1.5155827683981062e-08
137000000;0.0000000000000000e+00;5.5301168775669464e-07;3.0456336906859424e-16;1.4783941043987172e-12;1.1312353703774239e-15;2.9743156233123432e-08
139000000;0.0000000000000000e+00;5.8490069672791871e-07;3.8594810765306868e-16;1.0753157525530595e-12;1.4365846232280345e-15;1.3821571572349510e-08
141000000;0.0000000000000000e+00;5.9690299754742122e-07;2.5364850388136813e-16;9.9132176342661987e-13;1.0568687686802106e-15;3.4140127807256357e-08
143000000;0.0000000000000000e+00;4.9922630136391937e-07;2.5010068880999108e-16;8.7995843616168470e-13;1.0420862131967419e-15;3.7914549609535051e-08
145000000;0.0000000000000000e+00;8.0716053157447834e-07;2.8776388320722382e-16;1.2888944315252529e-12;7.8107339639413048e-16;5.2828321275262515e-08
147000000;0.0000000000000000e+00;6.4926126015664789e-07;2.6356982324013306e-16;1.5429985701709947e-12;1.7233411504272071e-15;2.4419311601469743e-08
149000000;0.0000000000000000e+00;7.9251325877167725e-07;3.2003998402865804e-16;1.1406625112220572e-12;1.4801849315009899e-15;2.4497143099374187e-08
151000000;0.0000000000000000e+00;4.7201015865444216e-07;2.9606470623291314e-16;9.9698802747910800e-13;1.2434717647230262e-15;4.9555133382120281e-08
153000000;0.0000000000000000e+00;5.5013039459322351e-07;2.5323877581205970e-16;1.0480578912693365e-12;1.7921513289327685e-15;4.7654321213008799e-08
155000000;0.0000000000000000e+00;3.8077622563900982e-07;2.3074308541750973e-16;9.0103252225461470e-13;1.2114012019161466e-15;3.3424188246069711e-08
157000000;0.0000000000000000e+00;4.2958272288147499e-07;2.4678880559571668e-16;1.1785494332460825e-12;1.1580090105095275e-15;3.8363066379493040e-08
159000000;0.0000000000000000e+00;5.6588526864720695e-07;3.1866081808147848e-16;1.6478325802005034e-12;1.4058565501783981e-15;4.4976747578787256e-08
161000000;0.0000000000000000e+00;7.0340246558424347e-07;2.9618681759970642e-16;1.1962800446993514e-12;1.7215858757223108e-15;4.1188388750146118e-08
163000000;0.0000000000000000e+00;6.6692884224467376e-07;2.7427007348007517e-16;1.1484419377880582e-12;1.2067883232909016e-15;4.5863815051688210e-08
165000000;0.0000000000000000e+00;6.6473146808556947e-07;1.4450534903812351e-16;8.2648028167576041e-13;9.9347428017650977e-16;5.4954450883839415e-08
167000000;0.0000000000000000e+00;6.8949512479775534e-07;2.1416326773443760e-16;9.3791018314465426e-13;8.7450000968964014e-16;5.1688095639995966e-08
169000000;0.0000000000000000e+00;5.4005871309296586e-07;2.2926861525015867e-16;7.1794585238572946e-13;1.5519721650133817e-15;5.7371822148353131e-08
171000000;0.0000000000000000e+00;5.0858895918120879e-07;2.9630349368438493e-16;1.0618122838628890e-13;1.3072212935315906e-15;1.3336753222720136e-08
173000000;0.0000000000000000e+00;7.2217899850058450e-07;3.1010662206501474e-16;2.8478124783999548e-13;1.3265672165258360e-15;3.8522498404593909e-08
175000000;0.0000000000000000e+00;8.4398302697696625e-07;2.5546688868982466e-16;1.0658078578275482e-13;1.0388986735273336e-15;2.1031135160011599e-08
177000000;0.0000000000000000e+00;5.9528145937456138e-07;1.8522317657407540e-16;2.8793784709310775e-13;7.4089270615935298e-16;3.5821261543435958e-08
179000000;0.0000000000000000e+00;7.3048510208380321e-07;2.1645501714363429e-16;7.0306254549904825e-13;1.2154781723371145e-15;5.2700147236656796e-08
181000000;0.0000000000000000e+00;3.3246179315561075e-07;1.8113098692789164e-16;5.6926175962271843e-13;1.0703194703281449e-15;4.9631727999752286e-08
183000000;0.0000000000000000e+00;5.5251995816379604e-07;3.2573636690428795e-16;1.4703739562143430e-13;1.7101159220583493e-15;4.6322951597988960e-08
185000000;0.0000000000000000e+00;5.1911314629272577e-07;2.7388294752855951e-16;2.0043398405466443e-13;7.5720579656840379e-16;4.7322916547492563e-08
187000000;0.0000000000000000e+00;6.9939655848065852e-07;3.1876814969775252e-16;9.9970473384688120e-13;1.0997501164436531e-15;2.7391465488624395e-08
189000000;0.0000000000000000e+00;8.5420081740895069e-07;3.1539774974984231e-16;6.8766171415345316e-13;9.1465347706812483e-16;2.1340993956312734e-08
191000000;0.0000000000000000e+00;5.1174816745999981e-07;2.8088610557768331e-16;9.1376931590672564e-13;9.3628701915200965e-16;3.8317756626837099e-08
193000000;0.0000000000000000e+00;6.2547678281191754e-07;2.6253363323622533e-16;5.7047014251471771e-13;8.6481667470427086e-16;4.5500703453741481e-08
195000000;0.0000000000000000e+00;5.2144462179463165e-07;1.9870140554452785e-16;4.8914172155766482e-13;8.5594451571352305e-16;5.2818517828192869e-08
197000000;0.0000000000000000e+00;8.6905496221796949e-07;3.1772603980269007e-16;5.0335369614332107e-13;7.7162038191162339e-16;2.6768399247791002e-08
199000000;0.0000000000000000e+00;5.6903285211158699e-07;1.9471272051679522e-16;6.1445343411555189e-13;5.2422655488966397e-16;4.9736450738005084e-08
201000000;0.0000000000000000e+00;5.6069178313356252e-07;2.5209130079083265e-16;7.2878111943275438e-13;1.3049432008476962e-15;4.4862965975279964e-08
203000000;0.0000000000000000e+00;5.6663251810521220e-07;2.0555956406561419e-16;8.9170270904110880e-13;1.2333573861744767e-15;3.2777998798582607e-08
205000000;0.0000000000000000e+00;4.6154762643504313e-07;3.6348769904311979e-16;1.0185506882366863e-12;1.2358581701000546e-15;4.1005097300074296e-08
207000000;0.0000000000000000e+00;6.3091545270217285e-07;2.3038234896014937e-16;7.4725954789058456e-13;1.4830863716076556e-15;5.2357337631040679e-08
209000000;0.0000000000000000e+00;7.0310654713354906e-07;1.9965420281508811e-16;9.9638856077684822e-13;1.5544505787726207e-15;3.8345804783458157e-08
211000000;0.0000000000000000e+00;3.5882069510531485e-07;2.5426387237049478e-16;1.3593229121727097e-12;9.1817509433947824e-16;2.0196610364789820e-08
213000000;0.0000000000000000e+00;3.9039866831321308e-07;1.1194417019352527e-16;1.1015586204150152e-12;7.6961616921638943e-16;4.5739222715513786e-08
215000000;0.0000000000000000e+00;7.1993284065346548e-07;1.2476661565136311e-16;1.1578757816778813e-12;1.4694734735093506e-15;4.2227192779325441e-08
217000000;0.0000000000000000e+00;5.4190788429105043e-07;1.6481970218755181e-16;1.4148260585916288e-12;9.7518323892680918e-16;5.6649177727327234e-08
219000000;0.0000000000000000e+00;6.0447381844311914e-07;1.4970445690201778e-16;1.5844175383406669e-12;1.1159786806119516e-15;2.8256331236167709e-08
221000000;0.0000000000000000e+00;4.7909206555322857e-07;1.6183637680719671e-16;1.5719167307660943e-12;9.7101826038321371e-16;4.6218062848014173e-08
223000000;0.0000000000000000e+00;6.5214768321594442e-07;2.1384591356435550e-16;2.0218863794738757e-12;1.0692295686319686e-15;3.5185612299736495e-08
225000000;0.0000000000000000e+00;4.0368586543950652e-07;1.1921834376373475e-16;2.0350836230733428e-12;1.2716623347799364e-15;1.3394138695250548e-08
227000000;0.0000000000000000e+00;6.2659539121734386e-07;2.2320555424088422e-16;1.2490845365930025e-12;1.3786225364362402e-15;4.1576719320527831e-08
229000000;0.0000000000000000e+00;4.8943150204153898e-07;2.9934577870868474e-16;1.0124394811916452e-12;9.1105237032725426e-16;4.1484956739047658e-08
231000000;0.0000000000000000e+00;6.9942889107928664e-07;2.0643694185773242e-16;9.8707823850862585e-13;1.2128170345667801e-15;1.4361378347525712e-08
233000000;0.0000000000000000e+00;6.1946480515270721e-07;3.3258151475420829e-16;1.1857170579036627e-12;1.3175344628950473e-15;4.0315736976337182e-08
235000000;0.0000000000000000e+00;3.6976072898547904e-07;1.5219396779756991e-16;1.1070969706382717e-12;1.1160890996644550e-15;2.2761956401686709e-08
237000000;0.0000000000000000e+00;3.4507881033301994e-07;2.5151741136768697e-16;7.3019277405414071e-13;1.1947077065404703e-15;1.1863324801049283e-08
239000000;0.0000000000000000e+00;7.0002893941809749e-07;9.9764964338921704e-17;8.1731199489929175e-13;1.0724733612763675e-15;3.8755553248114240e-08
241000000;0.0000000000000000e+00;6.7366040224745055e-07;2.1024005045029480e-16;9.3869709075941530e-13;5.8125190347492842e-16;4.0496280851988259e-08
243000000;0.0000000000000000e+00;5.7152431501462483e-07;2.0850938346263606e-16;1.1906621721556889e-12;9.4442485401095478e-16;3.1777467773120112e-08
245000000;0.0000000000000000e+00;7.3663141997505945e-07;2.0680817682105829e-16;1.1704126292705739e-12;4.7444228835895342e-16;2.9880525163942557e-08
247000000;0.0000000000000000e+00;5.1357061253575518e-07;2.4133275403439581e-16;1.3123916502986467e-12;9.0499782875434397e-16;4.4038308329141557e-08
249000000;0.0000000000000000e+00;7.9151845275635996e-07;2.2742558944091262e-16;1.5852999935039941e-12;9.5758142767342773e-16;3.2615679446076626e-08
251000000;0.0000000000000000e+00;3.4530715369627893e-07;1.1874517699970591e-16;1.8432932532484572e-12;1.1874517679140385e-15;3.9684764692850915e-09
253000000;0.0000000000000000e+00;5.0974142003992455e-07;2.1205167907942448e-16;1.8769283180056338e-12;7.6574217578223871e-16;4.3898150119990477e-08
255000000;0.0000000000000000e+00;5.5883579878490922e-07;1.8701274141839368e-16;1.9178857903536879e-12;8.8831051714696358e-16;3.7751388946435258e-08
257000000;0.0000000000000000e+00;6.0159231208852802e-07;1.5076587869776820e-16;1.9714610207433669e-12;9.3938739882907398e-16;3.3159371153152029e-08
259000000;0.0000000000000000e+00;5.2017422720201642e-07;2.0714118982710309e-16;2.1248082874033987e-12;8.0554906805069868e-16;3.2530164617635534e-08
261000000;0.0000000000000000e+00;6.0605335529237597e-07;1.8271351908271909e-16;2.1343908140612786e-12;9.4782638147524022e-16;4.0218342009757958e-08
263000000;0.0000000000000000e+00;5.3025881253667162e-07;1.6999194045803261e-16;2.2546031064566817e-12;9.9728605088187668e-16;3.0754728180445274e-08
265000000;0.0000000000000000e+00;3.5927156372883328e-07;1.5746159450777050e-16;2.6531153921889731e-12;1.1247256740372452e-15;1.9911343848226727e-08
267000000;0.0000000000000000e+00;4.7324174964789403e-07;1.0046748619640031e-16;2.9991665650768260e-12;8.7071821559254479e-16;3.0720307427720929e-08
269000000;0.0000000000000000e+00;3.9719257304905812e-07;1.5512056399224488e-16;2.7241387089265283e-12;1.3074447587406596e-15;2.0855978125252378e-08
271000000;0.0000000000000000e+00;6.0691533636422280e-07;2.1996467036252411e-16;2.8005681895014610e-12;6.8189048118647267e-16;5.4321456843630886e-08
273000000;0.0000000000000000e+00;4.7140778376295361e-07;1.3101158959874853e-16;2.8046087702172593e-12;1.0044221884681974e-15;5.4700873158607327e-08
275000000;0.0000000000000000e+00;3.4823324427347841e-07;4.5521000281161125e-16;2.7253856386695589e-12;1.1705400071496315e-15;3.7489209212659986e-08
277000000;0.0000000000000000e+00;5.6597748395421440e-07;3.6584203839226092e-16;2.8949295688646279e-12;1.0760059956868165e-15;5.7407092192275915e-09
279000000;0.0000000000000000e+00;6.7506775994842241e-07;1.7092666171663635e-16;2.4148305090595709e-12;8.3326747537737231e-16;3.6103065043465052e-08
281000000;0.0000000000000000e+00;6.3957107221119250e-07;4.0305886455862241e-16;2.3366383063431964e-12;9.1218585055542582e-16;6.4396314049037573e-08
283000000;0.0000000000000000e+00;8.9687116379059148e-07;4.0021452865283548e-16;2.6311577581674353e-12;1.0321322053997200e-15;2.3318013115336203e-08
285000000;0.0000000000000000e+00;5.1292362436018078e-07;3.5557245393123412e-16;2.3647241490812201e-12;8.7847312102649094e-16;2.5861207860948877e-08
287000000;0.0000000000000000e+00;6.1432853504900578e-07;2.0770463591844551e-16;1.9637019368851864e-12;1.4331619875110185e-15;3.1915352766849994e-08
289000000;0.0000000000000000e+00;4.2683968612587762e-07;3.0940050872271682e-16;1.6266009819486802e-12;1.2169753342589492e-15;3.6438172537842443e-08
291000000;0.0000000000000000e+00;8.9041221029770414e-07;3.6872465256347846e-16;1.4741406760942594e-12;1.2085974731627463e-15;4.5094238099388586e-08
293000000;0.0000000000000000e+00;5.8648965073047333e-07;4.6793016860521835e-16;1.0902569479424798e-12;9.7654991683035144e-16;5.9602767894986920e-08
295000000;0.0000000000000000e+00;7.7629068661149137e-07;3.8392882007540231e-16;9.1453865673788539e-13;8.8909832003249643e-16;4.3260602986668451e-08
297000000;0.0000000000000000e+00;7.1567937265844743e-07;3.4120288443168279e-16;8.2107463477359090e-13;9.2325486312292665e-16;5.1095823788259180e-08
299000000;0.0000000000000000e+00;2.2128576705196001e-07;2.7911169278722377e-16;1.0139130965211448e-12;9.1708127595960104e-16;4.1596172526394209e-08
301000000;0.0000000000000000e+00;6.0808227637797429e-07;3.3667048401896126e-16;1.1396890010751502e-12;6.7334096884703624e-16;5.2459305030219609e-08
303000000;0.0000000000000000e+00;6.0555702413968784e-07;2.3608041853664025e-16;1.2814445145166377e-12;1.1410553574576083e-15;4.5869740342719559e-08
305000000;0.0000000000000000e+00;6.5693267890325441e-07;1.9544469075655451e-16;1.1503483606968754e-12;1.2703904891164115e-15;4.3633101590827808e-08
307000000;0.0000000000000000e+00;5.8508083010065498e-07;2.1358725935749760e-16;1.1086149615920300e-12;5.6309368427853372e-16;1.9515435458491691e-08
309000000;0.0000000000000000e+00;5.2886170435413010e-07;2.3149562867886842e-16;1.2095646607664960e-12;1.0224390275210562e-15;4.5329499472826939e-08
311000000;0.0000000000000000e+00;6.8849636984211879e-07;2.1084049459756872e-16;1.1769691440742640e-12;1.3800468748026297e-15;5.2264031411360278e-08
313000000;0.0000000000000000e+00;6.9459497586928373e-07;2.4758343793683557e-16;1.0770831802097229e-12;1.1046030303655574e-15;4.8538596018015285e-08
315000000;0.0000000000000000e+00;7.2886011258724271e-07;2.0816333043516876e-16;1.3908149080427553e-12;1.0975884680932152e-15;3.2453395466367225e-08
317000000;0.0000000000000000e+00;5.2552528745857689e-07;3.0087140550714166e-16;1.2049899787991851e-12;1.1658766963420704e-15;4.5665308268047657e-08
319000000;0.0000000000000000e+00;4.5548663288840439e-07;2.0555254997094016e-16;1.1249891060174446e-12;8.4089679611426682e-16;4.5926823569615699e-08
321000000;0.0000000000000000e+00;7.9376979592270999e-07;2.5998237466236339e-16;1.0602452647123098e-12;9.0993831061401330e-16;3.9193186709491762e-08
323000000;0.0000000000000000e+00;7.3428677065617480e-07;3.1373980296191369e-16;1.0996026429845498e-12;7.5666658234413109e-16;1.3775833878705898e-08
325000000;0.0000000000000000e+00;5.4060276255412400e-07;3.6683549374496700e-16;1.1455355350641561e-12;9.9045583086956738e-16;3.8133117426778433e-08
327000000;0.0000000000000000e+00;6.2503839407709894e-07;2.3698369169375791e-16;1.3288040193916995e-12;1.3307545766818005e-15;2.9957442134933940e-08
329000000;0.0000000000000000e+00;3.7966919307305214e-07;1.8118672613606397e-16;1.6026690707242432e-12;1.6487992122440665e-15;4.3076339848969430e-08
331000000;0.0000000000000000e+00;3.9743725662941731e-07;1.9810135828628871e-16;1.5384551449793959e-12;1.4947647887786747e-15;8.9047022629438492e-09
333000000;0.0000000000000000e+00;6.1571785128611137e-07;2.5061374823615253e-16;1.4681311389805600e-12;1.3425736507016687e-15;2.6581623802920941e-09
335000000;0.0000000000000000e+00;7.5488701402614290e-07;3.5588266788613024e-16;1.3938856453221165e-12;1.0320597371022771e-15;5.6892985226505124e-08
337000000;0.0000000000000000e+00;7.9484394548772195e-07;2.4763920048764212e-16;1.3391797296149602e-12;1.1320649164923556e-15;1.7396055990289337e-08
339000000;0.0000000000000000e+00;3.4868292154881682e-07;3.6926788734689410e-16;1.2513433611356954e-12;1.0022985491377076e-15;4.6413317797025835e-08
341000000;0.0000000000000000e+00;9.4903034473253813e-07;3.8458274218484605e-16;1.4319938383160888e-12;1.3460395955948539e-15;5.1940961900686912e-08
343000000;0.0000000000000000e+00;7.7488600831797389e-07;4.1709728104147843e-16;1.6894872947992374e-12;1.4424614291358233e-15;4.3172101635668151e-08
345000000;0.0000000000000000e+00;5.1004515001885800e-07;2.5917502775333184e-16;1.8854292125652042e-12;1.1922051276928589e-15;2.0951420040816779e-08
347000000;0.0000000000000000e+00;7.9737738852056147e-07;3.7793199365395569e-16;1.7029787436513502e-12;1.1166172548015554e-15;4.8389601945592914e-08
349000000;0.0000000000000000e+00;6.2487768076691080e-07;2.7328297891630897e-16;1.6652327460533738e-12;7.8568856170066817e-16;3.2856674597658437e-08
351000000;0.0000000000000000e+00;6.9214740896093223e-07;2.2077722798054504e-16;1.9466098003537762e-12;1.2057833219970760e-15;2.3922428556768575e-08
353000000;0.0000000000000000e+00;8.4290007064483374e-07;3.0396155250349932e-16;1.8609201741805922e-12;1.1145256949830550e-15;3.9588485850650257e-08
355000000;0.0000000000000000e+00;6.0057244714777476e-07;1.8470754160491591e-16;1.8213339031291933e-12;1.1418284386080991e-15;3.9505932372920272e-08
357000000;0.0000000000000000e+00;4.3704502602594533e-07;1.5027760235816354e-16;1.7817246501973786e-12;1.0018506856563463e-15;9.3920842077758330e-09
359000000;0.0000000000000000e+00;5.8069875171684719e-07;1.9925386877320117e-16;1.7021593844384548e-12;1.6770533985126756e-15;3.8148798134596879e-08
