Num rows;TRSV fp64;TRSV fp32;TRSV Acc<fp64, fp64>;TRSV Acc<fp64, fp32>;TRSV Acc<fp32, fp32>;CUBLAS TRSV fp64;CUBLAS TRSV fp32
1150;+1.3926400244235992e-01;+1.2083200365304947e-01;+1.3823999464511871e-01;+1.3414399325847626e-01;+1.1980800330638885e-01;+1.1366400122642517e-01;+1.1571200191974640e-01
1200;+1.4233599603176117e-01;+1.2390399724245071e-01;+1.4131200313568115e-01;+1.3926400244235992e-01;+1.2287999689579010e-01;+1.2083200365304947e-01;+1.2185599654912949e-01
1250;+1.4643199741840363e-01;+1.2697599828243256e-01;+1.4643199741840363e-01;+1.4336000382900238e-01;+1.2800000607967377e-01;+1.2697599828243256e-01;+1.2800000607967377e-01
1300;+1.4847999811172485e-01;+1.3004800677299500e-01;+1.4847999811172485e-01;+1.4438399672508240e-01;+1.3004800677299500e-01;+1.3004800677299500e-01;+1.3004800677299500e-01
1350;+1.5257599949836731e-01;+1.3414399325847626e-01;+1.5257599949836731e-01;+1.4950400590896606e-01;+1.3312000036239624e-01;+1.3619199395179749e-01;+1.3721600174903870e-01
1400;+1.5462400019168854e-01;+1.3414399325847626e-01;+1.5360000729560852e-01;+1.5155200660228729e-01;+1.3516800105571747e-01;+1.4131200313568115e-01;+1.4028799533843994e-01
1450;+1.5872000157833099e-01;+1.4028799533843994e-01;+1.5872000157833099e-01;+1.5462400019168854e-01;+1.3926400244235992e-01;+1.4643199741840363e-01;+1.4540800452232361e-01
1500;+1.6076800227165222e-01;+1.3926400244235992e-01;+1.6076800227165222e-01;+1.5769599378108978e-01;+1.4028799533843994e-01;+1.4950400590896606e-01;+1.4745600521564484e-01
1550;+1.6486400365829468e-01;+1.4336000382900238e-01;+1.6588799655437469e-01;+1.6076800227165222e-01;+1.4336000382900238e-01;+1.5564799308776855e-01;+1.5360000729560852e-01
1600;+1.6896000504493713e-01;+1.4745600521564484e-01;+1.6793599724769592e-01;+1.6179199516773224e-01;+1.4438399672508240e-01;+1.5769599378108978e-01;+1.5667200088500977e-01
1650;+1.7203199863433838e-01;+1.4847999811172485e-01;+1.7203199863433838e-01;+1.6793599724769592e-01;+1.4847999811172485e-01;+1.6383999586105347e-01;+1.6281600296497345e-01
1700;+1.7612800002098083e-01;+1.5257599949836731e-01;+1.7612800002098083e-01;+1.7203199863433838e-01;+1.5257599949836731e-01;+1.6998399794101715e-01;+1.6896000504493713e-01
1750;+1.7919999361038208e-01;+1.5564799308776855e-01;+1.7817600071430206e-01;+1.7407999932765961e-01;+1.5462400019168854e-01;+1.7407999932765961e-01;+1.7100800573825836e-01
1800;+1.8329599499702454e-01;+1.5872000157833099e-01;+1.8329599499702454e-01;+1.7817600071430206e-01;+1.5769599378108978e-01;+1.8022400140762329e-01;+1.7817600071430206e-01
1850;+1.8636800348758698e-01;+1.6076800227165222e-01;+1.8636800348758698e-01;+1.7919999361038208e-01;+1.5974399447441101e-01;+1.8432000279426575e-01;+1.8124799430370331e-01
1900;+1.9251200556755066e-01;+1.6383999586105347e-01;+1.9148799777030945e-01;+1.8432000279426575e-01;+1.6383999586105347e-01;+1.9148799777030945e-01;+1.8534399569034576e-01
1950;+1.9456000626087189e-01;+1.6588799655437469e-01;+1.9353599846363068e-01;+1.8636800348758698e-01;+1.6588799655437469e-01;+1.9353599846363068e-01;+1.8943999707698822e-01
2000;+2.0070399343967438e-01;+1.6998399794101715e-01;+1.9968000054359436e-01;+1.9046400487422943e-01;+1.6896000504493713e-01;+2.0275199413299561e-01;+1.9558399915695190e-01
2050;+2.0684799551963806e-01;+1.7305600643157959e-01;+2.0684799551963806e-01;+1.9456000626087189e-01;+1.7305600643157959e-01;+2.0992000401020050e-01;+2.0172800123691559e-01
2100;+2.1196800470352173e-01;+1.7510400712490082e-01;+2.1094399690628052e-01;+1.9763199985027313e-01;+1.7510400712490082e-01;+2.1503999829292297e-01;+2.0377600193023682e-01
2150;+2.1913599967956543e-01;+1.7817600071430206e-01;+2.1811200678348541e-01;+2.0172800123691559e-01;+1.7817600071430206e-01;+2.2220799326896667e-01;+2.0992000401020050e-01
2200;+2.2425599396228790e-01;+1.8022400140762329e-01;+2.2425599396228790e-01;+2.0377600193023682e-01;+1.8022400140762329e-01;+2.2937600314617157e-01;+2.1299199759960175e-01
2250;+2.3142400383949280e-01;+1.8432000279426575e-01;+2.3039999604225159e-01;+2.0787200331687927e-01;+1.8329599499702454e-01;+2.3654399812221527e-01;+2.1913599967956543e-01
2300;+2.3859199881553650e-01;+1.8636800348758698e-01;+2.3859199881553650e-01;+2.1094399690628052e-01;+1.8636800348758698e-01;+2.4166400730609894e-01;+2.2220799326896667e-01
2350;+2.4678400158882141e-01;+1.9046400487422943e-01;+2.4780799448490143e-01;+2.1503999829292297e-01;+1.8943999707698822e-01;+2.5088000297546387e-01;+2.2937600314617157e-01
2400;+2.5395199656486511e-01;+1.9148799777030945e-01;+2.5292798876762390e-01;+2.1606400609016418e-01;+1.9046400487422943e-01;+2.5804799795150757e-01;+2.3142400383949280e-01
2450;+2.6419198513031006e-01;+1.9558399915695190e-01;+2.6214399933815002e-01;+2.2118400037288666e-01;+1.9660800695419312e-01;+2.6521599292755127e-01;+2.3756800591945648e-01
2500;+2.7647998929023743e-01;+1.9968000054359436e-01;+2.7545601129531860e-01;+2.2528000175952911e-01;+1.9968000054359436e-01;+2.7340799570083618e-01;+2.4371199309825897e-01
2550;+2.8467199206352234e-01;+2.0275199413299561e-01;+2.8364801406860352e-01;+2.2835199534893036e-01;+2.0172800123691559e-01;+2.8057599067687988e-01;+2.4780799448490143e-01
2600;+2.9593598842620850e-01;+2.0684799551963806e-01;+2.9491201043128967e-01;+2.3449599742889404e-01;+2.0582400262355804e-01;+2.8774398565292358e-01;+2.5395199656486511e-01
2650;+3.0310401320457458e-01;+2.0889599621295929e-01;+3.0208000540733337e-01;+2.3654399812221527e-01;+2.0889599621295929e-01;+2.9286399483680725e-01;+2.5804799795150757e-01
2700;+3.1334400177001953e-01;+2.1299199759960175e-01;+3.1129598617553711e-01;+2.4166400730609894e-01;+2.1196800470352173e-01;+3.0105599761009216e-01;+2.6316800713539124e-01
2750;+3.2256001234054565e-01;+2.1606400609016418e-01;+3.2153600454330444e-01;+2.4473600089550018e-01;+2.1503999829292297e-01;+3.0617600679397583e-01;+2.6828798651695251e-01
2800;+3.3280000090599060e-01;+2.2425599396228790e-01;+3.3177599310874939e-01;+2.5497600436210632e-01;+2.2323200106620789e-01;+3.1334400177001953e-01;+2.7852800488471985e-01
2850;+3.4611201286315918e-01;+2.2937600314617157e-01;+3.4611201286315918e-01;+2.6214399933815002e-01;+2.2732800245285034e-01;+3.1948798894882202e-01;+2.8467199206352234e-01
2900;+3.5225600004196167e-01;+2.3244799673557281e-01;+3.5020801424980164e-01;+2.6316800713539124e-01;+2.3039999604225159e-01;+3.2767999172210693e-01;+2.8876799345016479e-01
2950;+3.6044800281524658e-01;+2.3859199881553650e-01;+3.6044800281524658e-01;+2.7340799570083618e-01;+2.3756800591945648e-01;+3.3484798669815063e-01;+2.9593598842620850e-01
3000;+3.6761599779129028e-01;+2.4473600089550018e-01;+3.6659198999404907e-01;+2.7852800488471985e-01;+2.4268800020217896e-01;+3.3996799588203430e-01;+3.0310401320457458e-01
3050;+3.7478399276733398e-01;+2.5088000297546387e-01;+3.7478399276733398e-01;+2.8672000765800476e-01;+2.4985599517822266e-01;+3.4918400645256042e-01;+3.1334400177001953e-01
3100;+3.8092800974845886e-01;+2.5600001215934753e-01;+3.7990400195121765e-01;+2.9286399483680725e-01;+2.5497600436210632e-01;+3.5123199224472046e-01;+3.1846401095390320e-01
3150;+3.8912001252174377e-01;+2.6111999154090881e-01;+3.8912001252174377e-01;+3.0003198981285095e-01;+2.6111999154090881e-01;+3.6044800281524658e-01;+3.2665601372718811e-01
3200;+3.9628800749778748e-01;+2.6726400852203369e-01;+3.9731198549270630e-01;+3.0822399258613586e-01;+2.6624000072479248e-01;+3.6351999640464783e-01;+3.3484798669815063e-01
3250;+4.0550398826599121e-01;+2.7340799570083618e-01;+4.0345600247383118e-01;+3.1436800956726074e-01;+2.7340799570083618e-01;+3.7376001477241516e-01;+3.4406399726867676e-01
3300;+4.1267201304435730e-01;+2.8057599067687988e-01;+4.1267201304435730e-01;+3.2051199674606323e-01;+2.7852800488471985e-01;+3.7887999415397644e-01;+3.5225600004196167e-01
3350;+4.1881600022315979e-01;+2.8569599986076355e-01;+4.1779199242591858e-01;+3.2767999172210693e-01;+2.8569599986076355e-01;+3.8297599554061890e-01;+3.5839998722076416e-01
3400;+4.3007999658584595e-01;+2.9286399483680725e-01;+4.2803201079368591e-01;+3.3484798669815063e-01;+2.9183998703956604e-01;+3.9014399051666260e-01;+3.6864000558853149e-01
3450;+4.3827199935913086e-01;+2.9798400402069092e-01;+4.3622401356697083e-01;+3.4099200367927551e-01;+2.9695999622344971e-01;+3.9423999190330505e-01;+3.7785598635673523e-01
3500;+4.4339200854301453e-01;+3.0515199899673462e-01;+4.4339200854301453e-01;+3.4918400645256042e-01;+3.0412799119949341e-01;+4.0140798687934875e-01;+3.8912001252174377e-01
3550;+4.4748800992965698e-01;+3.1334400177001953e-01;+4.4748800992965698e-01;+3.5942399501800537e-01;+3.1231999397277832e-01;+4.0550398826599121e-01;+3.9833599328994751e-01
3600;+4.5568001270294189e-01;+3.2153600454330444e-01;+4.5465600490570068e-01;+3.6864000558853149e-01;+3.1948798894882202e-01;+4.1471999883651733e-01;+4.1062399744987488e-01
3650;+4.6387198567390442e-01;+3.3075198531150818e-01;+4.6182399988174438e-01;+3.7887999415397644e-01;+3.3075198531150818e-01;+4.2495998740196228e-01;+4.2291200160980225e-01
3700;+4.6592000126838684e-01;+3.3689600229263306e-01;+4.6592000126838684e-01;+3.8400000333786011e-01;+3.3587199449539185e-01;+4.2905598878860474e-01;+4.3212801218032837e-01
3750;+4.7513601183891296e-01;+3.4508800506591797e-01;+4.7308799624443054e-01;+3.9321601390838623e-01;+3.4508800506591797e-01;+4.3110400438308716e-01;+4.4441598653793335e-01
3800;+4.7718399763107300e-01;+3.4918400645256042e-01;+4.7615998983383179e-01;+3.9731198549270630e-01;+3.4611201286315918e-01;+4.3724799156188965e-01;+4.5465600490570068e-01
3850;+4.8537600040435791e-01;+3.5635200142860413e-01;+4.8435199260711670e-01;+4.0345600247383118e-01;+3.5328000783920288e-01;+4.4441598653793335e-01;+4.6489599347114563e-01
3900;+4.9049600958824158e-01;+3.6249598860740662e-01;+4.8844799399375916e-01;+4.0959998965263367e-01;+3.6249598860740662e-01;+4.5056000351905823e-01;+4.7308799624443054e-01
3950;+4.9663999676704407e-01;+3.7376001477241516e-01;+4.9459201097488403e-01;+4.1881600022315979e-01;+3.6864000558853149e-01;+4.6079999208450317e-01;+4.8537600040435791e-01
4000;+4.9971199035644531e-01;+3.7887999415397644e-01;+4.9868801236152649e-01;+4.2598399519920349e-01;+3.7580800056457520e-01;+4.5977601408958435e-01;+4.9151998758316040e-01
4050;+5.0790399312973022e-01;+3.8502401113510132e-01;+5.0585597753524780e-01;+4.3520000576972961e-01;+3.8195198774337769e-01;+4.7206398844718933e-01;+5.0995200872421265e-01
4100;+5.1609599590301514e-01;+3.9321601390838623e-01;+5.1507198810577393e-01;+4.4236800074577332e-01;+3.9116799831390381e-01;+4.8127999901771545e-01;+5.2019202709197998e-01
4150;+5.1916801929473877e-01;+3.9833599328994751e-01;+5.1814401149749756e-01;+4.4748800992965698e-01;+3.9628800749778748e-01;+4.8332801461219788e-01;+5.2531200647354126e-01
4200;+5.2633601427078247e-01;+4.0857601165771484e-01;+5.2531200647354126e-01;+4.5875200629234314e-01;+4.0550398826599121e-01;+4.9561598896980286e-01;+5.3657597303390503e-01
4250;+5.2940797805786133e-01;+4.1164800524711609e-01;+5.2940797805786133e-01;+4.6284800767898560e-01;+4.1164800524711609e-01;+4.9868801236152649e-01;+5.4272001981735229e-01
4300;+5.3657597303390503e-01;+4.1984000802040100e-01;+5.3759998083114624e-01;+4.6899199485778809e-01;+4.1984000802040100e-01;+5.0790399312973022e-01;+5.5091202259063721e-01
4350;+5.4067200422286987e-01;+4.2495998740196228e-01;+5.3964799642562866e-01;+4.7513601183891296e-01;+4.2188799381256104e-01;+5.0892800092697144e-01;+5.5910402536392212e-01
4400;+5.4886400699615479e-01;+4.3212801218032837e-01;+5.4886400699615479e-01;+4.8435199260711670e-01;+4.3315199017524719e-01;+5.1814401149749756e-01;+5.6831997632980347e-01
4450;+5.5705600976943970e-01;+4.4134399294853210e-01;+5.5603200197219849e-01;+4.9254399538040161e-01;+4.3929600715637207e-01;+5.2736002206802368e-01;+5.7651197910308838e-01
4500;+5.6115198135375977e-01;+4.4134399294853210e-01;+5.5705600976943970e-01;+4.9459201097488403e-01;+4.4339200854301453e-01;+5.3350400924682617e-01;+5.8367997407913208e-01
4550;+5.6524801254272461e-01;+4.4851198792457581e-01;+5.6524801254272461e-01;+5.0483202934265137e-01;+4.5056000351905823e-01;+5.3964799642562866e-01;+5.9084802865982056e-01
4600;+5.6934398412704468e-01;+4.5363199710845947e-01;+5.6934398412704468e-01;+5.0892800092697144e-01;+4.5260798931121826e-01;+5.4579198360443115e-01;+5.9801602363586426e-01
4650;+5.7753598690032959e-01;+4.5977601408958435e-01;+5.7344001531600952e-01;+5.1609599590301514e-01;+4.5977601408958435e-01;+5.5500799417495728e-01;+6.0825598239898682e-01
4700;+5.7753598690032959e-01;+4.6694400906562805e-01;+5.7958400249481201e-01;+5.1916801929473877e-01;+4.6387198567390442e-01;+5.6115198135375977e-01;+6.1235201358795166e-01
4750;+5.8675199747085571e-01;+4.7206398844718933e-01;+5.8777600526809692e-01;+5.2838397026062012e-01;+4.6899199485778809e-01;+5.6319999694824219e-01;+6.2259197235107422e-01
4800;+5.9289598464965820e-01;+4.7923201322555542e-01;+5.8982402086257935e-01;+5.3248000144958496e-01;+4.7718399763107300e-01;+5.7139199972152710e-01;+6.2771201133728027e-01
4850;+6.0006397962570190e-01;+4.8332801461219788e-01;+5.9596800804138184e-01;+5.3964799642562866e-01;+4.8332801461219788e-01;+5.8060801029205322e-01;+6.3385599851608276e-01
4900;+6.0620802640914917e-01;+4.8947200179100037e-01;+6.0416001081466675e-01;+5.4476797580718994e-01;+4.8742398619651794e-01;+5.8880001306533813e-01;+6.4409601688385010e-01
4950;+6.0620802640914917e-01;+4.9254399538040161e-01;+6.0723197460174561e-01;+5.4886400699615479e-01;+4.9254399538040161e-01;+5.9187197685241699e-01;+6.5024000406265259e-01
5000;+6.1644798517227173e-01;+4.9868801236152649e-01;+6.1542397737503052e-01;+5.5705600976943970e-01;+4.9663999676704407e-01;+6.0416001081466675e-01;+6.5945601463317871e-01
5050;+6.2156802415847778e-01;+5.0176000595092773e-01;+6.1747199296951294e-01;+5.5910402536392212e-01;+5.0278401374816895e-01;+6.0723197460174561e-01;+6.6457599401473999e-01
5100;+6.2566399574279785e-01;+5.0790399312973022e-01;+6.2566399574279785e-01;+5.6729602813720703e-01;+5.0687998533248901e-01;+6.1952000856399536e-01;+6.7481601238250732e-01
5150;+6.2976002693176270e-01;+5.1097601652145386e-01;+6.2873601913452148e-01;+5.6934398412704468e-01;+5.0892800092697144e-01;+6.1952000856399536e-01;+6.7686402797698975e-01
5200;+6.3897597789764404e-01;+5.1507198810577393e-01;+6.3795202970504761e-01;+5.7651197910308838e-01;+5.1507198810577393e-01;+6.3180798292160034e-01;+6.8710398674011230e-01
5250;+6.4512002468109131e-01;+5.2223998308181763e-01;+6.4307200908660889e-01;+5.8265602588653564e-01;+5.2121597528457642e-01;+6.3692802190780640e-01;+6.9529598951339722e-01
5300;+6.5024000406265259e-01;+5.2428799867630005e-01;+6.4819198846817017e-01;+5.8675199747085571e-01;+5.2428799867630005e-01;+6.4614397287368774e-01;+7.0041602849960327e-01
5350;+6.5638399124145508e-01;+5.3043198585510254e-01;+6.5638399124145508e-01;+5.9187197685241699e-01;+5.2633601427078247e-01;+6.4921599626541138e-01;+7.0758402347564697e-01
5400;+6.6048002243041992e-01;+5.3145599365234375e-01;+6.5945601463317871e-01;+5.9699201583862305e-01;+5.3145599365234375e-01;+6.5843200683593750e-01;+7.1270400285720825e-01
5450;+6.6867202520370483e-01;+5.3862398862838745e-01;+6.6662400960922241e-01;+6.0108798742294312e-01;+5.3452801704406738e-01;+6.6355198621749878e-01;+7.2089600563049316e-01
5500;+6.7276799678802490e-01;+5.4067200422286987e-01;+6.7276799678802490e-01;+6.0518401861190796e-01;+5.4067200422286987e-01;+6.6560000181198120e-01;+7.2703999280929565e-01
5550;+6.7993599176406860e-01;+5.4476797580718994e-01;+6.7584002017974854e-01;+6.1030399799346924e-01;+5.4579198360443115e-01;+6.7993599176406860e-01;+7.3420798778533936e-01
5600;+6.8403202295303345e-01;+5.4988801479339600e-01;+6.8300801515579224e-01;+6.1235201358795166e-01;+5.4579198360443115e-01;+6.8300801515579224e-01;+7.4035197496414185e-01
5650;+6.9120001792907715e-01;+5.5603200197219849e-01;+6.9017601013183594e-01;+6.2156802415847778e-01;+5.5295997858047485e-01;+6.9324797391891479e-01;+7.4956798553466797e-01
5700;+6.9529598951339722e-01;+5.6012797355651855e-01;+6.9836801290512085e-01;+6.2976002693176270e-01;+5.6012797355651855e-01;+7.0246398448944092e-01;+7.5366401672363281e-01
5750;+7.0143997669219971e-01;+5.6627202033996582e-01;+7.0143997669219971e-01;+6.3180798292160034e-01;+5.6217598915100098e-01;+7.0451200008392334e-01;+7.5878399610519409e-01
5800;+7.1065598726272583e-01;+5.7036799192428589e-01;+7.1065598726272583e-01;+6.3897597789764404e-01;+5.6831997632980347e-01;+7.1577602624893188e-01;+7.7004802227020264e-01
5850;+7.1475201845169067e-01;+5.7344001531600952e-01;+7.1372801065444946e-01;+6.4307200908660889e-01;+5.7036799192428589e-01;+7.1884799003601074e-01;+7.7209597826004028e-01
5900;+7.1987199783325195e-01;+5.7753598690032959e-01;+7.2192001342773438e-01;+6.4921599626541138e-01;+5.7651197910308838e-01;+7.2601598501205444e-01;+7.8438401222229004e-01
5950;+7.2601598501205444e-01;+5.8060801029205322e-01;+7.2499197721481323e-01;+6.5331202745437622e-01;+5.8060801029205322e-01;+7.3420798778533936e-01;+7.8643202781677246e-01
6000;+7.3215997219085693e-01;+5.8675199747085571e-01;+7.3011201620101929e-01;+6.5740799903869629e-01;+5.8367997407913208e-01;+7.4649602174758911e-01;+7.9872000217437744e-01
6050;+7.3932802677154541e-01;+5.9289598464965820e-01;+7.4035197496414185e-01;+6.6560000181198120e-01;+5.8982402086257935e-01;+7.5571197271347046e-01;+8.0793601274490356e-01
6100;+7.4444800615310669e-01;+5.9494400024414062e-01;+7.4137598276138306e-01;+6.6867202520370483e-01;+5.9494400024414062e-01;+7.5878399610519409e-01;+8.0691200494766235e-01
6150;+7.5161600112915039e-01;+6.0211199522018433e-01;+7.5161600112915039e-01;+6.7481601238250732e-01;+6.0108798742294312e-01;+7.6083201169967651e-01;+8.1612801551818848e-01
6200;+7.5366401672363281e-01;+6.0518401861190796e-01;+7.5468802452087402e-01;+6.7686402797698975e-01;+6.0620802640914917e-01;+7.7004802227020264e-01;+8.2124799489974976e-01
6250;+7.6083201169967651e-01;+6.1030399799346924e-01;+7.6288002729415894e-01;+6.8403202295303345e-01;+6.0723197460174561e-01;+7.8028798103332520e-01;+8.3455997705459595e-01
6300;+7.7004802227020264e-01;+6.1235201358795166e-01;+7.6902401447296143e-01;+6.8607997894287109e-01;+6.1030399799346924e-01;+7.8540802001953125e-01;+8.3660799264907837e-01
6350;+7.7414399385452271e-01;+6.1952000856399536e-01;+7.7209597826004028e-01;+6.9427198171615601e-01;+6.1849600076675415e-01;+7.9564797878265381e-01;+8.4889602661132812e-01
6400;+7.8131198883056641e-01;+6.2156802415847778e-01;+7.7721601724624634e-01;+6.9939202070236206e-01;+6.1952000856399536e-01;+7.9564797878265381e-01;+8.5094398260116577e-01
6450;+7.8233599662780762e-01;+6.2771201133728027e-01;+7.8336000442504883e-01;+7.0451200008392334e-01;+6.2771201133728027e-01;+8.0383998155593872e-01;+8.5708802938461304e-01
6500;+7.9155200719833374e-01;+6.3283199071884155e-01;+7.9257601499557495e-01;+7.0963197946548462e-01;+6.3488000631332397e-01;+8.1715202331542969e-01;+8.6835199594497681e-01
6550;+7.9769599437713623e-01;+6.3692802190780640e-01;+7.9769599437713623e-01;+7.1372801065444946e-01;+6.3692802190780640e-01;+8.2124799489974976e-01;+8.7449598312377930e-01
6600;+8.0588799715042114e-01;+6.4409601688385010e-01;+8.0588799715042114e-01;+7.2192001342773438e-01;+6.4102399349212646e-01;+8.3251202106475830e-01;+8.8371199369430542e-01
6650;+8.0998402833938599e-01;+6.4512002468109131e-01;+8.0691200494766235e-01;+7.2396802902221680e-01;+6.4512002468109131e-01;+8.3353602886199951e-01;+8.9087998867034912e-01
6700;+8.1510400772094727e-01;+6.5228801965713501e-01;+8.1407999992370605e-01;+7.3113602399826050e-01;+6.5126401185989380e-01;+8.4582400321960449e-01;+8.9702397584915161e-01
6750;+8.2124799489974976e-01;+6.5638399124145508e-01;+8.2124799489974976e-01;+7.3420798778533936e-01;+6.5331202745437622e-01;+8.4991997480392456e-01;+9.0112000703811646e-01
6800;+8.2739198207855225e-01;+6.6252797842025757e-01;+8.2534402608871460e-01;+7.4444800615310669e-01;+6.6150397062301636e-01;+8.5811197757720947e-01;+9.0931200981140137e-01
6850;+8.3558398485183716e-01;+6.6969597339630127e-01;+8.3558398485183716e-01;+7.4752002954483032e-01;+6.6560000181198120e-01;+8.7244802713394165e-01;+9.1955202817916870e-01
6900;+8.3968001604080200e-01;+6.7071998119354248e-01;+8.3763200044631958e-01;+7.5366401672363281e-01;+6.6969597339630127e-01;+8.7244802713394165e-01;+9.2672002315521240e-01
6950;+8.4787201881408691e-01;+6.7788797616958618e-01;+8.4787201881408691e-01;+7.5980800390243530e-01;+6.7686402797698975e-01;+8.8780802488327026e-01;+9.3388801813125610e-01
7000;+8.4991997480392456e-01;+6.7788797616958618e-01;+8.4787201881408691e-01;+7.6390397548675537e-01;+6.7788797616958618e-01;+8.8883197307586670e-01;+9.3695998191833496e-01
7050;+8.5811197757720947e-01;+6.8607997894287109e-01;+8.5606402158737183e-01;+7.7004802227020264e-01;+6.8505597114562988e-01;+9.0828800201416016e-01;+9.4617599248886108e-01
7100;+8.6323201656341553e-01;+6.9017601013183594e-01;+8.6015999317169189e-01;+7.7619200944900513e-01;+6.8812799453735352e-01;+9.1033601760864258e-01;+9.5231997966766357e-01
7150;+8.6732798814773560e-01;+6.9631999731063843e-01;+8.6630398035049438e-01;+7.8336000442504883e-01;+6.9427198171615601e-01;+9.1750401258468628e-01;+9.6460801362991333e-01
7200;+8.7244802713394165e-01;+7.0041602849960327e-01;+8.7449598312377930e-01;+7.8540802001953125e-01;+6.9734400510787964e-01;+9.2159998416900635e-01;+9.6870398521423340e-01
7250;+8.8063997030258179e-01;+7.0860797166824341e-01;+8.7961602210998535e-01;+7.9462397098541260e-01;+7.0143997669219971e-01;+9.3593597412109375e-01;+9.7689598798751831e-01
7300;+8.8985598087310791e-01;+7.1270400285720825e-01;+8.8780802488327026e-01;+7.9872000217437744e-01;+7.1167999505996704e-01;+9.4310402870178223e-01;+9.8611199855804443e-01
7350;+8.9087998867034912e-01;+7.1475201845169067e-01;+8.9190399646759033e-01;+8.0281597375869751e-01;+7.1270400285720825e-01;+9.4822400808334351e-01;+9.9635201692581177e-01
