Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
107000000;0.0000000000000000e+00;6.0570887441518949e-07;1.0876106423362171e-15;4.2088474550323498e-08;5.8133948746058066e-07;5.1254204048347253e-15;3.8229729434956558e-07
109000000;0.0000000000000000e+00;4.9696680228822004e-07;1.5430163782721815e-15;6.6307215488951091e-08;5.7043397745343069e-07;3.1551662105183927e-15;5.3869454797528776e-07
111000000;0.0000000000000000e+00;8.1209052015412500e-07;1.4666085158993553e-15;6.6168160782998327e-08;1.1054863573731034e-06;5.4025813184340323e-15;8.4773567495963292e-07
113000000;0.0000000000000000e+00;1.3240146354062311e-06;2.6669184243351593e-15;6.8459475766325802e-08;1.1627644864637427e-06;4.6886053081412137e-15;9.8341474109251843e-07
115000000;0.0000000000000000e+00;8.5537739479999556e-07;1.5608083074186611e-15;4.1558825212319908e-08;6.8572941055263925e-07;3.2508611643073193e-15;4.0370392192487568e-07
117000000;0.0000000000000000e+00;1.3164303616181112e-06;6.8804125456676016e-16;4.9391480739034807e-08;1.0138174616106450e-06;2.1082538457140213e-15;3.9825634690896027e-07
119000000;0.0000000000000000e+00;5.0121741663320004e-07;2.5153094933462004e-15;3.6829643435425792e-08;6.3047366527024291e-07;4.3441696125714442e-15;6.5339469028936135e-07
121000000;0.0000000000000000e+00;2.4677509460201261e-07;9.6595410999216967e-16;4.4170183627699417e-08;6.0856814407486421e-07;5.9783066197997789e-15;3.6473669439892604e-07
123000000;0.0000000000000000e+00;5.1233151229183876e-07;6.6726363135364277e-16;5.3990099793446722e-08;7.9060610037234171e-07;2.2765109505914250e-15;3.4888135968761382e-07
125000000;0.0000000000000000e+00;1.3400847278747655e-06;1.0431577724562440e-15;3.8573110785065194e-08;8.6145412924752195e-07;9.8693362852722468e-16;4.6347614157755243e-07
127000000;0.0000000000000000e+00;6.7670654338208040e-07;1.6349258824045252e-15;4.5489866054123707e-08;5.3419793642822601e-07;2.2317910318787106e-15;3.5128076238949446e-07
129000000;0.0000000000000000e+00;6.2320405573760837e-07;7.7412861972256696e-16;5.2058611619466199e-08;5.2045750281392638e-07;1.4022971957743964e-15;2.8615531566604807e-07
131000000;0.0000000000000000e+00;6.1648926981296812e-07;1.1496394849270982e-15;5.2024125791703504e-08;1.1540970144591682e-06;6.6281721844881498e-16;3.3265302937200775e-07
133000000;0.0000000000000000e+00;6.6888775278682129e-07;1.4300346912213559e-15;4.4607024997253603e-08;9.5486363957725029e-07;2.8154417031160309e-15;3.7608843655449891e-07
135000000;0.0000000000000000e+00;4.4262328969240073e-07;1.0057020125657750e-15;3.4521525322729374e-08;4.7663612641364975e-07;1.7048407199322238e-15;3.3944554846087447e-07
137000000;0.0000000000000000e+00;6.0701403147610244e-07;1.1973220707305825e-15;3.5447277925567591e-08;4.5799105588642866e-07;1.8882721070947711e-15;3.1088255953885177e-07
139000000;0.0000000000000000e+00;7.4407828783584143e-07;1.4184333396216014e-15;4.3885398593101655e-08;6.7612694574164023e-07;2.3369382813217262e-15;5.2261024804319317e-07
141000000;0.0000000000000000e+00;7.5734120487087661e-07;7.9726022968243765e-16;5.9558204025115396e-08;7.8500899218530181e-07;1.5117861008033266e-15;3.9149322235904822e-07
143000000;0.0000000000000000e+00;9.8025803159748335e-07;8.5109229833287153e-16;8.0275621582813644e-08;5.4543883724308835e-07;1.1670087448827051e-15;5.1213029929032440e-07
145000000;0.0000000000000000e+00;6.7267624721624947e-07;1.7644171042346617e-15;7.9721893315692025e-08;8.8452428784183732e-07;1.4283644401607211e-15;3.1562868237411779e-07
147000000;0.0000000000000000e+00;7.9237166490451826e-07;7.8535105972681691e-16;6.1231406405836942e-08;1.0980756558808448e-06;2.5437581844755464e-15;2.8885979440930771e-07
149000000;0.0000000000000000e+00;8.3222928716155522e-07;1.2238864728924537e-15;5.9572695513910108e-08;7.3560947359451416e-07;2.8235960245610745e-15;3.5703386295751023e-07
151000000;0.0000000000000000e+00;5.1938544079710191e-07;9.0624359483648536e-16;7.3112516518651236e-08;6.4940323459878756e-07;2.3536890480970387e-15;2.7815756709143595e-07
153000000;0.0000000000000000e+00;8.1886990700749699e-07;1.2056721379201542e-15;4.5988741864553105e-08;4.8209195105493457e-07;2.3411306800764313e-15;3.1708074860158285e-07
155000000;0.0000000000000000e+00;4.9533834299537299e-07;7.4533134893746952e-16;2.7674977718739912e-08;3.0652594074118779e-07;3.8411241191097283e-15;4.6631340519090462e-07
157000000;0.0000000000000000e+00;7.5153634969640779e-07;1.0597743280092757e-15;4.3501295567788709e-08;8.7617895662705433e-07;2.4795670243201225e-15;5.5747270624725341e-07
159000000;0.0000000000000000e+00;8.3939261984804025e-07;1.4494804218751559e-15;6.2966727588457254e-08;5.4220846775580367e-07;2.8192803282831620e-15;5.1377426671202224e-07
161000000;0.0000000000000000e+00;1.1510555044917528e-06;8.2592164235017748e-16;5.6378788970782419e-08;8.8582608273576142e-07;4.1288762351420897e-15;2.7703182052418525e-07
163000000;0.0000000000000000e+00;8.3867979509118520e-07;1.1186577490200335e-15;5.4521542702456781e-08;7.1109647860512012e-07;3.9592700581973804e-15;4.0715949887792560e-07
165000000;0.0000000000000000e+00;1.5553017700237809e-06;1.0567511967850158e-15;6.3941526708803449e-08;1.1964975967002655e-06;2.7150798645517518e-15;7.4131086968368565e-07
167000000;0.0000000000000000e+00;1.2306949589660939e-06;1.5837793906726668e-15;1.5494427101519055e-07;1.4294888810376648e-06;2.8639702532026840e-15;1.4388406183918369e-06
169000000;0.0000000000000000e+00;2.1617561804623793e-06;4.4499126412422951e-15;1.7626868897017307e-07;2.8960699530504648e-06;2.3464397753641236e-15;1.9638091486729349e-06
171000000;0.0000000000000000e+00;9.3396073349374614e-07;1.7840394056082814e-15;1.4337258444416025e-07;1.5025655238487374e-06;7.2282861176389587e-15;2.2089270567327310e-06
173000000;0.0000000000000000e+00;9.5508355296708528e-07;1.2411219506348894e-15;8.9457778257359494e-08;8.6674325138413493e-07;2.0659651630884816e-15;2.4427667418075655e-06
175000000;0.0000000000000000e+00;1.3957487174889286e-06;2.0435573353543162e-15;1.4489716590882823e-07;1.8767081214550586e-06;2.0906905900238366e-15;1.3265462150350940e-06
177000000;0.0000000000000000e+00;2.5067438389158718e-06;1.6502011985856050e-15;1.6941004496844605e-07;1.1095228746781580e-06;5.8610397021315751e-15;3.1021446082788622e-06
179000000;0.0000000000000000e+00;5.6519474594483391e-07;2.0016296656466839e-15;1.4954367420829158e-07;1.0070144280392190e-06;4.9709670493165587e-15;1.4626651855516196e-06
181000000;0.0000000000000000e+00;1.0406388413912996e-06;2.2652028875281746e-15;9.3713671252423533e-08;1.0911393702409710e-06;1.6860794295544901e-15;1.5686851602966755e-06
183000000;0.0000000000000000e+00;2.2984409250221419e-06;1.5576980588590419e-15;1.0079784216135952e-07;2.0425807452200783e-06;2.1032994082481890e-15;1.5580320291212142e-06
185000000;0.0000000000000000e+00;5.9262493996900642e-07;1.5027107049016237e-15;8.8230398785335125e-08;1.0351984081213985e-06;3.0128810093807091e-15;8.9255082609403449e-07
187000000;0.0000000000000000e+00;1.0260451292631017e-06;1.3661868971417798e-15;7.3003810355956724e-08;1.2395890002385667e-06;1.6037745836564547e-15;1.0381763248940568e-06
189000000;0.0000000000000000e+00;6.1591432136068523e-07;2.0178662535018550e-15;8.6986777405242871e-08;1.0237280363106710e-06;3.1609273041926919e-15;1.1173662926407108e-06
191000000;0.0000000000000000e+00;1.0122091936653448e-06;7.8830633629658466e-16;6.9981231154115925e-08;7.2719239699752630e-07;2.5113765542094486e-15;1.0434644981915400e-06
193000000;0.0000000000000000e+00;5.5580885395524762e-07;1.6806747743955916e-15;7.7430795844630071e-08;2.9612713285958054e-07;2.2321413382780900e-15;9.7474399633912668e-07
195000000;0.0000000000000000e+00;5.7268195397031447e-07;9.8489281427861589e-16;6.7928633755617411e-08;7.7935801053443781e-07;1.6648862955650031e-15;9.4324340563086393e-07
197000000;0.0000000000000000e+00;7.7057824861360523e-07;1.0573676290557135e-15;5.8420829561824506e-08;1.0471970657001847e-06;1.4597405131740758e-15;8.7724344197418538e-07
199000000;0.0000000000000000e+00;5.7769770442844295e-07;1.1700052265045500e-15;8.5572745345774542e-08;3.9832429888667600e-07;2.9135486685031984e-15;9.0739587554519175e-07
201000000;0.0000000000000000e+00;5.1375836334274585e-07;8.6319482028169025e-16;6.5407936343925875e-08;4.0356971502081915e-07;1.5767135682545574e-15;8.2544431866671192e-07
203000000;0.0000000000000000e+00;3.8363842400288601e-07;8.4722433042714925e-16;7.1595611485987608e-08;3.2248998311232685e-07;1.9718906228574479e-15;8.5301230241823763e-07
205000000;0.0000000000000000e+00;9.1856930686460128e-07;6.7713952024497778e-16;8.6288612600469738e-08;6.7916903797821147e-07;1.0348867734311921e-15;8.2557401607008971e-07
207000000;0.0000000000000000e+00;2.8927857188663154e-07;7.2673722592573316e-16;5.9551356624983309e-08;1.0999517383282266e-06;1.5864377912792679e-15;8.4698997549721560e-07
209000000;0.0000000000000000e+00;1.1863830219729646e-06;9.8094295453059836e-16;4.9711965945860921e-08;1.1170987069715409e-06;6.8044671131669823e-16;7.1489972737538710e-07
211000000;0.0000000000000000e+00;7.0868979931652577e-07;1.3575827598663768e-15;5.1106374007486581e-08;8.0289377772619401e-07;2.3758971772459560e-15;8.1056392621683898e-07
213000000;0.0000000000000000e+00;8.4266867911967494e-07;1.3338183846681660e-15;6.9494937224563030e-08;8.5537451353577457e-07;2.5604788359186731e-15;7.1902431422739798e-07
215000000;0.0000000000000000e+00;9.3572214896738116e-07;6.4228717154682503e-16;8.2720430311113534e-08;7.2449252991594280e-07;1.3468048597662864e-15;7.5081794519605547e-07
217000000;0.0000000000000000e+00;6.7427041381761981e-07;9.0281100288508086e-16;9.1403166103420560e-08;8.0699243613982327e-07;1.2052728213409263e-15;7.1078670483731651e-07
219000000;0.0000000000000000e+00;4.2616187805113563e-07;8.7791304385816500e-16;5.6313156822673537e-08;6.5853223878200387e-07;1.6510041130497501e-15;6.0010433701602622e-07
221000000;0.0000000000000000e+00;5.5045354601531500e-07;6.4308079489356220e-16;8.3728530287603020e-08;7.2798220247352316e-07;1.8254857797217439e-15;6.3454685010294111e-07
223000000;0.0000000000000000e+00;8.4642223365238989e-07;7.3209224550420096e-16;9.2287122685295954e-08;1.0064803730334475e-06;1.5033524578331969e-15;7.4169038605972397e-07
225000000;0.0000000000000000e+00;6.4522088324660139e-07;7.9086207204431166e-16;5.4729436210433537e-08;4.1419417148395611e-07;2.5282208624748410e-15;8.0348226646827291e-07
227000000;0.0000000000000000e+00;7.9086023493036201e-07;1.7000847763995238e-15;7.8729626974085624e-08;4.8695924071378208e-07;1.7789923280388134e-15;8.5667739764605770e-07
229000000;0.0000000000000000e+00;7.8784333557716049e-07;6.5013917826815222e-16;7.2039996126523985e-08;8.8592336844243593e-07;2.2717276557847119e-15;7.3881119502660200e-07
231000000;0.0000000000000000e+00;1.0299354740350799e-06;9.4324138310754741e-16;8.6031845004700959e-08;1.1451195349908314e-06;1.4108336510347725e-15;6.4799764038315355e-07
233000000;0.0000000000000000e+00;7.1790586082560557e-07;1.3988479463954892e-15;9.0955642722012799e-08;8.7730359087990095e-07;1.2355349502488668e-15;8.3241630882418004e-07
235000000;0.0000000000000000e+00;4.6989320066697984e-07;1.1512320803419499e-15;3.1737609633747239e-08;6.7450791617621671e-07;2.3102122215482095e-15;7.8065574763598503e-07
237000000;0.0000000000000000e+00;9.5656659511518899e-07;7.5670794808769901e-16;9.1960089618022042e-08;6.8102410775398788e-07;2.7644870021425169e-15;6.6156107532818692e-07
239000000;0.0000000000000000e+00;8.2864439056916377e-07;1.1161675356282709e-15;9.4868652709634948e-08;9.8063385670357158e-07;2.9147010334506559e-15;5.7792444811213019e-07
241000000;0.0000000000000000e+00;1.0113099992189279e-06;9.0245708330495072e-16;7.8962350170201929e-08;5.5691307806892701e-07;3.1062164408317805e-15;6.5417702415868157e-07
243000000;0.0000000000000000e+00;1.1193930633908584e-06;6.6366382930113838e-16;6.4852968963309072e-08;8.9631522025110413e-07;2.3129297048521501e-15;7.5244629835826953e-07
245000000;0.0000000000000000e+00;7.5186075925006701e-07;3.2173638231629346e-16;5.7948070761162613e-08;8.2852057356557499e-07;1.8636194645408847e-15;7.2136629164760772e-07
247000000;0.0000000000000000e+00;5.7720411927226886e-07;9.1521037478962289e-16;6.0395918738546450e-08;6.1421217205051957e-07;2.2115606322758143e-15;1.0072846976836548e-06
249000000;0.0000000000000000e+00;7.9670731304617260e-07;1.5704185159494466e-15;3.9844529452100205e-08;6.6870597803510055e-07;1.4901936535983101e-15;9.5006252554509040e-07
251000000;0.0000000000000000e+00;8.0351156493817839e-07;1.9344263180059813e-15;5.6347223032847895e-08;4.1715746276645678e-07;1.7044711879438092e-15;8.4676057762286453e-07
253000000;0.0000000000000000e+00;1.0336460945026269e-06;1.8515684765738380e-15;3.1713116563395426e-08;1.3775414669362664e-06;4.1269561669147897e-15;7.9512641156995556e-07
255000000;0.0000000000000000e+00;1.2402570233119519e-06;1.2348578880851112e-15;3.3131715809852251e-08;1.5066545987550521e-06;4.0302854686347487e-15;9.5744060757200639e-07
257000000;0.0000000000000000e+00;1.7351293644247247e-06;1.4445064748182458e-15;6.1871128715958463e-08;6.5282251301056203e-07;1.3748866645498008e-15;1.0410977758813994e-06
259000000;0.0000000000000000e+00;6.7500145849763174e-07;3.4010655602620879e-16;4.9667857968130286e-08;1.4212411868304850e-06;1.0916150350401549e-15;1.3021554610213229e-06
261000000;0.0000000000000000e+00;1.1728797640836228e-06;1.6742419204773135e-15;5.3009653350456515e-08;7.1153623246033998e-07;1.5264134414695982e-15;1.3147800707382841e-06
263000000;0.0000000000000000e+00;1.3134022475966028e-06;4.0931707562250370e-16;9.0746333262846951e-08;1.5051020600347356e-06;1.1672407212021194e-15;1.0674676768212281e-06
265000000;0.0000000000000000e+00;8.9020651955566166e-07;8.8925442067364974e-16;4.6390284184096607e-08;1.2183554566142364e-06;1.0583825088481443e-15;1.1886233072628579e-06
267000000;0.0000000000000000e+00;1.0776072425155782e-06;5.4221835154153180e-16;5.3143972436241701e-08;6.2205713870032525e-07;3.2987236027836655e-15;1.0413100444800196e-06
269000000;0.0000000000000000e+00;1.1219893353589410e-06;1.7310442423705221e-15;7.2149113889551096e-08;1.6192187762191753e-06;1.9759544124301685e-15;1.0692268895057381e-06
271000000;0.0000000000000000e+00;1.2257963264815514e-06;1.3154276712656549e-15;5.4553299843999542e-08;3.8941777434044793e-07;1.2997460670696965e-15;9.0145498202978965e-07
273000000;0.0000000000000000e+00;9.8527488731813433e-07;1.8588323450368562e-15;6.8566938898946188e-08;8.5452815803289358e-07;2.2646037682519149e-15;7.8822512655543954e-07
275000000;0.0000000000000000e+00;9.5159810307152275e-07;2.0959797360830992e-15;8.5817503122612431e-08;1.5253335352495063e-06;3.2626223132684911e-15;6.7260351087829921e-07
277000000;0.0000000000000000e+00;6.9619503559516293e-07;1.6620460690349026e-15;7.5274630425076111e-08;5.7776074499587538e-07;1.5857887730287509e-15;5.2146596230393235e-07
279000000;0.0000000000000000e+00;6.0703858094474852e-07;1.3692168490615837e-15;3.5955186504360527e-08;6.6460608537056432e-07;2.3274081299190424e-15;5.0097946514894004e-07
281000000;0.0000000000000000e+00;6.6696580714847840e-07;7.1440915482305718e-16;6.1719113743591389e-08;6.8201739582476497e-07;1.5576602356052558e-15;4.5706425567956079e-07
283000000;0.0000000000000000e+00;7.9338594835422426e-07;1.2896787339384306e-15;3.6803249911819108e-08;7.8899381699654908e-07;9.1863023041748300e-16;3.1115610654129519e-07
285000000;0.0000000000000000e+00;5.1933775960078058e-07;1.0831204639442466e-15;3.1714175823780637e-08;5.8929043950288151e-07;1.4913597977174097e-15;4.8232823073937182e-07
287000000;0.0000000000000000e+00;9.1380298919007121e-07;8.3163906108238413e-16;4.6413407433897512e-08;3.5227199043353373e-07;2.0896882701741010e-15;4.3134815028172238e-07
289000000;0.0000000000000000e+00;5.7156474947711607e-07;9.7674191467179641e-16;6.7143433023029863e-08;4.6329842534931848e-07;2.2453554497819840e-15;2.5711117173356475e-07
291000000;0.0000000000000000e+00;5.7051200457912385e-07;1.5236761665761467e-15;4.3329362094636801e-08;6.6704344810531731e-07;1.5007584160715743e-15;6.0217540257262070e-07
293000000;0.0000000000000000e+00;5.1986584901060336e-07;9.2995950473524006e-16;4.3314270921370240e-08;4.3771067355564707e-07;2.6026005460932887e-15;4.7362559569066600e-07
295000000;0.0000000000000000e+00;1.0830711731456911e-06;5.2886674822881394e-16;5.7550332943315033e-08;7.3817427892945969e-07;1.3130743868712828e-15;5.6844845533065746e-07
297000000;0.0000000000000000e+00;4.5822177117493687e-07;3.6066591028692631e-16;5.2803616233294749e-08;5.6781538056732709e-07;1.6317960786606823e-15;6.3080867823795367e-07
299000000;0.0000000000000000e+00;2.8829849826972103e-07;7.5174532950700226e-16;3.7554360845379647e-08;3.6122569141718157e-07;1.5058885140491508e-15;5.0010081944960423e-07
301000000;0.0000000000000000e+00;5.6394923704099417e-07;7.7441405511067694e-16;5.3304873987261080e-08;4.8978126954636704e-07;1.6778984434334088e-15;7.5568536497051201e-07
303000000;0.0000000000000000e+00;1.8800393692580373e-06;6.7525006478943041e-16;3.3849985281752626e-08;1.3562478904703298e-06;1.2276618610229333e-15;1.1077486858815617e-06
305000000;0.0000000000000000e+00;1.1293182454606224e-06;1.6128453699809900e-15;5.3067686725955790e-08;4.2932655480070007e-07;1.9285870685007602e-15;8.3352572443927338e-07
307000000;0.0000000000000000e+00;6.7041574868186652e-07;1.3125786368289625e-15;4.0759355259329439e-08;4.5737253209258001e-07;1.1291041067461428e-15;6.7493056152438708e-07
309000000;0.0000000000000000e+00;6.1734258806476383e-07;5.9228596826187392e-16;3.4862779054577316e-08;7.1993422527284714e-07;2.2473984220517441e-15;4.9812110323228210e-07
