Vector Size;DOT fp64;DOT fp32;DOT Acc<fp64, fp64>;DOT Acc<fp64, fp32>;CUBLAS DOT fp64;CUBLAS DOT fp32;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
21000000;2.3347200453281403e-01;1.2492799758911133e-01;2.3552000522613525e-01;1.2697599828243256e-01;2.4575999379158020e-01;1.3312000036239624e-01;0.0000000000000000e+00;4.8380568962395774e-07;4.1408400650890060e-15;4.0561564025807045e-08;3.2883141693353871e-15;4.1842049603012024e-07
23000000;2.5600001215934753e-01;1.3721600174903870e-01;2.5804799795150757e-01;1.3823999464511871e-01;2.6726400852203369e-01;1.4438399672508240e-01;0.0000000000000000e+00;2.4610253484030232e-06;4.9727702753635644e-15;7.3483495765050527e-08;1.6575900917878548e-15;1.3211002448732912e-06
25000000;2.7647998929023743e-01;1.4643199741840363e-01;2.7852800488471985e-01;1.4950400590896606e-01;2.8979200124740601e-01;1.5564799308776855e-01;0.0000000000000000e+00;3.8974125244420192e-05;2.4701291733513026e-14;1.1025948777077610e-06;4.4697575517785474e-14;1.6029789573946185e-05
27000000;2.9695999622344971e-01;1.5769599378108978e-01;2.9900801181793213e-01;1.5769599378108978e-01;3.1129598617553711e-01;1.6691200435161591e-01;0.0000000000000000e+00;1.3677706754748732e-06;1.8400086394928594e-15;5.1949121750654091e-08;1.8400086394928594e-15;1.4860098829343134e-06
29000000;3.1744000315666199e-01;1.6691200435161591e-01;3.1846401095390320e-01;1.6793599724769592e-01;3.3280000090599060e-01;1.7919999361038208e-01;0.0000000000000000e+00;3.9352105624532516e-07;4.1220263590321560e-16;1.9091480142072138e-08;1.3740087863440520e-15;3.4414429397521917e-07
31000000;3.3792001008987427e-01;1.7817600071430206e-01;3.4099200367927551e-01;1.7919999361038208e-01;3.5635200142860413e-01;1.9148799777030945e-01;0.0000000000000000e+00;3.3695026990244042e-07;6.2110796750955658e-16;3.7380542168596246e-08;1.7391023090267584e-15;3.9665029222566800e-07
33000000;3.5942399501800537e-01;1.9046400487422943e-01;3.6147201061248779e-01;1.9046400487422943e-01;3.7887999415397644e-01;2.0377600193023682e-01;0.0000000000000000e+00;2.5979798342449112e-07;6.8446136106388093e-16;3.3071257729641577e-08;5.7038446755323410e-16;3.2104254928167896e-07
35000000;3.8092800974845886e-01;2.0172800123691559e-01;3.8297599554061890e-01;2.0172800123691559e-01;4.0140798687934875e-01;2.1606400609016418e-01;0.0000000000000000e+00;3.4817482365467372e-07;1.4199063400865764e-15;3.2262001019387127e-08;8.2827869838383627e-16;2.8708051947604499e-07
37000000;4.0345600247383118e-01;2.1299199759960175e-01;4.0652799606323242e-01;2.1401600539684296e-01;4.2393600940704346e-01;2.2732800245285034e-01;0.0000000000000000e+00;5.6198733521395246e-07;1.1416770045462618e-15;5.1447059606440160e-08;4.8929014480554074e-16;2.2606960360913572e-07
39000000;4.2393600940704346e-01;2.2220799326896667e-01;4.2700800299644470e-01;2.2528000175952911e-01;4.4441598653793335e-01;2.3859199881553650e-01;0.0000000000000000e+00;6.3420370713849116e-07;6.2374816368257514e-16;6.8699568897740701e-08;1.2474963273651503e-15;7.0528527483986651e-07
41000000;4.4441598653793335e-01;2.3449599742889404e-01;4.4646400213241577e-01;2.3449599742889404e-01;4.6694400906562805e-01;2.5088000297546387e-01;0.0000000000000000e+00;9.4233233044443345e-07;1.8652362828614551e-15;4.8098463070075503e-08;1.5782768547289236e-15;2.9014902866365202e-07
43000000;4.6592000126838684e-01;2.4473600089550018e-01;4.6694400906562805e-01;2.4473600089550018e-01;4.9049600958824158e-01;2.6419198513031006e-01;0.0000000000000000e+00;1.2247826944718190e-06;3.4577165634203546e-16;3.2765725555237011e-08;2.5356588131749266e-15;1.2782268755508871e-08
45000000;4.8640000820159912e-01;2.5497600436210632e-01;4.8844799399375916e-01;2.5600001215934753e-01;5.1200002431869507e-01;2.7647998929023743e-01;0.0000000000000000e+00;9.0103051084837770e-08;3.2143382744906029e-15;3.8031891294503444e-08;5.9524782860937091e-16;9.0103051084837770e-08
47000000;5.0790399312973022e-01;2.6726400852203369e-01;5.1097601652145386e-01;2.6828798651695251e-01;5.3452801704406738e-01;2.8774398565292358e-01;0.0000000000000000e+00;8.9937691977594829e-07;7.8931131054378052e-16;3.8136031598876770e-08;7.8931131054378052e-16;2.6595835886882706e-07
49000000;5.2940797805786133e-01;2.7852800488471985e-01;5.3145599365234375e-01;2.7955201268196106e-01;5.5603200197219849e-01;3.0003198981285095e-01;0.0000000000000000e+00;1.8080658177916297e-09;4.9513748267674217e-16;3.0959329177620786e-08;1.4854124480302267e-15;1.7902467374448948e-07
51000000;5.5091202259063721e-01;2.8774398565292358e-01;5.5500799417495728e-01;2.9081600904464722e-01;5.7958400249481201e-01;3.1334400177001953e-01;0.0000000000000000e+00;4.8959761795880803e-07;1.9926842189216728e-15;4.2980077788326278e-08;3.7861000159511782e-15;4.5309479011434994e-08
53000000;5.7241600751876831e-01;3.0105599761009216e-01;5.7651197910308838e-01;3.0412799119949341e-01;6.0006397962570190e-01;3.2460799813270569e-01;0.0000000000000000e+00;7.2533962592842384e-07;2.3718615137364700e-15;8.9645790077024451e-08;3.1624820183152934e-15;1.2358267674984231e-07
55000000;5.9289598464965820e-01;3.1129598617553711e-01;5.9596800804138184e-01;3.1231999397277832e-01;6.2463998794555664e-01;3.3689600229263306e-01;0.0000000000000000e+00;1.8837196752649260e-06;1.9648274407490138e-14;5.0640083217942994e-07;1.4477675879203261e-14;1.7250074564424785e-06
57000000;6.1440002918243408e-01;3.2256001234054565e-01;6.1542397737503052e-01;3.2256001234054565e-01;6.4614397287368774e-01;3.4918400645256042e-01;0.0000000000000000e+00;6.4110548938243537e-07;5.1501107349473562e-16;1.2266200871090260e-07;6.4376384186841945e-16;8.8116559947999932e-08
59000000;6.3590401411056519e-01;3.3280000090599060e-01;6.3795202970504761e-01;3.3280000090599060e-01;6.6867202520370483e-01;3.6147201061248779e-01;0.0000000000000000e+00;1.2898369870802796e-07;6.6218460392229145e-15;3.0107244473866562e-07;1.3243692078445829e-14;1.7473066880092688e-06
61000000;6.5740799903869629e-01;3.4508800506591797e-01;6.5945601463317871e-01;3.4508800506591797e-01;6.8812799453735352e-01;3.7273600697517395e-01;0.0000000000000000e+00;4.7831856687563669e-06;9.4014393415475724e-15;5.3724447696420629e-07;3.2905037695416504e-15;6.6117556280541842e-07
63000000;6.7788797616958618e-01;3.5532799363136292e-01;6.8198400735855103e-01;3.5635200142860413e-01;7.1372801065444946e-01;3.8604798913002014e-01;0.0000000000000000e+00;6.9325500159092695e-07;3.3962582195735016e-15;9.9250484657691200e-08;1.0062987317254820e-15;1.7939354283548484e-08
65000000;7.0041602849960327e-01;3.6659198999404907e-01;7.0451200008392334e-01;3.6659198999404907e-01;7.3420798778533936e-01;3.9833599328994751e-01;0.0000000000000000e+00;2.5864365447000333e-06;6.5498028601062124e-16;3.3699266511270240e-08;5.2398422880849691e-16;2.6561344564924928e-07
67000000;7.2089600563049316e-01;3.7785598635673523e-01;7.2499197721481323e-01;3.7887999415397644e-01;7.5571197271347046e-01;4.0959998965263367e-01;0.0000000000000000e+00;5.9243372046752901e-07;1.7746690319676190e-15;2.7772775076733285e-08;1.9965026609635714e-15;3.6033446122308368e-07
69000000;7.4137598276138306e-01;3.8809600472450256e-01;7.4444800615310669e-01;3.8912001252174377e-01;7.7824002504348755e-01;4.2188799381256104e-01;0.0000000000000000e+00;2.8129323003769369e-06;2.3521148314548198e-15;1.9566900427546038e-08;1.1068775677434446e-15;9.7569536401966808e-09
71000000;7.6185601949691772e-01;3.9731198549270630e-01;7.6595199108123779e-01;3.9936000108718872e-01;7.9872000217437744e-01;4.3622401356697083e-01;0.0000000000000000e+00;2.3678576638225631e-06;7.1036714959492226e-16;2.0100728943010342e-08;2.8414685983796890e-15;5.5632423139769805e-07
73000000;7.8438401222229004e-01;4.1062399744987488e-01;7.8643202781677246e-01;4.0959998965263367e-01;8.2432001829147339e-01;4.4646400213241577e-01;0.0000000000000000e+00;1.2776290596504304e-06;2.2690419171284855e-15;3.7780279055918133e-10;1.7648103799888219e-15;9.3924500314626409e-07
75000000;8.0486398935317993e-01;4.2188799381256104e-01;8.0896002054214478e-01;4.2291200160980225e-01;8.4479999542236328e-01;4.5875200629234314e-01;0.0000000000000000e+00;5.9292449551462608e-07;4.8382810525086045e-15;4.5318105601504835e-09;1.3026141295215473e-15;2.0631623100002453e-07
77000000;8.2534402608871460e-01;4.3110400438308716e-01;8.3148801326751709e-01;4.3417599797248840e-01;8.6835199594497681e-01;4.7104001045227051e-01;0.0000000000000000e+00;6.4174588894744791e-07;9.4388476833887310e-16;2.1741490647148604e-08;3.9643160270232669e-15;6.4174588894744791e-07
79000000;8.4787201881408691e-01;4.4339200854301453e-01;8.5196799039840698e-01;4.4441598653793335e-01;8.8883197307586670e-01;4.8435199260711670e-01;0.0000000000000000e+00;2.0969346239641790e-06;3.6519556006572267e-16;1.7339690431825270e-08;7.9125704680906575e-15;5.8259131237723690e-07
81000000;8.6937600374221802e-01;4.5465600490570068e-01;8.7449598312377930e-01;4.5568001270294189e-01;9.1033601760864258e-01;4.9561598896980286e-01;0.0000000000000000e+00;2.0559497451881591e-06;6.5055384903285159e-16;2.9909114325100299e-09;3.5129907847773986e-15;6.6830507304778452e-07
83000000;8.9190399646759033e-01;4.6592000126838684e-01;8.9497601985931396e-01;4.6694400906562805e-01;9.3286401033401489e-01;5.0790399312973022e-01;0.0000000000000000e+00;1.0632816148596430e-06;2.6360169353325374e-16;2.6851945990789478e-09;5.6674364109649547e-15;1.8810027700747938e-09
85000000;9.1136002540588379e-01;4.7615998983383179e-01;9.1443198919296265e-01;4.7820800542831421e-01;9.5744001865386963e-01;5.2019202709197998e-01;0.0000000000000000e+00;2.9918504712508167e-07;1.4896571549386439e-15;6.1782780086288455e-09;2.2344857324079661e-15;2.0066094996194027e-07
87000000;9.3286401033401489e-01;4.8640000820159912e-01;9.3593597412109375e-01;4.8947200179100037e-01;9.7689598798751831e-01;5.3350400924682617e-01;0.0000000000000000e+00;7.4153201262373462e-08;1.5663304686359915e-15;4.2538325755562421e-09;2.7712000598944466e-15;5.5218685997625329e-08
89000000;9.5334398746490479e-01;4.9971199035644531e-01;9.5846402645111084e-01;4.9971199035644531e-01;1.0014719963073730e+00;5.4476797580718994e-01;0.0000000000000000e+00;3.9680317760766317e-07;6.3944403297436795e-16;4.0008003157462554e-09;1.9183320989231037e-15;7.4010207876357017e-07
91000000;9.7587198019027710e-01;5.0995200872421265e-01;9.7894400358200073e-01;5.1200002431869507e-01;1.0240000486373901e+00;5.5705600976943970e-01;0.0000000000000000e+00;1.6278314523423503e-07;1.2862557945619346e-15;1.0298567372382518e-08;4.2875193152064489e-15;6.4286239650614050e-07
93000000;9.9737602472305298e-01;5.2019202709197998e-01;1.0014719963073730e+00;5.2326399087905884e-01;1.0455039739608765e+00;5.6934398412704468e-01;0.0000000000000000e+00;4.8790857989942260e-06;1.9142576560092979e-15;2.5360163337097781e-08;1.3016952060863226e-14;2.5439415786310294e-07
95000000;1.0178560018539429e+00;5.3248000144958496e-01;1.0229760408401489e+00;5.3350400924682617e-01;1.0659840106964111e+00;5.8060801029205322e-01;0.0000000000000000e+00;1.4827576799945856e-06;3.0991658148192883e-15;7.4311044925227810e-09;7.8053064965819111e-15;1.2702643911652653e-07
97000000;1.0383360385894775e+00;5.4374402761459351e-01;1.0434559583663940e+00;5.4579198360443115e-01;1.0895359516143799e+00;5.9289598464965820e-01;0.0000000000000000e+00;1.0126135919259441e-06;1.6601727043792051e-15;6.3204625948281722e-09;1.9922072452550460e-15;2.3520421550265426e-07
99000000;1.0598399639129639e+00;5.5500799417495728e-01;1.0629119873046875e+00;5.5500799417495728e-01;1.1151360273361206e+00;6.0723197460174561e-01;0.0000000000000000e+00;2.9656639987143042e-08;6.1642517648810773e-15;3.2144763305658129e-09;2.0547505882936927e-15;3.4483830349279196e-07
101000000;1.0823680162429810e+00;5.6627202033996582e-01;1.0844160318374634e+00;5.6627202033996582e-01;1.1366399526596069e+00;6.1952000856399536e-01;0.0000000000000000e+00;5.2608208343664458e-07;4.2505937119512108e-16;1.0793950871178966e-08;8.0761280527073013e-15;2.7262495950020462e-07
103000000;1.1038719415664673e+00;5.7651197910308838e-01;1.1069439649581909e+00;5.7855999469757080e-01;1.1519999504089355e+00;6.3283199071884155e-01;0.0000000000000000e+00;3.8270269873089008e-06;5.1042529409546798e-15;1.4796763938101167e-08;6.1676389703202384e-15;1.0827218482755954e-06
105000000;1.1253759860992432e+00;5.8880001306533813e-01;1.1294720172882080e+00;5.8880001306533813e-01;1.1796480417251587e+00;6.4307200908660889e-01;0.0000000000000000e+00;4.2731539526814989e-07;2.2376412066089871e-15;1.2109481437200912e-08;9.5898908854670877e-16;1.7334684239232375e-07
107000000;1.1468800306320190e+00;5.9903997182846069e-01;1.1509759426116943e+00;6.0006397962570190e-01;1.2001279592514038e+00;6.5638399124145508e-01;0.0000000000000000e+00;4.1297864440135976e-06;6.2139376990853586e-16;1.2774584071620937e-08;3.1069688495426791e-15;8.7710610438493799e-07
109000000;1.1673599481582642e+00;6.1030399799346924e-01;1.1724799871444702e+00;6.1235201358795166e-01;1.2257280349731445e+00;6.6867202520370483e-01;0.0000000000000000e+00;4.1294149968874105e-07;1.5066193133361272e-15;1.4218224468510441e-09;6.7797869100125723e-15;3.1183398909029352e-07
111000000;1.1888639926910400e+00;6.2156802415847778e-01;1.1929600238800049e+00;6.2361598014831543e-01;1.2462079524993896e+00;6.7993599176406860e-01;0.0000000000000000e+00;1.6484120440622961e-06;4.2515581311515692e-15;1.9512971606212270e-08;1.2967252300012286e-14;2.9174516353620847e-07
113000000;1.2093440294265747e+00;6.3180798292160034e-01;1.2134399414062500e+00;6.3385599851608276e-01;1.2666879892349243e+00;6.9324797391891479e-01;0.0000000000000000e+00;4.3011443234267481e-06;4.5602838165140119e-15;3.0693791654703462e-08;3.2090886116209716e-15;3.9317087023645929e-08
115000000;1.2308479547500610e+00;6.4409601688385010e-01;1.2349439859390259e+00;6.4512002468109131e-01;1.2922879457473755e+00;7.0246398448944092e-01;0.0000000000000000e+00;1.2877422806057912e-06;5.7982252428501134e-16;3.0673773885564116e-08;4.0587576699950792e-15;2.5010945590233736e-07
117000000;1.2523519992828369e+00;6.5433597564697266e-01;1.2574720382690430e+00;6.5535998344421387e-01;1.3137919902801514e+00;7.1782398223876953e-01;0.0000000000000000e+00;1.3248087227148018e-05;2.8086488314662982e-15;8.7959650535107852e-08;1.4444479704683818e-14;1.1850323500516505e-06
119000000;1.2728320360183716e+00;6.6764801740646362e-01;1.2789759635925293e+00;6.6867202520370483e-01;1.3342720270156860e+00;7.3011201620101929e-01;0.0000000000000000e+00;8.1943968394368453e-06;1.0789323861219793e-14;9.6865032647096416e-08;2.6038234918410434e-14;1.3052607521909019e-06
121000000;1.2943359613418579e+00;6.7788797616958618e-01;1.3015040159225464e+00;6.7993599176406860e-01;1.3588479757308960e+00;7.4137598276138306e-01;0.0000000000000000e+00;1.7420480039689648e-06;6.5860923561745256e-15;6.0252620917826996e-08;1.4635760791498946e-15;7.9914629469545916e-07
123000000;1.3168640136718750e+00;6.9017601013183594e-01;1.3240319490432739e+00;6.8915200233459473e-01;1.3762559890747070e+00;7.5468802452087402e-01;0.0000000000000000e+00;2.1783684886818414e-06;3.9937354919458265e-15;3.5531903638153546e-08;7.1887238855024877e-15;2.4866011441888929e-07
125000000;1.3373440504074097e+00;7.0041602849960327e-01;1.3434879779815674e+00;7.0246398448944092e-01;1.4028799533843994e+00;7.6390397548675537e-01;0.0000000000000000e+00;7.0356416443590843e-06;5.7800518938896429e-15;3.5020996911332825e-08;8.2572169912709181e-16;5.3572748079399821e-08
127000000;1.3588479757308960e+00;7.1065598726272583e-01;1.3619199991226196e+00;7.1270400285720825e-01;1.4274560213088989e+00;7.7721601724624634e-01;0.0000000000000000e+00;2.3767720792534211e-06;1.1030296986151598e-15;2.7106546584600349e-08;3.1712103835185843e-15;1.5607997828364897e-07
129000000;1.3824000358581543e+00;7.2294402122497559e-01;1.3844480514526367e+00;7.2396802902221680e-01;1.4458880424499512e+00;7.9155200719833374e-01;0.0000000000000000e+00;5.3940655148583673e-07;3.5427001904899810e-15;5.6869863872076395e-08;2.3618001269933208e-15;2.6769616831284677e-07
131000000;1.4018559455871582e+00;7.3318397998809814e-01;1.4069759845733643e+00;7.3523199558258057e-01;1.4714879989624023e+00;8.0383998155593872e-01;0.0000000000000000e+00;7.9120039264767176e-07;1.0273081978353600e-15;9.2337591486102390e-08;3.0819245935060802e-15;1.2801942248057187e-07
133000000;1.4233599901199341e+00;7.4444800615310669e-01;1.4295040369033813e+00;7.4649602174758911e-01;1.4950400590896606e+00;8.1612801551818848e-01;0.0000000000000000e+00;5.3274307903633061e-07;3.5176769163689207e-15;9.0497449976646823e-08;2.7059053202837851e-15;6.0537917189065101e-07
135000000;1.4448640346527100e+00;7.5673598051071167e-01;1.4510079622268677e+00;7.5775998830795288e-01;1.5155199766159058e+00;8.2534402608871460e-01;0.0000000000000000e+00;1.2315807439836761e-05;1.9460201263627156e-14;4.1659270418363183e-07;4.6395181820568054e-15;3.7363082079607627e-06
137000000;1.4653439521789551e+00;7.6800000667572021e-01;1.4725120067596436e+00;7.6697599887847900e-01;1.5349760055541992e+00;8.3968001604080200e-01;0.0000000000000000e+00;8.5495208080000527e-06;4.6155321397972358e-16;2.2810416911025742e-07;7.0771492810224280e-15;4.5490064042309181e-07
139000000;1.4868479967117310e+00;7.7824002504348755e-01;1.4950400590896606e+00;7.8028798103332520e-01;1.5575040578842163e+00;8.5299199819564819e-01;0.0000000000000000e+00;3.0411726235764354e-07;3.5407662716626238e-15;6.4591113003714940e-08;2.0828036892133081e-16;4.7862043894379575e-07
141000000;1.5083520412445068e+00;7.8950399160385132e-01;1.5155199766159058e+00;7.8950399160385132e-01;1.5810559988021851e+00;8.6732798814773560e-01;0.0000000000000000e+00;2.6068368671117853e-05;2.4908642764080660e-14;6.2433689657315650e-07;1.5583239561764747e-14;1.1015555574845744e-06
143000000;1.5308799743652344e+00;7.9974400997161865e-01;1.5360000133514404e+00;8.0179202556610107e-01;1.6035840511322021e+00;8.7859201431274414e-01;0.0000000000000000e+00;2.2452434373955384e-07;1.3054153821011547e-16;6.6095218288109847e-08;1.0704406133229469e-14;6.8656706700616427e-07
145000000;1.5523840188980103e+00;8.1203198432922363e-01;1.5564800500869751e+00;8.1305599212646484e-01;1.6271359920501709e+00;8.9087998867034912e-01;0.0000000000000000e+00;1.4639953235267164e-06;4.0527043516273891e-15;1.2935786492915946e-07;1.9836921300070905e-14;2.4695626853249261e-08
147000000;1.5749119520187378e+00;8.2227200269699097e-01;1.5800319910049438e+00;8.2227200269699097e-01;1.6465920209884644e+00;9.0316802263259888e-01;0.0000000000000000e+00;2.2274524320317992e-07;4.6860274721362320e-15;9.5134461988646733e-08;6.6085002812177622e-15;4.8077517577988077e-07
149000000;1.5943679809570312e+00;8.3455997705459595e-01;1.6025600433349609e+00;8.3660799264907837e-01;1.6670720577239990e+00;9.1545599699020386e-01;0.0000000000000000e+00;2.6916374876110673e-06;7.6282341608481980e-15;6.6776282508899147e-08;4.6170890973554878e-15;2.6895063916476681e-09
151000000;1.6148480176925659e+00;8.4582400321960449e-01;1.6230399608612061e+00;8.4582400321960449e-01;1.6906239986419678e+00;9.2774397134780884e-01;0.0000000000000000e+00;2.4860165138668125e-06;6.5121836053774504e-15;2.2982562938260019e-07;1.4080396984599892e-14;1.2371789810300201e-07
153000000;1.6373759508132935e+00;8.5708802938461304e-01;1.6424959897994995e+00;8.5811197757720947e-01;1.7172479629516602e+00;9.4003200531005859e-01;0.0000000000000000e+00;1.2317147082077221e-05;5.6762518363642004e-14;8.2811255181209417e-07;1.4510718980179159e-14;1.6597164147620203e-06
155000000;1.6599040031433105e+00;8.6835199594497681e-01;1.6629760265350342e+00;8.6937600374221802e-01;1.7397760152816772e+00;9.5231997966766357e-01;0.0000000000000000e+00;4.9378896668935903e-06;1.3068076974079762e-14;2.6051733833666271e-07;2.1920645246843470e-14;1.7385031361138888e-06
157000000;1.6803840398788452e+00;8.7859201431274414e-01;1.6855039596557617e+00;8.8063997030258179e-01;1.7612799406051636e+00;9.6255999803543091e-01;0.0000000000000000e+00;9.3860831678783031e-07;3.8643172063225294e-15;5.2287361016681860e-08;5.4913981353004365e-15;6.5075894549654045e-08
159000000;1.7018879652023315e+00;8.8985598087310791e-01;1.7080320119857788e+00;8.9190399646759033e-01;1.7827839851379395e+00;9.7587198019027710e-01;0.0000000000000000e+00;2.8725661779095714e-06;1.1801169059565044e-15;5.3088861666831371e-08;3.9337230198550143e-15;3.3828441963962451e-07
161000000;1.7223680019378662e+00;9.0214401483535767e-01;1.7285120487213135e+00;9.0316802263259888e-01;1.8053120374679565e+00;9.9020802974700928e-01;0.0000000000000000e+00;2.8098732752501290e-06;3.9452156967349085e-15;1.5302620404680885e-07;1.0401023200482940e-14;1.8113737410614034e-06
163000000;1.7438720464706421e+00;9.1238397359848022e-01;1.7520639896392822e+00;9.1443198919296265e-01;1.8278399705886841e+00;1.0004479885101318e+00;0.0000000000000000e+00;6.1052743056214326e-07;1.7873338863108007e-14;1.8268051299317723e-07;1.1606064196823381e-16;2.4798149115858782e-06
165000000;1.7653759717941284e+00;9.2364799976348877e-01;1.7735680341720581e+00;9.2364799976348877e-01;1.8524160385131836e+00;1.0127359628677368e+00;0.0000000000000000e+00;1.5012130137494875e-04;2.8961917886768264e-13;8.0525929647433621e-06;1.9947666335665694e-13;8.9549626953004004e-05
167000000;1.7879040241241455e+00;9.3593597412109375e-01;1.7930239439010620e+00;9.3695998191833496e-01;1.8698240518569946e+00;1.0229760408401489e+00;0.0000000000000000e+00;8.9548045108447085e-07;1.7948031211519532e-15;1.2805491918945055e-07;4.6941004707051077e-15;3.1932423929238680e-06
169000000;1.8094079494476318e+00;9.4720000028610229e-01;1.8135039806365967e+00;9.4822400808334351e-01;1.8954240083694458e+00;1.0362880229949951e+00;0.0000000000000000e+00;5.1267406636820906e-07;8.9046700131296885e-16;8.7519749401027042e-08;2.3152142034137191e-15;2.4249373907714041e-06
171000000;1.8298879861831665e+00;9.5641601085662842e-01;1.8339840173721313e+00;9.5948797464370728e-01;1.9169280529022217e+00;1.0506240129470825e+00;0.0000000000000000e+00;1.0499086947400720e-06;1.5615620570488338e-15;7.8069192232330382e-08;5.7257275425123907e-15;1.3720122373179823e-06
173000000;1.8513920307159424e+00;9.6870398521423340e-01;1.8595839738845825e+00;9.7075200080871582e-01;1.9384319782257080e+00;1.0618879795074463e+00;0.0000000000000000e+00;3.5115140796866804e-06;1.6550483735984027e-16;6.6187514672961781e-08;3.8066112592763261e-15;1.5532056998192999e-06
175000000;1.8739199638366699e+00;9.7996801137924194e-01;1.8810880184173584e+00;9.8303997516632080e-01;1.9609600305557251e+00;1.0741759538650513e+00;0.0000000000000000e+00;5.0063720190388257e-06;2.2271928593905822e-15;6.6096017355092153e-08;9.2514164928531874e-15;1.2481375340551626e-06
177000000;1.8923519849777222e+00;9.9225598573684692e-01;1.9025919437408447e+00;9.9327999353408813e-01;1.9865599870681763e+00;1.0864640474319458e+00;0.0000000000000000e+00;1.5445047115467380e-06;4.3312863709966233e-15;6.4213323669971524e-08;1.4437621236655410e-15;7.0332556377905187e-07
179000000;1.9148800373077393e+00;1.0045440196990967e+00;1.9261440038681030e+00;1.0024960041046143e+00;2.0039680004119873e+00;1.0987520217895508e+00;0.0000000000000000e+00;8.2797075946072632e-06;6.1253057885473895e-16;8.4003119001190514e-08;2.4501223154189558e-15;3.5661930708078762e-06
181000000;1.9363839626312256e+00;1.0117119550704956e+00;1.9456000328063965e+00;1.0147839784622192e+00;2.0305919647216797e+00;1.1120640039443970e+00;0.0000000000000000e+00;5.8018606759352955e-06;4.5787310207284176e-15;5.5712321835829483e-08;1.7610503925878528e-16;2.5873077927568604e-06
183000000;1.9578880071640015e+00;1.0250240564346313e+00;1.9650559425354004e+00;1.0270719528198242e+00;2.0510718822479248e+00;1.1253759860992432e+00;0.0000000000000000e+00;5.4831741993113282e-06;2.3361719504074537e-14;1.6697061876756062e-07;3.2411754987634943e-14;5.5961672412576403e-06
185000000;1.9773440361022949e+00;1.0352640151977539e+00;1.9886080026626587e+00;1.0373120307922363e+00;2.0746240615844727e+00;1.1335680484771729e+00;0.0000000000000000e+00;1.1477770403388862e-06;2.3642473330109165e-14;2.1789242599588304e-07;3.6373035892475643e-15;1.1626544282298341e-05
187000000;2.0008959770202637e+00;1.0475519895553589e+00;2.0090880393981934e+00;1.0485759973526001e+00;2.0930559635162354e+00;1.1479040384292603e+00;0.0000000000000000e+00;3.9934687913767653e-06;3.8643553145964160e-15;9.5216120468790235e-08;9.2245901058107994e-15;4.3051710567809346e-06
189000000;2.0203518867492676e+00;1.0588159561157227e+00;2.0316159725189209e+00;1.0608639717102051e+00;2.1135358810424805e+00;1.1601920127868652e+00;0.0000000000000000e+00;3.3100267876087684e-02;8.0813703018161660e-12;3.0609170648159731e-03;2.2396940550747661e-10;1.0077815657183864e-01
191000000;2.0428800582885742e+00;1.0711040496826172e+00;2.0531198978424072e+00;1.0721280574798584e+00;2.1391360759735107e+00;1.1714559793472290e+00;0.0000000000000000e+00;2.0225023849327553e-05;3.0957377868239424e-15;4.0174370546577965e-07;3.1328866402658297e-14;1.9330851491088199e-05
193000000;2.0643839836120605e+00;1.0833920240402222e+00;2.0746240615844727e+00;1.0823680162429810e+00;2.1565439701080322e+00;1.1827199459075928e+00;0.0000000000000000e+00;2.9612406986453728e-06;2.1004131748050246e-14;1.4554137567216827e-06;4.1661087764727761e-15;5.6589901514021945e-05
195000000;2.0858879089355469e+00;1.0915839672088623e+00;2.0981760025024414e+00;1.0936319828033447e+00;2.1862399578094482e+00;1.1960320472717285e+00;0.0000000000000000e+00;4.5986166553460581e-06;2.3975228047490088e-15;2.9617736618522220e-07;4.5286541867481276e-15;9.9617843833727172e-06
197000000;2.1073920726776123e+00;1.1028480529785156e+00;2.1166079044342041e+00;1.1059199571609497e+00;2.2067201137542725e+00;1.2093440294265747e+00;0.0000000000000000e+00;6.2147456428240294e-06;2.7088641777028007e-16;1.1028978384831375e-06;7.3951992051286458e-14;3.3633358812123623e-05
199000000;2.1288959980010986e+00;1.1141120195388794e+00;2.1381120681762695e+00;1.1161600351333618e+00;2.2312960624694824e+00;1.2195839881896973e+00;0.0000000000000000e+00;7.0151922514954094e-06;5.5764624081413241e-15;4.6569194303834755e-07;1.8704384327307355e-14;1.6370943685222123e-05
201000000;2.1514239311218262e+00;1.1263999938964844e+00;2.1606400012969971e+00;1.1294720172882080e+00;2.2487039566040039e+00;1.2349439859390259e+00;0.0000000000000000e+00;5.6024946379561419e-06;1.4325710558185563e-14;2.1260626129115190e-06;1.4564472400821989e-13;6.5598050902487796e-05
203000000;2.1719040870666504e+00;1.1386879682540894e+00;2.1800959110260010e+00;1.1407359838485718e+00;2.2753279209136963e+00;1.2462079524993896e+00;0.0000000000000000e+00;1.0759786688838645e-06;6.8865209231354093e-15;1.3034085238397701e-07;1.0685980742796325e-14;2.7486828157824688e-06
205000000;2.1934080123901367e+00;1.1499520540237427e+00;2.2016000747680664e+00;1.1509759426116943e+00;2.2958080768585205e+00;1.2584960460662842e+00;0.0000000000000000e+00;9.7587823079137487e-08;5.4720773410876801e-16;3.7305003714777249e-08;0.0000000000000000e+00;1.6644140378227522e-06
