Num rows;TRSV fp64;TRSV fp32;TRSV Acc<fp64, fp64>;TRSV Acc<fp64, fp32>;TRSV Acc<fp32, fp32>;CUBLAS TRSV fp64;CUBLAS TRSV fp32
50;+6.4511999487876892e-02;+5.9392001479864120e-02;+6.1439998447895050e-02;+6.1439998447895050e-02;+5.9392001479864120e-02;+2.5599999353289604e-02;+2.4576000869274139e-02
100;+6.8608000874519348e-02;+6.3487999141216278e-02;+6.6560000181198120e-02;+6.6560000181198120e-02;+6.2463998794555664e-02;+3.0719999223947525e-02;+2.8672000393271446e-02
150;+7.1680001914501190e-02;+6.5535999834537506e-02;+6.8608000874519348e-02;+6.8608000874519348e-02;+6.5535999834537506e-02;+3.4816000610589981e-02;+3.0719999223947525e-02
200;+7.6800003647804260e-02;+6.8608000874519348e-02;+7.3728002607822418e-02;+7.2704002261161804e-02;+6.7584000527858734e-02;+3.8911998271942139e-02;+3.4816000610589981e-02
250;+8.0895997583866119e-02;+7.0656001567840576e-02;+7.4752002954483032e-02;+7.4752002954483032e-02;+7.0656001567840576e-02;+4.3007999658584595e-02;+3.8911998271942139e-02
300;+8.3967998623847961e-02;+7.3728002607822418e-02;+7.8847996890544891e-02;+7.8847996890544891e-02;+7.3728002607822418e-02;+4.7104001045227051e-02;+4.0959998965263367e-02
350;+8.8064000010490417e-02;+7.5776003301143646e-02;+8.1919997930526733e-02;+8.0895997583866119e-02;+7.4752002954483032e-02;+5.0175998359918594e-02;+4.6080000698566437e-02
400;+9.3184001743793488e-02;+7.8847996890544891e-02;+8.6015999317169189e-02;+8.4991998970508575e-02;+7.8847996890544891e-02;+5.5296000093221664e-02;+4.9152001738548279e-02
450;+9.8304003477096558e-02;+8.1919997930526733e-02;+9.0112000703811646e-02;+8.9088000357151031e-02;+8.1919997930526733e-02;+6.0416001826524734e-02;+5.3247999399900436e-02
500;+1.0137599706649780e-01;+8.3967998623847961e-02;+9.2160001397132874e-02;+9.1136001050472260e-02;+8.3967998623847961e-02;+6.4511999487876892e-02;+5.6320000439882278e-02
550;+1.0649599879980087e-01;+8.8064000010490417e-02;+9.7280003130435944e-02;+9.4208002090454102e-02;+8.8064000010490417e-02;+6.8608000874519348e-02;+6.0416001826524734e-02
600;+1.0956799983978271e-01;+8.9088000357151031e-02;+9.9327996373176575e-02;+9.7280003130435944e-02;+8.9088000357151031e-02;+7.2704002261161804e-02;+6.3487999141216278e-02
650;+1.1571200191974640e-01;+9.3184001743793488e-02;+1.0342399775981903e-01;+1.0137599706649780e-01;+9.3184001743793488e-02;+7.7823996543884277e-02;+6.7584000527858734e-02
700;+1.1878400295972824e-01;+9.5232002437114716e-02;+1.0547199845314026e-01;+1.0342399775981903e-01;+9.4208002090454102e-02;+8.1919997930526733e-02;+7.0656001567840576e-02
750;+1.2287999689579010e-01;+9.8304003477096558e-02;+1.0956799983978271e-01;+1.0751999914646149e-01;+9.8304003477096558e-02;+8.6015999317169189e-02;+7.4752002954483032e-02
800;+1.2595200538635254e-01;+1.0035199671983719e-01;+1.1161600053310394e-01;+1.0854399949312210e-01;+9.9327996373176575e-02;+9.0112000703811646e-02;+7.7823996543884277e-02
850;+1.3209599256515503e-01;+1.0342399775981903e-01;+1.1673600226640701e-01;+1.1366400122642517e-01;+1.0342399775981903e-01;+9.5232002437114716e-02;+8.1919997930526733e-02
900;+1.3619199395179749e-01;+1.0751999914646149e-01;+1.1980800330638885e-01;+1.1776000261306763e-01;+1.0649599879980087e-01;+1.0035199671983719e-01;+8.6015999317169189e-02
950;+1.4131200313568115e-01;+1.0854399949312210e-01;+1.2287999689579010e-01;+1.1980800330638885e-01;+1.0854399949312210e-01;+1.0444799810647964e-01;+8.9088000357151031e-02
1000;+1.4745600521564484e-01;+1.1161600053310394e-01;+1.2800000607967377e-01;+1.2390399724245071e-01;+1.1161600053310394e-01;+1.0956799983978271e-01;+9.2160001397132874e-02
1050;+1.5769599378108978e-01;+1.1468800157308578e-01;+1.3414399325847626e-01;+1.2595200538635254e-01;+1.1366400122642517e-01;+1.1366400122642517e-01;+9.6256002783775330e-02
1100;+1.7100800573825836e-01;+1.1776000261306763e-01;+1.4336000382900238e-01;+1.2902399897575378e-01;+1.1673600226640701e-01;+1.1878400295972824e-01;+9.9327996373176575e-02
1150;+1.8022400140762329e-01;+1.1980800330638885e-01;+1.4950400590896606e-01;+1.3107199966907501e-01;+1.1878400295972824e-01;+1.2287999689579010e-01;+1.0342399775981903e-01
1200;+1.9660800695419312e-01;+1.2185599654912949e-01;+1.5872000157833099e-01;+1.3516800105571747e-01;+1.2185599654912949e-01;+1.2902399897575378e-01;+1.0751999914646149e-01
1250;+2.0992000401020050e-01;+1.2697599828243256e-01;+1.6588799655437469e-01;+1.4028799533843994e-01;+1.2800000607967377e-01;+1.3619199395179749e-01;+1.1468800157308578e-01
1300;+2.1913599967956543e-01;+1.3107199966907501e-01;+1.7203199863433838e-01;+1.4540800452232361e-01;+1.3107199966907501e-01;+1.4131200313568115e-01;+1.1776000261306763e-01
1350;+2.2835199534893036e-01;+1.3312000036239624e-01;+1.7919999361038208e-01;+1.4847999811172485e-01;+1.3312000036239624e-01;+1.4643199741840363e-01;+1.2287999689579010e-01
1400;+2.3654399812221527e-01;+1.4028799533843994e-01;+1.8329599499702454e-01;+1.5564799308776855e-01;+1.3926400244235992e-01;+1.5257599949836731e-01;+1.2697599828243256e-01
1450;+2.4575999379158020e-01;+1.4131200313568115e-01;+1.8943999707698822e-01;+1.5769599378108978e-01;+1.4131200313568115e-01;+1.5667200088500977e-01;+1.3209599256515503e-01
1500;+2.5088000297546387e-01;+1.4950400590896606e-01;+1.9251200556755066e-01;+1.6588799655437469e-01;+1.4847999811172485e-01;+1.6179199516773224e-01;+1.3619199395179749e-01
1550;+2.6009601354598999e-01;+1.4950400590896606e-01;+1.9865599274635315e-01;+1.6793599724769592e-01;+1.5052799880504608e-01;+1.6691200435161591e-01;+1.4131200313568115e-01
1600;+2.6316800713539124e-01;+1.6076800227165222e-01;+1.9968000054359436e-01;+1.7817600071430206e-01;+1.6076800227165222e-01;+1.7203199863433838e-01;+1.4745600521564484e-01
1650;+2.7340799570083618e-01;+1.7100800573825836e-01;+2.0787200331687927e-01;+1.8636800348758698e-01;+1.6998399794101715e-01;+1.7817600071430206e-01;+1.5360000729560852e-01
1700;+2.7750399708747864e-01;+1.7100800573825836e-01;+2.1299199759960175e-01;+1.8739199638366699e-01;+1.7100800573825836e-01;+1.8329599499702454e-01;+1.5974399447441101e-01
1750;+2.8569599986076355e-01;+1.8227200210094452e-01;+2.1708799898624420e-01;+1.9865599274635315e-01;+1.8227200210094452e-01;+1.8739199638366699e-01;+1.6383999586105347e-01
1800;+2.9183998703956604e-01;+1.8124799430370331e-01;+2.2323200106620789e-01;+1.9865599274635315e-01;+1.8022400140762329e-01;+1.9148799777030945e-01;+1.6998399794101715e-01
1850;+2.9798400402069092e-01;+1.9353599846363068e-01;+2.2630399465560913e-01;+2.0992000401020050e-01;+1.9353599846363068e-01;+1.9763199985027313e-01;+1.7510400712490082e-01
1900;+3.0617600679397583e-01;+1.9353599846363068e-01;+2.3142400383949280e-01;+2.1094399690628052e-01;+1.9353599846363068e-01;+2.0377600193023682e-01;+1.7817600071430206e-01
1950;+3.1231999397277832e-01;+2.0582400262355804e-01;+2.3347200453281403e-01;+2.2015999257564545e-01;+2.0582400262355804e-01;+2.0787200331687927e-01;+1.8329599499702454e-01
2000;+3.1846401095390320e-01;+2.0992000401020050e-01;+2.4063999950885773e-01;+2.2732800245285034e-01;+2.1094399690628052e-01;+2.1401600539684296e-01;+1.8841600418090820e-01
2050;+3.2563200592994690e-01;+2.1196800470352173e-01;+2.4473600089550018e-01;+2.3039999604225159e-01;+2.1299199759960175e-01;+2.2015999257564545e-01;+1.9353599846363068e-01
2100;+3.3280000090599060e-01;+2.2015999257564545e-01;+2.4985599517822266e-01;+2.3654399812221527e-01;+2.1913599967956543e-01;+2.2425599396228790e-01;+1.9968000054359436e-01
2150;+3.3689600229263306e-01;+2.2220799326896667e-01;+2.5395199656486511e-01;+2.3961600661277771e-01;+2.2118400037288666e-01;+2.2937600314617157e-01;+2.0479999482631683e-01
2200;+3.4611201286315918e-01;+2.2732800245285034e-01;+2.5907200574874878e-01;+2.4473600089550018e-01;+2.2835199534893036e-01;+2.3552000522613525e-01;+2.0889599621295929e-01
2250;+3.5328000783920288e-01;+2.3039999604225159e-01;+2.6521599292755127e-01;+2.4883200228214264e-01;+2.3142400383949280e-01;+2.4166400730609894e-01;+2.1401600539684296e-01
2300;+3.5942399501800537e-01;+2.3552000522613525e-01;+2.6726400852203369e-01;+2.5497600436210632e-01;+2.3654399812221527e-01;+2.4575999379158020e-01;+2.1811200678348541e-01
2350;+3.6556801199913025e-01;+2.3859199881553650e-01;+2.7238398790359497e-01;+2.5804799795150757e-01;+2.3859199881553650e-01;+2.5190401077270508e-01;+2.2220799326896667e-01
2400;+3.6761599779129028e-01;+2.4371199309825897e-01;+2.7340799570083618e-01;+2.6214399933815002e-01;+2.4268800020217896e-01;+2.5702399015426636e-01;+2.2630399465560913e-01
2450;+3.7990400195121765e-01;+2.4883200228214264e-01;+2.8364801406860352e-01;+2.6726400852203369e-01;+2.4883200228214264e-01;+2.6316800713539124e-01;+2.3142400383949280e-01
2500;+3.8297599554061890e-01;+2.5190401077270508e-01;+2.8774398565292358e-01;+2.7443200349807739e-01;+2.5088000297546387e-01;+2.7033600211143494e-01;+2.3859199881553650e-01
2550;+3.9219200611114502e-01;+2.5600001215934753e-01;+2.9286399483680725e-01;+2.7750399708747864e-01;+2.5702399015426636e-01;+2.7443200349807739e-01;+2.4063999950885773e-01
2600;+3.9936000108718872e-01;+2.6111999154090881e-01;+2.9798400402069092e-01;+2.8159999847412109e-01;+2.6111999154090881e-01;+2.8262400627136230e-01;+2.4678400158882141e-01
2650;+4.0550398826599121e-01;+2.6726400852203369e-01;+3.0105599761009216e-01;+2.8672000765800476e-01;+2.6419198513031006e-01;+2.8672000765800476e-01;+2.5292798876762390e-01
2700;+4.1267201304435730e-01;+2.6931199431419373e-01;+3.0720001459121704e-01;+2.8979200124740601e-01;+2.6828798651695251e-01;+2.9388800263404846e-01;+2.5804799795150757e-01
2750;+4.1984000802040100e-01;+2.7443200349807739e-01;+3.1334400177001953e-01;+2.9593598842620850e-01;+2.7340799570083618e-01;+3.0208000540733337e-01;+2.6316800713539124e-01
2800;+4.2803201079368591e-01;+2.7955201268196106e-01;+3.1846401095390320e-01;+3.0105599761009216e-01;+2.7852800488471985e-01;+3.0822399258613586e-01;+2.6726400852203369e-01
2850;+4.3212801218032837e-01;+2.8159999847412109e-01;+3.2153600454330444e-01;+3.0720001459121704e-01;+2.8262400627136230e-01;+3.1539198756217957e-01;+2.7340799570083618e-01
2900;+4.4236800074577332e-01;+2.8569599986076355e-01;+3.2870399951934814e-01;+3.1027200818061829e-01;+2.8774398565292358e-01;+3.2256001234054565e-01;+2.7750399708747864e-01
2950;+4.4543999433517456e-01;+2.9081600904464722e-01;+3.3075198531150818e-01;+3.1539198756217957e-01;+2.9081600904464722e-01;+3.2767999172210693e-01;+2.8262400627136230e-01
3000;+4.5363199710845947e-01;+2.9491201043128967e-01;+3.3792001008987427e-01;+3.1846401095390320e-01;+2.9491201043128967e-01;+3.3382400870323181e-01;+2.8672000765800476e-01
3050;+4.6182399988174438e-01;+2.9798400402069092e-01;+3.4406399726867676e-01;+3.2358399033546448e-01;+2.9798400402069092e-01;+3.3792001008987427e-01;+2.9286399483680725e-01
3100;+4.6796798706054688e-01;+3.0412799119949341e-01;+3.4713599085807800e-01;+3.2870399951934814e-01;+3.0310401320457458e-01;+3.4713599085807800e-01;+2.9798400402069092e-01
3150;+4.7718399763107300e-01;+3.0720001459121704e-01;+3.5328000783920288e-01;+3.3177599310874939e-01;+3.0617600679397583e-01;+3.5635200142860413e-01;+3.0208000540733337e-01
3200;+4.7615998983383179e-01;+3.1027200818061829e-01;+3.5123199224472046e-01;+3.3484798669815063e-01;+3.0822399258613586e-01;+3.6147201061248779e-01;+3.0720001459121704e-01
3250;+4.9049600958824158e-01;+3.1641599535942078e-01;+3.6454400420188904e-01;+3.4406399726867676e-01;+3.1641599535942078e-01;+3.6761599779129028e-01;+3.1436800956726074e-01
3300;+4.9356800317764282e-01;+3.2153600454330444e-01;+3.6556801199913025e-01;+3.4713599085807800e-01;+3.1948798894882202e-01;+3.7376001477241516e-01;+3.2051199674606323e-01
3350;+5.0483202934265137e-01;+3.2563200592994690e-01;+3.7376001477241516e-01;+3.5328000783920288e-01;+3.2563200592994690e-01;+3.8400000333786011e-01;+3.2256001234054565e-01
3400;+5.0892800092697144e-01;+3.2972800731658936e-01;+3.7785598635673523e-01;+3.5635200142860413e-01;+3.2767999172210693e-01;+3.8809600472450256e-01;+3.2767999172210693e-01
3450;+5.1814401149749756e-01;+3.3280000090599060e-01;+3.8297599554061890e-01;+3.6249598860740662e-01;+3.3177599310874939e-01;+3.9628800749778748e-01;+3.3484798669815063e-01
3500;+5.2428799867630005e-01;+3.3689600229263306e-01;+3.9014399051666260e-01;+3.6659198999404907e-01;+3.3587199449539185e-01;+4.0448001027107239e-01;+3.4099200367927551e-01
3550;+5.2940797805786133e-01;+3.4201601147651672e-01;+3.9526399970054626e-01;+3.6966401338577271e-01;+3.4099200367927551e-01;+4.0755200386047363e-01;+3.4508800506591797e-01
3600;+5.3964799642562866e-01;+3.4713599085807800e-01;+4.0038400888442993e-01;+3.7785598635673523e-01;+3.4815999865531921e-01;+4.2188799381256104e-01;+3.5123199224472046e-01
3650;+5.4067200422286987e-01;+3.5123199224472046e-01;+4.0243199467658997e-01;+3.8092800974845886e-01;+3.5020801424980164e-01;+4.2495998740196228e-01;+3.5635200142860413e-01
3700;+5.5193597078323364e-01;+3.5635200142860413e-01;+4.0959998965263367e-01;+3.8502401113510132e-01;+3.5328000783920288e-01;+4.3417599797248840e-01;+3.6044800281524658e-01
3750;+5.5398398637771606e-01;+3.5942399501800537e-01;+4.1062399744987488e-01;+3.9014399051666260e-01;+3.5737600922584534e-01;+4.3929600715637207e-01;+3.6659198999404907e-01
3800;+5.6524801254272461e-01;+3.6454400420188904e-01;+4.1984000802040100e-01;+3.9628800749778748e-01;+3.6454400420188904e-01;+4.4851198792457581e-01;+3.7171199917793274e-01
3850;+5.7344001531600952e-01;+3.6659198999404907e-01;+4.2700800299644470e-01;+3.9936000108718872e-01;+3.6659198999404907e-01;+4.5875200629234314e-01;+3.7887999415397644e-01
3900;+5.7958400249481201e-01;+3.7273600697517395e-01;+4.3007999658584595e-01;+4.0652799606323242e-01;+3.7273600697517395e-01;+4.6387198567390442e-01;+3.8297599554061890e-01
3950;+5.8777600526809692e-01;+3.7580800056457520e-01;+4.3724799156188965e-01;+4.0755200386047363e-01;+3.7478399276733398e-01;+4.7513601183891296e-01;+3.8809600472450256e-01
4000;+5.8572798967361450e-01;+3.7785598635673523e-01;+4.3417599797248840e-01;+4.1164800524711609e-01;+3.7683200836181641e-01;+4.8127999901771545e-01;+3.9321601390838623e-01
4050;+6.0211199522018433e-01;+3.8604798913002014e-01;+4.4748800992965698e-01;+4.2188799381256104e-01;+3.8502401113510132e-01;+4.8844799399375916e-01;+4.0140798687934875e-01
4100;+6.0416001081466675e-01;+3.9116799831390381e-01;+4.4851198792457581e-01;+4.2495998740196228e-01;+3.8912001252174377e-01;+4.9766400456428528e-01;+4.0652799606323242e-01
4150;+6.1644798517227173e-01;+3.9628800749778748e-01;+4.5772799849510193e-01;+4.2905598878860474e-01;+3.9731198549270630e-01;+5.0687998533248901e-01;+4.1062399744987488e-01
4200;+6.1952000856399536e-01;+3.9833599328994751e-01;+4.6284800767898560e-01;+4.3007999658584595e-01;+3.9628800749778748e-01;+5.1404798030853271e-01;+4.1779199242591858e-01
4250;+6.2873601913452148e-01;+4.0448001027107239e-01;+4.6796798706054688e-01;+4.4031998515129089e-01;+4.0345600247383118e-01;+5.2019202709197998e-01;+4.2086398601531982e-01
4300;+6.3692802190780640e-01;+4.0550398826599121e-01;+4.7513601183891296e-01;+4.4134399294853210e-01;+4.0448001027107239e-01;+5.2736002206802368e-01;+4.2803201079368591e-01
4350;+6.4409601688385010e-01;+4.1369599103927612e-01;+4.7923201322555542e-01;+4.4851198792457581e-01;+4.1267201304435730e-01;+5.3657597303390503e-01;+4.3110400438308716e-01
4400;+6.5126401185989380e-01;+4.1779199242591858e-01;+4.8435199260711670e-01;+4.5158401131629944e-01;+4.1779199242591858e-01;+5.4272001981735229e-01;+4.3622401356697083e-01
4450;+6.5433597564697266e-01;+4.1984000802040100e-01;+4.8640000820159912e-01;+4.5670399069786072e-01;+4.2086398601531982e-01;+5.5500799417495728e-01;+4.4339200854301453e-01
4500;+6.6560000181198120e-01;+4.2803201079368591e-01;+4.9561598896980286e-01;+4.6284800767898560e-01;+4.2700800299644470e-01;+5.6115198135375977e-01;+4.4953599572181702e-01
4550;+6.6457599401473999e-01;+4.2905598878860474e-01;+4.9766400456428528e-01;+4.6694400906562805e-01;+4.2905598878860474e-01;+5.6524801254272461e-01;+4.5363199710845947e-01
4600;+6.7891198396682739e-01;+4.3622401356697083e-01;+5.0790399312973022e-01;+4.7411200404167175e-01;+4.3520000576972961e-01;+5.7548797130584717e-01;+4.5875200629234314e-01
4650;+6.8607997894287109e-01;+4.3724799156188965e-01;+5.1404798030853271e-01;+4.7513601183891296e-01;+4.3622401356697083e-01;+5.7753598690032959e-01;+4.6694400906562805e-01
4700;+6.9017601013183594e-01;+4.4543999433517456e-01;+5.1712000370025635e-01;+4.8537600040435791e-01;+4.4441598653793335e-01;+5.9699201583862305e-01;+4.7206398844718933e-01
4750;+6.9939202070236206e-01;+4.4441598653793335e-01;+5.2428799867630005e-01;+4.8230400681495667e-01;+4.4543999433517456e-01;+5.9801602363586426e-01;+4.7718399763107300e-01
4800;+6.9631999731063843e-01;+4.4953599572181702e-01;+5.2019202709197998e-01;+4.8742398619651794e-01;+4.4851198792457581e-01;+6.0620802640914917e-01;+4.8435199260711670e-01
4850;+7.1679997444152832e-01;+4.6079999208450317e-01;+5.3657597303390503e-01;+5.0073599815368652e-01;+4.5875200629234314e-01;+6.1542397737503052e-01;+4.8947200179100037e-01
4900;+7.1577602624893188e-01;+4.6079999208450317e-01;+5.3350400924682617e-01;+5.0278401374816895e-01;+4.5977601408958435e-01;+6.2361598014831543e-01;+4.9663999676704407e-01
4950;+7.2908800840377808e-01;+4.6899199485778809e-01;+5.4476797580718994e-01;+5.0892800092697144e-01;+4.6694400906562805e-01;+6.3283199071884155e-01;+5.0073599815368652e-01
5000;+7.3420798778533936e-01;+4.7001600265502930e-01;+5.4988801479339600e-01;+5.0995200872421265e-01;+4.6796798706054688e-01;+6.3999998569488525e-01;+5.0790399312973022e-01
5050;+7.4137598276138306e-01;+4.7820800542831421e-01;+5.5705600976943970e-01;+5.2121597528457642e-01;+4.7820800542831421e-01;+6.4921599626541138e-01;+5.1200002431869507e-01
5100;+7.4956798553466797e-01;+4.7820800542831421e-01;+5.6422400474548340e-01;+5.1814401149749756e-01;+4.7513601183891296e-01;+6.5945601463317871e-01;+5.2121597528457642e-01
5150;+7.5673598051071167e-01;+4.8640000820159912e-01;+5.6934398412704468e-01;+5.2633601427078247e-01;+4.8537600040435791e-01;+6.6355198621749878e-01;+5.2531200647354126e-01
5200;+7.6492798328399658e-01;+4.9151998758316040e-01;+5.7548797130584717e-01;+5.3452801704406738e-01;+4.9049600958824158e-01;+6.7993599176406860e-01;+5.2940797805786133e-01
5250;+7.6595199108123779e-01;+4.9151998758316040e-01;+5.7446402311325073e-01;+5.3657597303390503e-01;+4.9254399538040161e-01;+6.8710398674011230e-01;+5.3759998083114624e-01
5300;+7.8131198883056641e-01;+5.0073599815368652e-01;+5.8777600526809692e-01;+5.4579198360443115e-01;+5.0176000595092773e-01;+7.0143997669219971e-01;+5.4476797580718994e-01
5350;+7.8028798103332520e-01;+5.0176000595092773e-01;+5.8880001306533813e-01;+5.4783999919891357e-01;+5.0176000595092773e-01;+7.1782398223876953e-01;+5.5193597078323364e-01
5400;+7.9462397098541260e-01;+5.1097601652145386e-01;+5.9801602363586426e-01;+5.5398398637771606e-01;+5.0995200872421265e-01;+7.2294402122497559e-01;+5.6012797355651855e-01
5450;+8.0486398935317993e-01;+5.1302397251129150e-01;+6.0723197460174561e-01;+5.5603200197219849e-01;+5.0892800092697144e-01;+7.2396802902221680e-01;+5.6729602813720703e-01
5500;+8.0896002054214478e-01;+5.2121597528457642e-01;+6.1030399799346924e-01;+5.6422400474548340e-01;+5.2019202709197998e-01;+7.4239999055862427e-01;+5.6831997632980347e-01
5550;+8.1817597150802612e-01;+5.1814401149749756e-01;+6.1849600076675415e-01;+5.6319999694824219e-01;+5.1916801929473877e-01;+7.4752002954483032e-01;+5.7855999469757080e-01
5600;+8.1203198432922363e-01;+5.2531200647354126e-01;+6.1132800579071045e-01;+5.6831997632980347e-01;+5.2121597528457642e-01;+7.5775998830795288e-01;+5.7855999469757080e-01
5650;+8.3353602886199951e-01;+5.3657597303390503e-01;+6.2976002693176270e-01;+5.8367997407913208e-01;+5.3657597303390503e-01;+7.6288002729415894e-01;+5.9187197685241699e-01
5700;+8.3251202106475830e-01;+5.3452801704406738e-01;+6.2566399574279785e-01;+5.8367997407913208e-01;+5.3555202484130859e-01;+7.7824002504348755e-01;+5.9699201583862305e-01
5750;+8.4991997480392456e-01;+5.4783999919891357e-01;+6.4204800128936768e-01;+5.9494400024414062e-01;+5.4476797580718994e-01;+7.8745597600936890e-01;+6.0518401861190796e-01
