Vector Size;DOT fp64;DOT fp32;DOT Acc<fp64, fp64>;DOT Acc<fp64, fp32>;DOT Acc<fp32, fp32>;CUBLAS DOT fp64;CUBLAS DOT fp32;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
21000000;5.1916801929473877e-01;2.0582400262355804e-01;5.1814401149749756e-01;5.0278401374816895e-01;2.0684799551963806e-01;3.9731198549270630e-01;2.1196800470352173e-01;0.0000000000000000e+00;4.3982173000100305e-07;5.3212815683330966e-16;2.4871670050388891e-12;4.3982173000100305e-07;1.0642563136666193e-15;5.8909558187699081e-08
23000000;5.2223998308181763e-01;2.2323200106620789e-01;5.2428799867630005e-01;5.0585597753524780e-01;2.2323200106620789e-01;4.3212801218032837e-01;2.2937600314617157e-01;0.0000000000000000e+00;5.8813013850521575e-07;0.0000000000000000e+00;2.0414076393667178e-12;6.6445546147939961e-08;4.8585663769140446e-16;2.0501885911605995e-08
25000000;5.0790399312973022e-01;2.4063999950885773e-01;5.0790399312973022e-01;4.8332801461219788e-01;2.4166400730609894e-01;4.6796798706054688e-01;2.4780799448490143e-01;0.0000000000000000e+00;1.0190830024769366e-06;8.9398057825541486e-16;2.9294253581799520e-12;7.7910691829780057e-07;1.9369579195533988e-15;2.0813362299319376e-08
27000000;5.2428799867630005e-01;2.5907200574874878e-01;5.2531200647354126e-01;4.8640000820159912e-01;2.6009601354598999e-01;5.0483202934265137e-01;2.6521599292755127e-01;0.0000000000000000e+00;2.7045174209106881e-07;2.7593292461525074e-16;3.8496781977696706e-12;2.7045174209106881e-07;4.1389938692287606e-16;4.8241200757543433e-08
29000000;5.5398398637771606e-01;2.7647998929023743e-01;5.5500799417495728e-01;4.8844799399375916e-01;2.7750399708747864e-01;5.3964799642562866e-01;2.8262400627136230e-01;0.0000000000000000e+00;1.0363293706789602e-06;7.7072951705025984e-16;6.2890244042106118e-12;9.6736566089161144e-07;1.2845491950837663e-16;1.8737238687287939e-09
31000000;5.8880001306533813e-01;2.9491201043128967e-01;5.8982402086257935e-01;4.8844799399375916e-01;2.9593598842620850e-01;5.7651197910308838e-01;3.0003198981285095e-01;0.0000000000000000e+00;5.5769984600759809e-08;2.4034458346801461e-16;6.9465593236842927e-12;1.2028699246112637e-07;2.4034458346801461e-16;8.7470232596067553e-09
33000000;6.2361598014831543e-01;3.1334400177001953e-01;6.2361598014831543e-01;4.9049600958824158e-01;3.1334400177001953e-01;6.1030399799346924e-01;3.1948798894882202e-01;0.0000000000000000e+00;5.5780415204961168e-07;4.5157532081241362e-16;8.5112916466723727e-12;6.7902297921023824e-07;1.1289383020310340e-16;4.8289983753521081e-08
35000000;6.5740799903869629e-01;3.3075198531150818e-01;6.5843200683593750e-01;4.9254399538040161e-01;3.3177599310874939e-01;6.4614397287368774e-01;3.3792001008987427e-01;0.0000000000000000e+00;5.6384206420379572e-07;2.1288771948214258e-16;9.5880371100367385e-12;6.7813528831577379e-07;2.1288771948214258e-16;7.6240563560945955e-09
37000000;6.9222402572631836e-01;3.4918400645256042e-01;6.9324797391891479e-01;4.9663999676704407e-01;3.5020801424980164e-01;6.8198400735855103e-01;3.5430398583412170e-01;0.0000000000000000e+00;4.7230682715991056e-07;6.0413539417257586e-16;7.1616223409864387e-12;4.7230682715991056e-07;1.6110277177935356e-15;6.8264372908273239e-08
39000000;7.2703999280929565e-01;3.6761599779129028e-01;7.2806400060653687e-01;4.9868801236152649e-01;3.6761599779129028e-01;7.1884799003601074e-01;3.7273600697517395e-01;0.0000000000000000e+00;8.7719109114865409e-07;9.5525716887815221e-16;5.5584504142681921e-12;9.7976104863868431e-07;4.3941829768395008e-15;5.6631431228411435e-08
41000000;7.6390397548675537e-01;3.8502401113510132e-01;7.6390397548675537e-01;5.0176000595092773e-01;3.8604798913002014e-01;7.5571197271347046e-01;3.9116799831390381e-01;0.0000000000000000e+00;2.5344797318678907e-07;5.4519606048893597e-16;3.6399106318442999e-12;3.5101460859128983e-07;1.4538561613038293e-15;5.8314702377787594e-08
43000000;7.9872000217437744e-01;4.0243199467658997e-01;7.9872000217437744e-01;5.0483202934265137e-01;4.0243199467658997e-01;7.9052799940109253e-01;4.0959998965263367e-01;0.0000000000000000e+00;1.9569273844415806e-07;5.1985490982501227e-16;3.5932371367104845e-12;1.0266107859568070e-07;2.0794196393000491e-15;9.6294187472033322e-09
45000000;8.3353602886199951e-01;4.2086398601531982e-01;8.3251202106475830e-01;5.0995200872421265e-01;4.2188799381256104e-01;8.2534402608871460e-01;4.2700800299644470e-01;0.0000000000000000e+00;2.5589144800101576e-07;6.6234896308513392e-16;4.4188611072224712e-12;2.5589144800101576e-07;2.9805703338831025e-15;9.9704443872754436e-08
47000000;8.6937600374221802e-01;4.3827199935913086e-01;8.6835199594497681e-01;5.1404798030853271e-01;4.3929600715637207e-01;8.6220800876617432e-01;4.4441598653793335e-01;0.0000000000000000e+00;2.0512077639400448e-07;6.3417684231332727e-16;5.1685412648536173e-12;2.2046809823354075e-07;1.2683536846266545e-15;5.0232548382522665e-08
49000000;9.0316802263259888e-01;4.5670399069786072e-01;9.0419197082519531e-01;5.2121597528457642e-01;4.5670399069786072e-01;8.9702397584915161e-01;4.6387198567390442e-01;0.0000000000000000e+00;7.9405451827214726e-07;7.6035526862459760e-16;3.9359030125083675e-12;7.1241199297004874e-07;6.0828421489967812e-16;5.9271790553260357e-08
